"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_cong","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_CSECO","b_Hvalle","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_1","b_HTRB_2","b_HTRB_3","b_EduSuperior","b_Exper_2","b_Exper_3","b_Exper_4","b_Exper_5","b_Info_traf"
"b_USOCINTURON",0.231517227249074,0.243763836564435,0.247483162964624,-0.119439911420086,0.0310361677293108,0.142241411446571,0.0211794814118949,0.0066922381162593,-0.0496574599621975,-0.0657270244222221,0.075417845384755,-0.00347199048313246,-0.0458497098977501,-0.0186327219452927,0.0463726807894923,-0.202060571197994,-0.0708882761183769,0.00708111698789633,-0.0783087820610613,-0.0903877357775152,1,0.0705180354473729,-0.000130838753072347,0.0184175456587135,0.112499643645963,-0.165299249654676,-0.0316416450548514,-0.0360810543747911,-0.0196560355853019,-0.0298741041696805,0.0367658590414713
"b_USODISPMOB",0.113922944819322,0.100882981560774,0.0981962871447881,0.0419308298557011,0.0551091500340883,-0.0860895706438925,-0.0797014614503219,-0.0335370588105386,0.00595314853663048,-0.00220239909764624,0.0670753491857617,0.0276127665203602,-0.00406942346332648,-0.0446475359550938,0.0645574421616869,0.0466998565775407,0.0155302336411548,-0.146457279518918,-0.240890469757073,-0.105242609856359,0.0705180354473729,1,-0.000186795156344953,-0.0513645122501536,9.51005502031758e-05,0.0386546825838604,0.0120647273675631,-0.0438495010878396,0.0574525781106119,0.0341237578209489,-0.133210885530745
"b_HTRB_1",0.000152069302988291,0.000143833815088499,0.000152263603962533,0.000134260015262787,-1.78030887252206e-05,-0.000267229179148594,1.54187688499851e-05,-7.9804205241107e-06,-3.0846562554952e-05,-1.99624034048669e-05,-4.04759136216822e-05,-1.65852192765816e-05,-0.000307761724890751,3.89361377224994e-05,-0.000117488093488772,-4.10441507503968e-05,0.000191667604775465,-0.000907703687754224,-3.57575790616709e-05,5.89267243648522e-05,-0.000130838753072347,-0.000186795156344953,1,0.000258504312307242,0.000360084474086584,-0.000333100465705818,0.000770991419735455,0.000174187538787627,0.000279049234577289,0.000282546472667603,-0.00052089375549667
"b_HTRB_2",0.142165918785813,0.142175108267181,0.136691057288452,0.0882775493750222,-0.0839633694633735,-0.0370311841582068,0.0275391861943164,0.0665567577272478,-0.00613361724026577,0.0277135022425433,0.0435581815098834,-0.0167968328883519,0.065968553981969,-0.0757671549702148,-0.0166761025219798,-0.0750165632346047,0.0341908788761028,-0.0310487452630104,-0.0244872953283375,0.0155991207511829,0.0184175456587135,-0.0513645122501536,0.000258504312307242,1,0.311350272975147,0.0788719941400641,0.0562955846671731,0.0291191488998623,0.0911876498054292,0.0729478782180634,-0.100645891596629
"b_HTRB_3",0.307434342588574,0.305188864494255,0.287233081095878,0.0684094936910491,-0.0909806129447372,0.0691646831025328,0.0441743441168498,0.00722928414820683,0.0370143974717063,0.0736425510250152,0.00281668682982956,-0.0503252328925474,0.0262070363105391,-0.0263146968421146,-0.0262635873615693,-0.0436674172333961,0.0574522220978005,-0.0312813999364094,-0.00403147189981933,0.0438425991199769,0.112499643645963,9.51005502031758e-05,0.000360084474086584,0.311350272975147,1,0.0425865398817656,0.0272116124174617,0.00972281966789354,0.0878174207495325,0.0247054445996187,-0.0833735408202116
"b_EduSuperior",0.149268487463612,0.143766097591248,0.135157787409704,-0.0246875876374507,-0.0450816427692153,0.0383388251394618,0.026587084724087,0.0720602248097115,0.104822433954102,0.118683642138155,-0.0191059435010802,-0.0239645126345148,0.0466748605087168,-0.062209165050947,0.0372083035125207,0.0256164730253217,0.0636335379744006,-0.036440226150054,-0.00900833616801275,-0.0345165728469963,-0.165299249654676,0.0386546825838604,-0.000333100465705818,0.0788719941400641,0.0425865398817656,1,0.117779568370642,0.174799973398318,0.152765941797091,0.205110600553228,-0.0634382958272107
"b_Exper_2",0.308123241112896,0.296436013197453,0.292033666637793,0.0280189216121175,-0.0347432539490939,-0.00310267862078394,0.0221308831587141,0.0581819444409445,0.0620803242485132,0.0602794678609029,-0.0323941419995167,-0.00207568471943604,-0.0425919132738283,-0.00300812628194755,0.0498013205980476,0.0181169120713578,-0.0068859907438771,-0.318872748479771,-0.0598390230098859,0.0461553841098147,-0.0316416450548514,0.0120647273675631,0.000770991419735455,0.0562955846671731,0.0272116124174617,0.117779568370642,1,0.366710748283646,0.430472084629559,0.485135338638716,-0.103499668676033
"b_Exper_3",0.327757341083199,0.321486506710507,0.303490800355137,-0.00770430714573102,0.0027454144591778,0.104215260045497,0.0216263518230895,0.0340321037402656,0.0634762168832347,0.0847103422784466,-0.034533148824433,0.0112699419751192,0.072748725147521,-0.0381289403267837,0.024230120087974,-0.0181932394567982,-0.114702547700039,0.0970670875479937,0.0453383520840076,0.0312699787199172,-0.0360810543747911,-0.0438495010878396,0.000174187538787627,0.0291191488998623,0.00972281966789354,0.174799973398318,0.366710748283646,1,0.475948198005391,0.561629702362665,0.00386627686144288
"b_Exper_4",0.475051550117995,0.460360371065892,0.444097290945615,0.0421081736176113,-0.0211111603937589,0.0395525422566296,-0.017370750226394,0.0579524120262458,0.0536102221602607,0.0551739807134723,-0.0552160100005733,0.0260617086125537,0.0924886064716361,0.0244130416560106,0.0442540144729941,0.0598054497797179,-0.0371176903513225,0.107071287124343,0.0454464102612626,0.0646744567634242,-0.0196560355853019,0.0574525781106119,0.000279049234577289,0.0911876498054292,0.0878174207495325,0.152765941797091,0.430472084629559,0.475948198005391,1,0.655678386895668,-0.0625499452780027
"b_Exper_5",0.565970777642045,0.550981196723617,0.531556102969776,-0.0210794966977084,-0.004615567575993,0.0493562196563619,-0.0327309334092035,0.027813208324961,0.0597953519963969,0.083404567984039,0.0470908557734521,0.00533424873545284,0.0806277786095007,0.0108709046317046,0.0655731172193384,0.05476164874253,-0.0161080376411742,0.179511146826779,0.16665145843043,0.11429413107332,-0.0298741041696805,0.0341237578209489,0.000282546472667603,0.0729478782180634,0.0247054445996187,0.205110600553228,0.485135338638716,0.561629702362665,0.655678386895668,1,-0.0520647960295157
"b_Info_traf",0.0900719421118918,0.0975327770401674,0.0995780114941093,-0.0127001244905449,-0.0325868496710901,0.0495119141665473,0.0379378592733235,0.00440495413760889,-0.028000788537675,-0.0148371128053343,0.0334919768659292,0.00798300013723285,-0.0262517055805895,-0.0879486334127231,0.0183821136874787,0.015903975878981,0.0325626222600829,0.0864562032018829,0.123111749400678,0.07245372560929,0.0367658590414713,-0.133210885530745,-0.00052089375549667,-0.100645891596629,-0.0833735408202116,-0.0634382958272107,-0.103499668676033,0.00386627686144288,-0.0625499452780027,-0.0520647960295157,1
