"","asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda4","lambda5","gamma_USOCINTURON","gamma_USODISPMOB","gamma_EXP_2","gamma_LV4","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"b_SI_CAMFD",0.00119649756462818,0.0128597134328934,-0.000866067655657603,-0.000886979062058104,-0.00540853056074142,0.00251285814736713,-0.00278808742561686,0.000377685207824726,0.0107193149790615,0.00461271723515416,0.0846716506630145,-0.00684166421345047,0.00886232612280627,0.0110445100098204,-0.00165287582548798,0.000976729641221956,0.000115050393928087,8.94174167746855e-05,0.000106528848866146,1.30002722715081e-05,-0.000342297785022396,6.33240448656312e-05,-8.70668351336307e-05,0.000524338298360848,0.00026819866646968,-3.78495039822585e-06,-9.43301900765869e-05,0.000937733430393805,0.000606395473747573,0.000318803956392875,2.69126800507885e-05,0.000282582440402939,0.000327837595396859,0.000367730039653791,0.000421533196257828,-5.19285921509654e-05,-4.12736372866653e-05,-3.14994676928147e-05,-2.36612384081032e-05,0.000432100422754497,0.00056286753035377,0.000676698023154256,0.000944788226206158,0.000493769005459791,0.000432380187583306,0.000415177321578949,0.000453967452679522,0.000128443157628135,0.00012974307859157,0.000130705210175907,0.000126964881361127,0.000275890207187935,0.000230843625455111,0.000107610421392999,7.73431595395377e-05
"b_SI_PANEL",0.00873594469049983,0.00912315295772047,0.000442658608662976,-0.00104235568286437,0.0039494344980837,-0.000865614725154728,0.00685955700336609,0.0014371952429651,0.00241402613181396,-0.00343988075690538,-0.00684166421345047,0.0472078883564083,-0.00194625285926754,-0.00355995546021606,0.000231399172091718,-0.00188777405999454,7.26844104810829e-05,4.08572312760308e-05,0.000364889485823472,2.56169499607886e-05,-1.80959706889803e-05,4.20620315525118e-05,0.000141067156566939,0.000604963492725167,0.000134662999741013,2.91369358913721e-05,6.52302616755435e-06,0.000455729103069548,0.000281032464326824,0.000253828053730158,0.000627853089837109,0.000173540004048549,0.000168069912431625,0.000201778681346454,0.000258637218051903,-3.39018871055934e-05,-5.92974664151848e-05,-8.26526876687836e-05,-9.59052992806799e-05,0.000148994889581179,0.000521812077205997,0.000728904048172353,0.000862383011998501,0.000265324964704214,0.00021260884301439,0.000212550566749742,0.000251720817459734,5.97737204026309e-05,6.68184261990155e-05,7.43717345334556e-05,8.92147461787038e-05,0.000148510421608576,0.000138050514055928,7.65407133992746e-05,6.15901021099087e-05
"b_SI_ZER",0.00709217401113571,0.0154812845131473,-0.000733924343657588,0.00103638800267271,-0.00913784340683511,-0.00574343451789206,0.00296856777695912,0.0048122413935701,0.0194453616415909,0.0143748587758374,0.00886232612280627,-0.00194625285926754,0.0652812506023754,-0.00811709835335123,-0.000330882713755211,0.000935668947757776,-3.90300440289111e-06,3.74087245290607e-07,0.000362616999650987,-9.82460324236674e-05,-0.000141285337880177,0.000132564276818817,-0.000241298655459105,-0.000120362191646744,-0.000701975781954788,3.51196414843273e-05,0.000120109226445225,0.000259174244486498,1.64295317388702e-05,-0.000365845468365023,-0.000888071287354656,-3.42822815542341e-05,-5.34301670738927e-06,-5.26461157103692e-06,-8.75374367508905e-06,-9.48823111524414e-06,3.55335168734708e-05,7.78344755884121e-05,9.7633014967246e-05,2.18606467747787e-05,3.22373709084531e-05,6.26475160191389e-05,9.38849301445978e-05,-0.000110331664657966,-0.000321460072528278,-0.000514978467250094,-0.000628169863975302,-3.94633103505469e-06,-4.6170116137188e-06,-3.4856023762862e-06,-4.8403976478168e-06,-2.88951356027397e-05,3.29058065804132e-05,0.00011625138413146,0.000140881269212552
"b_SI_MTRP",0.00471713600923085,0.000795881402504876,-0.000444374464706404,-0.00552345972605604,0.00409854878890442,0.00469593672977986,0.0143808138290826,-0.00121994102561358,0.0311653541267546,0.0320340398825226,0.0110445100098204,-0.00355995546021606,-0.00811709835335123,0.13267965748805,-0.00188459698541238,0.00428679453698309,-2.61354647505316e-05,0.000112307215207673,-0.000493257333562823,0.000104063789800209,-0.00111501193129219,-0.000154468845337282,0.000224231046322697,0.000383054442700346,0.000118380969538383,7.08498098758245e-06,5.1385838841778e-05,0.000734832286606959,0.000189710848929724,-0.000591493437333692,-0.00248535377554825,3.12411242954892e-05,7.81023193547638e-05,3.07349591618631e-05,-6.51791569547686e-05,-2.00651727402546e-07,-3.80719875836458e-05,-7.34048142250722e-05,-9.0717545821668e-05,0.00012682383762238,0.000241579342361535,0.000176492105165329,0.000220705918757215,0.0001553747232512,8.01581154425753e-05,-9.82762860500289e-06,-6.06132190182929e-05,-3.73673742357202e-05,-2.50734404537285e-05,-1.55097135785424e-05,4.4112003932139e-06,2.55762227918357e-05,3.24840903456343e-05,-8.6154876361354e-06,-1.02002247345496e-05
"lambda4",0.00010302515744499,0.000501003872423173,-0.00034712960844522,0.00065312656666358,0.0012379801429059,0.00274688132340376,0.00655126474186069,0.00294079968934433,-0.00505282996545995,0.00544898764242293,-0.00165287582548798,0.000231399172091718,-0.000330882713755211,-0.00188459698541238,0.0578811713319047,-0.0319879236288507,-0.00105218979743107,0.00084129987378824,-0.000562620318528006,-0.00416671075840568,0.0110549148868527,0.00346145377730978,-0.000485455441190122,-0.00943540907348491,0.00215398788783492,3.9469789321401e-05,-0.000631091641274208,-0.00871419384922114,-0.00333155415937926,0.00174812488702115,0.0135262698288256,-0.00231469937805048,-0.0019809327417984,-0.00117040577853861,-6.03473425783493e-05,0.000108028365502698,0.000290713442983638,0.000497958502760797,0.000589549136753731,0.000297470053432541,-0.00369415077238407,-0.00645704465584731,-0.00893222996277683,0.000666296411388997,0.00456911440189891,0.00667598831692358,0.00637331276950106,5.1164116674428e-05,-0.000182618878279727,-0.000396650738769462,-0.000742147398511499,-0.00107890690196845,-0.000603633611958037,0.000758398844939326,0.00108516504556398
"lambda5",-0.000468395698268876,0.00541265345335803,0.000113325646501454,1.18851523213232e-05,0.00116138850886243,-0.00012318942850782,-0.00683022153761353,-0.00383709620439382,0.00628981460732828,-0.000960579218956773,0.000976729641221956,-0.00188777405999454,0.000935668947757776,0.00428679453698309,-0.0319879236288507,0.0288429455590029,0.000386809715171013,-6.5841938375578e-05,-0.00026951827858679,0.0021115700280289,-0.00693434412170516,-0.00203591153522635,0.000507155497913158,0.00306596641828068,-0.00312491341166866,1.87388854240238e-05,-7.07286163651824e-05,0.00494730589333037,0.00194574076007305,-0.00216054977286261,-0.0123222410284479,0.00115645010682146,0.00100257820387143,0.00029263772027168,-0.000727843617334718,-0.0001084460410649,-0.000215180290701001,-0.000333856244257393,-0.00039056018736364,0.000334987008270526,0.00182215722632725,0.00304322388757923,0.00414403162245954,-0.000197575353045117,-0.00252815366669826,-0.0039164354124462,-0.00397834641411094,-0.000146211944512642,-1.74532188578542e-05,9.37247815466534e-05,0.000258087243459556,0.000673681223688613,0.00051640380077617,-4.59254172145969e-05,-0.000194783015081913
"gamma_USOCINTURON",1.39756947911228e-05,0.00290328798273755,4.54349372000788e-07,-1.73559405317583e-06,-1.18595954833962e-05,-4.46280216917248e-05,-0.000126251175150473,-3.70703994659687e-05,5.94334954027887e-06,-5.18832388611441e-05,0.000115050393928087,7.26844104810829e-05,-3.90300440289111e-06,-2.61354647505316e-05,-0.00105218979743107,0.000386809715171013,0.0157576124588773,0.00125015929444159,0.00450050231507928,0.00336876720388319,-0.000167121095542609,-0.00152520655172241,-9.0366287187195e-05,-0.000228269832749277,0.00300490596402782,0.000305111444235507,0.00199678778038427,0.0753016072088177,0.0780628567059588,0.07820068674579,0.0822058542946018,0.0401509920458207,0.0398777587838358,0.0394270537277581,0.0389789445659348,-0.00504530231862104,-0.0050976844910264,-0.00514506271970919,-0.00517172524309338,0.0362310231566006,0.0339707038472701,0.0330919356210567,0.0318555880016225,0.0344030546592004,0.0346116141152951,0.0354880631969959,0.0360157948108545,0.014544422073516,0.0147272750513272,0.0148666032217163,0.0149634573826837,0.0190518629332118,0.0192601998225872,0.0194496102165194,0.0194531099804399
"gamma_USODISPMOB",-9.37910234880432e-05,0.00313543234241455,-2.84141203788234e-05,-3.93655317270816e-05,-0.000254732883498116,-0.00020269621889187,0.000196168169977183,3.73816278818582e-05,0.00012688976175986,-0.000146925792570507,8.94174167746855e-05,4.08572312760308e-05,3.74087245290607e-07,0.000112307215207673,0.00084129987378824,-6.5841938375578e-05,0.00125015929444159,0.0215836282646339,0.00488787206763283,-0.00176099417414863,0.0029929405459912,-2.12979167485912e-07,0.000484570877147336,0.000649885502557386,-0.00812393871882045,0.000115096777652322,-0.00348676584873605,0.0246966501000457,0.0269079524122548,0.0266481827841987,0.0398614523044342,0.0141798735495159,0.0138240836878566,0.0133172822244144,0.01409949062393,-0.00355553976465991,-0.00351511517251529,-0.00352361205224046,-0.00354518667165819,0.0238126599262654,0.0274264943953515,0.0299072982877465,0.0320757140660021,0.0231781858063495,0.0216394047714605,0.0205450701667506,0.0193948880286376,0.00534841758007434,0.00535759389794699,0.00537957272150865,0.00547751771913777,0.0139616726423016,0.0135027516246857,0.0126447708537464,0.0124475085774463
"gamma_EXP_2",0.000153779055166512,0.00307014120800663,1.82250155530513e-05,-2.32954082028364e-05,0.000153793542721908,-0.000245671691667841,-0.000106062753235617,0.00029655093454654,-3.56504230922194e-05,-0.000463672071413488,0.000106528848866146,0.000364889485823472,0.000362616999650987,-0.000493257333562823,-0.000562620318528006,-0.00026951827858679,0.00450050231507928,0.00488787206763283,0.0894818218486603,-0.00782856443674559,0.0362159163275335,0.011085114750339,-0.00502391921503291,0.00712880972288461,0.00574611771150862,0.00175720578097578,0.00317573101096251,0.0198274389620466,0.0427576383031087,0.0463780240391623,0.076879156003861,0.0185214109188962,0.0194454418226995,0.0185165883607513,0.0187484548745636,-0.00426473035568991,-0.0036604777468062,-0.00299107661551715,-0.0025628453734377,0.0280652202448829,0.0315519270741827,0.0328035677374445,0.0333283929744832,0.0287239309593703,0.030005889581636,0.0306422491457975,0.0308070498574793,0.00857311449045627,0.00811791636192543,0.00766072742757398,0.00682050998969026,0.0153869418822825,0.0155326129575504,0.0163552804464735,0.0165461632992157
"gamma_LV4",3.98985991899782e-05,0.00098800802406352,-1.66992542928483e-06,1.86119247494038e-05,0.000399446910961423,6.77814278962769e-05,-0.000240388244921531,-0.000196433486723319,-9.72953177567401e-05,0.000279727204664073,1.30002722715081e-05,2.56169499607886e-05,-9.82460324236674e-05,0.000104063789800209,-0.00416671075840568,0.0021115700280289,0.00336876720388319,-0.00176099417414863,-0.00782856443674559,0.0234522115852321,-0.0591755527711825,-0.0186772017433431,0.00319654732095313,-0.0107771080842923,0.000614913431311267,-0.00130713131235239,0.00804287341637133,0.0401169228128619,0.00742826197922006,-0.0113092840288986,-0.0445463937076897,0.00829287703006559,0.00667052683153757,0.00557025740364717,0.0039083275024499,-0.000624868304466353,-0.00130242260964146,-0.00191678245063615,-0.00223361371084074,0.00812259052348091,-0.0061047557582515,-0.0124602904643408,-0.0162271560731614,0.00291706257192909,0.000896012240486474,-0.000805114264989092,-0.00103141919682721,-0.00083758470276987,0.000435334615694691,0.00164533743646762,0.00379419557234686,0.000654003041744998,0.0026615562924536,0.0054241319981866,0.00613903805009014
"zeta_PrPer",-0.000296659745371014,-0.00149937617632484,-6.84526668957398e-05,8.84184574290351e-05,-0.00113529051066983,-0.000317869532472301,-9.2912137769977e-05,0.000658413082490419,-0.00102377452589835,-0.00100079340390714,-0.000342297785022396,-1.80959706889803e-05,-0.000141285337880177,-0.00111501193129219,0.0110549148868527,-0.00693434412170516,-0.000167121095542609,0.0029929405459912,0.0362159163275335,-0.0591755527711825,0.755127153462774,0.0375086516943054,-0.013387663012421,0.0449896394065024,0.00841843466469056,-0.0171341378292839,-0.0202620201214461,-0.600192718483534,0.0850054290126304,0.618745941068093,1.37977225832278,0.0152288901399669,0.00138590880811061,-0.0117364527622839,-0.0181085228330715,-0.000950200400974554,0.00121504485836642,0.00313516480209599,0.00421567715920171,-0.00306757316468371,0.0308551887694578,0.0476716057755773,0.065856795094772,0.00792367981355348,0.00914896042607971,0.0108474717999456,0.0130728782307704,0.0248032162771167,0.0142439713519608,0.00417077250633485,-0.0124116184763926,0.0111131346489852,0.00266304685706106,-0.00948719608699934,-0.0125138776997792
"zeta_AmbTr",2.68341662261832e-05,-0.000799684391260316,8.25334803210776e-06,-2.49297561425956e-05,-0.00029709914006724,-0.000104720369206377,0.000366633595497939,0.000290437485249633,4.09569534223719e-05,-0.0002489112893341,6.33240448656312e-05,4.20620315525118e-05,0.000132564276818817,-0.000154468845337282,0.00346145377730978,-0.00203591153522635,-0.00152520655172241,-2.12979167485912e-07,0.011085114750339,-0.0186772017433431,0.0375086516943054,0.0585908152160084,-0.00245515962140896,0.00932831255694982,0.00537401900939921,0.00286455785011725,-0.00366735536084462,-0.0115606478653951,-0.00914426873921651,-0.0174098042948203,-0.0133272428029285,-0.0303062341125178,-0.00854513789818798,0.0132634168754924,0.0345211539629594,0.000399072406707997,0.000823824482100629,0.001242299405255,0.00146504858418836,-0.00520111895976534,0.00398478568410713,0.00775442103562833,0.00983715776058966,-0.00122477459995178,0.00138001324064001,0.0031583323410301,0.00381508506391102,0.000635058408794675,-0.000335565502621698,-0.00135428132859704,-0.0033784115311998,-0.00047615011345594,-0.00176024809863354,-0.00352114261040277,-0.00385027989471101
"zeta_ComVrb",-1.79039025852622e-05,-3.21284008330383e-05,-1.04314774154165e-05,-4.1412001043841e-06,0.000420711271005315,9.066216290343e-05,0.000116008748643966,-4.50767450464293e-06,4.04813665605565e-05,0.000291096337799561,-8.70668351336307e-05,0.000141067156566939,-0.000241298655459105,0.000224231046322697,-0.000485455441190122,0.000507155497913158,-9.0366287187195e-05,0.000484570877147336,-0.00502391921503291,0.00319654732095313,-0.013387663012421,-0.00245515962140896,0.017542860866691,-0.0109070914141571,0.00258724887788756,-6.03792438645333e-05,0.00355852762285734,0.00724333870787168,-0.00201811445904597,-0.00877701909497196,-0.0190508654868793,-0.000570285543746739,-0.000398338873247381,-0.000330590071309043,-0.000345514008246454,-0.000843968676441114,-0.00347711855921678,-0.00566122697194531,-0.0066484108096094,0.00278639695649196,-0.00642692260108893,-0.0111749149679563,-0.0154162660711875,0.000838310976930433,0.00159440577995929,0.0020508682082814,0.00269774524700135,-0.000834502347008025,-0.000536814034097195,-0.000299244619599346,6.67919528983178e-05,-0.00139090104223679,0.00024083377670283,0.00206824742342518,0.00240290477707605
