"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","sigma_UsoPito"
"gamma_HTRB_2",-0.00452301300599149,0.00176356372650472,-0.215436301028371,-0.000889218539761212,-0.029626546006064,0.0112873388486784,0.00811566381412044,-0.00296940482798781,-0.00624062582835769,0.0170284610389482,0.0181480898546935,0.00360371488077155,-0.0104447448629201,-0.0155494164250129,0.0138522669088561,0.0553804169700312,-0.091332587086497,0.00353311297632203,0.0443965236514888,0.126226585767558,-0.233490591654367,-0.0634838867182191,-0.0926112896291477,-0.0879322046360747,-0.323566001228813,-0.219779729138587,0.190509865285809,1,0.873067988956792,0.864781806290352,0.118184363648484,-0.0638470645271974,-0.0671412476060408,-0.0646066453994718,-0.0687707290532319,0.08239434637736,0.0823740189668619,-0.787674358594492,-0.789830542032412,-0.798798347401281,-0.0659382951061188,-0.0565144977003983,0.00127818337929989,-0.0469674551571602,0.016784054491241,-0.03854561388951,-0.0265622437680548,0.0590808579388185,0.271881351454603,0.328953183672703,0.0133111143501183
"gamma_HTRB_3",-0.00605908211714371,0.00179167785895313,-0.222659916059805,-0.00535728804628962,-0.02720374134683,0.00954648980045535,0.0152637659979545,-0.00589530257403786,-0.0109455623714189,0.0185498244347472,0.0183019750050659,0.00414678739631949,-0.00413816432904976,-0.0205747574421002,0.0134458700929419,0.0600358444743647,-0.114570761216987,-0.00907684666148941,0.0296130104355453,0.143723665485636,-0.2300965934036,-0.0836793339872943,-0.129539718391041,-0.129922748677226,-0.41494365284251,-0.227028791101782,0.195684170066066,0.873067988956792,1,0.96197384574825,0.1671584626489,-0.060408231550945,-0.0653214659011208,-0.0614166347358268,-0.0674074874713391,0.122866087707102,0.122847013157843,-0.877697459747896,-0.879851854889883,-0.889702237020355,-0.0647155014675903,-0.0743645009562142,0.00127765763593517,-0.0631682986217856,0.0201247924209986,-0.0556774279408145,-0.0386058555085941,0.069089326803056,0.302496743664368,0.360226377074057,0.0166879321394739
"gamma_HTRB_4",-0.006072345432748,0.000444099797697477,-0.185605239213872,-0.0080594152669852,-0.0119395528781411,0.0153044846263637,0.0134841263625905,-0.00310722178359755,-0.00623372831261445,0.00842262515800954,0.00908457554674886,0.00549287154289715,-0.0026622659712372,-0.0115988913490913,0.00760390987203537,0.0337466114119845,-0.075356879986107,-0.0580415348306975,0.0423546338907672,0.146730276962195,-0.240309542618002,-0.0572517260220202,-0.0928453383143331,-0.0932321540754345,-0.424738884772347,-0.209390952211862,0.208225382091894,0.864781806290352,0.96197384574825,1,0.142940865283177,-0.0799279078432035,-0.0840942976856621,-0.0811890865048043,-0.0851632312997037,0.0859088127913332,0.0858987562415778,-0.881536017561755,-0.88296738102584,-0.892411458914347,-0.0820397919168898,-0.0670219112948959,0.00503479309813927,-0.0510493872337542,0.0164084229357632,-0.0381980918925301,-0.0264165197844324,0.0782248645989223,0.301458470069262,0.33988295343469,0.0153364293351961
"gamma_LV2",-0.0152863006673976,-0.00491034562926424,-0.264824630599389,0.0043902790515292,-0.111093281503349,-0.010787547702868,0.082662960166028,-0.042349361205962,-0.0315429814960558,0.0687276715463054,0.0546251031286209,-0.00807831404960497,-0.00442214068536105,-0.119847353237305,0.0512425415158831,0.286231941283819,-0.680786008219294,0.360589105494299,-0.544802747273478,-0.0109609629190078,0.358601848897681,-0.633441137214925,-0.836138927002768,-0.941725184943739,-0.0365077142346892,0.00455919725046355,-0.0250743859737858,0.118184363648484,0.1671584626489,0.142940865283177,1,0.492816497381284,0.473464441691198,0.493774050521568,0.441584926704667,0.940435390300887,0.940631812947895,-0.319494259876786,-0.325886750863129,-0.331124890295712,0.434730864770317,-0.189252192342161,-0.0932927427226008,-0.244054500158438,0.141759457054111,-0.423653878320444,-0.337124704288293,-0.0453755011730702,0.124426131309238,0.221353471293658,0.0495379818099006
"zeta_FRbr",-0.00844000755844014,-0.00302916641770469,-0.0913322960606225,-0.00454272365308086,-0.0657362151899484,-0.0215608016072018,0.0431481463542062,-0.0304102428015633,-0.0212376126019784,0.0453474552466958,0.0344554713329963,-0.00140293365226265,0.00210304289891575,-0.0720375548526703,0.0338061534024868,0.188585966938064,-0.39003997514686,0.213522637980092,-0.516172890342655,-0.525341402805679,0.308974418613318,-0.369362629325768,-0.468359103099378,-0.508533314224162,0.0672146100971196,0.098467937024519,-0.133754368299852,-0.0638470645271974,-0.060408231550945,-0.0799279078432035,0.492816497381284,1,0.817873195859352,0.847933755553741,0.786467374534597,0.548337792852965,0.548960372962169,0.0766705145551664,0.0770860249981878,0.0768211515882568,0.767513671346551,-0.107133453890192,-0.0617515186546029,-0.230232599305323,0.144998185800913,-0.249150581414951,-0.266402992051179,-0.0165922996736098,-0.0444914676821818,-0.0253217015886093,0.0423540135327631
"zeta_EnfCond",-0.00828264767988039,-0.00305156208832763,-0.0855128296001459,-0.0050026143247511,-0.0627063710501207,-0.0212358731231344,0.0414932489097417,-0.0294922431308475,-0.0204743249804011,0.0436638090538408,0.0331819736212644,-0.00096035527320029,0.00185791443746018,-0.0687376573269131,0.0322709374336243,0.181597192604328,-0.374731394411326,0.205178786428453,-0.499941474793289,-0.517251669221229,0.299557801650423,-0.356743074131065,-0.449783001285095,-0.487744467956091,0.0663315560980358,0.0972061580887816,-0.131330953445122,-0.0671412476060408,-0.0653214659011208,-0.0840942976856621,0.473464441691198,0.817873195859352,1,0.825415141793785,0.766256176858746,0.526875380429814,0.527473185099266,0.0804885206085666,0.0808438941126686,0.08071855381677,0.74966686417379,-0.0664381853338744,-0.093372990204675,-0.213693315190114,0.142330548315123,-0.240343503929474,-0.257224586668017,-0.0170202648440311,-0.0446566835345133,-0.0282961649750089,0.0297974656556521
"zeta_AFrSem",-0.00850113368328601,-0.00302141154749711,-0.092351176270296,-0.0046620082144745,-0.0662750587286388,-0.0218843998771201,0.0436104691095581,-0.030951459106198,-0.0215709994348122,0.0458171344587553,0.0348544120511158,-0.0012120175224329,0.00191404925613995,-0.0723581020447149,0.0341034000565372,0.192715618901636,-0.39366184548909,0.215877604154415,-0.517089787889575,-0.531186005280449,0.310263604818982,-0.372667576154087,-0.471851486718412,-0.509671951992869,0.0687331893567985,0.0994430976832562,-0.134555496252404,-0.0646066453994718,-0.0614166347358268,-0.0811890865048043,0.493774050521568,0.847933755553741,0.825415141793785,1,0.793385506889023,0.550196873475776,0.55082059607486,0.0781679150233227,0.0785312760047423,0.0782847966151868,0.773798001343238,-0.082030770313989,-0.0647648598820078,-0.253040310354957,0.146927408585128,-0.252968361947788,-0.271276794588684,-0.0168157153259688,-0.0440875916384658,-0.0241108403712666,0.0463502802439508
"zeta_CulFr",-0.00762366188789641,-0.00286588110102223,-0.0763351317965033,-0.00481577898864968,-0.0583101329906024,-0.0204183825291657,0.0383622344531405,-0.0278173690244133,-0.0193107343499773,0.040613283116409,0.030647245283389,-0.000739857229179145,0.00193733220901143,-0.0640788513758929,0.030096929210016,0.168126046266194,-0.348497304316911,0.190441746111528,-0.477037559586884,-0.507116366270357,0.283677827105362,-0.332087385256963,-0.420268608989984,-0.454150085581159,0.0643024517593449,0.094629867587877,-0.127010820766506,-0.0687707290532319,-0.0674074874713391,-0.0851632312997037,0.441584926704667,0.786467374534597,0.766256176858746,0.793385506889023,1,0.492415146940957,0.493013769578607,0.0832500123194307,0.083612507564839,0.0836731633080914,0.719654232968343,-0.0638905972377158,-0.0565638171896279,-0.201422580065891,0.105406973694846,-0.226273111616243,-0.247930328919011,-0.0163067967682359,-0.0444015949983217,-0.0329400586506765,0.0367207675379267
"zeta_OmLmVel",-0.0143022117634606,-0.00472397297867644,-0.268101586357055,0.00600462068292197,-0.119550439520141,-0.0171240408978109,0.0855269978448027,-0.0462136854360254,-0.034181908607984,0.0733151000924356,0.0576253168148187,-0.00860487341220007,-0.00455230054898736,-0.128044797503706,0.0569857567204928,0.314674302164401,-0.719141359225932,0.398759707701883,-0.608936091376371,-0.0176387730170369,0.406891548476018,-0.674903032437645,-0.896892435984485,-0.996929270062582,0.0138860761679128,0.0463332881734737,-0.0698721514446325,0.08239434637736,0.122866087707102,0.0859088127913332,0.940435390300887,0.548337792852965,0.526875380429814,0.550196873475776,0.492415146940957,1,0.998783938403221,-0.161172452855507,-0.162470990545243,-0.167206518188031,0.485447988152134,-0.19629674347977,-0.0928553033726312,-0.266003499068427,0.158734266352973,-0.456439997613889,-0.362762953879125,-0.00923153735380554,0.0440821151489538,0.15550148381629,0.0513432986892404
"zeta_IgPare",-0.0143011865343433,-0.00472600962967052,-0.268124819798961,0.00600345493950641,-0.119548436840768,-0.0171666243034902,0.0855212562401886,-0.0462108803881765,-0.0341792138201996,0.0733105217707874,0.0576191822316958,-0.00860554670751153,-0.00454724110298653,-0.128044155509675,0.0569647429475822,0.314525960989524,-0.719109295799115,0.398764909386424,-0.60948126404552,-0.0179003134550616,0.406682805076747,-0.674677289416566,-0.897011105981418,-0.997082383782152,0.0140130938574568,0.0462004859662105,-0.0698343507189328,0.0823740189668619,0.122847013157843,0.0858987562415778,0.940631812947895,0.548960372962169,0.527473185099266,0.55082059607486,0.493013769578607,0.998783938403221,1,-0.161126098017917,-0.162426933806611,-0.16716391108201,0.486062601774376,-0.196341210594781,-0.0928117643525295,-0.266103674579741,0.158731097995987,-0.455384263997469,-0.363758936818253,-0.00928358007566673,0.044048748540664,0.155520965770043,0.0510799408913552
"zeta_UsoCel",0.00916455661292311,0.00043102212275311,0.228653565531931,0.00770101692715078,0.0266269440898211,-0.0122366748672613,-0.020130768774585,0.00416587456072958,0.00732715680622291,-0.0191758669028436,-0.0189435059312289,-0.00114378467160745,0.0046998565589074,0.0236270538316621,-0.0122482803729015,-0.0681288060851463,0.150352252573075,-0.00713447898559629,-0.0858195188908147,-0.157394939103996,0.160336446243211,0.111156573010827,0.157734573925887,0.172924708947003,0.292102531544462,0.220096851186877,-0.252491439571923,-0.787674358594492,-0.877697459747896,-0.881536017561755,-0.319494259876786,0.0766705145551664,0.0804885206085666,0.0781679150233227,0.0832500123194307,-0.161172452855507,-0.161126098017917,1,0.959010788160556,0.968521278803327,0.0808418232344782,0.0823299000242291,0.0115380644575873,0.0646843243668404,-0.0159161151277266,0.0636164785905482,0.0348488590834744,-0.0299546443923343,-0.356013171386642,-0.399998772330741,-0.0191342536210551
"zeta_PasoPeaton",0.00917865706386538,0.000384690713136898,0.229496470996402,0.00790069885344033,0.0266310853407052,-0.0120367970204715,-0.0200945130789339,0.00426619862739796,0.00740275509454567,-0.0193604976090288,-0.0190718907406186,-0.00145383125562537,0.00444338694388047,0.0235963927352508,-0.0121491305675522,-0.068327008491478,0.15182654334079,-0.00763435138256134,-0.084791630911977,-0.157849149266703,0.161063730022269,0.112089239014904,0.158884013031694,0.174293291556897,0.288340419620345,0.220131636805029,-0.250496955708876,-0.789830542032412,-0.879851854889883,-0.88296738102584,-0.325886750863129,0.0770860249981878,0.0808438941126686,0.0785312760047423,0.083612507564839,-0.162470990545243,-0.162426933806611,0.959010788160556,1,0.976377806735561,0.0812230838494525,0.0822235299075203,0.0119188421594115,0.0651799551716949,-0.0156886261947375,0.0641799376141799,0.035551590277658,-0.0201862375992958,-0.366255986523572,-0.408086551445197,-0.0191608053277836
"zeta_UsoDirec",0.00898338647213996,0.000128620342865926,0.234879413343181,0.0077610515289604,0.0275329142530868,-0.011087665407258,-0.0201211195465862,0.00443899843451773,0.00763781917284097,-0.0200601787190537,-0.0196743415625598,-0.00139594244555763,0.00460222034082459,0.0239787702366588,-0.0130623768398547,-0.0709609281703403,0.15632106457747,-0.0114143899109916,-0.0814827950002364,-0.160768219705315,0.162681610094627,0.11540653874475,0.163264945219181,0.17915931158159,0.288939666598096,0.222633548237869,-0.253585336622572,-0.798798347401281,-0.889702237020355,-0.892411458914347,-0.331124890295712,0.0768211515882568,0.08071855381677,0.0782847966151868,0.0836731633080914,-0.167206518188031,-0.16716391108201,0.968521278803327,0.976377806735561,1,0.0812293994008069,0.0840174192056905,0.0121188499302508,0.0668835658850256,-0.0169246480110473,0.0664164046210166,0.0374520289189095,-0.0181121166745664,-0.361828271180666,-0.420234267202563,-0.0198571438840138
"zeta_UsoPito",-0.00754485770967648,-0.00275005489953847,-0.0767022445508588,-0.00457714144972922,-0.0578360667027741,-0.0195946955637042,0.038425731137954,-0.0274174425438499,-0.019101824041711,0.0403001803216578,0.0305683867855016,-0.000862003986830533,0.00175141403911096,-0.0635303318808242,0.029811157655425,0.169295854175481,-0.34601833759321,0.188826992076066,-0.467238535449515,-0.490062982110041,0.278169821242063,-0.332619561163559,-0.414627132557457,-0.448202648513579,0.0625276780750251,0.0912439998706037,-0.124064074146508,-0.0659382951061188,-0.0647155014675903,-0.0820397919168898,0.434730864770317,0.767513671346551,0.74966686417379,0.773798001343238,0.719654232968343,0.485447988152134,0.486062601774376,0.0808418232344782,0.0812230838494525,0.0812293994008069,1,-0.0579950257619916,-0.0694871675324405,-0.186241650961195,0.131992079429554,-0.221798657075374,-0.245888668824735,-0.0157867482148238,-0.0436083005590069,-0.0309455921368032,0.0059344269830826
"sigma_FRbr",0.0030821735607708,0.000628110540671018,0.0650507971938028,-0.00226118178479007,0.0256485277108434,-0.00106025673844231,-0.0163518149353851,0.00732559466769297,0.00547966950343618,-0.0151153430580368,-0.0122131573057339,0.00364625140280536,-0.00173973993846054,0.027908755485859,-0.0124065544309293,-0.0519810261394929,0.135537241180289,-0.0724314028402634,0.0820433471007197,-0.0254597489023441,-0.0744368642761085,0.106332406817484,0.162274088847257,0.201213216851301,0.00426462484695992,0.00274627195312352,-0.00174717873745217,-0.0565144977003983,-0.0743645009562142,-0.0670219112948959,-0.189252192342161,-0.107133453890192,-0.0664381853338744,-0.082030770313989,-0.0638905972377158,-0.19629674347977,-0.196341210594781,0.0823299000242291,0.0822235299075203,0.0840174192056905,-0.0579950257619916,1,-0.0371859329631945,0.123531132122015,-0.0449663199571559,0.0357341669181612,-0.0018106430840948,-0.00730113564076189,-0.0236009146403489,-0.05791538277243,-0.0599907633315615
"sigma_EnfCond",0.00312157459281525,0.00148058190374896,0.0204631093081757,0.0036639409253689,0.00851365114791508,0.00144015759262135,-0.00836558395792966,0.00483954493593703,0.00251518158866037,-0.00763656449639135,-0.0064493742921096,-0.000887114243275177,0.000387499153473721,0.0093619693073208,-0.00395879789809911,-0.0230334294792086,0.062322098520398,-0.0330285265071608,0.0415733879118336,0.033754857773143,-0.0483262857166943,0.05894014553266,0.0726082764630384,0.0933031277019607,-0.00494301547054726,-0.010391786616333,0.00899070775838498,0.00127818337929989,0.00127765763593517,0.00503479309813927,-0.0932927427226008,-0.0617515186546029,-0.093372990204675,-0.0647648598820078,-0.0565638171896279,-0.0928553033726312,-0.0928117643525295,0.0115380644575873,0.0119188421594115,0.0121188499302508,-0.0694871675324405,-0.0371859329631945,1,0.000930906542798487,-0.047473856044173,0.00768687128955788,-0.0220636023471989,0.00227307005327967,-0.0065066100914894,-0.0125257063481063,0.0598761448934444
"sigma_AFrSem",0.00455487442102738,0.000763952182592381,0.0874082114715064,-0.000672753279464713,0.037990145202584,0.00415725779144491,-0.0257436850143921,0.0162928814421736,0.0112231233537552,-0.0246534431997111,-0.0200200851375283,0.00164760219412454,0.000316235145612996,0.0381339217182514,-0.0189474551203734,-0.117433770183466,0.212848891593541,-0.119171013651209,0.130811044830999,0.0768550107419952,-0.114295269653705,0.176587206909764,0.244647898177055,0.259982985965712,-0.0181444262240704,-0.015098560070048,0.0162486199213203,-0.0469674551571602,-0.0631682986217856,-0.0510493872337542,-0.244054500158438,-0.230232599305323,-0.213693315190114,-0.253040310354957,-0.201422580065891,-0.266003499068427,-0.266103674579741,0.0646843243668404,0.0651799551716949,0.0668835658850256,-0.186241650961195,0.123531132122015,0.000930906542798487,1,-0.0804484100949854,0.100113324088344,0.0740520089224936,-0.00402112321860552,-0.0272790944745834,-0.0748562478667022,-0.115206497796587
"sigma_CulFr",-0.00207001942377606,-7.2679152402119e-05,-0.0485010805519908,0.00173910474381224,-0.0231089986339557,-0.0039086927060972,0.0148120994554573,-0.00725477460801411,-0.00570754472541918,0.0146664660842477,0.0122668529708824,-0.00230763716792566,-0.000390009126960538,-0.0241021175322783,0.0115595597848263,0.0737676556160623,-0.128807425371704,0.0741956356065078,-0.113520073789565,-0.0226584540365005,0.0658204419362819,-0.120529712657358,-0.141475745841556,-0.153911941657695,0.00791214157400977,0.00612697941469064,-0.0185701318362898,0.016784054491241,0.0201247924209986,0.0164084229357632,0.141759457054111,0.144998185800913,0.142330548315123,0.146927408585128,0.105406973694846,0.158734266352973,0.158731097995987,-0.0159161151277266,-0.0156886261947375,-0.0169246480110473,0.131992079429554,-0.0449663199571559,-0.047473856044173,-0.0804484100949854,1,-0.0872827717790248,-0.0738643414848783,-0.00269075493921863,-0.00470452537280252,0.0265768854176016,-0.00654595970884284
"sigma_OmLmVel",0.00687847064262283,0.00236474244378218,0.120467375686303,-0.00326376046686992,0.0563271106818723,0.00880004634382458,-0.0413762161409749,0.0225988964549901,0.0167355881587655,-0.0346993484835639,-0.027329569806842,0.00383218278506203,0.00367796529422381,0.0596927343434127,-0.0259589083869492,-0.151933505892189,0.334173861156843,-0.186549853075069,0.332539736387955,-0.0203434373783688,-0.197049209312657,0.327821374078682,0.419743946473208,0.451528673259188,0.00510011725997363,-0.0325346072708046,0.0455280082008476,-0.03854561388951,-0.0556774279408145,-0.0381980918925301,-0.423653878320444,-0.249150581414951,-0.240343503929474,-0.252968361947788,-0.226273111616243,-0.456439997613889,-0.455384263997469,0.0636164785905482,0.0641799376141799,0.0664164046210166,-0.221798657075374,0.0357341669181612,0.00768687128955788,0.100113324088344,-0.0872827717790248,1,0.249530209126875,0.00425468076715548,-0.0175678498139041,-0.0760087340527354,-0.044019473339466
"sigma_IgPare",0.00519898612432191,0.00215790041043403,0.0913684010489574,-0.00260407838429991,0.0427108102420806,0.0127716353011618,-0.0314761692626691,0.0173801026176839,0.0128015640095266,-0.0259670971598428,-0.0201533345684803,0.00287572801770769,0.00308345537626292,0.0450659882314024,-0.0164902322699693,-0.0986441274524654,0.247869390687808,-0.142194439402928,0.353582509479578,0.00128202363457597,-0.126137383953276,0.226438379122012,0.334123617666389,0.35346272414654,-0.005668429555404,-0.0139234014131284,0.0375172175304347,-0.0265622437680548,-0.0386058555085941,-0.0264165197844324,-0.337124704288293,-0.266402992051179,-0.257224586668017,-0.271276794588684,-0.247930328919011,-0.362762953879125,-0.363758936818253,0.0348488590834744,0.035551590277658,0.0374520289189095,-0.245888668824735,-0.0018106430840948,-0.0220636023471989,0.0740520089224936,-0.0738643414848783,0.249530209126875,1,0.0100405091024247,-0.00703914788331914,-0.0622440650181357,-0.0111104082104596
"sigma_UsoCel",-0.00424745458423596,-0.00284037099282775,-0.00819580280755964,-0.00101866884647249,-0.00194236590607278,0.0123796887148537,0.00515491054272869,0.00186645904342056,0.00112647198596388,-0.00119447722950452,-6.81889537865005e-05,-0.00429117839593297,-0.00317227353396903,-0.00467945449909343,-0.00202688966558012,0.00168398292519291,0.00815614802558368,-0.0142047456424569,0.0551801736897097,0.0225241396125069,-0.00752292687673542,0.00479694455936028,0.0036748372992798,0.00824024535206115,-0.0874822689484006,-0.0332760809500035,0.0503984843721474,0.0590808579388185,0.069089326803056,0.0782248645989223,-0.0453755011730702,-0.0165922996736098,-0.0170202648440311,-0.0168157153259688,-0.0163067967682359,-0.00923153735380554,-0.00928358007566673,-0.0299546443923343,-0.0201862375992958,-0.0181121166745664,-0.0157867482148238,-0.00730113564076189,0.00227307005327967,-0.00402112321860552,-0.00269075493921863,0.00425468076715548,0.0100405091024247,1,0.0205438387799494,-0.0528585778473139,-0.00144936639696356
"sigma_PasoPeaton",-0.00759564836431576,-0.00290895880572006,-0.0713625035967047,-0.00661640229248223,-0.00781700515538799,0.014743043602273,0.00996893675357152,-0.000282222311511784,-0.00139655261665039,0.00569031909276025,0.00604747346407709,0.000503615852111583,-0.000195547056688879,-0.0101388464743905,-0.00212519437985816,0.0192718533695908,-0.04669746919331,-0.00765109443139537,0.0692357470538957,0.0687417115786918,-0.0549361946393772,-0.0331513026729254,-0.0478284358698156,-0.0489992292229937,-0.0998819265043285,-0.0870721719763356,0.0772836508096359,0.271881351454603,0.302496743664368,0.301458470069262,0.124426131309238,-0.0444914676821818,-0.0446566835345133,-0.0440875916384658,-0.0444015949983217,0.0440821151489538,0.044048748540664,-0.356013171386642,-0.366255986523572,-0.361828271180666,-0.0436083005590069,-0.0236009146403489,-0.0065066100914894,-0.0272790944745834,-0.00470452537280252,-0.0175678498139041,-0.00703914788331914,0.0205438387799494,1,0.162529253899094,0.00235534807677308
"sigma_UsoDirec",-0.00145229810685765,0.00416837214600096,-0.187813863533679,-0.00252260510040728,-0.0316247812987564,-0.0150800525405288,0.00691310340165284,-0.00413625500805089,-0.00655400203824157,0.0247238248516407,0.0218989480565262,-0.00228751537364398,-0.00327763169325455,-0.018516974294224,0.0220522285998265,0.0919716183775589,-0.159553098324839,0.125577601300505,-0.0471953230748243,0.13986981292531,-0.0578007864939755,-0.114982684675487,-0.152219250856323,-0.162056853888893,-0.0171596210441401,-0.115468769577437,0.0950912718410419,0.328953183672703,0.360226377074057,0.33988295343469,0.221353471293658,-0.0253217015886093,-0.0282961649750089,-0.0241108403712666,-0.0329400586506765,0.15550148381629,0.155520965770043,-0.399998772330741,-0.408086551445197,-0.420234267202563,-0.0309455921368032,-0.05791538277243,-0.0125257063481063,-0.0748562478667022,0.0265768854176016,-0.0760087340527354,-0.0622440650181357,-0.0528585778473139,0.162529253899094,1,0.0177496013298919
"sigma_UsoPito",-0.000278065226973273,-7.93381867199887e-05,-0.0185045760429205,0.00114049161910523,-0.00739205243477576,-0.00340356948075418,0.00206354873387792,-0.00150375514834428,-0.00115547633681575,0.00383568636923677,0.00286578029011972,-0.000942322842541401,0.000393153650485593,-0.00721850376300024,0.00377653835513547,0.0106112801120138,-0.0340295842010449,0.0235058100924514,-0.0359960507045162,0.000387796443600505,0.017888604292103,-0.0115161807579769,-0.046852693248256,-0.050515844149307,0.00163235665864143,0.00286315249917801,-0.00201725349781172,0.0133111143501183,0.0166879321394739,0.0153364293351961,0.0495379818099006,0.0423540135327631,0.0297974656556521,0.0463502802439508,0.0367207675379267,0.0513432986892404,0.0510799408913552,-0.0191342536210551,-0.0191608053277836,-0.0198571438840138,0.0059344269830826,-0.0599907633315615,0.0598761448934444,-0.115206497796587,-0.00654595970884284,-0.044019473339466,-0.0111104082104596,-0.00144936639696356,0.00235534807677308,0.0177496013298919,1
