"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","sigma_UsoPito"
"b_ACC_1",-0.193124680723384,-0.102466856903779,-0.242235311791874,-0.236220333181039,-0.345169832098913,-0.0261237793388919,0.109434024857254,-0.229924967237723,-0.283298637540316,0.935914948593827,1,0.0163078292014036,-0.0201416765360946,-0.0811456048969678,0.179334164258788,0.244182659885788,-0.267920037692215,0.245064316912155,-0.214099338923934,-0.131542807120977,0.198995726387774,-0.254890570951106,-0.247124244386782,-0.247717626058039,0.0858775579221387,0.0200171383639856,-0.0108892757242062,0.0720268095495751,0.0743115784089064,0.0573851101181933,0.250494786923731,0.217917989068913,0.231696139275027,0.22526308309839,0.198138417504618,0.249191495813869,0.249671171518478,-0.131177320212684,-0.13376590355831,-0.128380743845139,0.233390904029673,-0.0937550879939843,0.0151912637634985,-0.12328861770023,0.126695734500966,-0.150404760564367,-0.103939270876108,-0.00312605501846159,0.102235678803667,0.13722460618371,0.0439401527140126
"b_SI_CAMFD",-0.251699719720583,-0.139354662483483,0.149965173452085,-0.337648451040904,0.204707388423903,0.00033863920944933,0.117962543203087,-0.100451923978706,-0.0491576864449461,0.0680397720610838,0.0163078292014041,1,0.0520249063889084,0.106165534693509,-0.0714462821439579,-0.0235601389163078,0.0553673179016521,-0.11983069930817,0.111895647353479,0.011194584675161,-0.0509171054625322,0.0571630240710974,0.0679857112467664,0.0671137609820582,0.0249756479417303,0.0909462819223177,-0.0214059171238078,-0.0973862153241544,-0.0856983466909442,-0.0988537940747086,-0.0545341022100553,-0.0715063472933456,-0.0804534761146487,-0.0736779540454759,-0.0698336997383255,-0.0683109478994396,-0.0666841050246572,0.0686294025518113,0.0672318117287199,0.0676234021709239,-0.0268546567754411,0.00716035738176986,-0.0741991713508867,0.0150442239683249,-0.0396316369276349,0.100824362649004,0.134591351026774,0.0900745557802843,0.016338406713629,-0.0944748173402379,0.0736907245981711
"b_SI_PANEL",-0.0322256763318986,-0.0717695234166306,0.0346332274868522,0.00437392294475072,0.0755567952888018,0.0964718014305815,0.13958227679715,0.0882619489107409,0.0860164101028437,0.0415725426362768,-0.0201416765360946,0.0520249063889084,1,-0.0971628526303498,-0.0443038534372917,0.0114724502442507,0.01103610690978,-0.0312666281311259,0.0463834764511629,0.0789671052701121,0.0235923252958541,0.00609337681666858,0.023582110669549,0.0277695729973912,-0.0683683144257983,0.0432027951941724,-0.0360428562290888,0.0266927828481159,0.0137599788627693,0.0195768974928665,-0.0196069485975241,-0.0394561699546388,-0.034956313701339,-0.0546414704020693,-0.038553565199141,-0.0290546513239946,-0.0294985243023255,-0.0383970568440695,-0.0292801451283322,-0.0309483171590642,-0.039243069815914,-0.0784739629141433,0.100206247396092,-0.00819736878774045,0.0479854540364313,0.00972827278749485,-0.0339272043078347,0.000383603849623088,0.0240860399944928,-0.00223964120425547,0.00131178180276244
"b_SI_ZER",0.0255071562341529,0.00498031587967283,0.320914217298081,-0.134569949338671,0.284127041482899,-0.24131791985397,-0.237274439678017,0.0989151172145495,0.182130179166889,-0.0779316244133145,-0.081145604896962,0.106165534693508,-0.0971628526303496,1,-0.31897761774068,-0.388951095415704,0.412535887022198,-0.33908422783811,0.324563841244264,0.110433907868838,-0.254122967990733,0.372169652215767,0.384573064152352,0.380367444304459,-0.14065146285698,-0.070394991856528,0.0626206738178199,-0.111560827404187,-0.12658371872931,-0.112351299090091,-0.366397693458373,-0.316797717579639,-0.321385827278249,-0.326493648176659,-0.289026642535608,-0.382595729467143,-0.38196959754777,0.176040711699535,0.171212801203341,0.178091289719735,-0.293730886183297,0.256577823654936,0.089921263921014,0.208898240997324,-0.142165843809938,0.211894961716628,0.166763583460961,0.107978529451721,-0.0723147460365781,-0.260700317383402,-0.00868687173705563
"b_Si_MTRP",0.078960484398612,0.159224909481638,-0.274632137794022,0.0230661838752275,-0.242538574221267,0.0867712726080312,0.060278091603087,0.128763024070535,0.0109035630735593,0.161204129737582,0.179334164258779,-0.0714462821439561,-0.0443038534372914,-0.318977617740672,1,0.240428589183418,-0.267621225863152,0.281470444355418,-0.246517208491311,-0.142495690170626,0.106339152562443,-0.257850171563744,-0.244388883436356,-0.244751969434692,0.055418397931141,-0.113894079235325,-0.0124420259035887,0.17717852887909,0.186332851985892,0.170723474985244,0.230097229486117,0.234831419003648,0.260871064809683,0.261157671951143,0.248376358912508,0.250648408259727,0.249046170932494,-0.167790874609973,-0.169731210060531,-0.176930424889148,0.244135834480001,-0.276967390666284,-0.059635831510231,-0.169576822473535,0.144525985369211,-0.159125432137071,-0.0843957547718479,-0.0335666255062313,0.0383655238591116,0.187989413000655,-0.0207474735386496
"lambda1",-0.0788731467483322,-0.0551716472189947,-0.606769394133356,-0.0167513158619659,-0.389913376495858,0.0204040017994974,0.276290949606781,-0.085749938776742,-0.0824683763355435,0.297210125702252,0.24418265988579,-0.0235601389163077,0.0114724502442498,-0.388951095415726,0.240428589183443,1,-0.902149248012636,0.792706716377662,-0.526612718892033,-0.275076038013908,0.547406602469267,-0.776549156495538,-0.764751223763195,-0.707014027204744,0.16135198455579,0.126071436076476,-0.181274902842624,0.120724385713467,0.157783359216598,0.0828068824544438,0.699575801469992,0.565859392985594,0.588240429482777,0.599196103080454,0.55372574406881,0.712672637625204,0.713695631167306,-0.266452476881045,-0.260581818832439,-0.264156100566093,0.568632206953575,-0.300396661278421,-0.131334624607184,-0.406472003312217,0.325686899933548,-0.489959874881217,-0.325275270934958,-0.192241377813784,0.145521612230914,0.331399110771008,0.0701575169608262
"lambda2",0.0733737311205539,0.0774983804989045,0.681306731839598,-0.00890991726274358,0.431189472632353,-0.0172245594181652,-0.280428952138225,0.0824986715006411,0.095969919935054,-0.340631148283593,-0.267920037692196,0.0553673179016481,0.0110361069097802,0.41253588702219,-0.267621225863166,-0.902149248012563,1,-0.861741963076661,0.791723388417852,0.357565670522782,-0.712994125188797,0.915263725625844,0.954865881671147,0.940555941212915,-0.192493146674401,-0.170371357899884,0.255699436673169,-0.146892698757455,-0.189609287523039,-0.110643550510825,-0.933914763889971,-0.802286251239729,-0.81184295790186,-0.819205143152593,-0.784938857422282,-0.943456086305725,-0.943889384742398,0.337774943656711,0.331308317748507,0.33530149828107,-0.789757917304104,0.391589856481272,0.160484022950209,0.470394539762798,-0.400152740005321,0.655021611438801,0.493077537782361,0.235162189976326,-0.211679887337358,-0.408553551069632,-0.11717533435895
"lambda3",-0.0354095484110634,-0.0428136980402408,-0.862917797858315,0.0248863907308539,-0.476825632785149,-0.0141123281399597,0.167248433799179,0.000935060258956795,-0.0333222847276769,0.319705570725666,0.245064316912144,-0.119830699308167,-0.0312666281311261,-0.339084227838111,0.281470444355437,0.792706716377614,-0.861741963076683,1,-0.669135693961091,-0.346891606698606,0.604669392326243,-0.757461772517214,-0.79916226205175,-0.780437943024675,0.276196472743467,0.127914349810876,-0.19221367217785,0.0622227483499663,0.0768757136933251,-0.0102346338931277,0.767510339774428,0.707047950512266,0.708497269816969,0.716231383132624,0.681203007257521,0.785848953087481,0.78550342539563,-0.184911516303149,-0.181613395175716,-0.18451192704909,0.690076599233938,-0.223062357152266,-0.0856593694806362,-0.364530237858566,0.387251336847384,-0.539606975237249,-0.409609326214527,-0.17992498414424,0.120714842403084,0.319111668071039,0.0731621011500648
"gamma_USOCINTURON",0.0687681071309426,0.129496251830463,0.537771990655133,-0.0389807793589003,0.366469679673999,0.00561384536453373,-0.204727868006326,0.000581264830242471,0.0435341902234764,-0.275450314460995,-0.214099338923935,0.111895647353478,0.0463834764511643,0.324563841244289,-0.246517208491344,-0.526612718892026,0.791723388417919,-0.669135693961134,1,0.378128235623467,-0.711005784736648,0.755264267813954,0.869593451703692,0.894389333139467,-0.182986874035383,-0.18455264798925,0.296779203110114,-0.0492201334236839,-0.0867305122566409,-0.0332659920858334,-0.880610554604869,-0.873876357263023,-0.864107053670549,-0.872309785914445,-0.852787792771082,-0.898294395753785,-0.898010121502538,0.189165255319493,0.178945908492829,0.186029360737253,-0.832712687524708,0.345233992458342,0.137398498532143,0.427435738974924,-0.387517029897455,0.687693584991954,0.59818630075018,0.225208052631266,-0.078942832738925,-0.342978947378556,-0.16421049105331
"gamma_USODISPMOB",0.0761498087071176,0.0794573656703299,0.216115895915935,0.110545210463518,0.0744654137328214,0.0507351439983218,-0.0290523003086408,-0.062037421373347,-0.0664781482746816,-0.172314456411356,-0.131542807120978,0.0111945846751604,0.078967105270112,0.110433907868838,-0.142495690170625,-0.275076038013908,0.35756567052278,-0.346891606698603,0.378128235623464,1,-0.378943830085669,0.385666170951356,0.345064578425903,0.36047197151351,-0.181146405355605,-0.177279258799622,0.269971334838425,0.09357300433391,0.0777058536232444,0.123960542080358,-0.366058872312765,-0.57545261513943,-0.568159810864773,-0.553113359462602,-0.559030094656327,-0.37271861445126,-0.372878721866742,-0.0573168657281271,-0.0507276448307077,-0.0656248261592101,-0.574463360959694,0.0267990429158039,0.123687028424459,0.316374630665483,-0.325810437271173,0.203651867685044,0.188355996929272,0.0602136801710959,0.101989702639732,0.137476849682012,-0.0266931581152922
"gamma_ADULTO40",-0.074942157760516,-0.0927544875171302,-0.38303030499204,-0.0377530990260292,-0.275669865808995,-0.0594549136473967,0.168847758703891,-0.047251338100629,-0.056461053580577,0.258267790799503,0.198995726387769,-0.0509171054625306,0.0235923252958532,-0.254122967990742,0.106339152562462,0.54740660246924,-0.712994125188824,0.604669392326256,-0.711005784736625,-0.378943830085671,1,-0.651447782024922,-0.758225899206881,-0.753303906007205,0.223259906076635,0.476660131868266,-0.538775469379819,-0.249011293260213,-0.204217678271519,-0.26300632567682,0.749900624449989,0.689373669824126,0.702763792245406,0.712216005358566,0.699481130190507,0.754723643439877,0.754929132048237,0.0430653623121878,0.0539889011978458,0.0513624360378866,0.695649581121132,-0.365558761749437,-0.122050379241435,-0.349710898976403,0.347661623134578,-0.502164770914578,-0.461345905617436,-0.233492195882833,0.0313709173272986,0.166514340463983,0.136937595815642
"gamma_EXP_1",0.0716926886095663,0.102710514209264,0.605444918285689,-0.00741770900470782,0.367104452736337,-0.0363476881385576,-0.262548013775805,0.0835173581324336,0.100493268076796,-0.313742509253624,-0.25489057095108,0.0571630240710923,0.00609337681666765,0.372169652215746,-0.257850171563749,-0.77654915649546,0.915263725625805,-0.757461772517161,0.755264267813855,0.385666170951358,-0.651447782024867,1,0.880503226650824,0.89966598625145,-0.126541126665733,-0.17724115656324,0.261755305384868,-0.147735051635447,-0.191049435075206,-0.119283922592038,-0.902602743046207,-0.763211670340671,-0.775497789272503,-0.769523255059892,-0.752919552907623,-0.900623598080999,-0.900634651450455,0.342744491948874,0.335483020693732,0.339946587523926,-0.744743984674053,0.371857115781409,0.158590604418814,0.433010495940729,-0.387182874649463,0.671795289191525,0.57055934373049,0.241193108368022,-0.227455055189015,-0.382513872686318,-0.0925762076825738
"gamma_HPICO",0.0770574364188768,0.0831920902766137,0.649592555604162,-0.033528344898293,0.418984455838332,-0.0112144734873551,-0.269122692468384,0.0633886453861763,0.0872264461014635,-0.318359493981077,-0.247124244386786,0.0679857112467664,0.0235821106695507,0.384573064152383,-0.244388883436398,-0.764751223763197,0.954865881671239,-0.799162262051813,0.869593451703696,0.345064578425915,-0.758225899206912,0.880503226650948,1,0.975926317146314,-0.19370018926017,-0.189600019040179,0.272139030249662,-0.133027735453667,-0.180460260544519,-0.106904184461554,-0.967695885071388,-0.85619662288713,-0.852847489874376,-0.865225214269252,-0.840634415219674,-0.97907573914825,-0.979597284883917,0.329151917581891,0.323390490106947,0.326987505581018,-0.833330060738018,0.392810143776324,0.142093060493887,0.450682376053999,-0.396673922427883,0.690191254771683,0.530753596478585,0.241846269108782,-0.205394390545352,-0.397796594482481,-0.13627846042084
"gamma_LV1",0.0641475618057409,0.0897242101491214,0.642839364306239,-0.0261727373992706,0.396793138632969,-0.0212436169406732,-0.260427994639125,0.0807931039201049,0.101170397682153,-0.320290530093924,-0.247717626058036,0.0671137609820578,0.0277695729973923,0.380367444304478,-0.244751969434726,-0.707014027204722,0.940555941212972,-0.780437943024713,0.894389333139445,0.360471971513512,-0.753303906007217,0.899665986251546,0.975926317146286,1,-0.185113126610557,-0.186947947279767,0.280037881846049,-0.144526779386819,-0.189385822553968,-0.119471663305179,-0.991752688330834,-0.875014464089592,-0.873099390463037,-0.878078496725332,-0.854126016493831,-0.999504940276851,-0.99945884742104,0.345129371461043,0.339477852063719,0.342983922749529,-0.849510070279009,0.423942762423356,0.160619574531198,0.455619374871251,-0.405084860664457,0.690547710464468,0.556940178577671,0.244125139156558,-0.231944676753988,-0.405985682081677,-0.143866309405283
"gamma_EDUBASICA",0.0766194624704965,0.0680366869108468,-0.113821075122327,0.0533153173847759,-0.123710764070245,-0.0791839052371145,0.0132222178914995,-0.00453835263370403,-0.0403545952825072,0.0951458396752413,0.0858775579221389,0.0249756479417307,-0.0683683144257982,-0.14065146285698,0.0554183979311423,0.161351984555785,-0.192493146674397,0.276196472743465,-0.182986874035379,-0.181146405355605,0.223259906076632,-0.126541126665734,-0.193700189260163,-0.185113126610551,1,0.246876733778996,-0.236182384270091,-0.337028260502457,-0.379215283672537,-0.40541784910585,0.159702047452369,0.202876611428066,0.205314190663097,0.211289980761482,0.169217611945355,0.18778399709455,0.18743015883036,0.295416539597422,0.296372294645519,0.295914820548511,0.191246542242017,-0.0189384626788455,-0.0355089882224729,-0.0325818237682021,0.0790790628334783,-0.126635477012701,-0.0554998766690311,-0.164707902286355,-0.0838722902762128,0.0827076590629701,-0.00940374888273846
"gamma_JOVEN30",0.028036285183363,0.0285156695437999,0.138159607572285,-0.0103452414149545,-0.0311435557134929,-0.0153998693906713,0.0505793301003909,-0.101954903024757,-0.0597926489825569,0.033826688128749,0.0200171383639851,0.0909462819223181,0.0432027951941724,-0.0703949918565283,-0.113894079235324,0.126071436076472,-0.170371357899884,0.127914349810875,-0.184552647989247,-0.177279258799622,0.476660131868265,-0.177241156563244,-0.189600019040173,-0.186947947279764,0.246876733778996,1,-0.764188731226913,-0.672046374405821,-0.655095446820505,-0.668883657762021,0.20895189859731,0.168173184342617,0.185948718358228,0.179111774091223,0.183099422156334,0.186787882008935,0.186307690081729,0.515462565406481,0.519163727549322,0.519223358358394,0.157330808691719,-0.0369560042057665,-0.0971455529106157,-0.0687052686224032,0.0896645079695266,-0.151744852239819,-0.149104271629398,-0.0945734348714141,-0.0870129782051793,-0.0699444972063401,-0.0139678916723969
"gamma_EXP_2",-0.0563142079915911,0.00023874149496217,-0.0761602225524387,-0.0284779891182378,0.0400129285493723,0.0121918424616804,-0.084513799803476,0.0518418960615928,0.0096634820757193,-0.0399664376003238,-0.0108892757242043,-0.0214059171238086,-0.0360428562290888,0.0626206738178197,-0.0124420259035927,-0.181274902842616,0.255699436673169,-0.192213672177848,0.296779203110103,0.269971334838426,-0.538775469379813,0.261755305384875,0.272139030249645,0.280037881846038,-0.236182384270092,-0.764188731226912,1,0.565751453614304,0.551701135009976,0.585218184647942,-0.31012346842078,-0.307207069196318,-0.332719367959534,-0.311686769700105,-0.331085730475002,-0.282113308943492,-0.28204485513833,-0.421221692658186,-0.423691685292666,-0.431418643861842,-0.321132145419582,0.128448834640864,0.12325982786068,0.174401740021939,-0.175722108622991,0.233041252455716,0.243862250905066,0.131877556043823,0.0303223176012441,0.0632883168038995,0.0219499364883695
"gamma_HTRB_2",-0.0528390079268729,-0.0304898229290541,-0.358124809670179,0.05663034960172,-0.118113798736183,0.118507407884387,0.109535956950308,0.0116530871490437,-0.0472880580174293,0.0676059349773303,0.0720268095495725,-0.0973862153241542,0.0266927828481156,-0.111560827404188,0.177178528879094,0.120724385713457,-0.146892698757468,0.0622227483499706,-0.0492201334236831,0.0935730043339089,-0.249011293260209,-0.147735051635465,-0.133027735453665,-0.144526779386824,-0.337028260502459,-0.672046374405822,0.565751453614301,1,0.939887016137082,0.939561903496676,0.140305334477883,0.0571415789606481,0.0620919135841803,0.0343028809731138,0.0258481619851038,0.141789219253564,0.141544461545752,-0.887671239393833,-0.89112160932498,-0.894623866158972,0.0520393660286449,-0.240912289450513,0.024404514963178,-0.145298551258354,0.052608079260068,-0.0610800338922329,-0.0251324980545986,0.112597115967809,0.39038512278469,0.331018975752215,0.0224934253789446
