"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec","sigma_UsoPito","logLike"
1.81857249995967,0.783320126842614,0.0147125360784523,0.0888055902264928,-0.368952243786922,-0.00925273851677218,-0.310525317378424,-0.583469164331727,-0.631434017623842,3.09007604823841,2.6151693608704,-0.401003850411654,-0.383429552171526,-0.0975107567021527,0.579848987891727,1.2979478946568,-0.569944333494307,0.4762462337943,0.90032452222381,0.325947188489678,-0.361761343121571,0.382024966343674,0.462032868485345,3.03472163150646,-0.461937639835272,-0.536381691214879,0.586346127774697,3.75407703456023,4.09926104296132,4.18164189267981,0.264977068306398,1.52303347251416,1.44855255801476,1.42429506687323,1.88238374196357,0.363570102280851,0.348948883875113,0.418418126716142,0.525662180662085,0.657958830409417,1.54190039299865,0.53061884421019,0.583616016115065,0.484397381989525,0.895024409442779,0.549017390296907,0.469326362704022,1.04532909660045,1.1245493640134,0.847029543789522,0.784782698867304,-3933.32066066925
1.76204217987398,0.760410507215931,0.404225178193447,0.0820583837287573,-0.33465988433445,-0.0524321518658456,-0.348114204223265,-0.441395295613926,-0.51530013402485,3.09895903221501,2.6482615850964,-0.470700490594553,-0.407685954556808,-0.0860984543580052,0.659488578130555,1.07159060296079,-0.452447823241024,0.377481648471628,0.901182716107082,0.316226203472247,-0.348257078075071,0.43588886228891,0.455779531620362,3.03574165470374,-0.433902660663454,-0.544817816284527,0.597959544068122,3.68290481811044,4.02277046548724,4.11493006203059,0.297053468983058,1.5304951200479,1.45680112243692,1.42874793417583,1.89994779321132,0.3684537359785,0.356841687473165,0.415071082109464,0.540649475858986,0.645841089630771,1.57150593866906,0.534828983814024,0.586940904420592,0.487257868461364,0.900698653364312,0.555995602608659,0.467548684121887,1.04365084998562,1.11892853664461,0.871566423913138,0.802920080021381,-3929.92679265416
1.71195425181863,0.734580411280685,0.38362357847706,0.0735385083852387,-0.338435166782459,-0.0901258906796985,-0.387590469920202,-0.272136534876805,-0.402424801353181,3.15202731306714,2.75232749485375,-0.681476884330678,-0.376487526224614,-0.172802794471496,0.811544075328435,1.17733895715367,-0.554730161437764,0.434091829737118,0.919291062946923,0.334330226620724,-0.364273542198223,0.471643086656241,0.492529561221144,3.09709262893831,-0.456232183977092,-0.676773129366561,0.721105025940919,3.73386782390264,4.17228104523872,4.20718683032899,0.281145290583084,1.51237233710327,1.44584488163966,1.41151435792707,1.88547324330176,0.358103066383829,0.345965613075623,0.405126058421572,0.529592587665851,0.641839761115154,1.56486965097081,0.536360764143361,0.575693061840693,0.48679733587291,0.900115723601473,0.553180203143644,0.466491655698945,1.04324135650563,1.12188048917218,0.864517677174912,0.813939690502353,-3928.98484010702
1.70999994914269,0.740186209703259,0.390889700976848,0.0736403472751715,-0.335747023327167,-0.114375448691771,-0.386087186606013,-0.273193548325355,-0.398761937167435,3.19116306458376,2.78313471649696,-0.664963735238876,-0.376013411010957,-0.150330020405415,0.762700849381989,1.31160739801295,-0.529828043724104,0.395069073743319,0.933085456502823,0.344776827185331,-0.369025845082274,0.508690156534495,0.523732861854117,3.19414236739767,-0.464942296677042,-0.690264179563944,0.722291725454998,3.88294459150603,4.30860210564691,4.35298908102631,0.270318212823624,1.5068446206626,1.43605912212113,1.40907142548609,1.87716321335046,0.343634534148866,0.33106914491277,0.397290451633238,0.511341175666093,0.621039561277084,1.55386770680292,0.534011864001618,0.584438529125658,0.484115458948424,0.899338669533142,0.554700833590529,0.466354130507423,1.04193559167824,1.133307217074,0.874293515930498,0.812107046687775,-3928.12714165344
1.76069648044247,0.781466571533192,0.278581004480907,0.0758377069383291,-0.342571894722206,-0.136453981681963,-0.393524994764772,-0.376519176315728,-0.448095228556428,3.26263425413101,2.83478209919214,-0.572524839686761,-0.404512806910698,-0.104806971504261,0.650555662098617,1.4677779174254,-0.563443100138361,0.421980147427823,0.942655832358977,0.33748460412792,-0.36598667739266,0.522474175480349,0.553904593378589,3.24423809146871,-0.469944914503958,-0.658732558382259,0.707992249124004,3.99293350309881,4.37868582559766,4.4606482549527,0.269389008756357,1.51619004833762,1.44209129675987,1.4182101628291,1.8835951434083,0.340548695493721,0.329019938334518,0.39079723104082,0.505375286308511,0.615437135979371,1.55431096497881,0.530747341905601,0.593293751001128,0.480458094359245,0.900829518793116,0.557995961321428,0.466207678264037,1.04310227565367,1.13696106298993,0.871070959391632,0.805755245920722,-3927.51972684732
1.75859515119661,0.776925353377945,0.203940383392094,0.0763427089419115,-0.344269468413857,-0.132473799276093,-0.385160539275969,-0.394153159900072,-0.457190938486696,3.34558552941297,2.91315777710881,-0.555254976421775,-0.407267439704399,-0.114360425294623,0.654172674528611,1.63803067024585,-0.625464964826924,0.451042434893465,0.963377756672509,0.344179658745326,-0.376910761317198,0.549960956115693,0.594371292832036,3.35339702209825,-0.478306689201513,-0.683376543584069,0.728739934684166,4.1390114302719,4.52666501076453,4.61025028149702,0.260802018783903,1.5101485734902,1.43806807008176,1.41151050871981,1.87685517983207,0.326401794567335,0.315514109871515,0.380955365111058,0.495115541523617,0.59758805984834,1.55119643522027,0.530564375168456,0.59162063170049,0.476826822713431,0.90208104535206,0.562311333976383,0.468436151214942,1.04636738931902,1.1391882237072,0.876395255004613,0.809919230005,-3927.09746005809
1.72648813551396,0.758073094352371,0.149977473848435,0.073872086937179,-0.340843879589632,-0.123150504294822,-0.38650059254071,-0.345191964563665,-0.434062997456529,3.4312959439004,3.02047020695192,-0.620629544200638,-0.396201410233357,-0.150062866823405,0.73157411309578,1.70182187502289,-0.616539436604636,0.445869252919928,0.988093449798314,0.363040515033266,-0.389089345066226,0.575887540490152,0.623631893502478,3.44706613863,-0.489914537852054,-0.738404126323863,0.751811233346357,4.26283845312652,4.67130236313606,4.72312142246067,0.256813868970951,1.49269146961714,1.42347076961705,1.39424025183394,1.85999874223669,0.31573319953951,0.304390103521302,0.372801792767664,0.480713003258805,0.583199473778584,1.53975193551231,0.528110028212413,0.583539110886696,0.473395049345856,0.899378261892042,0.565453708820563,0.472505053363043,1.04881196545542,1.14127364851496,0.879640032926283,0.818491102331991,-3926.61300474128
1.69766076557082,0.740804649968543,0.0321837630592652,0.0729106694611488,-0.331473919261008,-0.11341344650907,-0.369508445297545,-0.319907323095312,-0.414220340462641,3.47593351763984,3.06146496058216,-0.628922245002708,-0.39562489384886,-0.166108221489564,0.758305623346292,1.80328115386387,-0.634448636048967,0.454537118216889,0.994486698938301,0.360095971926552,-0.394102152865044,0.575514198167155,0.624138780857815,3.52125590678795,-0.491137959939782,-0.751550743850708,0.761714244716152,4.35930334961984,4.7609045706561,4.80843230358384,0.253646866811446,1.49084927697138,1.41974340653289,1.39532091711735,1.85566569466695,0.309702502632023,0.299477938158287,0.365913177527043,0.474484548457752,0.575664406564614,1.53477943380994,0.525797711483488,0.587185575059326,0.475138762197352,0.899798387478894,0.56822943946812,0.475198223432593,1.04525722210987,1.14047305475796,0.88257319396148,0.813993771516352,-3926.32015564413
1.7093065429579,0.749586103151647,-0.179801452015303,0.0729798056286765,-0.32782263839837,-0.11765484340131,-0.375806780006256,-0.334975854996755,-0.411182664565004,3.55986694085909,3.12177828808289,-0.604143448148326,-0.402623843566935,-0.166612522628514,0.735530932555146,1.92313700179933,-0.670029053067209,0.501282348426931,1.0020423275767,0.350530672550966,-0.408261058202436,0.561810538669354,0.617770943054743,3.65253222634871,-0.49944262162746,-0.744726809640434,0.764770436527268,4.52574510907311,4.8997550600718,4.95664316818845,0.251557566607571,1.49207970445231,1.4201868218558,1.39643839729552,1.85411266064058,0.301173713425261,0.291144915304805,0.358740187045683,0.463204417235894,0.561776173560699,1.53279201228741,0.525311890277638,0.591938186449618,0.476571202007097,0.898439654859432,0.574007541975856,0.479222262015278,1.04551969136898,1.14039980753365,0.883912564135959,0.809776287884572,-3925.97129954045
1.71497373371087,0.747554195698822,-0.457517976023918,0.0743879089525517,-0.333845917086726,-0.102619583993148,-0.376977940475968,-0.366932821952341,-0.429318905162196,3.6781834015657,3.22062482503071,-0.576032992334746,-0.413785015626051,-0.1620448541869,0.719755770141553,2.12375228668619,-0.673525054983056,0.514603874371577,1.02015465662573,0.346910859732458,-0.43525408456662,0.557748284491851,0.621539157081319,3.88733750832576,-0.527193764612995,-0.749364304093915,0.761089229361114,4.803742244683,5.15291421721194,5.21535620163333,0.242657935338389,1.48727860305918,1.41570148281338,1.39060680808035,1.84835270971108,0.281732731745742,0.272313652292967,0.342090715277078,0.443922530403973,0.539976261390112,1.52647734767646,0.526798862711149,0.591265801817439,0.475551468874579,0.895800403702164,0.581896691062286,0.484846293683705,1.04800861148102,1.14665537452186,0.887871947718099,0.809062668519175,-3925.85843150949
1.7190212413393,0.745133361053567,-0.600655950733814,0.0756795323262527,-0.343174538621684,-0.109605282661034,-0.390826887203014,-0.378579145842885,-0.440489752447141,3.65402413779217,3.19914284806559,-0.578089637064654,-0.411203779154398,-0.154119032410049,0.701735212431513,2.11217129992693,-0.651916174886505,0.519408231935156,1.01019694420668,0.340375975064682,-0.445679352324518,0.529232507858695,0.582847731039644,3.93012755119353,-0.533604986856021,-0.736870972796901,0.75449781234434,4.81463866033822,5.16014095964877,5.21913175110459,0.240504287821865,1.48899243813973,1.41895268090432,1.391754530393,1.85307876131687,0.284877015194277,0.275368043332037,0.346749408165302,0.449194637078636,0.545729609923909,1.53142819442534,0.529918067707362,0.586442503945939,0.475178010060715,0.893167554514216,0.580843717637297,0.484617183700668,1.0481371006286,1.14682825249683,0.889439916789994,0.811571437474683,-3925.55517534407
1.72112444403764,0.755016251113434,-0.696446362439586,0.0744365952759097,-0.347640532991377,-0.129909971319667,-0.40149731686334,-0.352782600795579,-0.424976763269738,3.64588208715502,3.2096816769507,-0.623338719813556,-0.400935294199251,-0.161400640549986,0.725553216193424,2.17862338866981,-0.687973802867275,0.555357461158136,1.01587220304015,0.346995405936302,-0.458933290902826,0.54358333938266,0.591829683310214,4.00701396792384,-0.53959415252296,-0.788964757452471,0.797272306437516,4.89534224289036,5.25983104730551,5.31292934671033,0.234104110299946,1.48398121081299,1.4140154660329,1.38944242130648,1.84727884756657,0.278874472884743,0.27017809200953,0.342676700873239,0.439822930862678,0.534382557612365,1.5275941889968,0.529880062478198,0.5869207292687,0.473641600218348,0.89398768211024,0.579377823918298,0.483495345894515,1.04793502478325,1.15266880588494,0.895138470688705,0.813760696514095,-3925.3438814625
1.71294679499947,0.751289466883386,-0.806911054464691,0.0739083528261988,-0.348711178501452,-0.118151002250724,-0.39644444336146,-0.332020089615712,-0.411579342099007,3.60698915556353,3.18292035317306,-0.646377766471335,-0.398822568031189,-0.1590974303493,0.751622930858862,2.16994036550722,-0.677614524164033,0.572830457009265,1.0225098479541,0.347407099896161,-0.466864925402605,0.555548135384491,0.600008358528833,4.07951151934911,-0.535267476793215,-0.829535763733161,0.82607614468685,4.91856998421628,5.2910155998914,5.34342312813056,0.234629950435329,1.48164215921119,1.41069981068322,1.38767782715997,1.84353492124486,0.272836815636315,0.262824016606897,0.339019110734857,0.437793603369531,0.530856890066854,1.5240273844961,0.529595067035556,0.589644603822264,0.473815563990061,0.8974466234264,0.579271380471587,0.484317280436596,1.04642236140798,1.1570302864071,0.901060551533965,0.813039086572383,-3925.18144491813
1.71312762230728,0.74716998105133,-0.823705871871377,0.0737871221647606,-0.352205512975907,-0.106076512262412,-0.394060901708891,-0.343700394027711,-0.421910492419285,3.54811415909609,3.10972938103158,-0.627914727056673,-0.401939613519586,-0.151000044947656,0.745925088842207,2.15973196032565,-0.65644233726629,0.557490047598976,1.02274148185384,0.343871804015498,-0.46991506285758,0.55925090479453,0.603705031022175,4.11288625771714,-0.539405577500178,-0.830958018186376,0.823138339082192,4.94200845507107,5.3122644543521,5.36660743244757,0.232040333950832,1.48589327118672,1.41500468232377,1.38867017892164,1.84967125896618,0.271176702559506,0.262281247826671,0.337869852662463,0.43687333045657,0.5311983916283,1.52861455536129,0.530161098270683,0.589195658811804,0.47441449621965,0.89754447823395,0.578834751492529,0.483622093412768,1.04894420308257,1.15944362466117,0.897868870154069,0.813247925577412,-3925.00064610776
1.71268391277087,0.74530761979343,-0.913451924548942,0.0736751996664807,-0.356959061103021,-0.101586909901267,-0.393374157456633,-0.346113475731661,-0.426317811435183,3.40934048759899,2.97087050829842,-0.61564940503385,-0.399111402393936,-0.138874587267834,0.741996183267212,2.14163169079775,-0.634876748490348,0.555932451944493,1.02366124552697,0.340926244644816,-0.47600798529764,0.568091215068528,0.619158638608974,4.18510402917063,-0.540351038489181,-0.846348694504418,0.833852646488829,4.98460267427425,5.35405826656567,5.41096726939244,0.227816082114479,1.48741948713454,1.41669148367228,1.39036100082077,1.85299904253939,0.268488962473991,0.25884613703952,0.335904665367567,0.435110088812849,0.528423438777529,1.5306214559171,0.530201718454669,0.587596254841259,0.47419997615599,0.897155032022851,0.577718261687447,0.483990334715212,1.05064659766116,1.16286763167134,0.898718795980753,0.813481522992874,-3924.81158453754
1.71361421923711,0.745969716332714,-1.14713814855002,0.0729107965414574,-0.363719398938947,-0.094551351090505,-0.397150774920843,-0.342401277780235,-0.430531516501911,3.08040049078232,2.65967074823203,-0.614506343481319,-0.388030008076218,-0.12061907959292,0.746414023646809,2.04805876545322,-0.57755247108101,0.571589920393327,1.03115456386804,0.335229374737187,-0.495219364245424,0.592246741774184,0.660343724099545,4.40255663764749,-0.53936824012398,-0.89869381283693,0.869504781564088,5.10764506066108,5.4739500379506,5.53548427446746,0.217372913798996,1.48665138645794,1.41631414459053,1.39016498344475,1.85401036795087,0.25373374445792,0.247489948721174,0.331663986092918,0.427881505810394,0.519450165646454,1.53008761848898,0.530127344912634,0.585789075062544,0.4733293100549,0.896160362622038,0.578148893865051,0.485130132728954,1.05301733611578,1.1702429368825,0.905422226656183,0.814635220978266,-3924.64272278281
1.70298900122649,0.743109376023451,-1.15806967047544,0.0716244082995278,-0.359631841290422,-0.0999470654749688,-0.395196060894152,-0.333068424850672,-0.422063483608931,2.98954391695118,2.57909796572501,-0.623800525359806,-0.383811892704414,-0.12506208265771,0.752370456570677,1.99065843720358,-0.58320421397275,0.58653464074564,1.03233134862515,0.333927584432569,-0.48833105437355,0.599971183965941,0.683902621523825,4.39978206744961,-0.527912854409358,-0.898337180789542,0.872291897729444,5.07017520648944,5.43878488245273,5.50171024552187,0.217036898375966,1.48666505061105,1.41597940952781,1.38947079702016,1.85277010910647,0.254875290477584,0.246668958788648,0.333205143488755,0.429606260278688,0.522619700074628,1.52994981385773,0.529177063411194,0.587791170687845,0.473153643652973,0.896041389311926,0.57860058412939,0.486229787863719,1.05165253167571,1.16788733864529,0.904498311812996,0.814447931931114,-3924.43886028146
1.69427220962354,0.741253945384461,-1.10050499781957,0.0699873420513332,-0.351638357280264,-0.0933493596355539,-0.394663989628661,-0.329882270432633,-0.418963348515873,2.93754173114398,2.53633896884131,-0.625092664810618,-0.38073961692156,-0.123733047216737,0.756826684006675,1.84102740388251,-0.536689136694553,0.568355625479106,1.03394695677728,0.333956222368193,-0.487106342251453,0.611256094768275,0.711702410971037,4.43537161354833,-0.523208808783147,-0.887425221091767,0.862466261110225,5.08507543470109,5.44699011569571,5.51298331025349,0.218508133556632,1.4836064598118,1.41285270724114,1.38686703921387,1.84699012291788,0.253582347507518,0.243350243002685,0.329003847598212,0.426645233433011,0.518013432848668,1.52581982410987,0.528586563866029,0.589106276820427,0.473923925608941,0.894851969124111,0.582382507067839,0.488878398840355,1.05001829195695,1.16297515570097,0.90174445686942,0.813284569818014,-3924.36181218061
1.69019762615293,0.74059588356671,-1.04459250730079,0.0693513596916804,-0.346820420723645,-0.101047919172588,-0.399538268888686,-0.33020912270998,-0.417046504824952,2.93063990867463,2.53046215776181,-0.621325448642044,-0.378584254111044,-0.122231890767782,0.745200759680954,1.76632644606065,-0.516047771358158,0.556290272147377,1.0362776740056,0.335476175965571,-0.485244275639087,0.620112938178178,0.730199356982905,4.45334857028957,-0.518608847908683,-0.871335053784936,0.851084843940118,5.07681964569797,5.43432558634257,5.50037150075267,0.215840305338847,1.48117846497059,1.41046921603745,1.38634738780686,1.84469227377437,0.250863084843056,0.241779637807338,0.331368460373594,0.42838660608112,0.519297248634527,1.52357424156489,0.528304357201618,0.588492894639022,0.473691450805112,0.894004601239527,0.585036038643747,0.489415587594091,1.04930217099586,1.16078561368228,0.902310481699424,0.813120374177829,-3924.18280016285
1.69245569731628,0.7458962081833,-0.888104037196017,0.0690075683962278,-0.340138086225662,-0.102635934053028,-0.40215007785328,-0.329639728674895,-0.416133956476268,2.89267144076,2.50341748310068,-0.617456748001025,-0.377852073990982,-0.113700903636885,0.730503801544966,1.52324163917711,-0.460706400580098,0.533367524383669,1.03503784725708,0.338477462264921,-0.48073316160266,0.639603993087584,0.761055494533457,4.44870526955914,-0.510550123682228,-0.849305143738526,0.835370509714638,5.00188581649466,5.35842739527192,5.42775115566192,0.214814886037743,1.47969234146213,1.40908136817623,1.38539059506432,1.8426035133911,0.249739490273253,0.242360577146363,0.335521804135635,0.432799192546608,0.525741053020339,1.52184604851513,0.528471629452615,0.588292974019594,0.473935692110756,0.893164535983054,0.587351546884211,0.488194106497944,1.0485030680647,1.157335716785,0.900115041164819,0.813025824100498,-3924.05122755626
1.68963231832672,0.745977325831969,-0.824242395219833,0.0688806883667387,-0.332622706306013,-0.10363994484192,-0.409867756600842,-0.328910483122882,-0.412249294750826,2.89376186485841,2.50977588313677,-0.607277066786327,-0.379119482571833,-0.0991840708889055,0.704198410464755,1.24203206687502,-0.379079024110195,0.511154108267704,1.04248019918666,0.342180847477053,-0.490603073939042,0.678154798703179,0.81603786579028,4.58084031485733,-0.513269158197392,-0.826600515287904,0.823867717015286,5.02990105624327,5.37869249579897,5.45181240281274,0.202885719284345,1.47592602545829,1.4058139479734,1.38071336113687,1.83810323151247,0.239240181238379,0.232556697177461,0.335478401744831,0.431500413695909,0.525920028420128,1.51852817519323,0.529225684431894,0.588519324324279,0.473966328898275,0.890918737388375,0.593093940911633,0.488362984505941,1.04851678257958,1.15633187289358,0.897934525498378,0.812947084303117,-3924.03366743838
1.6984302355083,0.747888108319005,-0.684689678929572,0.0702643024052868,-0.330074616915468,-0.105287759259748,-0.412439422907492,-0.324566563986502,-0.409227592833651,3.03131674513462,2.64326410102819,-0.61051952615599,-0.383121728810961,-0.0993276203151481,0.701787355286231,1.18758924132768,-0.377973474417594,0.494229748652413,1.0348078537512,0.345166529365524,-0.483671894561803,0.676348991223519,0.801531400345663,4.4729521011108,-0.512450222696038,-0.806305076165573,0.813479506099004,4.92425472402544,5.27631260786252,5.34973209112393,0.208701009809898,1.47755220477119,1.4075161814886,1.38228005383552,1.83964678354249,0.246747910494583,0.239177360304835,0.339724082860375,0.438245756176826,0.532435261073178,1.51990472146881,0.529425329201547,0.588692751951659,0.474732002907316,0.891970067207886,0.59112126247736,0.486751528463023,1.04782300593327,1.15337766340222,0.895057852558992,0.812030942606548,-3923.82882526739
1.70268526496334,0.747698304866135,-0.694380646076477,0.0708333156883097,-0.329342001257557,-0.101611540534572,-0.416684508092337,-0.31370012315805,-0.404006311862081,3.006823709,2.62351556406985,-0.619419482713053,-0.383100647786602,-0.0932761382964929,0.709155463675986,1.0740507009687,-0.344205768242998,0.489087437472107,1.03126665293791,0.342923190103035,-0.487541198070859,0.687358395211536,0.802475376694629,4.49027019980018,-0.51112350716219,-0.820004845230402,0.825381294741981,4.87537648921298,5.23009558757285,5.30430011695632,0.210090166579276,1.47980945038882,1.40935542993373,1.38469947428377,1.84311889267643,0.247123011182272,0.23892883673586,0.341859139091567,0.441267392969077,0.535644264437307,1.52250552591234,0.529514796057961,0.588828489589742,0.475435076341808,0.893081509844707,0.588361992005698,0.486226322279244,1.04816599315917,1.15566578628045,0.895711909943208,0.812027774372038,-3923.74427251247
1.71351809773642,0.749874713590609,-0.78996690508401,0.0726747942097689,-0.331680407230672,-0.0994032487934891,-0.423705950047924,-0.30552246772977,-0.399703189837175,3.09067812220741,2.70761328033896,-0.629807301472553,-0.385814490554486,-0.0895935007034251,0.709867932629866,0.989856776391295,-0.328825062388885,0.506331575117551,1.02834999664314,0.34117648111315,-0.49548729593431,0.695910036166722,0.798508524927326,4.52544882103275,-0.515206673933252,-0.832565234496731,0.83923475613713,4.84089922647572,5.19614157606875,5.26982894152675,0.207456071185969,1.4810381679279,1.41079726016147,1.38563833627218,1.84540470384765,0.245757624434792,0.237557801861968,0.34309747972237,0.444054876141868,0.539100888095107,1.52412495929357,0.530062368586265,0.58818507494476,0.475566007310181,0.89303857753679,0.585741774839216,0.486007363660035,1.0489954561524,1.15717694554826,0.894744521377387,0.812286225334533,-3923.65824858246
1.71191232343848,0.747508950765915,-0.818569946829328,0.072661401116894,-0.328162826966749,-0.100762795466018,-0.429047306455093,-0.300614342265803,-0.394883425376946,3.18126174045344,2.79531388961114,-0.632654343593605,-0.387408231799804,-0.0885748137855203,0.706322328928637,0.887365430699706,-0.302448593150466,0.50699015759059,1.02846056878379,0.340084385774557,-0.496822341288739,0.706873585739001,0.802626970207231,4.55795510620613,-0.513994193777098,-0.829253440464927,0.833541802014408,4.81092634455655,5.16205882840796,5.23296804823929,0.205465383903084,1.48140599130546,1.4112430641746,1.38543165009226,1.8455732432482,0.243886510071707,0.235724566756279,0.345151064344186,0.445835601045423,0.541550500072425,1.52442603377736,0.530137789854414,0.58852589173163,0.475706780266589,0.892748689696146,0.585552212961906,0.486649476296672,1.04829597236372,1.15611359053939,0.893518525455306,0.812351917725596,-3923.62584903017
1.70977321141745,0.74607224818106,-0.867451708193187,0.0723692738162478,-0.328430341597151,-0.100663769257252,-0.429872361236825,-0.301010204821527,-0.395177170939232,3.21225059501006,2.8248439421762,-0.633135672115929,-0.387669856642288,-0.0897565140825174,0.708125670715554,0.889273493134918,-0.304048473020089,0.515280630539397,1.0298303028595,0.338599548638247,-0.494162149581092,0.706870321252959,0.800896421273438,4.57050671472076,-0.511252649673181,-0.829407717564889,0.827579011407608,4.80284354557329,5.152471560827,5.22061905280927,0.205382027729953,1.48142585415214,1.41120046557541,1.38575287472466,1.84590412743701,0.243148499815763,0.235125085035131,0.345444125809561,0.446297428621511,0.542031793015277,1.52448161546227,0.530075517545988,0.588234903244217,0.47551553947291,0.892644173177274,0.585570611737945,0.487330459186141,1.04826578519369,1.15538188287809,0.892972856614887,0.81257282128259,-3923.61393530519
1.70319451822566,0.742440610196989,-0.9221867018598,0.0717366750944106,-0.328117233599727,-0.0998511100729983,-0.428832089275808,-0.300251680298614,-0.394802439541078,3.23259499989368,2.84568019466283,-0.632731969179154,-0.387038612874271,-0.091230055401211,0.710484886728917,0.876669166380814,-0.300104464402639,0.52377137490645,1.03151760761626,0.337022822207434,-0.486957358109635,0.70954339588098,0.800394401237402,4.58533143146274,-0.504920280469177,-0.824351736155822,0.813106767699997,4.78159739336069,5.13020388694827,5.19192477471587,0.202810745030737,1.48167698466309,1.41139709878018,1.3863041937788,1.84614879417386,0.242370052637369,0.23455498752426,0.347098994418434,0.448524953971744,0.544534714612011,1.52455056965971,0.529907072738472,0.588108498384445,0.475161545660176,0.892434385251147,0.585759206517343,0.487618872690137,1.04792711680007,1.15306681462525,0.891322532004278,0.812746875748305,-3923.59920867643
1.70090266026069,0.741626701209725,-0.968278726228458,0.0713942197189251,-0.329202784643254,-0.100755451640119,-0.428954683683703,-0.298919997768451,-0.393994138852281,3.22892406146617,2.84140557894264,-0.632636751006083,-0.386468339442046,-0.0907399340022432,0.712982496667558,0.896936239918039,-0.304571131394601,0.532043554084622,1.03359618015301,0.335966389351576,-0.480098602693061,0.711170831539859,0.798454833299071,4.59291187687114,-0.497991438879879,-0.821507141521843,0.80284563046696,4.75667530304702,5.10605378301906,5.16384641818225,0.203241918603364,1.48206591963733,1.41171460083872,1.38656343909936,1.84653726196399,0.242072719309427,0.234234410754728,0.348079810906425,0.449506410309906,0.545946865515537,1.52477000182943,0.529881769929735,0.587976124793829,0.474921486120057,0.89274654163845,0.586109507806388,0.487783635375374,1.04786058413418,1.15205727707855,0.891253102949607,0.8128390808204,-3923.58502517907
1.69899516615283,0.741086904384556,-1.00826858492697,0.0712295804099487,-0.330833551575664,-0.100502664866018,-0.428738468591909,-0.297894951244628,-0.393754827151923,3.20347448567199,2.81622515612753,-0.632451996173649,-0.385178068521496,-0.0902806115423445,0.715481152479706,0.916985280421264,-0.307605211911939,0.540521870426628,1.03514109148377,0.336033712124377,-0.47348739942047,0.71591360214422,0.797406028613325,4.60245898117698,-0.490622215014015,-0.813588440517712,0.792622371392137,4.72095100769752,5.07220301194664,5.12466053321687,0.201502156677536,1.48204247964281,1.41165119242368,1.38668595552631,1.84671509805834,0.241680269912325,0.233827115527088,0.349996277499564,0.452128535660448,0.548993874694704,1.52485618829671,0.529976029870722,0.587936355352152,0.474808103770183,0.892794644168742,0.586912775221755,0.487313338247967,1.04794161358253,1.15048969630492,0.890163514593031,0.812828575783146,-3923.56134826351
1.69932587154297,0.742893867118066,-1.06364347623131,0.0712775823901558,-0.333872804683195,-0.100224845052857,-0.428001951610927,-0.296307670229525,-0.392872137372374,3.14757251507245,2.76066646250929,-0.634106000517704,-0.38341409088397,-0.0902170338044847,0.720565454181498,0.977738331413192,-0.318748690398289,0.555861064757872,1.03641167881798,0.337375909243938,-0.467001545782258,0.727357469962487,0.793777661848599,4.62023279993232,-0.479037652275421,-0.798881624706479,0.782090354121001,4.64535522425195,4.9983031684623,5.04327619578357,0.199116419081505,1.48194911026256,1.41162479628559,1.38643027517132,1.84646577078362,0.240976346426262,0.233044126238158,0.353877258647578,0.457208816615507,0.555157623276899,1.52484615602351,0.530300624513387,0.588008745283362,0.474892749419618,0.892955307461536,0.588677686124798,0.48622542526981,1.04772094101391,1.14842231899994,0.888835519737029,0.81262154017383,-3923.50949091279
1.70155012368573,0.745900197225592,-1.08785338638978,0.0714437444296796,-0.336948510111204,-0.0991997039029183,-0.426880934575922,-0.297362653664157,-0.393602965800608,3.09329575967172,2.70570783266965,-0.635899943220073,-0.382310478429476,-0.0912437895688266,0.726028339346449,1.05407170056227,-0.332828465255406,0.570347751596989,1.03594242500752,0.339258599839254,-0.467123842257543,0.743916684492884,0.790222939789779,4.64579464621404,-0.469621292929435,-0.780553785295813,0.775350049929562,4.55234677915125,4.90143942272578,4.9403552666579,0.19649921310638,1.48149884832102,1.4112017027038,1.38604509176686,1.84624693636791,0.239851787261642,0.231875098799029,0.358907799484966,0.463922132372165,0.563192121836761,1.52477901784042,0.53072564527398,0.588119425475031,0.475335387343253,0.892712706870167,0.590980297506673,0.485340671625712,1.04727713425187,1.14631817745436,0.886545350536535,0.812386024599166,-3923.44188977426
