"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongEF_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongEF_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongEF_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_CongEF_rutaEC","b_CSECO","b_HTRB_1","b_HTRB_2","b_HTRB_3","b_EduBasica","b_Joven30","b_Adulto40","b_Adulto60","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"zeta_AFrSem",0.00242566548160543,0.00132892159665,-0.00535391746920308,0.00492377161270936,0.00932189383347697,-0.00352600630463241,0.000572010393924626,0.00455308849621223,-0.000370898732518973,0.00111921388936881,0.0016773506102431,-2.43442617616986e-17,0.00139173378269681,-6.28121639261462e-05,-0.012548418220587,0.005943751447545,0.00125097972332551,-9.03737168121597e-05,-0.000114110555276667,0.000284760061277182,-0.00273120170978691,-0.00849036747843051,0.00263435836027491,-0.00964300216130762,-0.00182104754080803,0.00390000780976969,0.00164614445924973,-0.00455773194440334,-0.000694240707307889,-0.00617969183019502,0.0032790427089828,0.00701838214291526,0.00606866709986998,0.0141697482789439,-6.17138791411547,-5.65514357011061,1.05199153768557,-0.160180189512742,2.83676640972372,3.57130899027681,-4.75054935241148,0.806071609701199,1.51573396686085,-0.109013643929938,-0.639123230155958,-2.17222485813338,17.8563181775425,4.35383510134845,3.42256026822743,-14.2992477233121,2.00013613484175,3.99765808720743,4.45636896255167,0.792926264814037,-0.0306662175120229,0.547611875660379,2.33888251033922,1.14844982546265,-1.39225033008665,-1.5966359730228,-0.576679955477832,0.878991117542059,-1.4015854249428,-0.885395398164477,-0.498552466281699,-4.00730673489912,4.84321150116666,4.64811712548608,1.87168569761008,0.580693474377223,0.102110594264907,-0.937815275163137,-0.564368394322949,0.192944961906365,-0.731790517488305,-0.151322801690138,-0.20256585013821,0.177905702917721,-0.675653055694051,-0.364778198699989,-0.300570966766132,0.150084057655668,-0.0671979720048016,-0.261110227588907,-0.0570205929171624,0.0717703850925474,0.0434181245687269,0.079214023312189,0.00845090932950856,0.0175323762392785,0.0799510218362599,0.0797127394932591,0.0942298436753254,0.766658485809135,-0.757632890462401,-0.604587046539223,-0.644019378732463
"zeta_CulFr",0.00587439205477592,0.0034657869422502,-0.00416827709057698,-0.0796205787612805,0.00932099456496094,-0.00109212729819348,-0.000136838231531883,-0.00394365853809379,-0.00185773168500596,0.000494179437647936,0.00723794302790459,1.23212818456607e-18,0.00132913123215084,0.00213665573698457,-0.00588214266408793,0.00501188587380163,-0.00329731538534437,-0.0037728597379851,0.000117024530510327,0.00381467539606474,-0.0106566440591135,-0.0102799074908222,0.00281515185563156,-0.00558258296340558,-0.00786333913362217,0.00799521824684266,0.000651070353008151,-0.00983225025816993,-0.0105472386542319,-0.00318790877844264,8.25175745223307e-05,-0.00912383026959841,-0.00293631277119574,-0.00708942881663015,1.88375173728599,-4.43025229382411,-0.64271414741393,-3.82165669345319,-2.65685081861387,8.41899393002116,-6.01051392998843,1.06189063937786,2.0950483497383,0.83722343613363,-4.42756040240905,-2.54608373697574,-1.30244081172247,2.69908081271844,2.40050738046662,2.00013613484175,-49.0700768459304,3.48415760189262,2.58757577766172,3.87859613914819,0.812476059763698,1.21946396215812,3.38670871600183,1.3923167816685,-1.05101475402169,-0.615821389209278,-0.207299341522725,1.34728788317666,-0.763199726511181,-0.432706965219087,-0.182953157450674,0.95710561411797,-0.810535329326386,-0.524874240915518,-0.143055484507988,-19.6468521993996,-1.17706939661019,11.8253086158319,7.46343600630605,0.961039488400242,-0.44558625331851,-0.0594296408275197,-0.0105162901205367,0.37272530731658,-0.344540259893309,-0.239124663142028,-0.0467939501719911,1.18056662243336,0.273499313989781,-0.0838323610983587,-0.0175803491582408,0.307659562134423,0.339482289342417,0.119640147772162,0.0574612970104988,0.0615063165500387,0.128053536327695,0.496017386100415,0.323472366524171,2.48576972217757,-0.632266048355631,-0.337621770220793,-0.201829119198921
"zeta_OmLmVel",0.00528487310653857,0.00280209813163796,-0.0370770602038529,-0.277491986684906,-0.0367461851042759,0.00223815817559422,-0.00634138396981953,0.0330926969492852,-1.55886361720723e-05,0.00565333689408559,-0.000352876464304818,4.34437479178599e-16,0.00509366282408513,-0.0022915644962746,-0.00130838946002162,-0.0262462230295793,-0.00952183710907615,-0.0167615922124724,-0.000484349831815552,0.00310735046203287,-0.0361680075227453,-0.0630476251099921,-0.0027548253281713,-0.0320536611181021,-0.00650314229970052,0.000765471152931623,-0.00127087983204752,0.0124677822768005,-0.00475392111036585,-0.0180332825166662,0.0189979300545885,-0.0717035589538917,-0.115393078763079,-0.0233226118724188,-17.4806733359266,-4.0011643459956,-0.771267243870764,-6.29790431495548,-6.36630852403514,-26.5507911212748,-22.2066159618635,-1.68655875623039,0.329925689043937,0.686444815824907,-10.8149363982821,-5.76205502181074,-52.2537994098387,3.81061852584711,3.36371937022811,3.99765808720743,3.48415760189262,-149.558668193911,27.6851226744891,11.9018627674447,1.66923385845657,1.70871999220142,3.12356648262954,1.13428915839017,-1.38420647520916,-1.29978521202699,-0.579913336311858,0.937579847663019,-1.21863559549488,-0.692597047087055,-0.479065929432447,0.852409672798196,-1.28684849502189,-1.03858432349833,-0.463756725529168,1.63975534948303,-0.0528753121340989,-1.08177709826546,-0.553818367416309,-16.1782972797536,22.7875835272039,8.48843885542652,9.04062518748536,2.45596126057666,-4.14787389225137,-2.6291323929366,-1.43255925068384,0.673137881085559,-0.284231515042114,-0.775864997393616,-0.1913599405159,0.249075950557025,0.274282193267664,-0.309629456455654,-0.635205769361815,0.0398086439934232,0.0714454055819281,0.700791141717475,-0.794903225938547,1.48833044260593,-0.919332675678369,-0.548333796826624,-0.547802336938282
"zeta_IgPare",0.0111649275781686,0.00271299616878689,-0.0427943344118504,-0.15588042617417,-0.0361826321254612,-0.00261453191304316,-0.000155013208425402,0.0316863064679585,-0.000144459056590583,0.00507468500877451,0.00623470115488974,1.27632395035589e-16,0.00405829538247669,-0.00134529917055966,-0.00345059515354201,-0.0277608999471518,-0.0115831685863499,-0.0243919094056703,-0.000368383573183266,-0.000148630518348856,-0.0253175227744598,-0.067619916869443,0.00514697916301875,-0.0408842441095963,-0.00273040406026915,0.00217450497004923,0.00020366285842723,0.000918835659630125,-0.00612966403242178,-0.0229682993361097,0.00627845037653497,-0.0836356634998667,-0.166894110961544,-0.0104521721500996,-32.5733428516957,-17.8950542642235,-7.19619798045667,-8.75143236188488,-17.4659101227735,-27.1655123525968,-21.3954912548088,2.12001294588738,3.37893986644534,-0.197055216004651,-5.87924233826482,-7.67068407859642,-40.1598240851654,4.30151250926226,3.51367470501709,4.45636896255167,2.58757577766172,27.6851226744891,-85.9585162611013,9.54182492922354,2.00136163956382,1.4636482093256,3.00141986691497,0.878316443722048,-1.3402795928351,-1.43271067656989,-0.70280803970086,0.615054135060037,-1.36905491595115,-0.876216193469438,-0.56913996497092,0.805752065572857,-1.55629756911978,-1.29031625771572,-0.559579170711042,0.633021793169393,0.0833552854626169,-1.01802828136421,-0.651628256336624,1.65990672235113,-4.34467989382713,-1.46725517785604,-1.33501660637478,-6.87457015005713,12.3903303919872,6.55086831741734,6.14195174646309,0.240284908684615,-0.398238141802722,-0.945404840066206,-0.234949985640632,0.0226640577731716,-0.239322152854284,-0.736361904166595,-0.588689136441043,-0.0117368135171016,-0.0792288825567589,0.0900041602103131,-1.46127061002648,0.658833154100844,-0.872502923883134,-0.658077374895142,-0.672022639637758
"zeta_UsoCel",0.00998826374501452,0.000620825144094918,-0.00540748304236252,0.145579975884719,0.0576216674621335,-0.00187544471018531,0.00834093500328405,-0.0116688735680618,-0.00225695351600222,-0.000703656254304084,0.0129488736253436,-1.82682979720784e-16,0.00294557557940432,-0.00232474950819507,-0.0382253088442626,0.0257485699821221,0.00707101296036503,0.00453171748149743,0.00236635575564755,0.00746832253821163,-0.0195671565334159,0.0015704507899772,0.000916702342825899,-0.0311580727096289,0.0165032707711928,0.0186022955670367,0.000956257094112099,-0.00942846068282522,-0.00644906804947447,0.0054209327293727,-0.00701413865870128,-0.0477696950936118,-0.114944130191605,0.0064776834729557,10.265659086328,1.00995297452628,1.46546392265844,-7.44868649129028,6.72886780633185,-22.9783950286607,-9.2009830864542,-0.687132943674211,5.5000545809574,1.44448049485801,-8.53399943545418,-1.78425530435116,57.0961274320486,1.67108172057117,2.69952923100696,0.792926264814037,3.87859613914819,11.9018627674447,9.54182492922354,-391.912515703419,8.02017831162109,-0.0331475181848367,3.66807444002828,1.21111818438744,-0.435474239067055,-0.474694028884071,-0.105297002653157,1.11735382509672,-0.47869266221876,-0.230760848162852,-0.091845883798163,0.636541575564288,-0.0616339354461316,-0.539265224952617,-0.0949361288937878,4.36149204712839,0.126577458741863,-0.524847592562822,-0.153731361103975,1.69305345913927,-1.11437080655575,-0.597852518475712,-0.480478291625591,1.57210258135093,-1.30322281872318,-0.983822366963097,-0.515359920468321,-49.6762793401438,1.28992547013398,20.9475542546151,5.62664011949071,-0.298237261452634,0.0975940281961494,1.49288883680741,0.699606134349783,0.0834384356778987,0.29112656306454,1.30934740321499,0.869452609928384,2.6191637456937,-0.543919374272496,-0.0160162004405661,-0.0551700337565034
"zeta_PasoPeaton",0.00772804220944169,-0.00950088464703288,-0.03807911442225,0.102745460049563,0.0391274123166326,0.0045755075790842,-0.00189864431084146,0.0371737610284967,-0.000330810210928594,0.00286620873526331,0.00519264443645772,1.90633183681888e-16,0.00245612766333984,-0.0119570118253246,-0.050580106599346,-0.0129610112940025,0.0254632603477608,-0.00625672464733113,-0.000543828013640819,-0.00465453850986279,-0.037557396833843,-0.0553315798732132,0.0234170626633195,-0.0612105914591272,-0.00456677990598766,-0.0118574056751806,0.00638397810592269,0.00804819627469582,0.0144005263166686,-0.0256774448880342,0.0229122977046909,0.113803585079829,0.213779055691786,0.0533839803601364,15.2315590402373,11.5755029526476,7.88938197243989,2.48042102376419,16.5869191433304,-37.071713689243,4.63947778712885,14.5376858067878,10.8697618202788,0.429307620221555,0.850824405156372,3.3157454744838,-54.235567236814,0.269996146840742,-0.119821110594922,-0.0306662175120229,0.812476059763698,1.66923385845657,2.00136163956382,8.02017831162109,-95.3680138517364,13.0258089076892,0.469191689371709,0.11352374387994,-0.164022557742671,0.0387872638296075,0.0265474669129515,0.156721405925854,-0.0352579929268368,-0.0189858479772138,0.0177018883346341,0.0636295746680739,0.0612104828336725,-0.111189379629529,0.00643804120858544,0.547448084840792,-0.0504915789493232,-0.0536987331435473,0.0163810639165894,1.09802502189645,0.103771812622864,-0.146227007611114,-0.173304891675033,0.825243140325537,-0.135654405867094,-0.279584341869666,-0.233741313827882,0.458033589794362,0.49626775659852,0.188605607876583,-0.0012305854315259,-22.6107782856379,-16.7728486002706,-4.63613714477406,16.8821756594948,0.710356569326696,1.50879305431927,2.92531243434431,0.121378605861397,0.374311658567631,-0.161487715597168,0.0125466193025219,0.0661037684787996
"zeta_UsoDirec",0.0183149927664966,0.00972934465956411,-0.0650272805146618,0.195037588289178,0.0640217033921375,-0.000196749998018487,0.0156126840368347,0.0215656182847036,-0.00038240524974918,0.0157988027280341,0.00289859502625783,1.24103058257504e-16,0.0091109000135072,0.000618445109026054,-0.0473442045472742,-0.0159457720526178,-0.00173600377050594,-0.0330346366946357,-0.000799893815238821,-0.00440564866479027,-0.0665746387887344,-0.0660756059219615,0.00428208205429717,-0.0846425446826765,0.0165230792811877,0.00602581367547762,-0.00179451255203882,-0.0298698664027228,0.00427494333622339,-0.0686585507251617,-0.0397122382235362,0.0964527753397159,0.200935212028757,0.0355196943942599,41.6003119397837,6.74162387880162,14.4103448461514,-1.48393498345156,26.2480128611223,-27.2886219022986,5.26780963427211,6.61371520988036,5.2139848337883,1.13911854377497,0.800179781740492,10.872801447021,-24.6009373327835,0.597116847249998,0.766443912964983,0.547611875660379,1.21946396215812,1.70871999220142,1.4636482093256,-0.0331475181848367,13.0258089076892,-80.187517397824,0.656089196772924,-0.0268425499041106,-0.12902854628279,-0.381198758025889,-0.113297141018118,0.0190812589411628,-0.25574782314275,-0.375585102382388,-0.0185761124023714,-0.161661279882752,0.0278433899862633,-0.53933147499318,-0.0357461646661827,0.276134249308534,-0.00919783511415474,-0.261023603916565,-0.129580268877467,1.27181828226074,0.276414496449732,-0.276840188662954,-0.19072698561561,0.977102050010759,0.14483800721433,-0.323793901875088,-0.235243073728361,0.599198545623657,0.494566888369396,0.0340121397737811,-0.0163872777568457,2.46820741512778,2.42508025517079,1.46714265170892,-0.30682426576876,-7.80473821541537,-14.4167870385673,-19.4893010838045,8.81287279329544,0.244930562975354,-0.053535581712554,-0.35689566760547,-0.194491061777384
"zeta_UsoPito",0.00359746473588516,0.00343244833400243,-0.0132623667432715,-0.0214006495616424,0.0162341947852585,0.00150314928315946,0.00508430845741977,-0.000354613888888327,-0.00018441900642208,0.000130831322228485,0.00365105155434108,-3.67613068609543e-16,0.000678929956193376,0.0027535186867562,-0.00872960990265581,-0.00139850777206766,-0.00313462728158332,-0.0181796802666616,-0.000100764583553083,-2.24929086129329e-05,0.0010519287988623,-0.00951145183229039,0.00163379975898344,0.00658024263991103,-0.0215734748858288,-0.00408979089755502,0.0011237404791013,-0.00194370431374074,-0.00810379237706532,-0.0122349100266055,-0.00371877376108276,-0.000637040056256198,0.0125849042287914,0.0169901443512788,-3.23774787772857,-6.41026189808339,-0.000745333290470035,1.03450529363173,1.64726592277387,5.65821630729841,-4.90498679318934,0.284075064748472,1.33184655903288,-0.268278281250533,-0.0287317835884322,-6.65212981397161,7.52189055015112,2.96970301456723,3.70367956552734,2.33888251033922,3.38670871600183,3.12356648262954,3.00141986691497,3.66807444002828,0.469191689371709,0.656089196772924,-39.0357210417032,1.39381932867159,-1.12331433317464,-0.959105983035521,-0.349964390368426,0.888028391950149,-1.10305937525537,-0.577279847312954,-0.287114883581508,1.19826131119461,-0.770460419493711,-1.01669424497719,-0.271648229253516,1.60009399294958,0.180461395392739,-0.728369840963737,-0.343421303514395,0.570122225460993,-0.50078726528011,-0.0884627366531286,-0.0635845099665115,0.398413434994157,-0.417825210551551,-0.218671966737962,-0.108664212460257,0.445509761092707,0.0703060133547101,-0.0197898493482357,-0.0187124413666206,0.101554843952054,0.0879632931276118,0.102885525284226,0.0765595071807465,0.0162973498722284,0.0406814673468156,0.205104733648636,0.156929423952803,-14.2391217977942,8.93369207575484,6.12061571122974,6.51703261885305
"tau_FRbr_1",0.00547982742940801,0.00281365990609138,-0.0204481041718736,-0.0585505255980252,0.00877383578218797,0.000119824090640703,0.00549261240295132,0.00654209551681238,-9.60315492927758e-05,0.00119118270492563,0.00438467650327949,-5.74024817230938e-18,0.00127119616297366,0.00154246392604133,-0.0174925192768643,-0.000995914382629657,-0.00195958111566103,-0.0127044026920948,-0.00025480615267033,-4.79503015225986e-05,-0.00643604957645503,-0.0207751263769244,-0.00142581632563412,-0.00682752808243818,-0.0165277602812439,-0.000345953997230827,9.86239905626139e-06,0.000258797182608387,-0.0075766698328489,-0.0184138315634096,0.000820044975092145,0.0153613542769302,0.0240599929032107,0.0250256484956591,2.09020910591417,2.11151925909334,-1.89367216092086,-0.641311606387615,0.0426888977831466,-2.64898424963394,-7.26388702588941,-0.536228447013164,0.0647581295609251,-0.110225717008152,-2.14018754669141,-5.93114979120662,17.4214976147158,-6.04713256311481,1.10414207111667,1.14844982546265,1.3923167816685,1.13428915839017,0.878316443722048,1.21111818438744,0.11352374387994,-0.0268425499041106,1.39381932867159,-12.8476491809591,0.93693130528888,1.67958816239607e-11,-9.14220346251834e-11,2.27609095273338,0.434055809884657,0.0123822859192684,0.000461412167774875,2.69848874821618,0.208281521439717,0.00634560344567165,3.47219500231856e-05,1.24984089155605,1.14179903614751,0.359523065318198,0.0189778239521647,1.22456639644991,0.2005664531514,0.00742294091073991,0.00127421399822808,1.16720227453684,0.117387558570125,0.0091472979124607,0.00135592444754538,0.420811255672198,0.362256841556234,0.152378133481568,0.00901391113343967,0.034549408205108,0.0462071028282604,0.014028435773125,-0.0146920296109498,0.0140672929935411,0.0121258181025258,0.0452775020363317,0.00153231543817399,1.8960081230185,0.590174221711275,0.0585139249182064,0.00708902494331475
"tau_FRbr_2",0.00121970806597655,-0.00013301247002594,-0.00288820214469259,-0.0310293618381399,-0.0088509751228118,0.00171080096448175,-0.00113710604322376,0.00122774493447875,-0.000193970566226104,0.000847233385149563,0.00056644466035561,3.2674720801305e-16,0.000432952584765415,-0.00056596500939499,-0.00255918164985171,0.000121169185034638,-0.00045011992510604,0.00075041812119434,1.3395699345781e-05,0.000107265010828438,-0.000407449061044757,-0.00614897146195492,-0.00160570161159279,-0.00199687613280484,-0.00309756343208681,0.000205605042191439,-0.001249443379089,0.000445092292106728,0.000320172500832929,-0.00354525020913823,0.00322619119669278,-0.000348345231057235,-0.00790621147630992,-0.0126376421711095,3.64484575754595,2.76165180757854,-1.30815739970432,-0.637262745869174,-2.54053226598503,-1.04513974701677,-1.5540238090645,-0.479548165182429,-0.938864579202497,-0.0160073081456225,-0.102635938324551,-0.254262823546357,0.600810768337173,5.54949755189922,-1.38120643686761,-1.39225033008665,-1.05101475402169,-1.38420647520916,-1.3402795928351,-0.435474239067055,-0.164022557742671,-0.12902854628279,-1.12331433317464,0.93693130528888,-27.8036107165696,15.3902084387778,-1.31579469454113e-10,0.830032674231991,1.75686449856384,0.29783254644035,0.0227443214017599,0.566287434393685,1.61244537812409,0.344988125534857,0.0033456835289819,0.122863678183634,1.00638360208844,1.06415499032953,0.117197443245292,0.589214708201214,0.682933865372056,0.0613848217182057,0.0370547877631671,0.609058877719459,0.530542043187504,0.144528810167426,0.0478748445841847,0.0946715820701126,0.323386167498002,0.240677811297828,0.0246818162029605,0.00444173630361504,-0.00684498231590617,-0.01618296082702,-0.0361258981302959,0.00756474281182111,-0.00293627527941741,-0.0210667163108214,-0.0497030789252762,0.543377317239989,1.55830889583551,0.305060293135254,0.0744729647843645
"tau_FRbr_3",-0.000109218467000831,-0.000499718256651189,-0.00180535367167204,0.0143518661186931,0.00249322347532297,0.00310817257477335,0.000193117643831527,-0.000887088989151253,4.935112442407e-05,0.000325522312642545,-0.000484092556625152,8.61253420391633e-17,-9.64181808847654e-06,-0.000490076314221536,-0.000473734511209475,-0.00269975700022633,0.0013682195815643,-0.00215404000375949,9.27242396070361e-17,-1.76101108903915e-05,-0.00283782810052457,-0.00212794056904004,-0.00157032085856402,0.000886572877013944,-0.00185909596527031,-0.00280115560801108,-0.000365897992918836,0.000333413302637703,0.00144022988862374,-0.002029494072452,-0.00210790010293981,0.0027111817068457,0.00777475098102987,-0.00259954840308388,2.83655422705791,2.24850628757439,-0.326206867704169,0.442775188811483,-0.45585728140492,-3.19552951755456,-0.195597640023011,-0.375396352246163,-0.508137378050162,0.0875896032489513,-0.946512163688197,0.908541791083495,-1.16019233436005,6.69983595791426,-1.39200046039767,-1.5966359730228,-0.615821389209278,-1.29978521202699,-1.43271067656989,-0.474694028884071,0.0387872638296075,-0.381198758025889,-0.959105983035521,1.67958816239607e-11,15.3902084387778,-22.2081481380797,0.460085190693292,0.063337064489951,0.754356243917703,0.467655398089179,0.0966482694232319,0.0256185073343398,0.85759220339661,0.826612200879159,0.0387748873997574,0.0046122376730384,0.122805574215864,0.56597302790542,0.209584929323022,0.144506924886264,0.363809362684848,0.0393831333495793,0.0396442559430887,0.116054293808823,0.348074085377956,0.103603619903674,0.0518340599185145,0.0345569204421695,0.0985211976096946,0.0900257814424051,0.0160867761933182,-0.0361724889227752,-0.00639704622289128,-0.0249761422977523,0.00431119220988761,-0.00839249938533745,-0.0421868702154424,-0.0429097230217721,-0.0345111309653606,0.0550531515895349,0.48445502931555,0.293853540405688,0.19075350072899
"tau_FRbr_4",-8.72553269151916e-05,-5.56088050233881e-05,0.000355015999873434,0.00332013048006234,0.000987102573366567,8.70435160555728e-05,2.74619116746745e-05,-0.000326690798862861,-2.77292948601733e-10,-9.16118414040517e-05,4.35640815011313e-06,-1.8152190421026e-17,-8.86753225581732e-05,3.30665388493855e-05,-5.49536231971611e-05,0.00054295653889849,-0.000132953792149099,0.000304841245112649,-8.40786474220478e-12,-1.34089161202455e-07,-0.000288438549458545,0.00049581889444834,-3.85834381511867e-05,0.00110466201230419,0.000146492103752002,-0.000175366139058916,-1.17902919785232e-06,1.83424075051487e-06,-0.000137941918173433,0.000490690057390186,-0.000146933480273739,0.00757382589371454,0.0131286364017578,0.00145152874930353,2.69116633762193,3.15371638082169,-0.321708008382701,-0.123842957726893,-0.490606452839165,-3.25949493036922,0.600832698097036,0.00878089389790502,-0.00910795376715499,0.036539021023495,-0.0907200609210839,0.36805321977808,1.65428167828691,3.47056916611364,-0.43489459875126,-0.576679955477832,-0.207299341522725,-0.579913336311858,-0.70280803970086,-0.105297002653157,0.0265474669129515,-0.113297141018118,-0.349964390368426,-9.14220346251834e-11,-1.31579469454113e-10,0.460085190693292,-2.51696828707273,0.00132023853872285,0.0369594858223502,0.0920546156397234,0.165531761574544,0.000226906124325362,0.0267022758468431,0.13250746788254,0.178798998782237,1.29814359791377e-05,4.4395509911126e-05,0.059656334385476,0.120788154502942,0.00860838892281235,0.0804332666831569,0.0276889704423963,0.0170958490081607,0.0048872762738505,0.0589306290085824,0.0866882348154318,0.0453865097799511,0.00334654640005479,0.00896978759458138,0.0294846860058226,0.00840549096304878,-0.0143073540952536,-0.00640082702166715,-0.00571493918706188,-0.00518384177621291,-0.00384932341079362,-0.0164576418293267,-0.0148906068813096,-0.0169789502697024,0.00166677187384213,0.0245974225426859,0.0622441553155752,0.144514638585911
"tau_EnfCond_1",0.00536010809454263,0.00297345792705328,-0.0193750877010245,-0.050702736846583,0.0139128872388592,0.000750171245250283,0.00396848494032944,0.00632257426137799,-7.95230553286344e-05,0.00238445263938447,0.00305517854859384,9.13870378088048e-17,0.0017591384242604,0.00121431973226001,-0.0181281974720215,-0.00206007697824685,0.000813475636755214,-0.0120366252184027,-0.000298291947188691,0.000644579735400875,-0.010680410987946,-0.0226228996747118,-0.00104789365877599,-0.00964222310911758,-0.0130442478256374,-0.000872027648048253,0.000264682960910074,-0.00441090978913755,-0.00371897807874801,-0.0164033026593654,-0.00392598734630121,0.0116719505718274,0.0204441453239468,0.0220872861836785,2.16092405075757,1.62291465778067,-1.94218242515655,-0.530782914172362,0.343752065741082,-1.64324071707327,-8.01486529514539,-0.372484148639145,0.238627509553334,0.118573548578274,-3.52863535524892,-4.15216500477947,15.962392192351,0.853699125218528,-7.24095828844616,0.878991117542059,1.34728788317666,0.937579847663019,0.615054135060037,1.11735382509672,0.156721405925854,0.0190812589411628,0.888028391950149,2.27609095273338,0.830032674231991,0.063337064489951,0.00132023853872285,-20.6108711133417,2.22810130678782,3.24177051907706e-15,2.25717808856759e-10,2.32488933282796,0.375670940646302,0.0186594348338115,0.000257229277504377,1.24114194989141,1.25122529496412,0.500501040288766,0.0341823353386609,1.15703941010447,0.302864954776786,0.0147153374563641,0.00232184803606676,1.0949352803892,0.188451142909321,0.0190803968110255,0.00309481536173026,0.43549470792617,0.381875758665695,0.168241985753303,0.0124659564514696,0.0304824314121859,0.056027671176459,0.0375566781579329,-0.0196284172154046,0.0111649695937058,0.00563005906391733,0.0728268911103066,0.00651133320259757,1.93759921108604,0.820325346490611,0.0545007051248686,0.0103068280422205
"tau_EnfCond_2",0.00174011529026638,0.00105294603854255,-0.00724339143392481,-0.0422658166901137,-0.00103480575808052,0.00294103667574426,0.000649632361175152,0.000859701520156487,6.79860483698172e-05,0.000843681737051488,0.000828447502207268,1.93681878109556e-16,0.000425309400198696,0.000627636729553948,-0.00160631961269403,-0.00393638165264545,-0.00170072264090904,-0.00492075753801926,-2.47302544713677e-05,3.71314062800481e-05,-0.00381007775859398,-0.00627534576633552,-0.00186964735249211,-0.00115884183155063,-0.00449322202701426,-0.00172320232789405,-0.000866039926777773,0.000310739442536497,-0.00186211787480222,-0.00605879784800925,-0.0028789744851651,-0.00480107877735551,-0.00771616998483989,-0.00220608288431305,2.20370665199938,0.277135860158831,-1.1048345688089,-0.06292495258999,-1.04967149677042,-0.10802219823135,-2.10435236663492,-0.485552095350792,-0.875305858492913,0.0563547757444524,-1.29107252666702,-0.969123355004614,-2.24876710222097,-1.75513629081784,8.40358600832308,-1.4015854249428,-0.763199726511181,-1.21863559549488,-1.36905491595115,-0.47869266221876,-0.0352579929268368,-0.25574782314275,-1.10305937525537,0.434055809884657,1.75686449856384,0.754356243917703,0.0369594858223502,2.22810130678782,-33.0259476189663,15.6658212498616,1.16459455423437e-10,0.476140722873618,1.39454984699316,0.485256143378126,0.0108541176617032,0.0954269027927591,0.707722364158699,0.956883230890669,0.156447279973289,0.476385085648133,0.590203486755488,0.0535667008202587,0.0429128191342818,0.515924880091595,0.46257321200691,0.134521743183164,0.0583291634709354,0.0852290252680077,0.271890213608535,0.189512908798467,0.0226399148999783,-0.0273540292349552,-0.00862682566674235,-0.00068383629431761,-0.0103147599545428,-0.00433091117212361,-0.0310032477268426,-0.0372584827298552,-0.0440162976865359,0.445326123942797,1.28654564327084,0.308872346493995,0.110762969491776
