"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_ADULTO40","gamma_EXP_1","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_JOVEN30","gamma_EXP_2","gamma_HTRB_2","gamma_HTRB_3","gamma_HTRB_4","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
2.08108263862662,0.854827390319701,0.239213980923291,0.182585482312766,-1.14713390889868,-0.760268310833013,-0.804432796580252,0.311883037553364,0.0572339993629834,13.1458412810631,11.9319655912236,-1.51074131218365,-0.319553695326551,-1.49260099400844,1.09064127879439,21.7030870742685,-11.2387138425794,8.17153796118549,-0.0455192044174053,-0.00490014491850254,-0.552187484358708,0.0364205854436466,0.253715339140472,2.21607879029644,-0.523624400958093,-1.01097493882927,0.958078514684605,0.607933221864814,0.644021526758434,0.894406099410268,0.244585421668705,4.59909662561118,3.42058263761454,5.66926322692936,1.96731689272215,1.33717145930336,2.14029185011225,0.668491429309326,1.00098937192148,1.1580798820913,2.39469727006395,-2.24647739602358,3.32794157438938,4.38284628835182,8.87227980007266,-1.48312430513651,2.93273439596865,4.05567481872411,6.65523006241599,-2.39295442173292,5.19404501763798,6.02185892688647,11.5599606854747,-2.55165836328035,-0.0104319293045906,1.09321890019236,4.26557637169697,-1.13296491635031,3.75496936166171,4.60238703945952,6.16614173802935,-1.45022317245493,6.08423844941625,6.88567611755432,9.65731499645126,-1.47826894286508,0.548165814301956,1.43525376038815,4.14146877528245,-2.21865924482095,-0.636592358781528,0.231737493536771,2.18919865934737,-3.915721829209,-2.10256946347205,-1.3109018112549,1.06478094829126,-1.70273844774728,1.87412158256215,2.54123447927013,4.41175375564531,-3139.20258730977
2.08824279998565,0.86619932774921,0.484969182362269,0.183269808465032,-1.13703695338598,-0.735611131518502,-0.796773433031061,0.327285397895707,0.0667862412960112,13.1930443643562,12.0108146926227,-1.49979974112928,-0.318119418071566,-1.4891027669137,1.06814616660344,21.7383136982677,-11.1755371791329,8.1379225739434,-0.0418323904453607,-0.00292341227774553,-0.553820728730741,0.0403818490969897,0.255862724417971,2.22286312386622,-0.528194579875477,-1.02363169054481,0.943508443638936,0.591285236970659,0.613782595985805,0.870194410051818,0.239000692347212,4.59669230170015,3.40401671811138,5.68257765546074,1.95815909450972,1.32682459792381,2.12686786449287,0.66940173791839,1.01975933498035,1.16505759438388,2.38512776675523,-2.22674382867595,3.35626362128664,4.41235579325286,8.92649257815401,-1.45917160840369,2.93969361871446,4.06070092000301,6.68233174513972,-2.38073778987677,5.24820206912515,6.07971944850588,11.6102576729067,-2.54050732339353,-0.0067505312569041,1.0975587170985,4.25949158816251,-1.11268031237982,3.76461899809133,4.61151755881852,6.18960174029712,-1.41862892190295,6.09664424361353,6.90151575630498,9.68148283479896,-1.48914586966334,0.531715663027041,1.4205081182609,4.12319786735083,-2.24135718815333,-0.652657515198671,0.220749191793164,2.18636122311668,-3.94200041638197,-2.12380949566407,-1.33169773110472,1.04435266412168,-1.68970001152413,1.88205068774989,2.54534123124061,4.41367076507702,-3139.14310767535
2.0919665607201,0.868893577609821,0.988066312797301,0.18407729795439,-1.11869433022732,-0.726812342041853,-0.795200905502657,0.349937894931748,0.0641351827334238,13.186234517743,12.0032912903479,-1.52419769589541,-0.304248530841331,-1.49870906601148,1.02989772816904,21.7635009303017,-11.0335921055114,8.00375898669437,-0.0477195677115812,-0.00937129545233217,-0.557435049247567,0.0436199205185712,0.260329140055439,2.24639263460902,-0.525995429646057,-1.03706692772503,0.945058143496002,0.532758941542328,0.558594610716679,0.80609053261845,0.235735109058553,4.6186491283684,3.4088498037855,5.70787685864871,1.95891536796025,1.31349017079702,2.10027979731295,0.668881016707588,1.03901437925695,1.16807497005289,2.38940877824032,-2.26147736059553,3.35224448489789,4.41269136553156,8.92757373267793,-1.47943469482981,2.93030157527905,4.06137118737715,6.68167779139329,-2.4037760322986,5.24144955745596,6.07265950535855,11.6751386253713,-2.55128601411561,-0.0146431652466444,1.08839932085556,4.24446959208237,-1.13147632149176,3.73816186938844,4.58670206598922,6.1766855030492,-1.43344337834246,6.03042051488722,6.83690700253293,9.6312160664795,-1.53262930577886,0.486961197831001,1.37311012633119,4.06997000573089,-2.3067905172628,-0.706839864032114,0.174120010864179,2.15317517408862,-4.03018496790842,-2.20997319379148,-1.41499303718537,0.962504766143057,-1.70232369407215,1.87737154184309,2.54421186325503,4.423085061783,-3139.01696732626
2.0975017993843,0.872152989573809,2.07819244778186,0.182917306505891,-1.08084683433555,-0.798622531858841,-0.840110643363775,0.335838191902987,0.0609078443509128,13.2405673246082,12.0743764825438,-1.5120489599866,-0.334439623929484,-1.46838228248066,1.01024298287345,21.9634826084546,-10.8068832958339,7.73367799921327,-0.0533576197991762,-0.0150158583624755,-0.561973098003257,0.0568032785745146,0.257896002207339,2.29566138236266,-0.551707108405885,-1.07582897797875,0.977762891523815,0.42090738449516,0.442720586084441,0.694224346756014,0.2264430303042,4.62483842463187,3.4353020287284,5.83031285725276,1.9687554277294,1.28471138488012,2.04485453342278,0.682285455989145,1.08585321336718,1.17026075074134,2.40062610735977,-2.24180652370724,3.34965209139414,4.40360600232398,8.95222182230826,-1.49349873108329,2.94380675899312,4.08323672747723,6.72049519606926,-2.45189416196145,5.34452707962357,6.19719107271089,11.7869128645258,-2.55094688679604,-0.00602491530853126,1.09017056277319,4.23819872358164,-1.11724285865242,3.69610733954089,4.54350536707649,6.11530064525121,-1.42255461018587,5.93878569604556,6.74809403345648,9.55541337027705,-1.63020847823676,0.395430886073316,1.2859828608894,3.9818670681953,-2.47007483634811,-0.842990508276998,0.0537320634259418,2.0636214308615,-4.21285295191359,-2.38043728578385,-1.57892689367895,0.801816828320215,-1.70173754439603,1.8840027100763,2.56092268875392,4.43418617716646,-3138.86767383595
2.10751744877595,0.859638849006407,2.77915602020914,0.185028827160582,-1.06740747154796,-0.80239466199111,-0.850854729274294,0.340142908020037,0.0364203029544831,13.3243205635067,12.1293152600928,-1.61114727392435,-0.314500098253381,-1.48231478731248,1.08535036062446,22.1681881413355,-10.6855266016474,7.54698739921297,-0.0519499525023263,-0.0197718186756419,-0.555593922031194,0.0661368335089148,0.266993246099053,2.33120748259313,-0.526773714607626,-1.10963741060206,0.964472770311752,0.347406794398661,0.358156485969367,0.608431136500228,0.22116976679681,4.64545656056427,3.45081156904914,5.86247004138637,1.98638466618512,1.27529711054924,1.99872558123996,0.684980427612394,1.10702427733665,1.16021005729875,2.42823284179704,-2.23620609519719,3.34520222032441,4.39221483772354,8.9219440042409,-1.48989853564454,2.94290842399034,4.0800761722574,6.69230247137172,-2.4295558600861,5.32870344010806,6.16702013975487,11.9067561254437,-2.55335768721172,-0.00267555790237139,1.09475677922503,4.275633330953,-1.12216558549474,3.73914128735853,4.59781229451139,6.20484056544253,-1.37830634961692,5.92415220453314,6.73046813405962,9.46396319103838,-1.66238207049503,0.364850345868417,1.25357619995558,3.96894535780026,-2.57671267855311,-0.935031312671258,-0.0298636154462653,1.99595207769866,-4.27033354113505,-2.46105911589896,-1.66264652045501,0.709215775328026,-1.71657622312153,1.89453998818751,2.58121666167587,4.47894618074427,-3138.78702318392
2.1050530635574,0.865945512760571,2.90339720671631,0.183607636348859,-1.08578077302129,-0.812216853696393,-0.846895628699013,0.327864017779302,0.0443819564334979,13.3178287544612,12.1216675571508,-1.55813997967451,-0.319036985073602,-1.47131112323482,1.06770220593641,22.1103132442823,-10.6203490283816,7.47550887432381,-0.0507037382248234,-0.0201686172441612,-0.560691987997389,0.0544939124589384,0.253594198998437,2.3377476296915,-0.516541977401636,-1.09943800512515,0.974524622559965,0.285089120929431,0.321977791106168,0.560887587798037,0.219366051022678,4.6529640702781,3.45157642014276,5.86388703785611,1.99143654042807,1.27060392738318,1.99320931199324,0.682735804101509,1.10760258793583,1.17086714506758,2.41353859732755,-2.27392701921445,3.3343355625457,4.39342227865701,8.92929121002436,-1.49976346272049,2.93768046105484,4.0711502343337,6.66281516159333,-2.47247473931397,5.31180313218082,6.15068205310368,11.8750806715647,-2.56584307955539,-0.0122083573268234,1.08649745799894,4.26631561152927,-1.14163973629752,3.70807350644944,4.56061560169991,6.12629742680569,-1.43324361676848,5.88418799453929,6.67549114976815,9.41204030487278,-1.69574122595955,0.333481248638021,1.21845872727661,3.93490265900673,-2.62778819880899,-0.987661604586565,-0.084796114705944,1.94109718887708,-4.31779676553841,-2.50319263167635,-1.70596796603869,0.671085896464526,-1.70862402844476,1.87609509489271,2.55565739671984,4.42781163390741,-3138.59314831847
2.08477295817678,0.855361773451053,3.6644175182406,0.17804803887781,-1.10137079449822,-0.81206490308054,-0.846312079056928,0.298987958111125,0.0367643753371135,13.2508474211047,12.0652425770981,-1.52576479457404,-0.32936885738458,-1.46000115582725,1.03927275994427,21.9240160315439,-10.2881105609136,7.13495070511783,-0.0564539290368122,-0.0276422412377062,-0.565009202914237,0.0632766051924664,0.237682163111994,2.36800131074116,-0.532798498285474,-1.1063284202979,0.992982290279044,0.182342535042336,0.209855009093761,0.452143370371358,0.209051503113983,4.64275076026864,3.45434823764549,5.8572624021493,1.9897337638732,1.25376598440596,1.9507642334111,0.680477480144528,1.13044016540613,1.20145422951191,2.39958527211484,-2.34638034896151,3.26344474188912,4.3263795413603,8.85834246106658,-1.5456218988181,2.8931042418954,4.02429046829406,6.63438457692848,-2.56315020308161,5.23065350419112,6.06821144090026,11.7613455432395,-2.58932470446746,-0.0374489398997648,1.06246380897478,4.23701759783148,-1.20424521360983,3.63523879552388,4.48024276843335,6.0307422712847,-1.53630746025372,5.74052364570148,6.5120299400222,9.21695373342773,-1.79368422428007,0.228592774120627,1.11257648159033,3.82234768310188,-2.79581112053692,-1.15096957225864,-0.244223202437926,1.7895458994479,-4.49237733140071,-2.66403037876053,-1.86682583269601,0.525448630341923,-1.73714336623884,1.83141609877602,2.49976373063325,4.35958566543465,-3138.36637313859
2.08970521683903,0.872028877296794,5.01518149746139,0.174896531529154,-1.13287751469715,-0.814501372215671,-0.87453599095967,0.255046902617995,0.014404781062616,13.1197227910709,11.9765883689368,-1.46166359128753,-0.358288093311998,-1.4460700844835,1.06123983653654,21.937961682143,-9.87923528341076,6.5663858917925,-0.0595619855882051,-0.0420659927455891,-0.572389147884585,0.0690418358297783,0.219303390946956,2.44900012636631,-0.530987167563007,-1.12495466836694,0.997079363681342,-0.0336908938979301,-0.00777926616177962,0.230827620609792,0.201095422335753,4.60375874644245,3.45596374331922,5.84107916957677,1.99570473833198,1.20671054565837,1.84326095240553,0.680885479696764,1.12343881272894,1.2240916706191,2.38405534192842,-2.36337425446366,3.20984577363556,4.2640971976315,8.74945598963266,-1.56940476368673,2.86702846516599,3.99083657880942,6.62293262849519,-2.62543928737931,5.18968210384076,6.02705723765931,11.6270269744,-2.6075021565575,-0.0486052318205191,1.05369287960154,4.22316951741022,-1.23387308994448,3.56309306368239,4.39157955007468,5.92621666188184,-1.61721740729058,5.54626131948102,6.28315796459225,8.98609058475726,-1.96687757043559,0.0616079332676077,0.951326617995313,3.67716407903442,-3.09260766989059,-1.45300495016237,-0.55281284949969,1.47546553061956,-4.82960897672135,-2.97391082755992,-2.17903253204482,0.231183784512502,-1.75145416346548,1.80760340369556,2.4614670986181,4.32049441960854,-3138.12120059104
2.08806412069546,0.869003815791535,6.51586902609297,0.17230933513867,-1.14193306996987,-0.814077460743303,-0.88781177078842,0.225958152769154,-0.0054154284397123,13.2209719744739,12.1242421044449,-1.49580161492166,-0.356997216841975,-1.38922347733445,1.0685267359322,22.0413591670525,-9.4701964216369,6.1060769061505,-0.0536273368096751,-0.0459954849039683,-0.556968987294072,0.0486083317683441,0.206652536270953,2.50880115761393,-0.534510678843234,-1.10039036982048,0.979364716130169,-0.290072445984043,-0.268401446771636,-0.0287803034449202,0.176683247732807,4.60128585728079,3.44556665908053,5.80220637075011,1.99803728738619,1.17546239772097,1.75212966260643,0.683064658913302,1.15977182276117,1.29621071912031,2.38715181917966,-2.35660449054646,3.22171289387747,4.2755338848908,8.76559450212114,-1.55039082918579,2.8737544492031,3.99229263491675,6.6136387437952,-2.59773691031839,5.17573747963752,6.00582401261789,11.5802219649253,-2.60250593453023,-0.0411736749586635,1.06454057656236,4.2296237486861,-1.23498555809383,3.56337422914445,4.39606214695474,5.93195354431338,-1.56029036989276,5.44463390979916,6.15299851995876,8.72486646218137,-2.12276033727615,-0.101665255010013,0.780072304702739,3.48328664988585,-3.37078552777409,-1.72096949912559,-0.817879615574713,1.22184197872749,-5.19477345372515,-3.31079777259499,-2.5062681370584,-0.0467565054408462,-1.74676329929083,1.81903043291795,2.46504809771081,4.34079900411491,-3137.93641826542
2.08859502377824,0.866623039126786,6.59276009058031,0.173068707315488,-1.14877171746226,-0.805604498940963,-0.882859113841843,0.222709197454097,-0.0076645254881068,13.2589260662869,12.1676156402532,-1.5185554451068,-0.348670350065242,-1.37187238703121,1.06765946279889,22.1595025517882,-9.50905773425781,6.10664690193494,-0.0472149308368168,-0.0431451064656721,-0.548101388429462,0.0337792809771598,0.206962149406927,2.51741514808224,-0.537547680780193,-1.07291886691715,0.967608595540833,-0.322104196393222,-0.308374453690415,-0.0659528790806068,0.175962406605171,4.6028991791518,3.44090247967698,5.77196840058813,1.99614896644423,1.17495950339121,1.73938664077769,0.683933264448276,1.14728371825308,1.30887866569544,2.39262971599738,-2.32407919246555,3.25721423777437,4.31004973476452,8.80405950691375,-1.52382147872303,2.89524057072109,4.01482651694091,6.64012277532951,-2.5415792400486,5.19475582618622,6.02244647850132,11.5694854425792,-2.58716300714164,-0.0258680466234697,1.08176083197163,4.24414671285956,-1.2130402008584,3.60157454884629,4.43839016584348,5.98982193340127,-1.49564113350642,5.47354516396756,6.17704379261416,8.70409261277823,-2.13854188344366,-0.118805192713919,0.762587278893292,3.45828185129536,-3.39046985751662,-1.74815731052276,-0.850058639696929,1.17939271102702,-5.25303868347682,-3.36336697214336,-2.55662932278321,-0.0838513988340725,-1.73371463747837,1.84028770874245,2.48546218327967,4.3700019801496,-3137.68969928472
2.1040112490616,0.888604343015397,7.75551453269546,0.174460633396082,-1.10710405551246,-0.839255972872311,-0.880933635223484,0.267030007488802,0.0204940473664029,13.1272582162919,12.0543832357622,-1.53101552939772,-0.314178883966725,-1.29723795710317,1.10661245606742,22.6610331839249,-9.45092200495644,5.85081059486018,-0.0358720553996761,-0.0463543018248459,-0.524218724122177,-0.0431095027500787,0.21535295593414,2.62347701180654,-0.518332152655804,-0.94478093319767,0.907935511876192,-0.572831692867354,-0.582610868429321,-0.318062017020583,0.190057765874197,4.65228908384189,3.42681739855145,5.75764171314443,1.98934348539297,1.13035052410866,1.65508309320484,0.683019908784406,1.10004790840885,1.31095501434532,2.41649633468397,-2.26362008620419,3.36856344710965,4.42052566612193,8.90376035302508,-1.47541765138227,2.92834813471548,4.0576916052254,6.64806710443137,-2.43029334878692,5.26564369532314,6.09102983206264,11.6295328354981,-2.56308261626516,-0.00735979300875758,1.10744900244483,4.26594379850387,-1.16264074034027,3.6414099196045,4.48433819349128,6.09315571056889,-1.3926160528892,5.44249232324111,6.17563950465881,8.72266387612077,-2.2984498420678,-0.276398022687025,0.612037600966178,3.33656130559435,-3.58689882115549,-1.96144043071109,-1.07404322469642,0.926502517532264,-5.65058793523078,-3.7486908390123,-2.93336498857334,-0.43950408472414,-1.70074386858747,1.88971197382483,2.55027052479617,4.43719163341383,-3136.96262172111
2.08806473510151,0.884338577649688,7.80788585337049,0.173619905351438,-1.0757599968731,-0.846521394712825,-0.890511665041174,0.238712921868042,0.0138866601853297,13.2188831341803,12.1612509694954,-1.49426144349972,-0.365705801076668,-1.31601401206588,1.17550683586884,22.6838249386906,-9.46379508269589,5.96358928358571,-0.0351500731211917,-0.0394705569998973,-0.518021446890393,-0.0525426573074882,0.232138695666697,2.60516385013769,-0.507835510468423,-0.897189275515844,0.877216039466017,-0.652674768649446,-0.621090845120537,-0.366323202662395,0.181260858316824,4.64119381272536,3.42802205578619,5.70752373962946,1.98969955679836,1.13683956789368,1.71688644289021,0.68103954546459,1.12292849714335,1.35660845894543,2.42905920576402,-2.19177918916041,3.40680579169887,4.45092741938833,8.93968999235447,-1.4491811409374,2.96210149166823,4.09149488378811,6.66857509293292,-2.33590952296084,5.2693441452808,6.09394541797782,11.6403260591924,-2.54591383882049,0.00967703405777686,1.11858274059877,4.29798597670884,-1.0800778262433,3.65797359926223,4.49535922917775,6.05567983600338,-1.35344669076318,5.57743739012955,6.32957649766841,8.97819952770873,-2.29785140311905,-0.279982263299432,0.603620767433359,3.31631845466685,-3.59570622092114,-1.95476055413467,-1.06004894467111,0.954563817685664,-5.74207476834512,-3.82519602690981,-2.99437528181802,-0.470738926476452,-1.68267365117852,1.9263274485267,2.60075778970194,4.4964945067662,-3136.92901483244
2.0549364320372,0.859132237158174,8.8662037899624,0.168733324278101,-1.07426785431735,-0.88888756816061,-0.904629671421942,0.220353137100906,0.0127585461821265,13.0269951341327,11.973795393008,-1.48736806447539,-0.385337553898361,-1.27918024332412,1.13069962908597,22.7176994194859,-9.17939591263031,5.55500262434278,-0.0387559044502623,-0.043162667142818,-0.523584639824387,-0.0622710001886294,0.212454232761158,2.66393675670228,-0.514100895649596,-0.879922993514278,0.866698641330497,-0.848755115833108,-0.824911924124045,-0.586653104411477,0.176990812921581,4.63329728855716,3.44089726278666,5.67728451658197,1.99517646909499,1.11680821637847,1.65523124806599,0.681659497935423,1.10466209006411,1.38307636764359,2.43168565703295,-2.2150547572075,3.36953932093845,4.4175106681812,8.9282613893275,-1.46887666438785,2.95474546556069,4.08248737577009,6.67551351518688,-2.35922846834342,5.20459200851162,6.03109857173313,11.5295760873333,-2.54598955339242,0.00926192977946327,1.11304682377878,4.28819813784573,-1.11089324368376,3.61794831911715,4.45667387526354,5.98740974186612,-1.37684483442283,5.45082349084486,6.18585938635706,8.72803165107077,-2.45039330103954,-0.434650777762926,0.447770840013197,3.14197625819878,-3.85543017350511,-2.22338360656149,-1.3286078038661,0.67465869423468,-6.07751246787749,-4.15420119440083,-3.31622788395005,-0.770157594497709,-1.69336823497387,1.91075463853956,2.58533865238367,4.46582176464446,-3136.69033854328
2.0389269509057,0.839600729245482,8.3358485132264,0.167613476001465,-1.06648365092224,-0.911778408653037,-0.89286432755531,0.283203359642533,0.0472970367896267,12.8194789778661,11.6977466148858,-1.5055677953615,-0.353085469472989,-1.32921600392067,1.02261282466629,22.6307379012937,-9.29826758793921,5.68764808375642,-0.0465880425564096,-0.0444259605819152,-0.546594853085636,-0.0193761957564856,0.213238213304077,2.65274065795309,-0.527408804704948,-0.980214783874256,0.903730971436164,-0.712186757709531,-0.696158829563764,-0.475777250717129,0.191167069536264,4.63763367892987,3.45378501317773,5.75185520775061,1.99114854193909,1.13049980579573,1.67070298027967,0.679825172371713,1.0849845114375,1.31735706132007,2.42279456500119,-2.27655519312631,3.31108806834183,4.36109266962533,8.865423517291,-1.50771209834917,2.92435604985719,4.04519206991383,6.65400596125126,-2.47136275172148,5.18944778826241,6.02045951168526,11.5083670319878,-2.55839878932063,-0.0130219420409879,1.08580004904176,4.24594926040812,-1.17247766068647,3.60833755402794,4.45399987028817,5.9971004047637,-1.41569995634832,5.45636453605234,6.19392387953236,8.66840423141846,-2.40448019191306,-0.386152278520617,0.501512647564222,3.20074458553494,-3.76251074495254,-2.13969079025199,-1.2419705417054,0.758152993167433,-5.90709104334236,-4.02269165920604,-3.1944397745771,-0.69270360755638,-1.71413718449021,1.86494117946959,2.53844856914835,4.38233618343901,-3136.57879328636
2.07264231085797,0.877328649815098,8.83016284928012,0.168590267403478,-1.07159845799297,-0.842749714031022,-0.87653354767089,0.249397271380336,0.0213210974141971,12.8830721885492,11.771268785456,-1.49687289343339,-0.351487067211246,-1.34103874299746,1.10029043817569,22.7018572253226,-9.17580060930755,5.63211245413248,-0.0395581693610857,-0.0496498770078106,-0.536794881031622,-0.0222004849082747,0.214373689107505,2.68229711366152,-0.516418698260659,-0.977405474809846,0.913699055219429,-0.829456275484909,-0.81107700583602,-0.578122303827281,0.181582721713427,4.61891287023888,3.45105552680588,5.71862119146252,1.98803629264468,1.11273981449193,1.66144304901118,0.67579061562586,1.11454363895748,1.35517608898695,2.4205504682147,-2.2384120600097,3.32960493157863,4.36534663894318,8.81975166343521,-1.4957588327867,2.93606997459331,4.05728844631143,6.66800466623884,-2.4307081450109,5.19793208100153,6.01398704241817,11.4899290255556,-2.55982843938432,-0.0117375350073565,1.09083124488321,4.25949623965619,-1.15241473595318,3.62848702218653,4.4672445121534,6.03180221716574,-1.41109712020302,5.51989670125012,6.25824047442086,8.84777896103394,-2.46687654384044,-0.451857576420045,0.437078766957335,3.15172722940238,-3.8679075491526,-2.23364114738169,-1.33369628279256,0.680392040546589,-6.06278122933539,-4.16095276820245,-3.32744022893196,-0.799656182296387,-1.7061681031708,1.87820460028056,2.5509205322687,4.4084350337598,-3136.26242415253
2.07494281960409,0.881345430491739,9.61603082189686,0.167187360217929,-1.05371956454795,-0.838313541040907,-0.88963766853106,0.212128358485377,0.00674694470951048,12.6215484858847,11.5487016657603,-1.47896608964487,-0.371270746570684,-1.28651018042693,1.15895209017742,22.6756449457901,-8.94677766378554,5.41348596926616,-0.0442839937085107,-0.0541030653737905,-0.529082347745823,-0.037089816479644,0.205166163898601,2.72019939020349,-0.502715374322612,-0.974193957936364,0.912682945993273,-1.05042935056526,-1.01732657861061,-0.77463248497304,0.171956934401618,4.58923607943334,3.44859196951937,5.64421092528713,1.99167904596539,1.10061914787815,1.66250440104592,0.687512536845257,1.11067392902115,1.38625124931508,2.42500985040387,-2.22835969838754,3.30913089283808,4.34248491724481,8.77563293878007,-1.488807731908,2.93588026451715,4.05689724169671,6.6404040165826,-2.38505317558732,5.14230604484956,5.95144033529946,11.3913419328024,-2.5607007607893,-0.0104053333255063,1.09215580405774,4.26582951216558,-1.14609999147053,3.60227044302525,4.44207731431882,5.99588226544351,-1.44458073861161,5.51519603068684,6.26397314587687,8.92925977938693,-2.59574412536684,-0.571556885489069,0.315584135926237,3.0400048830043,-4.08328395875492,-2.45103869177172,-1.55471567482479,0.453790581233398,-6.38874346034715,-4.46550802919206,-3.62519948428394,-1.07529212168898,-1.70532405246402,1.88362606906748,2.56189276887043,4.4391632851856,-3135.99995998787
2.06639381263786,0.877314877452589,10.8423863921757,0.163083797636011,-1.03435096671918,-0.838886719339959,-0.903093925543158,0.210269036166033,6.19720743933816e-05,12.1704405924408,11.0970556575866,-1.50293728228627,-0.373596003924273,-1.25553567200897,1.13882762078007,22.6815131643284,-8.6007756427844,5.13424904760141,-0.0495361222596911,-0.0655499720034575,-0.536117110868903,-0.0476914803881282,0.201269241610022,2.80498501938665,-0.495800680972506,-1.02098019053308,0.920262905336376,-1.33979567297144,-1.29704776242478,-1.0658288151933,0.164204036920351,4.57359143638308,3.45514402060035,5.59395395648991,1.984990366106,1.06843010433085,1.63660698985378,0.67952551419832,1.11776486844542,1.41125452725542,2.42733713288723,-2.26472236361273,3.25739098820281,4.28695001176887,8.6936328319915,-1.51234744208391,2.90932463919441,4.02796230291425,6.61379873231356,-2.41797054193818,5.05366586726493,5.85022403189165,11.2307390270789,-2.57172199222828,-0.02700112012704,1.07283575146348,4.24105418770686,-1.17717748691601,3.56830401588471,4.41344412501875,5.96258727320753,-1.49014889518001,5.52530921408484,6.27394228216418,8.92566491862567,-2.79757091861156,-0.78097581568867,0.101631797500424,2.80561041501116,-4.41747727020756,-2.78190112175275,-1.88522823898096,0.128038527870787,-6.85100755749769,-4.92147905644884,-4.07443070803593,-1.50010657155191,-1.72703117285085,1.86285662937053,2.53772019729996,4.41990538363741,-3135.62016474052
2.09299165019264,0.905378722697159,13.5329539149471,0.158341593748218,-0.987603945164079,-0.79065151682883,-0.921231348888007,0.149838960895914,-0.0574081622192071,10.7030796606651,9.61189919743188,-1.55547723895559,-0.367136112747381,-1.23798326221017,1.14433715887473,22.6150708393755,-7.81363190067956,4.6179948696852,-0.0649010448718519,-0.0847316696594645,-0.564753641958658,-0.0826462583772849,0.166266920968909,3.0156314201077,-0.459497450159348,-1.17178042779334,0.954317298963838,-2.05256381622464,-2.00594832241033,-1.80493486548306,0.152841652417186,4.49168993480739,3.47021712879942,5.45342247312726,1.96772554716551,0.986571891813775,1.58969408451266,0.676947197256546,1.10111042820645,1.40824409802615,2.42010741287599,-2.30895157159112,3.13406881759765,4.15099113090354,8.50498405768291,-1.55961710796465,2.86778508673281,3.9848337820897,6.58352524286681,-2.45325839142003,4.85754314543933,5.62501504690865,10.9288681768455,-2.59010930144857,-0.0620192500049332,1.03433153810849,4.19074606007456,-1.26238911062296,3.47091655071178,4.33073347392195,5.87257637473763,-1.62031953253079,5.6057894403272,6.37306560205203,9.07732693157596,-3.30979589490507,-1.29515336922519,-0.419658733293749,2.2512673829832,-5.24639537191523,-3.61799758577012,-2.72736943627211,-0.717685363563308,-7.96368304105452,-6.035990943519,-5.186568647322,-2.60813604634129,-1.76029614895917,1.82103530133367,2.48716154378102,4.37338788013338,-3135.18119264554
2.09010220256227,0.902413450531837,13.4752201201577,0.15910613224785,-0.993267565159683,-0.793279219476969,-0.927301365805289,0.182539156012877,-0.0441949580386132,10.6320702100326,9.5414557977815,-1.57509453516238,-0.360710359165571,-1.24268466339549,1.11396373618845,22.6587399180536,-7.85124100115646,4.70003865044167,-0.0657632011995608,-0.0831094131766784,-0.572718820933381,-0.0745622104948663,0.161756662383566,3.02153678015257,-0.459926526363033,-1.18877354945315,0.959823821207977,-2.0515736277904,-2.01628605417369,-1.81615032701203,0.152876364324893,4.49614683120967,3.47787559784845,5.46606955587771,1.97004462466523,0.990246027328173,1.605042203042,0.676578548770753,1.10439548417598,1.40455880625464,2.42437746594578,-2.31292435423957,3.13408401634871,4.15183417822872,8.50616896796098,-1.56039780806938,2.87195994797128,3.9888536402707,6.58910255553502,-2.46148453619618,4.86476396260196,5.63232473402153,10.9330244772773,-2.59140207924403,-0.0611151750241786,1.03467000237829,4.18963161402635,-1.27303046057957,3.47537891002747,4.33731711795342,5.88354110907587,-1.63286499376245,5.64626436576218,6.41804110553845,9.12571569491027,-3.3195388594485,-1.3062637248894,-0.43123510634989,2.23528886864017,-5.26706646062102,-3.63691989822087,-2.74597080506805,-0.733319729271343,-7.98047331322216,-6.05746232500094,-5.20906029905677,-2.63263771446941,-1.7626711329094,1.82134165289141,2.48710773712068,4.37145097700162,-3134.75736444652
