"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","logLike"
-1.06116115786589,-1.85737225952638,0.95631857885025,0.0833193493270913,-0.234824155927359,-0.165300378461096,0.0913821104067195,-0.000550994350679847,-0.00884760188805889,-0.00769647769921156,0.0427704043173104,0.25997592413139,-1.14818786363004,-0.255459462787671,-0.433462410404728,-0.136708611641831,-0.16579838190938,-0.0245070209567281,0.296125246136136,0.437459542460579,0.281869850863875,-0.110186532615769,11.709440588242,2.74928424566032,5.1034402521483,1.94929616728761,2.51652050326844,15.0918379712112,17.530262470725,29.4918607368407,0.457963145098421,4.26346024151437,5.26045257437183,7.8605189138563,1.18614218999042,8.19146282328251,8.34251454320569,14.6641258511622,-1.18113310816126,1.37139128365457,2.35708620885337,5.47484139147204,-1731.64041775858
-1.06052477348514,-1.85392594044273,0.964276226022836,0.0835941548024401,-0.235355607739288,-0.16515712055018,0.0916532288064983,-0.00234819058462259,-0.0088083313967677,-0.00827532926731667,0.0438228315715951,0.259983299774379,-1.14796873313656,-0.254713412511408,-0.433321686773191,-0.14073377434829,-0.166727064281199,-0.0334062151575945,0.287395031108135,0.425303683868253,0.280703780967791,-0.124989980874399,11.6925364131319,2.7409819744252,5.12635215947649,1.93705878774762,2.19335357175129,14.8420609123943,17.3159653679524,29.4736987441555,0.406336521056736,4.20763019110613,5.20180159632399,7.81991409049189,1.04824894923965,8.12889278494386,8.27882260464619,14.6638554368616,-1.23435553934463,1.31870660866739,2.31534187609508,5.42859677640832,-1731.52769658411
-1.06171257287101,-1.85428619576782,0.974886194426113,0.0839685399139395,-0.234486970915407,-0.163181242286422,0.090592288853791,-0.00490081190403414,-0.00873703814018126,-0.00834664398565735,0.0431640684255356,0.256164834588313,-1.15386495557539,-0.254196843802272,-0.435099312322083,-0.141085333174486,-0.165792728573831,-0.0364270200393741,0.282326991243824,0.417032558091777,0.276573009263317,-0.135891637409728,11.7618805359984,2.74733530878483,5.11945843963109,1.92550593225797,1.93369061648436,14.7385444515873,17.229503706706,29.6558953135015,0.367757284925976,4.17324536634961,5.17010606860678,7.80781707285604,0.965179212164495,8.06039922427189,8.21024221160374,14.6195604465255,-1.27125883376549,1.28037307780308,2.2802789311688,5.38970762800374,-1731.45721589377
-1.06170587635834,-1.85382044879125,0.987410915018986,0.0839757791553018,-0.23341757649993,-0.167624725375064,0.0919617234221068,-0.00539157671302788,-0.0087018824005163,-0.00854636060922474,0.0460373439748827,0.256983117252484,-1.15031692048109,-0.252149479044325,-0.433564693343063,-0.14402660178134,-0.165747723728791,-0.0467414654772279,0.279945304810227,0.412552490422156,0.273024566455184,-0.139695633318571,11.9170925247032,2.75035459501042,5.1490843868823,1.91974409069105,1.77591897822352,14.7838066749306,17.2923697117821,29.9753479571069,0.345137890904116,4.15261621672842,5.14514583723184,7.79559783169959,0.903274965522034,8.03235908590403,8.18357460038171,14.6295754274145,-1.29545095312583,1.2522381666276,2.25344034548521,5.3549072409147,-1731.38108221818
-1.06223282765585,-1.85384772032589,1.01436571071113,0.084024618537434,-0.233457668125898,-0.173644424217146,0.0928738242020627,-0.006950370514375,-0.00865170133415258,-0.00885700917630797,0.050231188289974,0.257357435945415,-1.14682063553735,-0.250258315871757,-0.432581471392081,-0.149693256712732,-0.165180146827289,-0.0657225961588825,0.273028318769414,0.398536531217354,0.269557317444972,-0.150611459381804,12.3420910832366,2.74530218950536,5.18402476606783,1.89591008264723,1.48852839662149,15.0156418101466,17.5417625519113,30.7874059192648,0.281905231710703,4.08728489438459,5.07787201826642,7.73937757009716,0.784333671540827,7.94676276885868,8.10235992104474,14.6296836577274,-1.33990166071617,1.19134993366695,2.18177687439775,5.26958772393697,-1731.19776248439
-1.0621900222231,-1.8539921263994,1.04877905349169,0.0839573178233088,-0.233208593064391,-0.181673548972208,0.0945760960580839,-0.00804824193498565,-0.00861384947843436,-0.00908578680011566,0.0569012803999738,0.260637994885002,-1.14380855374509,-0.250445141189445,-0.433117901045123,-0.156592061142919,-0.164704611200784,-0.0914479642890544,0.265429318336892,0.381827164957873,0.264558950189353,-0.163111751714461,13.0311934161548,2.74874675605318,5.23447304428406,1.86850242715549,1.1756241872612,15.4393969731735,18.0063772370934,31.9610049113596,0.198810713537027,3.99949298412795,4.98559126135516,7.65554416712216,0.632814802021672,7.81833135085906,7.98175673360836,14.569399764657,-1.3976608994461,1.10836182360087,2.08057159295174,5.14908802854435,-1730.92648214225
-1.06130631775047,-1.85209265569271,1.07904083702022,0.083677262786106,-0.233824648116702,-0.188605973212571,0.096079374346308,-0.00840447339316797,-0.00858112743436298,-0.0093154811792413,0.0627368421474756,0.264531266090153,-1.14291989431536,-0.251568167389521,-0.434075745951435,-0.163113356779114,-0.164177511051121,-0.115143910088192,0.257696229490576,0.365753662691882,0.262075013246024,-0.175012571709471,13.9296784604132,2.75945187432577,5.26634404571878,1.83575549435755,0.932851986701942,16.0662593097643,18.7181834233488,33.4140723670164,0.121696489791859,3.9191877006813,4.90354702037614,7.5724248946467,0.498738520366231,7.66667662314485,7.84146349340649,14.4454956984887,-1.44619858077008,1.02834662472306,1.97762037788201,5.02594993538013,-1730.56824688816
-1.06004140411802,-1.8501136789003,1.09635314275817,0.0832878589203711,-0.234442801383362,-0.192293864421259,0.0966968795171964,-0.00782319861798571,-0.00854308233608775,-0.00949393141783559,0.066595025639597,0.268344756869835,-1.14506179603154,-0.254272607832032,-0.436362122383294,-0.166484316727925,-0.163835120249198,-0.130888957447231,0.252951365097193,0.352363768832767,0.260330722100897,-0.179777306760031,15.2475872912337,2.78794263520447,5.28466157686804,1.80383255089157,0.851489786300355,17.1365764925864,19.9724213826756,35.5252968540162,0.0744592774091365,3.86972731503001,4.85113951253795,7.507161931497,0.42130011107225,7.51592102015796,7.70928179047314,14.2357616428042,-1.47550431402848,0.964264506779927,1.88855873007345,4.91197632698062,-1729.98453863823
-1.05802232490389,-1.84719724377905,1.08521956357046,0.0828384885797962,-0.234270723703082,-0.190907511628088,0.0964602158263314,-0.00544832719737628,-0.00843892194310582,-0.00963932794007292,0.0655005832214129,0.269221613841307,-1.14678846683688,-0.255604058089321,-0.436879286928059,-0.16358148635452,-0.163565080336459,-0.126904006860599,0.241103542092238,0.332025827846622,0.253002095763691,-0.17826115072224,17.155388117068,2.83562775736448,5.28320281196098,1.77480967276891,0.798620020434856,18.6907958784108,21.8730417462472,38.5878678034629,0.0196755951013102,3.8219470289011,4.80052207730311,7.44025052226111,0.337661694347085,7.31395742246373,7.53564210711843,13.8862914924639,-1.51912216470424,0.891785967448328,1.7984899376751,4.79271710261452,-1729.11624089357
-1.05523619586676,-1.84457701885751,1.02902410069357,0.0823146713945427,-0.234971826305801,-0.177388037731245,0.0934360260764614,-0.00286956770487326,-0.00832942511725081,-0.00953571262932492,0.054784308469994,0.263165089614259,-1.14804123130207,-0.257724774140633,-0.436134931915958,-0.151902992052578,-0.163548296948667,-0.0874211963193197,0.230096205476185,0.335006321417483,0.243050112670682,-0.171720436075382,19.5339822117072,2.88947391459001,5.26405688788296,1.76712827567266,1.08353623350924,20.9242726569652,24.6256280054121,42.7869051283791,0.0417491893150882,3.85755323585783,4.83604123413997,7.4504961881412,0.396280826258115,7.24215166699652,7.50215168820687,13.6162930550802,-1.51343346793804,0.8877407149262,1.79557140548941,4.77013409610924,-1728.0574856223
-1.05500661361737,-1.84428529137626,1.01169048030179,0.0823467803521363,-0.234379712329635,-0.174157237809225,0.0925946975505775,-0.00219024145313059,-0.00828091978182763,-0.00955635944086678,0.0517467995820409,0.261070075292028,-1.14644084734754,-0.256551491814375,-0.434641225298072,-0.148362875767776,-0.163564604692927,-0.0752457048484187,0.218888815134303,0.326311573898409,0.237028720198429,-0.182909594030336,20.5101458560338,2.9100828899163,5.25637829109835,1.75940758191195,0.895209488152835,21.6065063156141,25.5205586461108,44.4373213741604,-0.0170842033676536,3.80909165239672,4.78748288497255,7.41026646495848,0.282857446922612,7.09603338543893,7.37039036339564,13.4440524050757,-1.56400694610899,0.833257740266191,1.74336138385905,4.70884548253898,-1727.70382845342
-1.05343366019773,-1.84202354246943,0.909145513706087,0.0827312849706259,-0.232952530757949,-0.150438602818175,0.086831850667802,3.94422382187952e-05,-0.00829904155122041,-0.0092620870530517,0.0306957300979209,0.248213250803502,-1.14499418872452,-0.253653010024345,-0.428404312718715,-0.127639956959131,-0.164639363049899,0.0103631496605039,0.207345262104515,0.34332973053619,0.225150831937207,-0.207934167541577,24.8301558614372,2.97914010457502,5.22984203137744,1.7795643545871,1.01300516288147,25.4852685203049,30.4184009771407,52.6252583603791,-0.0343202155225418,3.8174230746749,4.79492008403093,7.42734969340816,0.223178185994351,6.91638348290237,7.25994877917674,13.1737549800644,-1.60782142227124,0.806041056661016,1.74323938071721,4.69462255215228,-1726.47700525372
-1.05406315214052,-1.84435866375879,0.879300847413938,0.0834296079972945,-0.233679777669073,-0.142085949400602,0.0853105237938418,0.000549815923236499,-0.00849016634473643,-0.00919351399856896,0.024277346992867,0.243013474245732,-1.15287635808518,-0.25468696272169,-0.429149939189291,-0.120776971013536,-0.165470707026641,0.0430471456297329,0.21395147040223,0.346136113462863,0.224535463791463,-0.200662265794243,27.2721649423828,2.98976040066138,5.23005735147269,1.80804396228853,1.16995245970269,27.8615118469908,33.3739478487278,57.6946014436561,-0.00952917873026503,3.83775279297005,4.81330800564289,7.44833593849551,0.250271749108326,6.90980617292103,7.29319000920965,13.1784175662316,-1.59570599379175,0.834112806886556,1.78101741740269,4.73583863431675,-1725.74199897505
-1.05521276392182,-1.84946616845171,0.840109861705088,0.084363871308144,-0.235656181936227,-0.13432796173594,0.0848428462460165,0.00208827889574863,-0.00896462383882661,-0.00859547691294002,0.0193429703178243,0.238110669817842,-1.16518430659905,-0.256980511376446,-0.431232932508724,-0.113377465642573,-0.168104216443401,0.085520005088161,0.227891758449185,0.338047237653501,0.214840964417577,-0.191087393766298,34.8047799867228,2.98956672762013,5.18562786330815,1.87312931090756,1.12863654710067,34.8867726870793,42.1509254593202,73.4430392402624,-0.0454241611982647,3.78873607020333,4.76131924508314,7.42564272988056,0.135423868287211,6.67835403834867,7.1819876594692,13.0203860203274,-1.60839930902766,0.854196540351297,1.80676812987025,4.7829474706213,-1723.92921140018
-1.05704717431821,-1.85177599670756,0.850303361917448,0.0840783664178473,-0.236145940902063,-0.139112320500301,0.0862597816073771,0.00231420076381569,-0.00914132564703787,-0.00776967849539309,0.0238872930366891,0.243614490859875,-1.16332777087552,-0.258735876840019,-0.432933667679309,-0.115312365633657,-0.169953731442774,0.0773039049242302,0.260674914799606,0.333718418902612,0.230248395277375,-0.17207232486277,42.7750500764293,2.88657327830714,5.15541342477674,1.95018038050976,1.3006636614407,42.7964594506899,51.9320398097839,91.1574579092542,-0.0326378076433089,3.73755114001015,4.70617859717742,7.35497873954591,0.183996953595115,6.72651334264881,7.35987351273967,13.2314655231922,-1.55884943330239,0.954256186385604,1.90152351344961,4.94003223071919,-1722.50154199788
-1.06292086239757,-1.85707628052455,0.900956507243134,0.083079427447603,-0.236480891354456,-0.154410067684104,0.0894211742605415,0.00255108661683266,-0.00891688308818175,-0.00745855451864786,0.0356727025133651,0.252255535698399,-1.15704929099728,-0.25841207837262,-0.435724689482251,-0.124344178882596,-0.165791423070898,0.0230300290697951,0.233819931941114,0.288231833617421,0.285425016767643,-0.206357874404485,54.3095886217297,2.76772923384816,4.92687432616,1.98849059071271,0.450965420562447,53.2268488712247,65.0508736450647,115.989485716492,-0.227621665780153,3.48656109534585,4.45610508052571,7.11876650312752,-0.181098094539894,6.14680693359601,6.9624586800215,12.6851948767196,-1.64661201554174,0.899659550705165,1.83287851380371,4.93078896149325,-1721.72859333995
-1.06294333991157,-1.85708564663195,0.901067022607347,0.0833093795769055,-0.2365157232262,-0.154277330817742,0.0894163216188184,0.00258586864826725,-0.00744182326795908,-0.00606420563022271,0.035739160950142,0.252275117264847,-1.15704134151882,-0.258384208151673,-0.435663572922587,-0.124258439085382,-0.165757102015034,0.0227724684502928,0.233772756523693,0.288487741634119,0.285387993406569,-0.206088849218642,54.3095724420518,2.76769471314002,4.92673487422504,1.98828929719801,0.450918595875287,53.2268482547182,65.0508654551159,115.989497956472,-0.227508704413613,3.48661791110152,4.45609608151946,7.11874566868482,-0.180902844173662,6.14683822172715,6.9625448220482,12.6851882147073,-1.64662946886148,0.899415473439204,1.8331342793135,4.93079354303279,-1721.72108883972
-1.06293580906066,-1.8570376368014,0.901496794790268,0.083125919178151,-0.23659955858577,-0.153729597211911,0.0885408636747152,0.00254428350863677,-0.0111924991501091,-0.00105766767127611,0.0359752213562985,0.252331509002677,-1.15692554023965,-0.25822331694537,-0.435473610865553,-0.123955082805488,-0.165650966698586,0.0148648680410636,0.23238374868862,0.29568831659484,0.284319301091252,-0.198579290213963,54.3091174626063,2.7667246799427,4.92281570289555,1.98264325624929,0.4496014417269,53.2268299586717,65.0506365812153,115.989841814962,-0.224332691548123,3.48821403863514,4.45584449991379,7.1181597155937,-0.175412219730834,6.1477176158396,6.96496600326546,12.6850006155925,-1.64711815803198,0.892582234160517,1.84029394044449,4.93092151435703,-1721.57523045166
-1.06280534723369,-1.85692131257692,0.901457160263829,0.0825121575539538,-0.236396727564393,-0.153743545946357,0.0878247085146255,0.00230653127137701,-0.0098712104975787,-0.00250837700530215,0.0359916134361867,0.252323452650068,-1.15690829098094,-0.258312931569085,-0.435450540920242,-0.124055820680482,-0.165752305232868,0.00656206545327219,0.230258355444185,0.303162367813274,0.282831371812549,-0.191626920221437,54.3086265170352,2.76569868340869,4.91866185624599,1.97683332860127,0.448202106139064,53.2268065760519,65.050407216923,115.990205102898,-0.220934011339985,3.48990024715656,4.45559762058385,7.1175346939906,-0.169541719182574,6.14865336521336,6.96753342654967,12.6847972207432,-1.64758755351248,0.88571547222766,1.84749401887499,4.93104757986537,-1721.40774665819
-1.06250207884486,-1.85658417272414,0.901554882559233,0.0917372472291652,-0.234622394421152,-0.153654850681222,0.088668662795627,0.00192625466528807,-0.0101129634097914,-0.0036447069009028,0.0361419326149176,0.252393820223351,-1.15681318024256,-0.258426266255062,-0.435384612493718,-0.124262727535799,-0.16587053574481,-0.00900786677428965,0.219772382026718,0.310701529465378,0.274508432220275,-0.195325169136982,54.3074857766772,2.76364773170231,4.91000524744283,1.96685154351289,0.445326702991353,53.2268927842028,65.0499211487587,115.990963266051,-0.213419168186621,3.49337207818398,4.45531998178232,7.11615421471873,-0.156590073698425,6.15067166164367,6.97294196263209,12.6842891820105,-1.64797914567936,0.875970998760741,1.85777707849014,4.93117239921599,-1721.29998557932
-1.06213035805303,-1.85616082602652,0.902324926039763,0.0851392157011679,-0.234290681358372,-0.152929295941915,0.0883296733827439,0.000844543753501965,-0.0101003251059876,-0.00171154908115123,0.0370617308634792,0.25279909261148,-1.15644973536806,-0.258277574443382,-0.435221643861302,-0.12473976831065,-0.165568990193136,-0.0476003388933848,0.188907293396795,0.325599806508621,0.249446367269796,-0.214286295714843,54.3042762606612,2.75839944340066,4.88765586490533,1.94296633172831,0.437806265583224,53.2271780008299,65.04866475565,115.993017930658,-0.193752826157023,3.50224899209587,4.45487653845128,7.11248957820785,-0.122460083630385,6.15594691752007,6.98701441735899,12.6828773004678,-1.64861179399491,0.855141210003701,1.87966155659736,4.93132991543333,-1720.94073867457
-1.06207447364238,-1.85605071903913,0.902655816583845,0.0847342351442369,-0.234111634900466,-0.15280398726717,0.0898794907621118,0.000570097984422127,-0.0104129678878115,-0.00118598466529543,0.0375606557908643,0.253102493824844,-1.15629152793253,-0.258110895400968,-0.435290420240061,-0.125124174802589,-0.165276338769983,-0.0521670749795972,0.184048785578478,0.335676570778162,0.244944186162549,-0.216122401486657,54.302991804261,2.75753991334833,4.88348522860423,1.94086485794178,0.435789870485244,53.2273461523005,65.0484116837769,115.993680480377,-0.189861846676508,3.50375634284014,4.45531938210507,7.11146002301725,-0.114562641804009,6.15709909081002,6.99012750590249,12.682301061532,-1.64865021368225,0.857356707265664,1.87655384855088,4.93094326566639,-1720.86353119572
-1.06175347609616,-1.8555435598602,0.903898937991453,0.0843112477219655,-0.233717710373483,-0.152597593014086,0.0913187850434518,-0.000528310780388673,-0.0102948900433391,-0.00127536973386531,0.0397572207245793,0.25449413537824,-1.15561363168668,-0.257429257986131,-0.43564029491157,-0.12677889012515,-0.16437024182122,-0.0598127262124259,0.189735867679808,0.336854834683571,0.254759549993835,-0.219591271209904,54.2968409114927,2.75562773067452,4.87290456195002,1.93694682981411,0.428155450898984,53.2289284973361,65.0476449340185,115.996264525335,-0.178904466038189,3.50782620363903,4.45778238208129,7.10766537461701,-0.0893935211692374,6.1609272122401,6.99950385229929,12.6797661929764,-1.64742977192629,0.861602798454249,1.86749282273939,4.92858480518392,-1720.77049290915
-1.06028677748161,-1.85286317899963,0.912219448641592,0.0864611423150054,-0.235066282091305,-0.153318140472088,0.083857487355254,-0.00553619510026965,-0.0109380592234584,-0.00226133938052627,0.0528552488777986,0.263707726171365,-1.15113507746147,-0.253307962611036,-0.437133633988882,-0.136404315994501,-0.160264370164094,-0.0199774953777189,0.157864955874196,0.327971854940813,0.265810634024443,-0.201810333166184,54.2509892694857,2.75751023750923,4.86618387902799,1.94344600344315,0.387437393629627,53.2397142692775,65.0489661552311,116.012057344553,-0.154588410255916,3.51675009363779,4.47681189512819,7.08844858687603,0.00147772391480398,6.17679083693487,7.02675885165988,12.6623996259211,-1.62702461815726,0.847088146719861,1.85262012732985,4.90796526835739,-1720.76084528222
-1.05990834269991,-1.85123830524092,0.920688362693265,0.0851248421578504,-0.236180942820468,-0.156767970272262,0.0894192420722461,-0.00761819108015309,-0.0105468105145958,-0.00364151516754641,0.0584833309784874,0.269907584292167,-1.14718858325886,-0.252025201440433,-0.435467707584361,-0.142589637696966,-0.159309906122464,0.0025327980611147,0.185396508800302,0.337446300141581,0.244845744430989,-0.211447519613704,54.1966206333316,2.76849441647783,4.89174521542638,1.93245690382917,0.345918474047728,53.2526857984621,65.0520418798988,116.029860798183,-0.150733895295664,3.52839569507584,4.49076536973978,7.0704620086769,0.0519216945511886,6.19411840782161,7.04066270386878,12.6406355683482,-1.61240209579456,0.840318470507221,1.86212128112846,4.8870898784234,-1720.72206824236
-1.0591972222672,-1.8494951558903,0.932786142787497,0.0877665159846501,-0.235257737452649,-0.163296639788064,0.0722915175576728,-0.00795855548969252,-0.00993388716778537,-0.00471924592513512,0.0582785455465214,0.274210408605531,-1.1420958522486,-0.252748121458077,-0.429824729178217,-0.145288826314538,-0.163752431182716,-0.017180120684892,0.189478624147209,0.329906494710046,0.226247019801633,-0.201559880173319,54.1036591569335,2.77785662126924,4.9327571961946,1.9148216517826,0.279642091754901,53.27553032416,65.0579615551856,116.059591947206,-0.154614002561843,3.54988338762463,4.50659174036188,7.04899273694314,0.0798893807281312,6.22566514156462,7.0589615678482,12.6080500184023,-1.60214698892151,0.865054737787477,1.85901534341644,4.85931643338312,-1720.64221386104
-1.06083347607842,-1.84951569688928,0.956778411901815,0.0816771765161707,-0.234986720618616,-0.177182162613519,0.125464917796674,-0.00417528224893685,-0.0100041154724278,-0.00468339424815752,0.0496391394895296,0.27735199123893,-1.13376782574927,-0.252881741926024,-0.420840997807004,-0.148885137896023,-0.169031622319958,-0.0549914767009205,0.179458413110295,0.330389999912063,0.232654004313674,-0.198192273184664,53.9145543123386,2.78453134804391,4.97819975662875,1.91285637683556,0.147965415734007,53.323320318283,65.0678457218704,116.12061948088,-0.156959145084699,3.58239560171476,4.53437780160019,7.01836623290122,0.0821802469044308,6.29280794111592,7.1084450197192,12.5502394449634,-1.5836208683849,0.877651738303532,1.85902175989917,4.81105722848489,-1720.63141632859
-1.06077550424479,-1.84948939317896,0.964679495193475,0.0814051954802388,-0.234596628503468,-0.180714350842171,0.121111278355256,-0.00325032778948677,-0.00979506874542707,-0.0050838447794042,0.047798693283128,0.277851796344836,-1.13101449852378,-0.251749532197479,-0.418950045519495,-0.149349100566879,-0.171216925003718,-0.0608693085474395,0.179780463456374,0.339849004776308,0.239407379393524,-0.206524463058197,53.8523840720737,2.78514401676783,4.98255946878911,1.91519577933978,0.105008262661319,53.3393747158159,65.0706362937642,116.140773787244,-0.155266683825824,3.58878563635332,4.54209999019542,7.0117583060601,0.0735379544314476,6.3141651269267,7.12920571445699,12.5335732171823,-1.57994001253306,0.875238076548117,1.85921863565675,4.79910944999328,-1720.52487682901
-1.0607972521425,-1.85139956788802,1.00419366619202,0.0814093169756969,-0.236670146696896,-0.191861886126421,0.123176419765166,0.000473138052777526,-0.00852699265091052,-0.00980969065180271,0.0435022276651251,0.27629590138647,-1.11895453359632,-0.238651870000648,-0.418259402740044,-0.153330198909482,-0.174400011148033,-0.0442368981387325,0.197544010885926,0.344302722223495,0.212360993917794,-0.208719500960589,53.5416539098929,2.77963157981191,4.9451501003308,1.86713717842842,-0.110890552709891,53.421807992553,65.0832061877086,116.241268166969,-0.13144097982146,3.59996138504022,4.55914832802686,7.00364005421432,0.0101593967455058,6.40309974631356,7.25889275852973,12.4677588767002,-1.6036923384199,0.883027844389142,1.84374795084079,4.78447714084189,-1720.26305915159
-1.06054858735456,-1.85256177375569,1.01434407360502,0.0808121672092191,-0.232480825658631,-0.187647007429538,0.122592079841489,-0.00128825760073703,-0.00812950249385327,-0.0113558454749669,0.0465807026760511,0.270573552215012,-1.11838138320316,-0.234431913709873,-0.419978101846595,-0.154530611847229,-0.171546091193008,-0.0512655039148759,0.202124415701965,0.348554680490218,0.208774224863837,-0.212366898443785,53.4372532908149,2.75620860252994,4.94996813096196,1.86443684394988,-0.1810371071013,53.4512695036207,65.085430256381,116.275199840565,-0.146468264313998,3.5956172633292,4.53666872932564,7.02926821978755,0.0113844142717636,6.39949793396605,7.27463800113122,12.4646100535058,-1.61135566218783,0.866576751664461,1.82463975645645,4.81169312769625,-1720.12686701001
-1.06026180309431,-1.85236451296383,1.02655344634876,0.0825151030823758,-0.25326361574498,-0.179484097183412,0.123358868293028,-0.00486267817464901,-0.00798033515387371,-0.0142218227747538,0.0505939454183622,0.259915930122041,-1.1209187129564,-0.234695639513586,-0.418779086387866,-0.155913740762063,-0.1680967815353,-0.0599776441946315,0.195150184509144,0.362632263579391,0.227473774010911,-0.224458586084426,53.2689619107829,2.76191862629642,4.94295380587117,1.84653216767593,-0.293220896103473,53.4988965703777,65.0855789542447,116.331564824255,-0.166705812022326,3.53139244729449,4.50871759254604,7.0729325399252,0.0226036912888009,6.40024176118924,7.25665100510504,12.4800718107865,-1.62823148697334,0.870265902020281,1.82520968988235,4.85741401350594,-1720.05666142428
-1.06055616901242,-1.85276303112001,1.03207303417315,0.0791682109557909,-0.224592892185301,-0.176546734084157,0.119406627759602,-0.0069148267982985,-0.00770766593586514,-0.0136491406426425,0.0491828278625391,0.251844482772529,-1.12621620653441,-0.243106066961645,-0.414351966368899,-0.15533644853472,-0.1690020978044,-0.068057379671941,0.202990330001445,0.363926883819928,0.21839337345997,-0.221729331479627,53.132929242487,2.75339541003281,4.9047822547782,1.87607806060377,-0.385441460220541,53.5377704812327,65.0809178801262,116.379476956354,-0.164286976787635,3.4912665540275,4.48456022189689,7.10614104808016,0.0281310403844502,6.40388640659659,7.21548275173262,12.513679795159,-1.6254033726914,0.888827671767451,1.84618287045137,4.87814573122753,-1719.9758230079
-1.06032144317293,-1.84980433228607,1.03394472314227,0.0829703510847856,-0.252175561763781,-0.175543961436907,0.112863310524325,-0.00758352295022154,-0.00769429526883413,-0.0151280196032756,0.0450358928639212,0.246026199837478,-1.13510450802655,-0.25601054029493,-0.411201176770452,-0.154431540811258,-0.171282670969173,-0.0599895311157358,0.205642981715286,0.37011100558244,0.220982564918319,-0.222245654013949,52.9744215109705,2.71043655273626,4.85845492831216,1.90386947710027,-0.492522205350278,53.5822847216924,65.069675530944,116.43871629168,-0.150984890585236,3.50035268006297,4.45174996021978,7.13366169584167,0.0227957116556451,6.37416383766784,7.16431345316028,12.5682601350827,-1.61795799262389,0.929986762137236,1.89199626404724,4.89341824423793,-1719.86928845117
-1.06012702857151,-1.84951251289894,1.03141294269598,0.078897114612479,-0.225186944938132,-0.178793277994231,0.109208721458293,-0.00577756339728847,-0.00778884989443532,-0.0126743379434032,0.0403505825288902,0.247294442906895,-1.14350955437834,-0.26303419961366,-0.41760666436517,-0.153374198395023,-0.172061994085626,-0.0496871238392712,0.196071402407769,0.378704751327671,0.240256476851316,-0.227422457164651,52.8555224826794,2.70120107286882,4.83454169857728,1.89673280557417,-0.568147398905211,53.6142874765257,65.0555356696818,116.486720456299,-0.142271132194589,3.51312477529834,4.45416679555095,7.12853560172412,0.0058344066234204,6.30459646733363,7.14171495028149,12.6173234456255,-1.61308085758707,0.95453776269683,1.91826855279312,4.90914828046105,-1719.81124690437
-1.05911784998576,-1.84820389164187,1.02386313540793,0.08154583255305,-0.23720960037129,-0.182421975342303,0.100745043924198,-0.00154182298519353,-0.00730156613521792,-0.0120395678866065,0.0342868382363794,0.252792221238797,-1.15581626007917,-0.267253045524647,-0.434330417742699,-0.150435810841559,-0.171631080529459,-0.0652113874571572,0.200224083847138,0.375965020926561,0.232235802671899,-0.221524785171053,52.7085411649303,2.71506369153056,4.79008668215352,1.91504152588246,-0.657234700029281,53.6515875065312,65.03303701619,116.549629974985,-0.137094122903007,3.52029312645272,4.49210453245535,7.09847933829831,-0.0252126895081246,6.21391065955443,7.11319746140419,12.684784345372,-1.59684752269036,0.94356652550923,1.90791038721825,4.93063111087669,-1719.67397045615
-1.05907547739814,-1.84941843157135,1.01665452258696,0.0816338162090373,-0.233995247679005,-0.182654015045869,0.0945496413382757,0.000537450909364722,-0.00713525764711236,-0.0113354134528912,0.0359664913187765,0.260377909014649,-1.16497602815517,-0.267707670492088,-0.448302129135205,-0.14862059585425,-0.169076938620802,-0.061522147883032,0.196841477304635,0.376357184810913,0.236252296700507,-0.221580717104192,52.6116840022604,2.71577126383725,4.75220359676149,1.89914621792596,-0.712857421309604,53.6727298720272,65.0111358177007,116.596352763251,-0.152076897703048,3.55439836052056,4.51778937049683,7.06931581752146,-0.0498938067304156,6.20651425628111,7.05591172911715,12.7278700291897,-1.60750190479461,0.915038075615644,1.8782396994689,4.94751642505908,-1719.53538877776
-1.06370198916697,-1.85809577408128,1.00243575328726,0.0823634732113164,-0.232716141911238,-0.166247424743998,0.0882075034184601,-0.00701169744930656,-0.0077786410270323,-0.0128291515233656,0.0551440565776722,0.26138747407001,-1.17512876786814,-0.284013484404105,-0.424546285670485,-0.139500386372186,-0.171542885287813,-0.0573337327215954,0.193781757962199,0.366944467226746,0.233345660649257,-0.216338646497996,52.5381119347041,2.66713797627983,4.7715495811816,1.88801533770777,-0.746464934973603,53.6676517958675,64.9703430857121,116.653675449314,-0.136238548586549,3.52053303064386,4.52078610292275,7.0885747602414,-0.0732482926518759,6.21600426670271,7.06783680168683,12.7132661623226,-1.67238200551165,0.871992585603366,1.84202178577561,4.86977598791801,-1719.51707542931
