"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Cong","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","gamma_EXP_3_LV1","gamma_HTRB_2_LV1","gamma_USODISPMOB_LV1","gamma_EDUBASICA_LV2","gamma_JOVEN30_LV2","gamma_ADULTO40_LV2","gamma_EXP_2_LV2","gamma_USODISPMOB_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
2.23936794432622,1.10305682150581,5.03885244113374,1.88173050147429,-0.878670690923644,-0.593759754076693,0.242425772949067,-0.261972905646578,-3.30720506017269,-1.13201691619061,-0.153475564331417,0.0645457249432367,0.355885679445071,-0.982692355507979,-1.74439260058567,0.688084143387334,0.366000384642308,-0.585994414279237,0.200321807809709,0.0277409345100474,-1.83960842575622,-3.17949989146589,-0.942284208091948,2.39604010180514,-1.2023858876213,2.58148445171867,2.08516149528316,2.65255792529227,1.69194506234128,1.52767887643884,2.43889057836996,0.571170033417258,0.694640566152855,1.67162513237602,-1.85795964041216,2.04960298724762,2.7440122428741,6.06053803345227,-1.40303155298426,2.12182683767088,2.90395426865397,4.95281877470025,-1.79395052803008,2.69772938283426,3.57506620259494,7.07821256857656,-2.1981994233012,-0.194710903872723,1.11563112663517,3.81827068035538,-1.16212270930955,2.54180036596464,2.93987791874877,4.39893222965199,-1.22122425946118,3.49139400300555,4.00349445007996,7.19848082436383,-3.15148034077503,-1.89171291078454,-0.85997425384758,0.954927116753897,-5.24055306395884,-2.59811891531522,-1.86034100647582,-0.320912311254874,-1.6348074435607,1.10741332892293,2.18137249933181,3.72715307776288,-2854.10899514333
2.36871451975726,1.10015188328094,4.52356711149388,1.48037769284258,-0.311988227743226,-0.467514051612026,0.365310197668143,-0.240215369438795,-3.29224807516976,-1.07126416492294,-0.25782228628032,-0.00392124500669253,0.35818824250475,-0.947724730305178,-1.26513858621116,0.724028462905504,0.258088584742894,-0.475690612749301,0.167622569628284,0.0155883344152905,-1.31533268150343,-3.23768639768275,-1.03977641092481,1.81165196898785,-0.93724282314169,2.6741460485547,2.20510705739506,2.79265547034999,2.00535674902088,1.7804625504445,2.5599773093954,0.647288978374596,0.768319015229563,1.77507042360174,-1.70990918435587,2.10915018158058,2.69466553137091,6.14121771770807,-1.41278393546104,2.37261032409093,2.91076918715564,5.15490741307222,-1.4508098475006,2.82896943518319,3.61289676509492,7.12250076718544,-2.42144254904723,-0.26980733432447,1.03079720046766,3.98168262531753,-1.19562367403978,2.36191721401958,3.52584503698535,4.55239521960105,-1.10599791152807,3.38787545721739,4.16790116802726,7.20287683984466,-3.13714810334921,-1.98322947589609,-0.902190277810249,1.11226288016098,-4.99217614923101,-2.57453071698782,-1.82595857123559,-0.318955615446911,-1.54876726846318,1.26151861455314,2.4679875964058,3.99868602011649,-2843.43116564541
2.48025007158911,1.13310788146483,3.8792254523628,1.05224766398483,0.0121269055761716,-0.457294695201064,0.267750670328283,-0.260957311702087,-3.22781498580194,-0.943593321717677,-0.378462358921552,-0.0848419708948846,0.300921745081754,-0.907187815859637,-0.824500750778849,0.507302306124083,0.177889202459336,-0.37416718607414,0.275055966284795,-0.0756696708569732,-0.967468189540723,-3.10848590586496,-1.05172902710229,1.31496435967357,-0.641552897417358,2.64476233368074,2.30877182173092,2.89434515547894,2.12100330018434,1.87366555109351,2.5547194098156,0.710099845779519,0.849134267259851,1.82219586657585,-1.7691757828425,2.01692748042971,2.7952976441924,6.19976439914022,-1.42551390520678,2.22959286276445,3.22011242732764,5.35294478072671,-1.38934785516041,2.95595180043851,3.47447709672021,7.1383947215039,-2.46390451689513,-0.277493939688208,1.00549560834463,4.19515295188429,-1.29603284771784,2.59973738894251,3.60241193003064,4.80396825188278,-1.14264897545833,3.25720445779615,4.31159848154548,7.15766427971466,-3.17030766787184,-2.02634489415022,-0.930092255392772,1.1254404110888,-4.73923871608279,-2.67725463620618,-1.92233504205111,-0.370076248533366,-1.5168387481667,1.2949721884208,2.59965207076994,4.22974320480233,-2831.91957916229
2.35287054785991,1.28082687619362,3.25042013487155,0.783151970279468,0.0786381568330966,-0.295309789016021,0.300879985026337,-0.305817573280611,-3.12980561285596,-0.829530294010697,-0.41136747853593,-0.125380436164338,0.238136672490065,-0.771050221925913,-0.369937421095894,0.371806067483162,0.142200526863558,-0.345442278417171,0.333905920722205,-0.075842380348916,-0.958179902800496,-2.80859238818606,-1.10328916174117,0.923765890764981,-0.472716778916018,2.61865268151161,2.3729224744399,2.84828342280072,2.08980217675828,2.05900689377686,2.50754474468602,0.689066251085792,0.876375442337831,1.8628821443804,-1.87764314494112,2.01158658944357,2.79378863333358,6.25823369896488,-1.45225634329543,2.41617747373996,3.19384013099571,5.56979518929122,-1.55743869980951,2.82931369752523,3.49497325543492,7.15644330488456,-2.44647502563119,-0.260492109838776,1.04054215287716,4.39396818248738,-1.14785023115676,2.72893094176409,3.63048889410988,5.05193184975738,-1.18267256111996,3.30681410555911,4.31655759661038,7.067153865156,-3.1616637947124,-1.90841005932086,-0.831324835306056,0.923565254641547,-4.60593266515583,-2.8178367452579,-2.06139890212949,-0.408412833658098,-1.60299561981872,1.30484675662425,2.58223807702933,4.42612349696498,-2817.14135093753
2.28125660694045,1.20338651670633,2.64055522347348,0.597311230546077,-0.118416724133733,-0.086975036242525,0.434869751772701,-0.354031419911249,-2.99475527108295,-0.720175813482429,-0.347761796502175,-0.100211652887843,0.190223360123545,-0.501062856409455,0.152455823877066,0.312364127843176,0.184257117845164,-0.41164160194386,0.205990676046403,-0.0531043798552892,-1.19712171329465,-2.34648731790616,-1.15655529842729,0.628157025104214,-0.490844160089983,2.74436165737605,2.46884376228707,2.78970672461558,2.06133862530176,1.97111088710581,2.56569939970714,0.638839332916553,0.826369766442516,1.93624888469115,-1.86743066342473,1.9868997726194,2.79607703424763,6.32293572292808,-1.45920018097831,2.34088947272795,3.35145591332428,5.79464749977726,-1.69848154302135,2.80930860575399,3.44031299116068,7.18103787446864,-2.45677743401985,-0.226993697732417,1.1087259541439,4.52287932471267,-1.15361007076511,2.73245078942636,3.83540402272083,5.28372674721365,-1.14230868111438,3.48288776122268,4.21665383521283,6.92226236945414,-2.91588067099834,-1.91484647392847,-0.867580145450291,0.9146147422388,-4.63080694749364,-2.9189020880574,-2.18258855116202,-0.40885818405947,-1.70646890019429,1.36948417110347,2.54488538502911,4.54424360127336,-2803.89523080236
2.17442472282903,1.13355684761331,2.25525474679712,0.614655651565435,-0.265672260075848,-0.112645367405743,0.337191774501675,-0.39198343453945,-2.8922412439557,-0.668932377903484,-0.247083254846179,-0.017279927442672,0.16850031609795,-0.346044964902912,0.343909325564372,0.226137410486948,0.190343417871716,-0.507321359218443,0.128727509666647,-0.0451794877003175,-1.27922017696269,-1.96254231428464,-1.03844969896715,0.639190981503054,-0.5992951842983,2.8361985816861,2.50663129327843,2.90284938841416,2.1089986709661,1.90194621092893,2.62033886146241,0.607595491737605,0.809295805611904,2.00822682934278,-1.8223827255449,2.03249784823846,2.8373314389997,6.40262496165109,-1.48420049309832,2.35471878057502,3.40083071156636,5.94390591918049,-1.59185362323187,2.80168133912592,3.42728212775904,7.21172713925376,-2.51848954883353,-0.234713145039316,1.11887921532901,4.4900787393115,-1.245581873456,2.72754725794192,3.94800955406535,5.37731495291697,-1.13111363142667,3.50817899011328,4.22432996488442,6.80151118145478,-3.06755278181771,-1.75542344586053,-0.714206756704198,0.841471419075992,-4.81744853565796,-2.93569868716537,-2.20818197705006,-0.406120530395397,-1.69782729383933,1.46363351494988,2.53620186347447,4.50809977131875,-2796.44939318645
1.9796135873276,1.0369806905465,1.80699178018346,0.815689919321858,-0.405823147151102,-0.178333764836861,0.244822615616341,-0.426895827113823,-2.75762599409437,-0.623957469104207,-0.174426996807141,0.118059873150036,0.166920420738081,-0.212269527397006,0.424056230020558,0.180818698319701,0.146255231301988,-0.599814216578927,0.153798229177636,-0.00344826916134579,-1.27907370378982,-1.46909971132725,-0.805364307946566,0.78366871120134,-0.799852918997636,2.90080005448381,2.64126121233926,2.98224834182338,2.19730824173479,2.17111987450233,2.69485644281762,0.621000828098096,0.820737363336592,2.04682633666786,-1.80222348541615,2.02993346274567,3.02175764253696,6.54129333148292,-1.46783646378264,2.36938947553236,3.44468783980617,6.10554485943376,-1.46764941615083,2.79175077098249,3.53028018537718,7.2792894826822,-2.62715066107404,-0.239276788924059,1.09790628188015,4.37266468324753,-1.14688064232669,2.78982795379888,3.9236741738979,5.42849099306208,-1.13320049225718,3.5319656098411,4.26660575339371,6.63889798465932,-3.05020901852428,-1.82129829498162,-0.779839845628933,0.943666231119955,-5.08118515114693,-3.00986642579038,-2.25171810342408,-0.335069376133307,-1.65645901485064,1.54369393861921,2.57652543556761,4.39208070133554,-2786.81938914113
1.96717874860921,0.858341589432432,1.66309652039152,1.04616767530778,-0.427553803632642,-0.191545711270525,0.358837939756617,-0.403033450395737,-2.68403422309303,-0.638964385736509,-0.282344577495745,0.136053942632685,0.196212879923275,-0.199599302011376,0.353173518287353,0.170732845000254,0.128075158524028,-0.540408068924176,0.219517543815349,-0.0610893134626497,-1.18682646742366,-1.27186246441712,-0.715438909624943,0.857038771529448,-0.905715891370073,2.96645520725854,2.69159069535014,2.90712304628914,2.18557070100206,2.21278621325349,2.71882057750346,0.633557244063034,0.847940557119808,2.03324787479211,-1.79444510217484,2.12077190276813,3.03693827113044,6.64711834135508,-1.41286066884551,2.37010510855849,3.49630828203539,6.16498723189251,-1.52079098911271,2.91747573442274,3.58305588851397,7.3530234104785,-2.65672556703475,-0.221369413561613,1.10376878083349,4.29851554588747,-1.08084186141447,2.79443527486082,3.93936072991712,5.40340992783404,-1.07065694702895,3.53041040233646,4.29804073160121,6.56064556379373,-3.07154369902634,-1.795808089307,-0.767063284412081,0.851770063784046,-5.15711578849404,-3.07874486351639,-2.30789547471758,-0.350146567619015,-1.59533303673756,1.50677630154198,2.55087815698318,4.34244513339565,-2782.05824406252
1.92674056392924,0.764335141502554,1.67307808200905,1.26372298903136,-0.390073797495201,-0.323781282503812,0.360691565658986,-0.363975018881748,-2.62171353137645,-0.704703833418439,-0.395814085662275,0.0585606228918274,0.210149234098034,-0.217526777967366,0.261890658993817,0.162756590392679,0.134279393588073,-0.432365893535366,0.203713257266804,-0.0256429628270646,-1.13190372425431,-1.190856775456,-0.734530447235218,0.838253299568859,-0.970583491931239,3.00172692496327,2.67193959957392,2.98427096957018,2.18749201736192,2.14174750780516,2.69929700772277,0.636581791932352,0.860617813354696,2.00939458347182,-1.80756942587239,2.13099942207142,3.12882906755921,6.77603244584263,-1.39146343163148,2.44745104518572,3.54941227756457,6.1979523962326,-1.54140271433989,2.93993042150416,3.69791778218851,7.4395458691274,-2.59971679442685,-0.193356457084449,1.11856504679179,4.25632060084307,-1.04462989692838,2.83236510426683,3.97450653586125,5.34526085359664,-1.01792818972771,3.64256102064813,4.27312961527555,6.51007709740398,-3.05634112861828,-1.78802970898259,-0.780364923377991,0.857520561044724,-5.16043562446764,-3.15939309285618,-2.39615928125031,-0.365827178844153,-1.58324499320229,1.56466358815062,2.44122568180882,4.33196619284324,-2777.47956119335
1.86862132388622,0.776219382619846,1.81565873755428,1.49486971067119,-0.394238341485174,-0.480926606683922,0.340028977064924,-0.314663952040149,-2.54966870190482,-0.813801956675215,-0.381363988067247,-0.0557191183874851,0.212484990133925,-0.261756370423794,0.152672108579026,0.165368022374885,0.13284023939918,-0.374531853685123,0.108898401467862,-0.0652172000637984,-1.1824061379922,-1.18777205934586,-0.829122407791808,0.726465594510534,-0.990028041553889,3.04228619274379,2.71053244586918,3.10950460282875,2.04566577706589,2.17090627485587,2.69516172590609,0.619088460123371,0.855300758647035,2.0159367626571,-1.80158265845215,2.21594244240945,3.24017966545492,6.97046528262041,-1.34334109137985,2.48823656739418,3.65661221068186,6.21739095422999,-1.53243015091876,3.08531380454411,3.81296837556568,7.58776970970184,-2.58289322516193,-0.118133668083669,1.1635882922031,4.2763098431726,-0.943646610099329,2.86511263442747,3.99620863499574,5.25345371535483,-0.975597413287941,3.75280735041205,4.29544095072732,6.46314867300464,-3.06515955299626,-1.75026371156806,-0.744309646815342,0.883693380523476,-5.14268699056415,-3.23803447315836,-2.45186263931475,-0.35073096022962,-1.56528887632792,1.49122859061046,2.50822295207106,4.3047867059472,-2773.04441622053
1.94941941073577,0.818340928167452,2.05792171427938,1.69215580701896,-0.498325966850241,-0.558035005141696,0.363736224780284,-0.272495619971669,-2.47259762721651,-0.897399691275888,-0.244070877148697,-0.117746772786111,0.20790090157566,-0.34471602486318,0.0183610020463836,0.137032141120979,0.167369727954967,-0.403118618218937,0.102619632400637,-0.0254552455776644,-1.27154805814828,-1.24824489746646,-0.885114758212717,0.592918332941424,-0.893193799126304,3.09931732249512,2.75067506401895,3.12777811363624,2.04594409946822,2.22020905078427,2.70402265448958,0.613165253847137,0.840062420669804,2.03832974651912,-1.77296824592697,2.35119650131718,3.35712007840814,7.20388241181767,-1.3032945403087,2.54327805298933,3.74875801618879,6.2341867916268,-1.55894357540054,3.26179323880569,4.00465353388376,7.80560727526816,-2.45815412305195,-0.0690955167436054,1.22622613314241,4.30235666327677,-0.877296798578441,2.89259354474677,3.94913713179373,5.17736197799245,-0.961072093827758,3.74780840516277,4.42026079747785,6.43994293705336,-3.09157558596886,-1.72990919644173,-0.741882387721904,0.905793455556902,-5.09661030332633,-3.2480140996385,-2.4844629287213,-0.373842460934458,-1.5526072915071,1.66252201262518,2.50852453979316,4.29523028666961,-2767.30631018952
2.09352470870383,0.923588845883664,2.28603951645181,1.79854374192376,-0.56046646811944,-0.444049908580263,0.313780911573442,-0.276773841946158,-2.40786878084745,-0.876250155534192,-0.272169078196588,-0.0381495210035061,0.1933760207617,-0.408972613428106,-0.120323404857953,0.114219790808902,0.16701144469408,-0.483694716740217,0.200506348487697,-0.0574503105631605,-1.33917796754414,-1.30940283042335,-0.869259084261675,0.581602734009468,-0.802150030335232,3.19586758505495,2.75327179544126,3.2238682109555,2.00284149795442,2.20870819091725,2.7248549927159,0.625974074722251,0.831839797698407,2.04085134310448,-1.71970219169957,2.39978317310425,3.52847121249692,7.39086293493629,-1.26122014929996,2.64355140925039,3.79281516670172,6.26217367220138,-1.51844152325765,3.36601811262186,4.16196713166627,8.01912928382301,-2.44574303071753,0.0221114383385322,1.29877705184949,4.35643990446428,-0.89825201103423,2.88955835864,3.91306685966146,5.16859540241681,-0.917068112564373,3.8707921285319,4.42357816103962,6.4644643480574,-3.09082270689808,-1.74990161461809,-0.782467225304618,0.836743788640497,-5.01181162380384,-3.26601016484955,-2.49925009544685,-0.353748608688989,-1.50358902147832,1.75315983629616,2.56447890939204,4.3388861537473,-2762.83796658289
2.15330556478162,1.07468555263802,2.46863981108056,1.72951125325924,-0.583474832185779,-0.438285853738367,0.31558104276619,-0.304840821136392,-2.35521807502544,-0.793119228058532,-0.384937422836269,0.0461027481369561,0.173332308533505,-0.420539102968883,-0.190171050011237,0.121320813383863,0.185349676812076,-0.500234025404519,0.16608533109346,-0.0195668823383398,-1.36372960047281,-1.33518416498826,-0.851173898513815,0.683349685205849,-0.82667635881965,3.21214721192477,2.78233969508466,3.28636712341285,2.03144997654888,2.20751100554486,2.737971754207,0.63656728868979,0.824135779064797,2.06229576874044,-1.7295748850219,2.56071643983388,3.63192019559879,7.5220551058046,-1.19216350249233,2.65281672509381,3.8583754129868,6.28961473756452,-1.50246612461868,3.46992104242681,4.24217899570256,8.19961590128791,-2.44880680318722,0.0505554856331978,1.3270541960008,4.40213030814365,-0.803748991997266,2.89136692825172,3.90544242229916,5.19828455629297,-0.850434945209309,3.95689979775695,4.43776872569476,6.5129668948417,-3.12986935859118,-1.75967852105032,-0.801705602636226,0.836111571054107,-4.94542090309987,-3.253890983561,-2.50418917666954,-0.36611505175792,-1.47969255952634,1.80816568487461,2.54702137618775,4.43293342082562,-2759.65424509762
2.24280767229686,1.14807174856916,2.61033281533493,1.57512761459507,-0.583349784381773,-0.45971288991027,0.357761788895573,-0.321105909922145,-2.2994930329742,-0.71033893608518,-0.400476317893705,0.0707572110780473,0.178982710364978,-0.439725449862266,-0.268280237141577,0.0877338433039989,0.183011874052017,-0.454744454904317,0.109727859423781,-0.044060010928788,-1.36584153917333,-1.33476275772353,-0.873195138961587,0.848163393521877,-0.927231607226929,3.34491377405698,2.74813874215235,3.3186150938479,2.00998116598988,2.18163294748062,2.75670423006702,0.636734152011439,0.810912625246887,2.08239522562827,-1.68888533321117,2.6164753601494,3.77899662088057,7.63952257194632,-1.14974691863202,2.76983880753983,3.89760489017521,6.33895287524374,-1.51450124125132,3.55770814629739,4.35790508511448,8.39891481705223,-2.4447986298169,0.0807889042792665,1.35328923767745,4.47201491563471,-0.715442087513028,2.98945544226152,3.92179361064284,5.24302674327721,-0.794042783675436,3.9697232069672,4.56304983530964,6.57888379397777,-3.13698952086561,-1.76452424118041,-0.809742329745651,0.863538176742404,-4.906826561082,-3.2641938241411,-2.50498730868565,-0.319569671656831,-1.49365353492674,1.84435414076899,2.57483765732232,4.53588116309253,-2757.38073207271
2.23097743223611,1.16030808923169,2.72190648937596,1.491031086246,-0.491380548251818,-0.357426944259466,0.340683991734434,-0.315469717164351,-2.25080134885896,-0.6747793743684,-0.331845609645685,0.0308562729086777,0.213963373982045,-0.442897018991466,-0.293225140628935,0.115704906771328,0.191061867105672,-0.373515813094688,0.142832340323183,-0.0410189346676094,-1.35120637762929,-1.32605592572579,-0.912092150722882,1.0044925852269,-1.0258848748327,3.40666314928913,2.76740693204103,3.35455113711604,2.00725109587096,2.22809331054799,2.74004496295548,0.634226845891709,0.807044198705737,2.12371807432446,-1.69268614221689,2.68656292124142,3.92287063288986,7.75956897091683,-1.12486253853522,2.8119758061804,3.97585389783178,6.39520047250054,-1.53236049941039,3.66716612103465,4.4400420271869,8.59014589538107,-2.3988095494226,0.105386532323792,1.38486889860089,4.53456931530417,-0.70951021244491,3.06015991456306,3.99681976470152,5.28837408920023,-0.802348674040794,4.05600751719392,4.65582697108715,6.66340103803737,-3.13774490353388,-1.73741537127567,-0.791057967758399,0.869296025620083,-4.90641329943278,-3.27171209045759,-2.51751714192851,-0.326389791198772,-1.49237231794206,1.92112548401103,2.61550509967535,4.60917697611331,-2755.00520001186
2.21130454393154,1.12915051241757,2.738097426192,1.40139096414266,-0.467049459356276,-0.348302440432498,0.376711775338858,-0.302230189175638,-2.20786158021922,-0.704098916946755,-0.291054172175237,-0.0294867643139214,0.234729296954528,-0.488909756466655,-0.342116535255692,0.0988922004642851,0.178427151033174,-0.340258956614219,0.168971074334771,-0.0330436613224636,-1.3482725050613,-1.33258378288343,-0.906861661027339,1.09403037823475,-1.0285598790072,3.4125166802945,2.81843172335901,3.40616864829378,1.97808881648009,2.25466968790727,2.7857757078939,0.64007359382463,0.817425550727996,2.12720000385551,-1.70363016896465,2.82854028644714,3.98719989221287,7.89706287922441,-1.10127016233447,2.83292244178452,4.03291308176655,6.4678388099354,-1.51049575999646,3.68193340410717,4.57008945846155,8.77772336322397,-2.38346126126745,0.156297864249678,1.41912967236102,4.56441311021801,-0.746945919834904,3.11901436145731,4.06152724358494,5.36092668584401,-0.784550630828062,4.14065449057412,4.70789275852858,6.76376977436706,-3.12119579205914,-1.7336644027045,-0.794685667602361,0.872697039281253,-4.91944437790603,-3.31979824911313,-2.54793599636022,-0.304465771357611,-1.44988487914884,1.99776386782744,2.6885664553502,4.6562152245751,-2753.00436233421
1.70885691228063,0.803056456350159,2.69169860863204,1.11216875601175,-0.446393283605416,-0.264484584878969,0.349055690729714,-0.168527228516934,-1.89780618558332,-1.08922069549848,-0.53497986733065,-0.243696139191674,0.233987934649555,-0.671906554479674,-0.551963673824773,0.0856735010492027,0.236491051114583,-0.414003892522605,0.150954265780721,0.131833947585893,-1.4565798912273,-1.50495246333718,-0.750087971676932,1.21466260797767,-0.704593165963226,3.76895026610371,2.81185616198004,3.67290383644202,1.97082178141529,2.54417138574348,3.25301164095728,0.688207605418166,0.888185337926321,2.23489096670474,-1.49529230863209,3.24293669886432,4.51619091970871,8.84806443711907,-1.0036414307771,3.23971710413767,4.4557857615792,7.03106614358713,-1.28226236746884,4.49236048185943,5.02798649274541,10.0449465056671,-2.16990161341778,0.347837678826342,1.55248672233041,4.58560917710738,-0.520171671966477,3.57458892013225,4.34578094449027,5.93856088587464,-0.508251994282897,4.67673015712562,5.10200094054307,7.47067393891734,-3.0645794191259,-1.65339129039797,-0.802549588853164,0.873202108311655,-5.13416129723601,-3.45838218860115,-2.6903741346839,-0.341120057834277,-1.18644586869463,2.45355422765446,3.02523670275998,4.90476745193968,-2749.91041154831
1.65768285611499,0.67168505206916,2.65364668665731,1.12170244404611,-0.49898911819969,-0.252561593087808,0.303338805679004,-0.131197694568116,-1.81737444660387,-1.10175459078971,-0.581216803233084,-0.187101626045793,0.202699713813558,-0.665840739122182,-0.597523563556762,0.0991593902032994,0.240965039964023,-0.451352806700407,0.195866882437424,0.147688198510513,-1.42735289617619,-1.55795934099394,-0.755238768229681,1.14036009456038,-0.65269332709094,3.85539143851577,2.98478944938202,3.83507143692935,1.96803260765492,2.56545643180463,3.23641327254213,0.701138557272787,0.90166580077163,2.32017037458606,-1.40167083557261,3.3924868308882,4.6608641366183,9.08543853154023,-0.87744717576206,3.34645155061488,4.54243612813665,7.14012463915376,-1.22845667676597,4.66784507319499,5.2180825775761,10.3424674997272,-2.10344968260627,0.388549233606569,1.56684219814682,4.59613348363749,-0.426285263285029,3.71366758997834,4.45199395263506,6.06883156968454,-0.457072224786623,4.83864557265695,5.31874411669537,7.64402714424526,-3.05331436898167,-1.63219617758576,-0.798695752870211,0.892950788510943,-5.18508751316858,-3.48666570657074,-2.70933127526128,-0.323308180974188,-1.20689734720548,2.50641798496465,3.04609012157395,4.98745963568587,-2746.1823318739
1.63306601139521,0.715663506274666,2.58167327587403,1.23175676907277,-0.575340307755929,-0.278576198719796,0.327692608317557,-0.129934650691701,-1.77081920974068,-1.00721081499304,-0.508585184102883,-0.0757337426323716,0.164502696731134,-0.633410982947444,-0.634122938476954,0.10755720321794,0.233214661724624,-0.44633539020838,0.24597637595082,0.163238920674848,-1.30520751204142,-1.56697982626417,-0.799357497091766,1.04407021816182,-0.646674493224807,3.91236831184999,2.96540334993462,3.94627016075169,1.96612955253389,2.59449203318127,3.28403458234195,0.723243785737759,0.927854369398842,2.36572498059023,-1.34149252075226,3.5378636757358,4.77372135731161,9.25152302213919,-0.833303835377073,3.44666174832758,4.70842849800008,7.2206118636841,-1.22750783084209,4.82889149284781,5.4141709671063,10.5418465636574,-2.07947292001337,0.426508323690396,1.57819729633036,4.61271207949323,-0.414242353713575,3.78176697811284,4.54106948704262,6.1389595285978,-0.416575776172694,4.99388569217619,5.4558930656117,7.74291042421237,-3.06976587963164,-1.62720430621294,-0.798290430200769,0.947032913238207,-5.19589649031111,-3.5185558457833,-2.73205068835488,-0.338643288098186,-1.20508893496161,2.52095401468368,3.06722260048046,5.07940934325754,-2743.10119417451
1.74411631839566,0.764474062178464,2.55098548638519,1.35567250704684,-0.616800647032687,-0.315916526638723,0.236960286386985,-0.168274968769239,-1.75042417000109,-0.934974896249935,-0.465973196328387,-0.0294842235442454,0.149287955347803,-0.527232881655039,-0.597904117770885,0.135647743850631,0.224607561280985,-0.410175079155697,0.207060328245626,0.191289211818826,-1.20547128003784,-1.51861677078472,-0.856525945123416,0.979779537909993,-0.652084217305289,3.90636531741261,3.03237816387144,3.98238751217363,1.96739863049137,2.59881653510348,3.3658277581821,0.730718587818413,0.949001259278937,2.34013062744552,-1.33318431712034,3.64615341206322,4.89139788518222,9.37587733592185,-0.826144026500722,3.53233667395626,4.77902076422261,7.27473871609284,-1.22279523386449,5.00029331116888,5.61420428413031,10.680776728882,-2.09498954476135,0.461858367549997,1.61507599288937,4.64099432601936,-0.391581943042761,3.84443569999414,4.58363187143678,6.16609445153915,-0.364821392026913,5.08631660958507,5.57227979633893,7.79010346038386,-3.02078169267984,-1.60137044495149,-0.784828380670011,0.928147936297215,-5.19947278230649,-3.54392197208668,-2.7466900159891,-0.3275978225416,-1.10856159739803,2.57470513797101,3.12294507292103,5.17143290193979,-2740.70273789153
1.87597397685603,0.889096308614269,2.50790866842475,1.46454943798862,-0.619644668556522,-0.342358542776198,0.302689839989199,-0.219560761965452,-1.75750094112844,-0.927053127686173,-0.464553440746387,-0.061570571222154,0.171835262487087,-0.459909257155688,-0.547308958420252,0.132549350907508,0.219856747519843,-0.374128450142561,0.224110617878016,0.188518888328227,-1.1948950625327,-1.43420905370254,-0.845751069922846,0.963543486630216,-0.642050809613077,3.91990971711778,3.07901022242392,4.06567046245166,1.97018610405623,2.57855178202721,3.31076571315899,0.736543311403671,0.958388967722634,2.33953759373056,-1.33523053181014,3.70789510008719,4.96986035347484,9.45325311987123,-0.802941472399066,3.5873231890315,4.80535450441743,7.32262232705982,-1.16892860974107,5.15643047019332,5.74254419858451,10.766366721288,-2.08707157981469,0.468180052944321,1.61757698085043,4.69291912483308,-0.364730994768829,3.8820361179108,4.60506778588298,6.16389736751143,-0.341563140592366,5.18507868347251,5.66962405251075,7.82481912691841,-3.01525041474206,-1.59213248098643,-0.778397127613352,0.960616686048209,-5.21558540426729,-3.53384323798316,-2.73651451284968,-0.330402035891602,-1.04610130669245,2.63274336080874,3.1964971967457,5.21983634514852,-2738.56619242942
2.04864695851283,0.986912137273758,2.49757823765665,1.55456855488999,-0.564431521218689,-0.356441411713831,0.275344621578014,-0.260124975649457,-1.78679662568909,-0.966628529554895,-0.493096004315719,-0.109847239042695,0.208676172633581,-0.409754472216517,-0.454790074698424,0.144298263558993,0.203000382228495,-0.360250715226527,0.273817939119179,0.18869536213288,-1.20561313474457,-1.33320527447086,-0.790413049522697,0.95997127400805,-0.643410889032149,3.96667250334133,3.05294755020663,4.15004379874878,1.97385954711465,2.59279712177269,3.33916805990244,0.745927563805229,0.968264813178715,2.41329464063579,-1.30489450235571,3.83160580843454,5.00264105416745,9.52664282008982,-0.734297476879603,3.61817596977139,4.89648263286712,7.39043419696245,-1.12883757012717,5.27506509868031,5.95085608118381,10.8578895993487,-2.07491168392445,0.499350425932333,1.64360761415443,4.76564552104274,-0.319463565653501,3.91214907700356,4.64028405672421,6.14630761247216,-0.314867889634469,5.25404600022472,5.76497728882885,7.85602175544593,-3.02655784164534,-1.59650308901186,-0.778755377227251,0.985690882305881,-5.23051193702835,-3.53140597474602,-2.72420248018676,-0.312442589593137,-1.11843736983061,2.65479776659062,3.24523204692197,5.2647588379731,-2736.70025325317
