"","asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_EXP_2_LV1","gamma_EXP_5_LV1","gamma_HTRB_2_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_EDUSUP_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_HTRB_2_LV3","gamma_HTRB_3_LV3","gamma_SININFOTRF_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4"
"tau_UsoDirec_4",-0.0262388286917423,-0.0437572652614803,-0.163953444139082,-0.0217410388903569,0.00386135240172504,-0.00900812399165393,-0.00963083932420579,-0.0615426077291716,-0.0163228282231342,0.0252120972289868,-0.0121303201596128,0.0757255723864408,-0.0541032763300221,-0.0920988024941869,0.0376281096805177,-0.0943661817981801,0.145934297619556,0.0587089669193512,0.0502325138769504,0.0147386522109818,0.0129933960692659,0.0555751672950313,-0.0098223745426243,0.00088210887339535,0.0210747290135908,-0.0139960326920433,-0.00470205796923164,0.00130788146747537,-0.00762717256142904,0.0119957697185658,0.00314677055206323,0.0647141881838779,0.0829997727011507,0.0192419368994517,0.0225966898511034,0.0591315208524849,1.46426381993477,1.44350544198146,0.0740243474285078,0.00588298822782587,0.000929721095421351,0.00458418153038719,0.0335139966108868,0.00457958231455055,-0.002909682666997,-0.0360943396494844,-0.0207788602215629,-0.168571132079523,-4.98019952390338e-05,0.212776690852328,0.185258519698773,0.196738261340073,0.162452081961852,0.164427622319955,0.15271303251629,0.171669039809489,0.122985236900333,0.196033721870705,0.24547613186702,0.274537366202541,0.229643485785028,0.0621495660395803,0.0804362869539751,0.0840876617164875,0.072433144867422,0.0313255214355645,0.0447724587609959,0.0416122096578428,0.0526429442869845,0.0938208414048003,0.104052877971523,0.145406128476865,0.0546190875620745,2.37247204235687,2.36730974105618,2.35721421426819,2.31966878154694,3.2029640619028,3.13971080819291,3.14708584823204,2.97160920819822,0.0852508943817276,0.0797116729323103,0.0856720000053833,0.0675710588433246
"tau_UsoPito_1",-0.00992443364436539,-0.0165039850887606,-0.0484429505939566,-0.00500711854779399,-0.00237929104268827,0.000813567799971078,0.0151418203480251,-0.0101868310505649,-0.00375977328133478,-0.00453799926527863,0.00679577390750754,0.00182478136259746,-0.0247900637056536,0.00790125225387899,-0.00241063315849534,0.000640207810587942,-0.006203381521003,0.100173560215149,0.073855854861528,-0.00339966946862319,0.00205811091210248,0.00931669682265324,-0.00875336209372435,0.0151402476787575,0.0249049422322564,0.0228054700261687,0.0395372846057026,0.0241318861535853,0.0223155346939995,0.0234294191256532,0.0183040295877823,0.0183273977389587,0.0234878302712525,0.0126976031517909,0.00329919078360846,-0.00335235337953868,-0.0269398760349322,-0.0325263248469968,0.01542078722761,0.000529331075911569,-0.013145229265555,-0.0718702387099122,-0.0187778716540024,-0.00659095598161696,0.0143392108893547,0.485197634986514,0.0220665849336931,-0.0328593823583638,-0.0361544414753773,0.43146703346968,0.435044190877307,0.437520399912051,0.492486881829643,0.471576234443656,0.289235978081131,0.264521726920008,0.231834827669553,0.506267406042516,0.513074553343356,0.51926258045077,0.549247275150269,0.16351661825033,0.158783335454267,0.166679300530817,0.17722299311175,0.150315246807456,0.164562419621821,0.169296923935665,0.137130088325924,0.52368617334504,1.23004935873805,1.40599646514971,1.44675965356811,-0.0577956926198854,-0.0413362855928817,-0.0348850682265285,-0.0122867976218173,0.13955648473915,0.120313735024005,0.100251651623466,0.0852508943817314,0.258154105423098,0.177443478871568,0.176331007410533,0.166012168314942
"tau_UsoPito_2",0.00565752592473413,0.00387820033396951,-0.0075409399970057,-0.0033295353098329,-0.000989633327992894,-0.000690211927943382,0.00443460011164678,-0.01705475276235,-0.00164927928884302,-0.00559801303939853,-0.0033044466857449,0.0157355502866946,-0.0243179758447262,-0.0136364617909019,-0.00226901427855754,-0.00711575019860845,-0.00463032678912068,0.0864813899898744,0.0545952362409196,-0.00574732574648781,0.00334031919041691,-0.00281006736037262,-0.00546523952944444,0.0236012644760983,0.0169141480902795,0.0448553068706958,0.0353850369153474,0.0324338590809812,0.0272532360997741,0.0150244451089069,0.019444292758377,0.0261081337661814,0.028553880183629,-0.00206256183585258,-0.000818078256704742,-0.00885659723975971,-0.0430830304119117,-0.034017029229335,0.00924318360026352,0.000229609972653847,-0.0250148601987585,-0.0262569286221821,-0.0412778115926532,-0.0105513715904917,0.0115784169991279,0.119551851940443,0.0182355716508298,-0.0466097222520279,-0.00739162486380516,0.392991983326201,0.447226253198802,0.433539105475586,0.469099308111785,0.33382363739205,0.377582316082838,0.366802418343674,0.371504910537712,0.476858282368279,0.515314372743707,0.493039847099943,0.452809345147471,0.141043553502751,0.156853446304299,0.159130122334994,0.169152131328115,0.118153806791709,0.15395687747497,0.151135877389429,0.118348033811707,0.454872428070466,0.757817327050357,0.804454856721726,0.665886015468279,-0.0822372972220425,-0.0537018229699537,-0.0505534680555972,-0.0354477548429589,0.163253252542479,0.13775803461406,0.110389476430731,0.079711672932315,0.177443478871568,0.245907087859199,0.240936503404915,0.229632729651941
"tau_UsoPito_3",0.011594507713317,0.00839031454638164,-0.00595549820852303,-0.00311463878495231,0.00078973147381546,0.000381513305172078,0.00283277915473148,-0.0146327297550412,-0.00200949584925201,-0.00800543181252967,-0.00459224891059473,0.0144922451823595,-0.0228089053980433,-0.0151801344315707,-0.0024445966510577,-0.00336024269937285,-0.00467721760131589,0.0826174053589362,0.0534471942134716,-0.00507902790705041,0.00845258547869209,0.00549409898616948,-0.00380872036473813,0.0224753955838769,0.0241171992365379,0.0322286722754764,0.0357584904415853,0.0339296642921781,0.025802094569489,0.0157273812487853,0.0208474579286859,0.0249678738786737,0.0262853057254807,-0.00617231865326728,-0.0012251928187856,-0.00644492853230706,-0.0449444989786845,-0.0351586117024688,0.010433597604324,0.00102184950738123,-0.0164935697262374,-0.0218002747447333,-0.0300334697552321,-0.00901655827856225,0.00996802084872834,0.198967269852526,0.0132929379314694,-0.0522707041884268,-0.00205177946094655,0.400860638216383,0.44944584680726,0.44629108461575,0.484543840519467,0.341284500725474,0.364306936863945,0.371110976116318,0.37093762197333,0.485540514828612,0.522919831775167,0.508259199246361,0.473375833619493,0.14678284536043,0.159295689389996,0.165764005483353,0.171067144089915,0.119663180790692,0.156857607526164,0.152774755431791,0.117259289988366,0.457994516034259,0.882123986907655,0.957053028782918,0.823323287240117,-0.0776010945398215,-0.0521423168230881,-0.0419796254149887,-0.0325414117149836,0.173838954035568,0.144509509358789,0.119758590630213,0.08567200000538,0.176331007410534,0.240936503404917,0.255779247386002,0.241272130947181
"tau_UsoPito_4",0.0112053045032351,0.00612889583077816,0.00604499323568326,-0.00496259800860575,-0.00445479008422346,-0.00477086321707897,-0.000324059354734021,-0.00888521465772741,8.70238732853672e-05,-0.00795906810004782,-0.00479760992962565,0.0098057330178091,-0.0375120876055334,-0.0167892844687041,-0.00941318916818577,0.0054056252646468,-0.00220406405547352,0.0883263046538393,0.0577426545775574,-0.00826509900929459,0.00599607616144674,-0.00387330050775981,-0.0113380555338789,0.0158570485203002,0.0171027903147819,0.0465604612968591,0.035027994585884,0.0397730297826212,0.0311170732912667,0.0120344059699286,0.018416238984214,0.0277050268465307,0.0228260133229721,-0.0132286129846687,-0.00517651273816241,-0.00706306706291863,-0.0441284004289933,-0.0334316552551941,0.00911162386116896,0.00200313853549988,-0.0367615773761296,-0.0242591872477373,-0.0660264856971118,-0.0124731338617287,0.00380155374637926,0.0618234809046987,0.0105784757860236,-0.0433825894624622,-0.00259243922524092,0.412026250336159,0.425492157178751,0.401987731055559,0.483580153655308,0.325039497827507,0.354686457775945,0.354328711374348,0.413160646865025,0.519526224021092,0.480374091795552,0.434041461294728,0.400070074083316,0.145411515773513,0.153419898401945,0.158244597129818,0.184628517596439,0.125533057275716,0.152735739237396,0.152113927791493,0.109426993965643,0.486915387200722,0.727952024535663,0.744963826474415,0.588848155869736,-0.0545790721836512,-0.0509805429649897,-0.0441203814413902,-0.0268516145430566,0.14278716213825,0.122846776206772,0.0963914232428334,0.0675710588433173,0.166012168314943,0.229632729651943,0.241272130947182,0.31322196472435
