"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_EXP_2_LV1","gamma_EXP_5_LV1","gamma_HTRB_2_LV1","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_EXP_3_LV2","gamma_EXP_4_LV2","gamma_EXP_5_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_EDUSUP_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_HTRB_2_LV3","gamma_HTRB_3_LV3","gamma_SININFOTRF_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
1.45637175974033,0.551874619913564,-0.00960396281500167,0.247046240688975,-0.624418696734348,0.325355335702444,-0.427076585948957,-6.44359119378762,-0.364523625676305,-0.212409612037049,0.227116157667618,0.399363585322966,-0.202418238701227,-0.0471556367921373,0.481467088178513,-1.35952074343748,0.48774907988279,-0.353675426466828,-1.35290601195566,0.129740640606574,0.258987559893945,-0.249189328124538,-0.407923103991248,0.32776813049721,-0.710992588933271,2.4973349330906,0.364671953884649,-0.0675251158821169,0.180307732983961,0.251527642644329,-0.131398345913163,-0.377787516098218,0.575950524296092,-0.913528294483509,-0.532416555711568,0.853325984022707,3.33927452405288,3.77651664062258,0.406634594444205,-0.267356325141045,1.94479737220557,1.57954983988881,2.39355081551925,0.690376353339481,3.14766052243383,8.07716283736911,0.554234817770633,0.889948137172382,0.822465719384918,-2.82293639541491,3.72435139056412,5.39872445762461,10.4757779394094,-1.86846088372567,3.66328176617217,5.08867802369322,7.99473983639453,-3.04733477266592,5.75244816103138,7.27623205046713,13.2095604456447,-2.73419642958532,0.00187664347745881,1.15689907411162,4.1472757697789,0.000477331101514659,4.85915052310375,5.77074496306965,6.75858232247004,0.713674853163702,12.4164854609736,13.9450214040697,16.3878235328978,-0.176979334554315,1.34831832231222,2.13787310872751,3.72968744569248,-0.364472353327454,1.11513600799162,1.83800814667666,3.97097210911279,-1.5867498937436,2.01451985690564,2.63220390866495,4.19694380395714,-2509.4112932684
1.47577321769284,0.563799235720955,0.236305225604385,0.256042035337872,-0.628493446885581,0.330805674763051,-0.413325201188956,-6.69461370548582,-0.391758737104611,-0.212141604410354,0.204568239776076,0.475041863305669,-0.158869336519983,-0.0429331013585109,0.547627590341939,-1.53690199608509,0.463268842305388,-0.411355939824784,-1.41305914692916,0.135354709394358,0.242471510860825,-0.218141106473168,-0.429902193184154,0.315411052560433,-0.683636613681848,2.48550699486265,0.361554073216059,-0.063973335471813,0.181005523620691,0.256418706213188,-0.132734383538848,-0.357944149508996,0.589585842916119,-0.748011208932821,-0.47060009814072,0.797558383713224,3.16467538483696,3.58310201647238,0.406424456963739,-0.288256785751375,1.92962660209954,1.56621199932038,2.41115784331625,0.691788586696784,3.15705248602023,8.07091221194263,0.592355681679668,0.944524952786914,0.827015319246959,-2.93438584508053,3.58381592122461,5.25767754426421,10.373240377742,-1.94943627935851,3.52875752410481,4.94696735465808,7.90099389802286,-3.23742190453029,5.66303502512079,7.21135149853755,13.2589699402551,-2.78435127184183,-0.0497552888932785,1.11056478850885,4.13624223937769,-0.0021805296837513,4.89147184486526,5.80623850849867,6.77233037266764,0.700216152251248,12.4790780044102,14.0196700211792,16.3770992821682,-0.136280729929746,1.40982625443964,2.20963160786788,3.81571993979718,-0.342599314479278,1.14752949058901,1.87997591885936,4.03892373802483,-1.65244453336874,1.98378996468232,2.61906142942915,4.2002271791949,-2508.8092024595
1.61645774016291,0.682796647623325,0.815048625555449,0.277701515626288,-0.581827209110929,0.363073757180436,-0.5130403147117,-7.64529051808297,-0.356801584570539,-0.20588435856774,0.2012385521068,0.465754634775475,0.135722371495609,-0.006390528662197,0.716213754652423,-2.03406248412924,0.407330098038002,-0.633727975540325,-1.59149126620912,0.142818262777671,0.187367212012597,-0.149718600801493,-0.465667383661562,0.25303051734863,-0.601331758725278,2.46055040556769,0.358298341033508,-0.0779346660967229,0.197989015530559,0.279739768682492,-0.173973265555036,-0.192837168974974,0.703264068152668,-0.752071020771816,-0.444092585417503,0.624687520365537,2.84257349525154,3.17826768515606,0.20358183872143,-0.250610288844659,1.89935789696318,1.54034662290533,2.4786782166783,0.685686638609106,3.18730404512987,8.03948960786284,0.712602434107864,1.11147240461259,0.820646737070875,-3.49022399180688,3.00853064596442,4.69609132832106,9.83574044481588,-2.38420551688796,3.06263233341032,4.47678668477827,7.30516398965981,-4.1021517560592,5.15726996335015,6.78528859996675,13.0584605198572,-2.94599707947877,-0.250034024143549,0.910156717385381,3.86793407156975,-0.049407149800206,4.94870345444849,5.87258911130288,6.84174243616977,0.497157836824558,12.4441219951644,14.0330269015174,16.3702310505116,-0.0133439788477875,1.59553251119445,2.42757855818099,4.08149012674099,-0.24978355925552,1.24848590590893,2.00840294391047,4.24579644072616,-1.85357091587379,1.7362586274455,2.35212142616049,3.84995711830882,-2508.26414485542
1.55312934534751,0.625218938359494,0.720239648878011,0.271648971988334,-0.623548827707583,0.352141256296906,-0.515321131714709,-7.72394247721747,-0.367260278380777,-0.203789896819064,0.206720010681142,0.53958583744242,0.0881196840307686,-0.0594658741155473,0.733443454144463,-2.06032482776248,0.433760546201247,-0.660740269276911,-1.62435310460654,0.145655266706889,0.190269189757942,-0.142385756213228,-0.467130782122044,0.248877537425518,-0.610133145110593,2.46255724033343,0.354313940827197,-0.0862933050294919,0.195872893185153,0.278003463904476,-0.181173446281914,-0.22418973961269,0.663046400003703,-0.739027590242788,-0.433816538495066,0.628468209568479,2.90244877370483,3.21838124011723,0.23669635776774,-0.252696820552511,1.89042795575872,1.54172060610647,2.46169729051193,0.687809023113228,3.21339526373401,7.99156467123692,0.716619158900946,1.11510475054729,0.822108065208876,-3.61036188005787,2.86731996640761,4.55843645270525,9.67877384180883,-2.49391044358158,2.94917982878818,4.36430589909319,7.2229067232981,-4.24161584400485,4.96939973518835,6.58863162801416,12.8834503654277,-2.99196986662752,-0.298586907248912,0.863213168016133,3.84901291290271,-0.0829922254937115,4.95029945326264,5.87870320983526,6.86026782316682,0.414384660009702,12.3228755303512,13.8896659665054,16.2163756588841,0.000981220548071707,1.61847876186439,2.45017270376358,4.10964115266668,-0.242619225552781,1.26377329959226,2.02373128023781,4.26438272992169,-1.91234709679705,1.68740648733339,2.30740972364697,3.80654338416636,-2507.60619991393
1.47861853894486,0.561925822332616,0.653322437158505,0.260804465755323,-0.648665109292087,0.332065246217933,-0.558104416762829,-7.72457686740674,-0.405163476689013,-0.19065543396774,0.186474444140182,0.633512611747015,-0.305918510644798,-0.0357575928907468,0.591716027804852,-1.71954045836264,0.47233347858575,-0.535595236625077,-1.53045638426655,0.105787235038236,0.220040410042471,-0.198697326635318,-0.390116777178207,0.319158034275329,-0.71830838043712,2.5262511509477,0.32188444195546,-0.122325423459344,0.174338604172539,0.222246869869801,-0.158472094767196,-0.391474124623873,0.480260276912158,-0.44272991020536,-0.422149192708709,0.665233601511052,2.93804504835149,3.29827969806534,0.489925767557649,-0.346638196865687,1.82274849961248,1.57039840728254,2.3438826005228,0.682082112144894,3.28477970981717,8.14701764411763,0.698610429964554,1.05089305796505,0.803143791507498,-3.3873968255951,2.95287412409841,4.55761060767836,9.47420243843757,-2.49885314430298,3.1206931540189,4.59151627352954,7.52359630243019,-4.06351980986804,4.84502157548244,6.40853270775963,12.3371853052101,-2.96076244195971,-0.256447603817176,0.880688426673602,3.8890579871395,-0.181242804866751,4.80090014539556,5.72819620762191,6.8477219406275,0.0351444000999099,11.9775326299687,13.384521626425,16.0818648774018,-0.0492661099079921,1.56699896363699,2.38369652302519,4.0456675069246,-0.39486826467263,1.09016312000644,1.82637914960567,4.04354745508091,-1.87405358817487,1.69867953305181,2.33807607752317,3.9048195154041,-2506.80306814492
1.43622461766412,0.521626515479728,0.541167620056338,0.264550504137057,-0.678563848748077,0.329918014088814,-0.53910140418547,-8.17447889001044,-0.411001637620499,-0.20615017530435,0.168731649484571,0.662689686314124,-0.0983568547401352,-0.0543998248680333,0.691419526846722,-1.97275564111759,0.506200235921007,-0.692980645181907,-1.68135311534354,0.114401305153641,0.213333467704378,-0.185174354572147,-0.380888007615781,0.268071877077494,-0.761898091481617,2.50985135409974,0.331624441893768,-0.126918117137094,0.177342877980679,0.244240196176077,-0.15161015982818,-0.277040568815072,0.597015865397458,-0.481272340722908,-0.316395598949454,0.601680043633193,2.77364733604492,3.12323129658085,0.344258289643406,-0.30564636801056,1.84702506914698,1.582729538023,2.366107925704,0.688926281218863,3.31091809383775,8.15407071330951,0.740391781205337,1.13605375944281,0.809283591422311,-3.77339597332112,2.59160795686204,4.21551945318285,9.05999298144931,-2.79703619493073,2.82012237321676,4.2611451454291,7.21121552379334,-4.48100254894184,4.45609132966747,6.03163195339954,11.9342187797021,-3.11936606726007,-0.398777748496559,0.742071067985331,3.77045440308496,-0.16863957140009,4.86538488032952,5.78570842474003,6.89307283620979,0.0991517990622258,12.0579913310081,13.5089375800814,16.2334909245217,-0.045061454265525,1.58563899624094,2.41025051093953,4.08074398590205,-0.282214972628746,1.21439736976953,1.96237575251676,4.22463266419169,-2.02660136297608,1.55144017940135,2.19252398694165,3.74663699659678,-2504.87290000553
1.53177305462705,0.61503012516549,0.698216204632369,0.273535171486577,-0.667653524974647,0.336663391028323,-0.538992862195154,-9.09624729279868,-0.358112455239792,-0.188963112867012,0.140027543045938,0.616571595474799,0.151288264457795,-0.108490876977218,0.776266542495466,-2.23675024097051,0.53012327983467,-0.846899004576812,-1.82180859399534,0.0987588548433308,0.200801980056877,-0.175295609918704,-0.369767304998472,0.218999419132987,-0.744938905315029,2.51881609093355,0.305425105373372,-0.16670756804561,0.159457979200329,0.242988045350431,-0.197249447044931,-0.258036272189132,0.573731013614784,-0.682075540920379,-0.369540748285342,0.59189799799071,2.77684579445181,2.99334109941401,0.16536199358164,-0.225314958170524,1.84067163453298,1.54798365610627,2.30969276600487,0.684141222098533,3.39095803739206,8.1171247547155,0.829792417254074,1.24086184458634,0.810548956983812,-4.27001165688791,2.07471999540088,3.74987038897512,8.61656283857517,-3.1463652454808,2.37865670880773,3.78368791513409,6.70449442231084,-4.98422265622415,3.79610688460114,5.35844636707719,11.2238556572478,-3.26492371055503,-0.565304165403728,0.574160962890461,3.58770085925447,-0.264622737109363,4.88980616911463,5.82566201609609,6.92331307477217,-0.0903128221475028,11.8222262961982,13.2628234711925,16.0343949445932,0.0386747959986837,1.69764010751674,2.54497495677045,4.25522012894971,-0.335593954945606,1.18428384726754,1.95099468547694,4.28271926434027,-2.24200768226544,1.35414576702386,1.99720548503071,3.55273859340475,-2503.88299016203
1.48795602874967,0.570490542659925,0.652629556756638,0.269366537573474,-0.677599446982971,0.333090091186317,-0.523970075838423,-9.45800547112979,-0.373477988125928,-0.199087374578131,0.144202105807443,0.570764932342918,0.124486089323463,-0.0993407248584582,0.740962944966919,-2.19251662917213,0.559661638717453,-0.80936726349938,-1.80430146084183,0.108612889405913,0.211785030788648,-0.207574828506032,-0.361666519557056,0.212081969896452,-0.814592498855677,2.56964658997711,0.303067025109785,-0.158412196055799,0.16209203263185,0.238779576244028,-0.172277972077744,-0.193930088991538,0.640056195883504,-0.607856018637699,-0.333413567350204,0.572905182989986,2.47962841555239,2.77621379525595,0.217996812639649,-0.244786432897052,1.81523478170479,1.53434130628925,2.2192732534154,0.676987974797845,3.44921464678829,8.28571831862441,0.859771158809939,1.27264995831572,0.799363537084369,-4.19188879800196,2.15038999400417,3.81951420174263,8.60532565312853,-3.11068079750854,2.45339367564161,3.8609523930238,6.75439573503395,-4.79880014595486,3.75604372830817,5.27634542937338,10.8772017497792,-3.24728296412343,-0.541167556030013,0.594478875334712,3.60384535464304,-0.216859189141101,4.95934614077621,5.88629539455363,7.01231804903087,0.000595901435707091,12.0348982876511,13.4704708912417,16.386196770146,0.0234632402562305,1.68284895341419,2.5376448248923,4.25430128576862,-0.400068992433445,1.13060035645057,1.90361897686874,4.269506195975,-2.23232788986685,1.37573317006142,2.01572450672234,3.58303904070185,-2502.22592846194
1.52471324368145,0.613737304411455,0.244469066179575,0.251708827936255,-0.602558306622105,0.325300737084476,-0.434974750270715,-10.3372785555894,-0.3737748595825,-0.221056848244794,0.136714402448782,0.381607553038506,0.231614112675057,-0.129551365055407,0.577557726499188,-1.84932352333832,0.68621631448853,-0.673596617862623,-1.75640713135407,0.117702517239187,0.250895158920671,-0.323557873839065,-0.345291468168977,0.276312933471652,-0.959967331964696,2.74146028867207,0.273820984030188,-0.16026405471644,0.131076111623377,0.201138315288256,-0.136162123134531,-0.286314673100568,0.552769525068464,-0.370977148916022,-0.314772653991613,0.483471389762911,2.52129604272176,2.82540912029536,0.0781067913303559,-0.257041026059287,1.72930624437537,1.45846171289984,1.88252069304792,0.648248865078282,3.61965515727286,8.78152396587981,0.895869040591719,1.28140019403501,0.762267651368483,-3.88170333522537,2.4220918296063,4.0273133312329,8.75378923461295,-2.86346358120136,2.68777493629186,4.07568908164753,6.95791730754836,-3.99700271094195,3.63962306841798,4.99534739678107,9.72977090827276,-3.16033432292234,-0.437227550466143,0.690449504848956,3.63541495243012,-0.207295613502556,5.06437396367742,5.96509326701405,7.15388771541608,-0.0273992403633882,12.2984891377819,13.6919002635006,17.0845916170226,-0.123492865249046,1.52552145740954,2.39154478488432,4.12259842294183,-0.722069727468317,0.813632114340603,1.58129380449789,3.98892398778998,-2.1262077215853,1.49201772793563,2.10930047465648,3.69024845499841,-2501.46134952764
1.50558775940995,0.595420601710821,0.349446199091718,0.248504811502732,-0.615606894995814,0.32020976005353,-0.437991549063499,-10.7555084817508,-0.390711719512268,-0.214769831088234,0.142357458192013,0.395724492387588,0.179371897845812,-0.139038786658199,0.592753114857672,-1.91448343129141,0.707779611010691,-0.693666332602655,-1.78291347248477,0.111197015823786,0.240182498021765,-0.321452670954389,-0.344210639951847,0.271604979542186,-0.982370809894041,2.76357592822011,0.275734875106245,-0.163192704159955,0.133267089811705,0.196499134471202,-0.140578267726755,-0.287913434414206,0.528236318125584,-0.357256570301141,-0.299060940918378,0.488660136779175,2.3254492006862,2.62253976979144,0.134227087798185,-0.270855298260683,1.70614871463093,1.45098846150497,1.8379990007058,0.645924197344642,3.64314940789045,8.86972035192672,0.931082936276063,1.32286718964884,0.759711915008331,-3.92007561941712,2.34385164157561,3.93185882546973,8.6275753636703,-2.9246998963024,2.62656865034687,4.02194531121425,6.89780851042027,-3.99720354497256,3.50449297134736,4.84033897740336,9.49331354787755,-3.18867542569349,-0.464198345186914,0.663811195551147,3.61323646785056,-0.199900016828775,5.07781300859283,5.98182344668805,7.19175519556143,-0.0263312720927116,12.3710238055917,13.7573372585693,17.2228071418744,-0.144758077212372,1.5180200251682,2.39030232514667,4.1359210681483,-0.800123066485969,0.752953554094591,1.52569121364833,3.96753480236352,-2.16042873096154,1.4598505256114,2.07999170343988,3.6685110020776,-2500.28827719525
1.41924000114145,0.509362067486482,0.61725518675844,0.242160097526269,-0.698817818708016,0.323844972882776,-0.485272232399235,-11.6484223605703,-0.431186025791179,-0.203847090402952,0.208916722127689,0.501437059537942,0.0332746000894728,-0.186531135409002,0.674296904957593,-2.11457761832614,0.761187310292356,-0.697557354243004,-1.80575768695421,0.133834956369957,0.213424239074362,-0.267624038294125,-0.400196092200279,0.26466034083169,-0.966675060987722,2.81928007398152,0.287564388989882,-0.187337332656423,0.147197247359225,0.20113943958794,-0.154728602027041,-0.0806308283249033,0.717834442558706,-0.687661443974456,-0.35136349758438,0.606490049816632,1.6273852919257,1.92528125796936,0.303038623109726,-0.229588638856949,1.62083181449968,1.39432058946383,1.79263224680874,0.630119443570004,3.63139545521675,8.9933332457247,0.99625971249699,1.4015102211442,0.75014698763316,-3.92612638463006,2.23732407243788,3.80862633055132,8.41886200739214,-2.95577171812311,2.49149275989814,3.88265839882517,6.71634390926843,-3.97574115537093,3.40265597742977,4.70838494481197,9.6977529180784,-3.16341378852774,-0.466922287345315,0.658568886225514,3.62331420632365,-0.190038143102296,5.05030680343698,5.96808246250885,7.22792284196755,0.0277838412544816,12.5957070407136,13.9620657776079,17.5740646217202,-0.292516118331787,1.40854757933458,2.29219916665747,4.0704947986281,-1.06414348005444,0.507686505268869,1.29372944428453,3.79319930837247,-2.22332445658423,1.42491009108631,2.05729773772891,3.6627002174891,-2499.13869695649
1.40009438664486,0.506523928427086,0.761192656439428,0.234364130411998,-0.698137124866815,0.319047833382094,-0.479016715865657,-11.3237719653987,-0.425116838365584,-0.184762742333314,0.197743017972176,0.554087220781834,-0.0343988453751553,-0.2824334793562,0.656905438016624,-2.05696661883882,0.739299177260127,-0.704122467153526,-1.79482520199167,0.125441911188701,0.198673429388009,-0.242216917107623,-0.403281689435854,0.265971434797385,-0.921353319758328,2.77548658598338,0.313606851401474,-0.164384922093455,0.157949204398395,0.225270227126992,-0.169785068454433,-0.270081328521548,0.477087498340929,-0.453313634367242,-0.332132059251087,0.507856827975525,1.87938528567363,2.18331112047961,0.254502258957594,-0.296652890877344,1.64533249705863,1.41559719497638,1.89898294384276,0.639218828064569,3.53963001081937,8.91020633958786,0.955950758280163,1.36355887491487,0.762072176820252,-3.75725490119357,2.33922406506887,3.8965902093326,8.59420255205913,-2.83173759661617,2.5848893522427,3.9823728676492,6.80890133917442,-3.93905311723977,3.69754963205462,5.05321637444415,10.1904073711116,-3.13002338241999,-0.438667410792523,0.691199530379221,3.6673252815926,-0.152973474250939,5.02907894045694,5.96560531084915,7.19587239150809,0.17761630017819,12.7197785628139,14.1066196988304,17.6259990120875,-0.377784731808103,1.31953068233641,2.18931972059954,3.952522026397,-1.10803132747589,0.476712551921135,1.2578511899124,3.71777875798813,-2.14589950279287,1.47793405458505,2.11277219164654,3.71257008605879,-2498.13467233529
1.45108408989779,0.55200522232794,0.676014258261109,0.236774796175262,-0.664820449734414,0.325104429504606,-0.474780630430038,-11.4330167461766,-0.426543244556496,-0.183522826644744,0.170698672636101,0.531669457149704,0.0146991496818977,-0.259967699809366,0.642309021663606,-2.02498617728926,0.768441253412213,-0.71096563374457,-1.81721907946137,0.13428075533345,0.197475289704837,-0.26024091206052,-0.404980760111431,0.299779953772748,-0.900441583570633,2.79370685379289,0.296203062319599,-0.15918593886598,0.164592432732408,0.211883581666792,-0.154031488961373,-0.264871914850988,0.497472629650383,-0.409865091659304,-0.312681693827602,0.516665004058165,1.85572624396085,2.11519789642421,0.210773519332768,-0.253841998634175,1.64224024652182,1.4173689419001,1.87931314425896,0.631713308425008,3.48145735803788,8.93571213705774,0.953438713889387,1.33863236645004,0.750993474723923,-3.72097551958962,2.39499030841121,3.97288835479628,8.69124820521553,-2.77623136101175,2.66027242729184,4.08020061445906,6.98689568011972,-3.89644283450217,3.77491086533538,5.14335700808376,10.1964134785168,-3.11053191568772,-0.412088502147886,0.719628287921582,3.65789357576558,-0.142263337635275,4.9659286742704,5.87550421680103,7.08536832296245,0.193898181362464,12.7334716206428,14.1238258793048,17.7302681019148,-0.462445576145794,1.2315418914755,2.10028219664249,3.86068772125251,-1.31222076524634,0.274858316340729,1.05555375739047,3.49240626992568,-2.08654385033194,1.5106550010671,2.1367784507278,3.71106674175153,-2497.39585883217
1.40786552776017,0.520686815571903,0.708983833894418,0.226217291873341,-0.668056569991102,0.316063574103174,-0.479506634302955,-12.0903587012788,-0.428205474626597,-0.186312545986414,0.17103239554673,0.540336890041649,0.0731685293642126,-0.304445962696854,0.582101538773446,-1.90775023277216,0.820075145290822,-0.706880851570891,-1.84261286152245,0.172650014914502,0.217879828540188,-0.284870253759926,-0.418985816719118,0.325353706589246,-0.89336635211689,2.83388041031945,0.287859450924955,-0.158947303334608,0.161505568398141,0.210251348376202,-0.142960642950854,-0.29168618239063,0.492780964147554,-0.54969399265572,-0.358322443790523,0.549204557041833,1.63255168945514,1.8809090541375,0.108889638124298,-0.250879429529438,1.61026173140939,1.3984430976928,1.82480774312785,0.625855348276944,3.36509879218858,9.05005284679014,0.957935643807916,1.34961277915772,0.740927891915987,-3.64283658794343,2.44483476330187,4.01846140299802,8.69213521467974,-2.71160008852618,2.71343811466095,4.1432743953232,7.06460434926803,-3.79735061544686,3.82392201234302,5.17970372461488,10.149322152936,-3.08786771525414,-0.378474599737473,0.758278819778215,3.69035275540041,-0.15186746609278,4.84842154462889,5.73853917228922,6.92330535093595,0.251567427531473,12.9046067649047,14.3277143665983,18.0749023754222,-0.831526581798119,0.868588893021622,1.73836412964787,3.5053502927584,-1.76642447642835,-0.181811711391734,0.607109855923456,3.04408068613836,-2.04957806139788,1.54894989748241,2.17416136980145,3.74210829755643,-2496.06034923163
1.42932340040644,0.549823289266585,1.13733463297375,0.216119257821059,-0.640124510924331,0.327522744137653,-0.45955608520638,-13.8027741871281,-0.417785699213421,-0.175593168913822,0.170826714967691,0.493375997555653,0.117894020341817,-0.430624837939806,0.533143307792128,-1.79393542578599,0.948558513320797,-0.650709774852538,-1.84617925433474,0.271292605751784,0.252302705392448,-0.274199425526691,-0.481351832889488,0.378458661270052,-0.83252439221018,2.94471955452643,0.295092035498374,-0.170659330347545,0.156215848710606,0.236234298479172,-0.158477481583749,-0.240253217318511,0.481415271494277,-0.402100627954313,-0.367722857308451,0.335581290872649,0.707750417980629,0.932365457922058,0.0406781890242639,-0.187234845799614,1.51184937029286,1.30553392647136,1.7626275948551,0.605902505936303,3.1454491690567,9.48159640198867,1.02534510043267,1.38535933082883,0.701526207233352,-3.27050021195917,2.70497161545742,4.25305805607717,8.85749209936092,-2.38224926338667,2.932083906238,4.30097215954056,7.13719989192246,-3.49604306966454,4.19353996588315,5.53411944096301,10.621345387607,-2.98306239641538,-0.249255658672586,0.897314163664733,3.84162086400832,-0.208062872075786,4.59816468521855,5.4860001876043,6.61856836365993,0.349837196369409,13.6299064170619,15.0350949327531,18.9766645706277,-1.57969103476964,0.150236433298223,1.02267895897721,2.81901850687802,-2.97747759530274,-1.42182367128682,-0.62282277514433,1.81814534978561,-1.86446419972407,1.67429437135059,2.28701600714171,3.83260825573461,-2495.60339865213
1.42181734105447,0.532123262105383,1.63629513587617,0.226533668849904,-0.656834098070818,0.319974999481334,-0.494932987093646,-13.3493187459423,-0.403381546677716,-0.175739695034069,0.231418243703228,0.528419024477134,-0.014508319205565,-0.371495286483117,0.489775933456085,-1.56869689040827,0.863665122085478,-0.558280645181421,-1.73402463440009,0.300943162613339,0.296222700526207,-0.250292145896751,-0.488442114039158,0.405023452847448,-0.726710867880276,2.85981697631968,0.301239940027641,-0.173378429138288,0.153595049017346,0.236509152678652,-0.185433861320544,-0.232052022512362,0.515292828059564,-0.799302675166321,-0.483064104985561,0.592340808407261,0.397242303300816,0.605795307077628,0.188821258886384,-0.178467160104169,1.56194977422632,1.34198375841355,1.95905374506646,0.622900313530196,2.85285865653862,9.36529450806663,0.938248640742105,1.29818209841013,0.718853923479532,-3.12376430858281,2.92208509110526,4.46609430509238,9.11491956389709,-2.24212572738251,3.08732141284761,4.44466163555296,7.29981621593145,-3.50498548858299,4.71644735885776,6.10243957101232,11.7800795852843,-2.89895171168554,-0.158772559357562,0.994350764966916,3.97000789350607,-0.348824655157268,4.22286447728613,5.09662757048875,6.1415771781472,0.184975211995181,13.5808119535817,14.9864385131239,18.6414595848607,-2.08860050906359,-0.379658326351992,0.469551818897423,2.2461551387168,-3.46331579392723,-1.95222984105858,-1.17266718731699,1.19509663615768,-1.77962497478467,1.76018539760398,2.37515272322675,3.91768235660943,-2495.2616160113
1.40855450877159,0.516671920276962,1.62864996533265,0.227864165379942,-0.667485908408603,0.318775555493776,-0.491116245297927,-13.3647057207648,-0.411108121079643,-0.179714885896387,0.229608549309905,0.540510999405601,0.0119699356005526,-0.374647953575681,0.499851869629435,-1.5995924088621,0.85523012446265,-0.573632736228698,-1.74614744345433,0.290953142161992,0.294819493049658,-0.253667458147038,-0.478741396112803,0.397837243342527,-0.759110539390272,2.86175697839502,0.298536461920836,-0.169087994346897,0.156514507328153,0.231207547570586,-0.173793516346443,-0.262673961281245,0.469741480690451,-0.748011918487641,-0.461747818373547,0.584023086566807,0.481670490729893,0.698508241452431,0.145097415196518,-0.191766381745803,1.5547978517711,1.34910935784631,1.94863430852238,0.623385218853306,2.91136619355936,9.38429749047288,0.949610386600486,1.32644976882168,0.721291586207643,-3.19003441624316,2.84449880831195,4.37498392844423,9.0038580290703,-2.32207580216634,3.04000709872671,4.40272464840932,7.26974054596789,-3.58253767808723,4.61302936175807,5.99580464601073,11.6235904642391,-2.92602327643623,-0.186858038167776,0.964216757175053,3.93794288916463,-0.333826084786786,4.2971550197029,5.16825189609812,6.21968119261791,0.152013786197696,13.5835772837035,15.0086909446235,18.6204951556716,-2.02731780669783,-0.312173273089623,0.541187918698215,2.32282774088209,-3.343581585596,-1.81885738965054,-1.03671431780551,1.35166884963251,-1.82580351791352,1.73584804825094,2.3512897446565,3.89756831906593,-2494.06779805593
1.40756066441049,0.519397591574503,1.58435068343902,0.227312128020364,-0.672727537449448,0.317705401198095,-0.48267467373486,-13.4791955032803,-0.424612016359391,-0.179351497663603,0.220468894455672,0.543434652178292,-0.00464371305492713,-0.403538131070157,0.502008720779375,-1.6107911272194,0.879470031677189,-0.563172993218694,-1.73569307342536,0.259683831712271,0.285613550837971,-0.263668976008686,-0.466288097414095,0.391399621522821,-0.799503819886994,2.87581753775904,0.299767638153083,-0.161216379497273,0.158494646559173,0.227211459392451,-0.164764147513411,-0.30016945891424,0.409982047310787,-0.726490931062077,-0.452276180199595,0.589943870162168,0.495120377078316,0.736730094812526,0.136604777688358,-0.21590322709336,1.54957368933977,1.35278356886355,1.91521608376518,0.621662389439431,2.96478690003318,9.45625332098311,0.960120303126194,1.33803675299499,0.722755735814559,-3.17519814238802,2.84404795219094,4.36908861935758,8.96385558371746,-2.33811780315369,3.05511118297846,4.42619997537899,7.2768335271328,-3.52669470468284,4.56025633383507,5.93686631605235,11.40448747602,-2.93368665537424,-0.194039201220229,0.951898552086127,3.92553410585889,-0.295893509840129,4.37100569551338,5.24460596351765,6.3083231130809,0.166115204199743,13.672115851361,15.1078820322417,18.7477362560956,-2.01567541290782,-0.297655191812553,0.560261601064347,2.34211037510589,-3.34764581686987,-1.80508248940511,-1.02408012970038,1.37636222892543,-1.84121030228978,1.73401425453959,2.35376975393215,3.91460024557756,-2493.03688679634
