"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","lambda1","lambda2","lambda3","gamma_EDUBASICA_LV1","gamma_EDUSUP_LV1","gamma_EXP_5_LV1","gamma_HPICO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_EXP_4_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_HTRB_2_LV3","gamma_HTRB_3_LV3","gamma_SININFOTRF_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
1.25563360043183,-0.0576238994474344,0.293995224342989,0.904723900442188,-1.18277962945098,0.237867911652213,-0.361856242072653,-0.603685144100876,-0.376130492652546,-0.452128465123919,0.12621188451115,0.304711094026912,-0.236210933769741,-0.411068141254749,-1.37864838341332,0.505821608895192,-1.63426514875195,-0.215142192234132,-0.708287150244895,-0.00193965051314848,0.219734235325859,-0.589771775940473,1.07971201788467,-0.755007421149677,-0.584799207580845,-0.464717821120055,0.162563670489361,-0.409696251420559,-0.172095478531845,0.848727846955098,-0.32763204415782,1.31863336660741,1.61829402450036,2.06963373918506,2.11056661761353,2.07747110057463,1.06952611268368,2.58016968506635,2.95734123532691,0.177496229540479,0.0486727345050129,1.57421334334186,-4.08867237632549,-0.21091046286628,1.33347287438024,3.40693200859983,-4.03204688793592,0.19573787032171,1.64189796532365,3.08995367137469,-4.07711744199688,0.470704520921796,1.54969395895205,3.38597605435518,-4.13690952953489,-1.96336083249215,0.347975911640178,3.00501384211804,-3.20590853748992,0.876202432120902,1.98254820757098,2.39880936187981,-3.4718217488334,1.39079496598265,1.99530089097063,2.5831911137336,-1.53310129075264,-0.302847135243423,0.560410880286911,1.57950455560628,-2.25822888339743,-0.98626096839327,-0.164758276933248,0.879273983414769,-3.60054772660501,0.0755362148389137,1.2042916652415,2.47152026786505,-2882.48935448374
1.24271194524329,-0.0258803313710769,0.505309100776948,1.01552127798128,-1.16298604453016,0.1865897898389,-0.457296729204581,-0.718456339656293,-0.41298308815681,-0.490478118332061,0.146533662068257,0.370306013359373,-0.107147438048049,-0.263404934359802,-1.74590686980578,0.610921740610064,-2.0113164489111,-0.370434412916505,-0.718697991879002,-0.10202032018493,0.0431632596658889,-0.709127109538864,0.94534939443608,-0.759140084114467,-0.68184008891726,-0.414008993093851,-0.0794345472820233,-0.40335356702645,-0.232608232038898,0.769739706371898,-0.283399700295487,1.22862291209433,1.45661169232917,2.14435820148303,2.22248412935441,2.15417950345051,1.15862036382176,2.67732776011521,3.09504226975579,0.221669751376448,0.035756261275776,1.52934531803758,-4.32258304507663,-0.416860723680194,1.43813612402873,3.6676592498889,-4.20955343883176,0.0213828937119055,1.77766698580551,3.32999025960235,-4.25672683764538,0.346929952797537,1.66920364047827,3.66866508352398,-4.44920050516464,-2.13710248488948,0.243848819287141,3.06702711816602,-3.33536265722806,0.771358343562565,2.03177921766988,2.62487708263753,-3.68042398938612,1.36739263592584,2.08653183458083,2.80875297990324,-1.38138595762624,-0.267290042264818,0.366583092015718,1.53720336340255,-2.2667205859088,-0.997615855766581,-0.432643028926539,0.820095725905769,-3.66095179624218,-0.0779847158913671,1.20379689404666,2.57853476760324,-2839.03620525397
1.21910622461617,-0.0169581717561415,0.730204824846368,0.988216547489216,-1.15085178001507,0.13952138905954,-0.537510162088636,-0.814584073761454,-0.426587910461917,-0.501792236400593,0.14388400910271,0.415561273060739,0.0626798776143588,-0.0602326445179197,-1.86875654185565,0.791482489339171,-2.23887825467022,-0.28838937243033,-0.728677498009469,-0.0782628447026973,0.0343134722861601,-0.606641305291907,1.11791592730277,-0.725818573960525,-0.748645648616328,-0.42440128237606,-0.187903356308052,-0.378422923693107,-0.229753100188584,0.674202281014497,-0.21405663994054,1.18269434771359,1.38490151874289,2.26174989174504,2.34018626922617,2.26954769597261,1.17622466557771,2.73181791916046,3.17053287023111,0.235610338914093,0.0137297543449293,1.61564283465548,-4.4675603683405,-0.58521968018141,1.47565390019505,3.86429257138474,-4.31874284663943,-0.139297460701907,1.84268431810607,3.517999546607,-4.3555618908861,0.214975443301859,1.73254777885653,3.88711820878928,-4.69975467903418,-2.17709824934313,0.0647115994773018,3.09345294349519,-3.42384473547537,0.683596154646989,2.06177470941532,2.80465856163526,-3.82638939586533,1.36095352504413,2.09920551227561,3.00768901962742,-1.33102035615925,-0.331386934366999,0.349613361884936,1.49506883939734,-2.27496522216235,-1.10767368342278,-0.510836858710899,0.703151692594215,-3.63919729002755,-0.179094758111745,1.148377611993,2.65367188221636,-2805.03717188591
1.21099372150785,-0.00326116536995295,0.901407972171446,0.960636381601051,-1.13530874976395,0.12313035021973,-0.599450265522918,-0.901144409074186,-0.431182912388824,-0.49582986309174,0.137210693979735,0.450314900809173,0.192350013806309,0.0943616712334006,-1.74904528009952,0.941492478465416,-2.22813759652614,-0.270672854245307,-0.680432566420883,-0.15274049301723,0.0199235683083123,-0.546023800702845,1.08727763382142,-0.655922669670633,-0.689906557247536,-0.450075461952299,-0.194483169554409,-0.344355852220857,-0.179904583097301,0.567122212952882,-0.103240541000174,1.14123910528642,1.36600651623383,2.42378177019079,2.45924959599882,2.37817295136984,1.31937597149074,2.79466000904324,3.26692386357297,0.217895692574557,-0.00906665000060529,1.60282241291403,-4.56876966107647,-0.688786681647617,1.50537107048881,4.03682000095037,-4.40292393926648,-0.243489173292362,1.90186918187573,3.68239146912115,-4.42494174662491,0.105113359439577,1.81018897213456,4.07838892812257,-4.85574893380987,-2.19269185842197,-0.064836757251334,3.10154043531699,-3.49033028882337,0.618804434262076,2.15334967987142,2.89448042064406,-3.92886601520273,1.34945917832833,2.13747041318022,3.14503966417589,-1.42911621306587,-0.237528024580244,0.338532912071932,1.48434757752233,-2.31246627746166,-1.2006645146312,-0.526318385748321,0.600594177001302,-3.6514000943818,-0.217939244493219,1.11142395118818,2.69708524952848,-2782.10812126796
1.22427660398395,0.0259940627893243,1.1246843751945,0.861080819348991,-1.100658130146,0.116620899748891,-0.677439690028423,-1.03158034168703,-0.430459659851764,-0.466375964105183,0.129631921849006,0.498340413838483,0.365473191797283,0.270342614889166,-1.50320851382177,1.10875795476966,-2.12564355817283,-0.26077015077577,-0.592397748573195,-0.224992060746976,-0.0192696035740652,-0.502878134876224,0.986440677765724,-0.617634436034108,-0.654116042975734,-0.48855804334111,-0.136342096143304,-0.278847863283229,-0.0903352852637447,0.378438519089085,0.0894466482376427,1.05866089821061,1.33146623653528,2.62884285350564,2.62314925824954,2.5260698733578,1.49016830920837,2.90261929441042,3.42843966941757,0.178539094284581,-0.0412103878583237,1.6757400514277,-4.74233379100072,-0.81884099795908,1.55347224772734,4.29797084929002,-4.533576053936,-0.370601323769763,1.99326790915412,3.92976986790949,-4.52851035032924,-0.0471344721934802,1.93624963545237,4.36740688993261,-5.02899496107007,-2.28363454889878,-0.182347969510725,3.0857859056732,-3.57244663487889,0.542225338893966,2.31650495742445,2.99575911366752,-4.05404632102768,1.31868811837128,2.21452616781685,3.32238707820233,-1.51377248562587,-0.402428252110139,0.54684513514287,1.49498936791174,-2.41099206279229,-1.24002135825836,-0.752750158917506,0.643405939974567,-3.62823585622282,-0.226177111218732,1.07194549277444,2.730877807729,-2761.8252994434
1.23415309727072,0.0596597838263671,1.23006833957881,0.742945121961928,-1.04919988012079,0.132449039642522,-0.704054355825773,-1.10826296692434,-0.422238634492112,-0.425897077880646,0.132376267811865,0.521657181012593,0.45573732427121,0.316378484856476,-1.36989641490724,1.12573998066198,-2.05831101317361,-0.218866732770408,-0.545834107575586,-0.15476309283083,-0.0251298611716562,-0.507070339421033,0.970956749623737,-0.661768185240562,-0.668230201145866,-0.467619027146415,-0.0383636148866674,-0.22361718925354,-0.0273503817528248,0.242405963414643,0.208582796155873,1.00410574549281,1.30062349408026,2.7073769713315,2.70901958703807,2.60492506968198,1.54958021915383,2.95540176620574,3.50797239728308,0.141889082726603,-0.0487907182250622,1.76896413231165,-4.86025486048845,-0.886445794885787,1.58376356244871,4.44868342933976,-4.60373380750381,-0.430557910964674,2.04395681848393,4.07196526254719,-4.57932453625978,-0.128577859923333,2.00676143277955,4.53572183313974,-5.06544384647513,-2.40309118935859,-0.168010158813503,3.0400235366941,-3.6072435944824,0.504086429043483,2.40428246350564,3.04775732152112,-4.10657806072071,1.2801406913922,2.25262845309702,3.40694215890593,-1.53982792382798,-0.455079360440239,0.440763591604521,1.64044604225529,-2.49563572712763,-1.30614261887409,-0.794265734351638,0.695518723070641,-3.57484086542517,-0.206970490476887,1.06199649758862,2.718833609069,-2748.09123513013
1.06217246803577,0.230524248888208,1.67967943232322,0.325895473339988,-0.743899735650655,0.309186506872369,-0.681569538526923,-1.37655101024172,-0.360747590923846,-0.211779975722575,0.158919473290215,0.56812714605841,0.901116413371427,0.402652150790116,-1.10573866015938,0.779951931447701,-2.11262607266058,-0.103352525042759,-0.420368557349697,0.210812117889237,-0.142245634111532,-0.646089404004494,0.899858629962475,-0.901164399848505,-0.86269926835281,-0.464667742665739,0.407475843607805,0.0515677492920796,0.225233140745202,-0.344889976531473,0.520191941606393,0.702071015712201,1.02598750670032,2.93262280038706,2.97260607284991,2.84170405400928,1.66089202976707,3.07646478445757,3.66785343169254,0.111633785457294,-0.0513470674781863,1.48544192871781,-5.25997954350277,-0.961091113408494,1.59976932267067,4.92331051036129,-4.80429617000235,-0.473750197278215,2.11389550294132,4.52854245449993,-4.72775985447628,-0.21173384105452,2.09411694358153,5.08420141911669,-4.97119710167714,-2.624452392196,-0.0309202339353795,2.73027035516054,-3.66351840103414,0.515683665337219,2.41672508291436,3.30099902155463,-4.1912044910783,1.15029374064803,2.17290157382841,3.6451393829182,-1.72419756326142,-0.552807246220448,0.487575157321262,1.44491513618202,-2.88338201022582,-1.56116115533951,-0.628196924697644,0.692839973582716,-3.532254403869,-0.000800706998441952,0.959124709492258,2.57112806845493,-2740.05297230885
1.02054732681883,0.271279472192252,1.78064347750798,0.268147073357518,-0.655405689002247,0.358309952986224,-0.65686805725647,-1.4490027345866,-0.344180345350355,-0.159075062784817,0.167543981159187,0.573517834652974,1.00246452055979,0.38485416155395,-1.01210363908663,0.640159189241197,-2.16337912834312,-0.0875603969578381,-0.403862338519919,0.227053423657168,-0.145105268666801,-0.663321425709072,0.934673174648926,-0.872710598840488,-0.761207814934645,-0.449909551941207,0.509834851187655,0.142285023746349,0.286571855209847,-0.488898606799171,0.563438528819407,0.6388273055033,0.955490406749518,3.00563926719206,3.00739739959894,2.88585386471493,1.6324371922756,3.07005512142517,3.66571569428492,0.111363685411335,-0.0584843517200423,1.50120297334485,-5.34961647519214,-0.961061001607593,1.5971053987059,5.03695943215593,-4.85914183493622,-0.461992307330131,2.12287672885508,4.63661659938665,-4.774183079237,-0.203532116298396,2.10132488164856,5.21862467425272,-4.94459735491888,-2.61259969693099,-0.0155443128976603,2.64343923944294,-3.69356601910566,0.520888753767913,2.39233605864072,3.36418701084403,-4.22548699409196,1.10750026309678,2.13319139464196,3.69497474064922,-1.75997249615067,-0.547180901611214,0.445197756953444,1.36939380082147,-2.98525759956882,-1.54493441198843,-0.680681072339348,0.691350420011789,-3.46414435403652,0.0504983610962205,0.939796357065636,2.51576595156724,-2730.07995579407
1.03611035518726,0.347724054493508,2.21202854473058,0.23567359222986,-0.34533909725357,0.477213850102527,-0.472729654368989,-1.84252474111148,-0.267507053156043,0.0172202808430797,0.197737275984012,0.574748360707404,1.40972336002472,0.0898938239880261,-0.478844743644082,-0.277765471273784,-2.21780149101058,0.124433492332396,-0.310206240707066,-0.0812687799384917,0.0267994679531918,-0.417360319961966,1.00851291453596,-0.678023496027433,-0.83585118116656,-0.863637773402232,0.848992144198864,0.705256687350149,0.566083126751781,-1.07016798211156,0.564290751358065,0.549810654550093,0.754590778921828,3.2898629649465,3.04510941189405,2.95073123506809,1.61062296699293,3.10193113810403,3.64566856254194,0.0224279149698793,-0.112962605601702,1.28471878558944,-5.76268905138791,-1.02064387093355,1.65356399343829,5.60953248177685,-5.08972257824117,-0.421983075804092,2.22073096054084,5.16319641334835,-5.02365221097879,-0.173239655838453,2.19307868913828,5.89214384639268,-4.71653789746846,-2.22274293282778,-0.0374378206376913,2.26604202574167,-3.72105153061875,0.47778969455383,2.28173729405603,3.61186657204195,-4.27791536243861,0.776276157063069,2.00524925014289,3.87301615494738,-1.67414364594893,-0.864006383141181,0.0725208120904741,1.22815591064059,-3.36223510574164,-1.45930235429992,-0.842869890510431,0.395350261859597,-3.08578138807048,-0.00788251453428868,1.03471269625303,2.22996109549673,-2718.29980609382
1.37818810040823,0.297448941832963,2.59921853146578,0.122180537390969,-0.451552269507976,0.395042532030057,-0.280672112498818,-2.24713843802927,-0.228374722933352,0.050827414923643,0.166700397220447,0.544674837478034,1.7306930924722,-0.271834226532146,0.126907665711637,-1.15444137535886,-2.16872056881668,0.180256880383727,-0.261580261944992,-0.175194214417081,0.110538211629676,-0.28762041319497,1.11465310018795,-0.831017398764978,-0.916056119061449,-0.646555587723559,0.820323666269421,1.32103573717543,0.772053204240581,-1.41799960893532,0.337634240595443,0.684754942755454,0.720622404869435,3.29858805605269,2.99343959132917,2.89834230111101,1.39683984254889,3.0797500004172,3.59621970942126,-0.0555801507824998,-0.139049803895639,1.13504212030137,-6.20936891829148,-1.14235212150783,1.74251525697973,6.17451605133812,-5.2400252300332,-0.398556365400877,2.32394472073107,5.64896105241959,-5.2573967931452,-0.128542714319896,2.2846721477554,6.53010767763616,-4.41633331081644,-1.66569890638976,-0.278572339794884,2.08242690308222,-3.74635069588686,0.367823588038071,2.13851008167723,3.77874319094318,-4.30037826549813,0.322178260158456,2.01135057752399,3.98427442228551,-1.99909839240101,-0.919520842830952,-0.0457868941189617,1.03538066166864,-3.50918886405896,-1.75613596380521,-1.08057289378301,0.300420104334896,-2.70209029252326,-0.0690314489832151,1.02581393721588,2.088405681334,-2691.09256265855
