"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"tau_FRbr_1",-0.179129659042946,0.00410111866760682,0.0633947508693618,-0.0392625817762667,0.00262313702178524,-0.0490630882017193,0.0309278699806813,0.0882424580768157,-0.0343440577275415,-0.0948473365300418,0.0258255137683521,-0.0159661575639779,-0.0293087905076235,0.0216539326571724,0.0439882592867296,0.0459277862769748,-0.0517504462118182,-0.124319002455575,0.709294451195676,-0.196062208855038,0.525226182760471,0.820814207601773,0.232105564534968,0.0972234561790352,0.0866404399919689,0.189138785120001,1,0.31690048312763,0.295029595608713,0.312964197684746,0.821846289822568,0.360855275389981,0.376607351686932,0.294986648569372,0.911202135214566,0.328653683891921,0.316057576646781,0.367542831962305,0.700687218012723,0.569790481271713,0.544047522058853,0.462528938028734
"tau_FRbr_2",0.0599769899124169,-0.0207999913992956,0.0177862809540742,0.0356067446864011,0.0488469971690158,0.01370613804578,-0.150747435704865,0.0192592394041406,0.0535974221712502,-0.0407735398531761,0.0336233803489884,-0.0413517049527938,-0.0844036641045969,-0.0194144690187588,-0.0355473146458624,0.04945010581226,0.0291718939527487,0.00586125185056216,0.438487644606229,-0.167204253296551,0.463425983477955,0.489884213266105,0.989909577049824,-0.0317433344740311,-0.0935873690748823,0.137758629758367,0.316900483127728,1,0.995926321524606,0.992627502031749,0.392653370997221,0.199684868274397,0.140172124217788,0.0558984092277158,0.39526042677658,0.0729068563581397,0.0366234290256664,0.0947447785311094,0.30778017579787,0.339683947758657,0.289360161744426,0.279754705710079
"tau_FRbr_3",0.0656506396298257,-0.0226720305010655,0.0233491546886646,0.0377271008455361,0.0468304997691741,0.0103383817800792,-0.152355144962684,0.0116786721818539,0.0556550235102621,-0.0469545588212833,0.0305103269135729,-0.0422843085349974,-0.0868859946233602,-0.0169265214565286,-0.0323265535843031,0.0505930475878943,0.0287660285882378,0.0068188415485983,0.439886441325281,-0.167983339485187,0.448040354461841,0.461593012025499,0.992080328379631,-0.0448155941436755,-0.127586133050867,0.119494264780918,0.29502959560902,0.99592632152442,1,0.99319192736642,0.375147675031741,0.176128743679346,0.129904267204209,0.0436286484379453,0.377295655342554,0.0290479931787842,0.00615912747857444,0.0570006199520771,0.292863244351786,0.323224179873276,0.285273030913256,0.255984305473795
"tau_FRbr_4",0.0527966695365278,-0.0275240066744655,0.0204291288471591,0.0440055986884135,0.0392818876430897,-0.00144251805816368,-0.151529299891055,0.0151052936799785,0.0561259038565925,-0.0412804188424188,0.0330422793519702,-0.03395701554987,-0.0851050687417641,-0.0175038034664328,-0.0330809553139531,0.0535370796310052,0.0221474173067676,-0.00413049814486712,0.499869036239532,-0.246795754609827,0.418769667517321,0.481098504395896,0.995703278769298,-0.0428830909160625,-0.118070128880416,0.135706575576405,0.312964197684914,0.992627502031682,0.993191927366549,1,0.384084012822706,0.16732472603159,0.109035256398251,0.0377520226255634,0.389915914553568,0.0275186479130492,-0.00349495946603439,0.0782189944341673,0.291839451786017,0.323348414522661,0.277658934749585,0.274525500155233
"tau_EnfCond_1",-0.132965954282801,-0.0813518319262439,0.054549607339928,0.0474998745730304,-0.0607734278439924,0.0397375386156092,-0.0262659885300714,0.131576962107175,-0.0223329695611327,-0.13723771318267,0.00448776193727313,-0.0518055760976742,-0.0567238076402446,-0.066653258467034,0.0161989499678419,0.0503882059388571,0.0400036467873494,-0.112721028803555,0.600829282021603,-0.151146735118686,0.532634135494276,0.701312284058706,0.321076719162396,0.190435459807622,0.0596187402410663,0.199238087008566,0.821846289822503,0.392653370997227,0.375147675031599,0.384084012822667,1,0.465249616494207,0.447585908479357,0.341587500754907,0.869789846779843,0.287562764249492,0.2713770095428,0.309333298650469,0.699928331496909,0.587735946020512,0.566249970008349,0.441679508899681
"tau_EnfCond_2",-0.0702808320689272,-0.155300562276671,0.0673993033356279,0.126687496224499,-0.0347740800768463,-0.019615317161033,-0.0906701441271197,0.0452459276816796,-0.0775410805456313,-0.0901174434316424,0.0401812925571746,-0.0209747932162766,-0.0773490021266583,-0.00478798881510882,-0.00591315652311373,0.00585831941944427,0.0777585652014446,-0.0909150315512369,0.17220976560815,0.0421551782788381,0.324003917466909,0.399214731703274,0.137746648629639,0.807588121598668,0.278108065675686,0.20165370300255,0.360855275389845,0.199684868274441,0.176128743679293,0.167324726031611,0.465249616494136,1,0.92216472034195,0.723519950532739,0.358323161530999,0.438117404591043,0.396750141981678,0.375716684147487,0.23746873336427,0.326988970215114,0.288816956890881,0.276684324562904
"tau_EnfCond_3",-0.0606143982223811,-0.15123489827701,0.111097491977405,0.0915555482911898,-0.0290194568791437,-0.0647355286544278,-0.0497543346206926,0.0418319206441673,-0.0870666915881172,-0.108617077291131,0.0550707883132724,-0.0430193191357472,-0.0926998067425759,-0.0336030902278735,-0.0267497114964176,0.0199487415349018,0.0491734304870899,-0.11990687656429,0.160467383620452,0.0755567580300653,0.316785289503928,0.383803678548776,0.0763033377892399,0.801050796174479,0.274389999554531,0.137290525925385,0.376607351686942,0.140172124217731,0.129904267204051,0.109035256398162,0.447585908479401,0.922164720342029,1,0.74923676064441,0.356378077162062,0.410474881983681,0.418958626100783,0.360458333144502,0.263333308854021,0.312733764860807,0.305266937707562,0.238329653700745
"tau_EnfCond_4",-0.0676130449067787,-0.140661346481454,0.0256460417298659,0.0959226740310616,-0.0691049101419406,-0.0503182993984981,-0.0251990461242978,0.0594764445934348,-0.0950342439162835,-0.0115244562509761,0.0450235463813501,0.0431991425838686,-0.063476590645549,-0.0815345161282542,-0.0396557731711472,0.018247282259737,0.0713655711244147,-0.142793169380271,0.135789761052643,0.0569261700777333,0.206269506520134,0.286681083856505,0.0103685885587325,0.734221411804177,0.205093310237704,0.0984128444660865,0.294986648569324,0.0558984092277315,0.0436286484378974,0.0377520226255618,0.341587500754896,0.723519950532763,0.749236760644383,1,0.274881662751398,0.281811201076841,0.27496440614858,0.273235782477842,0.197051752491085,0.206396943844882,0.195502856570062,0.211288715603258
"tau_AFrSem_1",-0.145717531131477,-0.0175592311381852,0.0341408385207753,-0.0050158047740442,-0.0140605105529259,-0.00417901851271737,0.00045756326431964,0.106677301527798,-0.0293768334793213,-0.0839405178935263,-0.00827467840893239,-0.0217603216772934,-0.0386165123128177,-0.00599205201384764,0.0327127482597642,0.0521097020847506,0.0170579922625185,-0.104357131486525,0.669878316427917,-0.179032059639078,0.531943097807292,0.772480917170077,0.318550643699489,0.0825957022742372,0.068939469541933,0.211898226910392,0.911202135214551,0.395260426776517,0.377295655342329,0.389915914553454,0.86978984677988,0.3583231615311,0.356378077162046,0.274881662751428,1,0.315164759681377,0.295682812166213,0.339671497845576,0.714039324753268,0.589703211237564,0.574226046907355,0.467851473442754
"tau_AFrSem_2",-0.118121969248178,0.0180345925638955,-0.00857252905261627,-0.0474986015497211,0.0569053025212996,-0.00787666299177804,0.0448520793096425,0.0389629438108685,-0.0413863077860874,0.0236537454100909,0.079389928845176,0.0427235841989109,-0.00900877557167078,0.0301831818470574,0.0516603067111211,-0.0891066039676007,0.00293980146075722,-0.0371819303419145,0.105140885164282,0.134118035055423,0.283699436135981,0.317989057460189,-0.00246442412014946,0.278897028747906,0.893196975506657,0.117394548775662,0.328653683891855,0.0729068563581367,0.0290479931787107,0.027518647913027,0.28756276424947,0.43811740459107,0.410474881983645,0.281811201076838,0.315164759681337,1,0.971171939982009,0.839150899805031,0.260028108094821,0.273547687092085,0.204849155510723,0.199501380225592
"tau_AFrSem_3",-0.107245403657656,0.0196792209265232,0.00571415365726419,-0.05240158283502,0.049336670650378,-0.020387434248141,0.0593634933531183,0.040301383913673,-0.0421962991169975,0.012269033819064,0.0734974325292209,0.0402004764175194,-0.00620024391086097,0.0422259393829311,0.0635328904037042,-0.0931882042378177,-0.0114427013559992,-0.0398576062676919,0.0977992318565317,0.157096357539513,0.2664694986675,0.282305571381573,-0.0334780464391334,0.264517802503142,0.904753871465688,0.0739953095607902,0.31605757664668,0.0366234290256945,0.00615912747853989,-0.0034949594660213,0.27137700954275,0.396750141981683,0.418958626100729,0.274964406148564,0.295682812166146,0.971171939981993,1,0.847209491076208,0.259467136081247,0.254945422041595,0.203752860369582,0.131592956732242
"tau_AFrSem_4",-0.100051767826838,0.0224151838312559,0.0126351671606171,-0.00691095775117731,0.036391507540122,-0.0373503200376595,0.00513041516537638,0.0808107284581936,-0.056579832867881,0.00784864519555979,0.0959199735172176,0.0167412677581096,-0.0355526550307223,0.0102790706130012,-0.0207358884291066,-0.0454634082498451,0.0108715841334437,-0.132590035145797,0.262356934754991,0.00206893498391392,0.24433592941931,0.346380659848975,0.0411255725512936,0.309126357374799,0.85113906288468,0.158323794483839,0.367542831962287,0.0947447785310843,0.0570006199520202,0.0782189944341346,0.30933329865047,0.37571668414751,0.360458333144495,0.273235782477847,0.33967149784557,0.839150899805035,0.84720949107622,1,0.256336564073375,0.269327994078762,0.191405287056643,0.183063055546253
"tau_CulFr_1",-0.119491908127754,-0.0192772874512796,-0.00110136488792631,0.0449219765233786,-0.0549593082630078,0.0132581165491215,0.0466754931134363,0.0624975231426632,-0.048120056396923,-0.0574366522300085,-0.00381592580582594,-0.0595210268245048,-0.027005002109707,-0.0111008787624749,0.016912899219497,0.0838856917033509,-0.000975313309852607,-0.0346016320065999,0.45544970371076,-0.0796480045017407,0.470594437272161,0.608780080975313,0.237718455041097,0.0174343224614452,0.0585692438297729,0.151321387578184,0.700687218012703,0.307780175797837,0.29286324435162,0.291839451785941,0.699928331496934,0.237468733364347,0.263333308854,0.197051752491104,0.714039324753264,0.260028108094853,0.2594671360813,0.256336564073378,1,0.556037646067861,0.482786073230067,0.348987184216179
"tau_CulFr_2",-0.146152873604805,-0.0514288888137217,-0.00115158796135695,0.13963926461078,-0.0623530772689239,0.0470143080641259,-0.120293138291974,0.0693469846053491,0.0477933304791048,-0.0604349839175162,-0.0150236794991103,-0.0480889037054617,-0.0559171964506633,0.0159804573656604,-0.0153980347940505,0.0101412385999643,0.0222323449333314,-0.0823269192983532,0.410735529405511,-0.0928666542059566,0.453091668272256,0.554568171595203,0.279266665643571,0.0991666705368146,0.0814747111881849,0.592160000331971,0.569790481271607,0.339683947758704,0.323224179873196,0.32334841452267,0.587735946020478,0.326988970215151,0.312733764860747,0.206396943844876,0.589703211237493,0.273547687092075,0.25494542204161,0.269327994078741,0.556037646067808,1,0.858555811304717,0.630527385969902
"tau_CulFr_3",-0.14731405092379,-0.0588409700541849,0.065852293482472,0.154802813656722,-0.0810298256812173,0.0283751541024921,-0.0944398914181851,0.083529934891959,0.0348596391364363,-0.126960233459522,0.0322064963822709,-0.010756649083308,-0.073538579853184,-0.0207988990381977,-0.0278827137523715,-0.00696225630393338,-0.0128966096246012,-0.0784010591199967,0.405402939015164,-0.0610892386180881,0.449006185315159,0.50342305211585,0.233339971227667,0.0792688719654564,0.0152196256261833,0.661527997672935,0.544047522058809,0.289360161744408,0.285273030913118,0.277658934749531,0.566249970008355,0.288816956890942,0.305266937707533,0.195502856570074,0.574226046907327,0.204849155510736,0.203752860369618,0.191405287056638,0.482786073230052,0.858555811304746,1,0.688628603748809
"tau_CulFr_4",-0.106892421841546,-0.0278391915262464,0.0478613670858956,0.0386283025918834,-0.0545351433603457,-0.042005701354223,-0.0143146844915432,0.0917080448804678,-0.0318435818833225,-0.0910798817592759,0.0936727613388787,-0.00527139304786609,-0.133817728385642,-0.00765153006403118,0.00566335271707119,0.042465994906645,0.0601088576472826,-0.0589437595598846,0.377192285855311,-0.0903785668423262,0.33456509515501,0.446490964187336,0.234758206327465,0.125959970358432,0.0430807257446525,0.660957488881027,0.462528938028725,0.279754705710061,0.255984305473707,0.274525500155191,0.441679508899698,0.276684324562949,0.238329653700738,0.211288715603271,0.467851473442752,0.199501380225608,0.131592956732269,0.183063055546253,0.348987184216181,0.630527385969931,0.68862860374882,1
