"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"gamma_CONG_EF",-1.61296044490746e-07,-5.68985327910112e-07,0.000185249977334302,7.15319959596433e-08,-6.35122089499294e-07,-8.22791555329449e-06,5.40388392716443e-06,2.1024689924016e-06,-4.30846953156114e-08,-2.82293961900967e-07,1.26941140561905e-05,-1.06526176825755e-05,-4.84591985683292e-06,-1.50187772088007e-06,-5.48241945442317e-07,-2.83235258271675e-06,1.21484593292449e-06,-1.64440742451276e-05,0.00160212783295582,0.000303989532795572,0.00660063869239793,0.00229651768029971,0.615072456189137,-0.000625068343715457,7.17608492830736e-05,-0.000221360679070641,0.193263140233845,0.841794439713026,0.976408307724815,1.63132708105766,0.0107246321934935,0.0102542557832697,0.0102047201077898,0.0106655781630068,0.0191998740704468,0.019311347684107,0.0193517424031012,0.0230402450223603,0.00751107179886003,0.00748833165717445,0.00748427567466451,0.00759044064535327
"gamma_SININFO",3.96912187576222e-07,7.19253175455481e-07,0.000281824294323914,-3.57742756173501e-07,9.49108307588424e-07,-6.21097958767955e-06,6.39212560133644e-06,1.57930093001165e-06,-1.44661611995941e-09,-5.78343498445449e-07,1.96191886114188e-05,-2.58172784451622e-05,-1.0941337710142e-06,5.84414504964532e-06,3.43655008346491e-06,-1.03698742453996e-05,-1.91603675046792e-06,-6.76050597474628e-05,0.00142994532724642,-0.000288251767928834,0.00229651768029971,0.00648130870308034,0.677048383384257,0.00128526693438369,0.00243279693309118,0.00092623611933159,0.313508669697544,0.968727567094298,1.09335958323782,1.90101537682463,0.0162939678320428,0.0158562323710655,0.016052994524245,0.0177846036065731,0.0294342041698833,0.027603479522989,0.0279026955675464,0.0348241436759818,0.0111128232925366,0.0112778644892482,0.0113032997528038,0.0118585391836328
"zeta_FRbr",0.000173892643219368,0.000248210578874492,0.126671803467109,-0.000107608892061285,0.00024384314083736,-0.0122192455063262,0.00178123903019452,-0.00037613023335491,-3.4778126582448e-05,-0.000286481967288523,0.0111837541967077,-0.000917089792807227,-0.00131114634416252,-3.29562312367151e-05,-0.000399284117332578,-0.00440021880943844,-0.00112342493738253,-0.0143018655909914,1.3765728414579,1.62836808939346,0.615072456189137,0.677048383384257,-727.949017624878,-0.14835938808918,-0.899570601949781,-0.0508308151772097,151.67705108286,-608.737548337121,-779.181609682849,-1495.52788191826,6.54924299015495,6.59928954484636,6.68473648634027,7.11133447783508,11.5424391859011,10.8288171385679,10.879699067094,11.7884185024887,4.5848634363914,4.60127280059391,4.6355259367731,4.87166511827435
"zeta_EnfCond",1.27631236125317e-06,2.66202875009233e-06,0.000108296255574681,-1.14211967574854e-06,4.29673942675596e-06,1.43775511451033e-05,1.65576571768512e-06,5.34672343310536e-06,-1.56758402138981e-07,1.6617801957198e-06,1.01856527403163e-05,-1.14733607855323e-05,-3.05876342875899e-05,-2.29421834397149e-05,-1.87530539562898e-05,2.47026813614525e-06,-4.49011383314623e-06,-0.000111161042258945,0.0014908850985766,-0.000407434485393207,-0.000625068343715457,0.00128526693438369,-0.14835938808918,0.0575028756735371,0.0148190848492515,0.00514868066414931,0.186954776876587,-0.148573294315157,-0.241610571671424,-0.270922036711505,0.014395973376418,0.0561737013534047,0.0657908739801883,0.0955175716017997,0.0165516337204649,0.015171708782056,0.0157986952082473,0.0292878507919062,0.00544528275705552,0.00596948695006967,0.00601170802009405,0.00691598488662169
"zeta_AFrSem",2.58144605363261e-06,2.22602353704257e-06,0.000549751400013379,-1.31744546952151e-06,6.38861524678199e-06,-8.55588691086801e-05,3.95066073190499e-05,-5.46975157013468e-06,1.37954480136322e-06,-5.89743561228831e-06,6.69967229268855e-05,4.83136317299048e-05,4.65050777448887e-05,2.08994034849206e-05,-5.36292131120853e-06,-0.000104003162211374,4.58810746023675e-07,-0.000571391010209846,0.00199062724449398,0.000969157469322148,7.17608492830736e-05,0.00243279693309118,-0.899570601949781,0.0148190848492515,0.221881512464904,0.00954084120433945,0.396843814809867,-0.764879697989855,-1.13487371266423,-1.90838872967861,0.0191493361555168,0.0201280116712519,0.0205113858916584,0.0221410890600521,0.0419835173236402,0.262440548412242,0.282354924322839,0.495276494483526,0.0113264702714485,0.0132270599653313,0.0133700771755995,0.0136141427745092
"zeta_CulFr",1.61366026301041e-06,3.27707237725795e-06,-2.79052948460903e-05,-1.51840317599555e-06,3.50879186555327e-06,2.34624638728293e-05,5.57871607140108e-06,1.30353404845842e-05,2.19245927920287e-07,5.27136849456571e-06,-2.14425082553984e-05,-3.82768232491364e-05,1.78774986864829e-05,-2.1149974591604e-06,5.48461085359709e-06,1.66084059576922e-05,-7.28500664980618e-06,2.03650521903111e-05,0.000806879273095838,-0.000275799831575549,-0.000221360679070641,0.00092623611933159,-0.0508308151772097,0.00514868066414931,0.00954084120433945,0.0300197680175734,0.109111044924597,-0.0504505029015572,-0.0966717018524177,-0.0775458993172035,0.0058577367415091,0.00565494045165694,0.00592606765315613,0.00774628964859416,0.010251761098011,0.00974807162686562,0.0100706533030415,0.0197290066020982,-0.00388504352515636,0.0154432216387557,0.0209946222155183,0.03966503325515
"tau_FRbr_1",2.83561629982744e-05,3.79636505771229e-05,0.025370770477692,-2.51948374579114e-05,0.00019436611004318,-0.00229371444120891,0.000821315566515735,0.000180397517513591,3.09058238434851e-05,-0.000150068496184153,0.00267928264296268,-0.000173102532316069,0.000367000031855792,0.00111855642465904,0.000191004783164065,-0.00206296438671961,-0.000170994499963146,-0.0109979890079367,0.137172428276666,0.0334417356577895,0.193263140233845,0.313508669697544,151.67705108286,0.186954776876587,0.396843814809867,0.109111044924597,23.334912360626,173.193117529267,206.123894209953,368.528781757308,1.27508584701632,1.21852471421291,1.23240803707549,1.36494907842867,2.35905895072702,2.17465687161241,2.20121625003666,2.87060369772067,0.844132616350504,0.862477095300816,0.856072835894776,0.882606395938105
"tau_FRbr_2",0.000175326603045116,0.000234479463066544,0.152942756888381,-0.000104510329135733,0.000313955231599977,-0.0147174191082299,0.00236895031851389,-0.00024369525778713,-2.39540707681939e-05,-0.000404138341271854,0.0129238403529407,-0.00154068204127948,-0.00112350490567634,0.000383249884916107,-0.000372617986051072,-0.0058528190579511,-0.00112942745450961,-0.0205250864303722,1.47579121225317,1.7701392143629,0.841794439713026,0.968727567094298,-608.737548337121,-0.148573294315157,-0.764879697989855,-0.0504505029015572,173.193117529267,-461.04353297554,-606.644413530742,-1199.0260673607,7.83957667200972,7.87492440834918,7.9527765891471,8.39903458777992,13.8473647849241,13.2437277982054,13.2957734065206,14.4364372635628,5.47465576045865,5.50170236156194,5.53597335633303,5.7652832721543
"tau_FRbr_3",0.000206096412760307,0.000269306484237604,0.180444332247973,-0.000118870984090023,0.000350846888540504,-0.0174233819874405,0.0027095393417639,-0.000389887273344781,-3.34689053210162e-05,-0.000497671543270589,0.0154748428121879,-0.00162612697075882,-0.00155050488043337,0.000407456489800402,-0.0003478793324578,-0.00666911162057815,-0.00126691414011683,-0.0227522153164554,1.78357970655849,2.14234122850368,0.976408307724815,1.09335958323782,-779.181609682849,-0.241610571671424,-1.13487371266423,-0.0966717018524177,206.123894209953,-606.644413530742,-787.822962648135,-1551.5693763103,9.24077184033237,9.28447265096212,9.38060099380235,9.89354919734763,16.3114090906643,15.5101373255831,15.5661152758494,16.6819253859669,6.46835345940737,6.4861759121906,6.52729469442257,6.80795307387117
"tau_FRbr_4",0.000419672398921563,0.000615228126847373,0.314386121404649,-0.000276376445989494,0.000698558803690023,-0.0296983958929986,0.00474002145007094,-0.00079288231157152,-6.64306510875026e-05,-0.000760492574108761,0.0285067636855369,-0.00242058105075735,-0.00324797820115068,0.000884675493328779,-0.00061275512573993,-0.0119177773233528,-0.00268940523328589,-0.0408185760059789,3.38517410075995,3.74442332192297,1.63132708105766,1.90101537682463,-1495.52788191826,-0.270922036711505,-1.90838872967861,-0.0775458993172035,368.528781757308,-1199.0260673607,-1551.5693763103,-2998.09926048227,16.2703204855229,16.3166188277896,16.540438441317,17.7278040137715,28.7541915431579,26.8850422637466,27.0400039318917,30.0558152357624,11.3761703462052,11.4021822279481,11.4755791439543,12.0819156278716
"tau_EnfCond_1",1.26125210048429e-06,1.9919758196398e-06,0.00136262192298244,-1.23500736966265e-06,7.00822359424989e-06,-0.000100411342851369,3.08224206556812e-05,8.24313262022353e-06,7.56439315687337e-07,-3.6891592804108e-06,0.000108598141690295,-3.54680990237573e-05,2.44519098033793e-06,2.85208307216348e-05,2.43983096797567e-06,-6.59506593246922e-05,-9.33080728320555e-06,-0.000405404254727603,0.00778168600197821,0.00483013742929608,0.0107246321934935,0.0162939678320428,6.54924299015495,0.014395973376418,0.0191493361555168,0.0058577367415091,1.27508584701632,7.83957667200972,9.24077184033237,16.2703204855229,0.100066588703685,0.0802554283872528,0.0809864890121126,0.088914438634023,0.134123128925086,0.128475830062932,0.129662000003918,0.161035168326931,0.0500531291529805,0.050976881346956,0.0508629523916168,0.0524845312157876
"tau_EnfCond_2",1.29477423691158e-06,2.08979094962771e-06,0.001345956198377,-1.12025915550785e-06,7.97954065485301e-06,-8.99856219928014e-05,2.81421398878922e-05,9.70264532700589e-06,3.50684244056754e-07,-3.81510531195717e-06,9.79242896180423e-05,-4.26007894071135e-05,-2.89243457277569e-05,-7.13629967568183e-07,-1.68127049039555e-05,-5.97104539588224e-05,-5.15512689436285e-06,-0.00039547678073907,0.00696622924958023,0.00481857575917893,0.0102542557832697,0.0158562323710655,6.59928954484636,0.0561737013534047,0.0201280116712519,0.00565494045165694,1.21852471421291,7.87492440834918,9.28447265096212,16.3166188277896,0.0802554283872528,0.146135513285425,0.147122654121619,0.165836052089951,0.129745373566624,0.127756116870338,0.129016607107251,0.156108198987167,0.0486674903137397,0.0496329391545574,0.0496102465377879,0.0508667006918065
"tau_EnfCond_3",1.44152646770946e-06,2.30333499179987e-06,0.00139894442066471,-1.21465549727954e-06,8.96035218816602e-06,-9.64018236929788e-05,3.10159205679333e-05,8.85713244962809e-06,3.93247013216104e-07,-5.34200014007065e-06,0.000109893398869809,-3.52876265026454e-05,-4.08030885081957e-05,-3.37704449202464e-06,-2.09017479389011e-05,-7.22079429065061e-05,-2.08242744918526e-06,-0.000450659663864099,0.00738301428989794,0.00460010245493221,0.0102047201077898,0.016052994524245,6.68473648634027,0.0657908739801883,0.0205113858916584,0.00592606765315613,1.23240803707549,7.9527765891471,9.38060099380235,16.540438441317,0.0809864890121126,0.147122654121619,0.181235864193001,0.193476932839204,0.130876601378445,0.12797268936586,0.129697258435592,0.159203296551468,0.0492011534306428,0.049953606250656,0.0499433321579765,0.0516778941700007
"tau_EnfCond_4",2.298968612042e-06,4.31658041859731e-06,0.00150848783399989,-2.26932751013379e-06,1.22691099857349e-05,-9.16866594789223e-05,3.47238513929334e-05,1.18255418257276e-05,1.48337532069691e-07,-5.58473565842227e-06,0.000139242120078262,-3.0546625520232e-05,-7.11786386869595e-05,-5.49716102192014e-06,-2.55865557398268e-05,-8.60336686252343e-05,-4.45838259960594e-06,-0.000537604000539277,0.00981126686230036,0.00383226086111207,0.0106655781630068,0.0177846036065731,7.11133447783508,0.0955175716017997,0.0221410890600521,0.00774628964859416,1.36494907842867,8.39903458777992,9.89354919734763,17.7278040137715,0.088914438634023,0.165836052089951,0.193476932839204,0.408203493397453,0.14258040496499,0.131519374245983,0.134096904931699,0.18279031430354,0.0535962578496702,0.0538740555843119,0.0538415026113045,0.0576441389723349
"tau_AFrSem_1",2.56543449793487e-06,3.92215703316314e-06,0.00253221144548031,-2.42240776871292e-06,1.50343327421854e-05,-0.000205170064592934,6.43654127491226e-05,1.57813966860604e-05,1.92366224763111e-06,-9.46627361519246e-06,0.000223893146644337,-4.74195653173151e-05,1.76072683777819e-05,6.83373586946609e-05,5.57806013141113e-06,-0.000149251165829656,-1.92840347129993e-05,-0.000841856941962444,0.0147046165535144,0.00850243711703275,0.0191998740704468,0.0294342041698833,11.5424391859011,0.0165516337204649,0.0419835173236402,0.010251761098011,2.35905895072702,13.8473647849241,16.3114090906643,28.7541915431579,0.134123128925086,0.129745373566624,0.130876601378445,0.14258040496499,0.286920909936133,0.239645091449291,0.242413437572259,0.308123968897368,0.0897818571041646,0.0917369899672365,0.0913738395987969,0.0940569568011203
"tau_AFrSem_2",2.72654268780338e-06,5.74608376108837e-07,0.00278633219706476,-9.65199983443884e-07,1.31914954400917e-05,-0.000289310059468775,9.24231397194281e-05,-2.44383526193194e-07,2.31144443218365e-06,-1.80281269906271e-05,0.000229038328793565,7.07460530818935e-06,5.57525584446939e-05,6.00597996009189e-05,8.10328141358237e-07,-0.000229943899942692,6.69559175098833e-06,-0.00113958545893438,0.0104351914250967,0.010923864679008,0.019311347684107,0.027603479522989,10.8288171385679,0.015171708782056,0.262440548412242,0.00974807162686562,2.17465687161241,13.2437277982054,15.5101373255831,26.8850422637466,0.128475830062932,0.127756116870338,0.12797268936586,0.131519374245983,0.239645091449291,0.553300397277812,0.563243461051477,0.786309426007437,0.0867404732464719,0.0892033857788972,0.0893008069240405,0.0895283874538912
"tau_AFrSem_3",3.30434875761314e-06,1.1944371656259e-06,0.00287908440865732,-1.26142995226444e-06,1.49726998064627e-05,-0.000305668031693631,0.00010047807351041,-5.54128813799195e-06,2.48325093488371e-06,-2.05549800967423e-05,0.000248634514741081,2.4166207100736e-05,5.93350520397229e-05,6.62922511289795e-05,2.56204077778386e-06,-0.000254287886165864,1.15849671960411e-05,-0.00123866936281891,0.0109332921378943,0.0107530131517845,0.0193517424031012,0.0279026955675464,10.879699067094,0.0157986952082473,0.282354924322839,0.0100706533030415,2.20121625003666,13.2957734065206,15.5661152758494,27.0400039318917,0.129662000003918,0.129016607107251,0.129697258435592,0.134096904931699,0.242413437572259,0.563243461051477,0.620654017339363,0.836845056108589,0.0876440347773852,0.0899427465350636,0.0900796322792929,0.0908738430419415
"tau_AFrSem_4",6.80000455709432e-06,7.03935717519958e-06,0.00348568621705543,-4.89688473894649e-06,2.21835978596225e-05,-0.000359912654163069,0.000137687772255049,7.09557153804052e-07,3.70389967324378e-06,-2.14763160995883e-05,0.000371271671371298,7.58326779757234e-05,8.01023951936886e-05,0.000141786407997509,2.47520873510359e-05,-0.000385669948418715,-1.58168253287562e-05,-0.00174708746146409,0.0211656019016689,0.00987117521693921,0.0230402450223603,0.0348241436759818,11.7884185024887,0.0292878507919062,0.495276494483526,0.0197290066020982,2.87060369772067,14.4364372635628,16.6819253859669,30.0558152357624,0.161035168326931,0.156108198987167,0.159203296551468,0.18279031430354,0.308123968897368,0.786309426007437,0.836845056108589,1.90914942351283,0.108246492733742,0.110596826700467,0.110593851831243,0.118291305941733
"tau_CulFr_1",2.19148388323788e-07,2.43392500243504e-07,0.000842103538200669,-2.38440500354747e-07,1.15376166402796e-07,-3.32840983483892e-05,6.7801661281463e-06,2.09065710254691e-06,-1.54851898837273e-07,-5.55208231141283e-07,5.42954994017581e-05,-3.28836492682671e-05,-2.73920882614459e-05,6.12862113656041e-06,1.32888156792206e-06,-1.22673401741582e-05,-4.88589744788521e-06,-0.000149607165117817,0.00524406936555099,0.00337818615950918,0.00751107179886003,0.0111128232925366,4.5848634363914,0.00544528275705552,0.0113264702714485,-0.00388504352515636,0.844132616350504,5.47465576045865,6.46835345940737,11.3761703462052,0.0500531291529805,0.0486674903137397,0.0492011534306428,0.0535962578496702,0.0897818571041646,0.0867404732464719,0.0876440347773852,0.108246492733742,0.0646922011950909,0.0364839039269355,0.0329057160833627,0.0270783037364581
"tau_CulFr_2",1.28374934928283e-06,2.37915335227806e-06,0.000850548869838138,-1.2850037990593e-06,4.84065290924851e-06,-4.53003419035275e-05,1.8389963227738e-05,1.20935134260837e-05,4.11951429201553e-07,7.911596015117e-07,4.97361745981852e-05,-4.7795521689898e-05,4.41253084664463e-06,1.15989267573858e-05,2.72720896779439e-06,-2.30968041909633e-05,-9.47204355278912e-06,-0.000176876243171705,0.00507156585060132,0.00339581678612062,0.00748833165717445,0.0112778644892482,4.60127280059391,0.00596948695006967,0.0132270599653313,0.0154432216387557,0.862477095300816,5.50170236156194,6.4861759121906,11.4021822279481,0.050976881346956,0.0496329391545574,0.049953606250656,0.0538740555843119,0.0917369899672365,0.0892033857788972,0.0899427465350636,0.110596826700467,0.0364839039269355,0.0570641854810627,0.0533064550661576,0.0553018769559907
"tau_CulFr_3",1.58096368591403e-06,2.7549169634821e-06,0.000858933200473563,-1.4671196520998e-06,5.58956037136536e-06,-5.07019798307615e-05,2.21395782828207e-05,1.41557232713559e-05,4.7348582922123e-07,9.80196084570503e-07,4.81406734663721e-05,-5.1430610984495e-05,1.08042245432014e-05,1.39264862858729e-05,5.76340481094582e-06,-2.84850164907569e-05,-8.80051902807486e-06,-0.00019320495854218,0.00497434886445823,0.00337637171765297,0.00748427567466451,0.0113032997528038,4.6355259367731,0.00601170802009405,0.0133700771755995,0.0209946222155183,0.856072835894776,5.53597335633303,6.52729469442257,11.4755791439543,0.0508629523916168,0.0496102465377879,0.0499433321579765,0.0538415026113045,0.0913738395987969,0.0893008069240405,0.0900796322792929,0.110593851831243,0.0329057160833627,0.0533064550661576,0.0652710558408496,0.0657975239743427
"tau_CulFr_4",2.47264500361223e-06,4.50818791890762e-06,0.000835181789114947,-2.32289270907626e-06,7.67419183329054e-06,-3.82806668681972e-05,2.71148781207774e-05,2.01136146253372e-05,5.28792932243553e-07,3.19233210679263e-06,4.2623133618355e-05,-6.85598251725821e-05,1.84181705654828e-05,1.72370079121191e-05,1.32455189175544e-05,-2.55325336486395e-05,-9.6787504537044e-06,-0.000172800716294065,0.00578713113833889,0.00297556070090945,0.00759044064535327,0.0118585391836328,4.87166511827435,0.00691598488662169,0.0136141427745092,0.03966503325515,0.882606395938105,5.7652832721543,6.80795307387117,12.0819156278716,0.0524845312157876,0.0508667006918065,0.0516778941700007,0.0576441389723349,0.0940569568011203,0.0895283874538912,0.0908738430419415,0.118291305941733,0.0270783037364581,0.0553018769559907,0.0657975239743427,0.165468894983206
