"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4"
"gamma_CONG_EF",-1.08121957186271e-05,-2.86828630309649e-05,0.00264142907197996,3.75809889508013e-05,-9.10981603099238e-05,-0.00033547338366904,0.000872011623406327,0.00010957336298282,-4.16876216129888e-05,-6.36511495817655e-05,0.000653226567487928,-0.000449285372627559,-0.00010343254651382,-4.47653884487383e-05,-1.87686614621477e-05,-0.000120688572161727,5.99051487178633e-05,-0.00165757910983365,0.284039425184567,0.0674871809335499,1,0.351111827437698,NA,-0.0320840912182169,0.00187514143558467,-0.015725477156503,0.492439593784045,NA,NA,NA,0.417296631411318,0.33016670929946,0.295043496112392,0.205472196619871,0.441188618288948,0.31955021313958,0.302344664182281,0.205245740323559,0.363482049982901,0.385842692242404,0.360575717535361,0.229676110460456
"gamma_SININFO",2.68501207224364e-05,3.65902052920299e-05,0.00405527999212434,-0.00018967073909251,0.000137381986086019,-0.000255558289208566,0.00104093398690518,8.30619092452912e-05,-1.41253435444899e-06,-0.000131598866109094,0.00101883560258876,-0.00109884901792049,-2.35674741582034e-05,0.000175788473838813,0.000118725865797879,-0.000445916919046751,-9.53473019214427e-05,-0.00687710513182287,0.255836508535581,-0.0645797357679719,0.351111827437698,1,NA,0.0665759234548122,0.0641525534525144,0.066402845944175,0.806148619309856,NA,NA,NA,0.639809896668983,0.515217686806498,0.468384626882566,0.345759783533947,0.682558445446397,0.460948053442735,0.439936526669561,0.313061118080588,0.542709083631016,0.58642666150365,0.54955804789139,0.362110948481655
"zeta_FRbr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"zeta_EnfCond",2.89864717012525e-05,4.54655418631704e-05,0.000523169514303277,-0.000203295456656451,0.00020880437995172,0.000198610115085301,9.05239188583333e-05,9.44085462549102e-05,-5.13881660277947e-05,0.000126948168659452,0.000177581822059677,-0.000163947495885232,-0.000221194883636871,-0.000231681165274241,-0.000217511008768704,3.56624461670181e-05,-7.5015066117728e-05,-0.00379634475094578,0.0895516995041528,-0.030645636139615,-0.0320840912182169,0.0665759234548122,NA,1,0.131194625418228,0.12392174165671,0.161394487541753,NA,NA,NA,0.189780551963507,0.612788172551658,0.644464207303906,0.623447850723347,0.128859067829339,0.0850568362753527,0.0836279889697666,0.0883939947122322,0.0892790766508073,0.104210244253637,0.0981279618260453,0.0709007893437338
"zeta_AFrSem",2.98459671536234e-05,1.93545734780632e-05,0.00135200891586529,-0.000119380372886929,0.000158048924245373,-0.000601680173106273,0.00109955870004136,-4.91671930128902e-05,0.00023022491575931,-0.000229350817452513,0.000594630834007679,0.000351453639502515,0.000171203952250313,0.000107442002640032,-3.16661224840799e-05,-0.000764359732913893,3.90219483165273e-06,-0.00993414879699666,0.060870073358988,0.0371098694201373,0.00187514143558467,0.0641525534525144,NA,0.131194625418228,1,0.116902135018667,0.174403810681139,NA,NA,NA,0.12851346012611,0.111779569360374,0.102285100214652,0.0735698823425279,0.166393808367318,0.749013916377256,0.760869231358663,0.760969408154156,0.0945383604851827,0.117549544967255,0.111099738397551,0.0710512231467105
"zeta_CulFr",5.07214429795199e-05,7.74634399916066e-05,-0.000186576404711429,-0.000374062592178013,0.000235993103130289,0.000448570981116078,0.000422123795999958,0.000318556950728081,9.94729373707378e-05,0.000557336330485138,-0.000517399904284144,-0.000756991738935432,0.000178927485643099,-2.95601713345157e-05,8.80432720203379e-05,0.000331845628095284,-0.000168446586117569,0.000962586303185228,0.0670778808733032,-0.0287108445960393,-0.015725477156503,0.066402845944175,NA,0.12392174165671,0.116902135018667,1,0.130365286049737,NA,NA,NA,0.106876355624543,0.0853780999284549,0.0803416723875206,0.0699764179737608,0.110462205815679,0.0756370452212761,0.0737783933807844,0.0824103183623611,-0.0881589194543374,0.373123349316971,0.474290121500132,0.562789483555493
"tau_FRbr_1",3.19688886424626e-05,3.21869104847871e-05,0.00608421201904056,-0.000222622633225063,0.000468881205846192,-0.0015728868649657,0.00222903151810787,0.000158123289946655,0.000502937837827797,-0.000569094104629877,0.00231883511037751,-0.000122788940894823,0.000131745862527813,0.000560732298525037,0.000109975305565259,-0.00147842895046949,-0.000141812652900869,-0.0186452413964134,0.409014005987441,0.124865183672302,0.492439593784045,0.806148619309856,NA,0.161394487541753,0.174403810681139,0.130365286049737,1,NA,NA,NA,0.834433614120946,0.659862381757369,0.599279419402013,0.442257293714667,0.911705567347715,0.605211488421886,0.578408728090738,0.43008093632755,0.687039378528901,0.747416484303583,0.69366105256148,0.449164888565301
"tau_FRbr_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau_FRbr_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau_FRbr_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tau_EnfCond_1",2.17140341690885e-05,2.57901534803381e-05,0.00499004652598153,-0.000166642527224687,0.000258171781330069,-0.00105147621126658,0.00127741331345801,0.000110335714493825,0.00018797782411263,-0.000213638983142235,0.00143526558151993,-0.000384195509203547,1.34042403935727e-05,0.00021833249940869,2.14520703893234e-05,-0.000721749362312108,-0.000118170915268566,-0.0104954622558324,0.354326468312115,0.275404211999178,0.417296631411318,0.639809896668983,NA,0.189780551963507,0.12851346012611,0.106876355624543,0.834433614120946,NA,NA,NA,1,0.663669692229121,0.601375806850351,0.439935881635795,0.791549409543569,0.546004715994672,0.520287489653439,0.368431050027305,0.622100745243622,0.67460088101756,0.62935646705321,0.407876413417836
"tau_EnfCond_2",1.84458777686601e-05,2.23892410018491e-05,0.00407874742410646,-0.000125083913003238,0.000243245814669117,-0.000779751936695606,0.000965135910680392,0.000107468365508284,7.21133119298715e-05,-0.000182821088023025,0.0010709445104529,-0.000381855175667191,-0.000131207792716867,-4.52059871646263e-06,-0.000122324578235268,-0.000540734778364775,-5.40253267652595e-05,-0.00847229212476659,0.262478852066874,0.227350777935513,0.33016670929946,0.515217686806498,NA,0.612788172551658,0.111779569360374,0.0853780999284549,0.659862381757369,NA,NA,NA,0.663669692229121,1,0.904023239447969,0.678988950947395,0.633625863981568,0.449286456616058,0.428393572839087,0.29554789352373,0.500535750502567,0.543513452717332,0.507964289111222,0.327112772067445
"tau_EnfCond_3",1.84409678680233e-05,2.21589636815415e-05,0.0038067307424652,-0.000121784464290413,0.000245272228983814,-0.000750109044699085,0.00095515058618054,8.8092602347265e-05,7.26140121980486e-05,-0.000229868502594987,0.00107920502366601,-0.000284026783643884,-0.000166205325845133,-1.92094740353419e-05,-0.000136557185117489,-0.000587184679772295,-1.95967356941092e-05,-0.00866930800985585,0.24979634398566,0.19489516751446,0.295043496112392,0.468384626882566,NA,0.644464207303906,0.102285100214652,0.0803416723875206,0.599279419402013,NA,NA,NA,0.601375806850351,0.904023239447969,1,0.711326132404181,0.573929882363194,0.404124084975149,0.386708696728338,0.270651242008968,0.454388413104307,0.49120520878299,0.459192857337047,0.298417682537866
"tau_EnfCond_4",1.95964699152372e-05,2.76704288170455e-05,0.00273512528094906,-0.000151607142056,0.000223779382189099,-0.000475366984140071,0.000712522811114038,7.83702192869851e-05,1.82511302006612e-05,-0.000160126018885247,0.000911143313946309,-0.000163826367394275,-0.000193190287777352,-2.08353529984844e-05,-0.000111385200604417,-0.000466167399191621,-2.79559917434547e-05,-0.00689099523379676,0.221187800609911,0.108186318656751,0.205472196619871,0.345759783533947,NA,0.623447850723347,0.0735698823425279,0.0699764179737608,0.442257293714667,NA,NA,NA,0.439935881635795,0.678988950947395,0.711326132404181,1,0.416620259994848,0.276739329465208,0.266413120915519,0.20705935685799,0.329814803706341,0.352987641219655,0.329851523375694,0.22179850507284
"tau_AFrSem_1",2.60833273900058e-05,2.99887448946777e-05,0.0054763681763636,-0.000193030969716941,0.000327075811447726,-0.00126880277346933,0.00157536321751901,0.000124747746424812,0.000282309046219468,-0.000323739429237625,0.0017474876869248,-0.000303343985260237,5.70013123313139e-05,0.000308942639042165,2.89638382361445e-05,-0.000964602641855619,-0.000144229046319068,-0.0128710807196191,0.395409450144149,0.286297770904398,0.441188618288948,0.682558445446397,NA,0.128859067829339,0.166393808367318,0.110462205815679,0.911705567347715,NA,NA,NA,0.791549409543569,0.633625863981568,0.573929882363194,0.416620259994848,1,0.601460273148921,0.574448110166033,0.416317266378569,0.658994090906058,0.716937958903397,0.66769858510633,0.431669774101994
"tau_AFrSem_2",1.99625019847537e-05,3.16377706376882e-06,0.00433936490978449,-5.53857009353738e-05,0.000206661182480609,-0.00128838086896442,0.00162895643324964,-1.39110466793994e-06,0.000244275571983581,-0.000443984451025744,0.00128730690603768,3.25897211020198e-05,0.000129974537535266,0.000195525835639148,3.02994295334229e-06,-0.00107017109461987,3.60615509935953e-05,-0.012546547185207,0.202066523444948,0.264881397063969,0.31955021313958,0.460948053442735,NA,0.0850568362753527,0.749013916377256,0.0756370452212761,0.605211488421886,NA,NA,NA,0.546004715994672,0.449286456616058,0.404124084975149,0.276739329465208,0.601460273148921,1,0.961149362164855,0.765055656537684,0.458474654586178,0.502017707695515,0.469909876624347,0.295884413329583
"tau_AFrSem_3",2.28425326885803e-05,6.20944714458907e-06,0.00423353722295482,-6.83438114341076e-05,0.000221472955525583,-0.00128524658574944,0.00167207501132658,-2.97820315912502e-05,0.0002477837919158,-0.000477958201627734,0.00131944427966957,0.000105109658933062,0.000130605213186171,0.000203769295702298,9.04513959353862e-06,-0.00111741037865081,5.89122961461811e-05,-0.0128762211390939,0.199894390727225,0.246184683350981,0.302344664182281,0.439936526669561,NA,0.0836279889697666,0.760869231358663,0.0737783933807844,0.578408728090738,NA,NA,NA,0.520287489653439,0.428393572839087,0.386708696728338,0.266413120915519,0.574448110166033,0.961149362164855,1,0.768776871182443,0.437392782946859,0.477924779582607,0.447549936900111,0.283567154981561
