"","asc_ruta1","asc_ruta2","asc_ruta3","b_time","b_dist","b_CongAB","b_CongCD","b_CongEF","b_Sem_0","b_Sem_1","b_Sem_2","b_Sem_3","b_Sem_4","b_ACC_0","b_ACC_1","b_ACC_2","b_NO_CAMFD","b_SI_CAMFD","b_NO_PANEL","b_SI_PANEL","b_NO_ZER","b_SI_ZER","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","sigma_FRbr","sigma_EnfCond","sigma_AFrSem","sigma_CulFr","sigma_OmLmVel","sigma_IgPare","sigma_UsoCel","sigma_PasoPeaton","sigma_UsoDirec"
"zeta_UsoCel",4.92058931687311e-05,5.28242944986193e-06,-6.5445664079985e-06,5.97994245788927e-06,7.37503358582041e-07,-0.00210610358626266,-0.0021114937928012,-0.00202370642230083,0.0014005723150926,0.00144434601434788,0.00143332434890499,0.00146378408860196,0.00146792222350903,0.00619094263671979,0.00613996509753796,0.00597828886575765,0.00513137108632284,0.00506808104264723,0.000217309134307612,0.000202083902236689,-0.000200636113533511,-0.000216652055681017,-5.54237005665668e-05,5.17230470426779e-05,0.000145032138498495,-1.96381232597771e-05,-3.82865860390459e-05,-0.000175634508364451,0.000133196708547262,0.000239581975125469,0.000124486248528414,5.47056876333768e-05,0.000127115172504078,8.11416969041166e-05,-0.000146844250056712,2.3206881643573e-05,3.22504203180016e-05,-1.16074097921117e-05,-0.00016636977173578,0.00036174503281721,0.000308357657142934,0.00033006174936805,0.0002778133925066,0.000268731541552658,0.000361695940033625,0.000247631440266663,0.00456627980171674,0.000124839416643917,-0.000123770878417741,3.71829960904853e-05,-6.04244524816621e-05,5.19968678958862e-05,2.79942171244677e-05,-4.32110423395929e-05,-2.1792331110867e-05,-0.000126714848242441,-0.000109023201516171,0.000125117425874708
"zeta_PasoPeaton",-9.74708292981159e-05,-0.000695845809489005,-0.00111734392278629,0.000107150270106405,0.0002252153998413,-0.0399375574440723,-0.0385170827344937,-0.0375196696972833,0.0286306591541819,0.029009425558797,0.0293177313347441,0.02963355690024,0.0284821364573683,0.0302657850689533,0.0297151094981463,0.0290399966310523,0.0836931868843898,0.083273035636136,0.00468183355239271,0.00427839507049258,-0.00321640445976381,-0.00270352007111639,-0.000525444350575566,0.000307406760203401,0.0033744008153889,0.0014232023033963,-0.000365628644851237,-0.00115748581793302,0.00113933888749198,0.000819137850338922,0.000971767881715687,0.000174141294207568,0.00139343888875014,0.000334146067920547,-0.00214496873604907,0.000912148588030478,-8.45380242540506e-05,-0.000371444760137596,-0.000193552610614467,0.00510281864920089,-0.000179360424185715,-2.2141353717028e-05,-0.000186257136272563,-0.000198830504405924,-6.48478154850693e-05,-5.78681893423962e-05,0.000124839416643917,0.011344707060373,-0.00346003604678051,5.7510906858366e-05,-0.000124449467397911,9.65043574344492e-05,6.2731865997139e-05,-9.52701573464322e-06,-4.65765152809998e-05,-6.50515396961704e-05,-0.00574601179275996,0.00480034277702008
"zeta_UsoDirec",0.000117262305547844,0.000599207145831751,0.000940150603733379,-8.49870426170647e-05,-0.00013647719685556,0.0305844318741576,0.0295664259492559,0.028728438173475,-0.0219356516085472,-0.0222223360689281,-0.0224788453466083,-0.0227721770261887,-0.0220415412907987,-0.02679601656133,-0.0262910353609778,-0.025359440656517,-0.0643816435438742,-0.0640268448412316,-0.00350137994867084,-0.00319302283365487,0.00243259135816208,0.00213524293511657,0.000452031719102313,-0.000243816911932831,-0.00282003029831091,-0.00101602304067932,0.000266046962092598,0.00149724752514051,-0.00128275055222542,-0.000625840525413118,-0.000620357459327587,5.17425477511247e-05,-0.00144449814178753,-0.000332130505772311,0.00171750271328345,-0.000592637503437516,7.36868816418746e-05,0.000168581879527598,0.000458982371955918,-0.00388511225482845,7.48262465197787e-05,-4.40911093634413e-05,9.44209651399416e-05,8.7173134915253e-05,-9.5782334673225e-05,-1.81299394107903e-05,-0.000123770878417741,-0.00346003604678051,0.00674799855992056,-3.302042482136e-05,0.000111391493290855,-8.1178671640221e-05,-3.45920924350579e-05,3.97711086374977e-05,6.11981765437648e-05,5.1544424248496e-05,0.00333734637866806,-0.00461161644335241
"sigma_FRbr",-8.5606767942488e-06,8.63465746249816e-06,1.19330533391737e-05,-2.87921613410969e-06,5.3214553473329e-06,0.000796133319146405,0.00084789906350137,0.000829740123077833,-0.00061198430426107,-0.000617927381428614,-0.000617995454540798,-0.000633142036238189,-0.00062061616518525,-0.000793084578292256,-0.000768771583362334,-0.000724508267870191,-0.00140305611559109,-0.00139791719490426,-7.22806442195576e-05,-7.62427646257244e-05,6.38487469977979e-05,8.20959382388223e-05,-1.55385944298831e-05,-2.0283734800351e-06,-5.88099286650671e-05,-1.65883882999824e-05,-2.52236076826873e-05,9.63458823657423e-05,-4.84508939576227e-05,-2.93694942945705e-05,1.78359223740519e-05,4.47754057219297e-05,-7.12760733388204e-05,-1.00756169598536e-05,5.94360917297387e-05,-1.54978511609543e-05,1.56069315551184e-05,2.21936432424928e-05,6.03341690739298e-05,-0.000120792910566877,-0.000263225856002204,3.92068968444737e-05,2.34990615233978e-05,-2.03793818856382e-07,5.09741997962267e-05,6.37219664123312e-05,3.71829960904853e-05,5.7510906858366e-05,-3.302042482136e-05,0.000884355184976088,-6.40004968473396e-05,-7.25788526565238e-05,-1.33474283548934e-05,-1.84074224960794e-05,-8.0537637749769e-05,-1.53421085280622e-05,-4.6371811250978e-05,3.66657629607583e-05
"sigma_EnfCond",-1.12250784410345e-05,-1.40697746584596e-05,-9.9089915248086e-06,1.04983730015749e-06,-1.06878479675312e-05,0.000135953845435097,0.000107876044373933,9.87922123123836e-05,-3.58002292522697e-05,-2.70476357448319e-05,-3.21240525594742e-05,-3.13843961072327e-05,-1.4979846869355e-05,-0.000403224992885247,-0.00042004988185884,-0.000435594534153845,-0.000365109996914485,-0.000365383277768239,-2.70263079754936e-06,-2.88606792553093e-06,2.64133472913422e-06,-1.66184774543982e-05,1.17501786064752e-05,-3.83730829289704e-06,-3.08098650799502e-05,-1.24430649809509e-05,2.07882297111885e-05,-6.96624949628615e-05,4.0309488822305e-05,-3.1674155580216e-05,-3.45732234436501e-05,-6.19564683392559e-05,9.70724577682398e-06,1.53093263182866e-05,5.04462517966492e-05,1.20830970402993e-07,3.27078841163079e-05,3.66490689232945e-06,-8.78605470962047e-05,2.76761758539855e-05,5.8905295570428e-05,-0.000192301514651423,5.38475591017601e-05,4.2201866767569e-05,2.87767368496056e-05,2.6805754240567e-05,-6.04244524816621e-05,-0.000124449467397911,0.000111391493290855,-6.40004968473396e-05,0.000932119627599674,-6.32564949210444e-05,-2.08640941031187e-05,-4.22200966988118e-06,-1.23512156575565e-05,2.4432888516468e-05,0.000111672757528201,-0.000107708723818653
"sigma_AFrSem",2.72963380203055e-05,3.01135235874332e-05,2.82626513837177e-05,-2.03467809640156e-06,1.51959027918268e-05,-0.000298428754121659,-0.000266053130765964,-0.000248616654055868,8.51178832041855e-05,8.86955158361902e-05,9.22054891730732e-05,9.47755600505311e-05,5.45717351893421e-05,0.000354204736516475,0.000355497029329093,0.00038257805919458,0.000187022287618785,0.000208872082441071,1.25050975079943e-05,7.47689899086928e-06,-2.79554236681586e-05,-9.63621997599281e-06,2.07083237993039e-05,4.25111911277894e-06,1.32133039005639e-05,1.81358425456122e-05,3.30939382321914e-06,1.22450401968175e-05,-2.44986834017999e-05,7.19961369161336e-05,5.10745219253672e-05,7.16613568837643e-05,2.90811201376176e-05,-3.01045877175997e-06,-3.26710131615696e-05,3.50650417085467e-06,-5.33959575605825e-05,-1.18873019580944e-05,9.25443043170248e-06,5.99869029772554e-06,-0.000103573747506316,-7.13783252776338e-05,-0.000336392032960706,-6.47677631420634e-05,-7.55729835482903e-05,-9.09030768385052e-05,5.19968678958862e-05,9.65043574344492e-05,-8.1178671640221e-05,-7.25788526565238e-05,-6.32564949210444e-05,0.00071089621604252,-6.29764064569572e-05,-6.05398939475004e-06,-9.95638556213187e-06,-3.93017548087532e-05,-8.41012928314246e-05,8.11865391095692e-05
"sigma_CulFr",-1.11418005524997e-05,-4.86967599699726e-06,-3.79523193831009e-06,-5.91709144592957e-07,-5.23927846609126e-06,0.000129479008239262,0.000122332050282594,0.000112515427255513,-3.62309114259006e-05,-4.15500467491005e-05,-4.05418257980585e-05,-3.89663474259948e-05,-4.10453970179337e-05,-0.000733420910050415,-0.000714101907439396,-0.00068813617599748,-6.59254465858376e-05,-6.02861101494422e-05,1.13734929122002e-05,1.47884043958507e-05,1.39901676772233e-05,1.03878129733427e-05,-1.33489159428826e-05,9.42782274114467e-07,4.26967303349202e-05,2.40353923351938e-05,-5.35094426679553e-06,4.91779364491671e-05,-1.88405396116329e-05,-4.19138115215679e-05,-1.92981425542926e-05,-1.17211626440506e-05,-2.49917638136135e-06,-1.62314188671572e-05,-5.49689456429528e-05,-2.70916464609246e-07,-1.09359705474329e-05,-1.67741819186255e-05,5.32672274129833e-05,-1.11886592518564e-05,2.95787054350936e-05,3.58223104814373e-05,5.33987207312932e-05,-0.000243753887778586,7.31503278171189e-06,1.33982738607749e-05,2.79942171244677e-05,6.2731865997139e-05,-3.45920924350579e-05,-1.33474283548934e-05,-2.08640941031187e-05,-6.29764064569572e-05,0.0015118099129418,2.14649565943441e-06,1.87423072847891e-06,-6.64039467573168e-06,-4.64612821138382e-05,4.39228963585618e-05
"sigma_OmLmVel",-3.53519378767636e-06,4.01405785805252e-06,7.39426932417267e-06,-1.23052855251532e-06,-2.5165560564844e-06,0.000363668667742013,0.000353177931111054,0.000340746589853235,-0.000257427978010706,-0.000260793555098821,-0.000258164175641805,-0.000266260017344449,-0.000257097199050022,-0.00048485410116797,-0.000471635351138057,-0.00043467546471293,-0.000575868288384428,-0.00057516864018294,-2.80604634802703e-05,-2.55048187075089e-05,2.72706288523079e-05,2.91485728750469e-05,1.21516110319085e-05,-1.30168543674286e-05,-2.2064621477669e-05,-1.44405120509328e-06,5.20498040673808e-06,3.13964492625898e-05,-2.71966275635373e-05,-5.69578434767527e-05,-5.34724364051332e-05,-3.58922883704705e-05,-2.02312154676637e-05,-8.32039639169201e-06,1.30935185054079e-05,-5.33709075601864e-06,-1.94954861676161e-06,6.20408140463305e-06,4.45986398881652e-05,-5.2862538869994e-05,-5.11043047644462e-05,-4.89505847051788e-05,-5.38787316060168e-05,-5.80548221299802e-05,-0.000423325207234454,-6.53245249752757e-05,-4.32110423395929e-05,-9.52701573464322e-06,3.97711086374977e-05,-1.84074224960794e-05,-4.22200966988118e-06,-6.05398939475004e-06,2.14649565943441e-06,0.00680122481637323,2.45974331072436e-05,6.21908419659135e-06,1.30851064035252e-05,-3.61891360441769e-05
"sigma_IgPare",1.53819400493208e-06,-3.67119769548702e-06,-2.25382741323088e-06,7.38588824909057e-07,-4.68464102252491e-06,-7.32400506040339e-05,-0.00011297317859772,-0.000108873492491841,5.33647494383684e-05,5.24774487845928e-05,4.5267334147734e-05,4.78047273710688e-05,5.42241612632644e-05,-0.000142223114471353,-0.000134420049738788,-0.000148695979096036,0.000318193638107007,0.000299464475350641,1.01562604135888e-05,1.35108375342881e-05,-4.81922799654587e-06,-1.0208018185721e-05,2.98567748848755e-06,-9.13093865321429e-06,-8.77613117620166e-08,-1.2602422747702e-05,1.39239698412136e-06,1.22162914409015e-06,4.36211318268595e-06,-9.56047771667531e-06,-3.46299104665166e-05,-2.97454742796305e-05,1.60718284331208e-05,1.00628344250709e-05,6.41624875708538e-07,4.19522924139726e-07,2.50730183959684e-06,-1.6438032124297e-06,1.70250073053615e-06,1.33657835167244e-05,9.38376188807104e-05,5.07513409225208e-05,4.94102772817405e-05,4.12106990875876e-05,-5.05669895876617e-05,-9.60765191415236e-05,-2.1792331110867e-05,-4.65765152809998e-05,6.11981765437648e-05,-8.0537637749769e-05,-1.23512156575565e-05,-9.95638556213187e-06,1.87423072847891e-06,2.45974331072436e-05,0.000703168135248319,1.45714477633304e-05,4.13392012284036e-05,-6.21316666587079e-05
"sigma_UsoCel",-5.15442627905335e-06,-2.18852339727534e-07,1.38856291933057e-06,-5.60708384860944e-07,-1.54092800514186e-06,0.000304264917749728,0.000292241194255158,0.000280989313480228,-0.000308190963240636,-0.000317587984658634,-0.000318409758085602,-0.000322865893525826,-0.000312216028331693,-0.000718970772878095,-0.000714631405874614,-0.00070578449500716,-0.000761760213434947,-0.000755892965499284,-3.86961198294519e-05,-3.3937947002566e-05,3.87047578542975e-05,3.45978315178359e-05,8.62838067242738e-06,-8.21572206961507e-06,-3.80008649537672e-05,-1.0876002951994e-05,6.69105395919158e-06,1.30359338634256e-05,-6.55630877522955e-06,-2.94223543041206e-05,-2.0367932508258e-05,-1.6464291769182e-05,-2.28658719601123e-05,-5.48739752783737e-06,3.67580709183513e-05,-2.36165253112173e-06,4.85193841372357e-06,5.73011858986198e-06,-1.73896879861805e-06,-5.60054693884564e-05,2.77950847803303e-05,-3.93449028611763e-06,3.82500127391936e-05,2.42240118019894e-05,-8.20261668935439e-06,-3.86696922083802e-07,-0.000126714848242441,-6.50515396961704e-05,5.1544424248496e-05,-1.53421085280622e-05,2.4432888516468e-05,-3.93017548087532e-05,-6.64039467573168e-06,6.21908419659135e-06,1.45714477633304e-05,0.00196257835267727,5.47278733428667e-05,-5.38824321732812e-05
"sigma_PasoPeaton",6.22222414930847e-05,0.000538745686774105,0.000877612778235591,-8.43857248568232e-05,-0.000185975988065151,0.0318694659240425,0.0307237610694864,0.0299362577624787,-0.0229603796559894,-0.0232571331632536,-0.0235078600674152,-0.0237777496256386,-0.0228733908716708,-0.0247250620898302,-0.0242853643248067,-0.0237144055408864,-0.0661375736149253,-0.065801309364819,-0.00368906799222361,-0.00337379258150389,0.00258296013963321,0.00218168401928007,0.000445336499279111,-0.000253376155939258,-0.00279523010448292,-0.00113317955306473,0.000274640423080752,0.000973157783491317,-0.000963397096822724,-0.000624392202001724,-0.000727191871063676,-9.44157889785687e-05,-0.00115144224418997,-0.000270498671510885,0.00170037362886161,-0.000689879831872856,9.48386865044487e-05,0.000236063981265266,0.000200400098726029,-0.00369584155705583,0.000140079988813377,4.67138497983499e-06,0.000149283017493489,0.000151855072956546,3.12645307689073e-05,4.00205105560063e-05,-0.000109023201516171,-0.00574601179275996,0.00333734637866806,-4.6371811250978e-05,0.000111672757528201,-8.41012928314246e-05,-4.64612821138382e-05,1.30851064035252e-05,4.13392012284036e-05,5.47278733428667e-05,0.00644504389911281,-0.00377343879069728
"sigma_UsoDirec",-9.22245734536236e-05,-0.000632117468692797,-0.00100974964675505,9.65051461186894e-05,0.000145552262404847,-0.0345102098556488,-0.0333849392366987,-0.0324382879288099,0.0246848612360222,0.0250131108206345,0.0252932735624889,0.0255961580422016,0.0247544798451547,0.029840055989679,0.0292779148847536,0.0282913384756497,0.0721204962982187,0.0717257979247498,0.00395900738794971,0.00360504092876343,-0.00275909650227374,-0.00241267147063246,-0.000469675518510013,0.000261861702701713,0.00301215492965465,0.00114273166869549,-0.000320953569892882,-0.00159042377884746,0.00135045177715908,0.000797700329739615,0.000820701548383709,6.55391110800812e-05,0.00155208501220293,0.000364152198816377,-0.00193471482812762,0.00071711849289899,-4.57719445836512e-05,-0.000272578309314958,-0.000442711614765007,0.00484880168063163,-8.97712002124515e-05,3.01261275272602e-05,-0.000106326971784004,-0.000108672457873613,7.53471719924597e-05,1.01238271368914e-05,0.000125117425874708,0.00480034277702008,-0.00461161644335241,3.66657629607583e-05,-0.000107708723818653,8.11865391095692e-05,4.39228963585618e-05,-3.61891360441769e-05,-6.21316666587079e-05,-5.38824321732812e-05,-0.00377343879069728,0.00625327249856743
