"asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","logLike"
-3.25486299859875,-3.1328721020503,8.26755369524986,0.0796589358114667,-0.362006059098915,1.1289352776982,0.446794837956968,-0.285893878074412,0.323696810314724,-4.95727053214227,1.32982951637943,1.31954215806643,1.04719185384507,-0.211658990764885,4.99945772365652,-0.0588896468079834,-1.07692341028604,-0.424414586267612,5.64477575195456,0.568970818772864,-0.684865325990868,-0.554640920476236,5.69836446909366,0.416401217909419,-0.733687187181929,0.246081034980055,5.22219045221128,0.27770631687656,0.22895194969091,9.24220997160605,5.67345344529783,9.83116574551945,1.01934187563588,8.73197189832744,6.3814887646588,9.10142782695114,0.104735169590777,-284.632090737739
-3.39315825597108,-3.23226410008333,8.7934131483786,0.079991609481155,-0.3615831638392,1.13020095833578,0.447432071909965,-0.288463987170697,0.324393889111558,-5.33449278632862,1.33004627028428,1.32132607768785,1.04909027655262,-0.229382719956145,5.35178117191137,-0.0189745069503233,-1.08570171324942,-0.444111968035611,6.00006114164658,0.603347616559521,-0.695750704027604,-0.575064946719118,6.05525429644017,0.455787636189261,-0.744821240886955,0.226400828082688,5.57516085634007,0.320369716355546,0.216985360271397,9.79109783334194,5.98700318487667,10.4247633410623,1.03255780391363,9.276640119888,6.69028523404512,9.69509228949458,0.1178925672694,-284.627149246653
-3.51133044859619,-3.30787618487451,9.22304074338713,0.080051796407172,-0.361073284727229,1.13146833777024,0.44815836932075,-0.288669861900546,0.325667826798578,-5.63676667983187,1.33182737453541,1.32036170123827,1.04740943246556,-0.24792408794152,5.63554125301606,-0.0156425443675959,-1.09547959324594,-0.461882162773121,6.28680448901301,0.602333345167726,-0.706240992623708,-0.592526812741866,6.34289290194526,0.459176643724404,-0.754759944303822,0.208985328863297,5.86555528358722,0.325249859489832,0.206531929523768,10.2350063112769,6.2433802502908,10.9238700084995,1.04002683058865,9.71728946553991,6.94391541657439,10.1858163110608,0.127653092851384,-284.624800549005
-3.67164625288287,-3.39990808351856,9.79749626487753,0.0799896202556791,-0.361046813117922,1.13413725757189,0.448706105370701,-0.288523338923285,0.326888590619746,-6.03879462373793,1.33258649904235,1.3205440633249,1.04748095467118,-0.267123221015162,6.01784132333345,-0.0362671563411269,-1.10772743337896,-0.480482656557697,6.67082586165962,0.585358117964984,-0.717389221121483,-0.610017702683786,6.72856765318974,0.444780438168944,-0.765080201805481,0.19276823965304,6.25332618381437,0.31239719875682,0.198475316964525,10.8231498064469,6.58988733888038,11.602553695911,1.04703579016963,10.3047869796231,7.28842609368171,10.8633068548225,0.136343512765602,-284.622593497837
-3.85950950977456,-3.50316477417043,10.4816179796265,0.0798448703132575,-0.361326716446746,1.13468763163347,0.448615413634204,-0.287352781588218,0.327297172155626,-6.51626596784124,1.3329255593993,1.31948678198847,1.04631988933988,-0.277519322652903,6.47570775679646,-0.0667059772461898,-1.11428616950372,-0.489756100694669,7.12867336905927,0.559297927973188,-0.722516941509419,-0.618371460369588,7.18735203212728,0.418949725558529,-0.769230797516833,0.185018950153637,6.71411088059793,0.285991727812008,0.195981946403229,11.5168355047427,7.00350853020717,12.4160355928902,1.05323271331577,10.9988182862188,7.70172220909424,11.6776526783224,0.144749721283823,-284.620821245159
-4.04566347178159,-3.60755993069833,11.1825652493956,0.0796759565573517,-0.36162638459239,1.13522907527943,0.448459256793294,-0.28699842287478,0.326999335297882,-7.00794363516989,1.33255110676963,1.31912347640853,1.04624519184567,-0.275834305381824,6.94884261274656,-0.0876988717663955,-1.11334844499268,-0.487531679372669,7.600294776153,0.543545453836398,-0.720283464096609,-0.615660658880921,7.65909683531935,0.401430301262458,-0.766679599024428,0.1881543870161,7.18572311110652,0.267791627592885,0.199957412496034,12.2241579833141,7.42826384733686,13.2474760452714,1.06048114158879,11.7080246132033,8.12725161098371,12.5125069260859,0.152258983273534,-284.61976260217
-4.2180745507143,-3.70853304888251,11.8487397682614,0.0796134630716428,-0.361789648052946,1.13410956175901,0.448111246815944,-0.2869725682823,0.326415710840843,-7.47709311504817,1.3321982943508,1.31845588933192,1.04572359685148,-0.267933417372409,7.39928119350559,-0.0917074355430638,-1.10751147377103,-0.479668984102933,8.04922824662459,0.54051662975339,-0.714441300772864,-0.608100481447825,8.10760968638869,0.396731592501102,-0.760850802102344,0.195320803798797,7.63305612473655,0.262265580532617,0.205324529510174,12.8953734060332,7.8304794063663,14.0307819651327,1.06781576584568,12.3800335747789,8.53014470545853,13.2981729530074,0.159707621139443,-284.619209875057
-4.38454675238432,-3.80987564913979,12.4991994206276,0.0796026295783295,-0.361691391526996,1.13365206165276,0.44802256654118,-0.287519818143988,0.325942539475183,-7.93610860352379,1.3319273548707,1.31832413747552,1.04573065597011,-0.260532529531558,7.83826137896875,-0.0858972262327359,-1.10195948986357,-0.472585581292966,8.48738943793632,0.545815816888936,-0.709331546728541,-0.601453967661866,8.54524483431014,0.401077432389365,-0.756044075180506,0.201626991967741,8.06921448247134,0.266509088904067,0.209446923935669,13.5507940317367,8.22164657841438,14.7896516386292,1.0749481769138,13.0357575605535,8.92151595381531,14.0579747934083,0.166289288327748,-284.618909350483
-4.54286216196793,-3.9074666774475,13.1147433220917,0.0796459983767763,-0.361524578636794,1.13303258877445,0.447942163312691,-0.287923134546556,0.325716266839872,-8.36932912933621,1.33176785255225,1.31819104727862,1.04556495184032,-0.256765386671547,8.25119040974173,-0.0781133129188348,-1.09886332670012,-0.469180270238416,8.90023691355121,0.551842493574142,-0.70687613487472,-0.598454447500156,8.95781375541612,0.407050173086132,-0.753771443984789,0.204281016396536,8.48083380591117,0.272640083083657,0.210845042644893,14.1702301236271,8.58979046350397,15.5036126402167,1.07967843171496,13.6547504709137,9.2893706626568,14.7715814534075,0.170859555227748,-284.618745944036
-4.70521134228392,-4.00747825765552,13.7406250927048,0.0796817390022142,-0.361329401261474,1.13304242580858,0.447986170743019,-0.288216749453364,0.325693807503928,-8.80778991598813,1.33168950747861,1.31828500039812,1.04561287078342,-0.256462677609605,8.66861487822382,-0.0729518951580913,-1.09845199327446,-0.469053169896361,9.31799814839135,0.555896604123992,-0.706808942748774,-0.598467902137126,9.37549461943772,0.411446371351254,-0.753808499820992,0.204204417599288,8.89820456625558,0.27737196217239,0.210472490823269,14.7982014132934,8.96257435798721,16.2274723765585,1.08175316780692,14.2822877260833,9.66176860788108,15.4946336389966,0.172782535376299,-284.618639432664
-4.8997396405083,-4.12642549422057,14.4853475620728,0.0797135105062222,-0.36122265270852,1.13308098852376,0.448010416257611,-0.288237066116211,0.325800519907388,-9.32692783483678,1.33165851292558,1.31838429047544,1.04562892476871,-0.258121767681728,9.16305479152282,-0.0709943224602356,-1.09965295384833,-0.470765738997503,9.81288261484862,0.557196877079126,-0.708122516717421,-0.600161645233037,9.87047068934542,0.413220311025501,-0.755099869913855,0.202542565412452,9.39339428157521,0.279383624342787,0.209108386346261,15.5425454049939,9.40474684323003,17.0875004646299,1.08082210299146,15.0262567910624,10.10364575731,16.3538596733967,0.171907365753797,-284.618548604616
-5.1461262471046,-4.2763871497438,15.4265696565111,0.0797210882844339,-0.36122313921277,1.13336830801028,0.448072847891881,-0.288074434060338,0.325975836440248,-9.98081526181442,1.33172296486674,1.31858434949613,1.0457905696655,-0.260492874500207,9.78653389331918,-0.072058971841891,-1.10167026327551,-0.473039709581062,10.4367037483878,0.556290856485579,-0.709975965062803,-0.6022669674058,10.4944245518352,0.41264553011498,-0.756904285483134,0.20059069335883,10.0179489984739,0.278883864960455,0.207600555430095,16.4801603530673,9.96267024085705,18.1737384135424,1.07667454832981,15.9638135628277,10.6616004354746,17.4396579802871,0.167757332731713,-284.618465275597
-5.43208539717498,-4.45009791894297,16.5198400485941,0.0797131889796843,-0.361365197305641,1.13353943559439,0.448109217497284,-0.287772173824921,0.326142612134733,-10.7391615720986,1.33186965329306,1.31877223136067,1.04597899263407,-0.26188708952417,10.5103653480315,-0.0745135148383146,-1.10320142891566,-0.474309183719827,11.1605677031286,0.5543604759068,-0.711242839436294,-0.60336352662939,11.218382566597,0.410762139397572,-0.758131935886255,0.199612394103284,10.7425984264079,0.276835598992183,0.206730914588699,17.5670876885076,10.6103679651409,19.4351451512222,1.07019004080965,17.0509639913153,11.3097079509113,18.7011671770057,0.161221695743462,-284.618403948297
-5.67880233580128,-4.60012052415471,17.4654356436252,0.0796979631125219,-0.361520250940595,1.13364072878726,0.448145564389493,-0.287575810353893,0.326221160939785,-11.3953035858503,1.33203459917895,1.31892679204624,1.04617934789129,-0.261643238237566,11.1370062326544,-0.075859368081648,-1.10348660108913,-0.473989368451149,11.787019856311,0.553471360033188,-0.711355561007907,-0.602966421464586,11.8448062716704,0.409694207636596,-0.758281686295833,0.200053259569979,11.3694145510191,0.275543201363377,0.20680901955475,18.5069765944658,11.1708754128597,20.5264405376482,1.06483775221787,17.9911694616751,11.8707303061095,19.7928503564635,0.15569273760746,-284.618378545974
-5.82628156445367,-4.68991352731456,18.0318417129346,0.0796929737461493,-0.361599909398024,1.13359863345184,0.448151805243576,-0.287518483054613,0.326229686804055,-11.7890388906797,1.33211525947228,1.31897814662626,1.04625669445262,-0.260869848462737,11.5130464340372,-0.0757280404566009,-1.10312161599049,-0.473223662273701,12.1628993276715,0.553664976804921,-0.710975081011499,-0.602216862088384,12.2206320872912,0.409750063641627,-0.757944891269182,0.200774565875353,11.7453091149542,0.275476792130183,0.207153378576615,19.0708246964422,11.5070806318207,21.1806952908084,1.06262020824257,18.5551628201208,12.2072036772149,20.4473452450389,0.153361079626228,-284.618372781673
-5.92317090231346,-4.74890272336675,18.4041164314627,0.0796990558035246,-0.36161999584961,1.13357144775459,0.44815596081607,-0.287528614889482,0.326218177573391,-12.048462731537,1.33214416271993,1.31899397670746,1.04628636206503,-0.260334656855857,11.7607240030126,-0.0752596818655834,-1.10278070064397,-0.4727065136902,12.4105033407941,0.554087712061247,-0.710660768770024,-0.601727892980626,12.468194728475,0.410106924731918,-0.757662616635752,0.20123848858832,11.9928340743192,0.275797148449272,0.207400190208255,19.442411777677,11.7284840645177,21.6113781180922,1.0621268996339,18.9267921743293,12.4286975108984,20.8781176627179,0.152802774481067,-284.618370607687
