"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"b_EduBasica",0.000202086782713937,0.000147316266730005,-0.00548064699302536,-5.03883019721782e-05,0.000189302613331456,-0.010523129033137,0.00221633630988769,0.00322907534454149,-0.000350464557026315,-0.00119621891449925,0.05749406049197,0.00136817634844967,-0.00203440767302043,-0.00409943567094773,-0.00100826443300766,0.0112680941432317,-0.000976528967547415,-0.00546488245536808,0.00412765317250896,5.06663342989678e-05,5.79574361071174e-05,5.23362098774661e-06,-6.70952895519525e-05,-1.09086722691727e-08,6.45494929827784e-08,-1.10171789030662e-06,2.3948603580834e-07,-2.00127969862835e-06,0.000930978907309753,0.000125597047878409,-0.00254122247419351,3.78274754965982e-05,-4.54759086084583e-05,-0.0043430850046286,-7.04226501166758e-05,0.000363263068328413,0.000876018248827762,0.00105237259862484,0.00190460365615842,0.000134116425623762,6.55960669926217e-05,8.54140881276085e-05,0.000199157237488763,0.00043491284701437,-0.00346955928174329,-0.00370260044069532,-0.00580523017541822,-5.3268462067532e-06,3.62903775249236e-05,4.00256685614734e-05,5.03543408177016e-05,2.80485164035785e-05,4.36782264237486e-05,3.01499643219133e-05,-8.37514689747365e-06,-0.0100964182453176,0.0104723372766574,-0.00740269583743783,0.0049451450817605,8.67066453089853e-05,4.6470622059802e-05,3.96864748911398e-05,1.80851762362062e-05
"b_Info_traf",0.000256268349608727,0.000289134537753394,-0.0381190179336596,-0.000122460296030802,-0.000204708233225237,-0.00349682092756483,0.00154460793965336,0.00200583297866582,3.97995604935485e-05,0.00185696672262192,0.00136817634844967,0.0859458920084898,0.00611864407812273,0.0103380355821255,0.00342584010733235,0.00572219336930816,-0.00822784724564654,-0.00675177643476684,0.00580749182566821,6.04293037598046e-05,7.01386855057297e-05,7.1197184424874e-06,-9.38862513975232e-05,-1.48299882196056e-08,9.52597609465469e-08,-1.55090865294409e-06,3.24774906200854e-07,-2.53226139613408e-06,0.00112510647482534,0.000153362845382455,-0.00342095514902258,5.0165208957677e-05,-7.02067725225602e-05,-0.00549024797314889,-0.00015198512516965,0.000368499458135543,0.000972459010113119,0.00118866413505446,0.00222523866241701,0.000114918820991967,3.0229079449823e-05,5.512774174063e-05,0.000198463526523047,0.00040603408420872,-0.00477250763004818,-0.005084849887297,-0.00793213862802081,-5.00309310698834e-05,1.29693083892689e-05,1.96520061368633e-05,3.75770024269139e-05,4.97312457377976e-05,7.0409174495613e-05,4.54810155661527e-05,-1.26754991505652e-05,-0.0135876556134508,0.0139183381445903,-0.00938049248788259,0.00763637050287894,0.000198966732654787,9.78265867003504e-05,7.89177926023331e-05,3.09392730604152e-05
"b_Joven30",-0.000551489911683576,-0.000443626240351487,-0.148581370210481,-0.000394388705678358,0.000823798578219046,0.000402731300516124,0.00565688553613506,-0.000859316269511687,0.00252910440873088,0.000596972035683718,-0.00203440767302043,0.00611864407812273,0.335051833879572,0.134360124420083,0.11324975908553,0.00639646184182365,-0.0209798736904314,-0.00834058892146298,0.0105037478713697,0.000100031077608481,0.000109914420405423,9.70201696033074e-06,-0.000129969690008383,-2.16023769392501e-08,1.38980345392348e-07,-2.07118625977259e-06,4.85826301488708e-07,-3.38648184962202e-06,0.00148397422931033,0.00022759893490931,-0.0048840500767639,9.35484397632869e-05,-7.43827203463105e-05,-0.0072563719727732,-0.000289426891033515,0.000686090377415182,0.00143108565137691,0.00171008885506005,0.00307452815647807,0.000270681289547065,0.000154680024312448,0.000188709882987198,0.000389902830380632,0.000835398362337546,-0.00654177190813777,-0.00700522588875054,-0.0111188362516362,9.61680651514391e-06,0.000103172156730397,0.000112375892285376,0.000146485206916569,5.92410036168327e-05,0.000134745105656505,0.000100809268618529,9.0556621661755e-06,-0.0158864900475232,0.0208622150968947,-0.0125616277018591,0.00944991707768472,0.000370943665236217,0.000181366991856498,0.000143869805458609,5.0674122647345e-05
"b_Adulto40",-0.000176710857928802,-0.000479488499746058,-0.0985012042149471,-2.17389024713383e-05,0.00108077943057661,-0.00858106774251859,0.00335331878930011,0.00543152557410134,0.00167523656267085,-0.000899163661486489,-0.00409943567094773,0.0103380355821255,0.134360124420083,0.172827933595422,0.111027204768944,-0.00373013729656877,-0.0197476478583878,-0.00812025846043423,0.0103866539017781,0.000105279026760299,0.000118988175225133,9.57375660263539e-06,-0.000140138483839018,-2.17415078929476e-08,1.79643392657966e-07,-2.05526980091384e-06,4.81253103069311e-07,-3.31623508211494e-06,0.00144881217460653,0.000224439950332128,-0.0048754088122984,9.09075262871561e-05,-5.46796955844269e-05,-0.00695971895265333,-0.000284328856797408,0.000716751848478698,0.00143128144388285,0.00170238372781347,0.00303695276668922,0.000289375572626888,0.000174645540752159,0.000206830756201169,0.000400958434350765,0.000884913308505212,-0.00647290625083845,-0.00693551350313524,-0.0110517612382478,2.31526437649126e-05,0.000114288935578497,0.000123258402863768,0.000156862736394184,4.38798346049718e-05,0.000133628676325065,0.000106175556903304,2.40198276523724e-05,-0.0168724898314295,0.0213357147322023,-0.0121570404500596,0.0112717770274703,0.000367931439258872,0.000180874628850295,0.000142601170322903,4.78839042998653e-05
"b_Adulto60",-0.000168512119707278,-0.000392292669483904,-0.0840046699735874,-0.000170204971677364,0.000833539865271468,-0.00402716331406374,0.00225765346944936,0.00321563124663461,0.000754986681815575,-0.00159535151463803,-0.00100826443300766,0.00342584010733235,0.11324975908553,0.111027204768944,0.129238563945189,-0.00815694979551634,-0.00552832190538635,-0.000327650679651916,0.000865113084294293,1.14017323715724e-05,7.52949692761747e-06,1.19964747743077e-06,-6.24707539276624e-06,-3.89940456463393e-09,2.32930624120936e-08,-3.69731566504744e-07,5.88824159633604e-08,-3.28508956034633e-07,0.000119111507203917,2.5534689563831e-05,-0.000686943354950308,7.9797989304138e-06,-2.43203814790454e-06,-0.000729686315934878,-9.5643427314547e-06,6.85690116035957e-05,0.000141225909701686,0.000166333557230884,0.000264302400760749,3.27936483061967e-05,3.5820229304024e-05,4.01110304853932e-05,5.75713765840207e-05,7.14921035881239e-05,-0.000854610937079119,-0.000928560274527871,-0.00155715390758652,1.06365090371935e-05,1.90626628411241e-05,1.9476525113849e-05,2.26525869730224e-05,1.08540267334362e-05,5.69682833033592e-06,7.47449317592054e-06,7.73981784145951e-06,0.00254888459195823,0.00183555877175424,-0.00149032254192352,0.000902517822120478,1.98716439957018e-05,9.6804392038825e-06,6.56871137132457e-06,2.8165756464587e-06
"b_USOCINTURON",0.00120121496345454,0.00176476754579103,-0.0728116950571303,-0.000677426507268673,0.000618464102980907,0.0140720715469237,0.00256191924774284,-0.00183777848843269,0.000103115247790149,-0.000455723847195552,0.0112680941432317,0.00572219336930816,0.00639646184182365,-0.00373013729656877,-0.00815694979551634,0.085318494050581,0.00173992559944375,-0.00372202351347462,0.009470015313504,6.70274168115181e-05,8.56574530017883e-05,5.23588694658768e-06,-0.000100411248384586,-1.28905023930911e-08,1.49477992175881e-07,-9.81227830694043e-07,3.0545385673322e-07,-1.63710798730613e-06,0.000700662504820112,0.000134165996179817,-0.00282981672653532,7.75147307435847e-05,-5.45444787886476e-05,-0.00326838876834869,-0.000219103650296943,0.000529389572238524,0.000762028720859405,0.000885160029652792,0.00152092048709423,0.000236658435671053,0.000155816109487641,0.000171538477036144,0.00027510458191553,0.000707039720119252,-0.00363995200704971,-0.00391091109880672,-0.00636575163501578,5.36646404732702e-05,0.000117962377038313,0.000124458472336668,0.000153238625310128,5.83110545080573e-05,0.000129611274669444,9.47654720333556e-05,-1.52327265778621e-06,-0.0108590605132491,0.014277256782986,-0.00582545981892718,0.00715735143256927,0.000289273385825742,0.000147455907652128,0.000120862758375359,4.66626706934199e-05
"b_USODISPMOB",-0.00118840110644213,-0.00164962748952132,-0.0188630165506486,0.00078519247329553,0.000269892771667518,-0.000329089376231109,-0.00314580101922547,0.000947136459917739,5.16485123517418e-06,0.000228092613799615,-0.000976528967547415,-0.00822784724564654,-0.0209798736904314,-0.0197476478583878,-0.00552832190538635,0.00173992559944375,0.0627467084809292,0.00241114483353689,-0.00411095532437125,-3.97510470189059e-05,-4.07724263738426e-05,-3.25993130818086e-06,4.9313110076251e-05,7.65020649287937e-09,-6.14689613449041e-08,6.6827190048384e-07,-1.53778068510766e-07,9.8970215954964e-07,-0.000447506801835333,-7.85500728521746e-05,0.00165094424199333,-3.6310221062594e-05,6.25671104291732e-05,0.00201369120835224,6.34271731578928e-05,-0.000255071362177606,-0.000457976129058458,-0.000540983800867925,-0.000939879605749191,-0.000109010190128013,-7.30335349412106e-05,-8.34628029564426e-05,-0.000144638792654135,-0.000320477776377536,0.00216086606775309,0.00232049163084094,0.00374858143293779,-1.44894569089518e-05,-4.84319557363322e-05,-5.25145026029259e-05,-6.57130488120957e-05,-6.4027865171186e-05,-5.33311805722421e-05,-2.90188827176766e-05,2.97293154118347e-05,0.00434351887606533,-0.00768714094692645,0.00323693860550241,-0.00303285299708787,-9.0807317873057e-05,-5.19176616511544e-05,-4.5629150044615e-05,-2.38328788091052e-05
"lambda1",-0.000214083983889998,-0.000165893904743765,-0.0269799884040006,2.02380808423744e-05,-0.000353433018627741,0.00704526549492785,-0.00180349129456834,-0.00580875762173912,-0.000286330603078971,-0.000163229576613477,-0.00546488245536808,-0.00675177643476684,-0.00834058892146298,-0.00812025846043423,-0.000327650679651916,-0.00372202351347462,0.00241114483353689,0.0426883605026654,-0.0339949961969406,-0.00039052587753269,-0.000447354326248203,-4.18444025346175e-05,0.000549748536526311,8.85676585124229e-08,-4.21765921719703e-07,8.6874140093945e-06,-2.00370150826008e-06,1.57581047048283e-05,-0.00704333697538879,-0.000945763912841929,0.0200197186549422,-0.000306189617704922,0.000354509511770087,0.0342320963880088,0.000893352125857445,-0.00254280630153948,-0.00636271174656593,-0.00770374171712677,-0.0142958074903577,-0.000873907518616057,-0.000331757668263545,-0.000485282476402149,-0.00139568402700315,-0.00296588188392828,0.0276792303092239,0.0294838540523598,0.0458523277514048,0.000178451732645401,-0.000182177242130962,-0.000219291951123074,-0.000331349714747293,-0.000225507386575148,-0.000429496823652514,-0.000303650358792177,1.58371160743808e-05,0.0735736293765264,-0.0823104384320644,0.0588278509810341,-0.0422274684998464,-0.00112789414595118,-0.000569898774476669,-0.000457768922594688,-0.000165374894439917
"lambda2",0.00021497727408744,0.000213544830441544,0.0147610479583875,-3.87737100333302e-05,0.000221053570104449,-0.00507719030835663,0.000754658140927213,0.00820522917538017,0.000323473215104279,0.000886780005381296,0.00412765317250896,0.00580749182566821,0.0105037478713697,0.0103866539017781,0.000865113084294293,0.009470015313504,-0.00411095532437125,-0.0339949961969406,0.0442351117703858,0.00041937258429531,0.000503596853563275,3.76322828458479e-05,-0.000578569023311057,-8.26029084308442e-08,6.43321101056365e-07,-7.60230412243645e-06,1.89723228320532e-06,-1.3195272428272e-05,0.00592721102057009,0.000907755244729937,-0.0188783230187803,0.000378478802443767,-0.000430139128570482,-0.027749666661644,-0.00112252936340497,0.00304524959109662,0.00587578245578192,0.00697221049028204,0.0124433429628985,0.00123768852886994,0.000715526172458674,0.000844108501386105,0.00163441178272127,0.00386916200028176,-0.0251110652314296,-0.0268674584916983,-0.0427015204223866,0.000112064361689422,0.000486210744890826,0.000522188484124834,0.000656822728937011,0.000287955389639614,0.000560848981388149,0.000389603084843294,-5.71898748028185e-05,-0.0752835147919621,0.0844794674782333,-0.0480101566076705,0.0445714464191457,0.00139010671810904,0.000711644646845563,0.000576752406531884,0.00020985582236069
"gamma_EDUBASICA",3.2447448537878e-06,3.02156640982604e-06,0.000181147996205328,-8.61102167638708e-07,5.97067391314971e-06,-6.99889348128709e-05,1.312237686825e-05,7.61226505623832e-05,3.13581814559976e-06,8.1337597591642e-06,5.06663342989678e-05,6.04293037598046e-05,0.000100031077608481,0.000105279026760299,1.14017323715724e-05,6.70274168115181e-05,-3.97510470189059e-05,-0.00039052587753269,0.00041937258429531,0.00660337935523958,0.00267241848440824,-3.26977411347175e-06,-0.000165395497084248,6.39391228612403e-08,-4.39402229191047e-06,1.92498727479354e-06,-1.89459267094581e-06,-1.61068054429153e-05,0.00310609158623329,0.000761151282706889,0.00965558334616967,0.00026765163788875,-0.000383932478095276,-0.0463190601416856,-3.81063148353014e-05,0.0345499644539767,0.0351914025934971,0.0356234474327288,0.0406698212088063,0.0199102348401077,0.0194810072512471,0.0196070829101449,0.0202379350058956,0.0562900770485153,0.0631395735187219,0.0648396279435303,0.0786729556240861,0.0128726425909338,0.0130515992125261,0.0129874161752666,0.0132097933035912,0.000205360806738694,-0.000553925774887314,-0.000526021047139162,-0.00039164292238339,0.0363034020518636,-0.0397636845766968,-0.0444082457668492,-0.338151699219636,-0.000138734425743071,-5.65869874645978e-05,-7.13419128700633e-05,-8.69269574461093e-05
"gamma_CSECO",3.34803403555699e-06,2.22040198200038e-06,0.000212395725705984,-4.97166406807303e-07,5.09397987535651e-06,-8.49717987468387e-05,1.44465903371184e-05,9.26112803706444e-05,4.22847047296413e-06,9.00928531608261e-06,5.79574361071174e-05,7.01386855057297e-05,0.000109914420405423,0.000118988175225133,7.52949692761747e-06,8.56574530017883e-05,-4.07724263738426e-05,-0.000447354326248203,0.000503596853563275,0.00267241848440824,0.00850759921817876,-3.22586460116666e-05,0.000491570192352152,3.51649872081112e-08,-6.22428114092273e-07,1.89656346008394e-05,-2.72465716431311e-06,1.20213684432701e-06,0.00400800701942483,0.000381852101150105,0.0279475454168152,0.000581366951297242,-0.000997456324060297,0.0202859458874685,-8.47233325034689e-05,0.0491039605574723,0.049673001413838,0.0495511502709762,0.053047284791238,0.0282937334928177,0.0268854546568803,0.026602385139123,0.0263198024734288,0.0806564347671243,0.106719418151373,0.109895787715658,0.137122479077128,0.0184710312546434,0.0186180964039334,0.0185253550019533,0.0183444902662608,0.000607865010606197,-0.000572206899965011,-0.000588255122673514,-0.000535978920597922,-0.00036383467344576,-0.00827340921327169,0.0210225641726012,0.202426518597915,-0.00011334224176454,-6.76205021146078e-05,-5.68473770827594e-05,-6.51605017194432e-05
"gamma_CONG_EF",2.16378390548622e-07,1.40278952422051e-07,2.52824613607297e-05,-2.71980701194477e-08,3.55562701716025e-07,-6.56931708972992e-06,1.65104648552739e-06,6.74523640667917e-06,3.00230445989222e-07,2.74046399904466e-07,5.23362098774661e-06,7.1197184424874e-06,9.70201696033074e-06,9.57375660263539e-06,1.19964747743077e-06,5.23588694658768e-06,-3.25993130818086e-06,-4.18444025346175e-05,3.76322828458479e-05,-3.26977411347175e-06,-3.22586460116666e-05,2.77239738485485e-05,4.27790882814646e-07,-5.55334860916735e-08,-6.02068469909176e-07,-8.37929957813305e-06,1.10001850631279e-06,-5.98063906620274e-06,0.000671752722805457,0.000186681965005289,-0.00709878217903869,0.000126109723427359,2.78512859339374e-05,-0.0114309979246735,8.16605562299048e-07,-0.000402730489317893,0.000137084235868617,0.000347290743314527,0.000959608848807028,-0.000234047056686858,-0.00012879676053459,-8.52805098370122e-05,7.80558650700127e-05,-0.00112939688530038,-0.00989229227418906,-0.0106929991163221,-0.0171530571749601,-0.000190697531447305,-0.000115251575991089,-8.66433958990527e-05,1.36941709003485e-05,-1.87811845525607e-05,2.07015785322249e-05,3.52465509737749e-05,5.0192868377612e-05,0.00242514559471572,0.0130621772127965,-0.0246096046422312,-0.000618586342123319,2.22227658458115e-06,1.66247194447523e-06,2.25354128000382e-06,4.44256859123307e-06
"gamma_SININFO",-3.19122151909286e-06,-2.48747508697252e-06,-0.000315065885802895,2.92677183572891e-07,-4.3862534430199e-06,8.50249041448306e-05,-1.71621954279436e-05,-0.000105930681301383,-4.0064103203673e-06,-8.07526155736817e-06,-6.70952895519525e-05,-9.38862513975232e-05,-0.000129969690008383,-0.000140138483839018,-6.24707539276624e-06,-0.000100411248384586,4.9313110076251e-05,0.000549748536526311,-0.000578569023311057,-0.000165395497084248,0.000491570192352152,4.27790882814646e-07,0.00711755602939215,1.79668571872104e-07,-9.95767382245988e-06,3.57384838193553e-06,-2.33501049117567e-06,-1.4150448877407e-05,0.0018454695068507,0.000418430297382098,0.0237049307738477,0.000912259581126298,-0.000512448061027111,-0.0496392068091246,0.000112126144181755,0.031438709371203,0.0323648381414686,0.032327932127338,0.0298477703144282,0.0183044808675844,0.0179977179420734,0.0177943758741321,0.0174370941838164,0.0516465022532884,0.0779703753404007,0.0808733470177863,0.0946613347101301,0.0119913293056021,0.0123367579378022,0.0124538846760827,0.0125134685104337,0.000247864007364529,-0.000466046190656595,-0.000488038680174539,-0.000447090170962295,-0.0305648017346468,-0.132858484652417,-0.0235073223870685,-0.598351480276442,-0.000202328085384102,-0.000132602401736411,-0.000114935341211156,-4.41389573360303e-05
"gamma_HORAS_TRABAJO",-4.81116005437677e-10,-3.51218455768878e-10,-5.85852042950918e-08,9.13710065871266e-11,-9.00499265484892e-10,1.40821575200653e-08,-3.16926489012024e-09,-1.54564746955384e-08,-6.3817596002471e-10,-3.85534895514692e-10,-1.09086722691727e-08,-1.48299882196056e-08,-2.16023769392501e-08,-2.17415078929476e-08,-3.89940456463393e-09,-1.28905023930911e-08,7.65020649287937e-09,8.85676585124229e-08,-8.26029084308442e-08,6.39391228612403e-08,3.51649872081112e-08,-5.55334860916735e-08,1.79668571872104e-07,4.62805898504625e-10,-1.50801578108699e-08,1.99944424318107e-08,-8.49708014259716e-09,2.18818045155055e-08,-2.66620175328405e-06,-5.961073104019e-07,2.15841422441768e-05,-4.42084282211755e-07,-1.89926722197733e-07,-0.000385531626279203,-2.52582098266237e-08,1.78650270763089e-06,-3.05923657898471e-07,-9.93123511649823e-07,-3.94306698730738e-06,1.06279997885935e-06,7.80294533945856e-07,6.13951086054722e-07,-3.99703019074604e-08,4.39556671544638e-06,3.13843469026607e-05,3.38216759294347e-05,5.22127977203735e-05,8.20805342486853e-07,5.71868605393223e-07,4.7900177193457e-07,9.47499716758648e-08,-5.28827443920895e-08,-1.99189073060604e-07,-2.64730213823664e-07,-3.83280406682271e-07,-0.000120691029935742,-0.000271871254384999,-0.000184663040315054,-0.00072268530193315,-3.08388245524027e-08,-3.97998273986826e-08,-4.21821308608483e-08,-5.17211009726814e-08
"gamma_HPICO",2.72929939244073e-09,2.83907981653169e-09,2.70798189434229e-07,-7.27095324216299e-10,8.03179027838389e-09,-6.61405055992015e-08,1.06208093437245e-09,1.15481984139175e-07,3.80539547162469e-09,8.3847404481656e-09,6.45494929827784e-08,9.52597609465469e-08,1.38980345392348e-07,1.79643392657966e-07,2.32930624120936e-08,1.49477992175881e-07,-6.14689613449041e-08,-4.21765921719703e-07,6.43321101056365e-07,-4.39402229191047e-06,-6.22428114092273e-07,-6.02068469909176e-07,-9.95767382245988e-06,-1.50801578108699e-08,5.90878797888587e-07,-7.11297562687176e-07,2.92421055338461e-07,-1.99517837816546e-07,3.43083106025663e-05,6.00225467830488e-06,-0.0003497557066779,3.31198608762041e-06,5.40151780666119e-07,-0.00176271882898077,6.42025956892892e-08,-6.70959323964734e-05,-3.66824746403595e-05,-2.83455607476867e-05,2.55745100455724e-05,-3.92690188181418e-05,-3.40495666606141e-05,-3.05809252679166e-05,-1.92535641971512e-05,-0.000132219187601835,-0.000560919007916817,-0.000602312766984656,-0.000876015587850207,-2.6815480349802e-05,-2.4453246381183e-05,-2.33919748018546e-05,-1.8006053322248e-05,-6.94198417847551e-08,2.16991811549087e-06,2.95911823082451e-06,4.79670646442277e-06,2.89916973941595e-06,-0.000615520202333519,-0.00365981901612562,0.00596918371914756,2.0603401378156e-07,2.966649884357e-07,3.79828908374606e-07,5.16840578346434e-07
"gamma_CONG_CD",-4.31494418738232e-08,-2.48533720240455e-08,-5.33632215538894e-06,6.97163022925236e-09,-7.35823981673435e-08,1.38115327566724e-06,-3.59755472036056e-07,-1.3486538169316e-06,-6.09382168110677e-08,-4.27004167259258e-08,-1.10171789030662e-06,-1.55090865294409e-06,-2.07118625977259e-06,-2.05526980091384e-06,-3.69731566504744e-07,-9.81227830694043e-07,6.6827190048384e-07,8.6874140093945e-06,-7.60230412243645e-06,1.92498727479354e-06,1.89656346008394e-05,-8.37929957813305e-06,3.57384838193553e-06,1.99944424318107e-08,-7.11297562687176e-07,4.58571640092413e-06,5.44643792336594e-07,1.30710255871364e-06,-0.000230955041840658,-6.50478470991922e-05,0.0023726913214021,-4.2677814888619e-05,-8.72095212862655e-06,0.00573936729750537,-7.33025105332637e-08,0.000187353514453593,4.90719047655807e-06,-6.53572155006791e-05,-0.000282742213148384,0.0001091425795461,7.3157059273808e-05,5.83355409609615e-05,7.29768480600262e-07,0.000462689406373738,0.00340275939883774,0.00367212906208137,0.00580841966356689,8.44083678469115e-05,5.93139223115878e-05,4.97173228989116e-05,1.57877823923812e-05,7.27584481056865e-06,-4.36184511096808e-06,-8.76833595274939e-06,-1.34409199244442e-05,0.00341902597098759,-0.00324116563229253,0.00963125918827138,0.00325351188055624,-3.90862627394644e-07,-1.42530079583023e-07,-2.32804761755247e-07,-6.77153101660354e-07
"gamma_USOCINTURON",1.04408610019347e-08,7.85523985794367e-09,1.22548413673689e-06,-1.32588972157165e-09,1.61741597922821e-08,-3.08803622980054e-07,6.96016562130236e-08,3.47207851810103e-07,1.47850995116348e-08,1.48775555346373e-08,2.3948603580834e-07,3.24774906200854e-07,4.85826301488708e-07,4.81253103069311e-07,5.88824159633604e-08,3.0545385673322e-07,-1.53778068510766e-07,-2.00370150826008e-06,1.89723228320532e-06,-1.89459267094581e-06,-2.72465716431311e-06,1.10001850631279e-06,-2.33501049117567e-06,-8.49708014259716e-09,2.92421055338461e-07,5.44643792336594e-07,2.49293115777684e-08,-2.83418511883585e-07,3.62533407016547e-05,8.60493974757386e-06,-0.000387518057833216,6.18501727026156e-06,1.55907136906139e-06,-8.28537956581615e-05,5.54237072941381e-08,-4.33149472641715e-05,-1.38222384389177e-05,-3.2685945436021e-06,3.68690221617801e-05,-2.53241964293152e-05,-2.07684304646564e-05,-1.82098407534021e-05,-8.00055969503176e-06,-9.60754720488444e-05,-0.000574978463185549,-0.000618341478259379,-0.000956210043906751,-1.82707979265941e-05,-1.46461178480963e-05,-1.32200232633922e-05,-7.47574924010539e-06,3.45755219198001e-07,3.04243809855072e-06,4.23025308815199e-06,5.82820183239597e-06,0.00193546608667939,0.00095271138845653,-0.00169628278477685,0.00292414252356573,5.55387862697092e-07,5.5518251213357e-07,6.06498862814539e-07,7.21372702808059e-07
"gamma_USODISPMOB",-8.51587836151181e-08,-6.41932754374454e-08,-9.82133928784119e-06,1.17431042163181e-08,-1.4433442065308e-07,2.59257944933779e-06,-6.54135991571574e-07,-2.28308666981787e-06,-1.09283579139624e-07,-7.50955671874719e-08,-2.00127969862835e-06,-2.53226139613408e-06,-3.38648184962202e-06,-3.31623508211494e-06,-3.28508956034633e-07,-1.63710798730613e-06,9.8970215954964e-07,1.57581047048283e-05,-1.3195272428272e-05,-1.61068054429153e-05,1.20213684432701e-06,-5.98063906620274e-06,-1.4150448877407e-05,2.18818045155055e-08,-1.99517837816546e-07,1.30710255871364e-06,-2.83418511883585e-07,-1.05003400777029e-06,-0.000155782589059181,-3.5663904517226e-05,0.00140986361937198,-2.64658067234905e-05,-3.45935661150684e-06,-0.0031751380007249,4.15928389713284e-08,-5.66120605571751e-05,-0.000180002242399646,-0.000227155831077741,-0.000392118550685715,-3.19206340475055e-05,-5.09338679580189e-05,-6.36085888320213e-05,-0.00010300592500307,6.04063702823835e-06,0.0017588262149983,0.00190997652658308,0.00316466820854503,-1.33694935241018e-05,-2.95841392642697e-05,-3.58291029514477e-05,-6.0572992698505e-05,-3.14108407763169e-06,-8.83195636746205e-06,-1.23456343750959e-05,-1.65160010953363e-05,-0.00370047004640694,-0.00559366447416667,-0.0132564543507757,-0.00840882602156933,-1.75541293051972e-06,-1.82578078659134e-06,-1.96818359953737e-06,-2.89590915130231e-06
"zeta_FRbr",3.95063338596356e-05,2.86001988282291e-05,0.00447103984289966,-4.98937214175099e-06,7.21364699807736e-05,-0.00118165395091028,0.000288502632985653,0.0010424778012745,5.03487163230875e-05,2.83052372239848e-05,0.000930978907309753,0.00112510647482534,0.00148397422931033,0.00144881217460653,0.000119111507203917,0.000700662504820112,-0.000447506801835333,-0.00704333697538879,0.00592721102057009,0.00310609158623329,0.00400800701942483,0.000671752722805457,0.0018454695068507,-2.66620175328405e-06,3.43083106025663e-05,-0.000230955041840658,3.62533407016547e-05,-0.000155782589059181,0.444485531442162,0.0344546022492327,-0.812291620193435,0.0186276702724667,0.00115265038323827,-0.284669160310131,-0.00015101116859207,0.0723675474229324,0.475414446071428,0.555190973179318,0.909778618675743,0.031280262081042,0.0401752290398714,0.0443690510479558,0.0652994081532489,0.0285430870326903,-1.02843638620631,-1.13761710695076,-1.87622395810116,0.015846449664003,0.0239589602305965,0.0255903253367482,0.033401433178684,0.000362876556853768,0.00134127097528613,0.00182324199368702,0.00233051410326063,1.78064494831916,0.601771390991408,-0.829550789158185,1.98048158780024,0.000289817406626306,0.000299735626476797,0.000301791213412822,0.000348351258123556
"zeta_EnfCond",5.70104591364321e-06,4.07364353453656e-06,0.000589106923554307,-7.36780246517553e-07,1.04657068508626e-05,-0.000157335541075513,3.52236835168839e-05,0.000162170764437686,7.07952890352999e-06,6.14013310820851e-06,0.000125597047878409,0.000153362845382455,0.00022759893490931,0.000224439950332128,2.5534689563831e-05,0.000134165996179817,-7.85500728521746e-05,-0.000945763912841929,0.000907755244729937,0.000761151282706889,0.000381852101150105,0.000186681965005289,0.000418430297382098,-5.961073104019e-07,6.00225467830488e-06,-6.50478470991922e-05,8.60493974757386e-06,-3.5663904517226e-05,0.0344546022492327,0.085124374677332,-0.18957158384044,0.00867924385141497,-0.000598740865063974,-0.0735906624329484,-8.06184564663982e-05,0.0200325413986476,0.0347728810283624,0.0403710064024953,0.0654622766729439,0.0212267334339836,0.0897206208044061,0.105283464613872,0.14165978019541,0.0170844685318519,-0.247490945756261,-0.272252151930445,-0.448282746916046,0.00532474968574505,0.00820120609227553,0.00902411859409054,0.0121089848590421,0.000526284079143787,0.00011859347462349,0.000137591296500187,9.55170894548882e-05,0.419857872397216,0.34062381345469,-0.191721905237256,0.156797741649165,-8.43588371888374e-06,5.82186731188559e-05,6.23918380515004e-05,7.61562583598573e-05
