"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"b_Joven30",-0.0265297558796577,-0.00883591763962612,-0.238839139284908,-0.0197774804483975,-0.0442959750364062,-0.0498807082738748,0.12169203609614,-0.068934407733247,0.328872248856031,0.00207769321980742,0.0131717229286742,0.00438121799865501,1,0.55511023603385,0.544383232038179,0.0082660088032564,-0.153598810990267,-0.0755633796966741,0.0938078810042693,-0.0411947174300022,-0.0275956128240715,-0.00165796794094096,0.0303370294488606,0.0162504501027734,-0.0218175834840319,0.00285271068321381,-0.00905261712452343,0.0100371100338002,-0.000603988239209502,-0.0402528845062091,0.00611133588684643,-0.0182116576054294,-0.0711095723281686,0.0150245565252955,0.0498015183974486,0.00922938653158716,-0.000212340032111926,-0.00804102393812408,-0.0196270999856855,-0.00778152036278377,-0.042741597073355,-0.0580152098358442,-0.0497131856970616,0.00419105949491682,0.00653516351342665,0.00609640099665585,0.00196900514843831,0.00630188098663605,-0.014154919094335,-0.0304933390822993,-0.103783009396508,0.0869982944173728,-0.040587165248868,-0.0706473117478673,-0.117951227254624,-0.0269619471960057,-0.0022851983723148,0.0172132888359629,-0.0215448010742839,-0.0553054674439255,-0.130876996160419,-0.158201486617894,0.0637644914628403
"b_Adulto40",-0.0566789880215731,-0.0255231335732388,-0.269342073091129,-0.027377545418681,0.0212390972082564,-0.0839516447729096,0.136171355188162,0.0307425649896146,0.28760353236327,-0.0298552819948646,-0.0595163226944921,0.130131626410282,0.555110236033852,1,0.734484713530748,0.0163439097801247,-0.184042119276588,-0.0743962079246545,0.11834152412852,0.0863344564087247,0.089026091208775,-0.0240688993331696,0.0611231643409806,0.0377368757071507,-0.0833753292880856,0.0296171832123973,-0.0393850020936739,0.00841781379267336,-0.00340051804918984,-0.0715435284222675,0.0485826712298177,0.0199393588392944,-0.110797689608113,-0.0158444906321889,-0.0125096439673063,0.0960132485266868,0.0581558102870909,0.0503573903731284,0.00527690309625435,0.0504614422933631,0.0421599319830575,0.00901061643667369,-0.0565173298972258,0.0863305971715311,0.0579779689874046,0.0578999845614972,0.0500024116852397,0.0825021215048928,0.0908584874332668,0.0619206829410646,0.0374192445106832,0.103880380526132,-0.0630797050500826,-0.105256572169231,-0.0938686411251576,-0.0268898547764965,-0.0490516178227341,0.0221564822769999,-0.0698475602921277,-0.0309820242543931,-0.0215839300507749,-0.0976811745036071,0.0622496450487444
"b_Adulto60",-0.0809719207468474,-0.0726642808276514,-0.28301241813417,-0.00582395887570053,-0.0170949064144337,-0.0505557580397425,0.117005809693603,0.0235107954485214,0.132572067670673,-0.0690329809133932,-0.00598206085696787,0.107254253432139,0.544383232038182,0.734484713530749,1,-0.0456742600047711,-0.0443638868320406,0.034818441450113,-0.0158907592794205,0.00546139858467492,0.0205562593663082,0.00307643703429732,0.0256068528342475,0.0081367847532574,-0.022655780193817,-0.00162469170699075,-0.00874797958571409,-0.00492574187188168,0.0279040634040694,-0.0673200888721543,0.00566524931311838,-0.0013610478630976,-0.124217841514515,-0.00973937060576965,0.0206355377626268,0.0388178160091848,0.0299355530438659,0.0361436578328413,0.0262271008549615,0.0201719035210238,-0.00648930919656937,-0.0260403995455279,-0.0403966384117115,0.0274979570285697,0.0105390474051179,0.0111027357881476,0.0011090776679557,0.0233517732884822,0.00260756335426094,-0.00829429672780724,0.00981605263454455,0.124612012121587,-0.0614327601779924,-0.0767962904595233,-0.0673800879355439,-0.0149794967161842,-0.0136154327545226,0.00106993462055789,-0.0140837418724615,-0.0242916858255894,-0.0792512415244052,-0.126758446050715,0.0509158588752038
"b_USOCINTURON",0.0524632848314042,0.00367865719925616,-0.271244777169843,-0.108269279999124,0.0472667438253186,0.152711087020769,0.143320026027891,-0.0363442779007947,0.0245247741374988,-0.0444055626311744,0.131747806113658,0.0015086208514689,0.0082660088032567,0.0163439097801238,-0.0456742600047727,1,0.00836693677411147,-0.0957870698807966,0.193656936794819,-0.0812633145024425,-0.0279392287369539,0.103073400296226,-0.0146828418316732,-0.103596489293137,0.101041010386347,-0.101685561534644,0.113680100056345,-0.100045825734444,0.0246544987040078,0.0130905643098764,-0.0908450139459229,-0.0217528338948665,0.0924751382634548,-0.0854182924011861,0.0471194819070502,-0.0894342735612299,-0.0549653317952572,-0.0440253930387778,0.00261173769610392,-0.0737809153544476,-0.0678088893892671,-0.0518571294873746,-0.0241743016947679,-0.0893269341982807,-0.095575894243006,-0.0949356005677961,-0.085474997483364,-0.0408082962347921,-0.0946483000398584,-0.101693710656962,-0.0398241841566531,-0.0856882286902386,0.104661554584201,0.0610875453762587,0.123946987675749,0.0365110866086964,0.0939956782464828,-0.105261968013377,0.108072595904582,-0.0351145858556238,-0.0346392109599362,-0.0360825525295972,0.0100744163581763
"b_USODISPMOB",0.00780360613521335,-0.0179537599687727,-0.14187152365911,0.225084030928271,-0.0524133535669857,-0.0168249198879939,-0.191214437277405,0.0289575117303521,-0.034529756597727,0.0760163572477355,0.0325638137572634,-0.0663239098359125,-0.153598810990267,-0.184042119276588,-0.0443638868320403,0.00836693677411206,1,0.0395447103051853,-0.125425116710812,-0.0699678924802455,-0.0183419935132598,-0.00861407437065589,-0.1560099607493,-0.0234002783650729,0.0828019544883125,0.00510698819608269,0.0113476177536921,0.0429514543047641,0.028041750391395,0.0599569654983225,-0.01395307517225,-0.00663415781813645,0.0905706378759763,0.0901665338922921,-0.063513649993032,-0.104648434857011,-0.0195158784888314,-0.0169813554134493,0.0102137609134566,-0.0628090504055909,-0.0130888301311017,-0.0268944941241002,0.0141156024590496,-0.0719844548511653,-0.0246104902008014,-0.025671415770523,-0.017790974584664,-0.0773017055842954,-0.0699960831772179,-0.0910813852337602,-0.00874298457936958,-0.0747307175787305,0.117629274574782,0.148844178824218,0.12355770352539,0.0188073068193935,0.0276384110484328,0.0208863094835476,0.0826008443773051,0.0039942933686569,0.0222208438924533,0.0294566520118654,0.0659261963699056
"lambda1",-0.0603663876430196,-0.0585123673341363,-0.170494211319506,0.0277286308462036,-0.0154535388625402,0.104739861981456,-0.115502268348627,-0.0955240889813274,-0.111852131601205,0.002236807698078,-0.0852955596711449,-0.0721516096573306,-0.0755633796966749,-0.0743962079246558,0.0348184414501132,-0.0957870698807966,0.039544710305185,1,-0.778618594357416,-0.0342306424286656,-0.0692080089561262,-0.134166823139999,0.0629675567030899,0.158278993636902,-0.143880212871596,0.125499238836718,-0.140754415073107,0.164322953022295,-0.18127268634496,-0.0439546501800601,0.12561061693843,-0.063455394468622,-0.0269366189018006,0.171260130235815,0.0145144755763413,-0.0173232184136053,-0.133949464582852,-0.133350498808018,-0.180808450985465,-0.0326475017139494,0.0189822480394315,0.0278714363915517,-0.00892608774978016,0.0155972289542998,0.120604290823296,0.12268994733383,0.105787727583671,-0.00922814939024655,-0.0396097002075713,-0.0459967092127736,-0.0596242041303921,-0.0239807339857338,-0.101556436289802,-0.0103092691352668,-0.0199773844838893,-0.0958982471160722,-0.122908033880797,0.163938823950971,-0.14317301826612,-0.0255026613950798,0.0327351676954651,0.00220780153750653,0.0650494912588873
"lambda2",0.0152010675491568,0.12330463509339,0.116990526531118,-0.0993136846654388,0.0533124983891099,-0.0893584221298662,0.0865890844690206,0.129424515314308,0.131942885598304,0.0530427908100521,0.0563519890121862,0.059836358513704,0.0938078810042696,0.11834152412852,-0.0158907592794216,0.193656936794819,-0.125425116710812,-0.778618594357416,1,0.0563125956446247,0.152250209012969,0.129316781981121,-0.037822492438691,-0.131993997617046,0.117800310915937,-0.11712912361238,0.12610776104826,-0.148550565280159,0.151417678087844,-0.0459111877890993,-0.110687034029111,0.0410233927927102,-0.0297145462271397,-0.134280246153544,-0.0291124133248551,0.0526277438331401,0.148426440139517,0.132565079583575,0.14067258775379,0.0707562152820924,-0.0213642637359036,-0.0517612512651069,-0.0477701524652502,0.0263286741324147,-0.0976864797281671,-0.10121628292071,-0.0951482510389135,0.0782569288544989,0.0782939933163804,0.0802373424753915,0.0536993813486945,0.0702808773118311,0.0714760779204462,-0.0328605867883678,-0.00202219639920371,0.0293538385124202,0.128230045219358,-0.136201753695121,0.12666474517489,0.0150744462759638,-0.0350120870925492,-0.0146539401528342,0.0478670230747152
"gamma_EDUBASICA",-0.0373367110127951,0.0714987690992381,0.03808068173711,-0.00279582631120686,0.0642779945983136,-0.101489815899462,-0.105501873407245,0.0529335525949975,0.142111835680416,0.00867799629441827,0.0572853455462745,-0.010934903656412,-0.0411947174300017,0.0863344564087251,0.00546139858467532,-0.0812633145024425,-0.0699678924802456,-0.0342306424286654,0.0563125956446244,1,0.532764326663409,-0.242074991003395,0.200755696853064,0.289132629911327,-0.445653513380245,0.250723590535535,-0.319032472588563,0.0642796478911585,-0.112033487579764,-0.0708435991204157,0.290442638658196,0.0200151464448576,-0.0643639353663678,-0.146126479718998,-0.00163756963930723,0.710334430184395,0.385209692516272,0.313735910978804,0.0971833617583284,0.693819670453025,0.481502918837194,0.433445725205726,0.216206282493806,0.684583047426101,0.364724971346992,0.359728095737564,0.340029817465066,0.646538606955273,0.649977167231021,0.634148247282966,0.479148127442913,0.0798749364735598,-0.101326963706552,-0.097498661449775,-0.132212766162987,-0.171991571034657,-0.320792198170365,0.138442245545714,-0.458163269093948,0.0266922940942034,-0.0119559244215059,-0.0490549659092803,-0.0583885787472799
"gamma_CSECO",-0.0276149272201448,0.0815167766585823,-0.0592259786993637,-0.0296054578672063,0.119608944761586,0.0599449125685439,-0.056796665147405,0.133597016516505,0.0353408782554949,0.0540462728345277,0.125925665785148,0.0868871302993402,-0.0275956128240717,0.0890260912087746,0.0205562593663078,-0.0279392287369541,-0.0183419935132596,-0.0692080089561261,0.152250209012969,0.532764326663407,1,-0.230802587682419,0.189070469352882,0.209746118763911,-0.265224282835456,0.264432584107273,-0.272579431928493,0.150044395169913,-0.0892197127396432,-0.0783560054424147,0.277989617617111,0.0328340029189504,-0.220159065816144,0.137383367852738,-0.0115650794487207,0.743942173991339,0.428685497113352,0.339889697609594,0.10809611337384,0.727819752002083,0.522759691299389,0.459440610156277,0.375569968513522,0.7128508600097,0.353887239835205,0.346545241795598,0.330530772284757,0.678684247506138,0.692106845474807,0.651011742751129,0.465456014370809,0.205256151345492,-0.102694239009916,-0.119848144935072,-0.0488379842648411,-0.183144511748162,-0.250520725373043,0.190884931555229,-0.159588735665264,-0.0194065123743493,-0.0594227694585878,-0.0427135298028959,0.0296760850010886
"gamma_CONG_EF",0.095297946103635,-0.00437338327166315,0.120290599895885,0.0504068459703429,-0.0362034344414636,-0.0476030687048076,-0.0545626156411762,-0.0901131080688778,0.0307925719894874,-0.109438418303867,-0.0327638016125681,-0.0974102951384915,-0.00165796794094125,-0.0240688993331694,0.00307643703429712,0.103073400296225,-0.00861407437065579,-0.134166823139999,0.129316781981122,-0.242074991003391,-0.230802587682415,1,-0.209700582870709,-0.976011498313818,0.858567051283954,-0.998657354657198,0.989564327185455,-0.971593227927073,0.624555576793646,0.39611643000741,-0.980990412160572,0.477650408424448,0.0658336174788774,-0.830067113138208,0.0587164964775736,-0.420863180662523,0.139822713105574,0.285372021501864,0.482383408021388,-0.413216380920892,-0.204269781600727,-0.143570268003648,0.0333509303734031,-0.614944931829787,-0.97240292729634,-0.972650098065367,-0.975151440403886,-0.476660079674271,-0.285604526591237,-0.176636284372993,0.0285037076743095,-0.0506809682503371,0.155840971231388,0.121954331805966,0.0942472850553316,0.713267547127284,0.965856103327775,-0.984003349760833,0.836602405800857,-0.0828482170945264,-0.0407127800157903,-0.0599335422932497,0.0165982823185623
"gamma_SININFO",-0.0575283328155385,-0.117508992916724,-0.08925354223227,-0.0451683581297515,0.0329262042486807,0.0568296502812079,0.0748072800186115,0.105763476409506,-0.0347535612240954,0.0645258164895521,0.056355962568393,-0.019984973378672,0.0303370294488608,0.0611231643409805,0.0256068528342477,-0.0146828418316733,-0.1560099607493,0.0629675567030896,-0.0378224924386911,0.200755696853062,0.189070469352879,-0.209700582870709,1,0.320256682292863,-0.589312839743121,0.230662040754627,-0.302556699044559,0.0474048790051132,-0.127742087119925,0.0330850298559354,0.27430531301098,-0.0734055449916727,-0.00916633346615121,-0.204165832094061,0.0489812062360257,0.569023409540066,0.321058813756591,0.271999208381383,0.053516018541047,0.578208313284156,0.487214325100845,0.502037340936659,0.319790964468681,0.56664654218489,0.335290289155017,0.333741039590795,0.301366890871766,0.562038755369191,0.52966450266682,0.520452083332433,0.346625109006698,-0.00505303833453895,-0.134133910392898,-0.092404992988247,-0.171817707264423,-0.140592961554686,-0.371413651654388,0.139861328253435,-0.581149774901685,-0.0494967810698353,-0.0564593975829977,-0.0360678730832483,0.150895544876846
"gamma_HORAS_TRABAJO",-0.0952157505029408,-0.0198244308894188,-0.121684668510627,-0.0488564669230868,0.0340387035118339,0.0393993090965067,0.0508352722041554,0.0983219995496599,-0.0235786454869342,0.111217570750191,0.0222332800374022,0.0732278521703908,0.0162504501027733,0.0377368757071502,0.00813678475325759,-0.103596489293137,-0.0234002783650728,0.158278993636903,-0.131993997617048,0.289132629911324,0.209746118763911,-0.97601149831383,0.320256682292866,1,-0.911921374176289,0.976153323211261,-0.988229440368382,0.928229180593518,-0.678795070672808,-0.383538805276373,0.972294882859604,-0.505388539168147,-0.0856592295457718,0.755319289856331,-0.0678464103222023,0.45523992862276,-0.156010481974239,-0.299885911265846,-0.529654873552731,0.450530306432298,0.248719746127741,0.196891780636737,-0.0165932403947814,0.646195123564945,0.971799565860651,0.972520126906704,0.966274141057021,0.520154444468528,0.317186787722284,0.213113630938813,-0.0201094933364127,0.0523926016130367,-0.198407460338239,-0.154992654473943,-0.152922580812137,-0.788291530806841,-0.956061784939564,0.965672957266687,-0.900150596380826,0.0808354249661548,0.0319599142957278,0.0450519802679729,-0.0136294629246045
