"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","gamma_HPICO_LV1","gamma_CSECO_LV1","gamma_SININFOTRF_LV1","gamma_LV2_LV1","gamma_ADULTO40_LV2","gamma_HPICO_LV2","gamma_USODISPMOB_LV2","gamma_EDUBASICA_LV3","gamma_JOVEN30_LV3","gamma_ADULTO40_LV3","gamma_EXP_2_LV3","gamma_USODISPMOB_LV3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
1.17600718584998,0.708837400988818,1.39245312184319,0.801710618576366,-0.50749464361305,0.273728941648749,0.0954092408601541,0.218954266303908,-0.280285121998323,-0.846074153451695,-0.790198609858254,-0.288146359421093,0.0667937016364691,0.146364726866005,0.13686252032502,-0.176310932108098,0.236056941925007,-0.0466064433839513,0.164240489722552,-0.105002130434281,1.39236309677437,-0.444733977831411,-0.893062407294131,-0.425840705080335,-0.233928827364851,-0.569294429712902,-0.383248964198964,0.789338627915074,-0.158929476432771,2.39721319870769,2.32944976343394,2.37046312978944,1.03773333365564,2.57778438545441,2.80634398506486,0.938085124687722,1.69794246259153,0.937635160459216,1.9087280981624,-4.00076607214259,-0.368558570982584,0.897312818340866,3.90704612823542,-3.48111290257284,-0.0719880264912206,1.47140235099585,3.64326269986145,-3.75999351719807,0.359893090389768,1.44016172922942,4.13577714877058,-3.7687496076069,-1.53342872527201,-0.191923182823513,2.64454426039335,-3.7545249259393,0.0942248437128722,1.44675561348945,3.14274603848569,-3.8786072200359,0.376426579736042,1.58942445742596,3.34525825009436,-1.54883722344902,0.512841522363901,1.70701696100455,3.6792526368425,-2.50418716338137,-0.788275531446346,0.49552195030501,2.58148990117843,-3.77802141254515,-2.05368963263342,-0.995449639414033,0.884681080003316,-3.38191877290973,-0.0976528660459523,0.519801566797565,2.9543501953415,-3314.91364116816
1.26958698818727,0.760388610927846,1.52017820371268,0.783499719599592,-0.515483664514959,0.280354580172422,0.06435644922803,0.200359053989251,-0.306720778848162,-0.909499991705279,-0.79733909873918,-0.246512300430951,0.0883980066951457,0.157946177998522,0.184355478878718,-0.192842995836046,0.203569697745624,-0.0886251650158426,0.193739479928085,-0.12191478361991,1.2915201385214,-0.383442164657035,-0.872107908455474,-0.443947828749368,-0.151594493528217,-0.586239037463558,-0.333154440331409,0.76428049856637,-0.0982949976087922,2.45926924972876,2.34001331935672,2.38967133515159,1.08246028988981,2.68973810747264,2.93258906145396,0.947178251595856,1.70065790426606,0.947463361700374,1.89255141196965,-4.08268867212849,-0.412312466262723,0.855971199422953,4.06072141190212,-3.51601436642672,-0.104807945762833,1.45328497525441,3.80716661014498,-3.7836470816789,0.333751855592846,1.42474835952094,4.33562714987601,-3.83019377496582,-1.55801168915638,-0.190548722717683,2.5927165420663,-3.79414643581967,-0.00351374392701786,1.3720445435746,3.27220385344187,-3.93081866689287,0.278211151868522,1.53983558372205,3.50326346659669,-1.65277132467035,0.563296817566558,1.69744988661309,3.75692490356514,-2.58402539144478,-0.846911394428137,0.467686478558482,2.58643562223474,-3.91335579560828,-2.09313149734259,-1.00396408465471,0.862824938888576,-3.38616193287809,-0.167441421506486,0.48133565035174,3.00887583793626,-3300.95585230211
1.98130071651153,0.908917764642405,1.83416490871105,0.477665506573966,-0.514569528199289,0.110074891738975,0.144344873288408,0.197660250526274,-0.363167712010169,-1.2001404457276,-0.719377627677522,-0.0744758629379788,0.135980891112961,0.169566463847778,0.0599686282984689,-0.239758805666912,0.249664701003485,-0.461364788988121,0.304334191944681,-0.299333133097981,1.37513128842527,-0.351685609456811,-0.795270414306054,-0.357028793142813,-0.274625013850249,-0.672206130189955,-0.526416953381861,0.420055694145351,-0.215203044143075,2.55475850808016,2.19228363837564,2.27655554439148,1.02846058845793,3.12631735698611,3.39272612524729,1.14572496806516,1.91213742852687,1.30128811519997,1.55198116617429,-4.47194740949412,-0.64610558742484,0.671044266100963,4.7153104201055,-3.71477767308188,-0.171384716461272,1.31607388973951,4.48920374873131,-3.8998014813697,0.200943157294307,1.28071871219395,5.20122529344277,-3.98331196629494,-1.45732273736622,-0.370595338870212,2.33364995153699,-3.99906379717492,-0.3472376025325,0.987971235933704,3.78221966805018,-4.20738635272805,-0.100325740749863,1.24875053810797,4.18748456340581,-1.69829767790577,0.264746689401885,1.50883274109713,3.99538022167785,-2.85585464523544,-0.920880706092969,0.191800427097533,2.50821538624144,-4.3618277200067,-1.98505535353961,-1.23910314098669,1.00366012486914,-3.44522122114391,-0.460652661191796,0.417416061510864,3.13165531032509,-3290.77991586627
2.29156274018529,1.18840957873343,2.03279674509428,0.416753289471356,-0.365358863209882,-0.108866891018438,0.280375646713212,0.355261402633881,-0.364061569938678,-1.44738395833497,-0.574214820023583,-0.0345916072494797,0.144838521945733,0.166608148672992,-0.0438642018764705,-0.159611023090337,0.471283845117334,-0.509659454338592,0.589561820610361,-0.34180809680963,1.64702387171699,-0.624308842272627,-0.882786036943398,-0.305122949997675,-0.059773480904785,-0.627030733887163,-0.538279767699022,0.230120052270719,-0.117449506466175,2.26694578085278,1.86753868797483,1.91753925539525,1.00095684668208,3.32314997275221,3.63527175172455,1.15522936553489,2.09383641266374,1.57796717672989,1.68454320595545,-4.92063922759156,-0.924162478046959,0.550797851799485,5.23226184669583,-3.92555792508333,-0.217653899494948,1.21098827506424,4.98036524879375,-4.09072943265082,0.0495474890358243,1.15193804040469,5.88184695436549,-3.89247435747789,-1.51373957088943,-0.455736078722909,2.13691685748025,-4.37426712981769,-0.494824841720737,0.716652536443005,4.12587807295787,-4.59445990825015,-0.309177440241579,1.03508172180135,4.72854382518794,-1.70631681463687,0.100030534157085,1.06086422917611,4.04811125536149,-3.04409476037151,-1.1174000181804,0.0100812839686041,2.2838047887185,-4.55979483472837,-2.11539303623705,-1.23844534745784,1.01290333482448,-3.360213824532,-0.339733339574855,0.331348479706035,3.0832024806537,-3285.50890265069
2.28897036762974,1.26001558776662,2.09457353292403,0.439740465757772,-0.319018632124863,-0.144591394236766,0.286211194960175,0.400403450120291,-0.3600062097257,-1.50147778643933,-0.539064481182157,-0.0554603616690198,0.140383201256147,0.16728160060206,-0.0383869025646598,-0.130065321639531,0.523389958420026,-0.511699385118493,0.609561743021983,-0.377584140402069,1.70512654116044,-0.669321842065884,-0.925858336228465,-0.229112336657585,-0.0409926756012061,-0.599556546283432,-0.512146010588239,0.218183525219496,-0.0864946131889934,2.21087693885776,1.83294769152009,1.86659063014849,0.971361412902681,3.35816663838263,3.68126609924521,1.11800931143476,2.12736532707056,1.61050543474343,1.53498092102874,-5.01371427556173,-0.974799117910598,0.529617460545716,5.3357873308462,-3.95474262448091,-0.216422594566614,1.19159107565138,5.06725467264091,-4.12172674485483,0.0297917933525346,1.12306046207861,6.01918986069193,-3.85591175603147,-1.55224534719772,-0.455424501336043,2.10982606766716,-4.48622587749509,-0.51077763352056,0.674112924213583,4.17924336282384,-4.70951755460514,-0.33329095494042,0.992928306427373,4.83620197167901,-1.72281716015655,0.0658581102043638,0.994221740714726,4.02354749543116,-3.07789212681689,-1.17935048580819,-0.0161827235367284,2.22969885083398,-4.57090209633,-2.1690033511288,-1.24311328695506,1.0025847121388,-3.40528758056606,-0.322329738262421,0.350266831265255,3.0502854004629,-3277.74564253032
2.27259814809352,1.3183334851887,2.3889869586461,0.441833764818572,-0.202891029246064,-0.159349469355974,0.151861396065616,0.400662455018215,-0.343647921124862,-1.70828599482407,-0.440477701251949,-0.227505021665202,0.0909213035329096,0.18611018485995,0.0559027766279121,-0.0426595251818087,0.489423519768707,-0.233008663236176,0.626772254253962,-0.638430285902115,2.03758586675096,-0.783751525753871,-1.1352453899414,-0.039960051831659,-0.203485032727889,-0.420666568952512,-0.316132632538164,0.351887628194527,-0.0609286897310573,1.99409700209067,1.28911462237628,1.57372898105775,0.825455654049234,3.64881535367985,3.94900229567413,0.944513015665476,2.12170217254836,1.50565916034067,1.11641284151589,-5.37177833085194,-1.18420254670067,0.476560844214238,5.66956369415157,-4.17269086856099,-0.33301321666432,1.18487547513859,5.29544357660205,-4.31183401874329,-0.0827378317093401,1.0466575115295,6.50332870407412,-3.78668184657765,-1.46218179931126,-0.574210460833041,2.08599921533374,-4.91108231205166,-0.655440056166558,0.655826838805805,4.28867681773374,-5.2049474572368,-0.442128354600071,0.888942398840369,5.21938892369816,-1.89269331150306,0.0871847273975581,0.908554170832936,3.73332163820961,-3.29062254379125,-1.3397546945419,-0.237767206325538,2.14315549379119,-4.49998037962513,-2.33418022080004,-1.50454349776202,0.925060669070784,-3.3219379455012,-0.358433082776039,0.648452187850503,2.73398718350691,-3268.44189329559
2.29699621765595,1.29619887112587,2.45721039433688,0.412549896471586,-0.180641192808517,-0.160088563772465,0.113269043760016,0.380911959405854,-0.336107455576185,-1.7715475940668,-0.412318438717817,-0.276572185443485,0.0729054162102591,0.192887829131805,0.0739139624716788,-0.0197763509475269,0.438219262600884,-0.124845220952944,0.618466628585976,-0.74287404496606,2.15081980243774,-0.801689180359545,-1.14656814914345,-0.0290675220635538,-0.219284963470463,-0.360340692466194,-0.258658639210894,0.409987370495148,-0.0705579803935286,1.82922528849739,1.32289285714884,1.46356751073428,0.783904437409042,3.76782776271404,4.06420471509503,0.923777650142579,2.09578482556876,1.44916997282678,0.988955919050585,-5.51347521838987,-1.25865758812303,0.458629543042893,5.76037234045888,-4.18261971904959,-0.356888861442184,1.18106837353858,5.34082487515892,-4.39233710660762,-0.120654215121031,1.02264960467296,6.64606166435684,-3.76370187855822,-1.44301008386066,-0.579759378932913,2.08436212972741,-5.0428321216137,-0.70891641137205,0.666409988904631,4.30479919077001,-5.35917438535173,-0.475565851047532,0.85868928596545,5.3332898812182,-1.93292719505074,0.0537877197842453,0.897468913729649,3.61180078971777,-3.38017122746958,-1.40154420738113,-0.319685629200924,2.11998295139286,-4.45830084798188,-2.38235374283595,-1.59372618142489,0.877172793104858,-3.26016001031235,-0.335613181106823,0.730272970441211,2.60415161526363,-3260.9812267399
2.28853501320473,1.28347958606181,2.46152401438271,0.41175265682031,-0.170158708880301,-0.162634349964737,0.108856714298204,0.379039108951276,-0.330224939801785,-1.799149530498,-0.401170833247158,-0.286265211476246,0.068370361335481,0.197882403281257,0.064149774033805,-0.00456024046499613,0.390266639911185,-0.0812654715133025,0.604630559314201,-0.788998140367465,2.1793144954848,-0.785230847393969,-1.12453631176414,-0.0568060019624306,-0.199040024389062,-0.335559867138516,-0.265624846029409,0.439908904689311,-0.0978034494869307,1.79732907693558,1.28140751289226,1.50976055678663,0.76863015290117,3.83967983313321,4.1451449706145,0.970832789991963,2.07828529445964,1.40153416811744,0.924654646077481,-5.56204113572318,-1.28018073407691,0.436185971698173,5.78602552401831,-4.20172747447019,-0.368734821344311,1.17468788817124,5.33663915796018,-4.41622428018123,-0.127005613738919,1.00128543210177,6.70428763642627,-3.74189801668114,-1.46162390281701,-0.546650572250924,2.08939346034395,-5.11748833649855,-0.722381527580335,0.675705397076218,4.29670112190999,-5.43813848364618,-0.478105628737855,0.840332554802368,5.38203692721124,-1.93101382137324,0.00942688158586252,0.869359153623021,3.53114149789966,-3.44099847402422,-1.45060791402752,-0.362490822374935,2.09886956408687,-4.42422204232119,-2.40300799731875,-1.62616134600679,0.840018000284128,-3.23051843488845,-0.281389069125681,0.730774830331715,2.52993810837792,-3256.69123713703
2.24106109167697,1.27563836550064,2.45167563020422,0.434298680402515,-0.158557605703624,-0.164263683707807,0.106951903242264,0.390740864543698,-0.322309496853815,-1.82953935602675,-0.392082334786181,-0.289585116015001,0.0667237557762762,0.204691197456139,0.0514777029704812,0.0148762464207201,0.34122630092085,-0.0528021709151187,0.583485501982596,-0.813451346816196,2.15712397963284,-0.744507893403053,-1.12650454622141,-0.0401612283283597,-0.208222519608439,-0.3169351783023,-0.308237715587166,0.465654512777991,-0.146798431917522,1.86569216279902,1.29033755910576,1.46379643366474,0.756017413775413,3.93907209002436,4.2627235676307,1.03032520902466,2.07446438576011,1.33964859831933,0.906532965183355,-5.57894216898567,-1.28561239006575,0.399355402006345,5.79799939253785,-4.20785582739734,-0.373403535768842,1.16259618268677,5.30475078685436,-4.48120519369918,-0.137842589390194,0.975416543020243,6.7630926570004,-3.7102617460774,-1.455405686682,-0.529028288907261,2.10464761390114,-5.21320822837523,-0.723422997729143,0.692881111686633,4.27018252619607,-5.53762981534489,-0.470453608458106,0.820652662211308,5.43177103446066,-1.94227562496458,-0.0409707806823115,0.820989780882125,3.42325762854394,-3.51696371507241,-1.52397003436352,-0.410360705912761,2.05521323063162,-4.36998395476336,-2.41912845561906,-1.64987436495885,0.784641311493671,-3.20175452803356,-0.231075952760045,0.724753793996701,2.44151852090251,-3251.4150091251
2.18817281960047,1.25678437932109,2.42557173363412,0.456636347376059,-0.160155487517568,-0.16420557651828,0.106290084331653,0.404074846412899,-0.314154707199874,-1.86133264531442,-0.390986875936473,-0.288163357159215,0.0652955999129886,0.209786931832089,0.0391566854761812,0.0262430121653832,0.326523123317714,-0.0457990683975501,0.568787018257927,-0.790360491281181,2.10631220175746,-0.718259887955563,-1.14533533495324,0.0130644584461296,-0.264869134534321,-0.312502191395986,-0.367862604956388,0.468715602731962,-0.19084939264938,1.86118048141411,1.32893372628681,1.54726767376151,0.753245092421058,4.04604282956208,4.39300277122657,1.03075121349969,2.09491468111566,1.2823928958183,0.950572938358982,-5.6037497957131,-1.29443044324227,0.358478406234347,5.79483556420088,-4.20522677387453,-0.374357562730469,1.14972994461446,5.24254150713253,-4.51672334357179,-0.146515956598798,0.951374214747469,6.81419280331197,-3.67722409170727,-1.41167907403975,-0.542860432258825,2.1298773754643,-5.32184316340015,-0.718710578097733,0.724414712090168,4.2259871474811,-5.6556394271954,-0.464481192413655,0.813389564423486,5.47778404632283,-1.99750760373609,-0.0765291616955538,0.774245040035126,3.30754047689514,-3.59777382213713,-1.60608900646196,-0.468530086679636,1.98421095733192,-4.30064742952446,-2.42010399886282,-1.6576516958385,0.706668565898625,-3.18050222327058,-0.237834767858825,0.727942537079576,2.3588762459136,-3245.3511327409
