"asc_Op2","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_PANEL1","b_ZER1","lambda1","lambda2","lambda3","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
-0.93279688867337,0.193943273182078,-1.42129213160118,0.153818419153077,-0.726912719751719,0.318786122542648,-0.991960013241762,-1.21521237945668,-1.09753095292623,0.801829561377305,0.060897865630106,11.4120382164042,-9.62722098385526,2.8444631076593,3.61214757041074,3.15741210396133,4.27855292210791,1.8702354511529,2.22570307466302,2.62102686404292,0.733698699340181,0.860986646456085,0.715062759974942,2.21130019390727,-1.53109850802858,3.35893560122528,4.3922062661568,8.65705981292862,-1.02893273019972,3.46186786506189,4.89460160601268,7.30562027525857,-1.5035895520036,5.01084651570692,5.79045142767008,10.4429656800769,-2.1838390236674,0.313671692263759,1.43161211583767,4.81884459010171,-1.08317672936926,3.66725527211833,4.6147206106255,6.70315845489215,-0.864820556404656,4.9255802475482,5.69239696808776,8.25162678538573,-2.51451900499138,-0.457558915587223,0.494379185075197,2.95684358830307,-3.16733751453519,-1.7660637452484,-0.9025800212561,0.824547179294928,-4.29523130841221,-2.7708147128898,-2.08601519592747,-0.123138222260104,-1.37064885942454,2.0775663181374,2.83075199690915,4.82542102410514,-3206.12431057561
-1.0014431784174,0.185074824616176,-1.25630588710174,0.139398424642976,-0.524809538173027,0.505742115717153,-0.791636657647154,-1.35507733269722,-1.16803341176311,0.839757163072616,-0.136609783286595,11.5334096672091,-9.49454533575342,2.65937904659668,3.59628839975763,3.17266179621707,4.27318503644884,1.79877363991877,2.18282134567438,2.72173108915977,0.669762246713683,0.890885182866312,0.725346022056855,2.20436016464573,-1.45750888572682,3.44124071587402,4.53134963946851,8.79963904683089,-0.947346413398422,3.57735355748524,4.87479698720034,7.47004004315139,-1.49817158341153,5.10925167104715,5.9025491930403,10.8547128576094,-2.12248502921394,0.338722476715774,1.47829877922988,4.60594998446613,-0.881243208087624,3.80152228826484,4.78107864697921,6.59385234523351,-0.929701664702997,5.08781214903676,5.85419502837086,8.29124686382244,-2.34599901537235,-0.349698500180108,0.567302121477488,2.90926861326574,-3.20569593308671,-1.81435692911857,-0.950608314307994,0.786683809308777,-4.30709973347011,-2.76945477500446,-2.07759798340661,-0.135891576110159,-1.27014579873002,2.1783378242489,2.93438154819681,4.97635587625645,-3203.85747180092
-0.98499741600978,0.175439833571059,-1.04262409038726,0.0816703996293511,-0.585273285274605,0.564134910003663,-0.752011697345798,-1.49233387526102,-1.01356294238368,0.833750088683914,-0.202009742659355,11.5594491362646,-9.50532289005805,2.51744849110721,3.6979160813337,3.2329651268111,4.27094564406468,1.86691814365831,2.25126741941055,2.74701011940588,0.639380143190601,0.885567655089837,0.734320734301223,2.29517322176164,-1.45422441743946,3.44440457406353,4.57545890051938,8.88608741035407,-0.851485031500893,3.58598199898431,4.76403522436195,7.52391940570282,-1.16126579796541,5.15496303576938,5.94238702883684,11.1494222037402,-2.23247230257349,0.256943515050034,1.41857781831201,4.51388566995364,-0.900095306381407,3.86416687458413,4.82890873312859,6.38746901844172,-0.748935570320348,5.18515004066458,5.94685370631784,8.29005305338312,-2.29688221219838,-0.310388450744177,0.587652787371606,3.05718856371644,-3.17241473542112,-1.82623148070077,-0.978652701385744,0.761266311971165,-4.42329179862602,-2.77024606414936,-2.07007729702859,-0.126953254850509,-1.40909052041074,2.15572293138451,2.91592929263552,5.01129328007974,-3203.82322420928
-0.926013815518017,0.16672172982259,-1.04230636972182,-0.0137965630185101,-0.777526043581269,0.569944271623648,-0.846743620532635,-1.57194655689305,-0.755262527356409,0.799487782988297,-0.117580159717835,11.527067832404,-9.55853869624025,2.48707439507509,3.76722421306438,3.24999352159206,4.29464251281034,1.86768920811153,2.23869853087015,2.79835356654826,0.654577779276715,0.87074696875011,0.75672363484783,2.27484108803551,-1.50111294986467,3.45248826133498,4.58180820549541,8.93905515623759,-0.910644167277953,3.55471523429358,4.7028584887572,7.48623936382017,-1.20998910337861,5.13622080550796,5.93564275728075,11.2908686370514,-2.19323623721947,0.292872380071841,1.45265521581849,4.62126127409243,-0.839350804562585,3.85462984948085,4.81177444531904,6.26901260916077,-0.796022439644837,5.21032851095715,5.93957259537201,8.27622263158054,-2.30669833004308,-0.327122501843044,0.562635353699673,3.21338255325309,-3.16994538383287,-1.80253216581389,-0.946886014381343,0.810128957656274,-4.43408034014644,-2.81002817381264,-2.11268010548946,-0.16440124278061,-1.33547562326685,2.18758343161803,2.94066518523281,4.98187279608669,-3202.5732176657
-1.00645943006573,0.170051808250711,-1.22782489237683,-0.111867613787052,-0.982080054325018,0.555318864871531,-1.02052217416062,-1.62936997344563,-0.418044697187967,0.75172645996611,0.00207876534129534,11.4794857393292,-9.56662153640399,2.46338050569056,3.68209453151814,3.13823176516447,4.26644825382878,1.89041795001256,2.26124342938604,2.82168029119606,0.651005923435616,0.895993019775414,0.755211273053871,2.21037114554562,-1.4887728136988,3.50183048639196,4.6698765922953,9.03801352390408,-0.852262653502471,3.58417329071887,4.69856959304747,7.40876049935598,-1.50072259983203,5.15021191614464,5.9504131404846,11.3975126224344,-2.36487044020023,0.252016027109269,1.41659229340919,4.69032474867946,-1.04141273573386,3.77699203146299,4.72835360807994,6.19735543370894,-0.935185425127385,5.1815197716968,5.92380504232963,8.30334971950926,-2.26427200127203,-0.315117927940871,0.572240929825531,3.20775099172773,-3.2298237630528,-1.84558906120037,-0.987946710071629,0.790347903401902,-4.57083422025679,-2.80108516140369,-2.10713004180904,-0.15906980419749,-1.32817589886005,2.24522999557876,2.98483513032081,4.92621439419613,-3202.51338160446
-0.962579188246049,0.170548649521834,-1.32104088042646,-0.101100976162129,-0.911753825753083,0.526302351593187,-1.08981009963374,-1.58787256707576,-0.355684757471001,0.741995295649017,0.00504189771448924,11.3973202107163,-9.5331188754587,2.54185404053499,3.73653993300441,3.18050843884842,4.33788173921963,1.88630455991722,2.27801578822503,2.85400072128007,0.630391761366211,0.936833572994823,0.779511868220269,2.22181612494931,-1.50164364221656,3.48489092422572,4.6484323613215,9.06254041909863,-0.985923069662028,3.54864503716823,4.69820993321526,7.33775821120737,-1.52303857200972,5.19511176642304,6.01122411598647,11.3463078196795,-2.34601520088341,0.241369524954959,1.3911064590883,4.64760894826939,-1.06262475414322,3.79103911539703,4.73861161000068,6.17485392228527,-1.02508347404761,5.16946054182719,5.90627612928576,8.33745577682382,-2.20475640344291,-0.295747026101944,0.576328899698034,3.01726255685059,-3.32029244066068,-1.90140400018048,-1.02859273410217,0.76892620122924,-4.59124334461028,-2.82383996487331,-2.13333474447744,-0.171709379707348,-1.33397688417418,2.22042718186355,2.95799773105072,4.93310594798912,-3201.67707579489
-0.984895339699751,0.170762620070646,-1.23382634459125,0.0220506503152249,-0.781055094296961,0.464247385969349,-1.06655738540296,-1.50671813878494,-0.439031634602539,0.754862656501642,-0.0680504805956656,11.2347403170735,-9.48131167197115,2.66307991654819,3.80924081840266,3.14389088909506,4.45508813359216,1.85975256270332,2.30630927450948,2.88267276086827,0.651910641645649,0.95556814964208,0.81956265774057,2.22166456138511,-1.63747298218632,3.43229284798521,4.58772923222992,9.07467567521856,-0.897466773710657,3.49665489196972,4.68571286188113,7.34516258477486,-1.61087567796954,5.26357335736669,6.08836585133355,11.2480039400735,-2.29140822305414,0.245974274569441,1.36840825618706,4.55208885776397,-1.08768749360121,3.82476206396786,4.77508643340191,6.20086333734908,-1.04541823941324,5.19143908644508,5.90945855071978,8.39954904365881,-2.25259735009513,-0.342174899315328,0.525428519216729,2.95499817474319,-3.36475210203362,-1.91479755208131,-1.03521509623616,0.78490819314495,-4.51028693088384,-2.89071792481273,-2.20900935662977,-0.232797708228069,-1.25557878287752,2.24319781816656,2.97843425296703,4.94533288891543,-3201.1733917323
-0.996823039630813,0.177280005937244,-1.239158110664,0.179870960911718,-0.737788832744045,0.604625703467576,-0.962037810784445,-1.42428548973169,-0.640063200426154,0.788037375496876,-0.138961758111662,11.0865027592728,-9.35831714958977,2.75243959303119,3.7966360232391,3.12713271537751,4.49876378436614,1.82573354824439,2.29161905189154,2.87764258995812,0.679379663324804,0.942700867320601,0.827652269816084,2.22186487378227,-1.56807216363102,3.44088164068898,4.60296880178412,9.10273036393663,-1.007875995706,3.40649539711572,4.65381641648107,7.42138572186478,-1.62075173655386,5.32710189190888,6.15301209084384,11.2272501693695,-2.23116761904489,0.247992021122314,1.35527322379369,4.5154695047418,-1.05048299152243,3.85768709929386,4.80378281912295,6.31718719253898,-1.0617604649491,5.22841068925541,5.95071651934053,8.49301587829335,-2.34434079343202,-0.389059578691312,0.494595194564463,3.07978629133145,-3.33202656884645,-1.87775656821202,-1.00576756186067,0.832638477408716,-4.53484948343541,-2.90099759041353,-2.22393814480261,-0.231279027992368,-1.26049450798507,2.23579539742783,2.96565195403969,4.96792226010594,-3200.57017558589
-0.996251913066075,0.186580671143304,-1.24279931346426,0.198427621404079,-0.762750859729671,0.585247627872546,-0.927088484310115,-1.42179365849299,-0.767709326069161,0.808437480690269,-0.103928637876654,11.0054231122868,-9.21951744006394,2.74074026045434,3.82597962625235,3.15958752015225,4.51185183458716,1.85341619917999,2.271546606257,2.86559093265223,0.640380409934098,0.944005568969609,0.830377708252814,2.21728896771314,-1.58321831316343,3.46235397492521,4.60789069678349,9.110682354895,-1.00745237268881,3.44868922841576,4.70704481912625,7.42620129155955,-1.58300921920627,5.31340258253815,6.14678432257069,11.3226195129749,-2.22658608041335,0.267659035493437,1.39420692404735,4.595144476044,-0.993894487554641,3.89129584849668,4.84479057405104,6.38174437829906,-1.01105428660199,5.28064861030394,6.00944776567412,8.55120633205503,-2.2727866385242,-0.332067189673888,0.548018757874367,3.10061500345975,-3.32373361699307,-1.86759848687776,-0.998105337505073,0.847223610082374,-4.54010367294706,-2.89350252301336,-2.21816411077043,-0.222849846129565,-1.24819080710833,2.2321914521698,2.94882933566297,4.9335021990052,-3200.09251229354
-1.03188996899938,0.191701227675688,-1.20703280731106,0.136386611251128,-0.733270794153373,0.489046737437671,-0.91589065120476,-1.45256898682013,-0.832859656526398,0.829147645283975,-0.0783569373129868,10.8156856719175,-9.03238406619473,2.66114898545659,3.84040176514166,3.20315130746095,4.50708473340866,1.85986318285548,2.29923370203452,2.90753299733507,0.652955166925624,0.966329120121806,0.826678993799379,2.21134544813793,-1.49891781220309,3.51393481415921,4.63568360939057,9.14209811457195,-1.04189399497104,3.48502101409242,4.73865854022157,7.44496172501851,-1.53351015388018,5.28803603327912,6.12891586547993,11.4900277227578,-2.20939820458902,0.273176642935218,1.40837316238981,4.65529788460345,-0.979508026427496,3.93950777075575,4.88596741496774,6.41655593883795,-0.994452598288393,5.33910536531619,6.05970068567442,8.61709248617037,-2.28484607530838,-0.334333065463805,0.535946944600147,3.11169253741623,-3.35951552527923,-1.89883515569953,-1.02816924096089,0.826755042908726,-4.47548059250413,-2.88916607659706,-2.21489764645771,-0.219651482135345,-1.24914042499401,2.21439808508156,2.91864192286108,4.90451474220198,-3199.72001811594
-0.959198806439068,0.190995993007597,-1.30000231555577,0.0224722711516076,-0.684119337349589,0.509760477998231,-0.923988154493077,-1.50601979976557,-0.866841467710855,0.863579813027422,-0.0406796506701143,10.3233410152401,-8.66239697545339,2.4853004338348,3.91297223011742,3.24057474889259,4.54056495635607,1.86351511834859,2.35277847252627,2.97937277747847,0.684838757367853,0.988234769945002,0.784520601427031,2.20719956142561,-1.50170178414046,3.55732248929091,4.65636176468193,9.21525583896391,-0.953929415722095,3.54294394532547,4.78581261816202,7.50432356054244,-1.39140219415367,5.28076443384504,6.12097742458245,11.7989421516643,-2.14643441336433,0.318667209247095,1.45155175952089,4.68940736359051,-0.944814080914997,4.00577194652455,4.94274871743255,6.4865811315376,-0.994215203315693,5.45530062456248,6.15944655363561,8.75155978929564,-2.33529910063745,-0.356860187262908,0.496080874468436,3.06651028534186,-3.39142119081715,-1.94501918319787,-1.08270792937423,0.790833949838652,-4.4714802603591,-2.82376517806336,-2.15062472432959,-0.148517017949886,-1.23291978750862,2.20372307778797,2.89736264506329,4.8734438439885,-3199.28563033993
-0.995606766751583,0.199968857760957,-1.27096525528393,0.0324019231232617,-0.75210746627749,0.522089845377089,-0.949012055053801,-1.56943111552077,-0.808668308735011,0.880452477672043,-0.021718531138058,9.85759143228123,-8.22515909015793,2.41253180948816,3.91780548113919,3.25216296676423,4.55248811074765,1.84401977096454,2.34773269053015,3.00816613774376,0.678240531233307,0.98187281916435,0.784049489374768,2.21478956959706,-1.54274010647686,3.59808880757552,4.69546727143232,9.29513931946104,-0.987006091132843,3.58196858247089,4.80994729894047,7.52355584044947,-1.30229624587838,5.36724088377129,6.21658229818262,11.9839612916176,-2.13698917225763,0.325816240417592,1.46364987514926,4.67811174217302,-0.927227699897824,4.01663770193202,4.95150260014833,6.54995177804722,-0.950854873693857,5.53695961467755,6.24781389857687,8.87127591665204,-2.31588885940322,-0.340692836827243,0.498255968545858,2.97286203496459,-3.37219912085607,-1.93129929306054,-1.07491038863909,0.814338355556138,-4.46279767088154,-2.83139680518527,-2.15995087640871,-0.151665178724803,-1.25264161431717,2.24492558862525,2.92636285305787,4.87734501325425,-3198.60229240987
-1.06870665702366,0.232299316721226,-1.15949307027552,0.128357520999505,-0.841686637222163,0.495567915191975,-1.00543490754367,-1.71713017389114,-0.652327322304168,0.907995000622141,0.0345977963039244,8.60306188037697,-7.05911638563634,2.33229085797056,4.03176793604943,3.34345671619674,4.78263579438407,1.87590458286592,2.34935594855695,3.07451869639874,0.620287149169395,0.979579219512144,0.780946069800334,2.27852423876297,-1.38619127470847,3.65801166271099,4.75172154031495,9.48327862626187,-0.903753841224074,3.64759393737197,4.8350346823704,7.5233390080905,-1.32316944963106,5.52308663742424,6.41228289787988,12.336976855844,-2.10044467568646,0.326808150400447,1.48089301638322,4.65106535757988,-0.818646587933545,4.05230976265114,4.98173951269534,6.62635382412628,-0.868691359086849,5.70934697561383,6.42374697367404,9.17132390827526,-2.20308861349295,-0.252845019896552,0.554696629683198,2.92615337636114,-3.35220034392041,-1.92217827227065,-1.07168744143706,0.85460816733579,-4.60696411331298,-2.82653124924133,-2.15087675620846,-0.124717063549515,-1.28105527941136,2.23828576715002,2.88515457218137,4.9909744380185,-3197.47823967257
-1.13170183267492,0.251521214207966,-1.16162095441224,0.253438599738519,-0.674212630058545,0.461703971790908,-1.01498743521686,-1.86242597177952,-0.56312321844307,0.931092019934966,0.0851811881002933,7.06470426515488,-5.76619259358066,2.21178103329519,4.07453059431757,3.36224877296891,4.88225641067976,1.88620325936732,2.386786873188,3.16445636016197,0.532416277406852,0.993521204520255,0.793199471048161,2.28565267075091,-1.42945371083106,3.69679902857137,4.76982000791579,9.67579966563845,-0.929961153885572,3.67562392747051,4.83413703640661,7.5241848470202,-1.27810535483074,5.6777003843213,6.59724018303712,12.6913067520298,-2.1267914618891,0.319595942128995,1.4828434496942,4.69680524734768,-0.831031347935907,4.08143037925862,5.01155701178406,6.68349103247439,-0.868614989131772,5.81873527819937,6.53356952613886,9.51354081813942,-2.02974953998016,-0.12285581969709,0.664148357503514,3.11155950913643,-3.38246753490659,-1.94123926204801,-1.09572995050684,0.872278551274166,-4.6607949178201,-2.84253100878026,-2.17228192726194,-0.137895913786091,-1.30249027089041,2.27024289295797,2.88239478612055,4.99598363422211,-3195.52653880752
-1.15064289062213,0.26530435686479,-0.997701726710491,0.636299698292621,-0.563400425722352,0.416381071984983,-0.87596316991823,-2.23541408188203,-0.501564480124241,0.983919782444117,0.20468059038057,2.79931414023094,-2.2872386121388,1.6751590173221,4.25871567122575,3.44821753869818,5.13692770249904,1.91351655196642,2.53536278475655,3.44198524135796,0.407413293866451,1.01783249477535,0.818531297841439,2.29739358836548,-1.55947353272202,3.78430831475521,4.83410912051298,10.108760734133,-1.02527428476131,3.70973752910713,4.83359808182006,7.5736757135775,-1.30359267228285,5.89091030705758,6.8447854641776,13.6356354690531,-2.19116835954563,0.267164177379559,1.43670358286473,4.76933145245337,-0.909687623061146,4.16968243793514,5.08602394770583,6.96507297145752,-0.935216959966312,6.143001844537,6.84055643969686,10.3692429901536,-1.79387843519207,0.0512837759194018,0.778554366636997,3.17102525737454,-3.40849747408316,-1.96815304289026,-1.15517957600086,0.910904073236252,-4.77122610369494,-2.87542985791989,-2.2181574913153,-0.158030981847454,-1.37566478374581,2.29242582249784,2.82455109564012,4.95043838702504,-3189.40838885836
-1.149412434296,0.265632385457056,-0.982412906406137,0.661370296434432,-0.55697419504362,0.413382916288959,-0.864764884421696,-2.26238433794758,-0.497642051482021,0.988152939589477,0.216417496112937,2.4804960815997,-2.03097679326699,1.63191046840181,4.27075036673592,3.45432139967928,5.15559129167838,1.91477473367017,2.54688136331939,3.46334744271271,0.397674383610211,1.02012779683763,0.820932496505176,2.29841722286002,-1.568309028174,3.78979783625126,4.83748397812919,10.1427149584592,-1.03217799564772,3.71293708943568,4.83422445549446,7.57749552023661,-1.30481171390969,5.90802789187914,6.86413018178594,13.7054544211552,-2.19521166412172,0.263422947539875,1.43322568321201,4.77388097816498,-0.916243225223907,4.17536629466,5.09035741831745,6.98675898572265,-0.941284588212487,6.1662034032998,6.86211360013602,10.4348665082234,-1.77539052120479,0.0649688865917681,0.787644675176901,3.17652346649012,-3.41121916050068,-1.97107555869662,-1.16049635731997,0.912811318415021,-4.78043708874447,-2.8790290544283,-2.22261847588819,-0.160264133975514,-1.3811644885067,2.29482080943062,2.82126598175469,4.94867723890273,-3188.99998477806
-1.11020739028647,0.25741837481623,-0.956489173949971,0.758369312045707,-0.592308672636948,0.395983918778768,-0.787497258587879,-2.31972166365179,-0.585883781702214,0.968215795833573,0.175547626676767,2.06112960261639,-1.76126638099934,1.589836213327,4.30811635078564,3.45066218687337,5.18551265440536,1.91699576664081,2.57960233904391,3.50367611780409,0.377479537843807,1.02956969469198,0.83504557012751,2.2877703776348,-1.64074079854209,3.81130368940765,4.87368396312063,10.1498237347982,-1.07361704257189,3.69301739619666,4.81893166265226,7.56955864422023,-1.37053537193026,5.92645990350098,6.87810609067216,13.7697125732732,-2.23870705205685,0.236909596110491,1.39875345567879,4.77987365670556,-0.981151785597391,4.16318391935527,5.07526422252977,7.01589615572122,-0.996104182017308,6.17039241444956,6.86543792663826,10.5151345287375,-1.74382321250336,0.0821148000826198,0.804325871336121,3.18756677105956,-3.43217886196432,-1.9884263793632,-1.18311981484114,0.904926105913187,-4.79779547303249,-2.90043307609105,-2.24651658667967,-0.183888297249472,-1.39896758890654,2.29463408442856,2.81124161718335,4.89980970071347,-3187.67140371583
-1.2182026119735,0.261496233527629,-0.994982255478895,0.618446417120804,-0.546767657217834,0.346613025175597,-0.783890229672798,-2.39112955931188,-0.796417413039181,0.92064664009867,0.235778371972096,1.34473411408918,-1.12229721753513,1.4130373955832,4.37722592710952,3.42951685488869,5.28066242387126,1.91580805479718,2.63776016250446,3.5223395422542,0.398867385883591,1.00932292407804,0.87949354878023,2.26280058349819,-1.81995858491671,3.82766620550133,4.91053678234832,10.1984671639513,-1.16059770352417,3.63820498182004,4.73097200358458,7.61811790573074,-1.55354596780706,6.01914878237837,6.97496376367415,13.8061082851693,-2.36164758348041,0.16315462375837,1.33222288690852,4.70565367369781,-1.05624294224634,4.31328133152509,5.25461148246975,7.05749922299914,-0.989126887881399,6.21519157770215,6.92018023705705,10.7349153273721,-1.79296114923582,0.0330074719696344,0.767728149960851,3.20164967907143,-3.3787186112984,-1.94038245226389,-1.13950882928482,0.968825608418948,-4.83950910408996,-2.94919692857146,-2.29399800709867,-0.243145242012316,-1.43253223637406,2.28969473434133,2.78897968337751,4.78821620302413,-3185.90034677846
-1.22080987242013,0.247426328617439,-0.875092759417113,0.691488410926834,-0.516504784193593,0.407923681886921,-0.826140884057876,-2.39361510741552,-0.619114884364213,0.913059934288784,0.244605045650458,1.13098293269148,-0.950387081230068,1.37861645886033,4.39907035252249,3.43411130507779,5.31691743191419,1.90282460240923,2.7182330198533,3.58803656480671,0.389807249230991,1.00157963735451,0.879323239418902,2.24892048971367,-1.85397530988245,3.82176606260379,4.92144752689015,10.2148068810571,-1.17191637901427,3.63684290292447,4.75043722008087,7.6064002648328,-1.61317341487337,6.03555760979944,6.98899484537753,13.7530709202147,-2.39802619069624,0.148224804175797,1.30162903466258,4.63751938787655,-1.16668149991229,4.37437225490365,5.3335283566528,7.21630667869486,-1.06611988534443,6.28226416877832,6.99572201560938,10.7446886769738,-1.7834426771966,0.0316305876036381,0.785543720519037,3.25567389445467,-3.38562520572623,-1.94143171735758,-1.14199193940916,0.976070418425345,-4.74948898080548,-2.95031839612861,-2.29770645886591,-0.261874011047571,-1.41738696156048,2.28907869528762,2.78855515196473,4.72124509093123,-3183.71961367675
-1.16530359370781,0.232665182166499,-0.835625113527103,0.682193967645821,-0.512778247564692,0.336110636018801,-0.830674389392713,-2.32788931401731,-0.542148305227222,0.910192967041462,0.137873885288091,1.14566679474183,-0.949381990093618,1.2560521660224,4.4548095315002,3.39559342348213,5.36644829938639,1.9366084683765,2.78666817733838,3.63295533041597,0.381737958964461,1.01181129888996,0.903283267462542,2.28495390943032,-1.91708010675929,3.8515071843798,4.96732127984573,10.2040888998345,-1.17784001533285,3.53545998660038,4.6484968746135,7.70799876267536,-1.70660625276034,6.05231233216338,6.99907368651858,13.6001666478217,-2.45187874067426,0.130587473241418,1.28489914726658,4.72876775986198,-1.25721599835613,4.40754475403829,5.37720453890241,7.38942568936834,-1.13069868635781,6.32347972314904,7.03636114093799,10.7227625494974,-1.78835857065688,0.0181240787344882,0.784759542393923,3.24950966398538,-3.41454626498689,-1.96366849465024,-1.15940162691266,0.958626955627935,-4.73106469948423,-2.99419527805975,-2.33601534513112,-0.309760446612791,-1.41202742830735,2.33131897030082,2.84977220447367,4.77465391799189,-3180.99856825112
-1.10212441891139,0.209646738226797,-0.714388110183187,0.443737753321406,-0.599018002190172,0.306803611941225,-0.569887494782713,-2.19772841185168,-0.627180135921649,0.858038913682706,0.242858204977133,0.806952498781104,-0.945325068823385,1.37059412839993,4.50024352728497,3.30627443071862,5.38666302614633,1.94851216391542,2.98588139741257,3.74344371575815,0.419870279952843,1.05301625527203,0.970862683670329,2.31523469151653,-1.97688442938678,3.93319960228829,5.10101699750947,10.2198705016111,-1.13379656547553,3.48530464090203,4.66421921389253,7.60084533915838,-1.83265582051858,6.08863619695398,6.99226031813421,13.1568974850667,-2.49630913260013,0.118705115133696,1.23442641045409,4.70713229493501,-1.49763067798492,4.55161289808274,5.53807947997397,7.63047399776366,-1.29911094697814,6.40988201621614,7.11756858987115,10.5738399776741,-1.87661698692304,-0.0657218930688639,0.744307669327784,3.21417184960627,-3.5039479664245,-2.02134832440779,-1.21573404772691,0.908772178742906,-4.68347853680977,-3.09805766428015,-2.4354386369525,-0.402821869880624,-1.33369520390191,2.43869172662668,3.01097352609089,4.85807381267124,-3176.90266113035
-0.994178808357689,0.160008310218388,-0.392640145340246,0.535561061363726,-0.60263698284567,0.424235044330139,-0.563185185593702,-2.01343232024018,-0.804038956654299,0.772961201934098,0.407334153240551,0.698215811058338,-0.784363938732568,0.92897784249609,4.61221794498514,3.39504872269957,5.54574222782418,1.91446942337697,3.21134396941525,3.83919049189436,0.461125727490385,1.0335683057636,0.977641844797653,2.33221087653516,-2.16770835897133,3.85100283012701,5.08277574641773,10.4683953688645,-1.23338709265896,3.55344154193865,4.86115008254711,7.40960814237026,-2.15900086274966,6.11432277444732,6.95873048081699,12.8622761689481,-2.54080425406768,0.0431305792790265,1.10948230017161,4.48281683331909,-1.73290886864621,4.74828044034641,5.75230296904612,7.9046151542284,-1.49447663973006,6.40560934849815,7.08791030736333,10.7153892960479,-1.96357056542676,-0.145194307565659,0.704995725018021,3.28211882245032,-3.47375178699148,-2.00840543719939,-1.21647598072492,0.909992609253482,-4.61273665553916,-3.15451290151073,-2.47541767737609,-0.445835574124052,-1.35419852071962,2.42657548775436,3.03660420902848,4.78991099030828,-3171.27724122879
-0.87732076452971,0.123506454072039,-0.247855589298732,0.245190902477642,-0.70880191515798,0.451461159419972,-0.4968396343328,-1.89970073440989,-0.690008967045214,0.74372413162313,0.0889851943161905,0.368595504012335,-0.381664264102256,0.621044452742018,4.76501945819506,3.45362123023579,5.72237674409024,1.92700892383825,3.36276652435704,3.92948139877279,0.486137460405267,1.02450415060693,0.943058816904173,2.29886584037741,-2.21448069305769,3.94170388296615,5.18709771755927,10.5193123296427,-1.21944938018976,3.59925856641702,4.93241924104151,7.35548572132362,-2.25303646670513,6.2621992545608,7.11128974733614,12.6664158573487,-2.54094458014079,0.0596662108065705,1.10525905471208,4.45018492786221,-1.84830245030054,4.84280793547859,5.86638364653025,8.15545494358527,-1.59052487534325,6.40807445710494,7.08332865635686,10.882434270654,-1.98221966785667,-0.160795039775416,0.708326859652792,3.3529567336046,-3.49116173157011,-2.01582174974902,-1.21426123051738,0.899246813937795,-4.53049765876936,-3.12122540848528,-2.43284371131584,-0.424005090750158,-1.32637365557423,2.35947920397564,2.96115124952798,4.63484701487179,-3167.13837100878
-0.804626953574071,0.100872887459613,-0.225963728075468,0.129516264423635,-0.613905066383299,0.389906884098249,-0.553438475530899,-1.72979162498894,-0.412859177262901,0.733964106885742,0.341917304785366,0.276285404752639,-0.23194531922776,0.377607968785648,4.91152967978542,3.41711368362729,5.80922028427811,1.91399689881037,3.44471355237236,4.00040053051949,0.531716089507396,1.04343754441072,0.94603390240904,2.29715339234538,-2.26708374014945,4.06198172730219,5.34122524854382,10.4672306036175,-1.20523912448036,3.47109964962376,4.76009388454986,7.53027569236569,-2.29799590545747,6.29430569788763,7.14392258692561,12.6031653971068,-2.5141795155049,0.0713267113498446,1.11921158167882,4.37297355980715,-1.8870075754069,4.9135950911499,5.95938231133905,8.3727673213769,-1.62475653265636,6.51802621342789,7.21867233261036,10.8529720201937,-2.03594957445899,-0.197175548102045,0.683320407704588,3.33479323111787,-3.53113001795141,-2.0431095665582,-1.22545744282407,0.856356583626148,-4.57357467076989,-3.13064596052745,-2.42502963775111,-0.423203363792874,-1.35007630919562,2.29338729698815,2.89955283021682,4.63478788960808,-3162.78947391229
