"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","asc_LV1","asc_LV2","asc_LV3","asc_LV4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
2.09554151345204,1.03277382702712,1.09479271877269,0.561529319127767,-0.477177927939046,0.0187207271947875,0.148895619287507,0.384631921728039,-0.344341424065583,-2.45730305466088,-0.689838807704971,-0.327972200925799,0.0170698696879569,0.162909745586714,-0.175796017700742,-0.30157367153711,0.334143678347279,0.233425599500993,-1.15211171761306,-2.54773585558943,2.2110573290692,-0.371988253329997,5.1535127888984,4.8249084568026,4.56254584285885,1.84613749280785,0.79823559485353,0.571757408142789,0.792934613936189,1.54107276383339,1.71268274674179,2.7190492064327,-7.67304763703993,-1.08553091362584,0.414277794279414,5.67715327071331,-7.25186151538719,-0.307829510001397,1.42415233686515,5.40302964227112,-6.55678339945018,0.399791459025837,1.27348579738129,6.08388359343937,-4.29505676221348,-1.79013314901409,-0.665198915291896,2.5459651186808,-2.52197767642913,-0.0555512923910494,0.547266109646037,1.55981982980091,-1.86066857358295,0.915988563422295,1.28146477507217,2.79497893419394,-2.62551964121861,-0.577962911229155,0.330718630311625,2.95577277894629,-2.06588326657433,-0.347830741122221,0.669227177445078,2.82784551667771,-3.95302589041878,-1.92785195203192,-1.04685306347071,1.51848781924405,-4.890566305951,-0.390219993891824,0.440543738938712,2.77080483511307,-3359.25047080359
2.09249127426878,1.03817301677538,1.12501766473024,0.595389329960819,-0.51731240918804,0.0108313481107587,0.155412285940842,0.335407442268334,-0.330858779179355,-2.54886698884499,-0.689013624699615,-0.342789921340233,-0.019129779424462,0.136461047386878,-0.0884675714269025,-0.306452795846101,0.323499878041398,0.169058913791141,-1.15407234904395,-2.55591316356114,2.16707129627183,-0.375091914877916,5.32251248125097,4.98121416346114,4.70924987198714,1.83988720420333,0.806499994872101,0.568307911917258,0.782717064339119,1.55514327714638,1.6960675675006,2.63380552072147,-7.97772211883131,-1.15390133452824,0.35608498148397,5.80368770496068,-7.51409437232595,-0.381792253837049,1.42863487203202,5.49226215784328,-6.69297836350694,0.363603000060281,1.25517793362013,6.21141467931857,-4.24694194971985,-1.78471723260872,-0.665544377976667,2.58599410869902,-2.57933588062148,-0.0972163783920504,0.526129836707938,1.50885512212846,-1.8281171167402,0.863724821845954,1.24222155240268,2.57828006001757,-2.5852931926271,-0.568393933854203,0.324466806933509,2.89461442630633,-2.16231891930466,-0.442826411939864,0.592339961405169,2.81776237240539,-4.04128882980826,-1.95636831311993,-1.07526444339069,1.46841875402916,-4.74840680792853,-0.340344668538921,0.488213380702998,2.63617766822379,-3359.08512177864
2.09324764700881,1.04000534822655,1.1205942949675,0.60382374552364,-0.518150982314961,0.0148120770067185,0.151382738427231,0.333857780006954,-0.33116598290039,-2.56041037562106,-0.698313969393238,-0.340830675903981,-0.00791269819151631,0.137582880828833,-0.0955375989943943,-0.304320427241679,0.324347776456131,0.170987498155114,-1.15373369901608,-2.55725393055195,2.16198070750365,-0.377746292693738,5.37225675143713,5.00344565912777,4.70491222710294,1.83912775875405,0.807477311105753,0.570389217749821,0.781533953568123,1.55769601834139,1.69170589025404,2.62657542096849,-8.00645570164591,-1.17774103842871,0.344320702958201,5.82731207948501,-7.56571271951427,-0.386712983228635,1.42818109846109,5.50786480609474,-6.72628557870361,0.352562315832363,1.24333813077197,6.22732002338002,-4.24781973016687,-1.7752453127076,-0.655880948481908,2.58936158136402,-2.58945439259522,-0.102559848813207,0.525157122756902,1.4933417126749,-1.83379640079358,0.853475992372502,1.23598908333114,2.54840285624337,-2.58365298373816,-0.569551063704822,0.321316129364194,2.89116496324993,-2.16042241865646,-0.452531719608411,0.582933704325665,2.81989065458749,-4.04954187665417,-1.97297625085103,-1.09261884590085,1.46064664328495,-4.74147468568153,-0.342489929174309,0.48276847748371,2.63157872813533,-3358.97302862231
2.09736554408712,1.03762099043135,1.11137733443907,0.605310954748336,-0.51626287771294,0.0181024393474631,0.144661072684964,0.337687592442894,-0.334727637899227,-2.5727357594469,-0.711360859949443,-0.335009938031451,0.0103973595606885,0.141820825084685,-0.115211022405891,-0.308526645044954,0.325884687395172,0.193334648375765,-1.15395536116617,-2.56059469144602,2.1579896951333,-0.380592965338416,5.40251744903579,5.03712091213807,4.73612617867189,1.83524678458045,0.806585624277709,0.577721928354184,0.783170623883239,1.55770299265629,1.67660819609694,2.62954773004506,-8.06360497174553,-1.22258057024585,0.330992991133347,5.86527961596437,-7.63923640893811,-0.392302458806093,1.42872105782415,5.53053871713464,-6.73845878144807,0.336779973065372,1.22085294943811,6.24296299686602,-4.24352514477434,-1.76758736116841,-0.653208944215912,2.58914710439877,-2.5956730139033,-0.111064027097279,0.515627947901041,1.47426792423293,-1.85779717875434,0.836709379661136,1.22553809970856,2.52299579943234,-2.59387359022392,-0.572546686571232,0.318571271655571,2.89681655510942,-2.16285526496128,-0.45011002729124,0.583396213173545,2.81659320382833,-4.05411410146872,-1.99585502805499,-1.11890751173339,1.44422214352079,-4.74829241106993,-0.356155925063245,0.465327226032912,2.6423346000883,-3358.8090633552
2.08473908090778,1.03928745019968,1.07516734176309,0.573664611471756,-0.48832032883551,-0.0188960048886949,0.165375911798936,0.321326847521646,-0.365765718208195,-2.61846068716687,-0.693701308022402,-0.337975025264592,-0.0148948228848598,0.141720494228772,-0.219582762716216,-0.330609133771273,0.306604666897592,0.267637383206446,-1.1499817265847,-2.56448313970982,2.13984121965741,-0.373052585324271,5.60695613248268,5.29216105856421,4.77187503029777,1.81390439969839,0.806174406938881,0.631464313416974,0.809880626793245,1.57325335434745,1.58629086135787,2.723776226541,-8.30442245220765,-1.31224644389892,0.211425585205849,6.05958817745017,-7.94018752814303,-0.448187695649787,1.42342419443204,5.65546908469271,-6.84117648490083,0.282859477582325,1.12220818101409,6.31149294105735,-4.17494643571028,-1.81483840311844,-0.708959345017302,2.54743149724621,-2.60818504016826,-0.15947417819452,0.463327854517106,1.4381364173418,-2.00936225960797,0.711249130546896,1.12517198302103,2.52681635897612,-2.6451491273496,-0.619042039170544,0.288937616406542,2.96903621123637,-2.21176703661463,-0.498621010010843,0.544366279875898,2.82161372196008,-4.04961219430905,-1.98311372020471,-1.14533219187723,1.3049192289824,-4.87017102332553,-0.431020801197608,0.412219087871138,2.72108890050506,-3358.6710054126
2.08631777185238,1.02945487193706,1.07142192816119,0.573422583081246,-0.479128224942022,-0.0187015820980483,0.170448425445864,0.331016903205917,-0.368959409730447,-2.62586382650634,-0.67178654405004,-0.343939284662758,-0.027919088213601,0.143007753805332,-0.22472404892322,-0.328913118543406,0.316257338591739,0.267160509294373,-1.15132571049218,-2.5719803985953,2.13195565927976,-0.370293825749989,5.63491733759113,5.34073069141416,4.77683030658795,1.81305277564352,0.808769494442463,0.641944873310655,0.812429155876042,1.58341397891768,1.57835039752663,2.74724455669501,-8.36341165356309,-1.33343838185899,0.201856746848637,6.09678430471415,-8.00180607051549,-0.467413351369579,1.42094867063496,5.68765683846187,-6.85958486358878,0.272346067558115,1.11314806520103,6.32432712751624,-4.19491094381711,-1.79852912096949,-0.691658532399551,2.52644805218611,-2.62780448507174,-0.161717173703668,0.475930452115086,1.43546086861895,-2.04329335062186,0.679773642918355,1.09806902728247,2.5401391078467,-2.65032780603983,-0.619162275315236,0.291589195864764,2.97689355166324,-2.22638288177963,-0.508193592559189,0.536089100153029,2.81537378002299,-4.03076906030266,-1.98682622522294,-1.15532865594093,1.28576032222258,-4.90694021319416,-0.432166452604458,0.409031746720159,2.73046805852012,-3358.50702908097
2.08340287711077,1.02610593563844,1.07736283448826,0.57242991983709,-0.476674352112079,-0.00249584131552028,0.165852283716192,0.331564477901582,-0.368176404541127,-2.6296501194181,-0.665599535808898,-0.34562774723773,-0.0253222557321879,0.14604385127096,-0.20952822068829,-0.325948575704801,0.314332549948542,0.256877863116707,-1.15269482215296,-2.57206238364563,2.12760252099242,-0.371637830587646,5.65623961926655,5.35897797796669,4.77548055622849,1.81448557944675,0.807047430135162,0.649984732823947,0.80773255648944,1.58774934177907,1.5786798682832,2.75539609151838,-8.40031828317702,-1.34954661919939,0.215226116691418,6.11271199984298,-8.04481985417481,-0.479413131082936,1.4177305345256,5.71429695995792,-6.87132917889619,0.278610010088504,1.11362159985466,6.33075906165904,-4.19826540344388,-1.80481086381665,-0.699349128737104,2.51750421670954,-2.62175256009721,-0.164503036640123,0.470050411662752,1.44758456352481,-2.06965330308836,0.661185842671491,1.08176096093923,2.54828407022101,-2.6413149104046,-0.613925222741472,0.295663611669846,2.97203750159122,-2.23063700270061,-0.515064047870418,0.529378737655797,2.8089378383806,-4.00706151661696,-2.00598554102409,-1.17307211746909,1.28771177152437,-4.92883326985962,-0.433506419066661,0.411669350531295,2.73042422078437,-3358.38857795114
2.06627662580908,1.03281977954634,1.14288339027536,0.542300108871353,-0.495124698740321,0.000372953805281673,0.172457469024915,0.328388968344492,-0.337822997421663,-2.64027180820643,-0.718227410508816,-0.312381473834356,0.0510573389312675,0.156596407921515,-0.161436169613994,-0.302827026078667,0.323449294405429,0.225565578924964,-1.144393111023,-2.57804004644858,2.10623626938952,-0.376592223715097,5.74441742169474,5.42707276649831,4.78535282447186,1.83724268434609,0.797326644399413,0.669765175438578,0.788159221223571,1.61087305731624,1.55482281584317,2.74828252765195,-8.5423000728507,-1.3764082183222,0.274412362017213,6.13662314348974,-8.17780079733406,-0.512962604748803,1.39549285449661,5.83154688298538,-6.88616716158302,0.31055826418312,1.16513739188483,6.35426936753398,-4.26704563149603,-1.8055965036952,-0.68844467620613,2.51992207443306,-2.59649204304374,-0.134947285100409,0.506370961370267,1.47512684671626,-2.13433321279087,0.593866999030303,1.01182579481084,2.52434839394711,-2.60575261893782,-0.591388659165629,0.315152267802182,2.92737770862262,-2.23325633610356,-0.525437715304089,0.51926543310112,2.78087716992992,-4.00479971067612,-2.00091794757892,-1.18388166273221,1.22660440641231,-4.92581452711531,-0.482054760728207,0.349874312027193,2.72682704681639,-3358.18070134439
2.10062742389733,1.0022827327731,1.23366025468077,0.591064088526604,-0.46233920054607,-0.0158762591030504,0.200018691371908,0.354873636882442,-0.317131687343758,-2.6470633849703,-0.723948381884235,-0.336792520320366,0.0524091618348873,0.168642073366173,-0.201615922423985,-0.275324417627039,0.317828425442206,0.246950202217079,-1.13383040577508,-2.59156975501687,2.08397505714338,-0.394131972094181,5.86737521638397,5.50111467735843,4.81416828528566,1.87107547208252,0.784360582013187,0.70075774153279,0.794540614438913,1.65536370764713,1.58147975829953,2.70306336238595,-8.68983474894021,-1.36760973150602,0.278453363189434,6.15291005804889,-8.30877063461301,-0.60014697208242,1.36499821422585,5.96041514527112,-6.86965784775053,0.334327136420181,1.20416255528356,6.38212546241038,-4.32784341145908,-1.80674643131381,-0.676749497058173,2.52950179355223,-2.55230481404809,-0.0989088439180509,0.541883542944091,1.50369454381747,-2.23604691281646,0.521223842172009,0.939459186622405,2.41676470206911,-2.62482538296594,-0.607819473148548,0.298612136340184,2.90658340499075,-2.28900251039814,-0.539777629619387,0.51698401884442,2.77768022745766,-4.03363299347681,-2.08473171306068,-1.227940765621,1.27339631781434,-4.86082891860865,-0.520583591999989,0.304430407554105,2.69011403714556,-3358.00252170288
2.10336412889502,1.02183636817549,1.2530828090344,0.580454207931827,-0.465665367330998,0.000212112931531873,0.18608396764239,0.360464634471285,-0.327470422107823,-2.64893057622943,-0.718843676147932,-0.34090082489893,0.0342990740840249,0.166350541464061,-0.21362133714982,-0.26577868619464,0.322414685508835,0.260396786312436,-1.1325077868767,-2.59630176666104,2.07746092722469,-0.398924364639072,5.89453320338563,5.51137559751713,4.81968392047864,1.87549074747031,0.78154541422838,0.70676237034642,0.799045927062172,1.66538438836825,1.58213796850791,2.69014107059719,-8.71977179900932,-1.38447416323712,0.288441387888693,6.16121937897953,-8.34681687576095,-0.623749106899549,1.36061905185164,5.98176207146958,-6.86871855228538,0.332487648754439,1.2094987487991,6.38719898143036,-4.3399838599995,-1.80512883623961,-0.675803036871391,2.5310270883019,-2.54669831498268,-0.0896174474737197,0.550191250415979,1.51081117956753,-2.25864108026436,0.504673670912019,0.920914459953761,2.38288791568117,-2.64183337336486,-0.616347801121089,0.291496450210203,2.91249709983453,-2.29362065105803,-0.542522517657678,0.514662852855287,2.77914053115645,-4.04762632284368,-2.09288573122744,-1.23551846659394,1.26987056617793,-4.85262240312831,-0.508207859279376,0.31314011004349,2.67451922809197,-3357.89639799909
2.15271227480448,1.037526981045,1.29126597712306,0.628562804938075,-0.455774712241773,0.0242589159209379,0.185333589536997,0.36929005176451,-0.369962409276132,-2.65577815979286,-0.686459984546671,-0.314383441339382,0.0496247535948247,0.168733622088784,-0.198725197728959,-0.266197786705986,0.304863045846792,0.248844829177147,-1.13538532321796,-2.58897328226821,2.06867617061963,-0.399780071658453,5.93031086675041,5.5583845003831,4.82862217255543,1.8756115598905,0.783293647194612,0.724879074897949,0.805940533531472,1.68257485971525,1.55245855252881,2.67813320575031,-8.78345018142372,-1.43148475764417,0.276415384221426,6.2184166804594,-8.45127888493312,-0.614803970393443,1.32678878981177,5.97537514194505,-6.88605341335741,0.309279434287326,1.17479318659223,6.38898882361086,-4.34935275652678,-1.80383333244983,-0.667705120814175,2.51364459200877,-2.53716693408613,-0.0936976668495847,0.541684106003926,1.5411088872863,-2.30354811461493,0.451363527020659,0.858479981664313,2.30253585827464,-2.65900764600894,-0.627955993220527,0.289327858211289,2.93179010317358,-2.29814655037442,-0.550374515832494,0.511536089136065,2.77274126389415,-4.06139765067531,-2.08916882134839,-1.24028573508248,1.22342988989457,-4.85222058401602,-0.462776517644361,0.361061220596596,2.65196624194698,-3357.84079726726
2.19226461854454,1.11090421087673,1.33369621545273,0.596787853099648,-0.484711678544866,0.0159427128019154,0.174970615814065,0.367284728483342,-0.406809200412437,-2.66627069851675,-0.66996620970243,-0.318445989325091,0.0633860872412131,0.154745065615373,-0.172319373635549,-0.258985228809985,0.327979607097663,0.217464652275293,-1.14926099556379,-2.61439879932376,2.05851944187111,-0.394487278120414,5.97130270969843,5.6609495548924,4.83403512928912,1.86921543249117,0.782348571693881,0.752927991271359,0.801326472863356,1.70952554687219,1.5442151457319,2.67480329403253,-8.88359286852874,-1.49724149529919,0.222772633101092,6.32636410330767,-8.60429010016488,-0.603792635372067,1.31148375206075,5.93083362841516,-6.92810519384522,0.238898676770765,1.1167889077249,6.38411974989171,-4.34263243151578,-1.80942402956666,-0.686698951315301,2.48087609295378,-2.559057765923,-0.0870721662709454,0.554206320346392,1.55463243325725,-2.40089761656009,0.361013398652119,0.761351844912406,2.18823949015161,-2.64221948569906,-0.612246929226147,0.299223558628312,2.93536767585344,-2.36307919996188,-0.580349952404455,0.488798055377915,2.77654591859116,-4.02405615157514,-2.11394184020573,-1.26281069601071,1.21536469439346,-4.84577920314705,-0.441085221066752,0.377541207209562,2.65431209115578,-3357.71300273505
2.18347861282865,1.10213747900965,1.38682730407398,0.603620117981041,-0.469849764637278,0.0485208184674698,0.127806030857358,0.375718754515104,-0.354886881876516,-2.67928468972088,-0.696493528519867,-0.365003394426251,0.0155775373929668,0.167868376734687,-0.157579752648059,-0.229000860243295,0.317816028681589,0.220658029386111,-1.15679028863227,-2.61782267016513,2.04727378620342,-0.393869371568655,6.02364526187339,5.74875796451798,4.85081578524089,1.86914725878413,0.775722304392854,0.784498395509257,0.786792147623082,1.72566992542043,1.52463360658526,2.68357623090146,-8.98229341825158,-1.56454091972013,0.172997743184501,6.41306152260266,-8.75180182792922,-0.645429449515808,1.39225110683202,5.89202873000365,-6.97546637028732,0.203881378036585,1.08560611761752,6.36705963480219,-4.34971496616841,-1.81659737015325,-0.696853414585618,2.48479554903942,-2.53863031264168,-0.0688751030512657,0.558566706169175,1.53226054617002,-2.4909231658645,0.272773283667958,0.669138287853754,2.09880884983597,-2.6118595491456,-0.591391795946343,0.313356017043558,2.92489622224976,-2.40491344866768,-0.611483868999108,0.463652397374482,2.77513534238597,-4.00083084272658,-2.09798794477656,-1.26468609045829,1.17218600371027,-4.87925616598546,-0.440210227018554,0.381401234972367,2.66122056988664,-3357.61827894346
2.11595984963239,1.06454754749286,1.43480422796771,0.573255678512107,-0.472059383073997,0.0196069640067642,0.126337712814476,0.357928727029041,-0.315837526136988,-2.68268054133859,-0.678382722390003,-0.294889045845118,-0.0268765629979685,0.167980977233719,-0.170547243884185,-0.202412076761431,0.322244851476342,0.239096868209181,-1.15533316045977,-2.6215179727955,2.03706214588698,-0.398548017778034,6.08217475504647,5.79127840972778,4.87155127579959,1.87970670416383,0.767702644700285,0.801993314879789,0.783567521730266,1.74236661661805,1.52545199206093,2.70154305855625,-9.05373758827154,-1.59392622621117,0.138948210721182,6.43811888308419,-8.85497428506693,-0.653154419518428,1.41849727921193,5.90608102140793,-6.99347781329523,0.200708667720109,1.08996411723622,6.34529902024642,-4.35837683487534,-1.82560998950958,-0.701914487747837,2.50821361025817,-2.52211498043705,-0.0593795982936153,0.564851308862934,1.53273090773271,-2.54010969792692,0.202351692872997,0.596160046473475,2.04926145621537,-2.61037939650688,-0.590589992775936,0.311386916039522,2.91701757728868,-2.41093114665433,-0.622320376619992,0.45626086943138,2.77415821575042,-4.00584536180937,-2.11226383415948,-1.27699508996286,1.17309770127928,-4.93210926617559,-0.438328524734454,0.394867840678711,2.64194213731699,-3357.59588356209
2.06105172141025,1.01933296363875,1.47047228911292,0.554752622983702,-0.485281468948071,0.0291004801840033,0.137049935080144,0.351331559787366,-0.343989247242,-2.67590018772432,-0.66355628370532,-0.327205838741644,-0.00248499613193395,0.161617712110613,-0.176247965652812,-0.170280343424658,0.328155566803163,0.234889784589547,-1.14925318090077,-2.63566880372324,2.03423305939024,-0.399782480474226,6.14902440285267,5.83702029181404,4.88917909979944,1.89199851714787,0.761495798530154,0.819099517716291,0.793622079283093,1.75779738650564,1.53116305303417,2.72619461759624,-9.11145320754937,-1.62713996134537,0.142907592388933,6.42555283858394,-8.90830728001283,-0.673128057997528,1.40189079457558,5.96323628741929,-6.98898874516771,0.207404020732776,1.09804135533488,6.32740269334615,-4.36548317249397,-1.83882394145442,-0.715165680812741,2.52147747199338,-2.52184088861788,-0.0583279301661545,0.574734807318598,1.56036613144099,-2.5940467019035,0.145141558540158,0.542677702733505,2.00675641777566,-2.6320607482096,-0.605107504163605,0.296488075731728,2.91528690569869,-2.42598099123034,-0.627096966232213,0.455814027970626,2.78743532057516,-4.04496854443431,-2.09932313158875,-1.26389965348284,1.18282930065419,-4.97029542707473,-0.458299505339064,0.377951681189312,2.62193945105286,-3357.49379283722
2.07612640381357,1.03511785613866,1.50825462988715,0.549586628628642,-0.489769747780568,0.0562472059139406,0.170021311683848,0.351579241550327,-0.365540772740116,-2.66738507244812,-0.675786867644993,-0.324069035143749,-0.00252929717772333,0.150441788596023,-0.169907748633699,-0.164693323054733,0.327537732203742,0.221786007114872,-1.14834428735688,-2.64072561784122,2.03807990703381,-0.406129230563335,6.19337135050682,5.85069769616808,4.88115541610163,1.8944952298043,0.751847406277981,0.834099497750152,0.799041272103163,1.7727139684337,1.51184720010032,2.72855607516567,-9.18894401873293,-1.598134969162,0.134375046019091,6.4003564621752,-8.9506925198331,-0.740356451948788,1.37748731945391,6.03941716224127,-6.97843214565146,0.204252823229587,1.08878655866504,6.3171362874005,-4.37258750283702,-1.84864392622549,-0.723596676348339,2.50588098735941,-2.5078403233148,-0.0419922121896825,0.58869209214709,1.56709209448503,-2.6456472080134,0.102337488249128,0.498826335383325,1.9406546899768,-2.65106034906293,-0.621024581449057,0.284835299336188,2.91720863544548,-2.42889849891998,-0.62307240610002,0.46286785863647,2.80910913178831,-4.04448771882256,-2.09546166095067,-1.26595691700164,1.16694706844614,-4.98723971688353,-0.485164069121229,0.348229457509927,2.61986796383777,-3357.40730791388
2.12720205091609,1.07753988513654,1.58555082761679,0.566663126366473,-0.484005449198907,0.0381672934974263,0.172741413133101,0.354121142509592,-0.343451262217952,-2.65906613583513,-0.696982892921531,-0.342090973988208,-0.00691783528111253,0.145495508548417,-0.193461990945906,-0.153579194447259,0.322788570209939,0.245732551562431,-1.14594260693729,-2.64712902847002,2.03096370904408,-0.40493069403382,6.23947711137305,5.89747798184618,4.86524888469021,1.89165376659011,0.73657778017337,0.851205520648354,0.804096771366151,1.79774154123452,1.50175021686939,2.73406530295893,-9.26433639668009,-1.61011838056423,0.164788745679252,6.37768155819283,-8.99692754394723,-0.760500525885284,1.30275526305024,6.11088578321073,-6.96819983077251,0.212592705287598,1.08983204877599,6.30477988678562,-4.36393210176642,-1.85347562022541,-0.726610041013124,2.49875849503462,-2.47299794171505,-0.0131809646450587,0.613723562302302,1.58110663082558,-2.70034381744529,0.0465000637362152,0.440872493686895,1.85516971499983,-2.65780743004046,-0.630185178074908,0.277837503825876,2.92041978196973,-2.45727524438852,-0.635152231544011,0.457552786164356,2.82121710497204,-4.00794169245969,-2.07387992402312,-1.25457701177231,1.15206428072988,-4.98324567371547,-0.499025805484457,0.334590053430274,2.61261346266903,-3357.33668928122
2.15331443245909,1.10050058974803,1.65426422409772,0.581371842142887,-0.487582539337411,0.016422249737911,0.152519642412142,0.354262001633135,-0.35777833290408,-2.65663098391668,-0.692750034514127,-0.343827739586491,0.00581638579238857,0.155758883121863,-0.193298198155336,-0.132639084257091,0.317438932438867,0.246085291244986,-1.14178490742611,-2.65477197150785,2.02791539611608,-0.407439071407435,6.27535799237106,5.928062038187,4.86713945151976,1.89118062768088,0.731107734429479,0.871389825992269,0.803481057449578,1.80572343665877,1.49211076245626,2.72284575662315,-9.30085643389164,-1.62114604647361,0.144505550472539,6.38435035082112,-9.04363424376446,-0.786858808616092,1.30891814687459,6.12292077904911,-6.95738158608121,0.215036451120456,1.09215464841808,6.29310414620972,-4.35701752082717,-1.84777884046213,-0.720947479898921,2.50720905820676,-2.46199895370983,-0.000436972511440134,0.632569698725439,1.62401553527331,-2.76073158825028,-0.0117468304249182,0.38239161411331,1.80988852357269,-2.65799611519476,-0.629935735122322,0.278729968413274,2.92264858421269,-2.46729026853863,-0.643882184348725,0.452234904006909,2.81987962341992,-4.00704656184427,-2.07267975385476,-1.2538773657339,1.1440927915437,-4.96238183785762,-0.508247498590765,0.322181093773325,2.60948847442353,-3357.28359548133
2.15734403427478,1.09778872509063,1.76475001439791,0.578582870768003,-0.47290150426783,0.0169030181262773,0.167743434262776,0.358682379549179,-0.373792020058468,-2.65454573825582,-0.69640789726545,-0.348002836536432,0.0135514964532228,0.155192122050668,-0.179173282205818,-0.0990302011495111,0.31437496359519,0.23163811217065,-1.14156430440261,-2.66569550962451,2.0186632671787,-0.408100907716688,6.31668957226927,5.98076916436843,4.86217217153744,1.89301414098413,0.714127883480673,0.906102127427128,0.807091137701203,1.83423587544055,1.47901435165944,2.70596957956989,-9.35528568565367,-1.65015445094975,0.123823738561733,6.41415004029376,-9.12340902667777,-0.799040844550323,1.30495278191228,6.11959251869508,-6.95040755392686,0.198108986008807,1.0789596147672,6.27486929113156,-4.35775775701029,-1.85078671528021,-0.724657808359149,2.50025476067286,-2.4160794605228,0.0407561003929842,0.668900916182438,1.63702363785624,-2.86663287757696,-0.11324769734462,0.280394533535331,1.73084934337237,-2.66273027898154,-0.633846986395457,0.275207740899062,2.91972292316239,-2.49253745552564,-0.654368911505077,0.449844449885817,2.83611103236451,-4.0264240506675,-2.08262257564796,-1.26069207115923,1.12708033749661,-4.92965167483248,-0.512981100490634,0.314243642892805,2.59680606802248,-3357.21893022539
2.14242846122342,1.08009224885607,1.91686009185533,0.58119299113743,-0.486956082605635,0.0412511103798757,0.194112278649008,0.356885920588109,-0.35560238223563,-2.65299601866432,-0.698394377358224,-0.349188236752034,0.0381179547307233,0.146066791012578,-0.193195998231014,-0.0430100794408334,0.310111415797474,0.243363573717875,-1.1456717435467,-2.6791970100306,2.01476811495685,-0.407447288665857,6.3628313344129,6.05518762025185,4.84644139690303,1.90389611676544,0.698136726943996,0.956210329191486,0.809472502736897,1.86277534902272,1.45785884667047,2.69032409570361,-9.44979702071284,-1.67834079555228,0.090937624364607,6.45615205611642,-9.23504327281391,-0.834246709205184,1.29401643690899,6.1079495291965,-6.95120656421066,0.16907447119783,1.04856861071312,6.2461377071975,-4.38870863181817,-1.86927524941378,-0.741728094542519,2.47459232310009,-2.3784820265484,0.0831106740927247,0.715813179885082,1.71307920344665,-3.01827721255363,-0.260754492020209,0.129214782131975,1.57121246552221,-2.66754340503952,-0.638595231038912,0.27162402217075,2.90692634472591,-2.52496920227775,-0.672350522774173,0.442399886826157,2.84693219680929,-4.0269780694933,-2.08094548164194,-1.26010132289018,1.11319074183048,-4.90068781274771,-0.513909954789358,0.30847218473573,2.58650446805518,-3357.15264157784
2.13217645446053,1.06693106646108,2.04747735594812,0.582443813098277,-0.486801168496687,0.0347904541202707,0.192271591259221,0.355277795363032,-0.375893068243286,-2.64766510706739,-0.684941022884346,-0.349989097424718,0.0382908421705104,0.156760371430406,-0.186808386080681,0.0070137328405837,0.304905968663692,0.236507680603647,-1.14614530234618,-2.69048809904426,2.00773590618641,-0.411435929072526,6.4183368742388,6.10252333778516,4.84829906301125,1.91666813117092,0.677563092449571,0.999623218973581,0.808732051966142,1.89775435483841,1.43680206771599,2.68580426141278,-9.52394418903698,-1.71637367408979,0.0555499264245727,6.46630985572475,-9.32668114904641,-0.864849013134968,1.2765693521639,6.10543540887783,-6.9468451136669,0.150947612963822,1.03104616236593,6.2130367922148,-4.41318281739424,-1.8841260795937,-0.751244134274243,2.4793952422211,-2.32659628850934,0.133215507974373,0.76322179633903,1.75938394662796,-3.15048221089381,-0.394004217329441,-0.00742963415793421,1.41369331932529,-2.66778157760894,-0.640897868823432,0.269308182042243,2.90767577153822,-2.5611765305296,-0.687652722447996,0.439819069766972,2.86908259567944,-3.98831838848354,-2.0741788104569,-1.2605923330213,1.08854775225231,-4.90157570340165,-0.527670215451297,0.294943000951424,2.58278240428958,-3357.09456786873
