"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda1","lambda2","lambda3","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel1","zeta_UsoCel2","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
-1.15782896407137,-2.11902042940495,-25.3413053954471,0.15526592815891,-0.890825738682707,3.05575325737745,0.722843252932882,21.6912428167923,1.07162673890692,-0.632406322189608,32.9750510348671,21.3411030298509,-40.1986303196025,-2.8353216588154,-25.0382441318433,-21.5197830905652,-33.322703968516,-6.91142133409505,-8.8133874420944,133.86669559391,0.0724638821484786,0.105017537840935,0.497998108587387,-0.339851252587831,-0.0201491037946008,0.120988671334966,0.301127301612018,-0.0715443599391201,0.120822887066558,5.88672042313388,3.08540295225901,6.15716662677936,2.02470072163262,3.9162079238344,12.5061290786412,1.03413848472214,0.137315941811594,0.474886529378367,0.454992593022036,-2.53666020013876,3.85880883123412,5.17836090246301,11.1602344134397,-1.34616484334345,2.7062447850373,3.73297544998518,6.48269221238924,-2.46090631661043,5.31710733523829,6.34599268947982,13.1002733077292,-2.45618906783613,0.094366478154117,1.0984946595053,4.22857577557664,-1.20470378448898,4.26050768495508,5.20573628855561,7.06959564094215,-2.46850418689349,13.506921772878,15.4124860550823,21.4857771428269,-1.70620888864242,0.325496248776558,1.14426232096253,3.68295810756387,-1.91339749279533,-0.605208679644289,0.101385952685811,1.66736391830119,-3.17883423111818,-1.67151930675998,-1.0605503447928,0.715964350231739,-4238.58705279511
-1.15765136477821,-2.11939781899694,-25.3410127669474,0.15504987262725,-0.889635123699594,3.05575272614387,0.72385678326101,21.6914664454737,1.06608050953747,-0.629990002108528,32.9749331414267,21.3409314615685,-40.1988499134079,-2.83524056872783,-25.0377082900436,-21.5197166288709,-33.3222104473286,-6.91268257042521,-8.81350599377516,133.866955038829,0.0721666608069053,0.102844392290895,0.496824813288402,-0.338266909147027,-0.0200215934662173,0.118835561756715,0.303569143062505,-0.0713616086716063,0.120070395994093,5.88408632119657,3.08287239824547,6.15752964028926,2.02852227015079,3.91843726764755,12.5057318287683,1.03589714785794,0.138387030561317,0.476098664478439,0.454649123871791,-2.53740687372859,3.8594230980842,5.17759128878385,11.1603731321724,-1.34854122462771,2.70503534196143,3.73228132038346,6.48268351140965,-2.46065930852398,5.31832339387083,6.34465344303449,13.1002520814826,-2.45529087427628,0.0937818259726957,1.1002150072728,4.22846084924271,-1.20213593228814,4.26044938951168,5.20580190356559,7.07033522227552,-2.46927104351842,13.5067858591913,15.4128206409808,21.4859724466183,-1.70452047022941,0.325095714758559,1.14312252735852,3.68285408043894,-1.91259376470157,-0.60494095908157,0.100164674442774,1.66717681909231,-3.17833230027247,-1.67395906800727,-1.0590171908332,0.715349824266758,-4238.56825620838
-1.15732872128702,-2.12004795274966,-25.3404838653455,0.154294559367252,-0.887608450962242,3.05574029159764,0.725707788285452,21.6918851460362,1.05659120072637,-0.625725970708851,32.9746957293778,21.340611234915,-40.1992689515595,-2.83511493095596,-25.0366721235711,-21.519583318355,-33.3212853757096,-6.91506619898908,-8.81377028497315,133.867433720389,0.0714132297064661,0.102647229498218,0.49865215079985,-0.33256705632288,-0.0200019681384044,0.116616308115968,0.301828342393482,-0.0700628626668593,0.120450389759446,5.87943111562532,3.07842484292483,6.15822797916779,2.03487253015612,3.9223893097385,12.5050587421794,1.0387220834066,0.140265034246289,0.478123623363243,0.454178292106685,-2.53880292141558,3.86038354133088,5.17611545870899,11.1605966113725,-1.35275229913976,2.70278528519233,3.7309023012317,6.48263370691995,-2.46032403252466,5.32040022448094,6.3422372709047,13.1002031112562,-2.45405991555681,0.0930227304631165,1.10306517752921,4.22836946465192,-1.19754317982635,4.26043104319515,5.20595386297379,7.07171759825447,-2.47064870138044,13.5065459894047,15.4133949979356,21.4863268331959,-1.70198354789845,0.324434633915694,1.14164915792421,3.68264328927051,-1.91119964015154,-0.604877232116715,0.0986370543536681,1.66680457204979,-3.177521848168,-1.67736160847044,-1.05744079796904,0.714504082943984,-4238.54968149017
-1.156676614738,-2.12080759906409,-25.3394196811461,0.152733156179225,-0.88458994266793,3.05584324238801,0.729010953443197,21.6927487494014,1.04755632426603,-0.617328118960133,32.9743111199505,21.3398822940757,-40.2002186768726,-2.83495509255664,-25.0343932723401,-21.5193242861001,-33.3195551056238,-6.92013356326689,-8.81464190472417,133.868225365252,0.0710081378000502,0.104333999870448,0.495946700114935,-0.333428377866833,-0.0203647150702235,0.123234852291418,0.301343537579437,-0.0690808378653814,0.120574484601166,5.87157412683721,3.07189587998692,6.15876292462138,2.04183263806209,3.92833605792336,12.5042156477248,1.04075045506294,0.142031711514223,0.479899425490218,0.4541375782401,-2.54079029103952,3.86137046585996,5.17355269326056,11.1608693702947,-1.35814014940084,2.69886077393711,3.72780496827644,6.48232112485535,-2.45993084011603,5.32364594205838,6.33874962261037,13.100192469345,-2.45445541146685,0.094567084032762,1.10607248033316,4.22929971670587,-1.19043562388022,4.2610988127679,5.20649303862862,7.07444487737791,-2.47292839873178,13.5059164018399,15.41441980677,21.4869443236944,-1.70202631615515,0.324291047023234,1.14342473445277,3.68214357205404,-1.9094652692457,-0.607373871285044,0.100824472711245,1.66607256506893,-3.1768965521844,-1.67569852595004,-1.06328539450872,0.714986948297,-4238.52903218714
-1.15643464543288,-2.12088044706126,-25.3390946755045,0.153222588647966,-0.883719999046866,3.05587869904974,0.730089433256202,21.6930059437048,1.04644948377578,-0.614853967050464,32.9742022958213,21.3396417648358,-40.2005352324772,-2.83493129943449,-25.0336434908464,-21.5192472518106,-33.3190378232538,-6.92172056365432,-8.81494393153182,133.868448883694,0.0712645514430645,0.104236013010352,0.497767782370696,-0.334488152444988,-0.0203815412000639,0.123796775141613,0.301638147784898,-0.0695826649059279,0.119904646983635,5.86952640307806,3.07043406910702,6.15878431111248,2.04286527993784,3.92964907601135,12.5040099411605,1.04091359275035,0.14222215914144,0.480135658355561,0.454306297183475,-2.54122666154411,3.86145156131797,5.17281512312174,11.1608852593821,-1.35913917103074,2.69777038175633,3.72677762058683,6.48215448119713,-2.45989845497394,5.32439471374341,6.3379970895693,13.1001993263925,-2.45505380871065,0.0952965604272961,1.10667404681783,4.22979814445186,-1.18877135358335,4.26148267963161,5.2067463336772,7.07529171899201,-2.47351122429632,13.5057741688395,15.414667320831,21.4871232083196,-1.70256395218812,0.324913710645342,1.1437961968151,3.68205353403811,-1.90933072047637,-0.607258152361196,0.10092348212519,1.66609248258686,-3.17677607579646,-1.67542356602309,-1.06433636578422,0.714960256826834,-4238.52307589798
-1.15539133019755,-2.12085481717644,-25.337471846095,0.148910252855013,-0.88177575029214,3.05596533060849,0.734340248336339,21.6941958327523,1.04655121885937,-0.603203396430382,32.9736141835288,21.3383556788239,-40.2023125723305,-2.83483550666305,-25.0296041781229,-21.5188184752591,-33.3163385304146,-6.93036649807659,-8.81686600605041,133.869533348545,0.0709357810714211,0.107359931646779,0.497888000495002,-0.336693449299793,-0.0201292628989507,0.120314751552935,0.301391087697572,-0.0701818820209285,0.119723437411345,5.86036110179208,3.06500553607241,6.15818875096776,2.04373401536593,3.93438948700082,12.503196990935,1.04031548910696,0.142071739945663,0.480080270059809,0.455766301618046,-2.5429062931404,3.86074136942463,5.16906043393588,11.1606937797592,-1.36174648667238,2.69245854738076,3.72105232039807,6.48096956167469,-2.46032511058774,5.32717562070172,6.33531046477548,13.1003273002855,-2.46002613679371,0.0993828882522935,1.10870813400051,4.23326209616831,-1.18235689146545,4.26421311715105,5.20845976963548,7.07976235311601,-2.4760067808156,13.5051146334772,15.4158629159025,21.4879763187509,-1.70618842169696,0.328471293280943,1.14559652479115,3.68188613810709,-1.91002756603488,-0.603923540376766,0.0996888029875634,1.66706530593073,-3.17639266741416,-1.67600976497216,-1.06544767412761,0.713929182066141,-4238.50991778016
-1.15477864176589,-2.12059590082066,-25.3367610976377,0.15057968057531,-0.880453859074213,3.05596587803255,0.736427883375031,21.6947082101301,1.04717099938783,-0.598317354314088,32.9733409854311,21.3377585421453,-40.2031413207829,-2.83480223324841,-25.0277520229511,-21.5186237482331,-33.3151084320731,-6.93435408459276,-8.81779026491346,133.870014846843,0.0706373369873292,0.108581265474548,0.496804214045316,-0.336718315392936,-0.020027184913189,0.11897946465384,0.300954611618034,-0.070269749958865,0.120049730533836,5.85656649824268,3.06290931877356,6.15776957908824,2.04360918213244,3.9361117315878,12.5028853394883,1.0400952019776,0.141938693528832,0.479929117117146,0.456354457561457,-2.54351400638198,3.86016829808246,5.16737382160663,11.1605226527109,-1.362425627336,2.69018104299682,3.71842567655845,6.48034467670834,-2.46063912284122,5.32817186252425,6.33439032157905,13.1004039441974,-2.46230058312058,0.100814945874527,1.10959655499643,4.23493374363968,-1.17997406106487,4.26557187871619,5.20935167526695,7.08180462595826,-2.4770078447116,13.5048147795234,15.4163986632821,21.4883525872254,-1.70713173488988,0.32878647472744,1.14663339904528,3.68188860161201,-1.91031464786423,-0.603108717122569,0.099756860990153,1.66745703622659,-3.17627742283958,-1.67659421485015,-1.06527843925388,0.713433601711354,-4238.50215490983
-1.15317824259157,-2.11928407127834,-25.3347332240311,0.148628900121072,-0.879328582574965,3.05570214741198,0.741459483149004,21.6961717736486,1.05051184435694,-0.585745373473648,32.9724847249107,21.3358025040737,-40.2057938635385,-2.83481425874526,-25.0219327160166,-21.5180460750559,-33.3113080117366,-6.94680682847259,-8.82079367754954,133.871461393122,0.0703593927041345,0.106182029271172,0.497256260589011,-0.334387122782078,-0.0199390100147635,0.119205293936339,0.300763445346636,-0.0714770687032093,0.119650557428362,5.84696786784432,3.05810864524113,6.1557329541988,2.04186414089937,3.93916839051376,12.5021883702331,1.04031758890165,0.141492199713728,0.479338336329425,0.45728376580604,-2.54441341448558,3.85713228839112,5.1623184289476,11.1594611183945,-1.36196374910598,2.68410401818646,3.71042655985573,6.47790829021301,-2.46212756722017,5.32978505897439,6.3332884113108,13.1007129955269,-2.46828967629044,0.102137508809262,1.11237518706126,4.24034515462818,-1.17559524836146,4.27024987539107,5.21280049684279,7.08815531341392,-2.47935987117468,13.5039295064632,15.41795999094,21.4894886583912,-1.70557424384042,0.324573529712088,1.14851193215252,3.68239658749683,-1.91057883363935,-0.605311761569764,0.103523067237715,1.66809321609168,-3.17630197939663,-1.67895611680177,-1.06294503770437,0.712341363492924,-4238.4891387914
-1.1512133090504,-2.11692072368587,-25.3324554145939,0.148214654303875,-0.878968234641921,3.05497427115539,0.746751150080537,21.6978188735226,1.05312600743714,-0.573616435740217,32.9713834034892,21.3332268291762,-40.2091800458681,-2.83493195407605,-25.014648929092,-21.5173415051974,-33.3065386294589,-6.96241688757443,-8.82466334535056,133.873256596485,0.0698631195537765,0.10268136610018,0.49625424870597,-0.3302416643883,-0.0200156438515848,0.122402695998678,0.300295380711163,-0.0722359943971772,0.119557619920062,5.83709116937109,3.05288344153112,6.15244084501884,2.04052117766713,3.94109234949718,12.50151044427,1.04104795687639,0.141344463231995,0.479424458167809,0.457296949259028,-2.54460704083648,3.85202477613031,5.15612501552975,11.1575507428929,-1.35961772839637,2.67767114262643,3.70112167334432,6.4743400433483,-2.46456870762431,5.33030497055411,6.33354032723857,13.1011829443822,-2.47333015932837,0.100875041889004,1.11481835145173,4.2469144933451,-1.17327986830475,4.27611020298306,5.21792446004804,7.09608438104073,-2.48150100846898,13.5029646008849,15.4198228938611,21.4908873609147,-1.70288643826914,0.327418956791498,1.14158704940185,3.68355515087244,-1.91098337241672,-0.606080254776772,0.104049902725999,1.6689509291657,-3.1769079534476,-1.67906525618462,-1.06312606749148,0.712527216612462,-4238.47784429281
-1.14965828837514,-2.11430803322677,-25.3306940983215,0.147897225622146,-0.87968722197392,3.0538385516723,0.750236166463691,21.6990911802696,1.05210807997579,-0.566803232630217,32.9703608107655,21.3307351980972,-40.2122991535455,-2.83516140297832,-25.0080654083569,-21.5167189814077,-33.302200086839,-6.97644413518056,-8.82820535886314,133.874899573604,0.0696427815863382,0.101672417107695,0.496127019824242,-0.329060290947546,-0.0199828157473318,0.122625427168409,0.300187187658494,-0.0724391492812518,0.11926738823334,5.83012857154116,3.04812645749922,6.14891117432062,2.04159697540392,3.94152434411109,12.5009169488623,1.04093397997633,0.141738681462964,0.480587268329093,0.456652331348055,-2.54391396930084,3.84626297384405,5.15063035588338,11.1552018969528,-1.35663150369661,2.67311365125559,3.69403685850688,6.47058547314667,-2.46723579955704,5.32941842985134,6.33510331094097,13.1016719319604,-2.47477274090419,0.0983085899878897,1.11469714420847,4.25228178592971,-1.17415772229929,4.28094939906577,5.22337626732408,7.1031802496873,-2.48260996655158,13.5024801159008,15.4213320116377,21.4921537248448,-1.70088153999382,0.324526407856458,1.14123712054195,3.68425518477017,-1.91152794822873,-0.604070045770003,0.0998678868102093,1.66945246413991,-3.17788262714022,-1.67697112021408,-1.06581462773424,0.713584608268703,-4238.46425244061
-1.14752113351946,-2.11000415418231,-25.3281357888234,0.147625593308983,-0.880995820985778,3.05150754683441,0.754488897084203,21.7009195938374,1.04734327294609,-0.560085140959027,32.9686736251956,21.32650819065,-40.2174381473689,-2.83567739308319,-24.997346020043,-21.5157140073823,-33.2951276719289,-6.99913839147303,-8.83401950761642,133.877591896305,0.0694603569167054,0.103340241725696,0.496393671539338,-0.330496114438705,-0.019830920083568,0.12036860613477,0.300207628252956,-0.0721930529108904,0.118722561120337,5.82054218816315,3.03993450703598,6.14328832291723,2.04516076960956,3.94217089807574,12.4998087510703,1.03951363431502,0.142544553802164,0.482320112328704,0.456239033813188,-2.54211017583779,3.83622432914092,5.14173013023427,11.1507374504678,-1.35210863452051,2.66679743318866,3.6845079499203,6.46392543009239,-2.47163747545124,5.32700616009938,6.33815854158371,13.1024830990051,-2.47478054724936,0.0949920903274504,1.11176599453635,4.26005431993746,-1.17776566163221,4.28783311888467,5.23268021786937,7.11446088405433,-2.48370080064239,13.50222947626,15.4236094443509,21.4942065877057,-1.70176077434012,0.325233111774441,1.1414008115367,3.6849055094284,-1.9115641387363,-0.607576829612326,0.100080438727516,1.66820968202163,-3.17930362748123,-1.67683234035781,-1.06573652519288,0.71368795530126,-4238.43995742872
-1.14622763081802,-2.10669526082379,-25.3258848670631,0.147257948931154,-0.880541534305072,3.04865682348111,0.756826556950162,21.7024448288125,1.04277288207571,-0.5585211232993,32.9669388891247,21.3220251541143,-40.2227765941862,-2.8364339840966,-24.9863978984132,-21.5147135089981,-33.2880168052383,-7.02203066451116,-8.84009164727284,133.880282020054,0.0693712444280038,0.103200948473476,0.496504368290065,-0.330950625364161,-0.0201170923118136,0.125682385765138,0.300296838644943,-0.0716146073768747,0.118048629123416,5.81259804261141,3.03172153603582,6.13978288529327,2.04670273327053,3.94568567510259,12.4982798188175,1.03890599500062,0.142991183011417,0.481643557656453,0.4578229072856,-2.53995483736967,3.8266756843262,5.13264758510657,11.1453475110403,-1.35002181774169,2.66122639081323,3.67818629888716,6.45636732058335,-2.47496014481375,5.32439418295315,6.33967773577956,13.1031814130504,-2.47528713459001,0.0947296934174319,1.10891360228742,4.26590960592217,-1.18165259422721,4.29298745497134,5.24119190041331,7.12501391668225,-2.48422881995905,13.5027231592271,15.4258411668879,21.4961982467264,-1.70349303068546,0.326642914272605,1.14387190311888,3.68485828345944,-1.91344804035853,-0.605650109695238,0.0981907688034842,1.6672283098044,-3.18012000441129,-1.68007549822541,-1.06172045854777,0.711949632840416,-4238.42326005178
-1.14352703036513,-2.09547095990357,-25.3152607877574,0.14510942179151,-0.869034798949494,3.03136407615333,0.759220791892508,21.7085803200153,1.02696679592225,-0.573238073055727,32.9575852104486,21.2973008242705,-40.2519735366678,-2.84156995107823,-24.9273544366215,-21.5093834221243,-33.2504036302504,-7.14355774371164,-8.8733367399572,133.894504245029,0.0693270238816088,0.091692584057954,0.496915087960713,-0.32383734108691,-0.0199089895306538,0.120923202590013,0.301750589143116,-0.06801963769421,0.11609678139307,5.77623502172053,2.99298463657445,6.13356553902097,2.04104568237349,3.97868067609768,12.4877556504157,1.04437677466118,0.144869253787794,0.471356830132635,0.468695137988624,-2.52886996627034,3.78146591183569,5.08441812370201,11.112526459255,-1.35181007053909,2.63581814351623,3.65905466072784,6.4123210439744,-2.48635613952967,5.31142026604869,6.33707092507191,13.1062585511134,-2.48265625988729,0.0995105032608181,1.10643088646178,4.28527568009418,-1.19987588638677,4.3137927079316,5.27938846924161,7.17650126361612,-2.48457015653987,13.5102806192859,15.4367119219675,21.5061472600921,-1.70393499807123,0.332052442282836,1.15064680195858,3.68328127842493,-1.92302048673054,-0.601764994022144,0.10492100112856,1.6623503606625,-3.18361588552948,-1.67802670648498,-1.07051358395205,0.711592481050112,-4238.38722001754
-1.1415967429303,-2.08348652157391,-25.2972219779077,0.142377153132656,-0.85012082766329,3.00237793053989,0.753568022584901,21.7180108460644,1.02668092519907,-0.605065651019816,32.9418357255262,21.254724250338,-40.3021861679489,-2.85144867028157,-24.825590000877,-21.500316694077,-33.1873039731752,-7.34797431665806,-8.92981808346317,133.918600342938,0.0696572760843499,0.10764132058569,0.501276179994469,-0.345193293297886,-0.0199033216624776,0.119772504512187,0.303004911352661,-0.0642500463396782,0.112518227277188,5.71275593798636,2.94638464967191,6.13219416962158,2.03389859631167,4.04158616955424,12.473066940963,1.05461906632349,0.151389816244419,0.477116069571559,0.469345458638157,-2.51638597709057,3.71497732148935,5.00699279299362,11.0533296237774,-1.3610007036384,2.60303422870945,3.6292539993739,6.33573101620535,-2.50118755206238,5.293310647202,6.32005136503033,13.1113674004926,-2.48958586654617,0.0906405260498796,1.12209438255329,4.30048384341607,-1.22091494765377,4.35289931384983,5.33193107789491,7.2585687575464,-2.48293713631567,13.5258270863826,15.4532523923381,21.5210064751296,-1.69186573155604,0.32586515955823,1.14125151886599,3.68359109942807,-1.91947381056132,-0.606410897649689,0.0994371350453963,1.66472613106981,-3.18669604103714,-1.68862482541,-1.06934494563129,0.719599306006475,-4238.37950526729
-1.14054172670097,-2.08044905673755,-25.2820613825634,0.144119845144402,-0.848964680439096,2.98070686119257,0.741216456236086,21.7245217057775,1.0324102338515,-0.625471433575251,32.9292952638302,21.2212572325097,-40.3420381116771,-2.86000869920933,-24.7440923218644,-21.4931806026503,-33.1380048763179,-7.50542831633647,-8.97272660416975,133.938238290218,0.0692497613426211,0.0970005164533286,0.501859359864245,-0.338420812477586,-0.0199316186180508,0.120215648230295,0.303833545564055,-0.0620655386327364,0.110371042584525,5.66024329239632,2.94158466419557,6.13625446872121,2.04756456342887,4.08577759206485,12.4706681676284,1.04325895037146,0.148259508712264,0.497541664014521,0.46218105063536,-2.5159403555309,3.67444136096286,4.95371775750658,11.0014003236852,-1.36499862287677,2.58935904100311,3.59989162204795,6.27578921851825,-2.51209208654273,5.28216118849705,6.29718712173519,13.1158040669429,-2.48718536751182,0.0926082357369221,1.11513655662718,4.29305571252391,-1.22416614735298,4.39452961174327,5.36252177346881,7.31772952401992,-2.47876827306499,13.5373978312363,15.4642235963938,21.5294551857369,-1.70573278588289,0.326225813198973,1.1444048107081,3.68442499541755,-1.9061774636666,-0.61281189083885,0.0926317884726961,1.67132482096383,-3.188706952839,-1.68662107705716,-1.06775308031507,0.72086442881401,-4238.35750371225
-1.1409731504779,-2.08528660550723,-25.2711494180177,0.148166326859875,-0.862101002666402,2.96881206226882,0.732154113345907,21.7283291077378,1.02402052759909,-0.624547787695057,32.9214244455951,21.2006670805973,-40.3665796530899,-2.86575088165561,-24.6927034300964,-21.4887002860699,-33.1075215472953,-7.59494445649678,-8.99491127514114,133.951835998811,0.0688001756166438,0.10088521397835,0.503276921656363,-0.344437199681272,-0.0198848626532168,0.119147210541054,0.304158640473935,-0.0605805987657076,0.108151708356066,5.63304818902846,2.95565916278837,6.13961306240125,2.05761888566076,4.09990082423862,12.4805038115802,1.04340452048793,0.15290671393672,0.491686946834227,0.471174687641536,-2.52050506066644,3.65599981684264,4.92854317698368,10.9618166292674,-1.36551064354257,2.58668120960034,3.5852177238308,6.24408406941142,-2.52051979901891,5.27426288294379,6.28022910380386,13.1191957599544,-2.48601352483362,0.0861225283780769,1.10482582658073,4.2747583564759,-1.21731301187286,4.42374622369908,5.38167305124728,7.3489413028149,-2.47270503020802,13.5429832545076,15.4689601936925,21.5311309100076,-1.69717623862866,0.324345582235955,1.14064690706642,3.68477253128482,-1.91201257778072,-0.599237233132583,0.106450323866386,1.67225498504389,-3.18791216343435,-1.67927270359063,-1.06481708274485,0.710792636310781,-4238.33716539635
-1.14458953769099,-2.0961171873248,-25.2627009301597,0.151038942132791,-0.872835035747299,2.96238675830024,0.731284364856379,21.7308278870858,1.0155455656421,-0.609800513971031,32.9162171657835,21.1878726016944,-40.3822963727885,-2.8696648203261,-24.659200684876,-21.4858749077131,-33.0876709128776,-7.64133541924514,-9.0030858591856,133.962124671899,0.0682602318628226,0.0998012829251062,0.503366148643692,-0.345038779563524,-0.0198371179593516,0.11905709346891,0.303909085907865,-0.0604340936113735,0.1067444339038,5.63005706157174,2.96194242657131,6.14193758984229,2.05172262943078,4.09874517749646,12.4958053353122,1.04770824507146,0.153643536153969,0.486413132773378,0.468355378409123,-2.52348072294157,3.64587483766309,4.91853249124241,10.9272403830977,-1.37115998935402,2.58566229322464,3.58973742459155,6.23376770381022,-2.52856944728116,5.26427073970259,6.27153086032134,13.1217889532509,-2.49184241943508,0.0724624634470291,1.10026566988935,4.25540642034325,-1.20819585653377,4.43445420524928,5.4009883758005,7.36263869971465,-2.46419589376629,13.5453311909693,15.4714177070495,21.5291792959788,-1.69700009220829,0.332091241025886,1.15048922509904,3.68299579818788,-1.91038266464877,-0.598468682087827,0.107327792713454,1.67581394944334,-3.1833931844378,-1.68336421640526,-1.06495449825816,0.722506389731469,-4238.3002466737
-1.15405443581797,-2.11767413760876,-25.2499495566384,0.152436729626521,-0.878290998722553,2.95363376971816,0.74040780891132,21.7345723298729,1.0165441932093,-0.581690371621232,32.9085966245771,21.1702784705717,-40.4047993089228,-2.87548179270378,-24.6117812438295,-21.4821431563244,-33.0590868221962,-7.69094342464272,-9.00622716845884,133.978281267152,0.0672349892054796,0.099530451801743,0.502879611402206,-0.346496937615149,-0.0196373165203391,0.118147375029853,0.302598860791763,-0.0621604739845755,0.105260631411749,5.63906335726343,2.95913035982619,6.14353048507873,2.04580559448411,4.09511277784595,12.5209654812073,1.05649577918917,0.155375764514001,0.492652573616832,0.471022603886901,-2.53013489001376,3.63183170212859,4.91017152039421,10.8694447449233,-1.38710718061208,2.58763604190378,3.60549516565508,6.23451366056612,-2.54558779893137,5.24513819747982,6.26331039688817,13.1254958017349,-2.49938493034154,0.0734095451504568,1.07166802306821,4.22509618179607,-1.19484406629643,4.43866649083151,5.42918644147366,7.3744342207279,-2.4458874310002,13.5495514131877,15.4762991339714,21.5244894065044,-1.69309894046822,0.329233068976483,1.14658135903171,3.68505772070278,-1.90377009756025,-0.605630918992291,0.0990585909859986,1.67044742520117,-3.17744773741701,-1.68030108413179,-1.06525134576538,0.715072253079013,-4238.26662186966
-1.16223000362988,-2.13321350433181,-25.2406031943718,0.150781531363276,-0.87349698050089,2.94619658537522,0.757277666722958,21.7370563666939,1.01881308305846,-0.564068394316882,32.902737871045,21.1577311441389,-40.4216016672099,-2.88023171844849,-24.5776870062948,-21.4797302710169,-33.0372886732823,-7.70738921694716,-8.99845819641154,133.992067698238,0.0666634332299259,0.0968559690369534,0.502066977496096,-0.345548562091114,-0.0195570758724985,0.118384718704174,0.301374021283217,-0.0636710960930576,0.104524979654761,5.64999950125619,2.96055606699287,6.1437834140309,2.04042281991003,4.09761967552783,12.5373788614224,1.04769329094601,0.153600482222083,0.496933557096673,0.473262636561468,-2.54374238383872,3.62447514332502,4.90907960291499,10.8206961609381,-1.39618485229446,2.59261052549882,3.61070906300769,6.25267965221654,-2.56500498183141,5.22984242686271,6.25847651319951,13.1275077489608,-2.49637961975455,0.0506718255014664,1.07537853385621,4.20411633761872,-1.18912520944008,4.43793216915659,5.43573551313629,7.37497239606393,-2.4260826580939,13.5553195831343,15.4827139851567,21.5206085775352,-1.70846124999688,0.324374436254694,1.14356670057016,3.6898672989059,-1.91282577648692,-0.606068556077377,0.0981970247611382,1.65732321367025,-3.17561098731787,-1.67525024631549,-1.06604317707667,0.699686646558729,-4238.24698578087
-1.16648488352628,-2.14055291501063,-25.2321570990746,0.148469703338714,-0.869804317925686,2.93758937932281,0.778975057810329,21.7387583653774,1.01327951775752,-0.554976864371636,32.8970383172322,21.1462573341963,-40.4376339456466,-2.88532927312676,-24.546847685945,-21.4777599615765,-33.0157894885216,-7.69961780452747,-8.97965041445455,134.007293676176,0.066690039816477,0.0967322862974386,0.501948482446133,-0.34773206209134,-0.0195386407099833,0.118431526932783,0.300377113980935,-0.064227977399637,0.103798373482752,5.65722577000392,2.97570959798603,6.14411381264937,2.03517265336635,4.10317464222535,12.5482208465075,1.04110723185618,0.150439447909508,0.488768237076989,0.463705000948862,-2.56935783090805,3.62309918229235,4.91246104441881,10.7711002801701,-1.39722820560918,2.59512499917203,3.60509388314151,6.2880618614497,-2.590327039566,5.21803843694889,6.25200050635364,13.1279650897071,-2.49294155023448,0.0533347433535035,1.06609294826096,4.19105269960555,-1.19136329483281,4.43785059620979,5.42163719420849,7.36677795196597,-2.40240974416806,13.5641311425083,15.4919519727664,21.5173740105348,-1.70891682950612,0.321243150308619,1.13998602909182,3.69383012894052,-1.92801332926621,-0.611018864103228,0.0954736653884222,1.65542258692878,-3.17622230073335,-1.6812265607886,-1.06822009388488,0.707788302687243,-4238.17379651042
