"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"
"283"	"283"	"{D5B81369-E4DE-E811-8FB7-74867AD5B714}"	1	0	1	30	12	1	3	8.3	27	3	8.3	29	3	8.4	33	3	8.8789053071806	34.2683833320936	12	13	13	18	3	4	3	2	0	1	2	2	2	2	2	2	0	0	0	0	1	1	1	1	1	2	6	1	1	2	1	18500	4	5	2	2	2	1	4	1	1	2	1	1	1	3	1	2	1	1	1	2	4	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1.44578313253012	1.56626506024096	1.54761904761905	2.0272769420621	0.120481927710843	0.120481927710843	0.119047619047619	0.112626496781228	0	0.120481927710843	0.238095238095238	0.225252993562455
"284"	"284"	"{D69D89B8-F2DE-E811-8FB7-74867AD5B714}"	0	1	1	3	12	1	1	4.6	19	3	5.7	23	3	6	24	3	3.86194467872151	23.1580000003179	10	10	12	8	0	0	1	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	2	2	1	1	2	2	10000	4	2	2	4	1	2	4	4	2	5	2	2	4	2	1	1	2	1	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.17391304347826	1.75438596491228	2	2.07149523505044	0	0	0	0	0	0	0	0
"285"	"285"	"{D6EAAAB4-15CC-E811-914C-74867AD5B714}"	0	1	1	8	14	1	2	5.5	19	3	4.3	20	3	5.8	31	3	5.04052394632007	30.0437833309174	16	19	22	15	2	2	3	2	2	4	2	3	2	1	2	1	0	0	0	0	0	0	0	0	1	2	2	1	1	2	2	10200	2	3	2	1	2	1	4	1	2	2	1	1	4	5	1	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2.90909090909091	4.41860465116279	3.79310344827586	2.97588111072283	0	0	0	0	0.363636363636364	0.930232558139535	0.344827586206897	0.595176222144566
"286"	"286"	"{D72D0A96-9CD3-E811-8FB7-74867AD5B714}"	1	0	1	0.5	13	0	3	4.8	11	2	5.3	12	2	5.7	18	3	5.00681482457038	17.644716668129	8	8	16	10	3	3	3	2	1	1	1	2	2	2	2	2	0	0	0	0	0	0	0	0	1	1	3	1	1	1	2	9900	4	1	4	1	2	1	4	1	1	1	1	1	1	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1.66666666666667	1.50943396226415	2.80701754385965	1.99727778046157	0	0	0	0	0.208333333333333	0.188679245283019	0.175438596491228	0.399455556092313
"287"	"287"	"{D90351C2-05D2-E811-8FB7-74867AD5B714}"	1	0	1	7	14	4	2	4.2	12	2	4.6	14	2	4.5	14	2	4.20894096549186	10.8097166657448	9	10	12	9	3	2	2	3	0	0	0	1	2	2	2	1	0	0	0	0	1	1	1	2	1	1	1	1	1	1	2	8600	1	3	3	2	2	3	5	2	2	3	2	2	2	2	3	1	1	1	3	1	3	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	2.14285714285714	2.17391304347826	2.66666666666667	2.13830511612991	0.238095238095238	0.217391304347826	0.444444444444444	0.237589457347768	0	0	0	0.237589457347768
"288"	"288"	"{D9161238-0FDD-E811-8FB7-74867AD5B714}"	1	0	1	17	12	0	3	7.3	16	2	8.3	18	2	8.4	19	2	6.78464537499685	16.4082166632016	11	13	13	13	5	3	4	4	0	2	0	0	1	2	2	2	0	1	0	0	0	0	0	0	1	1	4	1	1	1	2	12700	3	5	3	2	2	2	5	2	2	3	2	2	3	5	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	1	1	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.50684931506849	1.56626506024096	1.54761904761905	1.9160913034465	0	0	0	0	0	0.240963855421687	0	0
"289"	"289"	"{D918DCC0-1AD7-E811-8FB7-74867AD5B714}"	1	0	1	12	10	1	3	5.6	19	3	5	20	3	5.3	20	3	4.58633828633034	18.1908333341281	15	14	17	13	3	2	3	1	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	1	3	2	1	2	2	9800	2	4	1	2	1	2	1	2	2	4	2	2	2	4	4	2	2	4	5	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.67857142857143	2.8	3.20754716981132	2.83450526071021	0	0	0	0	0	0	0	0
"290"	"290"	"{D9845004-43E4-E811-8FB7-74867AD5B714}"	1	0	1	17	12	2	3	6.3	19	3	6.8	24	3	7.1	24	3	6.06947837241627	23.795950003465	16	16	17	12	5	3	5	1	5	5	5	6	0	0	0	0	0	0	0	0	1	1	1	1	1	1	3	1	1	2	1	11200	4	5	4	1	2	1	4	1	1	2	1	1	1	5	1	1	2	2	1	1	3	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.53968253968254	2.35294117647059	2.3943661971831	1.97710565285741	0.158730158730159	0.147058823529412	0.140845070422535	0.164758804404784	0.793650793650794	0.735294117647059	0.704225352112676	0.988552826428705
"291"	"291"	"{D9F97132-22DE-E811-8FB7-74867AD5B714}"	0	1	1	6	12	1	3	4.2	16	3	6	18	2	5.1	20	3	4.93732047897073	16.8468333323797	10	11	12	7	1	1	0	1	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	1	3	1	2	2	1	10000	4	3	4	2	2	4	5	2	2	4	2	2	4	5	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2.38095238095238	1.83333333333333	2.35294117647059	1.41777306735804	0	0	0	0	0	0	0	0
"292"	"292"	"{DAE95EB1-89DC-E811-8FB7-74867AD5B714}"	1	0	1	30	12	2	4	5.6	17	3	6.1	19	3	5.8	24	3	3.54942125345304	13.2556166688601	13	15	9	10	5	3	5	0	0	0	0	3	2	2	1	1	0	0	0	0	1	1	1	1	2	1	1	1	1	2	1	10200	4	5	4	1	2	1	4	1	1	1	1	1	1	5	2	1	1	3	2	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.32142857142857	2.45901639344262	1.55172413793103	2.81736071486909	0.178571428571429	0.163934426229508	0.172413793103448	0.281736071486909	0	0	0	0.845208214460727
"293"	"293"	"{DAED3F37-BE53-E811-884F-74867AD5B714}"	1	0	1	4	12	0	2	4.5	16	2	5.7	17	2	6	19	2	4.6963874239327	14.9242166638374	12	11	14	10	0	0	1	0	0	0	0	0	2	2	2	1	0	0	1	0	0	0	0	0	1	1	2	1	1	2	1	9100	1	2	4	1	1	1	4	1	1	1	2	1	1	2	4	3	5	5	3	2	5	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.66666666666667	1.92982456140351	2.33333333333333	2.12929622224951	0	0	0	0	0	0	0	0
"294"	"294"	"{DD46B43B-49D1-E811-8FB7-74867AD5B714}"	1	0	1	7	12	1	2	5.7	14	2	6.4	15	2	6.6	17	3	5.56813306447649	15.0069000005722	11	5	12	11	1	1	2	1	0	0	0	0	2	1	2	2	0	0	0	1	1	1	0	0	1	1	1	1	1	1	1	10500	1	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	3	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1.92982456140351	0.78125	1.81818181818182	1.9755275013411	0.175438596491228	0	0	0.179593409212827	0	0	0	0
"295"	"295"	"{DDF987D7-46E4-E811-8FB7-74867AD5B714}"	0	1	1	25	12	0	4	5.1	15	3	4.5	19	3	4.7	19	3	4.87373613376537	20.0161666631699	12	18	15	12	3	2	2	3	0	0	0	0	2	2	1	2	0	0	0	0	0	0	0	0	1	1	6	1	2	2	1	11000	1	5	5	2	2	2	5	2	2	4	2	2	4	5	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.35294117647059	4	3.19148936170213	2.46217679222798	0	0	0	0	0	0	0	0
"296"	"296"	"{DFA93A62-93E2-E811-8FB7-74867AD5B714}"	1	0	1	1	15	0	3	5.5	17	3	7.8	18	2	7.1	23	3	5.51956828469731	20.2942833304405	12	12	13	14	6	8	3	5	0	0	2	3	0	2	0	0	0	0	0	0	0	0	3	0	1	1	4	1	1	1	1	10700	4	1	4	2	2	2	5	2	2	4	2	2	4	2	1	1	1	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	2.18181818181818	1.53846153846154	1.83098591549296	2.53643025647752	0	0.384615384615385	0	0	0	0	0.28169014084507	0.543520769245184
"297"	"297"	"{E0281A50-3DC0-E811-914C-74867AD5B714}"	1	0	1	18	12	1	2	4.9	12	2	6	13	2	5.6	17	3	4.6556874497535	15.4101166645686	13	11	17	13	0	0	3	4	0	0	0	0	2	2	2	2	0	0	0	0	0	1	0	0	1	1	3	1	1	2	1	9900	3	5	1	2	2	2	4	1	2	1	1	1	1	3	5	2	3	2	5	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	2.6530612244898	1.83333333333333	3.03571428571429	2.79228366171537	0.204081632653061	0	0	0	0	0	0	0
"298"	"298"	"{E169F7E6-AAE3-E811-8FB7-74867AD5B714}"	0	1	1	32	12	1	3	4.5	17	3	4.7	17	3	3.7	21	3	3.50111781858289	19.7058333317439	10	9	9	8	1	0	0	0	1	1	1	4	1	2	2	1	0	0	0	0	0	0	0	0	1	1	2	1	1	2	2	8000	4	5	2	2	2	1	4	1	1	2	1	1	1	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.22222222222222	1.91489361702128	2.43243243243243	2.28498451481364	0	0	0	0	0.222222222222222	0.212765957446809	0.27027027027027	1.14249225740682
"299"	"299"	"{E321BECB-2EDE-E811-8FB7-74867AD5B714}"	1	0	1	15	12	3	3	5	21	3	5	21	0	5	21	0	5.28631347739601	30.9927166700363	7	7	7	9	1	999	999	1	0	0	0	0	0	999	999	0	0	0	999	999	0	1	1	1	1	1	6	1	1	2	2	11509	4	5	5	2	2	4	5	2	2	4	2	2	4	4	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.4	1.4	1.4	1.70250970520071	0.2	0.2	0.2	0	0	0	0	0
"300"	"300"	"{E532C0F4-DDD2-E811-8FB7-74867AD5B714}"	1	0	1	14	14	4	3	8	19	3	7.5	21	3	8.4	22	3	6.10349897919	28.520883333683	6	13	14	7	4	1	2	2	0	0	0	0	1	1	2	2	0	1	0	0	1	1	1	1	1	1	6	1	2	1	1	12000	4	5	4	1	2	1	4	1	1	1	1	1	1	5	1	1	1	3	1	1	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.75	1.73333333333333	1.66666666666667	1.14688312783645	0.125	0.133333333333333	0.119047619047619	0.163840446833778	0	0	0	0
"301"	"301"	"{E6296B70-3BC7-E811-914C-74867AD5B714}"	1	0	1	10	12	1	2	4.6	14	2	5.7	18	2	5.8	17	2	4.33302796029511	13.019883330663	9	7	11	9	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	1	2	2	2	1	2	1	8500	1	4	2	4	1	5	1	4	4	5	4	4	5	4	3	3	4	5	3	5	5	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1.95652173913044	1.2280701754386	1.89655172413793	2.07706944946347	0	0	0	0	0	0	0	0
"302"	"302"	"{E67B3B86-A1E3-E811-8FB7-74867AD5B714}"	0	1	1	3	15	1	4	7.9	18	2	7.8	20	3	8.5	29	3	9.08545834301329	19.9940500020981	15	11	12	15	5	2	2	5	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	2	1	1	2	1	13800	1	2	2	2	2	1	4	2	1	2	1	1	4	4	1	1	2	2	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1.89873417721519	1.41025641025641	1.41176470588235	1.65098990427214	0.126582278481013	0	0.117647058823529	0.110065993618142	0	0	0.117647058823529	0
"303"	"303"	"{E7EE47BF-32DD-E811-8FB7-74867AD5B714}"	1	0	1	14	12	1	3	3	9	4	3	9	2	4.6	11	2	2.20896130671692	6.14133333365122	3	4	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	2	1	6800	1	5	5	2	2	2	4	2	2	2	2	2	4	5	5	5	4	3	5	5	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1.33333333333333	1.08695652173913	1.35810436827378	0	0.333333333333333	0	0	0	0	0	0
"304"	"304"	"{E8118699-35C7-E811-914C-74867AD5B714}"	1	0	1	25	16	0	2	10.4	19	2	11.2	20	1	11.3	25	2	10.3703256088937	16.2635999997457	8	8	16	8	4	5	6	3	6	6	6	6	1	1	1	1	1	1	0	0	1	2	2	2	1	1	1	1	1	2	1	17000	2	5	3	1	2	1	4	1	1	3	1	1	1	4	1	1	3	3	3	1	3	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.769230769230769	0.714285714285714	1.41592920353982	0.771431901148708	0.192307692307692	0.178571428571429	0.176991150442478	0.0964289876435885	0.576923076923077	0.535714285714286	0.530973451327434	0.578573925861531
"305"	"305"	"{E8512D70-49DC-E811-8FB7-74867AD5B714}"	1	0	1	14	12	1	2	6.1	18	2	6.7	18	2	6.2	20	2	5.54531895378444	17.1418333331744	20	17	20	16	1	3	2	0	0	0	1	0	2	2	1	1	0	0	0	0	0	0	0	1	1	1	3	1	1	1	1	10600	4	5	2	2	1	1	4	2	1	2	1	1	2	4	1	1	3	3	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	3.27868852459016	2.53731343283582	3.2258064516129	2.88531645038753	0	0	0.161290322580645	0	0	0	0.161290322580645	0
"306"	"306"	"{E93A4BC6-3FCE-E811-914C-74867AD5B714}"	1	0	1	8	12	1	3	6.6	16	3	7.3	23	3	8.9	24	3	6.66016118160946	20.3526666680972	6	10	13	6	3	2	3	3	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	1	1	2	1	1	2	1	12000	1	3	4	2	2	2	5	2	2	4	2	2	2	3	1	1	3	1	1	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0.909090909090909	1.36986301369863	1.46067415730337	0.900879098326877	0.151515151515152	0.136986301369863	0.112359550561798	0.150146516387813	0	0	0	0
"307"	"307"	"{EB47DF38-AECC-E811-914C-74867AD5B714}"	0	1	1	15	12	4	3	5.1	12	2	4.9	13	2	4.6	14	2	4.7309125729437	11.8762666662534	7	16	17	15	4	3	2	2	1	1	1	1	1	1	1	1	0	0	0	0	2	1	1	1	1	1	1	1	1	2	1	9500	2	5	2	5	1	3	3	3	3	2	2	2	3	5	4	3	4	3	3	2	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1.37254901960784	3.26530612244898	3.69565217391304	3.17063563714656	0.196078431372549	0.204081632653061	0.217391304347826	0.422751418286207	0.196078431372549	0.204081632653061	0.217391304347826	0.211375709143104
"308"	"308"	"{EC091F8D-60D2-E811-8FB7-74867AD5B714}"	1	0	1	9	14	1	2	4.9	23	3	5.4	26	3	4.9	28	3	4.18612778109409	51.9552833358447	11	10	13	10	2	3	2	0	0	0	0	0	2	2	2	2	0	0	0	0	0	0	0	0	1	2	6	2	1	2	2	16000	4	4	4	1	2	1	4	1	1	1	2	1	2	4	4	3	2	1	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.24489795918367	1.85185185185185	2.6530612244898	2.38884251101059	0	0	0	0	0	0	0	0
"309"	"309"	"{EC10426F-9DDC-E811-8FB7-74867AD5B714}"	1	0	1	11	18	1	2	3.6	13	3	3.5	13	3	3.7	13	3	2.85795760692474	9.48733333349228	11	11	12	11	1	2	2	1	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	1	2	2	1	1	2	2	7000	1	4	2	1	2	2	2	1	1	2	1	1	2	3	2	1	2	2	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	3.05555555555556	3.14285714285714	3.24324324324324	3.84890243765245	0	0	0	0	0	0	0	0
