"","Estimate","Std.err.","t-ratio(0)","Rob.std.err.","Rob.t-ratio(0)"
"tau_CulFr_4",4.18841892953793,0.437825037846932,9.56642166956709,0.513698329287029,8.15346029127855
"tau_OmLmVel_1",-1.25347371212122,0.432257049775153,-2.89983405192175,0.568961469672216,-2.20309068177035
"tau_OmLmVel_2",3.37284284385258,0.489655401478401,6.88819695171148,0.691461623257416,4.87784532128249
"tau_OmLmVel_3",4.21769681167509,0.528949404399615,7.97372447457881,0.67836176779209,6.21747423266898
"tau_OmLmVel_4",5.75676689852829,0.65196763353918,8.82983541265372,0.788263634259248,7.30309841571986
"tau_IgPare_1",-1.40973487093624,0.560154114770792,-2.51669109225965,0.756971069665681,-1.86233652437848
"tau_IgPare_2",4.67322505906712,0.692460915635135,6.74872032998536,0.964628994492916,4.84458282484421
"tau_IgPare_3",5.35339746768478,0.729669840168686,7.33673940318977,0.94834532713528,5.64498744761688
"tau_IgPare_4",7.78246660122201,0.958010333129184,8.12357271325233,1.14565643793648,6.7930195680998
"tau_UsoCel_1",-1.73492912731279,0.196481801723407,-8.82997362654024,0.216467004203047,-8.01475094876547
"tau_UsoCel_2",0.212637060046932,0.159849536568189,1.33023257127946,0.198901564029339,1.06905675219108
"tau_UsoCel_3",1.06186645498728,0.172279117402515,6.16363997562349,0.206406221328084,5.14454674939003
"tau_UsoCel_4",3.76119014714735,0.39729620470447,9.46696722145916,0.429459280673957,8.75796685833602
"tau_PasoPeaton_1",-2.23406556303671,0.243899555135385,-9.15977711315058,0.258121793467086,-8.65508306380796
"tau_PasoPeaton_2",-0.738781688864652,0.190312740477553,-3.88193500346231,0.213253089716105,-3.46434225102278
"tau_PasoPeaton_3",0.0780569167660201,0.181821465011489,0.429305290005708,0.201792046207559,0.386818599806122
"tau_PasoPeaton_4",1.90949412759366,0.218844859410674,8.72533233239167,0.235722952067239,8.1005863487107
"tau_UsoDirec_1",-12.1222437746527,6.39141223607373,-1.89664558111799,8.22937497974384,-1.47304549914069
"tau_UsoDirec_2",-6.84131504270447,3.38882556588906,-2.01878642310987,4.19329667924719,-1.63148843642818
"tau_UsoDirec_3",-4.4981252456615,2.22711514433413,-2.01970933433995,2.72175638044688,-1.65265535077866
"tau_UsoDirec_4",2.73625044206208,1.9969261169776,1.37023118622108,2.63199685645541,1.03961007223507
