"asc_ruta1","asc_ruta2","asc_ruta3","b_tt","b_dt","b_CongAB","b_CongCD","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_HTRB_2","b_HTRB_3","b_HTRB_4","b_EduBasica","b_Exp_1","b_Exp_2","b_Exp_3","b_Exp_4","b_NoInfo_traf","lambda_1","lambda_2","gamma_JOVEN30","gamma_USOCINTURON","gamma_EDUBASICA","gamma_EXP_2","gamma_USODISPMOB","gamma_LV1","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","logLike"
0.598139342702262,-0.412352607945164,-0.920872384353637,0.0839164833267104,-0.177043253079157,-0.029222981942259,-0.345889235774852,0.0211165532850801,0.049829196818399,-1.07639070360774,-0.413789337283251,-0.664599782739052,-1.24940096833784,-0.10548629392827,1.27587539139419,0.691942327271316,0.495077041053974,1.12857791628648,0.719560802987058,0.643197658181338,0.178138591266068,0.568915141989495,-0.147699988536138,-0.687757926656922,-0.960426825610573,1.10250626514418,-1.33578007861444,0.945572016457198,-0.846167367511815,-0.024514016264993,-0.538054211047883,3.7388599242145,2.75246419113511,4.38860485023856,1.84574277252572,2.79166631436977,3.69900048580494,0.842319137843981,-0.702187704728867,-1.28774563003835,-6.19004269363156,-1.40132661662679,-0.46906482265492,3.36063161152521,-4.48353870414992,-0.617719199652913,0.410681399505655,2.63615763750512,-7.0367103631317,-0.900449558991824,-0.15698951365858,4.69592330410018,-4.58284341120283,-2.08814511053088,-0.870920668173455,2.0279989470844,-4.24017152536516,0.0654122265266849,0.9550209745928,2.50038308153503,-5.35234102425959,0.117940876273889,1.08200350999129,3.80841860843759,-2.71018830305503,-0.70691546483978,0.175874192610278,2.8530410177384,-2.38283499286014,-0.960367569748693,-0.166771862227515,1.60537286917628,-4.69812724628556,-2.61183518651982,-1.71950739135107,0.732372839282221,-2917.48543701249
0.602527635780389,-0.395479429077627,-0.879593497831538,0.0810810869239957,-0.171389491521705,-0.0621750969506686,-0.408602220145772,-0.0514277231242761,0.0813373602818952,-1.08269625706784,-0.407218410918778,-0.682266539727757,-1.17706051583973,-0.0327264689522621,1.23095545999127,0.728021208000733,0.500072875602409,1.12734578017719,0.692949615774992,0.661637792953501,0.228382369174127,0.554027761009558,-0.0900935613968638,-0.639216462242977,-0.946621136248408,1.12625132128008,-1.33633457489775,0.94345458585108,-0.80779896250108,-0.0181570607474298,-0.535189944663192,3.77058086772562,2.76255334111336,4.42310544385431,1.85142774431293,2.78440779147145,3.68890742695556,0.833768462393613,-0.706766103204615,-1.27043775935605,-6.2116904731283,-1.3907134885706,-0.399682814110018,3.30846811838935,-4.45744570591577,-0.625140679200492,0.466363014972966,2.64365325144243,-7.08556591090091,-0.893880879865001,-0.108336769243759,4.70673061655571,-4.5586494783353,-2.10790322534228,-0.971316810089122,2.04751118359512,-4.23070464426877,0.0926717928084582,1.01750266243898,2.46971539715765,-5.34623111121511,0.182826221352673,1.08712877814662,3.7786356436156,-2.68813385839778,-0.691932386835016,0.168739267864897,2.88471046252453,-2.37471894807338,-0.915799192896476,-0.127994909475356,1.66024394174857,-4.64285213443927,-2.59134858067221,-1.71400326526534,0.709139642616275,-2915.94012932297
0.648286547882728,-0.341337798582822,-0.915645670893944,0.0823636270969724,-0.180157209910429,-0.139636932258457,-0.473592669202786,-0.119505759911256,0.0905543596406206,-1.10624591991285,-0.452517618722369,-0.633153358695605,-1.12361885282601,0.0206271771367296,1.1929001637379,0.763850376158172,0.503543952075088,1.07109303065665,0.685107474454401,0.679784149598596,0.26487454590715,0.488083145644085,-0.0513712195755839,-0.66568976115443,-0.964904435622437,1.14110353013061,-1.32461721132519,0.928361632229142,-0.827137200755532,-0.011124185430636,-0.532171136300131,3.78616372841126,2.76416356889819,4.4581874213042,1.86193097556978,2.79053224872401,3.67853958292472,0.827037095924725,-0.716814011372777,-1.28241618932212,-6.21909283225065,-1.35430649544094,-0.385526891515533,3.28861316846885,-4.44039665619499,-0.577367227432623,0.452175648564316,2.68785001886921,-7.10407396069046,-0.892281320831914,-0.0348485081532776,4.70797916125822,-4.57740808143451,-2.0982089729631,-0.951905889932682,2.05008618817706,-4.20478480128898,0.145469404652179,1.03511842129786,2.47117104988974,-5.311559420271,0.247977067191955,1.0897479357829,3.71727661271693,-2.67274150954888,-0.668211532672764,0.193769479242155,2.88663107653938,-2.34094190138689,-0.882725962597076,-0.104867336658081,1.69175390099353,-4.61345253218077,-2.56879677171119,-1.70084940779764,0.716509536317167,-2914.34169687591
0.649869403058676,-0.279647308723959,-0.924122164317333,0.0809919311670044,-0.183583451310657,-0.183239003388789,-0.521261321077281,-0.157253981990922,0.0909922435174848,-1.13005951976625,-0.493543851341723,-0.587748360794636,-1.11741666590699,0.0351491937342936,1.17750682381815,0.79406356142622,0.507763741713427,1.02450040661855,0.691379508901385,0.703992462923472,0.277254880069687,0.425974800596477,-0.0432603034734584,-0.703339171768364,-0.957936046571114,1.13473362738708,-1.30916271997819,0.862834366625018,-0.858833324593321,-0.000245401694721339,-0.550459831025579,3.81123562336883,2.78714125049093,4.49076429923244,1.87431120736996,2.80397007267645,3.68224899568924,0.827568644551732,-0.716417899982783,-1.30146936598014,-6.19802805099675,-1.33787672944624,-0.373125439186549,3.31313712762474,-4.40479993346019,-0.601624572162813,0.509128945488293,2.73948442454877,-7.11827059460591,-0.748976952517409,-0.0528056274696914,4.71169213389525,-4.5777409119754,-2.06251402846901,-0.936886066139824,2.06863878218577,-4.16299161744269,0.170753209041551,1.04728984665867,2.50640172429019,-5.25031204361252,0.298981377292666,1.12191195803942,3.64219965958193,-2.65912610248953,-0.641848050846567,0.208510451978944,2.8786185718595,-2.3044987083974,-0.856481513076676,-0.0966086357702521,1.67283444501186,-4.60229362509285,-2.55304153965807,-1.69796872137539,0.714522408546744,-2913.19364492258
0.688775599291138,-0.293299200401111,-0.852702321756333,0.0736379096348743,-0.200011462024712,-0.0500974297800293,-0.544142592249478,-0.0582592170994906,0.0958238419959664,-1.18903746240458,-0.470642473900001,-0.584627235156841,-1.22421210137651,-0.0502669246308105,1.25591340730247,0.877788530349444,0.573505562051486,0.911500613690211,0.785045157012944,0.844853477410795,0.204399870499947,0.327573585809203,-0.11707893123141,-0.754677007576754,-1.06088006223079,1.04257479292134,-1.22876615779336,0.761613843587828,-0.881155597524443,0.0589661075205779,-0.555349419531406,3.9213583031648,2.88516615187687,4.62588490968505,1.88939574060729,2.87978781277201,3.68695124184116,0.852589165256909,-0.765560528327662,-1.38416037712522,-6.046568437241,-1.23784451455147,-0.296632383038327,3.60169551210586,-4.39620297971237,-0.28492440916226,0.599687573729577,2.94588718666687,-7.04014927116474,-0.476586446990521,0.189058218966742,4.74136833285402,-4.35930185157832,-2.00360765076775,-0.965783138473625,2.25547332640767,-3.99358036102598,0.213406325697689,1.13935213722378,2.72897234955968,-4.98244665459748,0.513372199977478,1.33583476402892,3.34370422350199,-2.63285174763465,-0.627995840061486,0.210165429403002,2.86433851115694,-2.26836883235597,-0.802603087028034,-0.0392117975575642,1.76866608444133,-4.56356692679922,-2.61578121075757,-1.7638641391867,0.746634288604223,-2911.21932991641
0.713341840470317,-0.24776028855455,-0.886665955296766,0.0757514670118582,-0.215908039301183,0.0264607297401937,-0.502300815621446,0.00741496711548123,0.0879922544540247,-1.21199085218221,-0.448601261204586,-0.598212387705642,-1.2876243119823,-0.0797872310395237,1.31404578134531,0.903216146985199,0.620309177505644,0.898107819967767,0.825912231620949,0.89787484822766,0.15750105329998,0.326291467828528,-0.167448787372011,-0.753453610904051,-1.07585136923025,0.995921162335407,-1.20533998289244,0.747540475555657,-0.838271970594664,0.0814837664524252,-0.539084408251266,3.93474112351438,2.91987395263927,4.66302375781065,1.87547481085257,2.89584860308423,3.65251864790951,0.85843703111326,-0.793147765700266,-1.42103498281488,-6.01201667388478,-1.12437406979141,-0.252808665889952,3.76267572801656,-4.37074609958032,-0.28901229080027,0.736914467790106,3.03643233787437,-6.99545908265582,-0.415488172969028,0.359056775816911,4.76833814221517,-4.29889299728128,-1.93526822836286,-0.908727574975122,2.34138978658718,-3.96504370170392,0.335200552516425,1.16789073541384,2.82573177644091,-4.89251494125341,0.704960428586353,1.37597758058527,3.23591901234884,-2.63508597342938,-0.628088692006004,0.218552293607747,2.8683243395847,-2.26272887028128,-0.785628891956408,-0.0149242310178924,1.82159078782841,-4.57877054596082,-2.63816996096124,-1.78065526419426,0.766642682965502,-2909.31874041224
0.764766275539066,-0.185389282421452,-0.976302207473934,0.0837995063810124,-0.227799748394291,0.0573148865471234,-0.475719642964058,0.0478623721075978,0.061426314956332,-1.22257351343135,-0.44743505685437,-0.59877987269543,-1.31013015280561,-0.065872744018315,1.36365678510856,0.919856013131123,0.646283216234795,0.912617382244694,0.832678197020444,0.916586477227411,0.128276882141294,0.361262714585914,-0.20829058657723,-0.736729522228686,-1.05909223066741,0.960227657704459,-1.20037540084763,0.753678709049137,-0.767162607756378,0.0890570740889818,-0.524110655247343,3.93649748870758,2.90998441511455,4.65565814947607,1.84982422070117,2.89225688742941,3.62067020406528,0.84997328518905,-0.805960010332155,-1.43418779867619,-5.99519006427156,-1.11379453879055,-0.114375331641166,3.87474589350713,-4.34655732155478,-0.25191149858005,0.720278010975529,3.099596938928,-6.96661455746575,-0.329698674103048,0.399021084204106,4.81338324476024,-4.26681052419365,-1.87212282143325,-0.869087596292928,2.37780067136455,-3.96386481258876,0.389287029804236,1.25706081059827,2.85766284357872,-4.84505550545433,0.81248276097108,1.38665901702163,3.23909275653962,-2.62823584688245,-0.611265531473514,0.225890878959306,2.87660141911002,-2.26097712831301,-0.768564847741533,0.00308098031254195,1.86451867455257,-4.62849881193709,-2.6398602057271,-1.76685950982651,0.793574359935108,-2908.13847692745
0.79678683271966,-0.16190476778868,-1.00682518239986,0.0886478136385083,-0.239534736563298,0.0596895084388827,-0.504342043386212,0.0542690462865535,0.0203511352846026,-1.22379858934327,-0.46291657584003,-0.594099079576348,-1.301337282493,-0.0382648263943035,1.3987198809681,0.944912973443137,0.642166868829973,0.921007204891922,0.809117384712074,0.932033672281964,0.118700108682536,0.394876306367791,-0.233603973499284,-0.741719884698132,-1.05925160056384,0.931271043138703,-1.1957215407877,0.752628729651563,-0.741820208836632,0.0909411813491723,-0.521305095551399,3.93117483740735,2.90154715710015,4.66054149289605,1.83474554569374,2.89739581668304,3.62956924963351,0.842541462865865,-0.811976027612201,-1.44667772765391,-5.99703970284173,-1.01596225696851,-0.078519953239487,3.94333270931056,-4.30031277500098,-0.258786594111233,0.702598841083203,3.12618473868563,-6.93059091348346,-0.294074993419742,0.424289347587906,4.86641390482007,-4.2080438341947,-1.85904031870562,-0.878895253213766,2.3915495300268,-3.96246476168202,0.44951234955722,1.31462411460648,2.85589231981906,-4.81629282082929,0.814073698120838,1.43657954979078,3.31400153504057,-2.61341829552914,-0.588905273403626,0.241649763411675,2.8895558359838,-2.24971796055328,-0.761556317886827,0.0062589843759639,1.87243768212165,-4.65756625441801,-2.63735359257654,-1.75362890230768,0.828089719519727,-2907.25733878386
0.836032323061074,-0.205044504927129,-0.828497864133205,0.0751174084736506,-0.251606402001453,-0.0861800501857227,-0.707864637805427,0.00432865859940523,-0.184918193829082,-1.21854450826359,-0.596009975545528,-0.554310462134977,-1.13752568980224,0.140689230704957,1.6137032960687,1.11575480820425,0.609229903431372,0.942691048580605,0.605189995357804,1.06623086223758,0.11282256708099,0.573043383724629,-0.268816786264019,-0.780208052028711,-1.10935323948648,0.761008246984446,-1.14404769470728,0.615102371153272,-0.843875912144258,0.199580246896592,-0.538841970991961,4.00521199641844,2.87860849856488,4.75721535783055,1.81308789986004,2.97319988508098,3.78119050654278,0.809621640560025,-0.897183531981696,-1.59502131884685,-5.85859172618359,-0.727125404705097,0.315283900526238,4.28874770136295,-4.02288611366822,-0.141713699975305,0.779007097953808,3.15811921753115,-6.69453101919551,-0.088159452930016,0.677427424571565,5.28839264000737,-4.10374487880182,-1.62917132243687,-0.61689287955176,2.44622609233772,-3.9195533339437,0.819599775760521,1.5395650624496,2.84368795515416,-4.80409097164824,1.14284539580112,1.55861835886,4.06811509009192,-2.45881490992185,-0.492364522045556,0.328684770896028,3.04065656327769,-2.28049432270118,-0.743502520183837,0.0579532542093921,1.92882939862037,-4.63664286163313,-2.70248539712574,-1.80067347593238,0.921595863200585,-2907.06572485631
1.00399571628883,0.0334703911303822,-1.02548708229771,0.0859879372164379,-0.220322043691093,-0.424631468262111,-0.606965071253768,-0.143403151438323,-0.125188481370533,-1.2471407525521,-0.765408965835568,-0.456602388654369,-0.830100767691934,0.300546232833379,1.82531725104984,1.1917697579138,0.743604921860106,0.893603113246819,0.498903357234811,1.1608840300285,0.140786761449502,0.632450990233013,-0.144396397287653,-0.680639435560333,-1.00934282198739,0.720543088037352,-1.07269830721063,0.614887521711396,-0.893393025019806,0.239803466607976,-0.488561188699924,4.02246268452091,2.84508677988102,4.83417912219583,1.77015284523409,3.01934368766603,4.0181614459656,0.772330496247641,-1.01792175100864,-1.77582498286629,-5.62409578880235,-0.451224408263904,0.478191374684452,4.61003223790365,-3.79791503821722,0.138752641455414,1.21108168376585,3.15683871924601,-6.48640582969946,0.240024513185148,1.1122837984822,5.84407309717684,-3.91834557696449,-1.48121299416936,-0.518668190170403,2.58635323027656,-3.78012367580298,0.800237214980597,1.7275257655788,3.03040400851948,-4.95779305577381,1.53725001293355,2.00906748848516,4.98144550933866,-2.34340421240448,-0.368098841807929,0.424948975644797,3.22268770790988,-2.32511112165116,-0.774955101526086,0.0538865818945885,2.0061066871356,-4.6192798750027,-2.76053129103229,-1.81495328664962,0.99647501763669,-2904.97956026968
1.04084583351273,0.0911272709864606,-1.04670458551927,0.0912725387096398,-0.222862600644054,-0.42266461497416,-0.663259141524158,-0.209816877200775,-0.058450137070548,-1.25604489489599,-0.762440801861347,-0.493106537443729,-0.75378947237408,0.303592843284969,1.8586444502333,1.20672713924559,0.780374605627919,0.844229854546186,0.504269729081035,1.1817570001786,0.158874816748235,0.594175150288182,-0.122959322569516,-0.639746971441682,-0.941032409671198,0.735576885027728,-1.07410700835777,0.612675387599356,-0.851507057799536,0.242524409651216,-0.480939330178651,3.99891542674545,2.80590422247859,4.82889193270214,1.75359484625749,2.98779806597868,4.06047518792631,0.763196386803438,-1.03034694225113,-1.81077597154894,-5.54647940639478,-0.445718675437321,0.521914510925164,4.66800025740994,-3.73735893295079,0.192578569198245,1.25913412819658,3.21400194477203,-6.44437745882391,0.333586814644577,1.22759077695453,5.9881634113808,-3.89872206996232,-1.46442677974157,-0.500096624792587,2.62469146318905,-3.74888152237402,0.893030571229383,1.66238583481526,3.12692413788511,-5.0058960265017,1.6105056734365,2.16687466353522,5.17864105174442,-2.32512542841909,-0.354226759879044,0.430197678575448,3.24952691058063,-2.3279452193122,-0.765706342205822,0.0641761518968962,2.01959061237046,-4.66730006360633,-2.76678171027065,-1.79916635027082,1.03445127177115,-2903.14971962194
1.1161019125754,0.083767685069459,-1.02372114891875,0.100004252410895,-0.246270232915892,-0.354389380092213,-0.730435259498005,-0.28372511372517,0.0273016133213612,-1.27551581238328,-0.726533580773615,-0.565439522188155,-0.666603465683018,0.239486972217394,1.86776369085077,1.23305895912955,0.828363177642298,0.752523675134708,0.543766514477511,1.20143255759284,0.191151921846119,0.502084463266961,-0.104075290700986,-0.60257434574895,-0.881050388602448,0.753358177260637,-1.08530234908317,0.612617710132955,-0.790766784812665,0.237209775039268,-0.476900903564851,3.94384092456983,2.75896282325361,4.81391021480048,1.73901260511495,2.94491766926043,4.08514627521664,0.757872576089664,-1.0440326168823,-1.83321418281403,-5.46769924092479,-0.353166823605935,0.516132003330268,4.70701111872299,-3.650851018664,0.193762748228739,1.26471469963146,3.33595881934423,-6.40273012102665,0.450135300344014,1.33783747408628,6.14558825044472,-3.93287232369658,-1.42868861944546,-0.450641622465434,2.65454586118529,-3.67863540373004,0.875905072324563,1.73858608263354,3.21766825647316,-5.04434992609246,1.7458944910805,2.26958473667472,5.34859406035826,-2.3393463806732,-0.345706746283902,0.435327194251509,3.25020865235802,-2.33309604570859,-0.752553113139852,0.0787411664986142,2.06038578597239,-4.75600374951511,-2.75583435302871,-1.77342518355405,1.0614259777318,-2901.15022435956
1.16206024625369,0.192629631907632,-0.972153539264628,0.101324278032059,-0.227405114543944,-0.230034566086838,-0.41578602004236,-0.308293983566898,0.119432773676699,-1.40776292209018,-0.649160219586676,-0.607677633034524,-0.509783124537215,-0.15156989286815,1.76571853280646,1.38620788914246,1.04861204967742,0.568564688768958,0.761120887523067,1.19208350490323,0.318287838563295,0.151725643955903,-0.0385305751771661,-0.525507450461602,-0.690619311191378,0.675019733988127,-1.04668840197137,0.556417027426757,-0.732328820265994,0.201546624900654,-0.468993755633263,3.84742506628603,2.7131802443319,4.84434577066004,1.76098743408314,2.83527205118788,4.11826939626193,0.786863207901856,-1.09406634192665,-1.97509286629534,-5.24312404707671,-0.0468332646265257,0.878889579524289,4.72557908452085,-3.49557514994419,0.206477091182685,1.27037144684852,3.81661242544099,-6.2928712410201,0.70272548652671,1.62065027898351,6.55849282780556,-3.94853255725493,-1.49690210829032,-0.472676026576776,2.71777647198623,-3.48821217916913,1.30315388917278,2.14527457163853,3.36119661669227,-4.96737076044083,1.90998308327591,2.57265558901335,5.5050809895595,-2.38113740898663,-0.397364721741137,0.384328882770884,3.13196321888181,-2.35829260960228,-0.735074276548521,0.111053991698074,2.10813843899899,-4.84526460017247,-2.82202097348775,-1.79884456472952,1.10484432951467,-2898.44329298185
1.24921046674024,0.340730002523165,-1.03875420544345,0.108601350511269,-0.216715873994015,0.0710916607296962,-0.582969782811422,-0.0898257647890847,0.0511454643840426,-1.56458401878005,-0.461959481784608,-0.629685999395561,-0.443470286189848,-0.161891557662239,1.64554311624472,1.57711785412486,1.38055468993632,0.648380883196915,0.846876709918872,1.23471027230856,0.434860480612,0.0205208386165278,-0.144209886533184,-0.110399700652471,-0.561639738425888,0.505510304247938,-0.94956870851473,0.755490162322047,-0.622561276022154,0.175600366724388,-0.330856923645325,3.79278775620419,2.78428743560026,4.93660841929503,1.82009444036219,2.78276693392628,4.11236439803393,0.795783239810121,-1.08497435259884,-2.12570204641823,-4.91482074302403,0.304593464906628,1.21418216555902,4.81132490831786,-3.45314578839684,0.447338505819167,1.58079081927899,4.28694742267749,-6.12981133045974,0.985310999631673,1.8857286104121,7.05564760263244,-4.00591291012962,-1.4100108080518,-0.332804002319466,2.74700557148108,-3.19665045571421,1.6217272504178,2.48745475561383,3.70733295132805,-4.54950810097397,2.05631572060204,2.81632758580372,5.43160016437595,-2.33215115130399,-0.357499105998892,0.401944144852101,2.9716320486774,-2.20235850865596,-0.678489687939131,0.108752751614854,1.97015828975044,-4.94640073977418,-2.91585400127085,-1.81805864001644,1.15809391252426,-2897.87932565691
1.42061613956234,0.245406796661616,-0.768022825820216,0.116566217816793,-0.263927825023703,0.0582339192021168,-0.495335661148779,0.170329474185103,-0.259015298184747,-1.79496997599499,-0.34444219552186,-0.617108939974359,-0.401082302426711,0.0561636529344561,1.58500170738392,1.59810006089483,1.83733526086986,0.589294204938395,0.73914106862874,1.25610811171751,0.44489794501179,0.247618096429572,-0.518077568624579,-0.219314761707415,-0.418763013770788,0.477468999730047,-1.0232920038512,0.714951215899413,-0.294215340759644,0.101235786993592,-0.349249233124518,3.51829256737865,2.73805661454079,4.86886115197368,1.69616991435891,2.60059146470652,3.73496985028569,0.726709836380523,-1.07650599491776,-2.23111113958978,-4.55802674216073,0.678370961953156,1.50726385772748,5.02571490741485,-3.50173047768819,0.850510225186331,2.08044613720027,4.74014538954872,-5.93543727766359,1.48286594952162,2.19965722624104,7.69078283427639,-3.78707924177366,-1.34991645772077,-0.245502218259075,2.90914532644748,-2.99657355667136,1.89936720975441,2.59914759152014,4.30764334439502,-3.85617298214727,2.3531952372726,3.04383589542168,5.14384874052925,-2.26307336795391,-0.244180905084928,0.509783604269329,2.93434569633841,-2.14441292626988,-0.51336673582065,0.269779857292601,2.17439219606001,-5.38965322831271,-2.95240739023337,-1.7984048726125,1.33600810861078,-2896.36896786124
1.46424191625875,0.285922307710064,-0.649729883788376,0.125535062588243,-0.294489455685598,0.0571537015876052,-0.422359844444993,0.200287410408491,-0.0146023462773756,-1.86885057084156,-0.373357018388683,-0.612815082552977,-0.522451362676891,0.218156716660533,1.77314116707239,1.99406761689431,1.48743894142805,0.394742071658309,0.65290089322667,1.25516896890213,0.230799423959697,0.604274022338115,-0.582618962728733,-0.234120179339979,-0.419462449623189,0.657162480429506,-1.00187845596144,0.677621572817035,-0.206488884270256,0.11410881986542,-0.330997966065838,3.50842611904552,2.73879618487845,4.8695540046157,1.62894345178765,2.74991462523656,3.55221966928766,0.757926465052399,-1.10849073766009,-2.33185346344896,-4.4072198328928,0.750416486011518,1.64959655964095,5.36715924274062,-3.37894751804534,0.871717687792953,2.08867131902892,4.88917435996643,-5.82574567803413,1.93517305267995,2.7033877209258,8.05152222745949,-3.55118744202356,-1.19269382846134,-0.0152277324033673,3.21542376492096,-3.15153403850424,1.94265453332159,2.74930706905855,4.5269289888084,-3.3742206816336,2.5790784725085,3.40649698240827,4.98637305633389,-2.31446970328831,-0.292932197712869,0.553744991070337,3.36995549252313,-2.16254810141426,-0.503209357984833,0.294685495543025,2.19439190209631,-5.53760515755375,-2.99850670490716,-1.78455941336801,1.48047570975368,-2893.26390935939
1.44233577699653,0.381263162339439,-0.536729388423316,0.109040825083333,-0.255031359044488,0.124646221358851,-0.576223899685778,0.0174286636627947,0.221560553330895,-1.92736810575327,-0.484542544303151,-0.526261765421615,-0.500679919058965,0.0894001676050116,2.15300150920054,1.52645999607581,1.67775368032575,0.233795318930728,0.667722909859138,1.07710044713009,-0.0124305322206407,0.851533849861895,-0.202434843174807,-0.212080539285093,-0.41143970574756,0.737298388671221,-0.920255598260492,0.621669436280875,-0.282870883524084,0.118630508244228,-0.326538252166669,3.62423007611553,2.69651035461643,4.89838312888156,1.6151986392003,2.92710060475953,3.5120345292514,0.744530779010774,-1.1646467987915,-2.42038801637654,-4.34274371337823,0.845481775174471,1.74470514452823,5.84955191983084,-3.01863030888117,0.852083033785503,1.90262965429635,4.85708058130155,-5.62419574503069,2.30603057058226,3.11554125215495,8.29750679238911,-3.3184617969825,-1.03160763535337,0.0889253081737198,3.36029999765278,-3.18747158240595,1.97510933965387,2.78381375750192,4.5862586865018,-3.05291116976991,2.70075108637633,3.46911929661245,5.23912850541431,-2.22050980299255,-0.217534635708131,0.665762321549952,3.72161069378652,-2.25580579719331,-0.575556196161758,0.258647618069754,2.22261957546285,-5.46022983923459,-3.08053532664685,-1.86337526543598,1.49568659005747,-2889.97894122744
1.48759034681931,0.368247953827534,-0.446838767065102,0.106794311377341,-0.247474203786144,0.0633970573313649,-0.485300644900084,-0.123282952245789,0.217871177224465,-1.82172962866333,-0.520431117356253,-0.689734226978658,-0.331963340304349,-0.0273572659921516,2.54134023954764,1.58233108646085,1.32588289148474,0.20045418439316,0.758242004003897,1.02859520268781,-0.0944386128025019,0.58752243436317,0.245394646989531,-0.185683736247359,-0.341462655027152,0.637212792006473,-0.882454580374474,0.562080852597449,-0.418124250780917,0.169290319767136,-0.351039808577534,3.67255887534976,2.55307802216896,4.85594090482458,1.63575439872714,2.85496268795839,3.62908202607735,0.681379229693777,-1.16082737747356,-2.45417572646595,-4.29547448801757,0.978007321991082,1.84640544154296,6.40949297341783,-2.65881151073925,1.13626831939245,2.09386038604725,4.6456778829258,-5.34699088971317,2.48565048427301,3.24974112827974,8.51289384259228,-3.28725784657374,-0.929812042085113,0.106064085307239,3.30501894301074,-2.90322404736773,2.05059707343766,2.76468235047879,4.63991729708827,-3.09709199331646,2.79320317271485,3.44240313538379,5.80264630861665,-2.04686745087622,-0.0556828620382373,0.795028422913543,3.77011729246204,-2.20942265934354,-0.548379895826779,0.280243202735227,2.26162364870918,-5.5584944086872,-3.06294742779705,-1.83647995172262,1.55033073717145,-2883.96145468777
1.49612345829827,0.384040747475827,-0.437126353749998,0.103605700555896,-0.249725691883834,0.0748802006801993,-0.53896567983964,-0.137958950410291,0.175860820831571,-1.78228067458694,-0.589797621936024,-0.682319894311966,-0.288264272531457,-0.0428376844757925,2.56562339030431,1.57678477509842,1.3154704172725,0.224768125670325,0.731420006680215,1.04617422254662,-0.0720273584940512,0.502357626028088,0.219740578980572,-0.22217329484952,-0.360807014883703,0.65304252928236,-0.875592346293974,0.529935736908139,-0.441494389537998,0.186459816939525,-0.354411620945133,3.66952497909457,2.55283540961097,4.84321794058841,1.64565845399683,2.8237503244498,3.66866916003723,0.697724540931607,-1.17329308739363,-2.46492461146536,-4.26649644604904,1.00735299229686,1.91217788709097,6.48848910373987,-2.654421853011,1.17443960480654,2.15486044663085,4.59088970576258,-5.29261582678368,2.51322088184633,3.28486054324806,8.55151786838144,-3.30252995507206,-0.927973949600641,0.125291766069968,3.32465380534744,-2.83331616568122,2.06760057224992,2.82525883613159,4.6269789443046,-3.16624238297393,2.85774060471591,3.55186394834255,5.92308520273647,-2.07217774638399,-0.0913606016406626,0.776241283936845,3.75170063834783,-2.23600258730196,-0.567392626324131,0.276806837534884,2.27322178246661,-5.56187334424671,-3.05619077250826,-1.82301045563228,1.58342333329668,-2881.92716716928
1.42944804113435,0.380244892628907,-0.34980282956793,0.0852742040933168,-0.180706553490544,-0.237187117480357,-0.4412015075351,-0.0373081105150533,0.224197502198453,-1.64325444965367,-0.655490168909852,-0.67039805701726,-0.140603331043961,0.135162738984024,2.43138350519307,1.75962750827857,1.49602443014325,0.470965106287363,0.614509696950648,1.19516713974684,0.0979452733632457,0.292477332360481,-0.126932981554142,-0.180401412663602,-0.373020981612273,0.692454297932882,-0.840343669394387,0.519977386117535,-0.482377508458604,0.257316702270633,-0.341589797723336,3.65221432965066,2.66569109208074,4.82739673349453,1.70970708152593,2.69797927682263,3.77701192673523,0.747543343870834,-1.22962862751501,-2.52930933120714,-3.89053177137201,1.1848642912538,1.96917628929831,6.66322181943721,-2.58911629389068,1.1058514417384,1.94527342357289,4.62183182602881,-4.88938191019024,2.63281753961253,3.33615638471646,8.79035559630186,-3.32181434217396,-0.822603818738059,0.159787761708537,3.39314843729136,-2.34664243553364,2.15784143136091,2.83641582140134,4.59815779280257,-3.19485083709908,3.34412518925568,4.01976217009303,6.53765843804492,-2.10547775569761,-0.129106727219963,0.708798539138196,3.42382787334877,-2.35763589764546,-0.667688427320248,0.224212764216211,2.30556974427221,-5.45646891348894,-3.09661698217337,-1.89230242996266,1.57170278923715,-2880.94487124111
