"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_No_Info","b_UsoCel_F","logLike"
1.52540037366469,0.714120688271427,1.70920949139937,0.260230638593831,-0.474360552689024,0.149402120207926,-0.57449232289737,-2.81819058475506,-0.653565587860186,-0.209511581083874,0.58141654293147,0.323632603034793,-0.326969376782617,-0.181600298653914,-285.205005797096
1.38447978135866,0.494204200758896,1.5622398961973,0.277918967662315,-0.557918900814818,0.22844080854996,-0.658434116405028,-2.99020851138184,-0.51060245552273,-0.20094930585609,0.259796717621853,0.317359794213607,-0.448441015013596,-0.155157897189766,-283.513127411187
1.46184973677526,0.558612599963376,1.34552005114755,0.297292896941223,-0.593327666423269,0.267399871464986,-0.490811562722771,-3.06793017548475,-0.227120256102118,-0.213608263589272,0.37146946321779,0.369084400828363,-0.353817399133201,0.053354965395389,-282.888891799397
1.54947671267008,0.635974073772072,1.2963118175475,0.306047048271428,-0.538927858862792,0.288378778214352,-0.420843027472545,-3.11646588154167,-0.32654551567734,-0.198633535122543,0.277587923069664,0.402273806817419,-0.245662518459056,0.0903091592088463,-282.742983649722
1.71696160384592,0.77837097465016,1.58900331658571,0.308670311072819,-0.394051190150954,0.329374974611391,-0.620196631561955,-3.36634028078305,-0.277498774591833,-0.298329380345336,0.211844687354638,0.208653737540736,-0.231626254229045,-0.0253708667817368,-282.738030408181
1.70567236690166,0.772957438356257,1.66522445571015,0.303612393904992,-0.394448315442836,0.318863287938967,-0.569620762625479,-3.44675762802541,-0.303485769443556,-0.321234466209585,0.214327196134832,0.276694710457784,-0.345300717698235,-0.00618661629761977,-282.566679079243
1.6719721547819,0.745875270743144,1.62630647300542,0.299689227871176,-0.421331312281047,0.309321597177295,-0.561273466634853,-3.5068917186546,-0.294603873766245,-0.313547379524261,0.22458257013442,0.350358448165463,-0.329421045004868,-0.0176648449226251,-282.470277320584
1.62223952790586,0.700217462859158,1.52524159067067,0.299775000137298,-0.459095693475287,0.301426875375719,-0.517221051221339,-3.63447939725253,-0.320114776883374,-0.287158708108127,0.247961846193681,0.334144787750377,-0.339774634414574,0.0416589994922679,-282.35620530029
1.59951990408721,0.681766232189213,1.49365082857428,0.29936771706456,-0.491710700737779,0.291601700926053,-0.494969724550595,-3.97879601118275,-0.320688502017602,-0.27037253489599,0.266213796840588,0.400569566561892,-0.337947585049522,0.044326986960042,-282.266141714692
1.59732202661446,0.679547726348713,1.48388719600916,0.299698156692844,-0.503141385260546,0.289161386049251,-0.494278130062469,-4.41176383762186,-0.321163762191695,-0.267194850861204,0.273228721709669,0.415646835626018,-0.333215563016604,0.0477255847147993,-282.204876144589
1.61610701197657,0.694829498136755,1.50142658182741,0.301871718599749,-0.500232122781279,0.291811017487507,-0.503480829756354,-5.12955821924957,-0.320448431455378,-0.268626179400882,0.272989939554843,0.404644057617836,-0.328728716634406,0.0454518307526733,-282.137055887449
1.62638751795948,0.703374252566171,1.51399299740142,0.302426005244284,-0.491572576050126,0.294689488108917,-0.511785037802161,-5.80696373827247,-0.319865833684984,-0.273243440197392,0.26843913690365,0.387117966579943,-0.327038664992891,0.043120879392498,-282.105097524029
1.63213340088752,0.708252932790935,1.52195561042976,0.303114204359529,-0.486425365935355,0.296194716660193,-0.514159522565839,-6.45728043054409,-0.319557212836827,-0.273927824616113,0.266232153202315,0.379797135696916,-0.327978497627099,0.0409652179673146,-282.091030262023
1.63056713163198,0.707104506115117,1.5204088677254,0.303019580376306,-0.485959651547579,0.296018587926279,-0.514226401349874,-7.12919593700363,-0.319376191894102,-0.274084339600168,0.266247586481827,0.380078370748496,-0.328165108158117,0.0409240002284218,-282.083549205909
1.62930205217989,0.706084555915547,1.51891757920211,0.3030497351266,-0.487255382043191,0.295574545155395,-0.51271154336564,-7.83016973278998,-0.319433600317903,-0.273064163773072,0.267058132174161,0.383016865233336,-0.328653920011535,0.041102317130374,-282.079487387581
1.62764498439806,0.704690756487751,1.5166930978435,0.302857567939981,-0.488515976767888,0.295177173109978,-0.512091866679314,-8.51607242654721,-0.31951318391512,-0.272874386884106,0.267619545687923,0.384971562549339,-0.328461193762879,0.0416491330008216,-282.077546787845
1.62787053198042,0.704843905691148,1.51690177065723,0.30289185242879,-0.488797279045606,0.295163297923116,-0.511831583045177,-9.1983215340343,-0.319564869611967,-0.272662821487737,0.267727932030158,0.385346592460309,-0.32851357611648,0.0416642542816711,-282.076585202297
1.6279162431981,0.704874140087556,1.51692478634668,0.302858728234589,-0.488655663467445,0.295210294626562,-0.512101171638519,-9.89235152391924,-0.319559591496565,-0.272874452042148,0.267615793683263,0.384933117213125,-0.328381140823122,0.0416936957917978,-282.076087220806
1.62836269109389,0.705245587204301,1.51751281757381,0.302912197773776,-0.488374016445602,0.295308021285673,-0.512220941294898,-10.5856045846197,-0.319546175980861,-0.272892980816375,0.267488996509892,0.384490843173808,-0.328438104689081,0.0415568787556733,-282.075838979725
1.62832664227905,0.705222351831333,1.51747945094291,0.302899784661171,-0.488280199664275,0.295320829178714,-0.512328313508648,-11.2747408934676,-0.319533106355504,-0.272977240709025,0.267443108569117,0.384327862006329,-0.328405350991024,0.0415557726389209,-282.075716482679
1.62837869488143,0.705266856564566,1.51755482111598,0.302914403245172,-0.488277393689726,0.295323428696093,-0.512282691341857,-11.9670836124413,-0.319533106447771,-0.272931454185669,0.267451931150576,0.384363368575719,-0.328441924043515,0.041531655934277,-282.075654649853
1.62837788133842,0.705264634669009,1.51755549596105,0.302906356036051,-0.488286368128696,0.295322665175291,-0.512280366218652,-11.9670841072064,-0.319535636207284,-0.272929328696551,0.267454168507542,0.384369517669398,-0.328439797644902,0.0415345626793438,-282.075654629114
