"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
3.87517799696384,2.60860634983563,-4.41597381513742,2.62538503925545,-1.67170322297432,3.12549623444752,2.13659120429279,0.525240267663879,-0.90780501747034,-4.82845103264063,-0.320582777236756,-0.422222589659241,-1.07486447598858,1.07151181042046,-2.6483033317433,2.2924089892112,-5.67304953487734,1.13809826366361,2.21343233044019,2.34030288281246,2.21536617192994,1.39700375972831,-0.037169376458885,1.79819550203653,0.500142853505447,0.0843570607946862,-0.113715040775558,1.70141683211292,-0.40639783994275,2.71257753707281,3.01115651825274,6.86860108728866,-1.59898697566092,3.32194188103338,4.18554979822556,5.61840389364799,-0.331334247888027,3.22962703866633,3.6626992771754,7.87776365261918,-1.4426717581692,0.639508061210629,1.86215285153474,3.62765395045699,-0.81787058911286,1.36931910495078,2.31253332386885,3.62399495897247,-0.667653855479389,2.22681244925389,2.46157337100477,3.7908023990378,-1.89265819102269,-0.193119143926896,0.625128858435266,3.79377177725852,-1.82845163074735,-0.615389934666197,-0.0100253531374802,1.72806132941871,-2.53224230187189,-1.70407996948984,-0.75895268496004,0.913007220109577,-1.82365192217057,2.09147938319318,2.50844700015239,3.89065908870133,-3598.17349499654
3.6710805576746,2.46313578719515,-4.65650176183218,2.6751634486442,-1.738391402736,3.15001332175947,2.15825391705042,0.516968419852131,-0.908584243083798,-4.89063199170582,-0.301395194776418,-0.43235135489848,-1.08837706565711,1.09852774292792,-2.66802825541628,2.35134998384294,-5.74244677748979,1.21354074910926,2.30718659732152,2.39473359694251,2.26316694067067,1.40682742608213,-0.119317601534502,1.76470289830699,0.46530804801953,0.0383333075764374,-0.134212993269018,1.74844744515513,-0.467728901157411,2.79331484627999,3.0885486296094,6.78507839268903,-1.614256197031,3.27600463073434,4.23989974058029,5.66332715012791,-0.400357308243691,3.34581592604501,3.68405727574493,7.84953988274133,-1.5253776898289,0.545638872724926,1.80397833384762,3.63161423428675,-0.835991426034499,1.39029222870394,2.31274972959211,3.47005695256041,-0.678924362553781,2.1913777843352,2.42440655255019,3.72973172604811,-1.88048764802108,-0.162265150233431,0.672732063362725,3.87923658689565,-1.78046663973409,-0.543949025955308,0.060653761822206,1.74835563624104,-2.52282830844438,-1.66874513387422,-0.750993465127407,0.917098686411588,-1.84817204915923,2.06247190755954,2.48421698163573,3.96293970421238,-3585.584954188
2.56550639992629,1.64084555765596,-5.57978697509793,2.85263804018401,-2.06706602973073,3.02918263400844,2.31462214267922,0.480468285461488,-0.875727616697348,-5.12840927488044,-0.343132356487917,-0.456046784963855,-1.08150848496178,1.1396670752549,-2.85456551877429,2.58591752725525,-6.06573239466415,1.34424746083108,2.85804111837575,2.85850332953314,2.60598836756328,1.21910599107593,-0.429980356842231,1.6640425289379,0.51979151828494,-0.078100994584461,-0.132879862728843,1.90138462827015,-0.815714212212944,3.01078936037657,3.35432428342776,6.49839411116668,-1.756336637988,3.34300656672784,3.79877231990014,6.12245372568696,-0.471745812091096,3.31716816079167,4.31927220703711,7.71014650454605,-1.73127620713591,0.119122492000997,1.45122326659619,3.89210228510349,-0.95475441122678,1.42564121138039,2.30398137781923,3.03231987516543,-0.724465620967597,2.11896534213867,2.33795460014343,3.56868324628466,-1.56507660943072,0.112519982314876,0.585936472288566,4.1586012428858,-1.44296471626039,-0.457283486633764,0.202448414093702,2.21932708527747,-2.39744224844452,-1.57341610864265,-0.687522339807188,0.97998725072141,-2.02255633456965,1.90706307986033,2.44332025387305,4.28572200957694,-3579.0351286008
2.0138113919883,0.808170263128967,-6.09581871964326,2.92170346263366,-2.30399953088556,2.76255473384122,2.49315011827811,0.392538779285772,-0.804157965916898,-5.23223626872829,-0.459792868803025,-0.409822804401083,-0.999643989344062,1.07901712955563,-3.04453663117021,2.71621346507438,-6.12214955250236,1.27358768527052,3.03093389275415,3.06524522625465,2.90776082188297,1.15246911063485,-0.523516524287984,1.64376317855981,0.302553946115142,-0.179741725362452,-0.185701580930407,1.96379536176647,-1.03132401836596,3.02645644968925,3.40471444713223,6.50786199289103,-2.01247792949171,3.03820423729648,3.65295596956485,6.56014414804872,-0.438478832681562,3.31867656638676,4.65779897533493,7.63882364238296,-1.66279660642975,0.189827918456614,1.2555934347406,4.08077589030328,-0.874797910084017,1.41014992722701,2.28609497600612,3.0866533193971,-0.822702619267033,2.16110773792337,2.38224124806288,3.58205190081293,-1.83913259842399,0.0761709121203403,0.880808394008847,4.26945696586366,-1.31531384590401,-0.358075815899607,0.335199254174479,2.48821392730819,-2.37965226597741,-1.51409256643071,-0.613359482516807,1.05865285829017,-2.19681333797137,1.93974363033261,2.47139025492258,4.38425205226005,-3567.55069945003
1.21004853052646,-0.327308222159358,-6.79105595434613,2.99227926899512,-2.65795956984252,2.30218074303512,2.75277713168116,0.298589821499462,-0.680989598190934,-5.32907536866616,-0.692902190722859,-0.279629233102813,-0.812356519431778,0.910320245128467,-3.31630176868313,2.88890049207456,-6.00703244548052,1.11884295313215,3.00035970592444,3.1701947480966,3.21862603387684,1.29651301062491,-0.556908477096086,1.65697611511152,0.713159351557057,-0.327783519039532,-0.29119324875344,2.20897301145121,-1.31145426570563,2.97944954007482,3.3869100481049,6.70278449173585,-2.53959860843654,2.62753462759477,3.44595243069993,7.22762483431206,-0.625379809562688,3.71351228770224,4.8002211482998,7.58696084618214,-1.44113595734395,0.217224423535886,1.42318346845653,4.23793233741236,-0.737749204560488,1.43515937884467,2.35001727080445,3.41226542192409,-0.848390268578784,2.21432533955715,2.44277264319318,3.70981845775222,-1.86423225954577,0.0908030604160682,0.823060266620064,4.26451120498253,-1.35093091233528,-0.0985769735493187,0.684859181766226,2.70134583240615,-2.32249739922275,-1.44921997591713,-0.518859008680843,1.15210882382836,-2.44825286859843,1.99608412013243,2.58198687177487,4.40338522777932,-3548.13793495506
0.758678626112508,-0.550225057793481,-7.09576790105357,3.01557942264695,-2.86713759588069,2.07711733061285,2.78199573314249,0.279336104742177,-0.615517735867517,-5.33734737343096,-0.876351760631916,-0.213746337621402,-0.659441021134432,0.714655126663424,-3.40307716309184,2.96825634321296,-5.94941836792447,1.0254601871494,2.93956142669947,3.19694074161034,3.1897376006166,1.39461470311727,-0.485032576572785,1.70301725946601,0.657620088041973,-0.399292987612505,-0.327601783542689,2.36050766050975,-1.24362563401324,2.82903432859045,3.3346999291164,6.87721998679799,-2.73776688163133,2.52264515652962,3.29543773183438,7.55529560145715,-0.816451883948142,3.88720484581609,4.80617317425976,7.63872852822266,-1.68808178909007,0.454734875364932,1.56394639846388,4.22109175880986,-0.622714268038621,1.61541940579453,2.53645790271416,3.60493324943888,-0.696218600843016,2.24591054814628,2.46938388534827,3.81917550992559,-1.85755650618184,-0.00100304176609259,0.704615819951023,4.10494733573688,-0.994057950245665,-0.00561198288455192,0.652955528648341,2.65768201645583,-2.47660306430815,-1.34074122591114,-0.33728065033698,1.31301865661982,-2.5475543492158,1.9514458956263,2.51302797349567,4.39555861784438,-3536.80853103412
0.755690022089217,-0.451723751359497,-7.20296253789565,3.00837794183692,-3.04255136582339,2.00630858602705,2.60461652118876,0.247255491857917,-0.563990948652561,-5.30281680906758,-1.03012147067193,-0.217867738003115,-0.536062602220785,0.475783599735,-3.36084296097892,3.00601479838283,-5.93869667671792,0.976079948221521,2.85194294862805,3.29120017462604,3.13423475645767,1.61454082159061,-0.385102631805742,1.73072991809856,0.613038788218455,-0.458799257860385,-0.423990277682627,2.31133651569823,-1.10736021551333,2.79333043470191,3.2661464886923,7.01731825997459,-2.75582558549172,2.54894851375903,3.23864108353703,7.72545188042595,-0.957319090928069,3.793938132869,4.88122437208828,7.72855754215734,-1.84321534701196,0.375453759560256,1.56153281836466,4.20777519750542,-0.613093811492743,1.82603030076102,2.77591971820607,3.73671316543483,-0.674458115585364,2.26266969573928,2.48237320128168,3.90772340150708,-1.94091546349152,-0.0182083756177276,0.710839918890303,3.88935723773719,-1.07002751072134,0.126695458280739,0.789092816640302,2.56434096510799,-2.44771574381771,-1.26519431423844,-0.315048085530764,1.37163930539288,-2.71136657797052,1.86909001750011,2.44274296278838,4.4112082471268,-3525.71545638184
1.09610840596109,-0.154288756406694,-7.2469024186177,2.97359364244559,-3.33168044838873,1.97891263571961,2.172827731034,0.224274261994797,-0.494216575923054,-5.22490500381583,-1.24412992611231,-0.275754450807679,-0.386276667016751,0.0728145698298712,-3.19075831604461,3.0427240671777,-5.89580071972174,0.912104321681232,2.87382296363788,3.38788998620393,3.18770583007373,1.65391347897074,-0.238446755221542,1.75603592090466,0.730284447713964,-0.433433228419532,-0.420778185289913,2.3908766872328,-0.97601950118481,2.76047887618994,3.22229909679063,7.18491996117787,-2.77415183366286,2.45996671209945,3.48733096568917,7.91502452092892,-1.03533423986411,3.79716957800189,4.76581984567685,7.89145623556088,-2.13209937442673,0.269597232629949,1.4387115143473,4.27838967568991,-0.482505685950179,1.95511782405255,2.91721837938566,4.02007825580872,-0.66993123482365,2.21384762230181,2.43463264332497,4.047052706347,-1.99149292642123,-0.0012514982411535,0.707645377540177,3.57719650188641,-1.12007587689594,-0.00908157974609478,0.698738249892182,2.64926514567272,-2.3060602958512,-1.21744221369045,-0.317034066696389,1.37439700202531,-2.85307395114117,1.70854021186918,2.31261356968126,4.44007748628989,-3508.78025498637
1.39313110293272,0.14346980290509,-7.19626256239664,2.9415766893239,-3.56692981667345,1.92645694877391,1.8557479852102,0.345259222580509,-0.479881346156687,-5.16969834249996,-1.33162289393575,-0.273669608308111,-0.368366344869788,-0.160624738286781,-2.95449112002025,3.05735360752875,-5.92958646331107,0.883511260035107,2.96320053384972,3.37569273131397,3.36029554334346,1.68657811569356,-0.167373110208771,1.76440600851277,0.677511943282964,-0.403065416479842,-0.443168280781253,2.56517671977975,-1.19969888571445,2.77767463632676,3.3321179228706,7.27380417299311,-2.85470125561623,2.58075884313203,3.63046836566321,8.00136338894363,-1.02239320982707,3.74150552684759,4.70708958510044,8.0479200396359,-2.10645038267158,0.25177722051353,1.41329059415832,4.35800392688297,-0.468148319991035,1.94095716280524,2.93957488614278,4.15193826586712,-0.711906565560366,2.17830516501227,2.39965036511896,4.09218059998084,-1.96471371828199,-0.0640842940933127,0.638758375228417,3.49254334301983,-1.21084385448834,0.0139400280176131,0.676352079344847,2.40739109306245,-2.47385809501017,-1.20995179347701,-0.198141857685368,1.44809502708293,-2.7594993400807,1.650652082917,2.27450910966679,4.45988828875051,-3498.56906812829
1.61437937432719,0.411656519386524,-7.15037686671791,2.91814807862715,-3.8012585912232,1.78289544367784,1.68319778481451,0.477501789132374,-0.505744923578729,-5.13163132372029,-1.33015752716661,-0.199827047810534,-0.438721302352385,-0.27998700682743,-2.68519252194734,3.07145811768191,-6.00484057647245,0.839225636854952,3.17882441205515,3.4782975706392,3.36652248809261,1.75021750579678,-0.125432316189549,1.79341643985842,0.761073278961681,-0.373783083355951,-0.45666115627321,2.33701880278101,-1.41870965018792,2.82048834056582,3.41675107473958,7.35792198644706,-2.84969002433412,2.56171617968936,3.80562993402494,8.02028965570726,-1.11290080724357,3.74939078666343,4.68862787475842,8.25087174655962,-1.97329791057847,0.313462496908735,1.49647685312101,4.3917229963391,-0.581379162167678,1.95117058918107,2.97453461729271,4.15950201462793,-0.562614767990265,2.1452338817458,2.36525147828855,4.07292015521641,-1.93760275361684,-0.056966095756096,0.69408931812867,3.52153765265315,-1.19617123687235,-0.0508956171144765,0.550899190648313,2.21738424785971,-2.59090067901732,-1.1901325222886,-0.16492711296406,1.5007604211423,-2.75900844463883,1.71786599096938,2.35863834242289,4.50808358657766,-3492.35051294745
1.68959055557643,0.601119867676105,-7.1513958571488,2.91106226189049,-3.99928793150364,1.58040017788478,1.67826567763058,0.514729144574992,-0.558304557392621,-5.11927225900216,-1.26828356678633,-0.10309948279515,-0.555435685254572,-0.282413083580504,-2.48722795918621,3.0879758140311,-6.09050707435081,0.740714204870631,3.30256409801897,3.51531750604459,3.28443265211368,1.76068978739502,-0.0769850114554314,1.79197025292405,0.736478070255059,-0.345156128349374,-0.439920808410023,2.2976237180863,-1.47143168298085,2.89649215179508,3.47688600967745,7.47294584639289,-2.82937191488041,2.57707849843597,3.88484887667591,8.00744289872637,-1.2305548659409,3.75800875540017,4.7083314607477,8.44805197127566,-1.96837862966587,0.385395340491727,1.55802084591417,4.3758528440417,-0.471840607413725,1.97842341064035,2.9675227570462,4.08383578227051,-0.631528844918907,2.1462572765803,2.36927969991574,4.01267202400663,-1.8884994633431,-0.00325424815891041,0.74507052758748,3.58517075631956,-1.27998084088701,-0.111549494654371,0.511244393452086,2.12486291817024,-2.51114323500039,-1.17794589928089,-0.213752402157689,1.43374481788614,-2.56543377112026,1.75781344721647,2.40184943470281,4.52517087607823,-3486.5924152751
1.81724204810584,0.702063499926924,-7.20088099634845,2.90803075656333,-4.28593397818019,1.30045286306328,1.71545215791689,0.445455074861612,-0.646114642215425,-5.1187952114391,-1.1518798912311,-0.00309958349822985,-0.720423672865649,-0.205404715187665,-2.23381728727644,3.11854094873012,-6.20313304891966,0.56865179172639,3.17706602092971,3.48161703174064,3.33124950775807,1.75726916530591,-0.0420864764926817,1.80619685735154,0.743107529997659,-0.310859958054789,-0.4448439806178,2.28309929440844,-1.48555488542288,3.05596411857824,3.62012702870902,7.72210410159061,-2.75060562302435,2.64522688793721,3.97147764503735,7.98071789127007,-1.30788958787161,3.7683800347596,4.67819874838167,8.71341996132663,-2.06510387339232,0.343558389989833,1.52415600425799,4.39934825822585,-0.544740188028417,2.0256090516021,2.99913871136955,3.92308201646001,-0.545514125873477,2.11751204643565,2.34391582276913,3.90709445651018,-1.86283261982813,0.0631082561714669,0.838608084950162,3.65837060226626,-1.38855292873261,-0.22770125295455,0.404869675633675,2.07621415632843,-2.52079757848051,-1.17049546262609,-0.267936050132171,1.40793222334148,-2.29688490795881,1.77162352051985,2.41393764850351,4.52524858876153,-3480.57485778875
1.88431266106564,0.711377233892392,-7.29693228014713,2.91270815995345,-4.58563076332339,1.10893563509361,1.71077242994818,0.374328573732232,-0.738847006326751,-5.1354759546682,-1.05123217730513,-0.000679288329211354,-0.84624224679074,-0.0678998417887747,-2.00105575963709,3.15807045034426,-6.25938489645391,0.37343483817331,3.14580943207109,3.47221024190501,3.3533104150234,1.71534974358868,0.000977297822045683,1.79626990452605,0.789640417060648,-0.25417325268567,-0.398336827245582,2.12520910604468,-1.43044327700477,3.12235326866374,3.73745779516195,7.9884478547901,-2.56217982182954,2.78563802188258,4.02954522038626,7.94301924020516,-1.30550586055998,3.91933802198433,4.63480500002929,8.96409625129421,-2.1730937536095,0.246399438087799,1.35858675730595,4.50800330847178,-0.453083506124665,2.01302412643783,2.94839753999882,3.8118344815241,-0.6212560474253,2.08445641265036,2.31627950801531,3.80014593196128,-1.81937289044032,0.0518921015584148,0.870262872271185,3.6917422280028,-1.45920647086961,-0.268830567081141,0.338724430080323,1.88672084098137,-2.62407250389954,-1.19056568166575,-0.26131432491834,1.37283968008721,-2.25791350131468,1.7831369949612,2.42303412033328,4.52557520365912,-3476.39090609007
1.83759274285967,0.707097329858126,-7.42342964225353,2.92730786536279,-4.82916997255075,1.07532507846128,1.63819571200943,0.392825236234517,-0.805042437701116,-5.16188711477018,-1.00624962602336,-0.0839377709206344,-0.886287232314532,0.0771700433588886,-1.82182858951657,3.19956485676294,-6.2562143747111,0.23421988221731,3.23202653160938,3.37290562061206,3.31613451465892,1.75387297988787,0.0310237743441325,1.79955348658458,0.789987404761754,-0.224135510198348,-0.367426635568055,2.20043583009731,-1.42094578891787,3.13408290858291,3.7548037976901,8.18531594359432,-2.42256990721479,2.84978542163489,4.18860124934821,7.90445406112595,-1.3242840449548,3.99668280104953,4.76351681073871,9.14046272825824,-2.17099967317155,0.159476255712737,1.30361917912507,4.62007266865125,-0.473402988297318,2.02344438481466,2.94273551773011,3.75992175971598,-0.624025270401539,2.07152478093247,2.30493258062013,3.71509629093892,-1.84087662026589,0.0436923685322981,0.885466103867065,3.65618922886552,-1.48574910782966,-0.3178066700544,0.284426109885401,1.81628484133296,-2.6702418918525,-1.20892561767238,-0.316907642769626,1.31996772867333,-2.26576271712206,1.77019401708614,2.43341728034435,4.50063300381204,-3472.38973619026
1.75197107543646,0.741563218609682,-7.62030344119698,2.95709715185814,-5.1219964820554,1.11683916210243,1.50985088234897,0.404267706951484,-0.853289887214892,-5.20463392400827,-0.993568374066949,-0.213883771989869,-0.875230145710485,0.243020447369263,-1.60104194475983,3.25886047127547,-6.26498199213594,0.0998500069609821,3.27342295715135,3.38678057676607,3.46390161615152,1.72903496718268,0.0666791691105847,1.81626365823203,0.765109354688949,-0.224001717964647,-0.349363340102883,2.22477806710647,-1.50945040737158,3.17538199071603,3.79121272819898,8.39165795522094,-2.2458061871955,2.8582640992262,4.329985594105,7.82502929010244,-1.29092474044896,4.06581765092825,4.87018080306024,9.31939479099212,-2.2649973241038,0.211646951982941,1.39161233801726,4.69711789565661,-0.48145186422981,2.02229839246929,2.92472421403913,3.73922396360309,-0.617357893724102,2.09291566710912,2.32931950739832,3.62954102406489,-1.7951374459853,0.0932508334009374,0.926680759925658,3.56021568207514,-1.53291563556792,-0.303098605057158,0.321848409260816,1.78739841245128,-2.66612131547388,-1.22101439363066,-0.382949684091212,1.24449038825572,-2.28505030925486,1.75557559747756,2.43675236474764,4.55431007972615,-3468.86407134437
1.78362963014326,0.715430395529275,-7.88060581824693,2.99815182202595,-5.47501530123801,1.22067316978741,1.32021162310571,0.358459205070962,-0.857451833739299,-5.26344558663313,-0.993144441803047,-0.328243691903293,-0.818801446370818,0.415999518628855,-1.35368226080729,3.33597511908953,-6.32216569687217,-0.0417132585326983,3.33018302126199,3.44145089330864,3.60488709199337,1.9448086799067,0.114247032341562,1.82615097050745,0.692751300714569,-0.231072111631819,-0.322765158305545,2.24329030123136,-1.60538291715997,3.22727212850861,3.85894082317586,8.58007322438741,-2.12985157075782,2.86580466222101,4.3649718956102,7.70870681118416,-1.31322159107258,4.18488687253288,4.93452858442298,9.51637110360111,-2.24131304576038,0.245782008507565,1.41179003387738,4.73203572786328,-0.416749340434739,2.013038217384,2.88835807611038,3.73191377093788,-0.639050642449066,2.07952247128031,2.32311490262861,3.57096753492132,-1.71911390605358,0.166296616113944,0.960510255491747,3.43340163898466,-1.47365076890636,-0.312133488170214,0.326399558318981,1.86628059834887,-2.66434934503778,-1.22294839972006,-0.421983039181422,1.20504289314557,-2.21562175366063,1.74960264285164,2.44470563298364,4.68138401171804,-3465.96702814126
1.8732906556603,0.703182263244762,-8.13813956452966,3.04380829500308,-5.80560239501572,1.31698046306574,1.15545806146462,0.314560964050692,-0.808274282927751,-5.32630830060286,-1.01112353674489,-0.36303040679114,-0.74753302864141,0.534573579213605,-1.16727317781562,3.41166385718495,-6.39512014289715,-0.180382163954789,3.53249701878503,3.45622879814561,3.69364471504901,1.94926506981698,0.145387189609732,1.84199110456692,0.740986200032896,-0.261304551651881,-0.337269454298703,2.28679739244587,-1.5699499700597,3.26337656086544,3.90952599623632,8.69295973778826,-2.16505600200047,2.88521593234982,4.33040122224732,7.59643615299952,-1.37322140311892,4.28938418882417,4.99471983861235,9.69043533380604,-2.29853598167403,0.263513537128748,1.42431486491856,4.76411140512234,-0.431414754740183,2.00036362937816,2.86928916196546,3.72878408087582,-0.630203310565296,2.05567007699222,2.30649794639924,3.56759234783677,-1.75193797151394,0.171547408109879,1.02269204924458,3.36314827049493,-1.45607723771142,-0.247162027655976,0.404937694296274,1.93897918495827,-2.69642845448866,-1.21246059547647,-0.425766891031565,1.21564084790549,-2.10789158761892,1.78187629828657,2.48490694924881,4.80380754528843,-3462.83344744544
1.85273588757651,0.839514092074575,-8.38816561201078,3.09564096745183,-6.10676749910681,1.35819745484092,1.06020652511137,0.369809699093953,-0.730655468326634,-5.3895169100892,-1.04680839222459,-0.32401000636858,-0.699468073762403,0.586712231865935,-1.06306839506017,3.48355421927392,-6.44177748676327,-0.322202762364827,3.59736170608457,3.4735066813953,3.81775562424387,1.94681421609041,0.174765500995848,1.86266886954797,0.770429549660754,-0.29171506095735,-0.344748180024384,2.32495939683132,-1.56251518101033,3.35672306156442,4.00673223364145,8.76963576860627,-2.24363308717012,2.85877802616274,4.34182628946332,7.48997660383294,-1.40904892567811,4.35281786123577,5.04190957212614,9.83070778121835,-2.30202689884286,0.203944133889234,1.35180200182149,4.77132408048189,-0.407493738207961,1.99625030741601,2.84817117108153,3.73083964004395,-0.634543389731677,2.0525263284484,2.3090938554054,3.60482399896462,-1.83019307732847,0.118917324846323,0.997912282652753,3.38528368112465,-1.38471590958836,-0.20625337319003,0.45485074978877,2.0014873386083,-2.66760762045162,-1.18678854882302,-0.445166456526405,1.20564362531203,-2.11798518121515,1.84399323293495,2.56189832171049,4.86904365879237,-3460.1028639223
2.1399728746333,1.04908572833527,-9.23586603001019,3.2723479675406,-7.23273211455174,1.28112812100536,0.882945216773824,0.367764807161105,-0.368827897272466,-5.65056898473547,-1.14019596521795,-0.0475383749269724,-0.714950804053138,0.472020509615876,-1.02656733979956,3.74143469168535,-6.64629494763014,-0.916358518127791,3.77963130085823,3.74000074437345,3.85844029406947,1.8013687647519,0.229260733894696,1.94417831828553,0.717101407517888,-0.316263521217943,-0.382447073560946,2.82498980115462,-1.85042604678419,3.63239552756414,4.34602681017504,8.90448543830695,-2.29195358537711,2.81919118167577,4.43282709866633,7.13320801234452,-1.63752999575672,4.61833947524384,5.36559848100421,10.309600907135,-2.35054455372928,0.137597898316182,1.22285155975106,4.59009678880736,-0.397324235161026,1.92565017376161,2.73202912726735,3.70257194351202,-0.610814398947573,2.02595833083577,2.31286506930189,3.86164344117398,-1.75561471728232,0.210784564005288,1.10634677392044,3.53627509440924,-1.3693273763646,-0.155519773931098,0.525611898721683,2.06555544085628,-2.71022878674568,-1.11029979937043,-0.430795207004984,1.24145377764026,-2.70140237243211,1.82848244434937,2.59031235990618,4.87392472225286,-3457.28798497114
2.07023177560968,1.13700644097924,-9.74163775490246,3.38407429925783,-7.99506562167867,1.12753912762499,0.844727129607961,0.20089009156255,-0.352377473546465,-5.84844663950896,-1.1607923324909,-0.122702116382562,-0.887300357930611,0.184039090374664,-0.882714498073814,3.91752262215261,-6.98657078034092,-0.814482478600178,4.02880584745696,3.8944060948757,4.19624326730538,1.81845540811325,0.280842048459657,1.96892801622301,0.789243023007862,-0.207558170097973,-0.354551990992426,3.07471014081516,-1.89081847467765,3.64986656911663,4.39305560463258,8.99341322360236,-2.46235811535473,2.8069055196072,4.43187906625552,7.10863724956083,-1.67706262441236,4.762596334985,5.45076658862565,10.5347099096519,-2.27726783898767,0.173235869935862,1.23070236175565,4.46422553220382,-0.367594366262517,2.04964949327377,2.81590581302258,3.57487371425382,-0.645767207842879,2.0161903697228,2.31633750923579,3.98417095987936,-1.90151271480464,0.129415170900429,1.09240307597745,3.58011718434438,-1.58472904849918,-0.360300717351517,0.349488227074431,1.93758680208833,-2.73967894960133,-1.09643032372595,-0.470628981188341,1.22507429458258,-2.98227321402874,1.78451142108398,2.57313967131899,4.95154138266692,-3453.29578137801
1.99474131382778,0.971316083966201,-10.4510247048569,3.54613798742004,-9.20485382858895,0.916705526112901,0.741924491690618,0.431311913743954,-0.517120415400206,-6.1670104080431,-1.14189726489532,-0.298631017606537,-1.17114337581476,-0.265538212875243,-0.720446514373043,4.19750847797494,-7.53373503379604,-0.398528966864232,4.22547571363318,4.26479994712479,4.54749754468766,1.92089516750521,0.275953717742279,2.07240465987018,0.727299302309728,-0.0347234209981644,-0.282366319571167,3.25616197623454,-1.79406082482865,3.69623862243329,4.52648654963291,9.16164912972108,-2.93989751258391,2.67709815987622,4.56032913654743,7.20279566255727,-1.97067432795714,4.99102691637387,5.80357194676145,10.8529158808224,-2.54522099015801,-0.0186869943503362,1.1199623024032,4.33041744298685,-0.440110822115826,1.86799948022645,2.61673927056396,3.74317475644779,-0.557729477197359,2.36042347604388,2.68994734899053,3.92123333835903,-1.94333468223997,0.0871851567819483,1.00335801469934,3.45913845552512,-1.92493460400193,-0.651061433303473,0.0893425135515483,1.61241282619082,-2.88672852407434,-1.16041158956083,-0.564987398895021,1.13418861450673,-3.07305863967816,1.88550068317671,2.75295244042946,5.15985782713985,-3452.0194561086
1.99117734461754,0.933900341713498,-10.6001255357109,3.60095554891233,-9.48508613789411,0.862386473739649,0.726057433089359,0.496688875371042,-0.653104884607306,-6.265306871933,-1.19589701982666,-0.271971269076569,-1.10838003028114,-0.254485923214326,-0.81846729356503,4.27833342975792,-7.59820452967384,-0.272114547182588,4.24099374366903,4.2217755105767,4.55545342053793,1.94371522623771,0.263901064543144,2.04221199391302,0.75214833491429,-0.0858548275550955,-0.248664386101382,3.12784630390879,-1.90278114379584,3.71046166248433,4.54613290524309,9.22932012327917,-3.04664086209932,2.83912261467488,4.70502742172357,7.48280278447966,-1.83866849054643,5.1528170110511,5.94391779475921,10.9704815442395,-2.57836530384298,0.000626486225523248,1.16480173215336,4.3899210167579,-0.423225980898899,1.89905227463808,2.62483210862156,3.67144418925335,-0.559265336230701,2.33314609504192,2.66815720555828,3.90117650539749,-1.98077551461862,0.0725019998449427,1.00198999467883,3.49899944586278,-1.84288745983057,-0.577607469769259,0.171738665530508,1.71870003722944,-2.95768204873493,-1.23616111496354,-0.662705533550018,1.03945115273136,-2.97516611676454,1.82573401433123,2.70228792067633,5.25133542078176,-3449.28776929636
