"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"zeta_UsoPito",2.71692559921001,0.319971958405287,8.49113657568912,0,0.421319954786654,6.44860412696519,1.12885034653232e-10
"tau_FRbr_1",-2.0917478329934,0.692139566123541,-3.02214746183147,0.00250988247428685,0.933995451861459,-2.23956961334718,0.0251188772739708
"tau_FRbr_2",5.44454780660023,1.27809164999024,4.25990405824325,2.04514671480194e-05,1.36994581496657,3.974279673779,7.05925748814007e-05
"tau_FRbr_3",7.16867453184215,1.64051247820206,4.36977750982957,1.24373191696669e-05,1.70308768469904,4.20922222399193,2.56251263324181e-05
"tau_FRbr_4",13.3640443818225,2.86102653053158,4.67106622018616,2.99640313605742e-06,2.80599137191814,4.76268192253455,1.91036838814718e-06
"tau_EnfCond_1",-3.20829045588367,0.774068540412698,-4.14471107968444,3.4024242256292e-05,0.766548311344135,-4.18537280482422,2.84698455277343e-05
"tau_EnfCond_2",4.89258450973121,1.15389112273732,4.24007465983861,2.23445455274085e-05,1.25595781963889,3.89550065553786,9.79960971025928e-05
"tau_EnfCond_3",6.94877280577831,1.5686600755989,4.4297505328714,9.43421570287484e-06,1.6651096818308,4.17316221363754,3.00400902284448e-05
"tau_EnfCond_4",11.5447960898586,2.61702712357985,4.41141629211178,1.02696656332224e-05,2.78016021635616,4.15256502914421,3.28769285991015e-05
"tau_AFrSem_1",-1.39061481129142,0.412829393335756,-3.36849757730412,0.000755790612643636,0.511031155294525,-2.72119379979869,0.00650466149799089
"tau_AFrSem_2",5.73985517625461,0.82857606017071,6.92737269656577,4.2872372318925e-12,0.993238957913372,5.7789267431808,7.51786499719742e-09
"tau_AFrSem_3",6.61391773486629,0.927205019385343,7.13317723328412,9.80771019953863e-13,1.09057963875924,6.0645894163135,1.32291155807707e-09
"tau_AFrSem_4",11.8135139426241,1.65459674831996,7.13981455277199,9.34585742129457e-13,2.04945361034772,5.764226076149,8.20333934115069e-09
"tau_CulFr_1",-2.20155596546211,0.251568820159448,-8.75130695475984,0,0.278892510638161,-7.89392286090621,2.88657986402541e-15
"tau_CulFr_2",0.318366351626905,0.187606662947226,1.69698851109814,0.0896988326339869,0.220064260059698,1.44669721262571,0.147981745491756
"tau_CulFr_3",1.44732872463417,0.211297515485056,6.84971955922753,7.39941441452174e-12,0.244220039076045,5.92633073891001,3.09778358520418e-09
"tau_CulFr_4",4.66725889175337,0.416287773405187,11.2116165545188,0,0.447029589027566,10.4406039472827,0
"tau_OmLmVel_1",-0.449570084217,0.198044410141176,-2.27004682382363,0.0232047422099304,0.199888488545313,-2.24910442561622,0.0245058530572593
"tau_OmLmVel_2",2.00865091810434,0.243096488920677,8.26277223098756,2.22044604925031e-16,0.236476798115131,8.49407186715381,0
"tau_OmLmVel_3",2.63879454656581,0.289113157348165,9.12720324031478,0,0.285039103617646,9.25765803033646,0
"tau_OmLmVel_4",3.6244015672202,0.413369705871689,8.76794190705696,0,0.427789220975934,8.47240040072,0
"tau_IgPare_1",-0.60137231832126,0.204381392538408,-2.9424024900322,0.00325676333135538,0.21304657847005,-2.82272694844428,0.00476171069949682
"tau_IgPare_2",2.15372443636757,0.262498732734611,8.20470412916244,2.22044604925031e-16,0.271643230360343,7.92850399220549,2.22044604925031e-15
"tau_IgPare_3",2.54531776177032,0.295716922456765,8.60727800297751,0,0.299091779413023,8.51015620277357,0
"tau_IgPare_4",3.97904450250175,0.524058543850139,7.5927480797634,3.13082892944294e-14,0.525789854316845,7.56774682857221,3.79696274421804e-14
"tau_UsoCel_1",-1.87400376303676,0.188246191760593,-9.95506865509431,0,0.181276073321957,-10.3378439784958,0
"tau_UsoCel_2",0.155216289550224,0.137170257241402,1.13155936769196,0.257819730829965,0.147425319099946,1.0528468956204,0.292411167958771
"tau_UsoCel_3",1.06392075498223,0.152175898357341,6.99138803494309,2.72182276717103e-12,0.153643361895802,6.92461256935891,4.37161418176402e-12
"tau_UsoCel_4",3.69568792626664,0.369602591996916,9.99908552128736,0,0.381988039312783,9.67487865042943,0
"tau_PasoPeaton_1",-6.60768762539712,1.70955181104717,-3.86515786342247,0.000111017371472899,2.91568447309858,-2.26625606658149,0.0234357096429116
"tau_PasoPeaton_2",-4.68917681023132,1.36233291460885,-3.4420197588617,0.000577388073778939,2.31510903928947,-2.02546693509973,0.0428194403611042
"tau_PasoPeaton_3",-3.52790095532689,1.14999427617694,-3.06775523010003,0.00215673195706634,1.96212451972077,-1.79800054475082,0.0721769214455064
"tau_PasoPeaton_4",-1.03579000999222,0.716445588723995,-1.44573436740253,0.148251721017412,1.17820555942678,-0.879125040367443,0.379333482099993
"tau_UsoDirec_1",-6.76269842814892,0.96102232917313,-7.03698366089744,1.96442861977175e-12,1.25228695765795,-5.40027857576401,6.65374915165273e-08
