"asc_Op1","asc_Op3","b_tt","b_dt","b_CongAB","b_CongCD","b_Sem_1","b_Sem_2","b_ACC_0","b_ACC_1","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_SI_MTRP","lambda1","lambda2","lambda3","gamma_USOCINTURON","gamma_USODISPMOB","gamma_EXP_4","gamma_HPICO","gamma_LV1","gamma_EDUBASICA","gamma_ADULTO40","gamma_LV2","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_PasoPeaton","zeta_UsoDirec","zeta_UsoPito","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_PasoPeaton_1","tau_PasoPeaton_2","tau_PasoPeaton_3","tau_PasoPeaton_4","tau_UsoDirec_1","tau_UsoDirec_2","tau_UsoDirec_3","tau_UsoDirec_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","logLike"
1.83990668876905,0.510483176817923,-0.0316619773437339,-0.32477679282447,-0.210387779753603,-0.562044840397282,0.16540581573334,-0.3532596054242,0.696062122066617,-0.331251780210704,-0.424033464699091,-0.890982005775493,-0.0625800699809219,0.0244941275085935,-0.216426697036131,-0.65523822423691,1.408609555028,-0.591823700520706,-0.271752106997466,0.111447797926954,0.407533798821807,2.53152454918486,0.819147281567812,0.00226572813783896,0.32513491431642,1.4295268186984,2.90251772870376,2.80834792779598,0.811251682323867,1.67903443947904,1.91818892801977,0.911631562819732,0.303705762311058,0.29112496239954,2.31460390879877,-3.62306171315708,-0.472207457346357,0.57934023240952,2.74273997256915,-2.99652299646777,-0.0756665723903016,1.11704746462704,2.65310914177347,-2.94709459581791,-0.00768331033567025,1.13544080482801,2.89253639614334,-1.75886542817369,-0.280583119612998,0.688146020038616,2.75432673997172,-3.62227984492486,0.118779010655987,1.10903702464656,2.38146533505857,-3.78871893212795,0.361924826719167,1.04778124773734,2.57978629259533,-1.90168861663539,-0.0763960437111816,0.939766136059634,3.005579815905,-2.30778827859138,-1.03737600861617,-0.180543253722573,1.4585325039929,-2.83965855915799,-1.76733618694132,-1.10338721502401,0.348672838589117,-2.91393552781744,-0.235402693935836,0.71225215247329,2.33892601798376,-3458.72143721894
1.81074946988293,0.531438725232532,-0.0279802175785524,-0.33071812505144,-0.334390707961398,-0.602367367096232,0.139663110334873,-0.346752056254966,0.747836669637721,-0.368366685206935,-0.434158419437309,-0.820310182780315,0.0691794877671022,0.0962214574847788,-0.231869743920857,-0.663388887330547,1.28102094330723,-0.629007555742583,-0.381980890823391,0.0948399045448105,0.308905982019126,2.59457592892099,0.861964121173746,-0.021384802247785,0.342068094393847,1.3343365609766,3.08979596269599,2.99855165948431,0.803260101038685,1.5467680090939,1.78805589689798,0.632205333873181,0.188157595071203,0.230686216468738,2.42232128066689,-3.89161154906216,-0.577232429651132,0.558697199143369,2.88941653689905,-3.25449376309485,-0.189054122255959,1.12744630323706,2.80464830084768,-3.21290228574758,-0.0534264374328758,1.14700363313121,3.09834396074791,-2.03587626999972,-0.358347497984168,0.63312140398847,2.81971437884026,-3.84708130653037,0.02323867072946,1.16730246613968,2.5195335860229,-4.08144808639892,0.287179571133683,1.12006390453557,2.77119253042333,-2.09611315662263,-0.245053101447541,0.910019319708559,3.11911061781529,-2.25821494616344,-1.07557923400942,-0.208525464096109,1.19941672762351,-3.07472235569259,-1.93393758753029,-1.17678104492148,0.279757977199519,-3.09452639281948,-0.302712101018339,0.638670089293748,2.37327084082381,-3416.93575221179
1.66308362710391,0.596893438458202,-0.0274252703870324,-0.31992303100258,-0.497567397915764,-0.68260176350726,0.0934074992187247,-0.325818884283046,0.808345487808622,-0.406329940318567,-0.4336203586366,-0.679939501451029,0.279664224291399,0.212469566727685,-0.200925511625976,-0.575234031825602,1.08876585038986,-0.611050385032119,-0.335899114616306,0.0542347421421051,0.164672879801131,2.88854318792176,0.992983817054825,-0.0928037418662026,0.534365515279577,1.15592113192363,3.34662202275948,3.2604677387805,0.857472946370312,1.27592047589006,1.50838427432793,0.649531030276251,0.295563486289255,0.137593914875887,2.53731555755701,-4.30565208265153,-0.778197220609513,0.504157160811232,3.11045970627669,-3.69090080272041,-0.389057722472416,1.12648536291485,3.03957395054651,-3.651487387019,-0.181268594448282,1.16725144287481,3.41843504250487,-2.52997068763689,-0.524708380938166,0.386164096975029,2.89289701691748,-4.18308592142656,-0.148126272150845,1.23077779761211,2.73638816749139,-4.5382527071724,0.129723239250822,1.21665445645404,3.07862550643837,-2.28683903576032,-0.369038544824863,0.651967925432555,3.2354818202924,-2.19003915721083,-1.05031188888062,-0.316653120372172,0.955730781684112,-3.44500671621583,-2.12079317996733,-1.35977620726816,0.20443583965633,-3.39497560157783,-0.454665364539281,0.532091615306069,2.40860342580371,-3379.01514632838
1.56427068033826,0.60912901344754,-0.0229258666284758,-0.20099739420295,-0.687711617441712,-0.75464750486767,0.0577326970673384,-0.310307095261285,0.852206014773194,-0.41581704860967,-0.409878244031805,-0.525860014506511,0.480123909448035,0.32483747728796,-0.111830809205409,-0.569726958231087,0.637364540496748,-0.714810368355515,-0.332036335014844,0.123749588053227,0.237778225682126,3.18218964511573,1.05710326870531,-0.114336483838043,0.578871342674026,1.10452579960186,3.63376023606464,3.54718224034401,0.52081831982711,1.06827263736328,1.2386968863584,0.652865892866648,0.308583403142072,0.303119266846421,2.6655884860655,-4.69434315643925,-1.01682297008793,0.386047846004148,3.32790603478071,-4.14096107979872,-0.585500274319579,1.10024445799343,3.28246784116694,-4.08231553984361,-0.330949518598854,1.16033445470286,3.75013295678833,-3.0684023688573,-0.855510885853679,0.0554223853947065,2.93065761157677,-4.48509520788991,-0.327404707592403,1.24295096079296,2.95418765865239,-4.994976330999,-0.049989863053001,1.26336401758133,3.40077661422653,-2.35712060279132,-0.467401209737446,0.305287047019955,3.2824836796534,-2.13440010893424,-1.03022704063261,-0.426952994755378,0.929580487982395,-3.80057521754776,-2.24205881853963,-1.53625896467706,0.0959305707171279,-3.6796572769561,-0.642223577287047,0.423769172655548,2.42703630453656,-3354.09202892419
1.34581229290999,0.70474475123632,-0.00277541723475094,-0.182294784250912,-0.758806835705655,-0.836864983173597,0.0203519939048589,-0.292018376548638,0.842859439333339,-0.3797411915131,-0.378396461616225,-0.394689108926828,0.619356115586668,0.403986739331643,-0.026554809040426,-0.515324868492928,0.332519065353386,-0.76220703978562,-0.307499527548521,0.209989753077372,0.391968562118284,3.50474420346713,1.08717777608028,-0.130668568296925,0.653853364734988,1.0113344350727,3.82823973947479,3.73956616022011,0.499361427031097,1.04623443846926,1.18904417716177,0.442420490771037,0.107954262200119,0.223241953777676,2.72858121281226,-4.9923011856794,-1.2141502060845,0.222280926436655,3.47830821619349,-4.51508933395667,-0.714822774172392,1.03340818353527,3.46060814570993,-4.42903587409418,-0.492022486723501,1.14923815468384,3.99703562925303,-3.40613561457213,-1.22717297671187,-0.291138233492361,2.90268244097884,-4.6559365246446,-0.441612737635985,1.18949453918405,3.10872183450236,-5.29276379145457,-0.178098757370601,1.23294700610538,3.64497917381668,-2.35787615045233,-0.565292189631646,-0.0355321238982989,3.22931491332052,-2.11273203413719,-1.04160002852458,-0.471077937865553,1.10666649762082,-4.04089797881107,-2.30446771239396,-1.63205837110473,-0.0414108850379296,-3.90740926753651,-0.784022389790237,0.323221071326522,2.41698036031526,-3325.62252471141
1.27074811283217,0.755115132084786,0.00283491788780771,-0.188124111348139,-0.766167700311736,-0.87015819528689,0.00828630855109114,-0.287267793352097,0.840798749745787,-0.366324138659537,-0.373338051250107,-0.363850914998237,0.65614082407515,0.425711601012395,-0.0214431431015954,-0.462620429908127,0.351664140096647,-0.784541369075027,-0.286770447974528,0.241392865644429,0.452563476185477,3.58345238197867,1.0978531646886,-0.133802363891818,0.661347357915271,1.01747515596314,3.89431854085903,3.80527242782172,0.479887518831544,1.02590985226118,1.18913594898355,0.35673033545875,0.0788480516119457,0.258505633218524,2.75756924298392,-5.08369757525526,-1.27558594588872,0.170615910633705,3.523923821023,-4.63048905354428,-0.757101012432639,1.01333089945321,3.51426093194747,-4.53625572413651,-0.561838953458349,1.16243596189311,4.07267337429326,-3.50576101388598,-1.33567440998741,-0.40675883833474,2.89005271981856,-4.71332441632526,-0.474011430155218,1.17218153078417,3.15442352066114,-5.38482604156096,-0.217210458729782,1.2242689293405,3.71945733162906,-2.35523910896658,-0.596795865913738,-0.115445900262557,3.20991528363563,-2.11468031809074,-1.04663002901768,-0.469983106768946,1.17588848424117,-4.1078249675794,-2.33003270818645,-1.65187563244132,-0.0746883601531173,-3.97451438108893,-0.826483782610101,0.291598020117951,2.4119713465189,-3315.31937113219
1.01644114692666,0.947625885254111,0.0182392773643421,-0.22482461821692,-0.760809151165696,-0.964724643896144,-0.033446136913971,-0.272740303152843,0.816316379062113,-0.302245395960861,-0.358820793442723,-0.280527031141714,0.747951394866324,0.482701461387109,-0.0617011617045787,-0.370921692072433,0.398196646810827,-0.989543324887615,-0.241546555458828,0.359203367193365,0.690428237638218,3.62586167099591,1.00296728179861,-0.119033058195351,0.640629286394156,1.07864507291133,4.10683398305675,4.01980347021392,0.47075127489754,0.952319041706873,1.19867060221225,0.360056179261288,0.0018485695247857,0.166044678079281,2.87372446742479,-5.36284922084359,-1.42862240647669,-0.0308787142888784,3.66088254606549,-4.98892529183301,-0.877328166901514,0.917820224577111,3.67310110832863,-4.88395885452012,-0.72751398510607,1.14101421215867,4.30719436405311,-3.82184686562854,-1.70364776358498,-0.70397773988831,2.82349513930272,-4.87913666623381,-0.549228551512309,1.10389076124717,3.28683937847163,-5.6629833319901,-0.336092046438515,1.19465548648801,3.94787862582447,-2.3598519968545,-0.808109299594165,-0.0695138504915535,3.12818267958944,-2.17716073137089,-1.05954180535785,-0.420769446514631,1.44768290834619,-4.28789051149502,-2.35019003108255,-1.80451947223477,-0.0585621070314446,-4.17324659765883,-0.892041096467382,0.13662377501694,2.3865267964865,-3299.53076663418
0.942362125778333,1.01324540293309,0.0241888711323276,-0.215503598619177,-0.766945609694046,-0.995304643724973,-0.0466800978641587,-0.269983042051795,0.807833648726023,-0.273045965346771,-0.3524754898301,-0.253504501280579,0.776574039253952,0.501718172809834,-0.0783649990616171,-0.346729044689582,0.384378986190818,-1.07904485076529,-0.225147673836562,0.41182075561321,0.800373043632729,3.62459525387011,0.941673081489131,-0.10796395673669,0.624902424575157,1.06779419446554,4.19521341976968,4.10921764652091,0.561466658581001,0.972478937663086,1.21326429876038,0.347320052496399,0.0223939980028572,0.205374281269717,2.92156454836447,-5.4864180353933,-1.49376337420586,-0.117695360615036,3.71761006224137,-5.13773084131375,-0.931648154775871,0.876338226139327,3.73756445261428,-5.0303261898207,-0.788082447967022,1.11953732989399,4.40458167912852,-3.94177125799651,-1.84308170249888,-0.814867904378501,2.78967068859685,-4.93868206121262,-0.575285124652701,1.07514164516395,3.33864748840352,-5.77759670462111,-0.38685631911493,1.1846831994751,4.04142162103855,-2.38096698263763,-0.865467714455685,-0.0430093318016971,3.09252455601119,-2.21511289839588,-1.06574547936058,-0.390432286973993,1.56060195807053,-4.35581899285347,-2.35984101408018,-1.86875971341459,-0.0408495245907304,-4.25425513535309,-0.918027779414043,0.0675854119675017,2.37422698578758,-3288.67001982474
0.845612353504976,1.11366509182658,0.0350927494114297,-0.168088691830174,-0.779678753384152,-1.01411056300356,-0.0635505217077513,-0.268104798663547,0.787537355327063,-0.203126494530594,-0.343704083789095,-0.226087530915834,0.789753558587928,0.516986630205588,-0.131828795449718,-0.274012663217349,0.42188660794995,-1.11614881649722,-0.219134148364159,0.428029837194625,0.906683214987655,3.6136989025362,0.705325116036145,-0.116143354361329,0.587769879616934,1.03243659507434,4.31648052571291,4.23434894866643,0.568001310621603,1.15260885484841,1.30799237126359,0.400929858227662,0.050490283016983,0.19060697128328,2.96322429855415,-5.71302043301745,-1.5870844856203,-0.287034899476852,3.81567351141,-5.42979009137136,-1.04543026353082,0.780413317385973,3.8436503362856,-5.33534922551215,-0.881304662092412,1.04435522598867,4.57860747337496,-4.17751000467602,-2.11788608623122,-0.951721184149704,2.69435581054885,-5.00498839399704,-0.578571645450778,1.01730337774914,3.41838732401278,-5.96564166112313,-0.450478154933088,1.16296866974039,4.20671215883308,-2.51531928904806,-0.768147607580663,-0.00506337902457835,3.00999904998475,-2.296650978944,-1.04905117026764,-0.289751246252554,1.70445616406916,-4.44059153501799,-2.49088093648488,-1.81804564019195,-0.0245452750963269,-4.4218952086629,-0.956453358798664,-0.0742924539922153,2.33763510121152,-3282.3905163948
0.774914700069014,1.21705557626483,0.0455592838179407,-0.034417878440023,-0.800075759607121,-1.00119606788442,-0.0729643608726425,-0.270950273711199,0.75155419816135,-0.0754912655703794,-0.327885305539802,-0.215700069600497,0.751555455849467,0.509690762715686,-0.216125021738856,-0.226546604094137,0.410405201530991,-1.08161805833611,-0.268656803081403,0.399225896560596,1.02621040053273,3.64359091743799,0.26035046930962,-0.146351190800197,0.544143931487574,1.30964516191169,4.4642106730186,4.38925065181642,0.742329620179976,1.0993927016086,1.43947361351274,0.426458531672884,0.0470835696976896,0.169554592433718,2.99099284661166,-5.98158605112013,-1.68616414762507,-0.552519395524814,3.94106374860841,-5.85868710487617,-1.21729904169925,0.616719917446511,3.97885146097593,-5.78940416960095,-1.00485351909813,0.892215348754595,4.8198042391565,-4.53744327693371,-2.45305766037035,-1.1921173716025,2.50940282465662,-5.13087019358535,-0.556333645455452,0.912938315043419,3.51716675291625,-6.22773156719223,-0.516260734441828,1.11208689860337,4.43895388410667,-2.72081832270885,-0.546363800959031,0.045347781304432,2.84339986151291,-2.41227869356494,-0.985561452461528,-0.119629381813283,1.90251402192193,-4.51450605589877,-2.68006248145466,-1.71565971335479,-0.0344697506821497,-4.66003045833169,-1.02823249527026,-0.271715947773549,2.25907217963659,-3276.6241473306
0.796507874916275,1.24425906325764,0.046062642120398,0.0243974067876897,-0.789723284936432,-0.968275100639864,-0.0647552707360903,-0.275248092870324,0.735415956759814,0.00183630496668914,-0.324460964383297,-0.250939032828238,0.673119253626337,0.473528966426867,-0.266957894344912,-0.221193110855892,0.443725722675036,-1.03718272938588,-0.332151071183598,0.322660132591159,1.00969263481862,3.704080336261,0.0067975789446339,-0.186697287953644,0.530282481136412,1.24224783784455,4.52107676769141,4.45080463968467,0.786518274925374,1.02699100823021,1.46650116088251,0.451316418376503,-0.0279201374615503,0.223031945011126,3.00394604204064,-6.11711566090993,-1.74491553125119,-0.660685783911302,3.98410415871641,-6.03704198522639,-1.3010852290578,0.532487010057408,4.01583733658573,-5.98124195887815,-1.08491579475732,0.823554365163262,4.91081934806819,-4.72484788654462,-2.53551461579954,-1.37494800181452,2.38004586698042,-5.15937320224975,-0.498836135887435,0.852718735875292,3.53757267134672,-6.33109146002361,-0.505131513263946,1.07370048148507,4.53225620175073,-2.73155218358154,-0.53676379136309,0.140439972553675,2.72416095952059,-2.43391038212881,-0.916466639038473,-0.0607327485255694,1.97313207355066,-4.49795207977542,-2.72468884148077,-1.71209259743632,-0.0678423940574134,-4.73946972361632,-1.10305686188909,-0.309886038946091,2.19547780248411,-3268.39284405048
