"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_3_ruta1",0.261031540903338,0.923934186732561,0.289017621942087,-0.00105853709814777,0.0203852160738524,-0.0316999627468763,-0.00279794328230516,-0.0996014678675438,0.0177785117611832,0.55861560360223,0.312865416380058,-0.362695132045127,-0.0031133220240045,0.541559067661091,0.265989500394777,-0.30482009817804,-0.0226971413183345,0.541857510691833,0.264794638954178,-0.377395851687266,0.00442445959401858,0.698707904484937,0.268333309344593,-0.340854220886804,-0.0516799699657175,-0.00740918712986385,-0.0184652958203373,-0.00464385894288916,-0.0171101504826828,0.0553538373641762,0.00224026552938046,0.0726542610630805,0.0743779105401903,0.0657825852255717,-0.0263076408306168,-0.00214397083271583,0.171936594831923,0.169613209514269,0.182806409431365,-0.00401589809957437,0.00988367047441273,-0.0957567613456289,0.00116647605959488
"b_Sem_3_ruta2",0.109085644205407,0.301344420869882,0.133314966504903,-0.00321256910479438,0.00607515526152677,0.00736509886876576,-0.00351634924570159,-0.0394899693431416,0.00787834885205493,0.22423911638087,0.150196818620596,-0.0521216655507477,-0.0373861148330092,0.228609564073819,0.114814650881228,-0.0152219341029471,-0.0363637837114526,0.224873389366249,0.103584863820461,-0.0347982261134352,-0.00364763683899979,0.268333309344621,0.401085182441046,-0.0187170233834149,-0.075987752635039,0.00769773089994159,-0.012493353818048,-0.00178568915506877,-0.00534287896395524,0.0507820522253206,9.50142759306006e-05,-0.0168731341619954,0.0064855118637883,0.00113048381515725,0.00314999138812021,0.00246126526009189,0.0879481270198844,0.0891865802938117,0.071350219999985,0.0103467338759848,0.0277608285971132,-0.0246811019434902,0.0120003866357614
"b_Sem_3_ruta3",-0.159195189404735,-3.756886881888,0.0770968489762609,-0.0306711328841804,-0.136728297089025,0.0556425093394455,0.096210045818444,0.516983662486703,0.0217363273998121,-0.574774154364108,-0.298910966963663,3.37333119764826,-0.443501471503582,-0.434987899316515,-0.172104189583766,3.28105802988972,-0.247786097766925,-0.418293836889889,-0.164970803782788,3.43870006707908,-0.228636979411259,-0.340854220886802,-0.0187170233833595,3.67776033443175,0.000609444661074424,0.128152603829973,0.0643875166528477,0.00898877428387647,0.133747591132224,-0.0863272401421152,-0.0061789351511674,-0.372416778340981,-0.40874761353672,-0.264028683226946,0.0880824550328278,-0.0142652238824047,0.0692225148050783,0.072776575024896,0.104902693540615,0.0420890349305314,0.0415422015817251,0.15435674717919,0.011095232351224
"b_Sem_3_rutaEC",-0.0181719175508022,-0.0180649930378578,-0.144300823114581,0.000916951372728631,0.00296954756589184,0.0138891134769069,-0.00717765149961082,-0.0436261959361509,0.020574892444142,-0.0403750100430649,-0.00492158313832325,-0.0245338086339145,0.248872870373042,-0.0487810725582866,-0.0176420458078084,0.0185427191663646,0.23933950984172,-0.0318711057847914,-0.0165071854613332,-0.00348682694440849,0.246455605090618,-0.0516799699657164,-0.0759877526351097,0.000609444661072797,0.410551763748372,0.0105436349182258,0.0104152970471808,0.00573691045358535,-0.0113532251468541,-0.0119797940984382,-0.0170944008573009,0.0304186882389594,-0.0267242774104383,-0.0237132569406097,0.0102962251112293,0.00198656568870803,-0.123292884956829,-0.082750163167782,-0.0777297035020154,-0.0654492039842659,0.026609939425088,-0.0199385414561977,-0.0239711243499224
"b_SI_CAMFD",-0.00214849495046345,-0.101743237530627,-0.00639693939624639,-0.00333032439237561,-0.000656438609073682,0.0105943200666312,0.00313808584617483,-0.0164818785433195,0.0124444640160166,-0.0204931727163469,0.00487001478186907,0.0876361883160531,-0.0083666042423318,-0.0268877744380818,0.00157573148653249,0.115795535111011,0.000534460824974525,-0.0167428831616411,-0.00345885533631339,0.111438007220911,-0.000960942032261082,-0.007409187129864,0.00769773089994251,0.128152603829973,0.0105436349182258,0.075711829854776,0.00586381783580649,0.0041867519697853,0.0033916495772693,-0.00828069660518837,-0.0026968343554588,0.000293890435284814,-0.0191495462749407,-0.011376192287424,0.00448618808150283,0.00357307678519284,0.0226203032650169,0.0225973712541477,0.0203776444012717,-0.00300151931263282,0.00415642445289568,0.0082845807967368,0.00186515099265966
"b_SI_PANEL",-0.00981823368232715,-0.105227235607509,-0.0127936380536485,-0.000891445359418178,-0.00143366021033263,0.00372969715061304,0.00292068060378641,0.0219040940587539,0.00247777661081117,-0.0209016577987282,-0.0164428610484589,0.0970075695681471,-0.000644995867574334,-0.0171255031479566,-0.00351324350993955,0.0889554557926775,0.00819790422745745,-0.0250458382792937,-0.0123531715108808,0.0920230237606714,0.00283374595563483,-0.0184652958203373,-0.012493353818047,0.0643875166528478,0.0104152970471808,0.0058638178358065,0.0363541253459534,-0.00109866727944655,0.00350726104341634,-0.00196329989762588,0.000672958961779496,0.0126102732048197,-0.0055722741516481,-0.00446632761537858,0.000654414524997131,0.000806743254229696,-0.0124225100288925,-0.00325457068306715,-0.00170459504929648,-0.00806245065496316,0.0026424867787662,0.00886668343880515,0.00138322967359405
"b_SI_ZER",-0.00461974687162682,-0.0347703131649802,-0.00987350486725662,-0.000745096076012436,-0.00060372062785262,-0.0029126776008121,0.0112737534220948,-0.0143137314981379,0.0105023793033141,-0.00753017734948852,0.00217346556252696,0.0218210779396266,0.00226532366649289,-0.00171938778069409,-1.47822096077731e-05,0.0343199298844086,0.00498971169688452,-0.00410043594121563,-0.00618146670249562,0.0526535819490657,0.00575545029342349,-0.00464385894288912,-0.00178568915507592,0.0089887742838765,0.00573691045358544,0.0041867519697853,-0.00109866727944655,0.073841453290439,-0.0191594709650708,0.00592436979680021,0.00637254286930673,0.0205213713033721,-0.0138704259874237,0.000284412696581222,0.000182036865036129,-0.00239409239942043,0.000366362918688015,0.00574176218720738,0.00140050187287363,-0.00724679290112684,-0.0101688133410194,0.00277694515085985,-0.00889659434177083
"b_Si_MTRP",-0.00090891091649809,-0.135500654667932,0.0145640078954595,-0.00131547908826348,-0.00160409885140434,0.006829437155041,0.0177243465652004,0.0163743033211115,-0.0188563043975477,0.0144473034505435,0.0016809736946274,0.133360536084363,0.00340757012112735,-0.00966634574642025,0.0174365456092084,0.102200258159146,-0.00524640661718833,-0.0110080125088475,-0.00777037427036147,0.109063045123708,-0.00773625075316993,-0.0171101504826828,-0.00534287896395025,0.133747591132224,-0.011353225146854,0.00339164957726932,0.00350726104341635,-0.0191594709650708,0.100817551860497,-0.00791143608643048,-0.00474824025298715,-0.0253798373418838,-0.0167848415486261,-0.0124505418808192,0.00449148368558621,0.000193726994380535,0.00366611463511266,0.00684853146496065,0.014758425102634,-0.0163333934729049,0.00380028374772579,-0.00484595214353435,0.00514305284201935
"b_CSECO",0.0284566073336586,0.14397708889183,-0.0470385742013265,0.000130366056405701,0.00121868167215819,0.0138302438436886,0.00346354810848395,-0.0130488768475583,0.00251055930431763,0.0485223239544803,0.068975049910577,-0.0654463964467389,-0.00744011767458012,0.053006661030194,0.034611730922641,-0.0838649714646137,0.00655464080749001,0.0538917941963252,0.0276663944817703,-0.0762211301258512,0.0143781322625021,0.0553538373641757,0.050782052225304,-0.0863272401421158,-0.0119797940984375,-0.00828069660518837,-0.00196329989762589,0.00592436979680024,-0.00791143608643048,0.132943921713463,-0.000578413467159244,0.0155441239482793,0.0271453099552425,0.00991736834777483,0.00271019410850076,0.0149214686719398,-0.0504634090780196,-0.0381379359549529,-0.0381933232816217,0.00418333035943046,-0.00546631959298185,0.0088103569691014,0.00829418216612697
"b_Hpico",-0.00654942732419263,0.0143156246480325,-0.0258065447777962,0.000169525344428152,0.00301000215284162,0.00348588498899316,0.0141940780170362,0.00529544175083391,0.00144590305337102,-0.0133304685928977,0.0187293611566915,-0.0464637298280867,-0.0115301096103906,-0.00377703239208447,0.00227192558303271,-0.0349191557737619,-0.0173935803810139,-0.00184862368601255,-0.00908571183669641,-0.00427629281027693,-0.00849226749272384,0.00224026552938032,9.50142759368966e-05,-0.00617893515116687,-0.017094400857301,-0.00269683435545881,0.0006729589617795,0.00637254286930673,-0.00474824025298714,-0.000578413467159384,0.0761936766931416,0.00776436448575244,0.00279536730870824,-0.00301117522139133,0.00301935980178011,-0.00535920608144809,-0.0207120350633408,-0.0086166802613837,-0.00558837756285992,0.00559855047219786,0.017952856352539,-0.00593263093717647,-0.00166918442856274
