"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_2_rutaEC",NA,0.231193524211316,-0.000963508708374525,0.0705109136722927,0.101036120617815,0.0287067177477437,-0.00375972307582489,0.00448534163347704,0.0596700557852581,0.343457453098739,NA,-0.0380594416786986,0.72978414473021,0.368756312595262,NA,-0.0412226148740804,0.878139269880656,0.396118590668024,NA,-0.0341454718802811,1,0.316181393646626,NA,-0.0563644161240829,0.771651087980159,0.061027777459082,-0.00809530932523308,0.0400892200939234,-0.00938536626495061,0.0445072151883445,-0.0122802967063921,0.0745263765886932,0.0118376440837907,7.15345394518997e-05,0.0334062796782391,0.0471619684422968,-0.000983175503553904,-0.000772903030215805,-0.000681833980378502,-0.134734807633772,-0.010921598734984,-0.0457333552050492,-0.0871070147745306
"b_Sem_3_ruta1",NA,0.440684213675645,0.00144899510027125,0.00682413372461282,0.0614793175685597,-0.0489064675077517,-0.0058279697735192,0.00680877277856774,0.100156427898075,0.724701694198626,NA,-0.0245154125209745,0.223732510748298,0.79874487137387,NA,-0.0343571867992929,0.285405965349463,0.819130196171736,NA,-0.0207522001567146,0.316181393646626,1,NA,-0.029565092201135,0.273228936339213,0.0694779612547057,-0.0366816501832241,0.00562279755422255,-0.0138632119526878,0.0983382368960115,-0.0306415071299463,0.0999839360008776,0.00932207600267698,0.0739656056008814,-0.0623001464844553,0.0199029737795095,0.00094934763126653,0.000830705321457196,0.000908353532633135,-0.0897483298356345,-0.0060948292396737,-0.0989057396438526,-0.0204040431696609
"b_Sem_3_ruta2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"b_Sem_3_ruta3",NA,-0.80008574738873,0.000139562438454487,-0.181976476315247,-0.390207576715067,0.0377737112582497,0.069743580830569,0.201751174868366,0.0139951139457953,-0.0652195985436431,NA,0.707957211796475,-0.110491034963298,-0.0418240047780912,NA,0.861656924068448,-0.0672984610261055,-0.0312450289180554,NA,0.883357691102366,-0.0563644161240829,-0.029565092201135,NA,1,-0.0462641735761513,0.103436819094493,0.0793686638677963,0.138185356761926,0.108052541917641,0.0354616984993776,-0.056737362753923,-0.0602936344390573,-0.0885590007539706,-0.0287817597084002,-0.0114736096674073,-0.0153504741072804,0.000122260981754304,9.9122177313612e-05,7.30763469786742e-05,0.012090898627011,-0.0246091961517285,0.00179657489038467,0.00880065088231989
"b_Sem_3_rutaEC",NA,0.171730559765642,-0.000953894298594366,0.0368169337323645,0.0668522307708488,0.00106362472751346,-0.0169621908830688,-0.00970063240330638,0.108763294851895,0.219990513158853,NA,-0.0461478800988215,0.614611116080784,0.234432071595049,NA,-0.0541884048061709,0.733744239522442,0.268860842199746,NA,-0.0398141591284643,0.771651087980159,0.273228936339213,NA,-0.0462641735761513,1,0.056005735327211,-0.0369852542434929,-0.00663066879609162,-0.0232255008773463,0.0204935357539727,-0.0400213324916861,0.0475238130433498,-0.0387807407372873,-0.0319358000675493,0.0347170338961947,0.014690433278306,-0.000969973841049022,-0.000648501334836579,-0.000701421313079932,-0.0999312129168349,0.0256157602326684,-0.0559510715651042,-0.0785033703830224
"b_SI_CAMFD",NA,-0.0631702639343612,-0.000231933567374251,-0.0921116719139837,-0.0942067985198214,0.0545652072188152,0.0187242814360896,-0.00343094907611475,0.103516545428861,0.0795066961853719,NA,0.0810203939215947,0.0321963461327135,0.0136576004032511,NA,0.125508868930288,0.0849043422094521,0.0259811729905206,NA,0.0993745068902515,0.061027777459082,0.0694779612547057,NA,0.103436819094493,0.056005735327211,1,-0.0594424170245194,0.0802018265035189,0.12564713913307,-0.000997952569039886,-0.0268222967001657,0.0885490997977159,-0.00787302896415645,0.0284879110238158,-0.0042982311973973,0.00612070926329095,0.000283312753687673,0.000148231741485721,0.000125250269660527,-0.0603840190113987,0.0441798502088612,0.071006927712797,0.0636324778771774
"b_SI_PANEL",NA,-0.0841786742222356,-2.45294386656326e-06,0.018737242898763,-0.0321439108113743,-0.086613555865341,-0.0198103339982055,-0.0223120562847946,-0.00986568325723234,0.0136807146043889,NA,0.0734815957964199,0.0210714488318812,0.00916814532206323,NA,0.103191606779334,0.0205582569591023,-0.0328194470883594,NA,0.0687838612868245,-0.00809530932523308,-0.0366816501832241,NA,0.0793686638677963,-0.0369852542434929,-0.0594424170245194,1,0.0547350342376462,-0.0488037040160354,-0.023871196878721,0.0329229448630897,0.0289961970885493,-0.0225779026235097,-0.0360121060447867,-0.068192242231851,-0.00182505984029044,-8.30438892090582e-05,4.11119063771778e-05,8.04661819109362e-05,-0.00946602700323674,-0.0333870973686744,0.0389559563293145,0.0261219561372346
"b_SI_ZER",NA,-0.135852561360865,-0.000188614749230734,-0.0363920122282093,-0.043157319204655,-0.0373940713996104,0.035921020657483,0.0021940953350479,0.0782063576380735,-0.0126843750781008,NA,0.14271555780859,0.0206794448779163,0.0223054959771875,NA,0.162891522279097,0.0199978711749085,0.0203765446494387,NA,0.170470158995971,0.0400892200939234,0.00562279755422255,NA,0.138185356761926,-0.00663066879609162,0.0802018265035189,0.0547350342376462,1,-0.0697436768477077,0.0338058734716934,0.0748300559204288,0.0204407217825775,-0.0608803022997144,-0.0158381124843034,0.0703245404914475,0.0428539196027564,-8.85315934553922e-05,-0.000100876623924536,-7.22155460057655e-05,0.0200041352561916,-0.00126991232768006,0.0526858602501322,0.0509742595958427
"b_Si_MTRP",NA,-0.101456685652164,-6.18054099662506e-05,-0.0437262032342232,-0.107282368841106,0.0634345239130782,0.0573856249051861,-0.00151237503214471,-0.0845417899145139,0.0996843566491653,NA,0.12398764392748,0.0346909878801294,0.0209744232683592,NA,0.111351495210778,0.0211338246000329,-0.0138307311402939,NA,0.103084495686946,-0.00938536626495061,-0.0138632119526878,NA,0.108052541917641,-0.0232255008773463,0.12564713913307,-0.0488037040160354,-0.0697436768477077,1,-0.00108084200949541,-0.0508521228013744,-0.0296525564103955,-0.025673838786963,-0.00990172822177311,0.0097215377350961,0.0139808525749781,0.000181050027624334,0.000141545102525471,0.000170549037726907,-0.00568527943046809,0.00357670556924117,0.0014850045272758,0.0472703658817603
"b_CSECO",NA,0.0177860218905174,-0.00090404994550863,0.0331130136264308,-0.0639253023462615,0.117005126472875,0.105824009858985,0.0528786197653496,-0.0252665651893907,0.067794308660936,NA,0.0274153138139218,-0.0311885305553115,0.0822334608701464,NA,0.0357961532080535,0.0331060958828141,0.0716339803620763,NA,0.0256251139672507,0.0445072151883445,0.0983382368960115,NA,0.0354616984993776,0.0204935357539727,-0.000997952569039886,-0.023871196878721,0.0338058734716934,-0.00108084200949541,1,-0.0205628593522481,-0.00268691756238997,0.0749308076106748,0.00194829777072791,0.0494128447838458,0.14108691376312,-0.000890770121489806,-0.000715828810739572,-0.000667015902822154,0.00754927265379778,-0.0348699322842204,0.0390138293433957,0.0341285881601088
"b_Hpico",NA,0.0325542495352704,-0.000643148853602158,0.114784762555833,0.0409109001252997,0.00340606616361025,0.00507147190841361,-0.007149351951161,0.022057911676445,-0.0332372983129469,NA,-0.060032256326413,-0.0127829397071823,-0.0262738287474045,NA,-0.0597168563383869,-0.0349882412043998,-0.0186624287507199,NA,-0.0542313017865267,-0.0122802967063921,-0.0306415071299463,NA,-0.056737362753923,-0.0400213324916861,-0.0268222967001657,0.0329229448630897,0.0748300559204288,-0.0508521228013744,-0.0205628593522481,1,0.0318106681290352,-0.0307942942100224,-0.0418567047234149,-0.00904702356890024,-0.079051333009495,-0.000379504629592227,-0.000354519517767341,-0.000250804133939467,0.00220572550252795,0.101084813079743,0.0334059103396136,0.0188496412432125
"b_Joven30",NA,0.0864598364553063,-0.0010144222283811,0.0484014731664054,0.0496340567944753,0.0187047407882084,0.0154588639807704,0.00468652992477607,0.0843728500590931,0.0713245762430079,NA,-0.0536940943486458,0.0145744893433914,0.0763601042380604,NA,-0.0668249811155501,0.0699336891711676,0.0769872488821602,NA,-0.0490461487105172,0.0745263765886932,0.0999839360008776,NA,-0.0602936344390573,0.0475238130433498,0.0885490997977159,0.0289961970885493,0.0204407217825775,-0.0296525564103955,-0.00268691756238997,0.0318106681290352,1,0.492246451346943,0.454938933232529,-0.140715235388635,-0.032102029861949,-0.000154180344085721,-0.000176680913235547,-9.27124887019645e-05,-0.314465388419246,0.0747415061419492,0.101335152678644,0.180782763698734
"b_Adulto40",NA,0.0688328123690127,-0.00109174460953902,0.101148713134346,0.0443539665823152,0.0490047442288156,0.0153157584086941,0.00121550903033581,0.0318707026362391,0.0524735782927703,NA,-0.0602287598577115,0.0304799568114051,-0.00887191425406347,NA,-0.0817532837097601,0.0146744458676453,-0.0144868054613627,NA,-0.0801212187977469,0.0118376440837907,0.00932207600267698,NA,-0.0885590007539706,-0.0387807407372873,-0.00787302896415645,-0.0225779026235097,-0.0608803022997144,-0.025673838786963,0.0749308076106748,-0.0307942942100224,0.492246451346943,1,0.718317542024549,-0.242974779973208,-0.0216810117512063,-0.000842534134118513,-0.000853594307826117,-0.000875970493464671,-0.0272546614461196,0.0419132869766641,0.0612915783571224,0.185492143723386
"b_Adulto60",NA,0.0480005673065005,-0.000917529444737274,0.0321174342144568,0.0149262675279991,0.0417615754809242,0.0153909185090114,0.00869695524918952,0.0159727970116418,0.0867177127123421,NA,-0.00312706291865633,-0.00633830950066043,0.0585410022314593,NA,-0.0193242245561538,0.0164855657481707,0.0404096133100436,NA,-0.0158212901610614,7.15345394518997e-05,0.0739656056008814,NA,-0.0287817597084002,-0.0319358000675493,0.0284879110238158,-0.0360121060447867,-0.0158381124843034,-0.00990172822177311,0.00194829777072791,-0.0418567047234149,0.454938933232529,0.718317542024549,1,-0.100417861566982,0.0104505894792519,-0.00070355519843608,-0.000773336738352974,-0.000870256001783661,0.0645784904750109,0.0182534345474613,0.0629660409767135,0.131110591032692
"b_USODISPMOB",NA,-0.0242865176976738,-0.00046929690322501,0.0465259222207578,0.050407279515323,0.0664079270149368,0.0606128481703603,0.0518195849936852,-0.0279207110727094,-0.120932265752155,NA,-0.0356344622623512,0.00416281098205543,-0.0649181365895407,NA,-0.0234888058797249,-0.0143949128818081,-0.0593021405048412,NA,-0.0131978543359762,0.0334062796782391,-0.0623001464844553,NA,-0.0114736096674073,0.0347170338961947,-0.0042982311973973,-0.068192242231851,0.0703245404914475,0.0097215377350961,0.0494128447838458,-0.00904702356890024,-0.140715235388635,-0.242974779973208,-0.100417861566982,1,-0.0494598557813488,-0.000471710750462953,-0.000140712544146892,-0.000159473859215178,8.90273546386426e-05,-0.0210530665481821,0.0681709483372506,0.0231482412260165
"b_EdBasica",NA,0.0235247718029599,-0.000332684729923976,-0.00541387079617444,0.0434078752807621,-0.000697242306264546,0.0569928926405177,-0.00913705899812916,0.015134244502449,0.0333002916216261,NA,0.00143052343194625,0.0455969102532758,0.0276948152176635,NA,-0.00018295913607335,0.0680433784982254,0.00842400857740484,NA,-0.0246024161884369,0.0471619684422968,0.0199029737795095,NA,-0.0153504741072804,0.014690433278306,0.00612070926329095,-0.00182505984029044,0.0428539196027564,0.0139808525749781,0.14108691376312,-0.079051333009495,-0.032102029861949,-0.0216810117512063,0.0104505894792519,-0.0494598557813488,1,-0.000182986284307136,-0.000430898788380763,-0.000459612227705945,-0.0844212308276763,-0.17494163598378,-0.179946362295436,-0.178322477953369
"b_Htrab_2",NA,0.000452134667167022,-0.9999795653945,-0.000366967828544069,-2.30996185255317e-05,-0.000182200889086794,-8.20000246151859e-05,-0.000165923447724416,-0.000291080634682867,0.000972053244569075,NA,0.000139798023173849,-0.000711766274626574,0.00105314648975106,NA,5.95768311390955e-05,-0.000681481290726072,0.00101666633268659,NA,0.000111000399911789,-0.000983175503553904,0.00094934763126653,NA,0.000122260981754304,-0.000969973841049022,0.000283312753687673,-8.30438892090582e-05,-8.85315934553922e-05,0.000181050027624334,-0.000890770121489806,-0.000379504629592227,-0.000154180344085721,-0.000842534134118513,-0.00070355519843608,-0.000471710750462953,-0.000182986284307136,1,0.999995059720308,0.999994809201886,-0.0006737526345936,-0.000688902170420172,-0.000847976702122182,-0.000860339574478615
