"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_2_rutaEC",0.029823159650698,0.2207643705196,-0.405251828383237,0.224190729550672,0.136129270302477,0.151536526297798,0.0232737191251902,-0.118336325090746,0.0876903542262071,0.0671684623613625,0.0525679043044809,-0.219676083287072,0.6648105006689,0.0314061780155002,0.0671682464036327,-0.19914620129204,0.829209907739199,0.0484013787866975,0.0157183966461564,-0.240964327741784,1,0.00945010927223183,-0.0102829496548569,-0.212852711459243,0.686719158561705,-0.00623504717955994,0.0265343521395421,0.0378140866446649,-0.0434997628772652,0.0704032417040909,-0.0549273472666121,0.116483401532484,0.0541706509980096,-0.0173093280021502,0.0585269110036609,0.0857944152637976,-0.350556307843612,-0.369915066408075,-0.284673878928072,-0.2269075772553,0.0272800357397325,-0.125759729880787,-0.0942541042071208
"b_Sem_3_ruta1",0.809405087817481,0.502249469392304,0.527485359374208,-0.033396569830341,0.188790634988035,-0.129849708884503,-0.00776651895855948,-0.182566525183776,0.067949801745987,0.765829330138692,0.342820488342064,-0.206426949373045,-0.00491626774834714,0.822866071911879,0.632971145117384,-0.196287964406765,-0.048385712621828,0.840290049414242,0.77297943740504,-0.235414832629695,0.00945010927223446,1,0.50688384466939,-0.212632250538898,-0.0964918122775759,-0.0322137188591918,-0.115859484333601,-0.0204447155990292,-0.0644670692724103,0.181620832585184,0.00970939574608002,0.109352325806774,0.170461116707615,0.17919825139074,-0.104907445578921,-0.00914290427229038,0.313361383529389,0.426242392990146,0.426477989871347,-0.00776986140621006,0.0221666326825762,-0.236540307550356,0.0035288922788065
"b_Sem_3_ruta2",0.446447158247048,0.216207683839458,0.321140082028233,-0.133775867884559,0.0742595014068389,0.0398189981497022,-0.0128827631504951,-0.0955370279385894,0.039742713619469,0.405751211630183,0.217219826620596,-0.0391536696542933,-0.0779204295974182,0.458466111047816,0.360617042819951,-0.012937472194494,-0.102316238422836,0.46026898196827,0.399102613469165,-0.0286499141961295,-0.0102829496545313,0.506883844669442,1,-0.0154108559769933,-0.187258409464333,0.0441735746040454,-0.103462717341115,-0.0103761785025483,-0.0265698408673405,0.219916439680509,0.000543514442444349,-0.0335190895192836,0.0196180181889084,0.0040645895738912,0.0165791894485553,0.0138533000583268,0.21155985900626,0.295818956282764,0.219699991343884,0.0264218599389626,0.0821756998267095,-0.0804692165828717,0.0479167473103484
"b_Sem_3_ruta3",-0.215158743240727,-0.890148951409982,0.0613308284472821,-0.421775853571985,-0.551924469470712,0.0993447798728012,0.116402963621041,0.413036417982074,0.0362105460105376,-0.343456926939923,-0.142760208991877,0.836834866416299,-0.305254914357068,-0.28808232662014,-0.178511819825775,0.92091617307783,-0.230239075251874,-0.282736387632872,-0.209904601560238,0.934947260987799,-0.212852711459242,-0.212632250538896,-0.0154108559769477,1,0.000495973649422384,0.242858803546286,0.176089359108009,0.0172487904061078,0.21964745874136,-0.123458757439221,-0.011672461754408,-0.244316213641247,-0.4083125243795,-0.313494594073535,0.15309814731265,-0.0265155114086224,0.0549896104926759,0.0797158531266827,0.106671391271272,0.035494059387829,0.0406094485516007,0.166194804123007,0.0146303625730069
"b_Sem_3_rutaEC",-0.0735085011826949,-0.0128109139891356,-0.343572790515431,0.0377403524433774,0.0358772611082771,0.0742199439055445,-0.0259916431187396,-0.104319770625027,0.102587449181849,-0.0722096837794923,-0.00703522355880804,-0.0182160205837425,0.512687710538599,-0.096693779563805,-0.0547686746223804,0.0155771269953996,0.665616753245404,-0.0644770445142176,-0.0628630793004788,-0.00283746792559626,0.686719158561707,-0.0964918122775739,-0.187258409464507,0.00049597364942106,1,0.0598032143328481,0.0852532314247556,0.032949133065315,-0.0558042422961294,-0.0512780084603792,-0.0966519136655999,0.0597270800357724,-0.0799008121732564,-0.0842709528728066,0.0535631740746165,0.0110517765919823,-0.29314266826578,-0.271287444820801,-0.236568045708396,-0.165195732432669,0.0778554860585098,-0.0642529335642446,-0.0946051641388459
"b_SI_CAMFD",-0.0202382630830003,-0.168015736368611,-0.0354669857109702,-0.3191892634933,-0.0184682268966343,0.131832131734361,0.0264617326380463,-0.091775778503064,0.144489052693997,-0.0853481456852399,0.0162108372602054,0.151521445445473,-0.0401353141551477,-0.124109246019814,0.0113911504781209,0.22652067313645,0.00346120892266954,-0.0788751733439652,-0.0306730602921632,0.211171835459951,-0.00623504717955985,-0.0322137188591925,0.0441735746040507,0.242858803546286,0.0598032143328479,1,0.111769098662728,0.0559944836562729,0.0388204915289184,-0.0825373951619235,-0.0355069145840081,0.00134374958575097,-0.133323222018481,-0.094142496642007,0.0543460323034203,0.0462885531377782,0.125239560432246,0.172512610399517,0.144419268266241,-0.0176415884641606,0.0283183089419385,0.0621687596656544,0.0171412513908513
"b_SI_PANEL",-0.133468040805835,-0.25077116016241,-0.102364913721975,-0.123299548427747,-0.0582079545379221,0.0669771672311755,0.0355420558320745,0.176015812451571,0.0415169955716718,-0.125623429076728,-0.0789873556080314,0.242047872536036,-0.00446518434685458,-0.114076881953545,-0.0366520820020169,0.251127133810439,0.0766160571601496,-0.170274915456206,-0.158091384280609,0.251654197217393,0.0265343521395417,-0.115859484333601,-0.103462717341107,0.176089359108009,0.0852532314247556,0.111769098662728,1,-0.0212050461807056,0.057932619690267,-0.0282407060809123,0.0127865171496328,0.0832074874586939,-0.0559866921280984,-0.0533389405158676,0.0114405872263133,0.0150824404963084,-0.0992561644440509,-0.0358559848159221,-0.0174340145785175,-0.0683862257394889,0.025981562680565,0.0960213681266533,0.0183454279321391
"b_SI_ZER",-0.0440644986663131,-0.0581413032645551,-0.0554313099340582,-0.0723112328730449,-0.0171988280107149,-0.0367005315945823,0.0962617477071869,-0.080706030567342,0.12347476270881,-0.0317557115089659,0.00732587802552469,0.0382030976686966,0.0110037181048971,-0.00803627649435235,-0.000108207281267294,0.0679820372195981,0.0327204406309607,-0.0195601357814108,-0.0555070309385262,0.101032786714586,0.0378140866446655,-0.020444715599029,-0.0103761785025898,0.0172487904061078,0.0329491330653155,0.0559944836562729,-0.0212050461807056,1,-0.222057436386196,0.0597940263468967,0.0849577852959675,0.095010373014902,-0.097784240113797,0.00238324955673988,0.00223296268970058,-0.0314053702777905,0.00205393348553116,0.0443853736755993,0.0100504754794457,-0.0431294727003104,-0.0701535177957104,0.0211008874174568,-0.0827911796254688
"b_Si_MTRP",-0.00741948937149895,-0.193909728292062,0.0699756187006212,-0.109259568910234,-0.0391089368837181,0.073645615470712,0.12952019450862,0.0790128990033231,-0.189726993848501,0.0521417354707785,0.00484897429026344,0.199816687455624,0.0141656347437948,-0.0386656578575343,0.109234449288811,0.173253421479745,-0.0294433811938,-0.0449399714510512,-0.0597145886847747,0.179099376727368,-0.0434997628772646,-0.0644670692724101,-0.0265698408673157,0.21964745874136,-0.055804242296129,0.0388204915289186,0.0579326196902671,-0.222057436386196,1,-0.0683365433687125,-0.054175776699504,-0.100562375395397,-0.101269427730851,-0.0892875360607167,0.0471513345749628,0.00217487947648301,0.0175898829670483,0.0453079256504137,0.0906410596722259,-0.0831929964042021,0.0224376436458545,-0.0315133507711709,0.0409603173390473
"b_CSECO",0.202287780513247,0.179426019778804,-0.196813018129728,0.00942917927510917,0.02587432287014,0.129875027060139,0.0220405440154731,-0.0548330152757021,0.0219976790122034,0.152501498439034,0.173266586021602,-0.0853933383092926,-0.0269342491495722,0.18464066585892,0.18882362151919,-0.123806732370776,0.0320338002195853,0.191593314714105,0.185150506013188,-0.108999792099829,0.0704032417040955,0.181620832585183,0.219916439680437,-0.123458757439222,-0.0512780084603758,-0.0825373951619235,-0.0282407060809125,0.059794026346897,-0.0683365433687125,1,-0.00574704619101669,0.0536348129403802,0.142623058558778,0.0619345319225114,0.0247764106552786,0.145878220396546,-0.210846951420132,-0.219719063642003,-0.204270775720399,0.018555229721897,-0.0281054195121146,0.0498933653461695,0.0575240859478169
"b_Hpico",-0.0614985155760894,0.0235655247734669,-0.142627841792823,0.016196410582465,0.0844151306798688,0.0432397969105523,0.119311704731995,0.0293931390288204,0.0167347923646079,-0.0553417274900141,0.0621470526187508,-0.0800805597387686,-0.0551357494355308,-0.0173789044864465,0.0163720055651454,-0.0680929533313031,-0.112285410585796,-0.00868122473828575,-0.0803167403587041,-0.00807778888101645,-0.0549273472666134,0.00970939574607937,0.000543514442480365,-0.011672461754407,-0.0966519136656005,-0.0355069145840082,0.0127865171496329,0.0849577852959676,-0.0541757766995039,-0.00574704619101808,1,0.0353884231526769,0.0194003068960884,-0.0248397500425457,0.0364609214502828,-0.0692076528123457,-0.114311070043949,-0.0655730387419296,-0.0394801966399948,0.0328015637616651,0.121927982048423,-0.0443783757585283,-0.0152916820375072
"b_Joven30",0.0797107574557101,0.190891576876516,-0.327547660245273,0.112787492818467,0.134977897466564,-0.0563584964881592,-0.0950971424598911,0.0310087387504855,0.0770672484695129,0.0698225996880944,0.0341369556429768,-0.188045602115451,0.0971080974166811,0.0832349085104337,0.0536493228555822,-0.206985978288567,0.0898830004174117,0.0753816985646075,0.0847265925410376,-0.206980016572744,0.116483401532483,0.109352325806773,-0.0335190895193396,-0.244316213641247,0.0597270800357716,0.00134374958575068,0.0832074874586939,0.0950103730149021,-0.100562375395397,0.0536348129403773,0.0353884231526778,1,0.517802206792385,0.489400835037937,-0.117357477430352,0.0313333233569103,-0.0977315779991729,-0.117221032900598,-0.0736490682321867,-0.399600367943884,0.0247211734986382,0.0123902670665094,0.140887867558708
