"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongCD_ruta1","b_CongCD_ruta2","b_CongCD_ruta3","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_Sem_2_ruta1",0.284327221053708,0.590920654637975,0.235004466282322,-0.000261585825279262,0.00989706198272186,-0.0114133580914567,-0.00369084525749462,-0.000420807355101376,0.0112733879775879,0.574514568049316,0.287718721244353,-0.0269772811742613,0.195946087760675,0.569730272081667,0.282815815487311,-0.0311415586618494,0.205248647977214,0.626665013579963,0.290199791839394,-0.0183003410724445,0.213195943179763,0.548582564576545,0.256926302313155,-0.0344966392040506,0.157608904891771,0.00622368217403055,-0.00590147475580415,0.00433974314329244,-0.00397535869969945,0.0204675272794049,-0.00412384328248731,0.0457080857062059,-0.00549709092730743,0.0130902044891169,-0.0141249001073594,0.00185681754559822,0.143297471797633,0.131363425050562,0.148965680125224,-0.0404286548540979,-0.023394557768992,-0.0545927701388049,-0.0225896742705129
"b_Sem_2_ruta2",44.6649001173439,0.290881205561579,1.18508296061988,-0.000682860790400481,0.00421910570416597,0.008697458911114,-0.0192063640676285,-0.00126697150976202,0.00564888040543372,0.286921033423702,-44.3566637894429,-0.00097493310135486,0.0960961670658367,0.28515001934009,-44.3838170511399,-0.00401282752603915,0.101278966303214,0.290199791839394,-44.3246264751621,0.0032822792971239,0.106833585810386,0.273229033342452,-44.3894713457436,-0.00528872362465108,0.0774143543565197,0.004532137772813,-0.00294727997532497,-0.000538898652526862,-0.000297030539917364,0.00890402221082274,-0.00353469989012595,0.0208686066103177,-0.00244231345851902,0.00987195339694026,-0.007746297648615,-0.000920686072966073,-0.985807696198124,-0.990737701690163,-0.984385633312819,-0.021804577794532,-0.011561595690321,-0.0296774181197053,-0.0130551276703782
"b_Sem_2_ruta3",0.00540767767545407,-1.73065595170669,0.0310401353740649,-0.00588456176602607,-0.0715719293893296,0.0176730081866701,0.0391811846420694,0.195255533275198,0.00662992569325405,-0.0584697200932268,-0.0345371419660947,1.67714749869992,-0.0999070045154726,-0.0266378892386891,0.00857425719771739,1.67730185098144,-0.0394294992970712,-0.0183003410724445,0.0032822792971239,1.86976642196253,-0.0317440828378285,-0.0240065176087065,-0.00239606568240621,1.68464502536532,-0.0403150031729744,0.0411187204928955,0.0213644540445609,0.0627130329921316,0.0511800241810922,0.0126470155819549,-0.0206995056195817,-0.0502985073059349,-0.0525150512110346,-0.00885277824396151,-0.00542993086521588,-0.00936707819206301,0.0270246814445352,0.0182455355047346,0.0101137109144274,0.00994131529134094,-0.00712927048887583,0.00633354482155594,0.00583561021132244
"b_Sem_2_rutaEC",0.103236233540816,0.241071055830633,-0.116636225218227,0.00126627372441991,0.00886096892169099,0.00577785728961922,-0.00112473896510012,0.00167660486490588,0.0130908661125279,0.209155162320648,0.108419316199554,-0.0434118633114545,0.417141962311738,0.201792757854364,0.101449917062202,-0.0386882589001543,0.414194282111541,0.213195943179763,0.106833585810386,-0.0317440828378285,0.462244735272289,0.181862700705016,0.083864524427981,-0.0534464827821086,0.388501260187984,0.0125555131699083,-0.00125020434461656,0.00733296065704382,-0.00231686468809478,0.0109218190763725,-0.00233056442097213,0.0380016541808201,0.0038578366348857,1.99019570242009e-05,0.00683378625047415,0.00892813228613147,-0.119017109281369,-0.0935624779294916,-0.0825383203442114,-0.051900394648137,-0.00418524519213825,-0.0154525103863641,-0.0246942777347782
"b_Sem_3_ruta1",0.270010177456266,0.571784333021596,0.218262980691497,0.000152494484050634,0.00670917225102168,-0.0122485567845034,-0.0021694444139261,0.0031669367454941,0.0273417380069234,0.549149096041063,0.27421662670851,-0.0347952989946835,0.159130675313919,0.543888089217054,0.272595080012569,-0.0401232956593486,0.167509367876253,0.548582564576545,0.273229033342452,-0.0240065176087065,0.181862700705016,0.71571922025586,0.279977369482125,-0.0348841952694831,0.171172306925882,0.0177864523612046,-0.00704906919995203,0.00127979246258438,-0.00425842165076341,0.0300277179258491,-0.00723598616926758,0.0634392554777815,0.00378030244808473,0.0256062021298702,-0.0158583390600825,0.00468837150062465,0.143000966569158,0.125129310398315,0.136825564419695,-0.0430182344607618,-0.00290624073411178,-0.0415836711989793,-0.00719771729695005
"b_Sem_3_ruta2",44.623531926191,0.266320903744325,1.16736108127911,-0.000825277297971965,0.00369502168393633,0.00740907489809818,-0.0185474038513312,-0.0021351354542923,0.00880913228046216,0.246079060147915,-44.3558909149383,-0.0181389642045701,0.0624333193150247,0.24625226283541,-44.3806521464069,-0.0190968428960227,0.0674135000242923,0.256926302313155,-44.3894713457436,-0.00239606568240621,0.083864524427981,0.279977369482125,-44.0822776661788,-0.00585445780123183,0.0871962457276923,0.00697170024057716,-0.00216286403785873,-0.00415358630367285,-0.00336180767941783,0.00613145344495829,-0.00291717625903996,0.0375103884182608,0.000527286382226777,0.00405673755484067,-0.0114010552748881,-0.000123590050726376,-0.979452527272287,-0.983779304066582,-0.977747301192887,-0.0242085385156368,0.00746193336073195,-0.0256741887502206,-0.00440160666496984
"b_Sem_3_ruta3",-0.00403041567658226,-1.7113864264029,0.0346568035682142,-0.00670391730764354,-0.0702008535941821,0.0155960662786576,0.0427998521599244,0.154701103429993,0.00629840408863325,-0.0814734128015138,-0.0462141975761889,1.65651422018854,-0.129556331501929,-0.0469498135666369,-0.00430672955010517,1.6588998777446,-0.0651160394368621,-0.0344966392040506,-0.00528872362465108,1.68464502536532,-0.0534464827821086,-0.0348841952694831,-0.00585445780123183,1.94516417403968,-0.0477813495651679,0.0436540171743445,0.0251442548243176,0.0518508542589853,0.0547175416448123,0.0178511514277492,-0.0220883635481946,-0.0630675706867382,-0.059204321281442,-0.0164262900062966,-0.00481476941818265,-0.00596118542453871,0.0303604616991006,0.0246144243076184,0.0181466289456019,0.00955413949435112,-0.0193452462406946,0.00124524110936032,0.0051179982770524
"b_Sem_3_rutaEC",0.074194486371045,0.195036760952262,-0.125770141678558,0.000720142354562669,0.00638586803996193,0.000233169199918363,-0.00552684537902569,-0.00394943279253313,0.0259892518886592,0.145914711711211,0.074156164113061,-0.0573320214923089,0.382639105397408,0.13972773624757,0.0691005002990109,-0.0553923130439362,0.376950991950921,0.157608904891771,0.0774143543565197,-0.0403150031729744,0.388501260187984,0.171172306925882,0.0871962457276923,-0.0477813495651679,0.548366536508353,0.0125498606413257,-0.00622122129392731,-0.00132101749212065,-0.00624473507890026,0.0054774817088318,-0.00827262392814185,0.0263938812901998,-0.0137655681381024,-0.00967736863954902,0.00773526821147453,0.00302902448328616,-0.127890373618432,-0.0855041246311281,-0.0924816200806588,-0.0419267788602999,0.010691568553296,-0.0205908309865868,-0.0242399090603436
"b_SI_CAMFD",0.00690955758782234,-0.0293168318976366,-0.012496153751334,-0.000736242457708406,-0.00367723797464065,0.00488803178119689,0.00249307867425373,-0.000570800581990821,0.010107800185397,0.0215493557534236,0.022355126080398,0.0411315716971368,0.0081908879411804,0.00332640752673262,0.0152330330694239,0.0524267583084077,0.0178240151436664,0.00622368217403055,0.004532137772813,0.0411187204928955,0.0125555131699083,0.0177864523612046,0.00697170024057716,0.0436540171743445,0.0125498606413257,0.0915676048921398,-0.00408581742835901,0.00652936500111335,0.0138050184017688,-0.000108995708244805,-0.0022655995770032,0.020096090869544,-0.00114197170805709,0.00352756921160275,-0.00039134337900748,0.000515709800169111,0.0152643886218625,0.00798643307579403,0.00674824117813229,-0.0103525612672147,0.00753518413525279,0.0106782883141751,0.00802891709856357
"b_SI_PANEL",-0.00223747280218446,-0.0293256109462902,-9.92067000546121e-05,0.000112422314492355,-0.000941843722226443,-0.00582431322156916,-0.00197999121377223,-0.00278644434915746,-0.000723127183562952,0.00278342810786886,-0.00220627204555541,0.0280027172669208,0.00402401356784533,0.00167618975977689,-5.53489825849682e-05,0.0323566540623002,0.00323968341513518,-0.00590147475580415,-0.00294727997532497,0.0213644540445609,-0.00125020434461656,-0.00704906919995203,-0.00216286403785873,0.0251442548243176,-0.00622122129392731,-0.00408581742835901,0.0515968440002872,0.00334497382649242,-0.00402511053923846,-0.00195710593361921,0.00208750012005043,0.0049397972060876,-0.00245831614153387,-0.00334737294255555,-0.00466062146489899,-0.000115430714584381,-0.00335862573378991,0.00166272299605775,0.0032543627670491,-0.00121824370219697,-0.00427453557541317,0.00439759704846103,0.0024741411705284
