"asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5","logLike"
-3.41907366143208,-3.44479337142846,5.36504427186369,0.0742803930104842,-0.426524715192807,0.266510654904099,-0.53768376614249,-1.33838278664261,-0.602968779489086,-6.35498684928644,0.321808475465978,0.374731243601838,-0.0693192575478181,-1.32086349093947,3.98506264571411,-0.791924862077402,-2.02623282205343,-1.58538428777853,4.43598458404569,-0.435396573828727,-1.82043302580004,-1.72391495620401,4.51323072785848,-0.543536042766778,-1.9730441576999,-1.06892073373018,3.83626665566662,-0.698462616570923,-0.913684967936563,7.9212474023711,4.61197816338129,8.63159756063675,0.528076650586766,7.38148098154099,5.24589126981498,8.22055818099187,-0.435272253982939,-0.592904247018104,-0.335707736130478,-0.0596266356820552,0.696304422797582,-0.014303752250647,-0.120683155018759,-2.4492422000314,-0.93089767722233,-0.711968124006038,0.006069389488448,-0.20637962110678,0.106393099669402,3.63258302475994,3.17520319036423,2.88208701507495,1.00167598406061,-0.448896415007249,-0.298334483469475,-0.572201333279005,-269.676265490746
-3.51388369368288,-3.51611911213385,5.5143306519903,0.0751122244882998,-0.425707918533125,0.290970202819301,-0.540697501643915,-1.34626719755903,-0.613719541417837,-6.65069691573734,0.344312465669389,0.395211954545089,-0.0437786017286195,-1.33021299142558,4.19274569012856,-0.771047176144121,-2.03768965163515,-1.58325497343043,4.64874760303417,-0.421915292444725,-1.82763986109199,-1.72640851459244,4.71511738198921,-0.549195373558542,-1.98159743956305,-1.06166198540026,4.0607179070089,-0.670802060119183,-0.917367456717118,8.24732761322115,4.82448939880883,9.00720768581047,0.530919854358961,7.71953676437794,5.48522198364641,8.63035910198865,-0.434737416339796,-0.598907274711216,-0.334009444454927,-0.0579406461539216,0.686196379115192,-0.0118878087669925,-0.11851273522947,-2.44414028635409,-0.946955841967723,-0.725760948632412,0.0312193554929431,-0.195458717993028,0.115874957637304,3.77751883583253,3.31814199154753,3.02141705222093,0.995566033919827,-0.469542630571465,-0.293144905010052,-0.571858825700354,-269.657592893486
-3.64002414685218,-3.59889411131342,5.7187211659438,0.0750708630688072,-0.423491699748641,0.278803356497194,-0.548740752922134,-1.34574665103284,-0.626854707013485,-6.97461237188258,0.368586589022089,0.375499311012135,-0.0643973191038702,-1.33950233489041,4.41649189255616,-0.772876674581326,-2.04023894744008,-1.58575824658333,4.87768511938669,-0.41631735263107,-1.82603098884522,-1.73248564509553,4.94461167896489,-0.557837973549071,-1.98416600830327,-1.08020938263825,4.28543732213894,-0.68849872732651,-0.923376474379179,8.59764269350621,5.06681747973005,9.42569602826659,0.52775447633265,8.08185522901521,5.72226792031738,9.07274036781305,-0.434487726144984,-0.602687430802248,-0.334640633341428,-0.0568745252780083,0.679194068479775,-0.0234089025441336,-0.116626863477071,-2.44356059730115,-0.956693259057458,-0.73465802269539,0.0389860881296773,-0.193599427401707,0.116872091397001,3.94915282315224,3.4856840468851,3.18660901164123,0.996349126844522,-0.468796710239984,-0.290248116417995,-0.573945064208764,-269.651958661759
-3.82000741593469,-3.7159241341531,6.01181308852949,0.0749122981460932,-0.423389057833926,0.299763398978889,-0.542744852179117,-1.34738634615501,-0.621803428591837,-7.47122162246587,0.354232897393719,0.369600397087925,-0.0723207532642803,-1.34815644150026,4.766240237651,-0.782474203249562,-2.04477729433629,-1.59109033046504,5.22228336601769,-0.410652704306462,-1.83009738404964,-1.73647185040429,5.29207015726261,-0.574965399451802,-1.98794258496621,-1.08031702854843,4.65026411080803,-0.69140853524188,-0.928722267474272,9.14291741368267,5.44149630392409,10.1022634798266,0.522240969652874,8.6276082340786,6.09665488778675,9.72949960277816,-0.443059931731574,-0.605005750524736,-0.333522133383144,-0.0593387842691204,0.676614708666862,-0.0147310155096711,-0.117524632120302,-2.44802377764034,-0.945116807692231,-0.724136159502842,0.0381722287498677,-0.193756006330801,0.121637025136081,4.19679242383135,3.73875086905198,3.44086378281649,1.00332629598597,-0.482373061469299,-0.29268374266991,-0.576582432175386,-269.647873783675
-4.09151423106467,-3.89529602646553,6.45302747405532,0.0753662449593148,-0.42304554676192,0.290002776341379,-0.541361366597391,-1.34526528483927,-0.616439287759948,-8.21629704354636,0.357576665539809,0.394151282820156,-0.0465907437277882,-1.3537856374606,5.29667545117686,-0.79351198814666,-2.06514011646195,-1.59088990921648,5.75368379989224,-0.427105041281154,-1.83454936736579,-1.7350216738695,5.82421903684937,-0.576522827885372,-1.99029610093082,-1.07254804689977,5.16578893557168,-0.698914528529906,-0.922185177212815,9.96632671074094,6.00378262607594,11.1099034110805,0.513107700655316,9.44494794118732,6.65664542071596,10.7187915548016,-0.448183522459021,-0.602208608473915,-0.333841487037295,-0.0593542235562702,0.67822490193495,-0.00971277236411178,-0.119025684342625,-2.44026098155349,-0.947721110244955,-0.726282829726142,0.0308258400903007,-0.19347124855251,0.117205767568397,4.57775520830331,4.11458998769928,3.81866903289468,0.996463994475947,-0.479799328268455,-0.290908780096234,-0.573458902465129,-269.642529021851
-4.34146206777236,-4.05685989958227,6.85907135686536,0.0756213877260515,-0.423208755192237,0.280991021396392,-0.545942980909663,-1.34352866402244,-0.621746373967629,-8.8876773327604,0.358888632299484,0.395675033639049,-0.0435640666688427,-1.34345093325852,5.7705171867064,-0.803782296829004,-2.05002337498033,-1.59772631179298,6.21856655215639,-0.435023255960853,-1.84258394865229,-1.74060263755982,6.29308106033023,-0.573158652499739,-1.9965962283675,-1.07240381479211,5.65681612466467,-0.70781578959634,-0.924637555117467,10.705066216292,6.51804059894567,12.0037186714384,0.505850563525175,10.1815802406025,7.15171381882562,11.6296851764079,-0.459489901664343,-0.60163894074223,-0.334103391113051,-0.0599664894616913,0.678209112760726,-0.0180056303307152,-0.117641996074575,-2.44178639362131,-0.948443061345748,-0.729403699257294,0.0308604458333177,-0.196971234310524,0.114905036289088,4.91756559206688,4.46121561339717,4.16387721215201,0.997077224766064,-0.467266024593475,-0.29301479963522,-0.573774306385882,-269.641074935639
-4.61946961164408,-4.23694088192122,7.32194203136239,0.0750991499782323,-0.421237864172944,0.282248354208741,-0.544001804595957,-1.34296528172968,-0.61723288879897,-9.64490582484463,0.353569291668346,0.377566161082823,-0.0630631572405018,-1.35118449744495,6.30250980317012,-0.809822397566974,-2.04911138530427,-1.59734377032723,6.76854829868442,-0.442503654769971,-1.83471849229175,-1.74112259587688,6.83705604944059,-0.577828505754593,-1.99153619272436,-1.08222179451304,6.17798563140526,-0.709094660965083,-0.928622813972028,11.5332870983439,7.07868441313937,13.0171726068773,0.492352332812634,11.0064868268861,7.73551891931538,12.6568647394811,-0.474717344970292,-0.602057694568311,-0.335124798268062,-0.0591044607818215,0.68054319014017,-0.0194852907977761,-0.116260315604332,-2.44675028161616,-0.948858292458118,-0.729386055190117,0.031349391339538,-0.195146362507589,0.116924860309525,5.31127403863966,4.84839826624455,4.55174763032558,1.00389861598233,-0.46624919981943,-0.290090200374399,-0.572212589006439,-269.638363171579
-4.75732810058283,-4.33606485519325,7.55165093403557,0.075153083021676,-0.422138747467715,0.28606226133734,-0.543435599780208,-1.34244731895217,-0.618133436329784,-10.0266333897428,0.357141160820819,0.382158554706485,-0.0586588033709667,-1.34961483169685,6.57505751595218,-0.806698043685456,-2.05168751739129,-1.59345255872319,7.03729772018294,-0.440435357459093,-1.83322778667743,-1.73775545853409,7.10656630780937,-0.581188754137825,-1.99033559444062,-1.07956933477072,6.45241785815911,-0.710389996665621,-0.926035020991455,11.9516162818701,7.36950585096142,13.5409169815581,0.483201296116341,11.4300989370572,8.02483997636392,13.1578356807442,-0.481025272019056,-0.602193133995818,-0.334098196091087,-0.0591127816872872,0.67922927724292,-0.0172028434047265,-0.117026713870252,-2.44230932587865,-0.948886959951233,-0.729129725887513,0.0322568096110845,-0.194276112453253,0.117300436305964,5.50640202459003,5.04365907344968,4.74761410329979,0.997744519515947,-0.472624024950369,-0.291716107412719,-0.574099026561682,-269.636971069385
-5.00416803429811,-4.50402368767709,7.96026617944382,0.0752219432806314,-0.422843939699822,0.287835098469424,-0.543102957779563,-1.34188024234288,-0.618691631992059,-10.709083243509,0.358377413846682,0.386344352336199,-0.0542010628594855,-1.34418633242469,7.06188995862489,-0.801392627348284,-2.05032814486555,-1.58877106235794,7.51991057808116,-0.434734102745553,-1.83131016864422,-1.73308173680431,7.58949762755534,-0.57879205508357,-1.98857682686225,-1.07342277228105,6.94022246593147,-0.70584129141999,-0.922652953007889,12.7008978920812,7.88760355737386,14.4590787538179,0.472390586725039,12.1810521440639,8.54176035742728,14.0774813797877,-0.491688312863772,-0.601561310614068,-0.333623640492546,-0.0591456645441572,0.679296121571715,-0.0156936794037829,-0.117311363892411,-2.44207876154862,-0.94901420606591,-0.729047497986693,0.0322051171324756,-0.194227855924595,0.117360281349771,5.85559857805669,5.39277247026044,5.09695004515296,0.998021418900377,-0.473489906073954,-0.291108017149597,-0.573614279308525,-269.636115689822
-5.36808686496915,-4.75206178029173,8.56332186963595,0.0752163599889243,-0.423528724657159,0.287547906936256,-0.543121992620494,-1.34213032894804,-0.618143477872371,-11.7121614377487,0.358841497683481,0.387313467643437,-0.0528049215402557,-1.33833944327023,7.7751065903762,-0.791946680889648,-2.04666369488086,-1.58406219331681,8.23172338147114,-0.427455598832558,-1.82887612483987,-1.72836041471181,8.30130923754057,-0.571112309046685,-1.9864169274398,-1.06877969684383,7.65303513667835,-0.699183870763868,-0.920700373893697,13.8033756480295,8.64676972030135,15.8071194071092,0.459761666419099,13.2832114403251,9.30186792037649,15.4282437108225,-0.505207404390281,-0.600989134353294,-0.333435612223016,-0.0586618547099093,0.679558126004364,-0.0162798961352054,-0.117025456257165,-2.44243020255768,-0.949441929963178,-0.729213578605936,0.032477036269945,-0.194441632233261,0.117442971633906,6.36983500756647,5.90693557284131,5.61116892051341,0.997546317920972,-0.473666290603177,-0.291966916530358,-0.574310810058965,-269.635478612023
-5.66800753568566,-4.95474209116371,9.0586707907158,0.0752033453403142,-0.423739047497489,0.286863487449911,-0.543137362158817,-1.3421296315015,-0.617908806476585,-12.5382222320019,0.358680040817,0.386798502473694,-0.053277525857263,-1.33492103900263,8.36194214567816,-0.786879996463524,-2.04538941266851,-1.58118180755641,8.81845512354562,-0.423192540095668,-1.82787828462421,-1.72548019641975,8.88765249923899,-0.56624280577217,-1.98573915482814,-1.06620601347403,8.23842412904695,-0.694981885996336,-0.920604538957829,14.7113360965202,9.2710313932588,16.9160225837634,0.452281361918264,14.1907460062136,9.92735896337204,16.5411091491506,-0.513599630276698,-0.600554732950634,-0.333428631719024,-0.0584441170274569,0.680105458041061,-0.0166914183552967,-0.116843099844989,-2.44329706022713,-0.949662667409304,-0.72925597136101,0.0322016757910912,-0.194660081351006,0.117363943041567,6.79329258177289,6.32965831623968,6.03401796038251,0.998729231442749,-0.472619394632345,-0.291684295742415,-0.573960501694566,-269.63522990815
-5.91654682749865,-5.12198316980414,9.46682781300997,0.0752042115853002,-0.42375776665354,0.286437882718057,-0.54323014791489,-1.34246083211802,-0.617730958388409,-13.222011484637,0.358457708655345,0.386433703629466,-0.0536410858219888,-1.33379599272023,8.84680724332515,-0.784706627606994,-2.04546330869955,-1.58023422797439,9.30379912477706,-0.421610121687545,-1.82819458546753,-1.72452040712914,9.37283528834393,-0.564143948837383,-1.98616095657613,-1.0653813404157,8.72309362361611,-0.693327025814942,-0.921385213331443,15.4636610425858,9.78749699710976,17.8346745538403,0.449248874305699,14.9426442211095,10.4443799059992,17.4605576842809,-0.517215114281298,-0.600503024748344,-0.333427799731541,-0.0583625969703884,0.680216879570845,-0.0170859143079919,-0.116726904090252,-2.44357001623983,-0.94980938434398,-0.729356379478275,0.0321523928988145,-0.194797460807391,0.117400012553774,7.14287830429712,6.67897247361945,6.38339562223222,0.99877334520753,-0.472560924347854,-0.292017025874157,-0.57418635907405,-269.635116538704
-6.23088853087117,-5.33232888984173,9.97985623509516,0.0752179418685688,-0.423657329222126,0.286288084011015,-0.543290763756509,-1.34258470634419,-0.617772561509426,-14.0866559733012,0.35825285305332,0.386255889019207,-0.0538755330742264,-1.33380287169072,9.45979131188332,-0.784561486509752,-2.04645140416283,-1.58022604278847,9.91705500258976,-0.421408538898525,-1.82915546305247,-1.72449871746194,9.98601237172472,-0.563787366352464,-1.98713278023728,-1.06524611502761,9.33608189019706,-0.693039125166363,-0.922496227253415,16.4157486279621,10.440656922163,18.9968254941553,0.448882593350191,15.8945472707818,11.0975765052111,18.6228060381169,-0.51795283618685,-0.600548042241707,-0.333432308351156,-0.0584119246686508,0.680207904409052,-0.0172022637558661,-0.116700220775944,-2.44367622082243,-0.949810388465883,-0.729366188280252,0.0320704514648256,-0.194858647128723,0.117396564399245,7.58366758394932,7.11958564709544,6.82406348000739,0.99904738694579,-0.472410673453947,-0.291975360207428,-0.574105704071586,-269.635003487348
-6.66958418318432,-5.62493359895038,10.6922732444662,0.075231007711824,-0.423464700794869,0.286297051706743,-0.543362649884841,-1.34276495873044,-0.617916464441154,-15.2930398583979,0.357998943461892,0.386144051587307,-0.0540624898444168,-1.33516587199876,10.3148438657581,-0.786334803833852,-2.04775476448816,-1.58139874335619,10.7724732127824,-0.422841625149857,-1.83033918685441,-1.72565270759362,10.8415129205652,-0.565280065785251,-1.98819176372081,-1.0662220875644,10.1915904864578,-0.694325362537361,-0.923504002098743,17.7453690179043,11.352291692485,20.6193330245599,0.452524724399555,17.2240816834913,12.0087229945835,20.2444311420976,-0.514275619122872,-0.600754045415791,-0.333472674678604,-0.0585440872886801,0.680038690986618,-0.0171574531459801,-0.116751214982611,-2.44348852140683,-0.949711907321155,-0.72934316396269,0.0320677680742048,-0.194857107135936,0.11740619484659,8.19719840357235,7.73324548326974,7.43769902721664,0.998886140910746,-0.472610214566568,-0.292045694639988,-0.574167166076308,-269.634874963049
-7.19254179893171,-5.97327816647428,11.5388917799312,0.0752289425635939,-0.423305660658136,0.286482059005253,-0.543370001939696,-1.34273956713059,-0.618124704545921,-16.7312227522327,0.357888193277507,0.385987994988458,-0.0542616720126364,-1.33734489485476,11.3346288430759,-0.789402800966884,-2.048473750869,-1.5833007622233,11.7922922096179,-0.425287836891001,-1.83088335388958,-1.7275480081831,11.8615234547188,-0.5679529421484,-1.98852085268288,-1.06798924995375,11.2115576440392,-0.696655867827231,-0.923649075546483,19.3315349740394,12.4396508100798,22.5545154053365,0.459765532346981,18.8103668174094,13.0952927151508,22.1786877618688,-0.50649993399838,-0.600966869518262,-0.333552597715586,-0.058674549969056,0.679857157203796,-0.0169036451739207,-0.116874655424529,-2.44316636821552,-0.949488604903563,-0.729187487747326,0.0321401659259453,-0.19476158238456,0.117360011645392,8.9274993371112,8.46394770256826,8.16826804045849,0.998739008315932,-0.47269175379404,-0.291870809559567,-0.574059500446479,-269.634773377662
-7.6442788625031,-6.27438338155408,12.2699124827814,0.0752082569585787,-0.423289947897212,0.286592535151162,-0.543353981280852,-1.34275381821994,-0.618224408462011,-17.9736316909511,0.357899773165507,0.385758635460712,-0.0544815717352436,-1.3388613515221,12.2159594954022,-0.791555211125757,-2.04813150459508,-1.58466220432683,12.6735450616731,-0.42711336807804,-1.83047097698211,-1.7289105775576,12.7429455233515,-0.569934865680111,-1.9879402676362,-1.06941953168556,12.0927711661032,-0.698427825837772,-0.922930503533268,20.7021477612613,13.3794118482034,24.2267633131615,0.466384477114876,20.1810960444296,14.0345168385293,23.8506870194099,-0.499224916317558,-0.60107641894777,-0.333632548210093,-0.0587053352685265,0.679809314404337,-0.0166816813594227,-0.116988223034681,-2.44294132061168,-0.949332835083207,-0.729038700785393,0.0322443215054433,-0.194681514935587,0.117317894570981,9.55823752919385,9.0951043391444,8.79925541694784,0.998475047521495,-0.472800884460213,-0.291815506224521,-0.574063347162263,-269.63473172579
-7.91952272676245,-6.45821404245119,12.716147212901,0.0751899750962624,-0.423359572589515,0.286634041462289,-0.543324325660659,-1.34271876425148,-0.618230870442706,-18.7307328921143,0.358002822333059,0.385590526476962,-0.0546172451962246,-1.3392709168092,12.7532907473715,-0.792204982016645,-2.04754528953079,-1.58505132448435,13.210703259584,-0.427683372770726,-1.82989293172759,-1.72930507566766,13.280161396643,-0.570536293875553,-1.98730205130843,-1.06990972122724,12.629778136798,-0.699010801773563,-0.92225931922207,21.5371978382766,13.952216475529,25.2458303261369,0.469353736365111,21.0162182692245,14.6071889127805,24.8699943669212,-0.495910820844987,-0.60106606938804,-0.333666232260031,-0.0586703990364268,0.679856365381398,-0.0165800420676828,-0.117041107445625,-2.44290033397455,-0.949273036333259,-0.72893900577111,0.0323084545654774,-0.194643514536872,0.117283764963087,9.94291490860429,9.47997928368201,9.18403297864333,0.998431308925192,-0.47275497901085,-0.291744392840134,-0.574022108722499,-269.634722160517
-8.10462995654574,-6.58209080628087,13.0171753750501,0.0751788270308596,-0.423428075397612,0.286626568545915,-0.543309991445368,-1.34272420723949,-0.618204330226397,-19.2398875631305,0.358079179554924,0.385506385967825,-0.0546779522966802,-1.33919376106534,13.1146623780946,-0.792176332968443,-2.04712733165216,-1.5850031105259,13.5719881425574,-0.42770233949212,-1.82949933843393,-1.72925928205076,13.6414520603293,-0.570544018695848,-1.98690227170814,-1.06993671128433,12.9909514736117,-0.699050312512388,-0.921865982013106,22.0984564207236,14.3373876454634,25.931010466835,0.470166626522104,21.5774954621572,14.9923914675384,25.5554582696834,-0.494972493776566,-0.601032246309163,-0.333673175423152,-0.0586310807819486,0.679915841863043,-0.0165550846734055,-0.117059052752823,-2.44292451871758,-0.949276160833643,-0.728905157064019,0.0323350424991475,-0.194640527782636,0.117274073800244,10.2019916841227,9.73911437119303,9.44312892283217,0.99840372488594,-0.472746473834337,-0.291752685106017,-0.574033389743299,-269.634718754119
