"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt","b_dt","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","b_CSECO","b_Hpico","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","b_EdBasica","b_Htrab_2","b_Htrab_3","b_Htrab_4","b_Exp_2","b_Exp_3","b_Exp_4","b_Exp_5"
"b_CongCD_ruta3",0.000500945885116723,NA,0.00103314524170258,0.0453631728953283,-0.0843086319816947,0.103943754990844,0.126590853254098,0.0579348728424541,0.0903373212538784,1.37847477609596e-05,1,0.0796769952049686,0.0627203046998996,-0.0547331092959572,-0.000338402477960981,-0.115835133158387,-0.0189877044709889,-0.0353892096704859,-0.000246620229504732,-0.0700860062329608,-0.0128551994331942,-0.0515256225777405,-0.000287427984313575,0.0175694727649935,-0.0169129653158696,-0.0341831287675727,-0.000239060817113913,-0.0476366023094357,-0.00957153028974666,NA,-0.000242221557396923,-0.000956855082756479,-0.075655944571045,NA,-0.000153993210538553,0.00184976788730062,-0.0630909815092777,-0.001938656336198,-0.00818898750169644,0.00988021678245356,0.0145517511906393,0.080473915540304,-0.0203792038328184,-0.0121183425546153,-0.000670174281371669,-0.000647285205139405,-0.0604005778101131,0.0621291564057963,-0.0390126326619064,0.000274890063898389,0.000254733183788045,0.000224540187854269,0.0461195740358465,0.0343327848597109,0.0595332923990493,0.0472656635699627
"b_CongAB_rutaEC",4.13602833441889e-05,NA,0.000296101827251968,0.367464242430007,-0.0820031458935259,0.126677603170915,0.0847797816370335,0.046690741332629,0.0528219246049463,1.60381394348324e-06,0.0796769952049686,1,0.747412062097723,0.0191034211937543,3.48480787354371e-06,-0.0124868071203495,-0.0023361727269241,0.0235584086349699,2.48176543757096e-06,-0.01240783245936,0.021213758478337,0.00400988079241049,-5.25529013451671e-05,-0.0240123447243837,0.0160850807610542,0.0635897259565448,-8.61074583272037e-05,-0.0432757451955333,0.129414656816733,NA,-9.85641100844363e-05,0.000190480395737881,-0.219899521377869,NA,-0.000408563558266797,-0.00147486585378181,-0.188225257764099,-0.0195187658102608,0.0668187425006924,-0.0419170519233883,-0.0286921679492474,0.0772200902579668,-0.0820181661844878,-0.131217846978756,-0.152807758450424,-0.147485538194598,-0.0756960859381986,0.0648115527828169,-0.114321289524029,0.000179295747100061,-7.73163935968975e-05,8.77113663081805e-05,-0.0214744553948269,-0.0819273043051892,-0.0548109693435747,-0.0305173303768379
"b_CongCD_rutaEC",-0.000148774308970637,NA,-0.000359050771318905,0.258112828105997,-0.0729254739349532,0.0576092102223754,0.0851720355920169,0.0471389267343742,0.0672310174421171,-3.70774588569558e-07,0.0627203046998996,0.747412062097723,1,0.0102854243120665,-3.04555325310931e-05,-0.0120192950010083,0.0151228814373383,0.0242882782788313,8.05568326010847e-05,-0.00967261522768742,0.0485754139769226,0.0259530673206696,0.000103511267118329,-0.01156919191828,0.0570438582522922,0.101881169310803,0.000158241432037919,-0.0272025223628691,0.176750085944501,NA,7.58709421567449e-05,1.14707106422573e-06,-0.221288358367052,NA,1.18279260463268e-06,-0.00109563638092364,-0.182435643459551,0.055516829865974,0.0372366223476761,0.0248338250427097,-0.0705848399865438,0.0213662234897906,-0.0322285126593815,-0.0454806311954212,-0.0952282009415298,-0.108830917012877,0.0186606509548746,0.045033842158502,-0.0697986575751339,0.000154494591186402,0.000175706243456021,0.000258224506833266,0.00463466792742248,-0.0194127585502079,0.0202259275696207,0.0408266335839813
"b_Sem_0_ruta1",0.00390493806748147,NA,0.00109359959225278,0.0746066736228337,0.120224092945774,-0.121105252928233,-0.0666953545304761,-0.00988250827264844,-0.0669731244270519,3.9688089475149e-09,-0.0547331092959572,0.0191034211937543,0.0102854243120665,1,-0.00144382229191599,0.218403414098363,0.433711792156867,0.880375179252125,-0.00189071565528321,0.221339009651586,0.387515125620153,0.855578291090487,-0.00231428575521411,0.197848378347729,0.323648253041988,0.773536253232231,-0.00271607421287293,0.170178425224555,0.189057982769888,NA,-0.00202026105706756,0.00298276439286265,0.038349102605534,NA,-0.00205753786295003,0.00330987434395179,-0.0230438770737987,0.0924786225234789,0.0359564579174255,-0.00631658293573198,0.0654110196005759,-0.00996357767131079,0.00709666942474345,0.0913846688784814,0.107713067455514,0.139244557502996,0.0637821245555591,-0.167297754130134,0.0737700034321095,0.000718864665201478,0.000452884791508172,0.000621114550969145,-0.0600931784024279,-0.0525098074860772,-0.117796729658072,-0.103889835691321
"b_Sem_0_ruta2",-1.31341523816099,NA,0.194762029490002,-0.000130857431700684,-0.000151039596132492,0.000495413150037747,-0.000229977967495917,-0.00163393595839557,0.000243565914758234,6.81581997297412e-06,-0.000338402477960981,3.48480787354371e-06,-3.04555325310931e-05,-0.00144382229191599,1,-0.00128491893971162,-4.13223529502341e-05,-0.0021481221458381,0.999967836580509,-0.00199794191164339,-0.000843331323133278,-0.00229472932639192,0.999966590360516,-0.00211070001748518,-0.000941355850778294,-0.00190793916768146,0.999960067378396,-0.00197845674511704,-0.000417116295791791,NA,2.17645950573277,0.425349658026753,-0.000421054797414274,NA,2.17641217902438,0.425217282472272,-0.000301666050182709,2.47953891303478e-05,9.11130615905105e-05,-0.000117894312872497,0.000299882292720147,-0.00018808195021324,-1.34922621058559e-05,-0.000163012066931072,-0.000145196229212001,-0.000410674138452947,6.87131572582214e-05,0.000240265943353677,0.000101660553508746,0.126638235748748,0.126639153787531,0.126638624543263,-8.63645849833754e-05,0.000164829284916757,0.00017935265710009,-3.81398357052134e-05
"b_Sem_0_ruta3",0.003055540385583,NA,0.00116745665851523,0.0479465136733,-0.0319247171068147,-0.0112092940195098,-0.0111959170570865,0.0187081663626055,-0.023297056229222,-9.03575474537498e-06,-0.115835133158387,-0.0124868071203495,-0.0120192950010083,0.218403414098363,-0.00128491893971162,1,0.190236111599497,0.185402925600087,-0.00155281146474862,0.671505545761097,0.137636570973563,0.153279458631862,-0.00177264352557891,0.67023469123636,0.104520285553101,0.107601821882117,-0.002025421238405,0.64510895175878,0.0124844978474017,NA,-0.00161588260131944,-0.00231594268831892,0.0305504746685245,NA,-0.00165748304813571,-0.0012947160889717,0.0136324673995508,0.00123328089004565,0.00568995593809341,0.0513666759516023,0.03420932093502,-0.00563142101575091,0.0177573646091061,0.00381381931108207,0.036724757657266,0.0661859945144925,0.0543023822524849,-0.0521592046724889,0.00905724955950542,0.00102442334541345,0.000971817635754844,0.000941201307691923,-0.00946940732456014,-0.029614240892256,-0.0278604704425996,-0.0298155340258079
"b_Sem_0_rutaEC",0.00171406771898114,NA,-0.00199564834651655,0.0915175932484942,0.113242877391761,0.0339455510564109,0.0171491533101782,0.0226614143536474,-0.0595321294757689,1.41053867137938e-06,-0.0189877044709889,-0.0023361727269241,0.0151228814373383,0.433711792156867,-4.13223529502341e-05,0.190236111599497,1,0.342637199733809,-0.000729410838651973,0.159180098178766,0.808034157447194,0.298261880674573,-0.00108884706506873,0.13832595015168,0.770807636551396,0.222828303990295,-0.00138555207557746,0.11251945881825,0.656784615704579,NA,-0.000855257374718762,5.80589861490015e-05,0.0111760523839516,NA,-0.000861891775831917,0.00053296777411126,0.0560030490127296,0.0467632087975243,-0.0138864307355404,0.0262421864687386,0.019034493536261,-0.0154076732201207,0.0197431792385166,0.0445452141060983,0.0678126351328177,0.0330414112418888,0.0461022745418654,-0.0219133199251213,0.0547640217576915,-0.00136212556495097,-0.00120662371107143,-0.00126621551316299,-0.0681389823239458,0.0345840344330811,-0.0394372769151406,-0.0687919684883954
"b_Sem_1_ruta1",0.00426225870680452,NA,0.00131479825090358,0.0284262902763788,0.158282611762928,-0.0860799247225397,-0.0390722750562686,-0.0139130677114116,-0.0387674374575932,-6.77860074356019e-07,-0.0353892096704859,0.0235584086349699,0.0242882782788313,0.880375179252125,-0.0021481221458381,0.185402925600087,0.342637199733809,1,-0.0021434933208374,0.223960682627532,0.40405270459274,0.920774366532958,-0.00247609416910238,0.207948049781003,0.353032760830567,0.834936063212457,-0.00289506485064942,0.180221513103934,0.214227073359737,NA,-0.00220324898162423,0.00353677019229609,0.0404461439558755,NA,-0.0022260242710945,0.00358931424675793,-0.0115528319209276,0.032837433056536,0.0216846405707881,0.0307197940321636,0.00364596221342223,0.00223897101944235,0.0156792340965171,0.0911369608175632,0.0543963578126918,0.112848663604694,0.0681960873754688,-0.116216712201325,0.068981228041558,0.000720386439124599,0.000475010437759774,0.000640639650075363,-0.044547390911952,-0.0386749550039799,-0.097310337578616,-0.077171140975713
"b_Sem_1_ruta2",-1.31345512560979,NA,0.194768215580184,-0.000176060740799699,-0.000247110429139466,0.00015532703851137,-0.000182248313575819,5.53685303515357e-05,0.0004058046633042,6.80453335638692e-06,-0.000246620229504732,2.48176543757096e-06,8.05568326010847e-05,-0.00189071565528321,0.999967836580509,-0.00155281146474862,-0.000729410838651973,-0.0021434933208374,1,-0.00199768223628448,-0.000865508204704347,-0.00229568409239245,0.999994451113982,-0.00211448629042293,-0.000967805556983554,-0.00189656727186842,0.999988078172072,-0.00198624132486228,-0.000423412029580985,NA,2.17652885402014,0.425364053634354,-0.000429157686815445,NA,2.17648123954109,0.425228145823665,-0.000285153721352145,6.05621953104505e-05,6.66872437323345e-05,4.13187915951317e-05,0.000125920085001739,1.36385224105368e-05,-9.76963847881281e-05,-1.55390677130252e-05,-0.000163328701902709,-0.000389584852153791,-2.79801121733656e-05,0.00025212277290721,5.33417032838867e-05,0.126642406783982,0.126642929251376,0.126642551558938,-2.42021886333941e-05,0.000159703492927211,0.000256763181307537,0.000207580086008047
"b_Sem_1_ruta3",0.00385112742574502,NA,0.00173576193272327,0.0623963319434205,-0.00899045424776458,-0.0300678029947689,-0.00691151309345129,-0.00758943899526315,-0.0148726857994971,-7.31581161863185e-06,-0.0700860062329608,-0.01240783245936,-0.00967261522768742,0.221339009651586,-0.00199794191164339,0.671505545761097,0.159180098178766,0.223960682627532,-0.00199768223628448,1,0.173549801825151,0.195551999472066,-0.00220682516367136,0.85459287710148,0.138823211258086,0.1363960851219,-0.00251572191826277,0.819668581376901,0.0200740506195794,NA,-0.0020389631310893,-0.00287030538676886,0.0314759546318515,NA,-0.00209684805573758,-0.00151676648315025,0.00859396104919261,0.0293382041725403,-0.00286023245493632,0.0361581463919058,-0.0239049117473203,-0.000518142327010648,0.031832558331254,0.00320396756350724,0.0463621281929319,0.0749154181671447,0.0451880086856671,-0.0489028556633933,0.0140946129658034,0.0010762485032998,0.001092435828243,0.00103597392557082,0.0013546190294394,-0.0290768189687352,-0.0222235106774914,-0.0343585233623089
"b_Sem_1_rutaEC",0.00191346089857902,NA,-0.00248067669396698,0.004955402612483,0.146769679136465,-0.0283343270724388,0.0500073676372323,-0.0068464233478053,-0.0282265540889539,-1.12539301776675e-06,-0.0128551994331942,0.021213758478337,0.0485754139769226,0.387515125620153,-0.000843331323133278,0.137636570973563,0.808034157447194,0.40405270459274,-0.000865508204704347,0.173549801825151,1,0.361101917999188,-0.00119900737643683,0.155965985146447,0.90275062977532,0.26874748607805,-0.00152780477735527,0.128197175346671,0.77390377140938,NA,-0.000923498570151799,0.000195537180774797,-0.00299111044139368,NA,-0.000827297687362997,0.000523729816176316,0.063616380561076,0.0932884088509096,-0.0337305322565394,0.0304243959986495,0.0116113207854014,0.0399690120222298,0.00910383974019167,0.0993160393675575,0.0611816695279297,0.0584748455013964,0.0421493263769168,-0.0388613200110318,0.0656531748292822,-0.00131817863857949,-0.00136356043470177,-0.00126718366041054,-0.0935518993119207,0.0084547863688985,-0.0201821007462014,-0.0649986343573921
"b_Sem_2_ruta1",0.00427147708868221,NA,0.00150364020616173,0.0405597232396273,0.127583641147238,-0.0939974661329885,-0.0453493229504438,-0.0183195548702478,-0.025613376244756,-1.77660228715103e-06,-0.0515256225777405,0.00400988079241049,0.0259530673206696,0.855578291090487,-0.00229472932639192,0.153279458631862,0.298261880674573,0.920774366532958,-0.00229568409239245,0.195551999472066,0.361101917999188,1,-0.00234540848084298,0.202838473790385,0.364534736314359,0.85115322201149,-0.00271106743627933,0.17632366296645,0.228794365566214,NA,-0.00219757999337914,0.0038614502526221,0.0348467391052591,NA,-0.00216938931965892,0.00410859969989503,-0.0259364716634201,0.0443863285046204,-0.00979935297120157,0.0342936887905989,-0.019721930820736,-0.0118355006274853,0.0233110405418578,0.0888844263179799,0.0548063987610659,0.102475582235155,0.0397160455849718,-0.114346697446604,0.049601703004374,0.000847268080638226,0.000685450248394977,0.000869177544299485,-0.0375166134368135,-0.0439129758279295,-0.108824953429565,-0.0807032102399197
"b_Sem_2_ruta2",-1.31345635979509,NA,0.194767767747294,-0.000232331890670465,-0.000316447010002153,0.000108867767260998,-0.000262132349551564,0.000407494985770112,0.000869104467137754,6.80082819531705e-06,-0.000287427984313575,-5.25529013451671e-05,0.000103511267118329,-0.00231428575521411,0.999966590360516,-0.00177264352557891,-0.00108884706506873,-0.00247609416910238,0.999994451113982,-0.00220682516367136,-0.00119900737643683,-0.00234540848084298,1,-0.00218187756786064,-0.000924151210413469,-0.00199590797653352,0.999990098920693,-0.00202324002996144,-0.000351144990679433,NA,2.17652899003361,0.425364148729162,-0.000367561723387392,NA,2.17647906920699,0.425228410293684,-0.000189483386467548,-0.000118862906187981,-5.26830143980146e-05,-0.000106723585946351,-0.000148772522129597,-0.000100500129063663,-4.47107806236465e-07,8.07301167377518e-06,-0.00016083484453735,-0.000341580860997864,-0.000196172386520462,0.00032361243000838,-0.000152340275446139,0.126642060492381,0.126643024664249,0.126642442352083,1.44424417465306e-05,0.000128478788603829,0.000260132758275681,0.000171473265515626
"b_Sem_2_ruta3",0.00394459996220402,NA,0.00177063213609878,0.0482538619270531,0.00832919531000851,-0.0410770372509032,-0.0056354666987272,-0.00868816375180557,-0.0179927193291738,-3.05645130555914e-06,0.0175694727649935,-0.0240123447243837,-0.01156919191828,0.197848378347729,-0.00211070001748518,0.67023469123636,0.13832595015168,0.207948049781003,-0.00211448629042293,0.85459287710148,0.155965985146447,0.202838473790385,-0.00218187756786064,1,0.150704821547192,0.143378985151524,-0.00241900730702555,0.844252559871939,0.0360584454313944,NA,-0.00207123551454001,-0.00299262064815105,0.0177207455906774,NA,-0.00207606003535144,-0.00191076003190207,-0.00132487896664737,-0.0031386211728474,-0.0494302165187347,0.0546563671466954,-0.0264836087173422,-0.0191888020001461,0.0436619270334166,0.0275245681283068,0.0547640885244762,0.0830382828936074,0.0515456707389541,-0.0368220020659781,-0.0224398761161659,0.00138504295445505,0.00141566241836133,0.0013699049326955,-0.0116301081251473,-0.00786562794365918,-0.0317479076529574,-0.0279059875963227
"b_Sem_2_rutaEC",0.00175269115244784,NA,-0.0027291259750588,0.00548331626938839,0.147735953930828,-0.050619957891432,0.0391891198213922,-0.00447276233922697,-0.0115019291144784,-1.86037343648692e-06,-0.0169129653158696,0.0160850807610542,0.0570438582522922,0.323648253041988,-0.000941355850778294,0.104520285553101,0.770807636551396,0.353032760830567,-0.000967805556983554,0.138823211258086,0.90275062977532,0.364534736314359,-0.000924151210413469,0.150704821547192,1,0.277451052761323,-0.00116160387718562,0.124961674341524,0.804285099576271,NA,-0.000823927607028862,0.000159909100981793,0.0292327304837918,NA,-0.000683203155107327,0.000772757570378416,0.0896057884044082,0.0700347066650917,-0.0611952911538474,0.0613935379512566,-0.00590086493690008,0.0460242943975709,0.0248843474569965,0.0999406444229768,0.0599115737788332,0.0466251985499362,0.0186651382762081,0.00500314273804264,0.0398351000813154,-0.00180970702949779,-0.00154645359841283,-0.00148520867924182,-0.108858233519503,0.0281644397558541,-0.0281812201609053,-0.0507557253729643
