"","Estimate","Std.err.","t-ratio(0)","p-val(0)","Rob.std.err.","Rob.t-ratio(0)","Rob.p-val(0)"
"tau_UsoPito_3",2.69711106342449,0.338888663531162,7.95869367632738,1.77635683940025e-15,0.619422852707314,4.35423241431313,1.33533978441402e-05
"tau_UsoPito_4",4.98219413836661,0.587102600519328,8.4860706356258,0,1.00280531929781,4.96825659227186,6.75575312580889e-07
"tau_PrPer_1",0.0072156348234653,0.250707924853807,0.0287810400396113,0.97703922247234,0.494481812698633,0.014592315911653,0.988357429615648
"tau_PrPer_2",2.69608746792199,0.416403288583441,6.47470263045661,9.49988976373106e-11,0.876896523532167,3.07457880784162,0.00210800020623125
"tau_PrPer_3",4.69729523856803,0.579278969700681,8.10886547632683,4.44089209850063e-16,1.22885233338543,3.82250585440744,0.000132102341222406
"tau_PrPer_4",6.74620419219283,0.842159184771791,8.0106045438677,1.11022302462516e-15,1.75006586067981,3.85482874888621,0.000115810666705185
"tau_AmbTr_1",0.404607796276601,0.209505875902318,1.93124796397237,0.0534523950740506,0.336938775223717,1.20083476889222,0.229815301850551
"tau_AmbTr_2",1.92453375889811,0.297119930150244,6.47729608015505,9.33808586012219e-11,0.564059374327237,3.41193471200357,0.000645035604188493
"tau_AmbTr_3",3.48912236087464,0.427565510012367,8.16043922900545,4.44089209850063e-16,0.801503013777176,4.35322425605332,1.34149798625138e-05
"tau_AmbTr_4",4.9291927535018,0.564013510040788,8.73949411804929,0,1.02199816811606,4.82309353116378,1.41348647719752e-06
"tau_ComVrb_1",-2.28417943695342,0.211748590140293,-10.7872238272758,0,0.254437432750338,-8.97737181303319,0
"tau_ComVrb_2",-1.1185998085066,0.14656438922889,-7.63213911913952,2.30926389122033e-14,0.170478474597816,-6.56153107391152,5.32580646250835e-11
"tau_ComVrb_3",-0.0716301804250992,0.125891789542568,-0.568982144787754,0.569368257177055,0.13885007480945,-0.515881468003531,0.605937198132902
"tau_ComVrb_4",0.609447104461428,0.129939509919414,4.69023705599163,2.72888706698282e-06,0.132409004678595,4.60276176790829,4.16925041446525e-06
"tau_ComAfec_1",0.366015920766147,0.193348030478428,1.89304188855952,0.0583522991203063,0.276545818984076,1.32352722637699,0.185660108228587
"tau_ComAfec_2",2.86977127665851,0.323044810229002,8.8835083734178,0,0.578974928905058,4.95664170136994,7.17220641321958e-07
"tau_ComAfec_3",4.1409522884183,0.41371189518666,10.0092657150938,0,0.857613954708404,4.82845721630808,1.37594887306136e-06
"tau_ComAfec_4",5.5203767942254,0.599809686245163,9.20354725977038,0,1.31634455373611,4.19371719855353,2.74420068870906e-05
"tau_ConCl_1",1.69616980503079,0.298392346924976,5.68436095131238,1.31302699823976e-08,0.474349365444853,3.57578175200064,0.000349182875576837
"tau_ConCl_2",3.19200416080605,0.407463093995403,7.83384853216194,4.66293670342566e-15,0.631178248362627,5.05721508795114,4.25423328787033e-07
"tau_ConCl_3",4.4503546468719,0.501509377885067,8.87392109323987,0,0.756847455727606,5.88012103785629,4.0996659400605e-09
"tau_ConCl_4",5.2826155732808,0.586685937812243,9.00416258991945,0,0.874528699435181,6.04052854605299,1.53610213438071e-09
"tau_Ans_1",-0.876248306133628,0.199716408072829,-4.38746277578802,1.14680612999241e-05,0.265181487468624,-3.30433438057136,0.000952022078438031
"tau_Ans_2",0.207003860134297,0.181189448390717,1.14247193737195,0.253257904247678,0.251882389004062,0.821827444756206,0.411175111517194
"tau_Ans_3",1.22637993510845,0.206341595928385,5.94344504117382,2.79093348432013e-09,0.277619479084938,4.41748518205828,9.98559138709609e-06
"tau_Ans_4",3.3969843459628,0.355257703948622,9.56202865752371,0,0.418272414905781,8.12146396679779,4.44089209850063e-16
"tau_StrC_1",-1.07882238277324,0.229149935304433,-4.70793230353737,2.50242172472603e-06,0.311763674637403,-3.46038512674051,0.00053940332181579
"tau_StrC_2",0.361033542144415,0.197534922275695,1.82769475890713,0.0675953751695466,0.285787257294372,1.26329475135603,0.206483271784983
"tau_StrC_3",2.91451259077801,0.449003504275129,6.49106869551764,8.5229601154424e-11,1.01516268455773,2.8709808143192,0.00409200359872952
"tau_StrC_4",3.76009103543216,0.558875913538299,6.72795327969431,1.72066805248505e-11,1.24225407925506,3.02682929219034,0.0024713348091121
