"asc_ruta1","asc_ruta2","asc_ruta4","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","lambda4","lambda6","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","zeta_UsoPito","zeta_PrPer","zeta_AmbTr","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","tau_UsoPito_1","tau_UsoPito_2","tau_UsoPito_3","tau_UsoPito_4","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
0.841541186867659,-0.0360205934706387,0.679653981751748,-0.20264727316485,-2.19952629545292,-0.314174136040264,-1.07752176590118,-0.138490050749998,-1.27924892590547,-4.06252938446291,-1.50521001638838,-0.198533726431897,-0.400738100208549,0.207126054134525,-1.51275001504217,-1.21531535948976,0.395372569339584,6.43867960028059,-5.65474835716486,2.63205673943186,2.18379546387429,2.27024098434071,1.75510211180093,1.72730705750046,1.66399682017925,0.555286998318151,2.40649219131733,1.79157142827069,1.3638871203994,2.03753204159304,1.86347111415456,2.45659223767166,2.8375593716434,-1.79723963832166,1.95143911954155,3.0834793768319,6.55768105289471,-2.26401333057601,1.37449795132038,2.55607035223767,4.8335484544851,-1.43651458263421,2.44834583674218,2.87759993484377,6.23087526361652,-2.65514760563974,-0.0581088909812275,1.20524772622734,4.4508291758384,-1.11233231985127,2.49995305215501,3.5118255945333,5.12570412634606,-1.02835078617872,2.78336254536277,3.42414237649747,5.52953930894932,-2.15691253097098,-0.245889781257098,0.854551178594493,3.26528990108357,-2.8274166469296,1.06038063415315,1.85560845561846,4.20553729151081,-0.296040424067526,2.53559619464211,5.00486060966424,6.7650504704928,0.1237852028765,1.57782631172084,2.96924064920542,4.49502175221516,0.255736605866063,3.16694918857754,4.15046247900062,5.70694109483392,1.38826420503963,3.15042402145004,4.39904002741594,5.73682865100734,-1.93986445596948,-0.785895361451123,0.459714104489276,2.41247650141604,-2.26028864083647,-0.531195463273917,1.84340644870757,2.77602419025431,-4416.74529251766
1.07934397441126,0.166251376516091,0.848033894289089,6.75401667567244e-05,-1.99735175639904,-0.217069188108212,-0.96289814730836,-0.0490460050810351,-1.21520155063025,-3.98881908770799,-1.56023730239841,-0.0754994960818289,-0.473533610762385,0.0872628082828078,-1.31474427491409,-1.5792806059122,0.365929302151479,6.54840242457459,-5.63193907897019,2.59636349810492,2.16634764551642,2.25748785363045,1.68170373533079,1.87076544403559,1.68490838459793,0.529506014322675,2.23439289570886,1.75950437877918,1.31994733963148,2.148066868718,1.77856788957285,2.47029496619974,2.66588516512776,-1.77917320155047,2.10637464738791,3.19191558993024,6.65460557006238,-2.1229378630008,1.6466586073082,2.54740891411758,4.82627793878855,-1.42982610898434,2.59244447825908,3.02172197881294,6.42132415715054,-2.58591851592197,-0.135716964279971,1.12630222943253,4.22921227982765,-1.03576519541419,2.48309298384105,3.59293515347695,5.11086959854521,-1.02346830993494,2.91639422761839,3.61454219429679,5.57748770865282,-2.14857400954333,-0.216413607562256,0.852623061422603,3.30356506550226,-2.76721610169903,1.16458157365353,1.99474437724684,4.25177837555493,-0.112139066080764,2.5681352156014,4.65342634025029,6.49017179140718,0.141225977984667,1.4978075678246,3.03622890143413,4.48492661791131,0.210311553096615,3.19960649560937,4.21981209670928,5.82463693424895,1.35162383652602,3.06148154494554,4.27702350109852,5.5913437541998,-2.01923575585589,-0.776970569425143,0.36566364052419,2.5161495197153,-2.40140144274328,-0.666671897877787,1.83421763377923,2.78795191791177,-4403.64909962336
1.31444807889992,0.394222804580321,1.06067703354839,0.181111325990498,-1.81627946194587,-0.107766386098762,-0.826685449459926,0.10407778356225,-1.09634604451794,-3.90517623674681,-1.54070800650967,0.039640842228874,-0.582921569083165,-0.00629469025206814,-1.17360039708678,-1.7848219833059,0.395142651918124,6.57940567820154,-5.66660594010702,2.70412372499792,2.08480067492193,2.36263075374231,1.54152223418708,1.72938703573292,1.81811922326917,0.566704198559165,2.19402921260446,1.57240445473209,1.32028647662311,2.10336644078827,1.72603313298123,2.32597322422007,2.50182902884675,-1.86375093766185,2.10100333497889,3.3455682816538,6.76194410885985,-2.0950331166675,1.79749460955816,2.60998085239116,4.86959325434754,-1.45854522688261,2.77289439154523,3.2082327127616,6.62387196031677,-2.46028002710967,-0.134614390599921,0.964152876971186,4.04018440369488,-1.00820893275207,2.62919083718514,3.64786515214347,5.14946875094213,-0.908337570498724,3.10147858484064,3.81968115518874,5.64165757559911,-2.0721071107383,-0.146815901799511,0.848869714668359,3.36476666480672,-2.55389057666304,1.26560982600534,1.95572158131201,4.25402676758658,-0.0514807867091537,2.50650835080716,4.32694997896354,6.26674518864333,0.123950282010956,1.78432858660495,3.06781125998318,4.43389756611964,0.199393631715457,3.13069147489503,4.19447380976402,5.96550181012719,1.30204425883652,2.87823702284395,4.06909813595171,5.37136474688125,-2.04732932349085,-0.894983380529927,0.387147467627746,2.58067455805474,-2.3800281090271,-0.652853967626221,1.92717769755693,2.71566211041642,-4393.49056181488
1.55473381855629,0.590664047360579,1.34266113844763,0.299822632891176,-1.69679750068726,0.0312695372017002,-0.696040173278505,0.254411278592314,-0.944351061138272,-3.8080012511926,-1.4486234852583,0.101326923186651,-0.719830328987695,-0.0661429412094876,-1.06316530129966,-1.83590353102857,0.486768022955615,6.56838888822929,-5.74084281495879,2.90073877818583,2.12076356761653,2.55102130820454,1.38645816969909,1.71152191834166,1.75593250589083,0.539806980593392,2.00972693536742,1.51012258908045,1.39480266241672,2.0734367525548,1.67007188671152,2.30167439327483,2.43117415509999,-2.04917490068802,2.15986841222244,3.43771292144269,6.9124300121069,-2.10301351341733,1.76024342402837,2.76821200678686,4.95775700556794,-1.55573050660946,2.96271840266471,3.41734424646428,6.85979365705757,-2.31038323169672,-0.120574987427446,0.964047128719268,3.8879878244382,-0.907902597762285,2.79940591172207,3.67387762606444,5.23820025736788,-0.861508897048787,3.32100068962286,4.08561723449372,5.7720397246196,-2.02271084450068,-0.0793886216556134,0.911378544143482,3.43107170961787,-2.42266673894536,1.29580235786438,1.89401776923503,4.23430390469151,-0.134333698627441,2.19907072130651,4.10716267812485,6.0306388006162,0.319932289601298,1.85540602043881,3.26223518058141,4.38288932301344,0.30589550662847,3.00189408948951,4.08974168260374,6.07411018153302,1.20379912930508,2.77078637025899,3.82949307209112,5.03172363180809,-1.94221512629252,-0.830536898324295,0.369767059428178,2.58956706596953,-2.13154063394382,-0.495117522514553,1.89958490279825,2.73046033256491,-4381.97894151174
1.72425840560747,0.734217912437896,1.59771028737892,0.324885293033661,-1.65373312062971,0.149805961247096,-0.571682286727746,0.269456557945445,-0.821846222463872,-3.72183875824103,-1.32242966570182,0.0637455443313762,-0.826082185116107,-0.0719680146246594,-1.01060461229612,-1.78105708703925,0.54156060447094,6.53798053148727,-5.81567883816175,3.03263176102011,2.08690723643613,2.67987151735284,1.52318895982041,1.70225463850313,1.85535231951339,0.56279280792107,1.90973525175879,1.48434839476566,1.49815092447364,2.01290218277982,1.60837649853959,2.38692448433638,2.24396899101007,-2.19039688069692,2.292185287351,3.49462242877255,7.12125590173495,-2.19897378043177,1.82019862612256,2.77318124326085,5.10627544247753,-1.68271912451055,3.13073584577128,3.57496248767041,7.11773767922855,-2.12837961862195,-0.0126986865053827,0.972499243967015,3.83699914136967,-0.90629874179436,2.83489449802574,3.80246840050374,5.35907044937985,-0.789201234888324,3.43847941513004,4.24877842412325,5.96413613540451,-2.03371392146437,-0.00958733048967578,0.924644742753942,3.48076627971776,-2.33203043288683,1.0514869845327,1.9994102202951,4.15895379021465,-0.288406162507573,2.05443017375862,3.99078427014731,5.82000776467501,0.297626241543593,1.94249090530025,3.2822348180437,4.53360429260349,0.26262439404767,2.8816859722009,3.9952987871514,6.10365993874702,1.14668459766482,2.65460513284887,3.66110707057806,4.71579476645686,-1.79087106467104,-0.569225665747193,0.381800182323435,2.5734137171052,-1.93056832187992,-0.339121270332956,1.91233123611725,2.79127647584526,-4377.37970015366
1.81763372147122,0.865607332608989,1.81298682968337,0.299968589165257,-1.66322918322834,0.245311634243283,-0.422949226608011,0.201864121009305,-0.730457166690605,-3.64114085076406,-1.180900926747,-0.0434982610600136,-0.89578232954966,-0.031211615746968,-0.991653679363358,-1.6679636602137,0.536618896230405,6.51016788316665,-5.87057136253908,3.16182828866447,2.13588921977429,2.81452661896801,1.46158284779608,1.74366536922289,2.04274568756913,0.600043327772418,1.80136091298828,1.56753145510255,1.55927638603452,1.93874298981457,1.52597925851608,2.32308518385847,2.02615971616315,-2.21032965863258,2.4190756350452,3.55597606066901,7.38943035540589,-2.25457099074063,1.86110202925453,2.7130249838894,5.28632019075502,-1.751601925594,3.26038283303342,3.70308599391672,7.41140167810766,-2.1298290396596,0.0110292026174691,1.09055999131415,3.91645179648162,-0.96565175704604,2.83153483228223,3.97209574663776,5.49033519033239,-0.738610951131788,3.50279429958375,4.31747720024055,6.21853764280845,-2.07378184450429,-0.0195850914462897,0.919927147185681,3.51650678495876,-2.34580046863918,1.09457135352394,1.83504038559195,4.05944249419362,-0.404328561087409,2.03611823613302,3.91766866014873,5.62154981787936,0.215230596998362,1.86221304879746,3.35401444960187,4.78106802408389,0.147493358784884,2.77148891561794,3.90216161644661,6.04111821051284,1.11369254817876,2.51877388201899,3.49894807741903,4.47897338176465,-1.70100226305582,-0.420374078133539,0.582170452624713,2.58847602983096,-1.71554806184104,-0.213637501378478,2.00633587991536,2.85374349545886,-4369.78873337435
1.7676711014964,0.975387563533856,1.97701193159411,0.289074182169811,-1.71697797105782,0.306998734621477,-0.288385604420431,0.180554448312972,-0.685149839462853,-3.5754462991935,-1.06443467171418,-0.142548426181177,-0.910552674905889,0.0528969034067361,-0.993790326549341,-1.55215692386432,0.499335746588378,6.501357416875,-5.88713547111029,3.20832966936357,2.15498909957255,2.88451146084056,1.51332847738775,1.91383256156479,2.01721527104211,0.625383491608452,1.82383815079438,1.61889424096378,1.62107345170789,1.91662093029143,1.48136446734458,2.18675098475318,1.87229939440447,-2.1243462370872,2.49923597934414,3.65842886559574,7.68151271416255,-2.26259865377376,1.79399302015645,2.77587308932866,5.44638117249535,-1.71016863513364,3.35337956115539,3.78778987758203,7.70993611146923,-2.15253352871445,0.0328110930150169,0.988330249578235,4.04960362894244,-1.01176227422885,2.95182238618239,4.00754712907839,5.61904244210634,-0.840046294702465,3.51049370088665,4.36993814308,6.4911095913794,-2.06427563550845,-0.0147714619661371,0.822737771226697,3.52689853067298,-2.33577399466811,1.10813026859797,1.75039141455309,3.92927356316603,-0.314635176827217,2.03799366745026,3.92337596556281,5.50622233807273,0.143426907748533,1.84589922273422,3.40832003542883,4.9645955233612,0.111933021080309,2.68829400478422,3.81300251687102,5.89019208298788,1.01711670837841,2.35573235657903,3.373708158662,4.37840099057839,-1.56968512554541,-0.327636920540504,0.609589423919176,2.72785790468212,-1.56548371196928,-0.0988557448288305,2.11425250635779,2.89867735017963,-4364.25141562824
1.72086916711334,0.950489948666301,2.13880369000546,0.253607927745479,-1.81014114208663,0.360897537966218,-0.170463184841349,0.200119056940361,-0.656115276633531,-3.50757355596506,-0.952383604798855,-0.216746440490697,-0.883617146239617,0.182004088531945,-0.995835542447622,-1.42869130408698,0.43920074651082,6.52152847917699,-5.85402735956388,3.26588883766917,2.17173072495308,2.91100119684228,1.51089160607097,1.94196948868935,2.06725805161317,0.638679488925306,1.71637550735644,1.63833470164535,1.65738238925335,1.93402408316215,1.54446421302926,1.9956327672651,1.81536670177138,-1.98598916137827,2.53137363769566,3.81396024023474,8.01555023276172,-2.2727071811602,1.88809069460171,2.80241012322291,5.59777549630988,-1.61921940256545,3.42294306995344,3.88495160791413,8.04844470976092,-2.17838870035791,-0.105456926579388,0.99692830546784,4.21293022800513,-1.11780728752415,3.14227609805141,4.08684170835053,5.75526669472685,-0.932253814160838,3.49075244767302,4.38251299460849,6.77613645322469,-2.07731120181757,-0.0456644396881882,0.887711775250812,3.50078064000986,-2.40662966738562,1.01905606504311,1.86079200791732,3.7993847117327,-0.279135355826632,2.12283557602596,3.92759362348921,5.46914055162441,0.170599843829592,1.9069090288662,3.51312927437044,5.04654567854115,0.186082311504848,2.61241169018121,3.70912231063911,5.63385666041493,0.885622350337452,2.26713776907089,3.24759614701135,4.30051445332875,-1.4100201862621,-0.319946102957192,0.624548211047805,2.9306140278321,-1.38013302642362,-0.0714869300707947,2.1899602619614,2.96217738184604,-4361.46856922026
1.72181700316173,0.82524950606266,2.18674729952757,0.223295677336935,-1.84042955000968,0.372737565951526,-0.119772180703197,0.209784974818209,-0.651509794114063,-3.47472709876514,-0.906980527699011,-0.215778780985168,-0.837631550765923,0.269737617163714,-1.03280976747933,-1.37067217098654,0.3940881549771,6.52554928216204,-5.80687472267441,3.3010035044692,2.09733956363032,2.90529160349208,1.52876037087164,1.98793474065165,2.09278715681536,0.626374241098485,1.72099386021069,1.63694480195251,1.63689831648667,1.92800073200747,1.5421624612295,1.9382287383312,1.76661068689827,-1.94438245730409,2.61275138561844,3.84534414620257,8.1883039020596,-2.29143281521418,1.93442531690001,2.88907211812954,5.64979688202375,-1.5632878849488,3.44828189625669,3.90871970725737,8.21919921282287,-2.20165274139581,-0.0891851217234245,1.05129317506968,4.25408808689021,-1.11795175228292,3.19415937569573,4.15527514603492,5.81702718334889,-0.934090694188961,3.4831901231413,4.37579027513309,6.89286418607709,-2.05730184602431,0.0150898285039868,0.905072723171912,3.46261661488475,-2.37011529166089,1.06664375809427,1.88081957591815,3.76843425476252,-0.288613590817147,2.13895880149838,3.9567253347359,5.53732797706715,0.280476935078946,1.97999172230003,3.60965183829226,5.0031604031577,0.137414979976126,2.57781002819513,3.65092731868044,5.44842596275224,0.879094782364894,2.22918703923789,3.24511500691245,4.25309693422468,-1.37722321846822,-0.281698636709947,0.669086844028191,2.9978671809707,-1.43451634857567,-0.0780926061014819,2.17922733479687,3.00608708038705,-4358.73329942642
1.62913872822378,0.717613247905171,2.21945511041525,0.225352478075977,-1.82904145959184,0.376522775470381,-0.0748903339600974,0.22359991949786,-0.655317959022658,-3.43899444837088,-0.873617800519079,-0.187675467678563,-0.768562337543295,0.374884863521821,-1.11167673211395,-1.30625395881739,0.356242311592726,6.51735614575922,-5.72427923103711,3.35549472365886,2.15390741701685,2.925710777172,1.57321040084402,2.01491308443718,2.10297929176022,0.614237931410846,1.6067235482358,1.6575136381662,1.70104714618586,1.83637549810766,1.52726096798112,1.95454909512297,1.82431396353719,-1.94242194815695,2.72257312543086,3.9091480204452,8.38941033933814,-2.20560307306821,1.97556742085455,3.02003225075079,5.67929382254772,-1.52112933944728,3.47793223851822,3.94464483537338,8.40854986964937,-2.19407795567088,-0.00825842075213412,1.09716135788363,4.27438723954835,-1.1272402366945,3.23976615688597,4.26732909989533,5.89021040516644,-0.922104008262944,3.51580094951967,4.40200367210517,6.98615561327874,-1.97301016498006,0.0126108445999102,0.904997999073565,3.42833525454444,-2.32444645808969,1.15575965451116,1.91511076103365,3.79540823348258,-0.244880327565035,2.18255579396672,3.99343929162143,5.67918484584184,0.355977079642707,2.0788584337678,3.63473704345929,4.96679990818615,0.00110512188469272,2.53226644578192,3.59548553188164,5.22571820637307,0.892966073374953,2.24767861211802,3.21978979579995,4.23194786950741,-1.34547586845224,-0.236916684856326,0.72088991067639,3.01987158650351,-1.44702782514829,-0.177737490808118,2.21858145329252,2.98301119143524,-4356.41385412206
1.51402482421746,0.672216016453787,2.21635041398784,0.242750879569272,-1.76459678498903,0.366957799516839,-0.0389146990603051,0.207585433726687,-0.660226726957029,-3.41202274681121,-0.861435510930321,-0.154342088160607,-0.704737838014336,0.449460699327753,-1.22470370730762,-1.25236161601055,0.331919446634789,6.48999052575138,-5.63519327133653,3.43171429339677,2.16506300467263,2.96351533024809,1.54388253162634,2.0348525416572,2.09348034746182,0.623954858709042,1.61421477666468,1.76622376884436,1.71850253138092,1.7726229486964,1.53381374165955,1.96467453664137,1.94273808704668,-1.96567154594023,2.83579092640423,4.00112112890505,8.56332212546414,-2.12726922298444,2.05241822160704,3.12518664458812,5.696231765876,-1.52062618596795,3.52399803127358,4.0000316942589,8.5616494858008,-2.17641358260632,0.012712360427787,1.15509125935456,4.28048697495143,-1.12974272108257,3.30485975108187,4.36624345742298,5.95105331586109,-0.90923792593444,3.59394263376303,4.47398761195655,7.02367187452007,-1.93760519421304,0.0355599576884171,0.884592139469294,3.4149743127072,-2.19530842120965,1.17021800470499,1.97646685866238,3.85571210666652,-0.207569612522157,2.26284821370656,4.03053156844581,5.83248128185125,0.32357973601842,2.05856123393408,3.65827467762146,5.00490612879442,0.0093589740646079,2.44420808641045,3.4899865581518,5.04887285790502,0.938294036351496,2.25229841201418,3.22593796059317,4.21856452079045,-1.38061915785628,-0.258684074920644,0.771969517970389,2.99298351944083,-1.51720522615643,-0.17405957374032,2.18088236273801,2.97749962380373,-4353.72112717247
1.47694717234751,0.578490708468037,2.20862973452044,0.198864099458036,-1.66999978221637,0.351139090590194,-0.0242979952219156,0.149322500222098,-0.658873585060544,-3.38174639704047,-0.857774912263449,-0.117267846358138,-0.629494717572343,0.504896686157164,-1.40631901851663,-1.19484727092437,0.31860817296338,6.43596563695238,-5.51248086268504,3.506466749987,2.0332853557862,2.99634957561839,1.49479654527553,2.06046527768405,2.09230849930178,0.603256373471719,1.5125557952515,1.81835304949386,1.72453081163358,1.69713917501721,1.51086809397919,2.02948138026568,2.06417249962592,-1.99908824340894,2.96820441139374,4.16792560145951,8.79888755977665,-2.10194404628573,2.12335440224006,3.25873340844121,5.72916401556883,-1.52926667338542,3.60678274758806,4.08240102271408,8.75400247665348,-2.13015744403851,0.0138381355263357,1.14780503403381,4.27609248712889,-1.09700114032097,3.41387909081341,4.4326747858051,6.05103250076337,-0.89148683631444,3.70788307104714,4.58525939055526,7.03991688447983,-1.950011121007,0.0318484650863143,0.918350298409615,3.40941331391261,-2.1230119180746,1.28394574505403,1.97470461770547,3.96127368331737,-0.223217984847948,2.37363780122436,4.18616909791193,6.04712543882243,0.22109410725219,1.98584086977878,3.64122918162169,5.12021535133638,0.0719254945428538,2.29963812834936,3.32846913366513,4.88115941538966,0.979653042751087,2.23624645606642,3.24256759845084,4.23599502249733,-1.4246665456231,-0.271868544763395,0.682067157744766,2.94175144925706,-1.62317865012787,-0.246626434398281,2.19238168059663,2.93885164270779,-4350.97467736562
1.49962445439551,0.561677165512818,2.22897863267222,0.126674015532115,-1.64935807009718,0.34392331397322,-0.0667277893828179,0.173254089000392,-0.648075116978811,-3.37017914081892,-0.86584946146862,-0.11329274486266,-0.607191470736659,0.481972824556811,-1.50711439614387,-1.18943404586534,0.351698026317351,6.41935845503937,-5.41652300328036,3.52562161281748,2.05581165744253,2.98858939632669,1.45656770759385,2.08458795881109,2.1086701202441,0.619409779133419,1.52855138533656,1.87680815042341,1.70857382291466,1.61648519676452,1.52628340171189,2.04951464025612,2.07034432580499,-2.01286406327242,3.05054271541084,4.27303492580593,8.94632828254255,-2.05541667680238,2.1365031973586,3.26040444332668,5.75275311348625,-1.52762836603777,3.66751935489468,4.14816285672675,8.85578782152471,-2.13189447043258,0.00267612363167634,1.09714872026809,4.24936189599139,-1.07776538298662,3.47415729933196,4.40939713062283,6.14201207604368,-0.883058673104461,3.77515498890605,4.63732043249064,7.0284270821272,-1.94905005598825,0.0410854636553111,0.916449572129876,3.427394283561,-2.12305629033505,1.30545618415862,2.00166088786402,3.98920436648427,-0.275186871334082,2.37924449749902,4.33479320870633,6.17225486640661,0.221398304834723,1.94893127090244,3.6214253519968,5.18723668328217,0.0354772005410836,2.26468279496519,3.30450568367417,4.83811960487122,0.988417012004187,2.26585850043301,3.27303972042328,4.21742544524671,-1.48578245701441,-0.363609490343197,0.647732396689407,2.89974734040062,-1.684197618629,-0.305222244580203,2.16446105592281,2.95946034349143,-4348.99347396489
1.48940318326766,0.640153057287019,2.25810019509199,0.0958166536597583,-1.63999426949775,0.323511443124841,-0.115895274090126,0.241477406598951,-0.636069910765101,-3.37047253180133,-0.884760971737573,-0.124684230393251,-0.605027887426722,0.411716907886115,-1.59800272010485,-1.215276187568,0.397718085811868,6.42451189319053,-5.29275439024844,3.58374246740172,2.0363655476856,3.01811463645253,1.47360838274244,2.09940808454522,2.14565197079449,0.612255656866735,1.5608337444463,1.93431068961651,1.72421442620042,1.65809733961421,1.53629466568774,2.0617843554875,2.07536725498371,-1.99747382515583,3.13291019101407,4.34378814148187,9.09110831352404,-2.06973200102257,2.07870238150514,3.25402613377079,5.78056952971295,-1.5084960747111,3.72541546821643,4.21534279780044,8.94379429660456,-2.14883165443196,0.0118144152451558,1.11495789096394,4.1880954747139,-1.07361361640132,3.45614945313095,4.45299540443213,6.20810912661077,-0.877701856038901,3.82309960030802,4.68353020527999,7.00991270874568,-1.93970234283785,0.0353721706135456,0.91067200586369,3.45680586687618,-2.17809481335872,1.32060736853109,2.00389326411038,3.98747933969735,-0.308275324732234,2.43538670674614,4.43130352461991,6.31080202400439,0.219051041775809,1.94406450602643,3.64783868955554,5.18268220483608,0.0244800953332959,2.25469971267115,3.30330964505345,4.8275024294885,1.01336199765183,2.27003410476275,3.27779791977827,4.22602289349659,-1.54174765235884,-0.436354261794396,0.591627722283842,2.85306779111308,-1.69869973202333,-0.326059707751145,2.1489291681495,2.95684019139057,-4346.96888461175
1.58505461095225,0.65679920560911,2.31230738434844,0.0850388828992338,-1.6049367735262,0.283555139526483,-0.179054688832658,0.219855106875065,-0.626631199401033,-3.38282079231683,-0.900869237434441,-0.151209649277335,-0.607227134904825,0.291602184532797,-1.73234080595296,-1.28721306113454,0.420485467807063,6.44130119729703,-5.10709180052434,3.67066052723291,2.06868455377817,3.08465735147748,1.42896309474545,2.09188529729118,2.10255090232827,0.625383034472459,1.59585013980787,1.99793552112398,1.73445053071256,1.69150886204564,1.54311431412898,2.09849462890711,2.04980219621307,-1.98311307222551,3.21675191891473,4.41937586628045,9.28696968751753,-2.10306643739503,2.014632950439,3.1837137243496,5.79863700639681,-1.50041591181263,3.79387799911342,4.2913208636174,9.05677606575528,-2.19963329680825,0.0950142372752105,1.13691753012194,4.14250823862165,-1.08965048216996,3.49061742198987,4.50365887016624,6.25732287299673,-0.917462820107696,3.88548617116337,4.74027746247084,7.01411283469734,-1.95612799029212,0.0251430838842883,0.93634069209443,3.47352135297483,-2.22792585488648,1.27870181100034,1.98124069696693,3.97625580581613,-0.26189272753785,2.51755838358843,4.5166455636017,6.50239260753677,0.194706987464078,1.9614306327902,3.69248779174994,5.14118314571866,0.037009238115909,2.2891724835624,3.35091211713456,4.85153098742253,1.01596291521446,2.25728547738681,3.28760530212671,4.24287029833602,-1.59813130179386,-0.45188091895674,0.575130745094247,2.77885791592698,-1.71747071683327,-0.320084336044112,2.14040328267272,2.91271380530159,-4344.96510220693
1.69128284875691,0.670265345051967,2.393914609319,0.16100021761656,-1.54282823191148,0.212216663425819,-0.244089272237962,0.155546013023176,-0.629090827115169,-3.41140108008167,-0.913548604428296,-0.177032476726657,-0.611265017259475,0.126023620243677,-1.91709347561007,-1.41779189963196,0.440116568680104,6.47377589319948,-4.82255543099071,3.73849528934333,2.09084912156721,3.14606685750631,1.52541349817136,2.12034090863857,2.10446541655551,0.635490451760751,1.6482229149849,2.06206525876919,1.7283412233847,1.72916021265295,1.55828594058195,2.1129898666214,2.05533923619194,-2.01883493221919,3.32078777726346,4.51854422578608,9.55473149135655,-2.17530522107014,1.96468967580645,3.07784205146613,5.79886259216819,-1.53591499238851,3.87539725632635,4.3925525281076,9.2052862993401,-2.12799624926163,0.0745183698228496,1.1593997960245,4.12626012902004,-1.0912963748464,3.57583876225322,4.54875965515416,6.28770759817181,-0.929831224136799,3.94324114674523,4.78316544115663,7.04428542657475,-1.98386286868352,0.0331876645591769,0.927847935061212,3.47088853674337,-2.24354297322569,1.27376554460954,1.86316680557011,3.96280039654278,-0.167609724221065,2.60624272034288,4.63456889054654,6.74183455167838,0.233062716687014,1.94238915126705,3.7144004687483,5.10497521507195,0.080561709081223,2.35622585215854,3.4375070888082,4.92339909634922,1.03620968157931,2.26963018534183,3.31101802470828,4.22211399370098,-1.62575924934777,-0.482210382835798,0.635832833806596,2.71022059449983,-1.64927765436874,-0.345687104884963,2.07793803150527,2.86909662091433,-4343.12623597465
1.73323452565265,0.711406917703053,2.46891399227915,0.331967142955993,-1.49191107299501,0.122605948584956,-0.273964313637233,0.142279519589968,-0.646135772231794,-3.45125810925269,-0.922642714340208,-0.181684653212556,-0.612160284952177,-0.0183825796328247,-2.10857294356015,-1.55737140462761,0.469138694356808,6.49773746286007,-4.51295490330937,3.82447559935079,2.08936409687032,3.21159247248774,1.45376853442475,2.20594247713466,2.19491158636868,0.612427970411837,1.6329629193523,2.09017587866412,1.68273450486794,1.77310214757433,1.56958976720784,2.10441406097139,2.03193824138517,-2.0849323840728,3.40192679302785,4.6045473743213,9.81145576299493,-2.24494221909972,1.88680948487267,3.05855403756328,5.76903962423019,-1.58882643306982,3.94176595827091,4.48633875686713,9.3441407367461,-2.14060301946475,0.0950014408893353,1.12825605600349,4.19816773869876,-1.06867003309613,3.66444008583297,4.60245084069625,6.27607550949052,-0.897747016917418,3.98409130044751,4.80383923480605,7.0908593395801,-2.00035971506931,0.0137243492149315,0.882732161497485,3.45044273951156,-2.24767328903039,1.2229288766233,1.82056660802919,3.94083322094024,-0.138559567260304,2.70541823881251,4.76620149096447,6.94074634160913,0.296490765043116,1.92054962290639,3.67404354793815,5.11545452951295,0.0985299107029937,2.42910508042153,3.53632176370791,5.0308118623898,1.10839297154733,2.33808427217418,3.33070879453206,4.15631058921893,-1.58977253963521,-0.462210182664938,0.660121616571469,2.71268867168538,-1.62206264597021,-0.32321650857676,2.0059962528227,2.83174178012072,-4340.69148117522
