"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt_ruta1","b_tt_ruta2","b_tt_ruta3","b_tt_rutaEC","b_dt_ruta1","b_dt_ruta2","b_dt_ruta3","b_dt_rutaEC","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC"
"b_Sem_0_ruta2",0.0276924234030152,-0.00252426504872184,-6.00918856252268e-05,0.0549310080503858,0.0291279490509078,-0.0220146930563132,-0.00115819856601235,-0.0449871576304347,0.077566022161108,-0.0942013288587681,-0.120635380274209,0.00265373683299745,0.0142345246465424,0.00220916681021104,0.0180758531136303,0.00469935544512917,-0.041467327905624,0.0433546728846965,0.0358593130612339,0.264011731115737,1,-0.168787827213002,0.491564054483975,0.410220880595783,0.966858424510816,-0.157027198501409,0.48774513352994,0.411227492633172,0.965449066094924,-0.195136354517114,0.492783232443546,0.206199464917635,0.956175425357996,-0.0271720830609902,0.31970415990923,0.000763289989225047,-0.169179144737586,-0.099670865055702,-0.046721936081577,0.000829310640322286,-0.154787628609302,-0.0959851109971365,-0.0445759064834141
"b_Sem_0_ruta3",-0.00704300575934687,0.00656055446042749,-0.00210585422960952,-0.0109364326486178,-0.0374477595283406,0.121978372111629,-0.0416561425998854,-0.111706136565579,-0.0949057549988203,-0.0233344645528282,-0.0668680459137079,0.0223417567125699,0.0108982051280314,-0.0297420686969985,-0.040307569593803,0.00180827302568173,-0.0361646730302104,-0.00534364388126772,-0.00829446898244368,0.074208432270146,-0.168787827213002,1,0.11588046345401,0.0243160199774686,-0.195364194606712,0.712470405212432,0.0612793747351076,0.0418502274857188,-0.193396420718652,0.71210497116038,0.0476278419403284,0.00616902494830216,-0.189672391414655,0.655305699787141,0.0212152316947961,-0.0010161991561866,-0.179151605702425,-0.298182593121311,-0.22426940631213,-0.00097977586172786,-0.180676265727837,-0.276800038811636,-0.230221768589697
"b_Sem_0_rutaEC",0.010370167052936,-0.00341690300430808,0.00186574917159469,0.0419699771725311,0.0935110060292607,-0.0359292403172121,0.0639441269558433,0.0662112218445042,0.0920995389624634,0.0255519195394562,0.086284506074824,0.0459188913166528,0.0221350210561291,0.00536145429773582,0.023574327262274,-0.000324111697713052,-0.0102137993551103,0.057173665134997,0.0458550487031009,0.457249050412295,0.491564054483975,0.11588046345401,1,0.515599781234437,0.486474160810761,0.0931221349093634,0.85372517722712,0.492242047422334,0.477872530391639,0.064580753979454,0.822112653338975,0.310377820140815,0.470574293356974,0.143983100804962,0.684696728403712,0.00163567892905927,-0.136119191863388,-0.137880104868917,-0.0540461365212269,0.00165421953071243,-0.125856793272039,-0.133486560102684,-0.0399100881996073
"b_Sem_1_ruta1",0.00654672271642507,-0.00338512259879376,-0.00187699968765585,0.135881580043177,-0.0208849100717381,0.0732569749818703,-0.0942162165309788,0.0651497009006103,0.13478878269021,0.00357360034152086,0.026374553112083,0.0243234427238054,0.0834368561734341,-0.0137612745977473,-0.0110642703577669,0.0024000920663393,0.00355722301927741,0.067361810662824,0.0613201255354805,0.876034324753197,0.410220880595783,0.0243160199774686,0.515599781234437,1,0.41139291308392,0.00414918126503455,0.590482831744292,0.929109961910099,0.404560478114182,0.0355915110449112,0.555385555893097,0.821426587842986,0.401910627115787,0.0645886430270139,0.40001926157368,-0.00322647776739789,-0.176626110295429,-0.12294460686036,-0.0768746719442478,-0.00329326466222345,-0.17056250496762,-0.129245904103037,-0.0945858327241487
"b_Sem_1_ruta2",0.0284026317542227,-0.00268665813332511,0.000117591024396449,0.0510763912793653,0.0219671174327792,-0.0252082271069849,-0.00150861670288066,-0.0235433641640761,0.0749424302921313,-0.0677901787776688,-0.0893876595632888,0.00705810757265792,0.021937292514171,0.0582095195265542,0.0227619082414546,-0.00971115470938904,-0.0401056690891656,0.0492205772748214,0.0455450417905269,0.249202065375376,0.966858424510816,-0.195364194606712,0.486474160810761,0.41139291308392,1,-0.178448350076363,0.50602493996456,0.410650675830725,0.994206742139567,-0.21960867661602,0.512297841238682,0.200785799857633,0.986144294202872,-0.0435784227469897,0.337232470954565,0.000863749171093308,-0.163203335580605,-0.0869653008456339,-0.0377106633121114,0.000935192141447488,-0.147329826691837,-0.0830017662837653,-0.0346354037387398
"b_Sem_1_ruta3",-0.00658096937364171,0.00769921575016188,-0.00219275780586343,0.00275097338639525,-0.0272998042636082,0.108757328905197,-0.0463977012205317,-0.104493856671137,-0.0930575136699801,-0.0527261608100735,-0.0560367967219802,0.0206767571585323,0.0162461375539832,-0.0253338705384831,-0.0277969574303987,-0.00564988126516681,-0.000445514271976188,-0.00346222396518147,0.00364004022749006,0.0128908125799734,-0.157027198501409,0.712470405212432,0.0931221349093634,0.00414918126503455,-0.178448350076363,1,0.0996712454784325,0.0262213306534024,-0.175658115066702,0.885890993702992,0.0847767256573847,-0.0357650112309399,-0.171191139795327,0.837145566286359,0.0409979854534222,-0.000949173284694353,-0.208788270144849,-0.350598673805923,-0.256148740225132,-0.000851649823317695,-0.209076566564301,-0.324004333063336,-0.259389232069785
"b_Sem_1_rutaEC",0.010911066749569,-0.00364704755237462,0.00181802409224473,0.0369978609617389,0.0282505834536174,-0.0252564536142558,-0.0132909137983665,0.0902818072519443,0.119231283208039,0.031900256103553,0.0695702305289217,0.0114015457730248,0.0764815208693414,0.0270996233310916,0.0257204963536183,-0.00899365183847172,0.000457006071455272,0.0593463220468881,0.0655374596352418,0.455428181824007,0.48774513352994,0.0612793747351076,0.85372517722712,0.590482831744292,0.50602493996456,0.0996712454784325,1,0.563924184210954,0.497635740084306,0.0784220729356443,0.934892258884357,0.363493401923263,0.490269942534241,0.156918384044942,0.803740814382694,0.00127701532172209,-0.104187101674656,-0.0994132808785823,-0.0304835324267694,0.00137544825881835,-0.0918401993608265,-0.0944854315062457,-0.00789114550891778
"b_Sem_2_ruta1",0.00752100217767956,-0.002981509320343,-0.00172773176930125,0.0930178836666706,-0.00718646775783864,0.0655700713630996,-0.0596538903368628,0.0487117308416902,0.108316741923235,-0.01138097669827,0.00486813357192547,-0.0114233026942309,0.0533937068973981,-0.0125608881602273,0.000608503710672687,-0.00733328970649482,-0.00291136898042188,0.0336782123062751,0.0443910906613101,0.845373311210771,0.411227492633172,0.0418502274857188,0.492242047422334,0.929109961910099,0.410650675830725,0.0262213306534024,0.563924184210954,1,0.409875425505905,0.0717909142953635,0.573033947222342,0.833019550463708,0.408380707932175,0.103397683823715,0.409650477724228,-0.00297739714667281,-0.154213107153334,-0.117731314470893,-0.0711412512122209,-0.00291365299306855,-0.149262204648855,-0.119582226243796,-0.0913404831594679
"b_Sem_2_ruta2",0.0284034242132118,-0.00262947722718376,0.000159670422665144,0.0528285934779691,0.0213423093680561,-0.0269206988450816,-0.00393692518243936,-0.0162225957062489,0.0708696563505628,-0.0559893203556555,-0.075298315865627,0.00786546895292359,0.0227399757832957,0.0695785795275488,0.0370150084069032,-0.0109585863611986,-0.0388248132058264,0.0478560816338906,0.0455488508718481,0.241010539757201,0.965449066094924,-0.193396420718652,0.477872530391639,0.404560478114182,0.994206742139567,-0.175658115066702,0.497635740084306,0.409875425505905,1,-0.21525880661912,0.512512499360619,0.198376456242577,0.988554862572702,-0.0389579963022657,0.336168226002577,0.000852543980134039,-0.160818119445452,-0.0841919151300772,-0.0345858968831156,0.000953937689148135,-0.147544692547092,-0.0795956304652409,-0.0311540528984611
"b_Sem_2_ruta3",-0.00797055135692278,0.007447328491174,-0.00217491724955969,0.0142172344948741,-0.0474433258658699,0.110579382559331,-0.0665790740199886,-0.0854164390955072,-0.0634347635497952,-0.0571666855777207,-0.0367787277564018,0.0230414108906193,0.0337325410298639,-0.033235497297187,-0.019775912971984,0.00592776060847237,0.0684235167968985,-0.0180956487013358,-0.00853145252337857,0.04866423983116,-0.195136354517114,0.71210497116038,0.064580753979454,0.0355915110449112,-0.21960867661602,0.885890993702992,0.0784220729356443,0.0717909142953635,-0.21525880661912,1,0.0813942957588741,0.0179683868511585,-0.210351510351453,0.847616721036515,0.0403513868424917,-0.00127215697446591,-0.192206618785862,-0.332563032765018,-0.231624167610659,-0.00113057421910682,-0.195100868104118,-0.307789263008961,-0.238153956791962
"b_Sem_2_rutaEC",0.0116778588586242,-0.00354848433854542,0.00191551075590632,0.0278842912445647,0.00874041231164451,-0.0158493775647825,-0.0185822721416848,0.0817091964037872,0.119321533480165,0.0200904027503492,0.0600549396563627,-0.0127015061007655,0.0639429669785017,0.0280209761794095,0.0284426386323085,-0.0137602345669943,-0.00435877148266606,0.0528693237874462,0.0744160920061763,0.416688836055925,0.492783232443546,0.0476278419403284,0.822112653338975,0.555385555893097,0.512297841238682,0.0847767256573847,0.934892258884357,0.573033947222342,0.512512499360619,0.0813942957588741,1,0.37935956167202,0.507014140100855,0.164595199935471,0.825692323379665,0.00134098594791394,-0.0843276034476234,-0.0796441135627617,-0.0164624930954143,0.00153645439963038,-0.0707652028124152,-0.0673498486857115,0.0043645380265612
