"","asc_ruta2","asc_ruta3","asc_rutaEC","b_tt_ruta1","b_tt_ruta2","b_tt_ruta3","b_tt_rutaEC","b_dt_ruta1","b_dt_ruta2","b_dt_ruta3","b_dt_rutaEC","b_CongAB_ruta1","b_CongCD_ruta1","b_CongAB_ruta2","b_CongCD_ruta2","b_CongAB_ruta3","b_CongCD_ruta3","b_CongAB_rutaEC","b_CongCD_rutaEC","b_Sem_0_ruta1","b_Sem_0_ruta2","b_Sem_0_ruta3","b_Sem_0_rutaEC","b_Sem_1_ruta1","b_Sem_1_ruta2","b_Sem_1_ruta3","b_Sem_1_rutaEC","b_Sem_2_ruta1","b_Sem_2_ruta2","b_Sem_2_ruta3","b_Sem_2_rutaEC","b_Sem_3_ruta1","b_Sem_3_ruta2","b_Sem_3_ruta3","b_Sem_3_rutaEC","b_ACC_0_ruta1","b_ACC_0_ruta2","b_ACC_0_ruta3","b_ACC_0_rutaEC","b_ACC_1_ruta1","b_ACC_1_ruta2","b_ACC_1_ruta3","b_ACC_1_rutaEC"
"b_Sem_2_ruta3",-0.334916090411446,0.409596988194093,-0.138017643464453,-0.00775293722578564,-0.0571043261515849,0.0411147657493616,-0.0709810541957934,-0.0460631944271563,-0.0265081227217527,-0.108069619629142,-0.015906217575625,0.0196761036288976,0.0913102620090698,-0.0231698524111178,-0.0218896370740348,0.0320491251295228,0.238534265646842,-0.0322903605603142,-0.00800621848636873,-0.113362377621245,-0.373857115404839,0.771366672466292,0.0709414944746943,-0.146250732640537,-0.39604310864191,0.906971364569301,0.111500035606559,-0.0846694575310746,-0.397104935942678,1,0.107480508831783,-0.164335761269273,-0.401563333613561,0.845977657596874,0.143189483612327,-0.0827042563203357,-0.174767464443975,-0.370799795768392,-0.210171944002455,-0.0570023437038009,-0.17916966796423,-0.368285212080153,-0.214639582350741
"b_Sem_2_rutaEC",0.232452197971783,-0.0205572157068008,0.0633191583893469,-0.0180864218182489,-0.0554546384843662,-0.0605643102554822,-0.00741645576176484,0.108832462678986,0.122291830497139,0.0388360065868247,0.0732852831610993,-0.0211833694001287,0.128602851892366,0.00604898947408808,0.0767154746934046,-0.111283984548159,-0.0832966408712103,-0.0810999622615822,0.0238538291855118,0.259743158410464,0.447390444598448,0.0488875826855475,0.789538854481227,0.38203029189525,0.479912811361463,0.156302258295006,0.919666937111131,0.405853762448849,0.48875949263968,0.107480508831807,1,0.150417057528901,0.481745301579705,0.333166813277919,0.824802078103777,0.0431705247568007,-0.100357620696929,-0.0818115144408206,-0.0757137072870739,0.0903524913017381,-0.0822237076597356,-0.0333010710569633,-0.0447335102970906
"b_Sem_3_ruta1",-0.0829927115317406,-0.145570350695622,-0.221954710208733,0.215213112506367,0.0340327953726155,0.161692738850954,-0.233098223784989,-0.0258542168149606,0.0836935991114951,-0.0500172633043348,-0.054267993772042,0.0730683695106778,0.0774292957845473,-0.0570461456975812,-0.021063949244442,0.0705574605442129,-0.0404500089691461,-0.0731286899782558,-0.064013544514038,0.783812776204344,0.137171290304233,-0.131192872461411,0.111221311921996,0.809489282007671,0.10105792693088,-0.252699027064917,0.148110290164238,0.825094774364555,0.0867640583859214,-0.164335761269258,0.150417057528888,1,0.0830968038076369,-0.182464166615169,0.0564449687863247,-0.423895695320291,-0.0968770669617205,-0.0378147574455563,-0.0480564620931869,-0.437037516483681,-0.0911379747490026,-0.0628135891565267,-0.0752132232012476
"b_Sem_3_ruta2",0.646310793626843,-0.116664273649,-0.0413044500588485,0.0467562841539417,-0.0567254961100826,-0.00627534564421648,-0.0683501616402297,0.0554792122193966,0.109473738426795,-0.00671454184394465,0.00956238232215956,0.0822392755236346,0.0266725695552708,0.106312020894168,0.158737236063217,-0.0609737936398792,-0.203447197168715,0.105828009427893,0.117829151129974,0.212546782203012,0.899164769546823,-0.473968022390552,0.425954138666068,0.323646680946823,0.958812304761874,-0.269202920295041,0.444491363598442,0.281219651171183,0.968495368615446,-0.401563333613551,0.481745301579844,0.0830968038077207,1,-0.108104734233533,0.362575372992925,-0.0147068738816506,-0.10918984600286,-0.00899345234368836,-0.0643583655437342,-0.0148895183466841,-0.0897107329177573,0.0765676564887383,-0.0502983557998323
"b_Sem_3_ruta3",-0.176121350842023,0.514331212285405,-0.215617146439061,-0.0595821246594253,-0.127372522912194,-0.0191627973449605,-0.0521777622612277,-0.0585899626013154,-0.0341218095140174,-0.141451725195966,-0.0441248155785915,0.0137615262261795,0.0877180289611689,0.00110379074949541,-0.0208229387862805,-0.00679263850324997,0.0768037534857325,0.00361190509466989,0.0679190410682552,-0.125804114326242,-0.0927110552990542,0.701390205836273,0.2474123052112,-0.110028150764711,-0.104877319747519,0.867158641084422,0.314481522840008,-0.0495267394436426,-0.0908071201916123,0.845977657596862,0.333166813277895,-0.182464166615181,-0.108104734233577,1,0.344130618268323,-0.106244905526802,-0.319410129646208,-0.418120989867132,-0.341908663034298,-0.0688846971735373,-0.321914369858595,-0.303419280693947,-0.325277536382672
"b_Sem_3_rutaEC",0.192470322678302,-0.010788997132025,0.0707861063026403,0.0190785863778188,-0.0812820896188349,-0.00645169201161456,-0.0597919978273829,0.000429279239525378,0.0583822523783077,-0.0639817105818732,-0.0484372619772317,0.0436299180185885,0.154361967853385,-0.000269755735278769,0.0308989745485158,-0.116250848990689,-0.112812918342121,-0.0242374646712196,0.106235460842511,0.158088339828883,0.3799072161794,0.097788753992789,0.683225082387618,0.245201378870016,0.400943418843297,0.18570397165746,0.814608999936906,0.268702518710309,0.408628241923365,0.143189483612332,0.824802078103787,0.0564449687863422,0.362575372992876,0.344130618268333,1,0.0904924240927718,-0.089231925742603,-0.0539792644736118,-0.0452788061729214,0.106966439577169,-0.0774039307898,0.00884852698169355,-0.00970528365968779
"b_ACC_0_ruta1",0.267967666350497,-0.612232752241934,0.899059361072796,-0.346523820481993,0.0486428037891443,-0.465042596403411,0.466037611286426,0.0884096923612753,0.0254712945060741,-0.0146389583718691,0.0808966262992829,-0.143481514651231,-0.128134767163791,0.108113584524468,0.104295023226093,-0.239845609383285,0.070914236260202,-0.0181947367173101,0.0266934854397155,-0.527057460682012,-0.0453417211058601,-0.122472258122291,0.0635504279966271,-0.453239705148471,-0.0060778219973567,-0.0769950614663711,0.0170023908005171,-0.432622576130296,-0.00760612700261987,-0.0827042563268519,0.0431705247161283,-0.423895695398022,-0.0147068736309556,-0.106244905590327,0.0904924240951706,1,0.644830057230504,0.671826436565051,0.747157192679409,0.939959517845744,0.635530123138248,0.581049188411897,0.760087224119088
"b_ACC_0_ruta2",0.432926223731311,-0.824350101817384,0.794096593848435,-0.243617028307527,0.0279806160213338,-0.464332230733479,0.274981183405891,0.157821583894533,0.00243079623528953,0.0162928875736718,0.0792646131582524,-0.141609930881969,-0.138297392950986,-0.017581280053588,0.0245032014899905,-0.17253847459999,0.142842477878817,-0.202476810262357,-0.210853867715187,-0.148064894953477,-0.125258879542458,-0.190715195414308,-0.1220294288394,-0.13713101689044,-0.119850936330725,-0.245552163530614,-0.124208853006874,-0.126717376099952,-0.120919261936881,-0.174767464443961,-0.100357620696902,-0.0968770669617006,-0.109189846002804,-0.319410129646218,-0.0892319257425854,0.644830057215429,1,0.90512121173388,0.916435436962654,0.593337662774708,0.991415499567355,0.765077642136407,0.916399427754095
"b_ACC_0_ruta3",0.380747821000779,-0.824982177666097,0.832180327764185,-0.208767469125021,-0.0633926504255025,-0.434648440818284,0.184700299363733,0.104372807910775,-0.0458025863482103,-0.00440222260407549,0.0703662238058966,-0.109707784562347,-0.0633011716610022,-0.0159494512432122,0.0303152834535851,-0.196682497623537,0.143670562722792,-0.236838049869571,-0.206574157785493,-0.117434382782956,-0.0192475867822882,-0.326525767191462,-0.119736816170266,-0.07788990536085,0.00137858854067046,-0.421137196220263,-0.0924252111090634,-0.0849424235480839,0.00390780389589923,-0.370799795768417,-0.0818115144408237,-0.0378147574455585,-0.00899345234363567,-0.418120989867191,-0.0539792644736141,0.671826436254719,0.905121211733991,1,0.940477578561471,0.623051607785753,0.894835998166482,0.896214846906924,0.944771114934127
"b_ACC_0_rutaEC",0.315495885336471,-0.891360160784911,0.911694392419077,-0.145228355514245,-0.00710044512857084,-0.389811430844741,0.16364385024781,0.112453909829783,0.0274498965205263,-0.0240693418936935,0.0733953960674394,-0.0880178034572992,-0.0423927504550979,-0.0270586224602584,0.0322744995128716,-0.161334907279107,0.167022783574953,-0.226515185544049,-0.219039954985334,-0.110595778311238,-0.0652161753605443,-0.227904113146794,-0.0917220733957002,-0.0801903041467828,-0.0530461113335266,-0.279200424159931,-0.0898428329539687,-0.0806179092796343,-0.056128000006464,-0.210171944002464,-0.075713707287086,-0.0480564620931872,-0.0643583655437125,-0.341908663034331,-0.0452788061729328,0.747157192894447,0.916435436962717,0.940477578561459,1,0.700809324586813,0.9061860896236,0.776658208264127,0.994434300243327
"b_ACC_1_ruta1",0.262031093347996,-0.543298313927035,0.879149382023734,-0.329041347071773,0.034773333448639,-0.422286599923828,0.453602375151573,0.0465221331097222,0.0148387660158305,-0.0306782032326284,0.0576702215739873,-0.156342074557351,-0.156798045382577,0.0959694544310916,0.0923801747939659,-0.228581821059821,0.0811420327197026,-0.0505060200758259,-0.00207257096934654,-0.513721059460499,-0.0399470493965242,-0.095129418405962,0.0903087474829464,-0.44186747717171,-0.00148231473254509,-0.0451319950659167,0.0502331383569219,-0.412636253308945,-0.000661985687706773,-0.0570023438549963,0.0903524913370714,-0.437037516785915,-0.0148895182309765,-0.0688846974009464,0.106966439677011,0.93995807666244,0.593337663322455,0.623051608829811,0.700809325033141,1,0.583051920298693,0.537653371517226,0.715096252633924
"b_ACC_1_ruta2",0.428754620095375,-0.819446070074075,0.78816018415785,-0.246717101364946,0.0278940791669487,-0.46843442585219,0.282617744380017,0.185991913557583,-0.00221267489816174,0.0541377713235009,0.115107629621482,-0.139954618013005,-0.132397143410067,-0.0238459320931169,0.0340656085832973,-0.181978595934137,0.138793486349486,-0.210789499017776,-0.209090002395454,-0.141982310695639,-0.112878023715658,-0.199371390992407,-0.105831969061122,-0.128603331730942,-0.106701588601724,-0.248136537227852,-0.108110360268269,-0.117446861013566,-0.107668321783316,-0.179169667964204,-0.082223707659749,-0.0911379747489978,-0.0897107329177422,-0.321914369858595,-0.0774039307898159,0.635530123254375,0.991415499567346,0.894835998166347,0.906186089623508,0.583051919890412,1,0.757676613276919,0.906770165231856
"b_ACC_1_ruta3",0.406192042364122,-0.629900410976862,0.69929858465303,-0.295315975153158,-0.127455541191717,-0.513838000110877,0.214234943082672,0.128613249444415,-0.0481538972720697,0.037714913670581,0.0684533186709233,-0.116867725695351,-0.0731283279980407,0.0356839218298844,0.0441499382193674,-0.199200889891362,0.0714631223302146,-0.221667149454688,-0.13164183044128,-0.171276374537684,0.0491412598311111,-0.311395111827187,-0.107994095314802,-0.119274372796048,0.0740998783457313,-0.397288982501203,-0.0807600032292293,-0.106585267630562,0.0886779699480989,-0.368285212080167,-0.033301071056964,-0.0628135891565122,0.0765676564887949,-0.303419280693993,0.00884852698169131,0.581049188545807,0.765077642136469,0.896214846906884,0.776658208264104,0.537653370941924,0.757676613277002,1,0.793581593407254
"b_ACC_1_rutaEC",0.326611122895385,-0.88028497559053,0.919552604162257,-0.163776914537416,-0.0192672672440494,-0.409913028556262,0.177419727293128,0.126455218921683,0.033565261982885,-0.0110651631131015,0.0818666744262755,-0.0960232550290633,-0.0436728576534569,-0.0336906341077343,0.0359500091038989,-0.170323017833333,0.166804756430279,-0.22247822764454,-0.205511506190171,-0.133197895993418,-0.0543066195288009,-0.230013890449678,-0.0616854927377849,-0.0998365056925823,-0.0414816111265304,-0.273862982127033,-0.0573892434529106,-0.100530631931068,-0.0426378723207529,-0.214639582350766,-0.0447335102970515,-0.075213223201234,-0.0502983557997379,-0.325277536382714,-0.00970528365966064,0.760087223996518,0.916399427754167,0.944771114934116,0.994434300243338,0.715096251858693,0.906770165231958,0.793581593407278,1
