"asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4","logLike"
1.83159150055146,1.00299424571886,2.07072184774677,3.41425270780179,-3.31507962649482,0.263257595101846,0.218491638912341,0.287613063497903,-0.480095156954333,-1.88244314592821,-0.801207845208866,-0.198161453275025,-0.0411004592953545,0.051465098876416,-0.353758682156258,0.147411895105584,-0.338695295590118,-2.64592365363278,-2.90113966418835,-0.480289014950442,2.28728312871412,2.15456156458855,-1.22285037014287,-1.07893923843777,-2.72471771558524,0.0970811902173835,2.92776942328581,5.8734137611299,-2.02184940393201,0.0424916316744358,2.24384689572958,4.20440680464954,-1.86583554179437,-0.785757377212204,0.304496561113854,1.05246764471316,-0.243533912063424,2.13875877188076,3.67431313036039,5.76615900643769,1.15416357843845,2.45744280815589,3.67980058735335,4.66293045622773,0.234310620330717,0.929232674639963,1.72426622883419,3.40253483670786,0.247624819685317,1.05843764087411,2.81873863914587,3.27635830938077,-2679.08311545885
1.90440251573603,0.999822537703611,2.11139620470226,3.38898907926678,-3.38987377472753,0.266601320786053,0.206936971379488,0.267167958155754,-0.447389081049923,-1.8833938727948,-0.850619617329852,-0.240357681305503,-0.0385901723289343,0.0272971258266193,-0.387728990310501,0.104906111686607,-0.378733776913185,-2.59998162323504,-2.67016576826787,-0.441079981744333,2.32281578173918,2.07122141769517,-1.38610479869287,-1.2232115756745,-2.70699623663171,0.150182314706928,2.98017941900322,5.76160695078753,-1.81390161920726,0.0848575104147214,2.35499970521408,4.30269199030594,-1.86073573579716,-0.777395570444074,0.289122985363196,1.02847056403583,-0.249991965671746,2.13453464779742,3.77828124280479,6.01845901614035,1.12937939098605,2.36418003646366,3.77762208432656,4.64484236968242,0.321808793928035,1.03804018338898,1.84415834891584,3.63784929183738,0.248966196407501,1.09105734896661,2.95342934928073,3.48437821919865,-2672.77535639483
1.86936325094772,0.969711070245887,2.10211813463644,3.36211758271367,-3.45893619383317,0.241720720811763,0.188949505802423,0.318892117664083,-0.443601564732669,-1.89297826524562,-0.834214839685038,-0.318345412333275,-0.081033072872118,0.0049181909459849,-0.289045159003266,0.110940555627266,-0.38056568795783,-2.51984844597918,-2.56212981858222,-0.39230272963794,2.37497663139912,1.97288704932948,-1.48912564827096,-1.38520487078116,-2.60212634344418,0.235967536066318,3.005628986991,5.60830262905831,-1.78920559878789,0.187886949199803,2.2941716065571,4.33396760730448,-1.98154780374079,-0.842585364422247,0.215646326730897,0.952007731456642,-0.306289620589996,2.11765095929445,3.90955675618051,6.21054679919375,1.11462617636946,2.45132334491721,3.74558003232312,4.64600893794205,0.38177264875328,1.10910070131248,1.93942926841296,3.86511827690161,0.327015017826768,1.2047876009964,3.1124615848513,3.62761612625746,-2666.34539414002
1.51651248690056,0.71145871284695,1.85716180172455,3.24643849373456,-3.68167114297925,0.117023424788893,0.164210740307843,0.140017396733308,-0.477396918255008,-2.01066733144634,-0.553084671031247,-0.189149608330504,-0.132847473029883,0.0240052713842293,-0.213358148220568,0.179241128957804,-0.370456391149095,-2.16779249850013,-2.55742825373662,-0.296953549994722,2.32157744514929,1.66899384240837,-1.78790199178922,-1.70113027689133,-2.03952974320481,0.702361295132389,2.84904451897107,4.79063178520869,-1.80440844651069,-0.0838785397035354,2.2900535521084,3.80958598472236,-2.62924218123365,-0.983063998084066,0.21196937072778,0.93803048376221,0.0754313372308183,3.26631536645989,4.5952523797216,6.67586994747804,0.962391771699988,2.63991736368499,3.79622122195523,4.33473844551511,0.718810013253366,1.62379626732928,2.54558688106057,4.14535283435237,0.24131522294604,1.38164852561264,3.85816670719337,4.79070674670809,-2665.85815801136
1.53165225080181,0.653711440439503,1.83424433699387,3.24101532139719,-3.69752333474871,0.156657774976251,0.154159850920511,0.134882343202192,-0.463122165049715,-2.04114259613802,-0.547395729586693,-0.15917910863526,-0.0661904414157002,0.0633040600961128,-0.257838349485934,0.139242761994845,-0.423375712789879,-2.13662552451559,-2.54834570053185,-0.294702956837269,2.35072368616078,1.60150210259849,-1.85432603286071,-1.80494323782677,-2.02619513830224,0.704816076622672,2.78803464359146,4.73652281544693,-1.84590922243837,0.0754597068839372,2.28722893248274,3.73603347842088,-2.55556086619733,-0.981769274985156,0.172936929002037,0.892417280309082,0.103140712420131,3.39831141300853,4.83745950100025,6.62000970618315,0.951547227053236,2.56464462165001,3.78600804364256,4.34311191354578,0.691077416833616,1.61515431796813,2.55055109880806,4.21857336779207,0.254346544150855,1.41936849032276,3.9731188678006,4.94573551473365,-2661.51904455216
1.5148274958469,0.652889790153457,1.86634579757849,3.24403369510964,-3.69536392763728,0.133235736869436,0.210672208324503,0.181032973421867,-0.4321999069666,-2.08516222250309,-0.542534738212781,-0.177567402509475,-0.0174804042526677,0.0929259070783507,-0.215221332568855,0.0733075488850336,-0.488057275234155,-2.13925414370966,-2.4424250684633,-0.243107968790756,2.48002227982004,1.56222321349066,-1.88597236998297,-1.90163300996185,-2.01790997447292,0.686637780804877,2.74700517469192,4.73978653790403,-1.72605657049175,0.0111077604802435,2.28733750755227,3.75777881352847,-2.45038413088038,-0.97225917392135,0.145986106255219,0.855596971455475,0.0672631367426446,3.53158842279299,4.99801565237901,6.52853712003782,0.949511273832844,2.50945710277718,3.67438415440861,4.39410773500041,0.66670568674579,1.60386541017828,2.54509570508854,4.31469597479153,0.329132507690006,1.5119867981325,4.07495113001325,5.02136310325741,-2657.95630749381
1.64573466885169,0.690563839570245,2.20888667673851,3.2612101020212,-3.60555211245853,0.10115738971671,0.424288666574223,0.251307601333671,-0.345778550805571,-2.31852642243525,-0.477817377773048,-0.396930024814505,-0.0505730722419756,0.161572329942647,-0.104740147361705,0.142102278591475,-0.306716008654581,-2.10180509778196,-1.81868038753991,-0.559848537528684,2.81877507344111,1.71478847928254,-2.09231045602688,-2.26434995462567,-1.99032821773367,0.724426632542187,2.84816491166429,4.96005946038041,-1.25983306572814,0.346156682083637,1.90760197906495,4.13354843999353,-2.42970031611205,-0.802988855778493,0.381683629007416,1.09714302543135,-0.166329972447148,3.45096994428157,5.26817012068595,6.4983923706362,0.795458785202871,2.14932193654561,3.47164121705641,4.04267824668842,0.653777144881362,1.6548895530146,2.64272343073916,4.5886293451501,0.552763374837883,1.82566985204378,4.43815314760177,5.38271124579319,-2654.72767765917
1.80706822018172,0.908734413192202,2.60142790074084,3.27528157521053,-3.44444093556646,0.137301533474762,0.40338991146604,0.148380773451577,-0.293110273735979,-2.6053305252259,-0.617476575129235,-0.308026522097244,-0.147378561843284,0.0951852358879087,0.0121968744742661,0.0468748838159822,-0.185886193566649,-2.26365287463755,-1.44160637794008,-0.55693337492816,2.97480216641886,1.39463068953599,-2.39010661539062,-2.53127135229139,-2.05592602536297,0.763072873564982,3.23026083466066,5.27458255009776,-0.954198015811632,0.804774695552548,2.32964330184731,3.91675649328384,-2.04509120545627,-0.905960202393311,0.143858770637078,0.840099258962403,-0.574536735558668,2.84544057318416,4.75508392758525,7.02485624829001,1.03355654479865,2.19456217077825,3.07111268920254,3.7626273180755,0.76023533899218,1.83777983776591,2.87305373775204,5.1461169578828,0.591149377149145,1.93609035132442,4.76140466062644,5.78996492851049,-2651.80058166589
1.86578137260871,0.983549040126426,2.62641639952329,3.27790471813221,-3.41503586175892,0.122881247014271,0.393750864218508,0.223288044329003,-0.288552295623899,-2.64721877001803,-0.678735797426385,-0.277520548878208,-0.112916065983491,0.0677624516133999,0.0183228517434202,-0.00187977786587544,-0.228087768249368,-2.29557796526214,-1.51863554952181,-0.523571782877226,2.88578060610522,1.50001949137717,-2.47056757688341,-2.6159168130458,-2.07271076493452,0.812722267352571,3.26154257413355,5.32479875371129,-0.958480010521917,0.797959005490947,2.35028871153444,3.87233250573238,-2.01723245111706,-0.94888312296025,0.0737819795401404,0.76350352002394,-0.501826454354226,2.76971924986047,4.66303312515053,7.13102234082528,0.966453251584936,2.16858385323814,3.1416238914079,3.76542671106838,0.771339990570587,1.84652391352268,2.88434727044102,5.32850083665536,0.652864523186695,1.98883809246492,4.74711102516195,5.70797993460802,-2647.92989830423
1.92050949958698,1.02814047282974,2.59646993795309,3.27695688015406,-3.39016391384585,0.117352298991077,0.367122495319405,0.210311744430948,-0.304493616988398,-2.65773472564143,-0.719284988674021,-0.332224919078409,-0.071058206761704,0.0484737105463448,-0.0743603484298145,-0.0774805072561253,-0.305954860921912,-2.30505468308988,-1.60735807382265,-0.538378636039935,2.84314639686934,1.51158728319189,-2.49144509883999,-2.60206536680069,-2.08265148721116,0.827403894566317,3.27156130103303,5.35722893796449,-1.03588959824775,0.745423980897973,2.31373243814578,3.90438077790995,-2.10305019973052,-0.974577278843609,0.0695540851921358,0.762513814248128,-0.509526506308403,2.72213497650958,4.64853042411401,7.14475514511033,0.987036570849053,2.1778303908655,3.18573446905158,3.94663339389371,0.805500025749186,1.88583655467362,2.92134831099113,5.38213663518355,0.644435490592863,1.98895851043195,4.70710649082939,5.6418133069437,-2645.40290858757
1.88204474810704,0.912834398577407,2.48596381322365,3.23652568124416,-3.28991705152802,0.155544310975087,0.182673167556452,0.233508460273344,-0.440361587826221,-2.62345499460164,-0.470370104005637,-0.223087312166836,-0.100709302922382,0.098914751556535,0.0363176608746502,-0.0169964951183489,-0.246497459462445,-2.27487661598715,-1.86529788837085,-0.427424283062689,2.77445856467467,1.92295874255205,-2.4325568627739,-2.43027593202782,-2.05123687164518,0.839337176944204,3.12762935977396,5.4575618910514,-1.26017314469277,0.633875197863786,2.35383181523244,4.13783379255448,-1.97460374200841,-0.952952411032563,0.0468816739076048,0.730884276273906,-0.596149116971538,2.70876758211229,4.7073302926459,6.98664929835057,1.0420995461952,2.41985569739809,3.57571554004366,4.54295243873268,0.876822873350301,1.94295540885379,2.98496093557301,5.38941844185922,0.4856051351495,1.83913502531495,4.59219890684326,5.539829463443,-2642.04525523834
1.65021511079931,0.750198733466522,2.23929963167118,3.21186455095376,-3.17810108424408,0.144953573945486,0.154104173966801,0.323818780595025,-0.496405107809988,-2.57232575166288,-0.39670141207212,-0.279785509449725,-0.0755576681924971,0.219960390260231,0.176089184063131,0.0819441542288492,-0.152478475499704,-2.38299405128211,-2.21045555853031,-0.521785303071933,2.76146247418022,1.9250906824867,-2.37740437308996,-2.52492751320986,-2.11835493698771,0.813307834216249,3.00329860615344,5.61350773250937,-1.36154823302486,0.568935545391882,2.64841442985659,4.18693324036259,-2.24021769308611,-0.999742414074118,0.0823292731736644,0.78273353986796,-0.387748198799508,2.93246684784076,4.56524540955211,6.85647999472903,1.12081590212498,2.57853010726089,4.1280904527876,5.10565776230796,0.703762395787569,1.78055059891985,2.84878756074629,5.34931639065793,0.651585438364448,2.0162936959707,4.76872451915513,5.71603294185744,-2640.64835001172
1.60709617349465,0.69877647113378,2.21751221045337,3.20473299415288,-3.15751097728621,0.0803925691988732,0.198472754499039,0.3056161332933,-0.464782925486734,-2.56427772891497,-0.441278743851924,-0.294578804056174,-0.0644792506389808,0.220022002242142,0.154127988554703,0.0763127313351811,-0.159458399723216,-2.4228229852608,-2.25717963773541,-0.480283296815119,2.68325368516653,1.93523279726719,-2.38670965826635,-2.54976536882091,-2.15287846766878,0.804829963413368,3.03696188805046,5.62232466714643,-1.37770493047491,0.54199729316191,2.59753892643703,4.21030726589449,-2.2247872210775,-1.00892560657988,0.0617081895950035,0.758640439510449,-0.320274428499839,2.95117406749882,4.57475768070913,6.84927206038702,1.13427003571466,2.62731075931409,4.16878536744862,5.14485094882016,0.688714275409593,1.76963436857182,2.83894364539717,5.27304244910563,0.682189102263273,2.05182952722474,4.80858682185543,5.76850459876715,-2639.12141435086
1.631132926539,0.700259577926487,2.19991336159033,3.16220293272605,-3.08305946600725,0.153031456014424,0.180980355262477,0.29631335768394,-0.319657488837409,-2.55518848939245,-0.614308026895426,-0.134142035616058,0.0354952880675909,0.0999844927292613,0.145179885375094,-0.0504064538679073,-0.280615979285854,-2.41998352953959,-2.19509311893437,-0.525987658985355,2.40423586828609,1.94735783412094,-2.40003620267783,-2.61420745394288,-2.08493893304383,0.929248951240268,3.2561433341821,5.61679305172909,-1.4531419283487,0.317829004041531,2.5992883645888,4.03623738792659,-2.26056382636635,-0.99092643901865,0.102184373547915,0.805214267970858,-0.26066459998293,2.85039710896372,4.86873552172423,6.64838485698459,1.15565933074899,2.67952951916788,4.09396174115226,4.98914651535007,0.753778997877484,1.83840225388242,2.91893796276205,5.26281939487673,0.809094076605617,2.19634392377188,4.9030218741718,5.76316731074866,-2639.00687431801
1.85212545956812,0.905391730671728,2.20432252171388,3.11747165924302,-2.99762046713745,0.250749352474742,0.180521612418037,0.316028242821361,-0.293240795428555,-2.56125850271402,-0.699046584293683,-0.120045099312378,0.0742097983894753,-0.0756990949419031,0.00314185732587074,-0.0819336700902753,-0.381339276942837,-2.44279867290461,-2.18235748079543,-0.427150923582543,2.47353735163152,1.92144031374431,-2.47219315538731,-2.63202335031811,-2.09556245296997,0.934028743971648,3.31112832602807,5.60649890422517,-1.42273878563117,0.307903165784489,2.29001622847829,3.86924625494072,-2.26842191880105,-1.00281945471828,0.0711628209611339,0.764950446370786,-0.200527803994965,3.01202280125554,4.74250675931454,6.42293644653574,1.1079143120241,2.5976952847724,3.92664670737956,4.76794692338366,0.800236108973862,1.91935493986661,3.0223911937097,5.49738980233561,0.707274480561483,2.14926598364975,4.86903907426785,5.76977042688435,-2636.61003470592
1.87257741810149,0.920437753920681,2.22097704501346,3.11213963438861,-2.98487197890993,0.224396395524136,0.190595632320117,0.315958750263091,-0.329302451889689,-2.56161548449461,-0.694970394519532,-0.191611346995401,0.0594871321362365,-0.0606802276722476,-0.00438647490870682,-0.0925726881457615,-0.38550191049222,-2.45638213332896,-2.17441455092124,-0.423440242072084,2.4422016089377,1.93827081496711,-2.48760769276481,-2.63225543982498,-2.11383761914946,0.910746214235633,3.26192524916024,5.61684064417392,-1.4026318088764,0.327409493890816,2.30294225995222,3.83948818828087,-2.2665114260567,-1.00691911226596,0.066453095108209,0.759964848792263,-0.188657785852222,3.00265748704285,4.74210576078291,6.40322711145214,1.09247786351089,2.5973125713122,3.89613016774865,4.75290809541311,0.823420810439637,1.94674146522005,3.05144438403655,5.51746305978229,0.700495971804269,2.14727270661335,4.86947996145875,5.77063575819668,-2636.0700144929
1.89321269636169,0.938252920259779,2.28642101622633,3.10185999291507,-2.92723097234939,0.109258991830218,0.211091032392354,0.293465847066581,-0.450173694855513,-2.57018332439631,-0.656158492816913,-0.128673758253739,0.0337460666265428,0.157157839342697,-0.0420193183263528,-0.161880615087508,-0.430658112711395,-2.44328515628069,-2.12903152187106,-0.391992086313913,2.40392168010675,1.94515650671295,-2.5262681931962,-2.67506227583518,-2.11932081723657,0.901986260585108,3.17040159202909,5.66553291538393,-1.3512273560127,0.385523147872724,2.2596971324401,3.91864280851484,-2.26745453185275,-1.01267713375594,0.0547057205627784,0.742857391967974,-0.214353139390534,2.89831123695653,4.62682055152759,6.40430046528753,1.11227341725311,2.62656065601903,3.95053090413189,4.7875581554176,0.849705025422579,1.9842631672357,3.09264460702032,5.5349657289499,0.731896134295218,2.19276471930809,4.93460229200717,5.85231565763678,-2635.10392994325
1.88725056189222,0.946733818259234,2.34947964473091,3.08155107338544,-2.84888208542583,0.0579713670204317,0.218835944868912,0.287307657056965,-0.418626691367221,-2.58761364310833,-0.646833585935425,-0.330827379456345,0.0322313849654231,0.235584209354128,0.0106672732529352,-0.117459339331251,-0.30971846389928,-2.45135631455677,-2.1342348099015,-0.395984085932777,2.35953649622881,1.96665009921388,-2.54973500761992,-2.70645410365678,-2.10783212201451,0.952085845793561,3.36119729425548,5.64288570672578,-1.35463689301042,0.449383685350394,2.2808725190692,4.03799509404129,-2.11979201970904,-0.97761575782607,0.051690542667915,0.730960916007583,-0.210458385867227,2.83184045454,4.48665770408598,6.35856584755406,1.10499393105761,2.66007980803063,4.04351016757206,4.96169169692281,0.835073258943325,1.99314139639389,3.11692951682777,5.56475151394475,0.726616321968332,2.209618254498,5.02456660330488,5.99096425971055,-2634.28055781945
1.85180009197076,0.891168248285118,2.38631862420088,3.05400177864116,-2.80713634264103,0.0525282834044904,0.253435155537249,0.266991956193446,-0.272203750438617,-2.60379488733192,-0.638901519529089,-0.285930504676479,-0.0226040691098894,0.0294104616188504,0.0325423323083767,-0.0592689095994288,-0.223952867641013,-2.53930945060296,-2.13870735996675,-0.377267631779142,2.3620037313986,2.04950185435368,-2.57090042980908,-2.72013279802619,-2.20508724187589,0.892905234626404,3.34273902982132,5.66247491384736,-1.29183452083047,0.543393313699014,2.3590563019698,4.13146317742591,-2.21990269615822,-1.04846998536545,-0.00048678181963515,0.679940785261984,-0.226474433850897,2.78133779508073,4.45978876216707,6.30126693976113,1.1093624430472,2.65292985604352,4.06823978710364,5.07671580477766,0.845192886303018,2.02275659632212,3.1559170570606,5.5192696626314,0.737583591140663,2.24132964934276,5.05934568547235,6.03411153470947,-2634.26568974129
1.81448832407281,0.842748589171533,2.3586581796508,3.04663182306637,-2.7946822034095,0.0663393196055432,0.279005670362527,0.280465524895756,-0.303639343713628,-2.60246027734754,-0.652146986298561,-0.298406705244319,-0.0170138612857979,-0.0525865526754768,0.0301497371765716,-0.0735510082475305,-0.245698296617635,-2.50002279805579,-2.14638783928268,-0.384237789169229,2.34276872159456,2.03234913747148,-2.57675725068708,-2.73035312268327,-2.16716980110725,0.905945328925759,3.27384728109663,5.7307098746768,-1.3019776614969,0.540997559012523,2.36646676877817,4.14959626129312,-2.19088139429594,-1.02909728864454,0.0147582505682001,0.694983712838285,-0.22655787891657,2.77950744203392,4.43486588796646,6.29798844598457,1.12334871426003,2.67196268814171,4.07012446399778,5.05021129350402,0.845929364573062,2.0267600352658,3.16382440934916,5.54501726261399,0.741336616926145,2.25002889563946,5.07631091686581,6.05239510949106,-2634.00909806537
1.7759679708549,0.804713040015458,2.29061138728229,3.04785366374276,-2.76901300212765,0.0813425852666083,0.255949742403144,0.285319394656329,-0.397031418147292,-2.59328990105053,-0.644260980941092,-0.300172997666914,-0.00205822826859236,0.025309777062452,0.0325053247002481,-0.0841018332580444,-0.263700143301077,-2.50826160141858,-2.14390237597172,-0.389657495194854,2.32469420918073,2.02780586847454,-2.59186998108298,-2.74318822276619,-2.1679750637317,0.914255266245283,3.29363677436929,5.74297587045148,-1.30079328111799,0.526918211857856,2.37441609935638,4.13782618894152,-2.20042354123668,-1.02993753356772,0.0181326150572013,0.700318143673876,-0.205707345380821,2.79569567186326,4.43529959900478,6.25678726497379,1.14167253165368,2.67026593466096,4.03795782427323,4.99214862110008,0.85406762388531,2.04300358048143,3.18847903143033,5.60001257525611,0.744101036997437,2.26478205821279,5.08242965598099,6.04704346166929,-2633.62756443022
1.81295153006768,0.858238392566567,2.26404477111737,3.04432430218569,-2.74172652933623,0.034373718096344,0.183087068287076,0.288704039911184,-0.322261142735641,-2.59074088605816,-0.614492973352514,-0.30871385242973,-0.0521710258042755,0.109548709899113,0.030792627567338,-0.0924180929966149,-0.279381623009224,-2.49111576769825,-2.14255414337779,-0.396188526852755,2.29845682555942,2.01499383480389,-2.60745488015771,-2.76774360248779,-2.14292628610675,0.930377795760394,3.25028770799207,5.75038516297873,-1.30258774393194,0.506144482987408,2.35277001017337,4.06171943858238,-2.17653571804646,-1.00829846010343,0.0391003947848177,0.721619219336168,-0.191375302889526,2.79026008931202,4.41880666283485,6.19777727990502,1.16161339282147,2.69240560754277,4.04253403858141,4.96913244873568,0.869755834850311,2.06524628805919,3.21769875164526,5.64734788228542,0.768500268035917,2.29802828669857,5.12130156765498,6.08497169528585,-2633.47613624106
1.83807286254883,0.876496247810608,2.29852018006683,3.03076518788051,-2.72227876889614,0.0165800937792124,0.18437873621491,0.29258375063379,-0.357744094370908,-2.58809394172588,-0.655310270441718,-0.297608200976584,0.00285340422523994,0.116073013597079,0.0518769487217883,-0.0838684581751644,-0.261636859368642,-2.4866548191062,-2.12748724327121,-0.397609085686946,2.28365319195506,2.02535105020238,-2.61021527371615,-2.77313051075109,-2.13058253824598,0.936928942992523,3.24089180652755,5.73731520063025,-1.29306057902636,0.502747763102302,2.33797014318557,4.00970854439524,-2.17745200242678,-1.00382439542908,0.0469868183280205,0.7298622528078,-0.194846825216966,2.77121006018412,4.39134300636564,6.14058421493599,1.16583222075191,2.7102838084075,4.06276044989421,4.98416564577608,0.880632461043644,2.08247764568909,3.24134698116191,5.66947668805875,0.77821891808172,2.31585376275647,5.15324335129091,6.12290192878886,-2633.38754407258
1.8529104059756,0.888670991112134,2.3358464706887,3.01285833960423,-2.69147416996211,0.0566424805221662,0.228223010916314,0.300256864782335,-0.432525191176866,-2.58471266019369,-0.624114248362596,-0.284742565724187,-0.0249734306477339,0.0935149679786971,0.054515178238408,-0.0944140075616052,-0.271149791757994,-2.49305170536781,-2.10874051163539,-0.396621048995709,2.23356116936508,2.02024806527493,-2.62580875453881,-2.79266705793755,-2.12794505393988,0.947947045959553,3.2798585547788,5.73277887660956,-1.28153331918365,0.497438319298235,2.32713082265123,3.97814017253482,-2.17127358609408,-1.00006473845907,0.0501670609789376,0.732364327174832,-0.171625856829277,2.74833754191767,4.35547309920024,6.06678999754667,1.17044191605396,2.72032901385411,4.08918128533215,5.012877280044,0.891675006721093,2.1050456444983,3.27275983636563,5.70886985410438,0.802435306111008,2.35140936828691,5.19800404697877,6.16746762102957,-2633.30359282738
1.83436330881926,0.870307459446372,2.33045732114921,3.00613224522862,-2.66432098088247,0.0878000590514394,0.248225396898133,0.30133372313059,-0.414597627995731,-2.58052622522391,-0.606587706927868,-0.292555377776891,0.00902012553555723,0.110150107820285,0.0599849244346361,-0.100705517037234,-0.271889323667786,-2.49276074209164,-2.10415046175201,-0.393097128062396,2.20549482955225,2.02415546375407,-2.63850024970807,-2.79658901483931,-2.12421731793437,0.954278293510321,3.29442509278453,5.76225919717631,-1.27908296461382,0.502277150451949,2.34383790884688,4.00847102486493,-2.18112811968747,-1.00577023220352,0.0452360308434711,0.726963926404872,-0.158036522418624,2.73443876046793,4.31923239943435,6.03143096819289,1.17763270431033,2.73101537131715,4.0921761597277,5.00459015797566,0.900067602447698,2.12414251954624,3.29965651434774,5.74563921350182,0.803587938794631,2.36329792846501,5.21186264729299,6.17870256790574,-2633.23385525475
1.81911583478265,0.848511480510379,2.30209647441381,2.99028492943087,-2.64074220206936,0.0770745877546587,0.227130560957435,0.305565216089,-0.422395497430251,-2.57534463217845,-0.660345205807498,-0.285790821457714,-0.0210833580639149,0.115835714998338,0.0692276601328911,-0.0925475056302465,-0.254468650935868,-2.4834934157557,-2.10483476681632,-0.391873323289521,2.19088381186179,2.02473216157328,-2.65616553618541,-2.80251968126962,-2.11108808212742,0.965615814110751,3.31499627528494,5.80131390366177,-1.28143213055416,0.509910030049368,2.37087954583255,4.05598527975332,-2.18974024492656,-1.01264763613049,0.0378601506043687,0.719201432742797,-0.145214815008225,2.73797584693412,4.30110744635971,5.99310803987334,1.18016532651045,2.730581297626,4.08581435029975,5.0006647484671,0.905428157541542,2.1441941385482,3.32954219138655,5.78624181674212,0.80219955306313,2.37595135109181,5.22609990758446,6.19101919898253,-2633.1803531039
1.81190344500185,0.841961984822526,2.27665580778862,2.98472181307744,-2.62949358371109,0.0547296298089832,0.190131720219267,0.306229250353128,-0.432998423451662,-2.57510682227289,-0.640074006932113,-0.287671379432726,-0.00346042709727293,0.0894991873463458,0.0714301941579516,-0.0911388566107506,-0.249478411349941,-2.48372616415493,-2.09877974593152,-0.390167945124016,2.18910066628085,2.02796351083981,-2.67038352874019,-2.81242144097314,-2.11058611632959,0.968489301429272,3.32438339944288,5.7968765919821,-1.27468885547181,0.515869640997149,2.37566114802537,4.06705424708496,-2.19025830373988,-1.01449016454303,0.0354092792116977,0.716498930261469,-0.140782916475088,2.73621179330278,4.29661459920537,5.99036974928048,1.19107306741117,2.73511905602135,4.08580691691231,4.99709606164194,0.908573655674125,2.15685329069898,3.3475883070392,5.80526363510508,0.811185316427984,2.39244880017881,5.24278670924585,6.20799047262559,-2633.14699137288
1.79639258418356,0.823110036522843,2.26723971700818,2.98443380738266,-2.61917859376749,0.0674014957444014,0.198528899225477,0.304001100316463,-0.419040805184735,-2.57922016093904,-0.641766557979253,-0.290031839948537,-0.005739079450196,0.0885561757822814,0.0725536525823455,-0.087787212384847,-0.244484756744588,-2.48113701631126,-2.09568887507227,-0.389459614200353,2.19644417585338,2.03875558627751,-2.68534145321148,-2.8183014618926,-2.10799126612637,0.969125279246492,3.3179385436389,5.76870721809526,-1.26905302804584,0.520818249817877,2.3691970019061,4.05244238104781,-2.18850935749598,-1.01406262299195,0.0359970063830144,0.717114173516133,-0.146023351884465,2.7314184555148,4.29152122744632,5.99315208738998,1.20280058630936,2.74243254535492,4.09230422774985,5.00454195704312,0.918934989950383,2.17605508807179,3.37164526908203,5.83301451588807,0.818617414939769,2.40584946326206,5.25684824340984,6.22356642483248,-2633.11215559875
1.81343259706327,0.839727058771784,2.30187750719468,2.98582109437218,-2.60813569340763,0.0668169901877526,0.2084217142943,0.300998501724592,-0.372813594194411,-2.58391157721993,-0.631224393227695,-0.289569812147775,-0.00404966861250804,0.0815166172190816,0.085489625004762,-0.0786381650606803,-0.227817293867202,-2.46639472031924,-2.09787408205465,-0.388086888725003,2.17814194239135,2.04921811002616,-2.71976083726731,-2.81853531638219,-2.09570790735311,0.963492726219951,3.31048286449925,5.74683727461015,-1.26512775266019,0.530036890517517,2.3744989627391,4.06149879243198,-2.19117109875181,-1.01935382129614,0.0307707554777371,0.711340900063582,-0.134694897906326,2.71578907998962,4.26843192323793,5.9622951373247,1.22032544315521,2.76337495221687,4.12313610074185,5.03866362109408,0.944391381769401,2.22728793109535,3.43622038510701,5.90136789241187,0.835950768610918,2.43514430932008,5.28136821464736,6.24895526943583,-2633.0569052446
1.8119410174395,0.838517041830264,2.29772469015603,2.99081266828378,-2.62429426675174,0.0689236647393423,0.206063278749149,0.300527390986269,-0.370390871665294,-2.59054814221342,-0.633518444135644,-0.288505662545106,-0.0107479238893572,0.0807169088572296,0.0816520850162585,-0.0766135989952229,-0.227015829478269,-2.44761806153309,-2.08932256659791,-0.386290221175457,2.1857300501907,2.05690492401156,-2.74534753653479,-2.80858441240782,-2.08079469023524,0.955804211433746,3.29899080032167,5.72637362201352,-1.26039419579191,0.529702428291889,2.36491828562085,4.04317580852779,-2.18962994207429,-1.01787936167672,0.0328061240898652,0.713296341633246,-0.132330421305441,2.72390120341495,4.28076298792573,5.98420470428391,1.22445978102819,2.7714684504672,4.14060960815284,5.06092233044035,0.958052659147431,2.25335625879765,3.46610558664392,5.93892880815082,0.839372401797007,2.43616076375503,5.26679369810876,6.23179833761212,-2633.03262165916
