"","asc_ruta1","asc_ruta2","asc_rutaEC","b_tt","b_dt","b_CongCD","b_CongEF","b_Sem","b_ACC_1","b_ACC_2","b_SI_CAMFD","b_SI_PANEL","b_SI_ZER","b_Si_MTRP","lambda1","lambda2","lambda3","zeta_PrPer","zeta_AmbTr","zeta_ComVrb","zeta_ComAfec","zeta_ConCl","zeta_Ans","zeta_StrC","tau_PrPer_1","tau_PrPer_2","tau_PrPer_3","tau_PrPer_4","tau_AmbTr_1","tau_AmbTr_2","tau_AmbTr_3","tau_AmbTr_4","tau_ComVrb_1","tau_ComVrb_2","tau_ComVrb_3","tau_ComVrb_4","tau_ComAfec_1","tau_ComAfec_2","tau_ComAfec_3","tau_ComAfec_4","tau_ConCl_1","tau_ConCl_2","tau_ConCl_3","tau_ConCl_4","tau_Ans_1","tau_Ans_2","tau_Ans_3","tau_Ans_4","tau_StrC_1","tau_StrC_2","tau_StrC_3","tau_StrC_4"
"tau_ComVrb_3",-1.81817680995479e-05,-7.99253795373123e-06,-0.000541625168383088,-4.70716257717543e-05,-0.00016004288575452,0.000118856800907136,0.000127126454434819,2.99946905490752e-05,-6.81676614569064e-05,0.00013853849322945,5.04808050437244e-05,-1.86914512550798e-05,5.02521681495873e-05,-6.85318500190088e-05,-0.000302376077037458,-9.46544243780384e-05,-0.000399270582500664,-0.00195295204531449,0.000442065119176786,-0.0036848310316532,0.0058845093650298,-0.00199413173506698,-0.0028254070762898,0.000854041285334995,-0.00455126754849402,-0.00335931828890709,-0.0027603705066834,-0.00179971440311698,-0.0025751963420506,-0.00307488411485929,-0.00349034619176631,-0.00402181373675932,0.00824072714497267,0.0111009001228027,0.0166069299600244,0.0130957010788851,-0.00530957662538423,-0.000292890282667021,0.00214853310419885,0.00554451227666428,-0.0051830860259957,-0.00647001847074427,-0.0075019038787206,-0.00835169850726469,-0.00136536255071606,-0.000500266568324874,0.000442098253020923,0.00223642968240103,-0.0024832612582157,-0.00299495934403961,-0.00354181560004824,-0.0036178698143791
"tau_ComVrb_4",-1.31792418660209e-05,-5.76451311185928e-06,-0.000509021943392732,-2.70896233440351e-05,-8.16556497539261e-05,0.000136664994854406,0.000150187059247767,2.9000834907934e-05,-6.21668282642029e-05,0.000142308463608396,5.28203512470662e-05,-3.61083004177056e-05,6.66247870453869e-05,-7.39125740767473e-05,-0.000218097499069831,-3.02213179407153e-05,-0.000285705325993004,-0.0022885743036713,0.000538859951656979,-0.00493636009834753,0.00682571726725978,-0.00223366576810465,-0.00320792196085086,0.000961221049483244,-0.00498912187331694,-0.00364205135972922,-0.00292895861260172,-0.0018320087141454,-0.00271925868273646,-0.00334955723415015,-0.00385537085646501,-0.00449612339506159,0.00605800969968531,0.00861341324083133,0.0130957010788851,0.0186608396396546,-0.00568745023712348,0.000161876304376764,0.00298680072165465,0.00685027937372692,-0.00552117032785468,-0.00692323175464341,-0.00809886968725865,-0.00911883478977146,-0.00133715002754716,-0.000392776724510364,0.000658054242510495,0.00267501902545266,-0.0026142498388238,-0.00323357288275305,-0.00389042303538809,-0.0039857149282731
"tau_ComAfec_1",0.00021677224170777,9.63905176968559e-05,0.00368506517108525,0.00020059526884086,0.00227087269120535,-0.000949643279300879,-0.000843017881898043,-0.000142824479785531,0.000482711961128564,-0.000968877631937062,-0.000266525010644127,-9.56477643810521e-05,-8.88681841036932e-05,0.000362962450050952,0.00317836219870413,0.00138264750889838,0.00445202401066859,0.00708455552606154,-0.00190359779723185,0.00419134419528194,-0.0277062679266101,0.0121198072358298,0.0125393362014463,-0.00463388987588123,0.0216775939781234,0.0171347042807362,0.0148240645368073,0.0105377272359647,0.013613416498993,0.0154041498487674,0.0168587288820331,0.0185649683285899,-0.00352175081992306,-0.00450935382918872,-0.00530957662538423,-0.00568745023712348,0.0574689680851287,0.0102105488583617,-0.00569308195774836,-0.0238740547913621,0.0287776867786053,0.0354312386613263,0.0401348037216842,0.0434381165047307,0.00846081030061114,0.00422462922040331,-0.000281614146771188,-0.00866619540672677,0.0135418033743688,0.0157642326063859,0.0181535946231186,0.0185314438658389
"tau_ComAfec_2",-0.000485430915185814,-0.000243763891593492,-0.00160210055630793,0.0011360814265696,-0.00632001642059081,0.00143856266278661,0.00135072348413769,0.000335034489267164,-0.000881659903838905,0.00143798786930528,0.000628810043170501,0.000321128452788139,-5.72417634239038e-05,-0.000510663645996782,-0.00542736544686968,-0.00222341765057124,-0.00877954361195576,-0.0130212281198703,0.0030509383078736,-0.00569846826888413,0.107558048794724,-0.0162566392244787,-0.0222035920554619,0.0155811577698535,-0.00210511351199253,0.00287589129179582,0.00408534658228498,0.00509565684893771,0.00681814909551437,0.00135612282065725,-0.00416923803558321,-0.0100888507532401,-0.00284543022644411,-0.00141421226889394,-0.000292890282667021,0.000161876304376764,0.0102105488583617,0.140995764179589,0.166924381207783,0.206367104246422,0.00481464039100554,-0.00814440562156411,-0.0176655750365706,-0.0243824529558997,0.0113890652768674,0.0178227639708226,0.0241126981202353,0.034734649768336,-0.00200466411631343,-0.0103324217081146,-0.0237682894702593,-0.0277970637812036
"tau_ComAfec_3",-0.000853133399073094,-0.000408332645755614,-0.00423938924934511,0.00112692493071613,-0.0106235587869953,0.00275787089384557,0.00267316333032552,0.000543975298875932,-0.00177657664997659,0.00264861860374213,0.00114117259087631,0.000579102784488869,3.94195128153217e-06,-0.000988335851390405,-0.00998903533594514,-0.00420957550645583,-0.0158914526946997,-0.0216344317435498,0.00483620791616625,-0.0105374100091261,0.174933131507792,-0.0311916338017096,-0.0333425034320121,0.0224212888066791,-0.0122732205002888,-0.00366237426245323,-0.00136538254913411,0.0017923634672369,0.00363083579814477,-0.00499001126708678,-0.013549439208876,-0.0226080510892508,-0.00253054838418178,0.000109529070242358,0.00214853310419885,0.00298680072165465,-0.00569308195774836,0.166924381207783,0.304155732172713,0.357265962592567,-0.00835526248842764,-0.0310671156540325,-0.0460415100008143,-0.0565010252349805,0.010649298270757,0.0202807320693179,0.0298760637518476,0.0459263551581185,-0.00859718777324663,-0.0209139218103812,-0.0402464701759316,-0.0460531176145804
"tau_ComAfec_4",-0.00126896860508902,-0.000593185878704263,-0.0074833946483224,0.000819062010518969,-0.0151495508191507,0.00420746983422313,0.00408823478298934,0.000871098035903468,-0.0028699517597479,0.00385659134803744,0.00184189132268414,0.000805858868294758,9.32091395685109e-05,-0.0014500404624155,-0.0152838959004711,-0.00693947663061257,-0.0244862832193047,-0.0387447454264339,0.00581552459894967,-0.0168527788073144,0.256866487768378,-0.0463827300726157,-0.0511701325358547,0.0315435850797216,-0.0307705210290927,-0.0129144949359422,-0.00718145280694222,-0.000376184128139937,-0.0021400004980576,-0.0143844530374246,-0.0267507259887043,-0.0408883928578379,-0.00172222345412383,0.00238327321212642,0.00554451227666428,0.00685027937372692,-0.0238740547913621,0.206367104246422,0.357265962592567,0.64238031955158,-0.0252654097869785,-0.0603789344885027,-0.0833766821992664,-0.0992772802233274,0.0103409045714608,0.0248817274394312,0.0396143850045434,0.0646871164157853,-0.0177387955116326,-0.0356343618254471,-0.0629751846046536,-0.0710958956037689
"tau_ConCl_1",0.000246156747298698,0.000103852841787952,0.00392105812753715,0.000134017479190883,0.00306013763522289,-0.00106548287440346,-0.000944352538197206,-0.000204691259758196,0.000573721521264879,-0.000796720599827258,-0.000317879780983634,-6.64788106470682e-05,-0.000170287893927007,0.000459722720425428,0.00396490780527598,0.00212650714865493,0.00592946788374421,0.00858463589823481,-7.70499429436804e-05,0.00397160846606444,-0.0269281478172024,0.0463838696669191,0.0126573980009867,-0.00513558211553666,0.0231437686329759,0.017335559876786,0.0142591016671141,0.00922289638777151,0.0149384646238088,0.0155692604702602,0.015968534885811,0.0170284851595066,-0.00353684862847276,-0.00445551265591289,-0.0051830860259957,-0.00552117032785468,0.0287776867786053,0.00481464039100554,-0.00835526248842764,-0.0252654097869785,0.0730083421585041,0.0809110908648756,0.0924843727261076,0.100557113796032,0.00851903242393141,0.00413870483006632,-0.000444019706814645,-0.00893367183268846,0.0138826051774053,0.0163640985140417,0.018933903809352,0.0194065357486954
"tau_ConCl_2",0.000496518876155396,0.000226019201686891,0.00627695564752617,-0.000508935756285352,0.00665213673315077,-0.0018774848829957,-0.00165769128573444,-0.000388936225779996,0.00113157096828666,-0.00143352712255099,-0.000674125264397856,-0.000214947080545857,-0.000242749367650264,0.000889269593745497,0.00828742043873529,0.00424029272932409,0.0123476652016515,0.0158522603739865,0.00160179051502041,0.00575615684673611,-0.0515098393708286,0.0951614065190597,0.0225316507320885,-0.011951272169783,0.0326196381533466,0.0222824028749003,0.0170386882279347,0.00930761327166511,0.0198242037673897,0.0202636346251659,0.0205477545384014,0.0223502531136412,-0.00411846469875854,-0.00544254227661685,-0.00647001847074427,-0.00692323175464341,0.0354312386613263,-0.00814440562156411,-0.0310671156540325,-0.0603789344885027,0.0809110908648756,0.159921092365291,0.181523905734544,0.196890023733349,0.00812890778885206,0.000440041487945807,-0.0074951525197397,-0.0221335665986127,0.0191889188250618,0.0249406373738571,0.0319030881774737,0.033570732350815
"tau_ConCl_3",0.000622422057474657,0.000300238527768984,0.00760967720079222,-0.000958266691078857,0.00846967646327606,-0.00215339681363927,-0.00181049326024433,-0.000491662445886106,0.00131174197118202,-0.00172010143632414,-0.00082768139824685,-0.000228763760709714,-0.00029618559258866,0.00118611494140369,0.0103215284485677,0.0051889122340597,0.0153107559583039,0.0230395107768685,0.00317765969483242,0.007430368193556,-0.0687345281486631,0.136073023602795,0.0320729555462017,-0.0172139413082187,0.0415569137325679,0.0263734597789337,0.0186765491996858,0.00796335091165914,0.0241403089477444,0.0242451365999752,0.0243105015390345,0.0267403911230033,-0.00442655652861984,-0.0061386335593854,-0.0075019038787206,-0.00809886968725865,0.0401348037216842,-0.0176655750365706,-0.0460415100008143,-0.0833766821992664,0.0924843727261076,0.181523905734544,0.29049363616361,0.306732296761559,0.00707659793750467,-0.00375498166194167,-0.0148993059814093,-0.0355488064298163,0.0232620607476357,0.0315692414207444,0.0419920386333621,0.0445201530284147
"tau_ConCl_4",0.000649189117732542,0.000316131139934359,0.0078654729772161,-0.00102234424608747,0.00886566640179572,-0.00215283604943938,-0.00173704212511184,-0.000551311432792361,0.00116376600204156,-0.00180694318827744,-0.000851331151904855,-0.000149153498161747,-0.00034079994214487,0.00128219302755198,0.010270740643033,0.00533735671942621,0.0155387573791264,0.0302484994562006,0.0031137988567908,0.00919814285900106,-0.0804846180725575,0.158466672807448,0.0409532840413898,-0.0206327245986462,0.0492055412340233,0.0290187739939725,0.0187973573270263,0.00557704069412408,0.0264433144188015,0.0272026291271485,0.0279816093304139,0.031925126609033,-0.00446850129360716,-0.00661006578367738,-0.00835169850726469,-0.00911883478977146,0.0434381165047307,-0.0243824529558997,-0.0565010252349805,-0.0992772802233274,0.100557113796032,0.196890023733349,0.306732296761559,0.414060621424198,0.00571781548003363,-0.0079058329457147,-0.0218090966089666,-0.0478266106396625,0.0262173969308209,0.0364097805843931,0.0495183518167802,0.0525799573703152
"tau_Ans_1",0.000219817294410388,1.81233811893154e-05,0.00483518065373119,0.000217646975042235,0.0019958495131507,-0.00124337809821678,-0.000699792206530081,0.000339146389881391,0.000602921121326393,-0.0013995002096882,0.000173747318163383,-0.000336589222392471,-3.17664716198581e-05,0.000153248072943844,0.00744890271550944,0.00087150001170295,0.00492708817991702,-0.00949578669753098,0.00679334537016845,-0.000545552983837421,0.00519204172174394,0.00164744798818383,-0.118491401695125,0.0279905637276619,-0.00320433927040173,0.00448545393411212,0.00962900465723643,0.0136742778243975,0.00675319873715394,0.00192826891634724,-0.00242563676143496,-0.00650679648750801,-0.00148063983076377,-0.0014303578877881,-0.00136536255071606,-0.00133715002754716,0.00846081030061114,0.0113890652768674,0.010649298270757,0.0103409045714608,0.00851903242393141,0.00812890778885206,0.00707659793750467,0.00571781548003363,0.103605463418428,0.12321840598948,0.148001049855618,0.20105196264759,0.0182225996731551,0.00174499495673813,-0.030545370031174,-0.03868843252841
"tau_Ans_2",0.000305994463402245,6.2498752951793e-06,0.00678897391195686,-0.000137615669974593,0.00271597791194723,-0.00178956318957253,-0.000946470963638804,0.000741988879125077,0.00107463456256997,-0.00232691452038191,0.000427370318088907,-0.000652823941666474,-8.23847161816366e-05,0.000320272022736565,0.0121612830656731,0.000602203377519873,0.00716605155680058,-0.0181052031738516,0.0109179636404282,-0.00172667860380126,0.0180249461925768,-0.00275339870329916,-0.214641348204424,0.0691641419268507,-0.0122479042450888,0.00187329399126595,0.0111150914096487,0.0196347027549616,0.00626948991894751,-0.00179572249293814,-0.00880901260082856,-0.015384013841735,-0.00108621641353435,-0.000772806447600986,-0.000500266568324874,-0.000392776724510364,0.00422462922040331,0.0178227639708226,0.0202807320693179,0.0248817274394312,0.00413870483006632,0.000440041487945807,-0.00375498166194167,-0.0079058329457147,0.12321840598948,0.20602064825945,0.254108095430774,0.355052976662243,0.00347846583287851,-0.030175319233767,-0.0938270157569471,-0.11024587228442
"tau_Ans_3",0.000382663159591683,-1.11037654127502e-05,0.008737324398593,-0.000481962870441653,0.00347488258021028,-0.00224595477536496,-0.00110674901372948,0.0011500540225412,0.00147008736082051,-0.00319727478991669,0.000692556236013029,-0.000981478879333417,-0.000161429927518145,0.000518455473260414,0.0167345924924568,0.000117499451496939,0.00915520516708186,-0.0267433661981673,0.0146755939028696,-0.00313497718844266,0.0309984747993935,-0.00716816078948333,-0.305496800798402,0.112223358416687,-0.0212463698950158,-0.000664243138310252,0.0127700958038418,0.0257379585360942,0.00562716541045856,-0.00545609199437437,-0.0148559131311164,-0.0237226354014293,-0.000704013700320393,-8.34456610977134e-05,0.000442098253020923,0.000658054242510495,-0.000281614146771188,0.0241126981202353,0.0298760637518476,0.0396143850045434,-0.000444019706814645,-0.0074951525197397,-0.0148993059814093,-0.0218090966089666,0.148001049855618,0.254108095430774,0.36454021534773,0.506200282112314,-0.0130614707144856,-0.0648468117416734,-0.159444147410738,-0.184026568171538
"tau_Ans_4",0.000488794602635448,-3.78549153032743e-05,0.0115760913431709,-0.00113471328616023,0.00447418734309235,-0.00284195800130365,-0.00127251578399554,0.00183792059153249,0.00205121583507294,-0.00457436645053563,0.00117316200482214,-0.00153407377503556,-0.000344208134732428,0.000780120188310203,0.0236370552021719,-0.000756462874509554,0.0120007834489111,-0.0430354947203758,0.0228444267041045,-0.00589966248021839,0.0545762073571817,-0.0146369148664081,-0.473245436147682,0.187731408045675,-0.0380391338742688,-0.0052758318149293,0.0159733164225906,0.0369756590802872,0.00513475217200025,-0.0122645502960154,-0.0268399809077775,-0.0408519757127591,1.27466483047925e-05,0.00120748536594902,0.00223642968240103,0.00267501902545266,-0.00866619540672677,0.034734649768336,0.0459263551581185,0.0646871164157853,-0.00893367183268846,-0.0221335665986127,-0.0355488064298163,-0.0478266106396625,0.20105196264759,0.355052976662243,0.506200282112314,0.849280117640787,-0.0426876339564383,-0.127889935136576,-0.276165237346084,-0.313229756871972
"tau_StrC_1",5.91033739365216e-05,3.66963829311034e-05,0.000905247515676206,0.000941951123937222,0.000832377262437352,-0.000329929726617569,-0.000244609785343498,-0.000406809718597931,-8.04187205700696e-05,0.000179154528752435,-0.000304696866070423,0.00027629379808674,0.000104940174538188,-0.000205242089259142,-0.00133177323096479,0.00151334635061605,0.0007704640102176,0.00797314276868083,0.000215835997408174,0.00158706704316657,-0.0168722225942437,0.00892094877846787,0.0325076238253819,-0.0941711594884234,0.0111954385266049,0.00537518225299637,0.00140830234950061,-0.00339897020652145,0.00516325841084396,0.00561578731529524,0.00536412460074966,0.00525464148853454,-0.00172849801640607,-0.00215016049752618,-0.0024832612582157,-0.0026142498388238,0.0135418033743688,-0.00200466411631343,-0.00859718777324663,-0.0177387955116326,0.0138826051774053,0.0191889188250618,0.0232620607476357,0.0262173969308209,0.0182225996731551,0.00347846583287851,-0.0130614707144856,-0.0426876339564383,0.0891620886638764,0.105499724109842,0.149683135688086,0.163558459070525
"tau_StrC_2",-1.54488699102079e-05,4.95961346516539e-05,-0.00127237218874384,0.00147235300585606,0.000601215658825899,1.76407892290454e-05,-8.52290093900817e-05,-0.000851331526963366,-0.000319931962198964,0.000924560471819581,-0.0005941047252687,0.000633043700745749,0.000199985923657469,-0.000444094810465654,-0.00607300803744388,0.00215938951807904,-0.0011350546259039,0.0183460678562783,-0.00189624906591148,0.00285490118752159,-0.029185591406317,0.013150687778159,0.0838321393791358,-0.182672012471704,0.0178614203659234,0.00385124911281586,-0.00596531277871944,-0.016219773206913,0.00351562936194465,0.00594020673350316,0.00690431656608724,0.00802377645592469,-0.00170401671936383,-0.00240961211187763,-0.00299495934403961,-0.00323357288275305,0.0157642326063859,-0.0103324217081146,-0.0209139218103812,-0.0356343618254471,0.0163640985140417,0.0249406373738571,0.0315692414207444,0.0364097805843931,0.00174499495673813,-0.030175319233767,-0.0648468117416734,-0.127889935136576,0.105499724109842,0.188967902314388,0.280329005056556,0.308608669463862
"tau_StrC_3",-0.000227960241142878,5.90478288116349e-05,-0.00623370833588804,0.00233062458216708,-0.000795716626392979,0.00115913303293945,0.00062494197282944,-0.00162728803943226,-0.000955998121788592,0.0026962596466928,-0.00112181106729489,0.00131036372731768,0.000309044689684303,-0.000944755795010868,-0.0167526828397433,0.0028852131348571,-0.0064469282919905,0.0355835220597286,-0.00537169654664738,0.00432034754514299,-0.0469447023800167,0.0191802100030441,0.174189341824956,-0.333078029734584,0.0286628158220202,0.000769070467785451,-0.0187383643004649,-0.038237387217894,0.000485623669297187,0.00602619701387417,0.00895099285320003,0.0119592477085504,-0.00158493976395598,-0.00264973707116785,-0.00354181560004824,-0.00389042303538809,0.0181535946231186,-0.0237682894702593,-0.0402464701759316,-0.0629751846046536,0.018933903809352,0.0319030881774737,0.0419920386333621,0.0495183518167802,-0.030545370031174,-0.0938270157569471,-0.159444147410738,-0.276165237346084,0.149683135688086,0.280329005056556,0.5470186130303,0.591464926032974
"tau_StrC_4",-0.000268445196459047,6.50690013078744e-05,-0.0073348605907403,0.00252851574291106,-0.000998893407646272,0.00136398828918423,0.000684408046200777,-0.00182335963047815,-0.0010918737052596,0.00305323647827891,-0.00124349819171896,0.00147282842746223,0.000353706412673198,-0.00106657582086226,-0.0189658538297657,0.00310174622511826,-0.00742386528044546,0.0406028812418784,-0.0057127149955442,0.00459942462565231,-0.0516045035271725,0.0210449269575877,0.196442537726623,-0.37567463941779,0.0318258213284386,-1.48893993993053e-05,-0.0224699679457108,-0.0447231047334934,-1.77482024442125e-05,0.00608503559039767,0.00919357249605758,0.0123157276587605,-0.00151687491778021,-0.00266238560803226,-0.0036178698143791,-0.0039857149282731,0.0185314438658389,-0.0277970637812036,-0.0460531176145804,-0.0710958956037689,0.0194065357486954,0.033570732350815,0.0445201530284147,0.0525799573703152,-0.03868843252841,-0.11024587228442,-0.184026568171538,-0.313229756871972,0.163558459070525,0.308608669463862,0.591464926032974,0.709922521453606
