"","asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_usodisp","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","lambda1","lambda2","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4"
"tau_CulFr_4",0,0,0,0,0,0,0,0,0,0,0,0,-0.454747350886464,0,0,-0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,3.18323145620525,4.54747350886464,0.909494701772928,4.54747350886464,20.0088834390044,1.36424205265939,-0.454747350886464,1.36424205265939,-0.454747350886464,-0.454747350886464,-0.909494701772928,-0.454747350886464,14.5519152283669,0,0,0,0,0,0,0,0,0.454747350886464,0,0,0,0,0,0,0,0,0,0,5.45696821063757,-13.1876731757075,0,0,0,0,0,0,0,0,0,0,0,0
"tau_OmLmVel_1",0,0,0.454747350886464,0.454747350886464,-0.454747350886464,-0.454747350886464,0,0,0,0,0,0.454747350886464,0,0.454747350886464,4.54747350886464,4.09272615797818,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0,0,0,0,-0.909494701772928,1.36424205265939,4.54747350886464,-0.909494701772928,227.373675443232,16.8256519827992,3.18323145620525,7.27595761418343,14.5519152283669,0,0,0,0,-20.0088834390044,0,4.54747350886464,0.454747350886464,-0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-25.0111042987555,2.27373675443232,0,0.454747350886464,0.454747350886464,0,0,0.454747350886464,1.81898940354586,1.81898940354586,0.909494701772928,0.454747350886464
"tau_OmLmVel_2",0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,2.27373675443232,1.36424205265939,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,-1.36424205265939,-0.454747350886464,8.18545231595635,1.81898940354586,10.4591890703887,9.54969436861575,-5.00222085975111,-5.91171556152403,5.00222085975111,0.454747350886464,0,0,0.454747350886464,4.09272615797818,0.454747350886464,0.909494701772928,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,2.27373675443232,-30.4680725093931,15.4614099301398,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.909494701772928,0.909494701772928,0.454747350886464
"tau_OmLmVel_3",0,0,0,0,0,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81898940354586,-0.454747350886464,156.433088704944,10.4591890703887,6.82121026329696,7.73070496506989,9.54969436861575,0.454747350886464,0,0,0.454747350886464,3.63797880709171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4614099301398,-21.8278728425503,3.18323145620525,0.454747350886464,0,0,0.454747350886464,0,0,0,0
"tau_OmLmVel_4",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,1.81898940354586,0.454747350886464,116.870069177821,8.18545231595635,4.54747350886464,5.00222085975111,7.27595761418343,0.454747350886464,0.454747350886464,0,0.454747350886464,4.09272615797818,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,3.18323145620525,-5.45696821063757,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_IgPare_1",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,8.64019966684282,0.454747350886464,888.121576281264,55.0244294572622,23.1921148952097,45.9294824395329,25.0111042987555,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_IgPare_2",0.454747350886464,0,0,0,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0,0,0,0,0,0,0.454747350886464,0,0,0.454747350886464,1437.911123503,85.4925019666553,15.9161572810262,14.0971678774804,18.644641386345,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_IgPare_3",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,0,0,6.82121026329696,0,818.999978946522,55.4791768081486,32.287061912939,61.8456397205591,7.27595761418343,0.454747350886464,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_IgPare_4",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0,996.351445792243,88.220986071974,-0.909494701772928,31.377567211166,88.220986071974,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464
"tau_UsoCel_1",0,0,0.454747350886464,0.454747350886464,0,-0.909494701772928,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,3.18323145620525,2.72848410531878,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0.454747350886464,0.454747350886464,0,0,0,0,-0.454747350886464,-1.36424205265939,-1.81898940354586,-1.36424205265939,124.146026792005,8.18545231595635,3.63797880709171,6.82121026329696,5.91171556152403,0.454747350886464,0,0,0.454747350886464,2.27373675443232,0,-38.6535248253495,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0,0,0.454747350886464,0,1.81898940354586,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,-45.0199877377599,19.0993887372315,0,0.454747350886464
"tau_UsoCel_2",0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,2.27373675443232,1.81898940354586,0.454747350886464,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0,-0.909494701772928,0.454747350886464,3.63797880709171,0.909494701772928,181.898940354586,11.8234311230481,3.63797880709171,7.73070496506989,5.00222085975111,0.454747350886464,0,0,0.454747350886464,1.36424205265939,0,-18.644641386345,0.454747350886464,0,0.454747350886464,0,0,0.454747350886464,0,0,0.454747350886464,0,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,1.81898940354586,0.909494701772928,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,19.0993887372315,-129.602995002642,72.3048287909478,0.454747350886464
"tau_UsoCel_3",0,0,0,0.454747350886464,0,0,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,1.36424205265939,0.909494701772928,0,0,0,0,0,0.454747350886464,0,0,0,0,0,0,2.27373675443232,2.27373675443232,5.00222085975111,1.36424205265939,2.72848410531878,3.18323145620525,-3.63797880709171,-1.36424205265939,2.27373675443232,0.454747350886464,0,0,0.454747350886464,0.454747350886464,0,-1.36424205265939,0.454747350886464,0,0,0,0,0.454747350886464,0,0,0.454747350886464,0,0,0,0,0,0,0,0.454747350886464,0,0.909494701772928,0.909494701772928,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,72.3048287909478,-103.227648651227,6.82121026329696
"tau_UsoCel_4",0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0,0,0,0,0.454747350886464,0.454747350886464,1.36424205265939,0.454747350886464,5.91171556152403,1.36424205265939,0,0,1.36424205265939,0.454747350886464,0,0,0.454747350886464,0.454747350886464,0.454747350886464,2.27373675443232,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,0.454747350886464,6.82121026329696,-9.54969436861575
