"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_usodisp","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","lambda","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","logLike"
-0.928426216839588,-1.68364690815693,1.02698406956558,0.069818615072867,-0.434703522512723,-0.000780687780718478,0.014990311543318,-0.0115226655014594,0.219707006733969,-0.261819774963739,-0.166559608688227,-0.191511964550786,0.0614116908035188,0.120039315175039,-0.0109087745666756,-0.00320190576396558,0.0170230202162589,0.343613626430271,0,-1.41700314381564,-0.406787644781816,-0.567090947992869,-0.164102169388919,-0.252604797726165,-0.0203425126698629,0.143669385786459,0.135100577975391,0.239974584752009,-0.297480638530667,5.84430170579694,3.11684957101853,6.54601195068462,1.88319660782447,-2.10696901634177,4.57981525284989,6.25029298915611,11.7683899544601,-1.22159423911046,3.07162929246116,4.03992563016819,6.76109913022488,-1.85982925721517,7.07300142452856,8.42604031235837,14.2384474592487,-2.17536564405062,0.355730816567731,1.36397489823524,4.47988005521866,-1706.28790185972
-0.89869428215432,-1.6131467993349,1.11559188175364,0.0672275851618516,-0.420294973618058,-9.91682910703135e-05,0.0133823467583402,-0.0133894016022276,0.21391457494059,-0.253353611060731,-0.173814055740112,-0.171625229831067,0.0629108272165239,0.1238072097866,-0.00972284956065574,-0.0158872559995949,-0.0273303263029597,0.315251115416225,0,-1.25457170745662,-0.31275131510822,-0.449894177480244,-0.205001045345628,-0.21976954721596,-0.0178270023283998,0.118824926230814,0.10354732351825,0.225095222867051,-0.318202020799247,5.77799125090571,2.99533571944702,6.81351761941245,1.92384679657114,-2.41480892955442,4.07819666597364,5.69262083016908,11.0387890014097,-1.27553761603327,2.85146802419378,3.86218668349594,6.39531465253539,-2.69104928073137,6.32778951025997,7.67324358222836,14.3484770016539,-2.36334592452816,0.164991833735199,1.16511421144179,4.27921783603817,-1704.04345088397
-0.903114299528826,-1.61167980082938,1.02574973137953,0.0673636549351933,-0.413951073658693,0.000342638907019965,0.0125311242217198,-0.0139843250847944,0.226605521198526,-0.264983160880624,-0.168379327579795,-0.137108897406097,0.0633823611067789,0.103231242040551,-0.00924688352068324,-0.0102413207229568,-0.00866293561397646,0.315881323626941,0,-1.36503470792313,-0.405168504935245,-0.541483299901676,-0.190729347940897,-0.219413905815155,-0.0446791708346716,0.112133201982862,0.100033407530081,0.24726102789355,-0.333013444770877,5.6716056782166,2.88228901163335,6.56512506937841,1.9016617422637,-2.36482427116634,4.08223616967415,5.66978687524983,11.542937750971,-1.17096038604037,2.89187070618489,3.88711457623081,6.50491872437018,-2.42449189651288,6.36578566528687,7.69984574948147,14.2758076951026,-2.36758794668534,0.144738469399752,1.15705925487753,4.30817873481868,-1703.54267160802
-0.914369165444307,-1.64076615219967,1.02448076695152,0.0687195063208468,-0.427038312539275,0.00042481835169132,0.0131329864916432,-0.0135281458991805,0.224560395956449,-0.264072570771087,-0.162894513785886,-0.138347365122547,0.0566219524992568,0.100089560057464,-0.00947444185366467,-0.00434333538247186,0.000277050068121218,0.322948634815381,0,-1.40189087249608,-0.434015356633978,-0.577165785680175,-0.186248568117185,-0.223126074643238,-0.0120894834832751,0.140910702810413,0.14297743801006,0.256357824726945,-0.306339728533778,5.56912797482724,2.90330621347058,6.59008346822884,1.85706526620368,-1.78062359478309,4.56162754368544,6.13655155545282,12.004560827194,-0.989571001945082,3.10075512929975,4.1052760028573,6.78201578747101,-1.91585494195374,6.90630435751268,8.26562782493563,14.9780445727756,-2.15427081339432,0.335991366449383,1.34437420595017,4.47810054958956,-1702.98058315022
-0.92898836136837,-1.67436825333417,1.09298657134848,0.0673178437291838,-0.407572209262324,1.91678544135333e-05,0.0146718806012286,-0.0120971348106018,0.206685981055873,-0.248714471005375,-0.172377381196826,-0.16756337854257,0.0603270063226187,0.121613012636317,-0.00970593157523909,-0.011969838708361,-0.0262876713089059,0.336443231250969,0,-1.25859711298164,-0.329167400654038,-0.477457288200911,-0.209291179890214,-0.231408738295339,-0.0197412953093733,0.189559423008599,0.235824430986967,0.257318588467694,-0.238617093626748,5.71356038023034,2.92931608639049,6.65599220704271,1.87037410656306,-1.16332051666369,5.26247958638382,6.82825285362238,12.7655403894969,-0.609817214256981,3.45019890034907,4.47358583969739,7.15077175033812,-1.01258418087952,7.71464834893925,9.07883784920189,16.0698692141674,-1.88840503156929,0.603843387942866,1.60887134385038,4.70057149478031,-1702.55712191002
-0.92831503279328,-1.66999927694977,1.08730414582311,0.0674402439982353,-0.40599269128453,3.42507717590248e-05,0.014599555310803,-0.0120774131972063,0.208264424144714,-0.250252566267458,-0.173061963524444,-0.165976990661567,0.0610056444461505,0.122336129881037,-0.00955395796963631,-0.0123877447179479,-0.0269954379859278,0.336102140640156,0,-1.26350761065035,-0.331375249220404,-0.477194068935145,-0.208989489151839,-0.230426691768047,-0.0252631901498667,0.18955112503317,0.238379118896258,0.260194310831803,-0.238527284159102,5.67941706391586,2.92633864616056,6.63308059949114,1.87979911253426,-1.10897649755949,5.28046085755408,6.83626536879007,12.7516628919685,-0.605994606901439,3.45228856318304,4.47498725202077,7.1568466757382,-0.976495753399803,7.72172828000521,9.081445648305,16.1325631898025,-1.90089787980921,0.597652667254252,1.60321621352331,4.70436669182143,-1702.41634405657
-0.910135158717269,-1.65174717771144,1.02286870825105,0.0677766837461057,-0.415846399564864,0.000155086734822032,0.013606079307095,-0.0131681291066541,0.220165093615866,-0.260251717513752,-0.167518873378078,-0.142329054954411,0.0579222749798264,0.121351108078437,-0.00938388296200332,-0.00489046130553296,-0.00584946501089074,0.320880555629834,0,-1.39194896359923,-0.408302531489669,-0.548170555161764,-0.194813949719483,-0.222401061646182,-0.020082788157535,0.180016906537326,0.216484319414615,0.273739436393248,-0.272864846343231,5.51824655413044,2.81994254270853,6.47442868394132,1.86561826807688,-1.12867098824582,5.11622848109991,6.60159949147551,12.5571670472501,-0.600592049670436,3.36753307870347,4.4068253141165,7.1015807516813,-1.05153809185573,7.49765494434325,8.82694765046757,16.1916805413201,-1.95364127191124,0.542661101257672,1.54894664855285,4.67259709967727,-1702.2861836854
-0.921260014891601,-1.66226989227882,1.03556296451043,0.0672980365126232,-0.406005338050407,2.59857078153181e-05,0.0138046106254124,-0.0129302895937873,0.215778931928237,-0.2561426352951,-0.168780421096898,-0.153015681032539,0.0616202470783905,0.124662537425765,-0.00967410412933681,-0.00744024698817813,-0.00935545648236064,0.329942824780136,0,-1.35043296597769,-0.382537247124205,-0.523434353271306,-0.201223334472003,-0.232201392639289,-0.0357686367477182,0.18093632764413,0.229304361522435,0.274531197779491,-0.261550964952479,5.55833385799277,2.8719669912672,6.54689358156923,1.88118805359149,-1.08111530972196,5.15988486022823,6.64425003316305,12.6603283165329,-0.615315114178859,3.37572672651386,4.42468030722084,7.13826952029571,-1.03422938762669,7.55732256656835,8.87618164801711,16.170166471051,-1.93622069910302,0.563481700476768,1.57098186582952,4.67527541132066,-1702.09633120706
-0.919695710236467,-1.65633169176564,1.06268008455651,0.0674566010399058,-0.40887960414115,2.56710486602738e-05,0.0137810401862327,-0.0127858674791394,0.214665069310515,-0.255182450699177,-0.169105181077995,-0.158799404425783,0.0612750832211367,0.129277851749191,-0.00973992792459994,-0.00872483375846471,-0.01238362824645,0.333283798188646,0,-1.32809773656395,-0.368919113099917,-0.508871130226444,-0.200529988348346,-0.231842970432568,-0.0263670622425181,0.183656814142913,0.233794404159846,0.269680789082443,-0.254197580064474,5.59447705745416,2.8895488142489,6.55678591368314,1.90234473367862,-1.07814457206672,5.19793696627675,6.67353789674432,12.7008464253997,-0.606163487911972,3.39436773410347,4.44366820014696,7.15100169550252,-0.983466911658942,7.59895635878298,8.90360334576749,16.1865306309524,-1.94103249447791,0.568796948572393,1.58005556388208,4.68943495721807,-1702.06018312334
-0.91918932425293,-1.65640299588189,1.06819353162603,0.0676426908014823,-0.408937874088106,-5.35567070876155e-05,0.0136934466916298,-0.0126081472127796,0.214413448093815,-0.254979338080348,-0.170642962082624,-0.163573497199859,0.0617802263758854,0.133519257000736,-0.00959172612906177,-0.00999137684791331,-0.0128561683338294,0.335737840773551,0,-1.31325187729021,-0.357066964339711,-0.500518835532796,-0.203540356129743,-0.233442971860591,-0.0339380828667791,0.185583440928811,0.237634352016772,0.267056202940563,-0.249708225691848,5.60179942852525,2.89373187121566,6.55942405091709,1.9056834008363,-1.02822256421516,5.27094640050433,6.72802600169584,12.736605959919,-0.573942976636042,3.43140598641093,4.4795449659621,7.19185735037558,-0.921158474245509,7.67407080445452,8.96147799894811,16.2877044159811,-1.9087868961001,0.603298469824286,1.61463674315152,4.72585538619238,-1701.99022091797
-0.919888980035807,-1.65650662096912,1.05210524601893,0.0676029271038936,-0.408427830767347,-0.000171451167358794,0.0132221343369445,-0.0127396316973699,0.216061560294912,-0.255991359900767,-0.168668260018851,-0.153118657089017,0.0620448161872703,0.128833843168409,-0.00982104157345486,-0.00813952890157324,-0.00687621101541877,0.331514608576693,0,-1.34669474640876,-0.380665820278853,-0.520167775668877,-0.1998393467074,-0.236704327595075,-0.0395780884553599,0.187295836113127,0.240702081283626,0.267027764775576,-0.245079046929959,5.59952840534049,2.90167860980023,6.57317527659885,1.92763107577205,-0.953500848737473,5.35708918822248,6.76040583757638,12.7985226465783,-0.531036040605585,3.47819753000861,4.52881831932985,7.25965975872019,-0.868492052622978,7.76465713841958,9.00269578338813,16.3624869579358,-1.88605985018548,0.642610438673405,1.65784214101417,4.78963418137997,-1701.90365436551
-0.918997324947549,-1.65266910391367,1.06582208285287,0.0678354394490133,-0.410030487358872,-4.85994786372029e-05,0.0126955811211599,-0.0128768023634314,0.217347257813692,-0.256796250101683,-0.169183760901729,-0.160184599186804,0.0617878609264074,0.128906841543969,-0.00963336116409155,-0.00916522051084577,-0.00876111237484285,0.332628538478735,0,-1.33001297548411,-0.368361892242638,-0.512418305774253,-0.204242521915307,-0.23308812029689,-0.0383027110576595,0.186730502821584,0.238122937533905,0.269898581616841,-0.24690724124753,5.5957215428199,2.90944705737497,6.55889396880174,1.9339144092846,-0.965044183148519,5.35736734948372,6.73935021799913,12.7996265560649,-0.54139716301871,3.48204669289402,4.53036739291271,7.26502662363605,-0.873897444755248,7.75871549773173,8.97809757933218,16.3196275254669,-1.89155670873477,0.642766564490168,1.65820616594243,4.79505247668844,-1701.88365239307
-0.918652900151473,-1.65257399293954,1.05552832144627,0.0677687386883474,-0.409848063940592,1.56070356075689e-05,0.0122841361558354,-0.0132126315217559,0.217177830395335,-0.256000374533126,-0.169655058704933,-0.154225975430652,0.0612748523099037,0.124923228843873,-0.0096601440170959,-0.00845554469947311,-0.00982287145327464,0.33099096885933,0,-1.3397691782888,-0.375896039082467,-0.518667726948749,-0.201671961381396,-0.231200765089673,-0.0342836384883786,0.186814496741689,0.237450134336786,0.271451291141881,-0.24736642961685,5.59378601940914,2.91494480842035,6.55272719611102,1.93638800403962,-0.980913582760252,5.35452420347375,6.72528645785171,12.7815932683305,-0.548980879661614,3.48703125320244,4.53030511274835,7.26670025447149,-0.890739343181431,7.74980980371674,8.96112241799909,16.2758039670805,-1.90212559939456,0.637532242746683,1.65164466432942,4.79765605261924,-1701.8687787006
-0.918459861111634,-1.65323455922463,1.05050247327783,0.0676646361912028,-0.409251034130858,0.000119708015670546,0.0116686276477518,-0.013793364463538,0.216818230934297,-0.254624145974172,-0.170499659338944,-0.152516566728458,0.060815508608336,0.122866572590564,-0.00963707657337225,-0.0083911780808568,-0.0121167887475939,0.330255237069891,0,-1.3388309976194,-0.375088494182894,-0.518598614543339,-0.200477648793174,-0.229656102828916,-0.0283868041077383,0.186628083642708,0.236486476875991,0.272679340691436,-0.249134170639456,5.58075571273535,2.91716385191965,6.53851591886988,1.92847857472194,-1.00334204579483,5.33609587710626,6.6974011706895,12.7482460671649,-0.561299142315024,3.48576816574624,4.52433300989971,7.25975041233436,-0.920468502936429,7.72154596462221,8.93111186517387,16.2172612141866,-1.91182712738479,0.626324032716816,1.6370569263093,4.78362247701169,-1701.85395641745
-0.918409486622587,-1.6547389710587,1.04053120673925,0.0675185144559305,-0.408659312755169,0.000119078477232327,0.0110877908173986,-0.0144716540901559,0.216398560902023,-0.253026803018397,-0.170738109035833,-0.15019341206178,0.0604830595592463,0.122637797352218,-0.00968582437447431,-0.00799262203634699,-0.0129571574924708,0.329773996177443,0,-1.34233328928663,-0.376717091391802,-0.519603272823638,-0.1986344670697,-0.22996896513456,-0.0242525689067224,0.186673239155,0.236591133539439,0.27249512120152,-0.250008610166134,5.56833559324851,2.91827926965664,6.52370877625729,1.91602266124922,-1.01719018283922,5.32131269590129,6.67467593255879,12.7166716889295,-0.567547531346919,3.48447677905776,4.52211578611969,7.25685187006549,-0.936317028411956,7.69864405065853,8.90820045158612,16.1805964181646,-1.91453499631999,0.617501838529649,1.62500333995494,4.76609854425772,-1701.84213680776
-0.918301568078297,-1.65461288223533,1.03927199400041,0.0674771437181047,-0.408452953148922,7.37434414461455e-05,0.0104799252463264,-0.0150944442469646,0.216535385037992,-0.251977883836027,-0.170422506321793,-0.151894613270021,0.0605777049495703,0.124928623287764,-0.00970158107721837,-0.00815551062486897,-0.0129417940479032,0.330321655487587,0,-1.33848482675516,-0.373249158128563,-0.51642613348162,-0.198440700076172,-0.231383382641387,-0.0222799170377821,0.187399091884077,0.238105275872176,0.2718904418593,-0.24906804597899,5.55827476548919,2.91951029066997,6.51654492635077,1.90302639842514,-1.0058302250871,5.32684763024373,6.67382588493143,12.7059991860896,-0.55972381834603,3.49268617674845,4.53175996683632,7.26450336202221,-0.926789712316692,7.70314053342879,8.91295222246157,16.1800328034784,-1.90698880129287,0.615874373736913,1.6210232264018,4.75069758572731,-1701.83157991113
-0.918319610432815,-1.65428043281203,1.03800835011602,0.0674550554872463,-0.40858496606208,-1.88850628262324e-05,0.00976914203984006,-0.0157460430814163,0.217035536956565,-0.251132558485608,-0.169606643960986,-0.152820872442143,0.0608127199011747,0.127264369367869,-0.00974967415690616,-0.0081086459239638,-0.0115468121432718,0.330615585727942,0,-1.33840923143367,-0.372644910727575,-0.515435601007806,-0.198704410596466,-0.233206605327427,-0.0230994882706613,0.18796808709169,0.238959046203919,0.270416990399777,-0.247685635351027,5.5560542555917,2.92428227739709,6.51716462492328,1.89221466403923,-0.991390899413166,5.33577987719466,6.67842691485485,12.7029814920305,-0.550371182757732,3.50178885266147,4.54432468282533,7.27681402389262,-0.909330015232576,7.71565531430896,8.92442706834572,16.1920276522869,-1.89787359776814,0.615735216263828,1.61961349555931,4.73772880282986,-1701.8205856918
-0.918189428063866,-1.65286313563128,1.04290179968157,0.0675310141800022,-0.408708356413139,-0.000118361860853943,0.00866644624811279,-0.0165474299990739,0.218026555357267,-0.250283293546428,-0.168612481196685,-0.155074567661644,0.0613406405232707,0.130276856724189,-0.0097693087028184,-0.00841625316561254,-0.00994837975473761,0.331377834342386,0,-1.33501151914848,-0.369647599060188,-0.512866062348878,-0.199862873763929,-0.235043850170555,-0.026322983305418,0.188526483521944,0.239725851949471,0.268927870648606,-0.245447153328837,5.56150316537997,2.93388839103606,6.53116710184778,1.88425514925186,-0.965832394903397,5.3566515931795,6.69715021342989,12.7157595618927,-0.535070558722876,3.5188388556275,4.56506312216317,7.29886426711493,-0.880806066877928,7.74722757509269,8.9543332630596,16.2294183380646,-1.88666484752335,0.618240409900494,1.62142001110795,4.72738435643758,-1701.80589608255
-0.918222754210816,-1.65223348707028,1.04771852667289,0.0676456029700485,-0.408651119347912,-0.000215834990264242,0.00688925101605062,-0.0177271237192914,0.219392060140267,-0.248848846293366,-0.167667305420222,-0.155542525036972,0.0618771207389713,0.132113092763661,-0.0097998003156317,-0.00854348310800788,-0.00799761865600309,0.331883739831686,0,-1.33561188762138,-0.369219654927283,-0.512950488155279,-0.201240577366499,-0.236540063739504,-0.0318486288758674,0.188645045510518,0.239136924299976,0.26723223063152,-0.243682827836297,5.57797587897016,2.95082752546297,6.55983851971144,1.88049315623228,-0.946076438933906,5.37663145183401,6.7181486703371,12.7382305611709,-0.523495137092064,3.53778969680127,4.58775446566667,7.32769368380072,-0.855911789980521,7.78406735963702,8.98922766532732,16.2849465755269,-1.8797124107856,0.619309403291898,1.62212195733993,4.71999215034657,-1701.78579683007
-0.918560263591744,-1.65271932667173,1.05393400939094,0.0678339017082131,-0.408022950834247,-0.000235274531852355,0.00470863109603283,-0.0190251039169601,0.220791348543732,-0.247049646223923,-0.167459550370812,-0.155309276751178,0.0623012364571525,0.132423599315832,-0.00977606967059559,-0.00878978244992331,-0.00730715575120498,0.332552202882971,0,-1.33572514245236,-0.368045235971884,-0.513397002952955,-0.202533427308155,-0.236792909531723,-0.0373233356866256,0.188735287504319,0.238496885874758,0.266871519203389,-0.242564499863108,5.60062430599432,2.96888149627553,6.59947126221107,1.88423551586173,-0.929642475238275,5.39969287186293,6.74735227757075,12.7796433746626,-0.514573629474131,3.55836485556208,4.60984553576703,7.35892442096999,-0.836592624469299,7.82935295811616,9.03532193325268,16.367479413006,-1.87737968143907,0.622190996384709,1.62500743032569,4.72277575153841,-1701.76728806085
-0.919315407613155,-1.65474236964287,1.05391257663257,0.0678916146313647,-0.407609394680544,-0.000136438442202284,0.00482979328773354,-0.0187188217409982,0.220534758112283,-0.24729859044604,-0.168295921295896,-0.15323700278377,0.0620954649631252,0.129961962468213,-0.00972717131319167,-0.00871821232455258,-0.00823332679122131,0.332025390119605,0,-1.33866536797023,-0.3700704352088,-0.515672851731302,-0.202318614222009,-0.235311565208129,-0.0377589675344001,0.189016640694012,0.239030586955771,0.268366497477857,-0.242990839116876,5.61061791753053,2.96581338777998,6.61246209838147,1.89714695614149,-0.929588194615134,5.40745350557661,6.76759271174384,12.8134635019531,-0.51634031456928,3.55707923574074,4.60664713439266,7.35729302080374,-0.835230019138738,7.84545459867375,9.05815782782464,16.4104527086282,-1.88120716638697,0.628461394253287,1.63313415730635,4.74344288916086,-1701.7507632542
-0.920257409894519,-1.65800578303333,1.04828519812767,0.0679329557974001,-0.406842423291077,5.30435747968807e-05,0.0040370075721318,-0.019099516494052,0.220388045201785,-0.246266754086834,-0.169596415238208,-0.150575497497134,0.0615349977677127,0.126650379783444,-0.00967341326047645,-0.0083853426748318,-0.00993520947712421,0.332127914642358,0,-1.34252042817403,-0.372270976715275,-0.519197601916103,-0.201471903423506,-0.233589128163499,-0.0353629156651621,0.188434049423191,0.237875033718444,0.270387483511398,-0.246091249985721,5.61607118426485,2.96014103129493,6.62307310587094,1.9106047485198,-0.958882647183026,5.38848171516023,6.75848181828631,12.8254535680424,-0.533016245754729,3.54197326592754,4.58938508559679,7.34268031381925,-0.869057919781007,7.8337569403886,9.05313399574254,16.4353739534245,-1.89430192831807,0.627283799428361,1.63312847923779,4.75967576052678,-1701.73612110805
-0.920454968878022,-1.65895020720479,1.04195468499085,0.0678466032346095,-0.406476663816457,0.000113060046072868,0.00439738556607676,-0.018948871808193,0.219657386475684,-0.246069349480423,-0.170369442034837,-0.149705766377225,0.061163328323543,0.126235000131007,-0.00967582231439844,-0.00822376155818121,-0.0113905308297131,0.331951097173453,0,-1.34307897748858,-0.372308346480819,-0.51889994852779,-0.19976472797669,-0.233120246888932,-0.0306284500942692,0.188500424033301,0.238992161553827,0.271492573672877,-0.247101196255401,5.60259746609862,2.94585348193017,6.60728383367061,1.91358691122132,-0.96885884041297,5.37687299783067,6.74811789838196,12.8128461267087,-0.539231046701549,3.52792403327068,4.57413224650148,7.32182577803481,-0.88319212798401,7.8188612015731,9.04154821315823,16.4196820790996,-1.89697106327628,0.628512407814049,1.63501112445638,4.76686813077304,-1701.73032366207
-0.920550008935717,-1.65888896675492,1.03758932806583,0.0678097469955268,-0.406373105114698,8.10265932914943e-05,0.00397521060372515,-0.0194002891269878,0.219635628571207,-0.245226223664654,-0.170476935856472,-0.149684346084656,0.0610347146416667,0.1271754976525,-0.00970690259326965,-0.00812777656562174,-0.0117065899365151,0.332062890634613,0,-1.34297710716845,-0.37153731048878,-0.51792080898343,-0.198836501310732,-0.233701299287634,-0.0278950654563513,0.188907877724085,0.240346872870894,0.271618519590103,-0.246679480053948,5.59167321339623,2.93744066078457,6.598722074702,1.91199127545733,-0.964358752896509,5.37660981520028,6.74679222099321,12.8026971103854,-0.536919677857124,3.52354892669332,4.57014688512015,7.31272242053619,-0.879706532929271,7.82177418293029,9.04541582179525,16.417984986827,-1.89395099181113,0.630811641626359,1.63757941263008,4.76843504833189,-1701.72522936894
-0.920533712028245,-1.65720149876013,1.03685616849278,0.0678270230246896,-0.407050008782872,2.22458454007239e-05,0.0038943282489145,-0.0196327154376662,0.219956137233938,-0.245221216808819,-0.169904247263241,-0.150999948367278,0.0610551674431686,0.128313153954486,-0.00973376487534211,-0.0080947835020015,-0.0108106085778142,0.33222461674538,0,-1.34149871135732,-0.370833487858815,-0.517043333085928,-0.199281818254822,-0.234489239030047,-0.0270059804911977,0.189075186359447,0.240724941755242,0.271056386025493,-0.245924008859727,5.58221357023262,2.92927607408517,6.58944881999272,1.90934604892295,-0.959302035470214,5.37327680843396,6.74164751594568,12.7826327431147,-0.533897603629112,3.51743769842137,4.56449746839121,7.29965726589045,-0.87349680027254,7.81970087905735,9.04224261371352,16.3948562334044,-1.89006725761065,0.632106365705175,1.63950792430062,4.76605852988382,-1701.72270482145
-0.92039277066321,-1.65605982445111,1.03809046593518,0.0678396716695875,-0.407224514110456,-2.50224352806034e-06,0.0039499789680369,-0.0196783784523273,0.220080292745462,-0.245352278026724,-0.169744354508999,-0.151204134996044,0.0611869310095642,0.128697942435666,-0.00974759515012357,-0.00814773492081312,-0.0105080921129093,0.332020281342779,0,-1.3412561160953,-0.370840426252521,-0.5167582530763,-0.199458346150747,-0.234455054570758,-0.0275369307787402,0.189087333413839,0.240904338427075,0.270796642293033,-0.245155340820457,5.57876302357009,2.9259229257769,6.58645668776906,1.90944156197393,-0.952381021504465,5.37530202610529,6.74291437633711,12.7748872897434,-0.53124841098581,3.51627917515257,4.56246745279484,7.29392407494287,-0.865134464385965,7.82262126485891,9.04406485013368,16.3836698632844,-1.88765680898598,0.634072270449309,1.64196904850379,4.76698145974705,-1701.72189810457
-0.920220253712908,-1.65538125413559,1.03940231356043,0.0678546776436853,-0.407397272157987,-3.38007639953271e-06,0.00394126690021995,-0.0197796777335369,0.220161492830071,-0.245360171755212,-0.16967866640553,-0.151055512601102,0.061255185099051,0.128524553991194,-0.00975954450370731,-0.00817112008727867,-0.0103315077740054,0.331836724341053,0,-1.34143747678888,-0.3711027230811,-0.516954616773989,-0.199778391476049,-0.234252023289129,-0.028464567567325,0.188953230276721,0.24062092652696,0.27066210699239,-0.244887206900005,5.57780316507776,2.92414635736713,6.58615288540025,1.91057495368331,-0.950795172737546,5.37407258480383,6.74122441079797,12.7673947429705,-0.531250798051186,3.51443549448421,4.55905450010112,7.28832957317986,-0.862400681396032,7.82172012524515,9.04240555019483,16.3719224903372,-1.88789268099928,0.634621602622237,1.64285567349406,4.76808965881573,-1701.72141575335
-0.920111855600784,-1.65526363300292,1.04021628473904,0.0678610059389649,-0.407321689459337,3.50003182748784e-06,0.00395126814467937,-0.0198992296745888,0.220152137948757,-0.245287878894996,-0.169760008010157,-0.150710820132697,0.0613032451717477,0.128245991870665,-0.00976278831497044,-0.00819127107720366,-0.0104536589474039,0.331656071843981,0,-1.34184145120764,-0.371313818109843,-0.517164536299257,-0.199844773332842,-0.233952458134654,-0.0290897055602609,0.188836866598212,0.240437569658313,0.270708395613158,-0.244865371098303,5.57731357998783,2.92339899506196,6.58627061966358,1.91137138204982,-0.950925179914273,5.37288541676253,6.73947469730709,12.7631427340058,-0.532023377097059,3.51346954047034,4.55664396220679,7.2851434736743,-0.862184908644429,7.82013801028758,9.04091408020664,16.3653462977883,-1.88874103178445,0.634651325960636,1.6429413391669,4.76886222244234,-1701.72108616102
-0.920045441843619,-1.65542929536753,1.04110856028803,0.0678751161870766,-0.407238283902518,1.68610093705906e-05,0.00394502025460315,-0.0201946522257219,0.220153314210866,-0.245089227773801,-0.169901940428969,-0.150326934364313,0.0613396952493371,0.127824032212758,-0.00976210953236563,-0.00821094731390177,-0.0106581383063989,0.331491234735754,0,-1.34226052464443,-0.371432912405427,-0.517435851705352,-0.200026456308978,-0.233594546673158,-0.0299251709561431,0.1887075882975,0.240185890648807,0.270817465030515,-0.245021377309077,5.57683981462319,2.92273505280594,6.58703594524197,1.91214836675829,-0.952780275619394,5.37049068761662,6.73595616963399,12.7581795001061,-0.533674086187575,3.51206863903967,4.55343616083795,7.28139520554415,-0.864030586716715,7.81709336200339,9.03893403044073,16.3591852554372,-1.890390674861,0.634132474810625,1.64238555749136,4.76940805006682,-1701.72054983567
-0.920082921377076,-1.6559484890413,1.04205311062267,0.0679031880124672,-0.407053412677331,2.99662954177515e-05,0.0039467574281407,-0.0208196487521467,0.220194192418132,-0.244701684139184,-0.170115468693157,-0.149925052347345,0.0614056772295848,0.127392330005606,-0.00975285953040785,-0.0082430504581455,-0.0110045324481053,0.331317075617025,0,-1.34267537887687,-0.371336674939504,-0.517679234957628,-0.200232796900461,-0.233214065054921,-0.0309453565637748,0.188562398492459,0.23993966937085,0.270991682966063,-0.245327544547005,5.57608707046028,2.92202856046997,6.58878931226753,1.91268958279157,-0.95598913372331,5.36742558294988,6.73082953766997,12.7529348566414,-0.535998951480336,3.51032202217965,4.54978915486571,7.27730587736448,-0.867827988519079,7.8135835500196,9.03829927672669,16.3559802001139,-1.89245884625987,0.63316115940648,1.64132697100299,4.76955267443422,-1701.71961222412
