"asc_ruta2","asc_ruta3","asc_rutaEC","b_time","b_dist","b_semaf","b_CamFD","b_ZER","b_MtrP","b_Acc","b_Panel","b_clima","b_cong","b_Hvalle","b_T_prof","b_Hor_trab","b_EduBasica","b_Info_traf","b_usodisp","b_Joven30","b_Adulto40","b_Adulto60","b_USOCINTURON","b_USODISPMOB","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_EDUBASICA","gamma_CSECO","gamma_CONG_EF","gamma_SININFO","gamma_HORAS_TRABAJO","gamma_HPICO","gamma_CONG_CD","gamma_USOCINTURON","gamma_USODISPMOB","zeta_FRbr","zeta_EnfCond","zeta_AFrSem","zeta_CulFr","zeta_OmLmVel","zeta_IgPare","zeta_UsoCel","lambda1","lambda2","tau_FRbr_1","tau_FRbr_2","tau_FRbr_3","tau_FRbr_4","tau_EnfCond_1","tau_EnfCond_2","tau_EnfCond_3","tau_EnfCond_4","tau_AFrSem_1","tau_AFrSem_2","tau_AFrSem_3","tau_AFrSem_4","tau_CulFr_1","tau_CulFr_2","tau_CulFr_3","tau_CulFr_4","tau_OmLmVel_1","tau_OmLmVel_2","tau_OmLmVel_3","tau_OmLmVel_4","tau_IgPare_1","tau_IgPare_2","tau_IgPare_3","tau_IgPare_4","tau_UsoCel_1","tau_UsoCel_2","tau_UsoCel_3","tau_UsoCel_4","logLike"
-0.961078005116719,-1.75170988442613,1.52530082326872,0.074387695537715,-0.495306077039215,-0.00156786302126099,0.0240314765591526,0.0630818988915965,0.274123693076417,-0.398589961407011,-0.243954200084988,-0.497757005898693,0.0204735958243912,0.520834946655937,0.00968248590402784,0.247475391733791,0.166896141994885,0.566927609366998,0,-1.53349675065872,-0.0124295633410262,-0.420445989304999,0.795009531374722,-0.536881573843017,0.158,0.144,0.205,-0.233,-0.203996458161607,-0.344127199299979,0.171123104125214,-0.694113403518341,-0.237893262500374,0.184252565810852,0.0813355335537843,-0.890942380082281,0.0612416707718242,4.55740459469867,2.77326374857445,4.39933267540546,1.74035759608275,1.05974145472754,1.24636152273198,0.541532032925361,-0.998600012103441,1.61614768072723,-6.21338682007734,-1.09311550208844,0.14939164155183,5.64950538343235,-3.87427166954442,-0.0743815385964915,0.995257132532211,3.84416570729212,-5.88149535921997,-0.0525973593242105,0.884530635031884,7.40207385892475,-3.86007385066962,-1.52249457649842,-0.414503020604246,2.50964529140331,-4.16673887311043,-1.08166826989682,-0.445676461786264,0.874309454036648,-4.66635647645925,-1.2899383024558,-0.797971279821085,0.600140621359688,-3.43658207798031,-1.54836349456649,-0.703202594876036,1.72110303264347,-2884.07924088947
-0.963823422492073,-1.78217402030761,1.5570501991041,0.0741877380451828,-0.479739291987649,-0.001697538707541,0.0245357596783923,0.0642281669593808,0.274166719542389,-0.399797657017675,-0.180358420157741,-0.496384604244923,-0.000240906518204062,0.561474886891083,0.00930791880893425,0.253143969832572,0.193862715947503,0.539027080391947,0,-1.49098069520044,-0.0943140723871592,-0.448135624640708,0.670863275641397,-0.642685123398843,0.158,0.144,0.205,-0.233,-0.175122894662434,-0.370352103355564,0.256629563296951,-0.680476074284835,-0.238239796624558,0.134507010669597,0.127397000886994,-0.895414553772431,0.0922347922083042,4.63762911612808,2.73692757496921,4.49765582219025,1.73602641164842,1.07955595957789,1.2597141555804,0.530639581678071,-1.01013158487947,1.59869195283054,-6.27496234002603,-1.07746713563706,0.225374899234546,5.68962505565306,-3.81045113574925,0.0285363364916392,0.997664988859242,3.9179930323483,-5.91920192086519,-0.0672377854798029,0.881700780312026,7.40200979794934,-3.7732702860195,-1.48614153951118,-0.447428467825613,2.54397549601986,-4.23048032134892,-1.14916034662968,-0.477602011826343,0.940153715139911,-4.70970991343483,-1.32849301962411,-0.836813358323432,0.626138241571242,-3.41860503353377,-1.52022381255198,-0.682862163842052,1.73393299608622,-2882.20071944245
-0.946523830800237,-1.77189993418875,1.60449951130882,0.0754491998798658,-0.497220865044323,-0.000330190502526339,0.0245317284178141,0.0663267850058104,0.286404231314379,-0.415050758832955,-0.0805721559353688,-0.474476580054132,0.0135518466885247,0.563944769289373,0.0104075691994388,0.255198232385616,0.222260740227296,0.543550339028793,0,-1.447805023634,-0.120288566371581,-0.536176333783757,0.547582091310215,-0.704107099212646,0.158,0.144,0.205,-0.233,-0.17547351567036,-0.335756625435845,0.237413428319091,-0.694974261636146,-0.239531731018766,0.18131755933694,0.164151238948841,-0.922645260603826,0.128330402994291,4.66629797347655,2.7122504626716,4.5570412299971,1.75177469188939,1.10500127927238,1.2891808622747,0.534946635474273,-0.99037141030742,1.57860862666651,-6.35717639783068,-1.06263488881659,0.268055309481608,5.73233370257095,-3.73853007067559,0.0974379796777711,1.12581372842322,3.96366605725134,-6.00442309686414,-0.0295641212290747,0.948800576477281,7.35819822369044,-3.80082670620642,-1.44893620746592,-0.416188167350273,2.56382432745644,-4.30866580726996,-1.19980186877384,-0.534467886263673,0.950430713586977,-4.79362165161758,-1.35696768167545,-0.85026881497379,0.662687992844822,-3.43245814352977,-1.51861665060953,-0.677438638124645,1.7951565259702,-2879.78211709676
-0.945194872652954,-1.72334945178674,1.67806373048718,0.0729385940385325,-0.490909270269194,-0.000798688562483825,0.0251881748500356,0.0683001988169762,0.316688766993307,-0.447847899546062,-0.155477218725311,-0.456327932440699,0.0403847333951883,0.560681660375769,0.0113287257288757,0.251194647634824,0.215906158303993,0.568410039602852,0,-1.42192037501549,-0.117628676671814,-0.62365571239521,0.496305053336409,-0.738932772433846,0.158,0.144,0.205,-0.233,-0.182915242567457,-0.364750292265209,0.252337908961522,-0.651637442678987,-0.236687775806946,0.179891054000172,0.107671492679432,-0.877401514189348,0.0751887284054585,4.7111344292993,2.68974718992038,4.63450311759151,1.7943939540845,1.137912552335,1.31381906511369,0.539557507944072,-1.0303244277682,1.59856631298001,-6.43431918597116,-1.04625019972711,0.272422326668612,5.79369526465977,-3.69778545941754,0.170753383682759,1.2365107346418,3.98775566233695,-6.10435764464548,0.0545247155200061,1.06671519284623,7.2782149935915,-3.86023162589734,-1.44056132497045,-0.442261896655097,2.57779580197609,-4.3809757488198,-1.25676728519254,-0.572777959435422,0.872152633326306,-4.82043672509478,-1.41085016524472,-0.849813009438443,0.684106111592496,-3.43259589314729,-1.50773320088921,-0.667746178646,1.87699003364789,-2876.67965837858
-0.991182123095252,-1.75936699491419,1.76496345572211,0.0765990532501043,-0.464232466596274,-0.00062612023152604,0.0257475078889142,0.0696778026376865,0.290323210335119,-0.423854715291721,-0.224102941983734,-0.449192600332443,0.0346123482523652,0.566805441338018,0.0103437205652066,0.239260542570552,0.179930329454419,0.61088536715275,0,-1.43218619221537,-0.120270724194498,-0.631322023739626,0.501864100233914,-0.689536973202844,0.158,0.144,0.205,-0.233,-0.169019238664192,-0.333686933874259,0.266062688684355,-0.695511220657563,-0.232298608237398,0.10543609948707,0.130685085046722,-0.909008430783215,0.190770388598132,4.75005755072314,2.6979466031506,4.70043804734007,1.83518217058349,1.17434926896245,1.33818078534029,0.545758018885171,-1.02757539200355,1.59632961819781,-6.50383464140556,-1.00918600441323,0.300933567754073,5.87898130389445,-3.68020070385339,0.146682158493124,1.23984461927196,4.00910760996343,-6.19336761858857,0.149823637514326,1.19638326400631,7.20402946123591,-3.92127311009299,-1.44817519845913,-0.492459395833211,2.59882471199484,-4.47583728974807,-1.31429052203394,-0.615553270347306,0.733993508897332,-4.86275306986778,-1.44377050888496,-0.849706195327849,0.705046566025483,-3.45080022847959,-1.51098903759414,-0.667939860296919,1.92466661476683,-2873.82127647614
-1.04341573788929,-1.88418372179563,1.88076363657468,0.0830206743054599,-0.463730524536764,-0.000214563473994957,0.0270962863283657,0.0712556623367194,0.265961794613402,-0.402347119554877,-0.143882416259611,-0.477274731029054,0.0453271700645057,0.53849549450501,0.00589699422924776,0.224655800257323,0.129662875519792,0.651913334336832,0,-1.48353297880051,-0.146879075675666,-0.557280087759912,0.565222330079836,-0.660676296463343,0.158,0.144,0.205,-0.233,-0.183493020086555,-0.371172442915027,0.284502135899425,-0.636356422289892,-0.229425609855031,0.137827876939953,0.140840016869245,-0.920740774700637,0.12782880426734,4.82456887904035,2.74322553397817,4.79310175500058,1.89357467047767,1.22799405983184,1.37976684371986,0.560573082212829,-0.964689086144099,1.56611382194603,-6.56755646209723,-0.95607075277624,0.404004883105347,6.01277167639785,-3.6881425669371,0.0879845108503537,1.17043825355831,4.04273237787994,-6.26996421703641,0.258083738069844,1.33695484807623,7.1399761385314,-4.01290526818649,-1.43637486438502,-0.505188450468829,2.63223091922361,-4.63085080855089,-1.40718306962504,-0.728117584174592,0.56409346669608,-4.96646261787275,-1.45925377517016,-0.857576964652551,0.75941953700671,-3.48918360962859,-1.52325840965487,-0.670482479508139,1.9249413019407,-2869.88214127008
-0.878034533513955,-2.04191124571981,2.19640698597582,0.0907046800915468,-0.493914496440651,-9.13229805406895e-05,0.0304527707565749,0.0732198011364154,0.322725310027351,-0.464413569251003,-0.078085833895442,-0.627129736271949,0.102087544447416,0.490086257529567,-0.0020833075567303,0.1797351916095,0.241155303466723,0.526993536040697,0,-1.68688688961833,-0.0641419792551151,-0.518161451764763,0.674059829588309,-0.527146202415849,0.158,0.144,0.205,-0.233,-0.13044884723691,-0.182868060521242,0.298085425916109,-0.756408750634384,-0.22165383859683,0.0483729068634144,-0.0410843162155687,-0.746438053480459,0.0965764088918244,5.15254568688098,3.03037474277787,5.08222503534113,2.04923470751508,1.43489208706612,1.5379194198869,0.63467607753568,-0.971793585647777,1.53480563290714,-6.69655532949266,-0.480570903647352,0.75631622650416,6.54521265507759,-3.84283693541457,0.261101084776036,1.56176137181898,4.16534698524145,-6.24918063799185,0.394414090881012,1.49723909164209,7.25111278012677,-4.05765494388489,-1.40913962112114,-0.57190042116986,2.87716517810413,-5.11884208387977,-1.89493474147153,-1.2342667270045,0.418994757499952,-5.32430021291509,-1.54102232446644,-0.747746521930738,1.1143500750742,-3.62851254989939,-1.62256566529544,-0.766858605611391,1.66383999219432,-2864.31252320934
-0.917578465441048,-2.03203051215799,2.35198790622954,0.0911102806172462,-0.479931487923613,0.00110904304422215,0.0331942572241229,0.0751224664229784,0.318475735852058,-0.466533747203751,-0.146159086173615,-0.680782169587205,0.138101117259107,0.487331640305665,-0.00437455778861384,0.153463385172548,0.328611132737565,0.444044845736111,0,-1.77311581450951,-0.0139255188615959,-0.574994729414397,0.624834225487014,-0.473656474308016,0.158,0.144,0.205,-0.233,-0.171104052621285,-0.266593411074195,0.288810276856597,-0.619269616726945,-0.21309381258104,-0.0229568830799292,-0.0272696624041863,-0.756729149927442,0.174141175220142,5.24474365333411,3.1094970137368,5.13163938098337,2.06809466174529,1.55998325004952,1.61500718073882,0.683294260921879,-1.01394572321838,1.50418645835697,-6.77265912175931,-0.352709700887628,1.02812417722759,6.85628448364764,-3.90345676518851,0.441328543009957,1.7498482964654,4.29241824101784,-6.26651286178285,0.483249470149663,1.62350297554205,7.39546069423074,-4.12237164789055,-1.3309233146605,-0.469323034168452,2.9853995157659,-5.46217722097827,-2.06900775233517,-1.42480766021811,0.353820588170147,-5.48854660532334,-1.54366714801437,-0.753155080142442,1.34741236412704,-3.74729073985566,-1.70174430676999,-0.831649684695313,1.54760958465474,-2858.38405976569
-1.0175125495657,-1.9803898439992,2.48188471692826,0.0896817112168983,-0.438191521284231,0.00165004319577181,0.0353323916456863,0.0769994717965682,0.286597571201372,-0.439480503226701,-0.175552847684136,-0.687944156494657,0.146291016672894,0.492379843088354,-0.00654818735285025,0.134179611344313,0.362612731842169,0.404886139225553,0,-1.82019723889177,-0.0317988483099314,-0.644371646883093,0.509697021544341,-0.523729898523386,0.158,0.144,0.205,-0.233,-0.151786005171672,-0.251148351176245,0.324495845771772,-0.65038484551249,-0.211068702961642,0.0490275197013288,0.0400484824499974,-0.701203360924163,0.113186611509646,5.3204086701807,3.10911201785306,5.15120015207893,2.05013026097611,1.682408811923,1.68951110838592,0.734006971260896,-1.04202738601896,1.46443666907736,-6.85347659007607,-0.254244784473007,1.22585050442159,7.16881683528276,-3.84156311291017,0.516383618651037,1.88824567808127,4.50256196659172,-6.29932719942402,0.652594943980642,1.85936398046237,7.61680333831341,-4.0713431746146,-1.30656886040432,-0.508672507840149,3.06437945041162,-5.7782206687224,-2.16329384888349,-1.47624660013313,0.30319743943638,-5.60989553268145,-1.50073829497944,-0.676216559852834,1.51106176510204,-3.8596618721086,-1.79446140044885,-0.90336052457526,1.54042797330548,-2851.83047649536
-0.937544904109757,-1.98714319977592,2.66576157870719,0.104203404029941,-0.531961261761702,-0.000764215625513086,0.0377558375725271,0.0782573982077785,0.312656766501728,-0.467064140203155,-0.113390451210844,-0.660992977464214,0.111865361448205,0.518197921322354,-0.00799845037388193,0.0940258300999068,0.326177587761201,0.435358381983383,0,-1.84664764973129,-0.143631863336338,-0.721193223197792,0.312636193049542,-0.600056077130678,0.158,0.144,0.205,-0.233,-0.156408366336152,-0.287397889782415,0.327444880698004,-0.55758449822013,-0.2039517253207,0.0454441550381659,0.0814858698435952,-0.594786987788894,0.200720014684545,5.5409227871095,3.08174986881441,5.29547717731918,2.08471591524411,1.84327308679141,1.79986411509156,0.802604439656562,-1.03795164194996,1.3767395565208,-6.97716147417417,-0.02077768308536,1.37089961367835,7.65892546933996,-3.66773653958571,0.622139964771187,2.02796787893656,4.85211362843675,-6.32373296333067,0.983628529001881,2.34750392979108,8.01871968360579,-4.06982073806978,-1.20279880165531,-0.426455762651487,3.13661716183964,-6.09049687122872,-2.31992495639766,-1.54361584734209,0.254453591251252,-5.72068710484735,-1.47368938491161,-0.595773161933972,1.80106269702184,-3.98905967718337,-1.91142723093739,-0.99749955748614,1.60823721734628,-2843.02143331457
-0.729580862685044,-2.30850070433851,2.93466644635072,0.112837976163116,-0.401824023694654,0.000938455842438818,0.0451346907154711,0.0759162358993881,0.423382442052955,-0.587011857394322,-0.566438693211957,-0.490674284579797,0.094369434729077,0.371262588616971,-0.0229339127565662,0.0489808725755837,-0.149649958406041,0.732206651365733,0,-1.69213200585391,-0.650972419517272,-0.712125195693631,-0.0603696269258924,-0.580712412901815,0.158,0.144,0.205,-0.233,-0.212999896568449,-0.259155464641359,0.267915614820859,-0.430037868843563,-0.18430536346563,0.215453748411304,0.101609817315206,-0.740400751878039,0.20301802812388,5.96195253840155,3.0440338822538,5.61685616100149,2.13452483856246,2.08984034980148,2.16927412913153,0.871950378594677,-0.477094912975932,0.930601282969975,-7.05433505983414,-0.0379774481950505,1.79114439598002,8.62991821119703,-3.34763122580486,1.2115220403299,2.60741653944995,5.12861043724805,-6.43793954405538,1.69089417026114,3.24162876060271,9.03883998820489,-3.85802100668021,-1.24937828949516,-0.481908915495811,3.36276729560613,-6.59084282281248,-2.52369853265534,-1.70335385640172,0.203361581726606,-6.61505924842815,-1.79207580409405,-0.907152061987403,2.2732468129954,-4.08674597998396,-1.96659433139895,-1.00104961724585,1.70072639241059,-2842.29681735482
-0.878124293909415,-2.24472601869674,2.97787991388001,0.112159477138692,-0.409489893495526,0.000629781715741806,0.0473513519864377,0.0753966813268474,0.407406831401911,-0.57260802782048,-0.532345828231867,-0.415298482283387,0.081812581950833,0.304320329650462,-0.0235803185507157,0.0243893633908061,-0.233902732183711,0.803745645990628,0,-1.63660599901594,-0.734585032035684,-0.733770690989777,-0.122875433257996,-0.521223884967097,0.158,0.144,0.205,-0.233,-0.201652320485461,-0.253130999760099,0.298905399919152,-0.425904687306895,-0.183380281505215,0.181347830340458,0.15467690664847,-0.674986380453985,0.183079657284237,6.04742557032717,3.03131615131989,5.70301123373635,2.16926186933439,2.15589625886951,2.28772784995259,0.873298688300396,-0.454992474157296,0.845672509627662,-7.04922584367196,0.0449159456458389,1.85337386558928,8.87860500309135,-3.25291245653876,1.30914517846137,2.72722847981546,5.142489161874,-6.44352262515791,1.82966890052113,3.39695134256992,9.3393860637149,-3.89908001306632,-1.21786127169187,-0.424657676818043,3.40475222784857,-6.70773826905041,-2.54571649671598,-1.73319917708464,0.201149232405108,-6.90068529635295,-1.93474651234617,-1.03011047377305,2.23898921059684,-4.05543110458366,-1.91658276816078,-0.953072822801069,1.6717711194452,-2836.21155161784
-0.464339751753394,-1.87388710895288,2.85812105875402,0.0978317686915413,-0.491088044629455,-0.00155673706210532,0.0555762561206679,0.0731212075275312,-0.144328856489584,-0.0253696391397948,-0.271771035445531,-0.134451278375832,0.184382683913651,0.0105883470534971,-0.0209932898521487,-0.0579846817087412,0.105605459885789,0.522304170663088,0,-1.43694777405645,-0.682084105230791,-1.08888039256404,-0.338481113690402,-0.266672774749851,0.158,0.144,0.205,-0.233,-0.150126648461583,-0.316609848232714,0.32936870111897,-0.34278604916303,-0.164440337713247,0.232733024109661,0.011475647174579,-0.835041262509545,0.0989605685270569,6.22985995713784,3.02630739484954,6.00482502209852,2.28834349118407,2.54139089590082,2.78934218054309,0.889666689384782,-0.63369525682869,0.525711026375288,-6.8486322960985,0.720277253840773,2.71487798937554,9.9901525025221,-3.00080331189107,1.30788557716043,2.70717172235639,5.13218517242403,-6.47151566251675,2.53160171337591,4.18731614433495,10.8746917201273,-3.99147975134906,-1.24763193165977,-0.397225680834831,3.62092374736367,-7.74838626363887,-2.59773455424763,-1.55141837227418,0.0904621616986059,-8.23557122975859,-2.91602192520611,-2.11270866410202,1.46197623834832,-3.98312591012565,-1.77255027072402,-0.837647077990938,1.89680152021158,-2832.18454946902
-0.488591360031835,-1.67576352816675,2.74752359652345,0.0894159200187022,-0.481365924696734,-0.0023079659580083,0.0573064955352641,0.0723528200256829,-0.0849142945644222,-0.0856390689906519,-0.304486113966234,-0.146461582775329,0.142052789153043,-0.0161040492372526,-0.021620117654518,-0.0594331268371936,0.249536617015915,0.333932931432585,0,-1.42711052178161,-0.637886451480707,-1.12856468827371,-0.298797478809617,-0.285991642952315,0.158,0.144,0.205,-0.233,-0.126595304499378,-0.33453760554737,0.380575522075434,-0.324986557995931,-0.17730276711432,0.23562017916061,0.20595368171587,-0.754721002955359,0.105896609549814,6.27962542746249,3.07809496892492,6.09846513466481,2.31505350636476,2.6170054869593,2.90061140534454,0.912750205690432,-0.480487990461522,0.401880618694921,-6.77208412283785,0.911302739882872,2.93053742464784,10.2275529689379,-2.9981772646231,1.252395576382,2.6477898759491,5.12810400410873,-6.50543311873923,2.71924432561885,4.41849443855147,11.2481190044967,-4.00695290105289,-1.234404291874,-0.335048703604702,3.6528843740123,-7.97531433773053,-2.73072876161525,-1.65827790589389,0.0730816303742773,-8.59478963475031,-3.15615179308674,-2.4194967289202,1.19281475176421,-4.06192173326896,-1.82681895438653,-0.877843942402941,2.07281706463146,-2822.04448420418
-0.671220586654744,-1.54418736966264,2.61481198366221,0.0847751911405211,-0.498819418039805,-0.00245995557557391,0.0571788794248668,0.0719494604566817,-0.0855052622885482,-0.0841943115457464,-0.219692772562946,-0.226223044432268,0.148562473232062,0.040637681379872,-0.0223753734837428,-0.0532073458196184,0.216450501370228,0.260768576420242,0,-1.47277743935792,-0.627181251580567,-1.02929983502391,-0.232965082967731,-0.336860322864118,0.158,0.144,0.205,-0.233,-0.138982605989484,-0.337865168217787,0.330557870194127,-0.301128217808525,-0.180779053492915,0.269879129785063,0.11018794604734,-0.770989881244818,0.189183673739364,6.27816563824925,3.07616834408989,6.16364758936131,2.2772194869991,2.63945386533812,2.94462718718606,0.9340750921839,-0.450824177555343,0.352736205150474,-6.66436649586906,0.962592698101239,2.91724686691475,10.2891317856665,-2.96018015833391,1.29841827596498,2.64156106332713,5.16893218430355,-6.47046676683071,2.76337427205293,4.46435755889659,11.3992349492286,-3.89943414871503,-1.20955055303854,-0.323158921602179,3.65162341256161,-8.04921060468271,-2.8077461994013,-1.73841800826834,-0.0244326684146158,-8.75457506955682,-3.28646656952997,-2.58114109692751,1.10688948895523,-4.15955884688833,-1.90406239872311,-0.961702473363562,2.15798397306284,-2815.48142831701
-0.655187516618399,-1.54919394793962,2.41859301765361,0.0829170842164997,-0.504226021689102,-0.00177893571518533,0.0578967387241642,0.0711161724631991,-0.053846716986695,-0.116528373458607,-0.202027985863031,-0.320025048879759,0.132603556041597,0.0901174046915093,-0.0203775217244536,-0.0437277631767775,0.135063493172838,0.278628850095745,0,-1.54391311983326,-0.586745937125006,-0.869692675302034,-0.200829969248448,-0.345775860103511,0.158,0.144,0.205,-0.233,-0.121529538914408,-0.339880772749252,0.373412206403387,-0.346566979523307,-0.181710656406519,0.222731639122861,0.208393239534984,-0.772540738925048,0.140675723337566,6.23239640297436,3.04324463158658,6.21131655029369,2.19591145747943,2.66550661798574,2.99326129143557,0.962034329411767,-0.493513789957228,0.327379790430159,-6.53072403456141,0.957261780378315,2.79342227173648,10.3076437240593,-2.87756324113516,1.32629601139088,2.66673364892183,5.30245632551779,-6.46398343664384,2.71644056453261,4.38482989329208,11.5389400753299,-3.81551128033937,-1.06783317382769,-0.177791529255143,3.60417821375488,-8.13690359666274,-2.82218674052759,-1.79562884922014,-0.216827978032225,-8.91052644549736,-3.35161380177773,-2.63590924149166,0.96449070592008,-4.282701274983,-1.99879284434821,-1.05437233526358,2.12090999039186,-2806.39499181035
-0.777782519480984,-1.6484592577041,2.25362930856132,0.0891007217813863,-0.512126141336627,-0.00128910943164606,0.0573891794626953,0.0686610998966189,0.0117543479467753,-0.179490438969863,-0.173699790952717,-0.207879014020105,0.11234651393486,0.0632231341447869,-0.0175892735546094,-0.0546233260419323,0.191161783621021,0.396460686554062,0,-1.53238916772256,-0.468488448597835,-0.865049156842051,-0.321336197060694,-0.224990492350742,0.158,0.144,0.205,-0.233,-0.113807650286358,-0.339947600627134,0.347580197335424,-0.35792885775235,-0.183976270154989,0.193916194629555,0.20907569554981,-0.700683645198592,0.0981911950901507,6.24693547220637,3.08588835470987,6.32215855609879,2.1349976574689,2.68360556867372,2.99332362269084,0.976603172537251,-0.394167280575899,0.259044198539805,-6.44196784318752,0.972963426645522,2.75196741038434,10.2818217945891,-2.90528769833803,1.31053212332341,2.62599266525694,5.43228969807448,-6.48955453227709,2.69320538308294,4.34229692038994,11.6552177167469,-3.69610106735872,-0.992612773378974,-0.121055992434754,3.53525717787303,-8.18481714636563,-2.87818854927886,-1.86405535905785,-0.348059879598129,-8.89121178853497,-3.35955844486569,-2.68876960636159,0.887399519366693,-4.36023671546523,-2.06843240195099,-1.14158022317643,1.95822301765904,-2798.22526655049
-0.829699431225889,-1.27822033458791,1.62219395649766,0.0498950472428163,-0.47149797263421,0.00132228671504555,0.0592411923310135,0.0588133124578271,0.0604036322611966,-0.223452321305311,-0.0875189746919222,-0.107961643755634,0.0933062899181056,-0.122879137341219,-0.00685611111936403,0.0146989863767184,-0.191603588779623,0.167992542318755,0,-1.21841234061937,-0.645003444924072,-0.728028548754469,-0.338551828856336,-0.540483001823426,0.158,0.144,0.205,-0.233,-0.086712224850848,-0.262371867341343,0.318566871498856,-0.442420325766491,-0.175684222360846,0.0082818416121081,0.271512090790612,-0.56225702341652,0.139119698077956,6.24564283121649,3.37958485489407,6.58198338571917,2.03607586129776,2.77553977019705,3.07383991518676,1.02910757735781,-0.169914141452331,0.165901952175102,-6.23843804394022,1.18074088206135,2.89008394702609,10.1698872312207,-3.30935192349394,1.14172090007088,2.43214002193005,5.46139968768324,-6.53512319843019,3.04013167871741,4.67053209994695,12.1354351704175,-3.54807331623919,-0.838633184096293,0.104642097825335,3.2047384152345,-8.29258951252063,-3.10368164460939,-2.12926781321958,-0.534679005218922,-8.91308697598056,-3.31091186982637,-2.52241423851304,1.09008697505236,-4.51693295641664,-2.23773589653801,-1.35296856881995,1.14218504877814,-2788.64131108817
-0.96915454251534,-1.39232910828311,1.29743584753673,0.0494338173778307,-0.442013813061748,0.00108008098200495,0.0606697779208719,0.0511387467168005,0.138145520083765,-0.294889875908198,-0.0716893757229492,-0.0978342257634137,0.0375328532848961,0.376141974301025,-0.0023123938769316,-0.0471800474372699,-0.118417913459464,-0.0015727238373662,0,-1.05442760410474,-0.537610365883419,-0.745837006583425,0.18344089170676,-0.275558928029061,0.158,0.144,0.205,-0.233,-0.0566150559230985,-0.216320255287006,0.348065254546221,-0.479679045540308,-0.169323739974041,0.0750202940064946,0.334545856343206,-0.681394308505329,0.0455735907077679,6.3265627875357,3.23701522463305,6.71158963722411,2.00463687401479,2.88842807468447,3.13322142366413,1.04241812027413,0.074871723565484,-0.0131043237542974,-6.05333230926638,1.30315886296326,2.88699435485001,10.0444029303564,-2.9953852663588,1.27250849404558,2.48149735455131,5.35328258084618,-6.37956604445863,3.15161851849895,4.74049222217544,12.5119231999447,-3.42275613176337,-0.729909999191529,0.271926214293802,3.30850249073928,-8.61077278126124,-3.32038083916952,-2.32510345594718,-0.575352196635237,-8.99536345549114,-3.29047214362533,-2.49291989778282,1.1350406354819,-4.57022493448761,-2.286235585302,-1.40452289315625,1.08801771959977,-2782.07516292142
-1.0956423284356,-1.57459007145547,0.785619750122446,0.0464100905212664,-0.298283605324741,0.000250908364497263,0.0639991897516732,0.0418162551426746,0.189614300930779,-0.339410635009254,-0.100733748928272,-0.201649876065089,0.0548153912886672,-0.0652064375345611,-0.00803987550704023,-0.0337766025270519,0.224671102547585,0.0981722270418117,0,-1.20753375171785,-0.526450895532719,-0.313419877735353,0.0288845168268552,-0.109784550334151,0.158,0.144,0.205,-0.233,-0.0383486364853881,-0.164677870731526,0.361792575282677,-0.497010857115703,-0.177686578940031,-0.101992739931463,0.275255061537626,-0.540434070337098,0.0602203852325313,6.39957236671201,3.00021088834163,6.77463041922358,2.00776619479078,3.06886466806695,3.25981820387996,1.10428626666038,0.261487397202755,-0.243975799953989,-5.67181886926022,1.39441608503367,2.77297548870286,9.97241929336321,-2.4785880024531,1.49494913045768,2.52338802552401,5.14112356637411,-6.02276647753844,3.21709930250845,4.70413953798291,13.0821004422788,-3.35705839479778,-0.704746537855737,0.383486400297365,3.58275593663345,-9.23247600581362,-3.73382157628056,-2.72767381374859,-0.78223132058948,-9.39070690619124,-3.41385094451644,-2.62697656086485,1.06436534456264,-4.82752531099963,-2.4922844591823,-1.55563907619812,1.57790182567159,-2778.79077492317
-1.19193129340595,-1.83548715542797,0.463510629295904,0.069607432374818,-0.366489503378188,0.000538714160101805,0.0635049231383495,0.039411122302929,0.328402667942641,-0.475992580778126,-0.175126295708943,-0.327886314875418,0.0102139065158267,0.0379803070462124,-0.00397143747873955,-0.00447128837265705,-0.105929844271434,0.303895195013016,0,-1.48461066939437,-0.254482018961679,-0.450951016400471,-0.392881314894112,-0.314471766648715,0.158,0.144,0.205,-0.233,-0.0168127521538025,-0.164279768910325,0.380638486631418,-0.500943420428737,-0.185543557168754,-0.0291359040850366,0.304128262767476,-0.522730201912573,0.0995505791604605,6.21448741519248,3.02198129415188,6.70574484551259,2.02801816311934,3.10869677141741,3.33777008519348,1.10254041329503,0.299198269974182,-0.408371572663892,-5.24908807963536,1.75197823900858,3.02583217281832,10.0078737355555,-2.46194794067385,1.56689535027638,2.55498012318964,5.08538665896769,-5.65100815329503,3.17856699840427,4.58712635698568,13.2175723475379,-3.35528092280434,-0.721064390681129,0.375963778378579,3.71911345985516,-9.31749001842138,-3.77042476486622,-2.79744466687004,-1.08303916383725,-9.5826104824921,-3.50791941414984,-2.73105033603915,0.925122254411185,-4.82858828111327,-2.46869577838043,-1.55893307830758,1.62686961459004,-2775.54663265133
