"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"T_rf_Alt1"	"T_rf_Alt2"	"T_rf_Alt3"	"T_rf_Alt4"	"UsoCel_Poco"	"UsoCel_Frec"
"30"	"127"	"{57646952-ACCC-E811-914C-74867AD5B714}"	0	1	1	4	13	2	2	2.4	8	2	2.6	10	2	3.4	10	2	2.79338084021125	9.60693333148956	4	5	4	4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	7000	1	2	5	2	2	2	5	2	2	2	2	2	4	5	1	1	2	4	1	2	5	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1.66666666666667	1.92307692307692	1.17647058823529	1.43195655329887	0	0	0	0	0	0	0	0	0.6	1	1	0.921386666297912	0.090909090909091	0.272727272727273	1	0.448528036555682	0.56	0.56	0.56	0.56	4.28571428571429	4.64285714285714	6.07142857142857	4.9881800718058	1.86666666666667	2.15384615384615	1.64705882352941	1.92593955975845	0.976744186046512	1.09302325581395	1.55813953488372	1.20545397686701	0	1
"31"	"129"	"{5DE3C6B9-A278-E811-B124-74867AD5B714}"	0	1	1	40	10	1	4	5.7	15	2	6.6	18	2	5.7	15	0	4.83113454065247	15.5004499991735	13	13	13	15	1	2	999	0	0	1	0	0	2	2	999	2	0	0	0	999	0	0	2	1	2	1	1	1	1	2	1	9300	4	5	1	2	2	4	2	4	4	4	2	2	1	5	4	2	3	2	2	2	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	2.28070175438596	1.96969696969697	2.28070175438596	3.10486074725921	0	0.303030303030303	0.175438596491228	0	0	0.151515151515152	0	0	0.5	1	0.5	0.583408333195583	0.518424402624353	1	0.518424402624353	0.0535083997084051	0.56	0.56	0.56	0.56	10.1785714285714	11.7857142857143	10.1785714285714	8.62702596545084	1.47368421052632	1.52727272727273	1.47368421052632	1.79673158064541	0.518062085233238	0.70098891450153	0.518062085233238	0.341463414634146	1	0
"32"	"130"	"{5E9CC871-20E5-E811-8FB7-74867AD5B714}"	0	1	1	8	12	1	2	7.5	28	3	5.6	30	3	5.5	32	3	5.19121817331661	25.8201666673024	22	20	16	18	2	2	2	3	0	2	1	0	2	1	1	1	0	0	0	0	1	0	1	1	1	1	6	2	2	2	1	11600	4	3	1	2	1	1	4	1	1	2	1	2	1	4	1	1	3	2	1	1	2	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	2.93333333333333	3.57142857142857	2.90909090909091	3.46739424139826	0	0.178571428571429	0.181818181818182	0.192633013411014	0	0.357142857142857	0.181818181818182	0	0.564262241477477	0.782131120738738	1	0.326803318891893	1	0.211219555481254	0.169704795243426	0.0415147602378286	0.56	0.56	0.56	0.56	13.3928571428571	10	9.82142857142857	9.27003245235109	2.09066666666667	3	3.25818181818182	2.78533724666237	0.685357702179277	0.35889722107962	0.341715090495428	0.288659793814433	1	0
"33"	"133"	"{60D70C69-4FCB-E811-914C-74867AD5B714}"	0	1	1	9	16	1	3	5.6	18	3	4.7	19	3	4.9	20	3	4.60026668614235	18.2788333336512	21	20	17	10	3	2	2	3	2	6	0	0	2	2	2	1	0	0	0	0	0	0	1	0	2	2	2	1	1	2	2	10000	2	4	2	5	2	4	4	5	4	4	4	2	5	1	5	5	4	4	5	5	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	1	0	3.75	4.25531914893617	3.46938775510204	2.17378701763608	0	0.212765957446809	0	0	0.357142857142857	1.27659574468085	0	0	0.6	0.8	1	0.65576666673024	1	0.181619772121865	0.363482044983673	0.0909311364309036	0.44	0.44	0.44	0.44	12.7272727272727	10.6818181818182	11.1363636363636	10.4551515594144	1.41428571428571	1.77872340425532	1.79591836734694	1.74830878632188	0.541993764920012	0.331713391088236	0.378442363050853	0.308411214953271	0	1
"34"	"134"	"{6113CA0C-0CD2-E811-8FB7-74867AD5B714}"	0	1	1	10	8	3	4	5.3	13	2	5.4	14	2	5.3	13	0	4.98484594165401	17.2079499999682	9	14	9	12	2	2	999	2	0	0	0	0	1	2	999	1	0	1	0	999	0	0	0	1	1	1	3	1	1	1	2	10000	4	4	5	2	2	2	5	2	2	2	2	2	2	5	1	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1.69811320754717	2.59259259259259	1.69811320754717	2.40729606099287	0	0	0.188679245283019	0	0	0	0	0	0.416207104657113	0.554942806209484	0.416207104657113	1	0.805883311254363	1	0.805883311254363	0.194116688745636	0.44	0.44	0.44	0.44	12.0454545454545	12.2727272727273	12.0454545454545	11.3291953219409	1.07924528301887	1.14074074074074	1.07924528301887	1.51890310926514	0.400773053516174	0.425282857437743	0.400773053516174	0.323529411764706	0	1
"35"	"136"	"{6272E1C4-E3C8-E811-914C-74867AD5B714}"	0	1	1	9	14	1	2	3.9	13	3	4.3	15	3	4.4	17	3	4.11416604935264	17.2242166678111	10	12	8	9	0	2	1	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	1	1	1	1	1	2	1	8600	1	4	4	1	2	1	4	1	1	1	1	1	2	3	1	1	2	1	1	2	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.56410256410256	2.7906976744186	1.81818181818182	2.18756362578417	0	0	0	0	0	0	0	0	0.415269936928537	0.692116561547562	0.968963186166586	1	0.166666666666667	0.833333333333333	1	0.5236100822544	0.56	0.56	0.56	0.56	6.96428571428571	7.67857142857143	7.85714285714286	7.34672508812971	1.86666666666667	1.95348837209302	2.16363636363636	2.34447545827469	0.617647058823529	0.764705882352941	0.801470588235294	0.696384576967882	0	1
"36"	"137"	"{64557BBA-09D6-E811-8FB7-74867AD5B714}"	0	1	1	7	10	1	3	3.7	9	2	3.7	9	0	3.7	9	0	3.68057878393072	10.0606666684151	14	14	14	14	2	999	999	2	0	0	0	0	1	999	999	1	0	0	999	999	0	0	1	1	1	1	1	1	1	1	1	8900	1	3	4	2	2	4	5	4	4	2	2	2	4	4	3	1	2	1	2	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	3.78378378378378	3.78378378378378	3.78378378378378	3.80374957903999	0	0.27027027027027	0.27027027027027	0	0	0	0	0	0.738794943040946	0.738794943040946	0.738794943040946	1	1	1	1	0.837372146185371	0.56	0.56	0.56	0.56	6.60714285714286	6.60714285714286	6.60714285714286	6.572462114162	1.36216216216216	1.36216216216216	1.36216216216216	1.53073026419382	0.841297631717465	0.841297631717465	0.841297631717465	0.831683168316832	0	1
"37"	"138"	"{650344A4-14D7-E811-8FB7-74867AD5B714}"	0	1	1	5	12	1	2	5.2	11	2	5.9	17	3	4.8	15	3	4.59708356378862	14.566833337148	5	8	9	8	2	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	2	2	1	1	2	2	9500	4	2	4	1	2	1	2	1	1	1	1	1	1	2	2	2	3	1	5	1	5	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0.961538461538461	1.35593220338983	1.875	1.74023375668353	0	0.169491525423729	0	0	0	0	0	0	0.333333333333333	1	0.777777777777778	0.729648148572	0.501039419075899	1	0.215919087119269	0.0712800829891571	0.44	0.44	0.44	0.44	11.8181818181818	13.4090909090909	10.9090909090909	10.4479171904287	0.930769230769231	1.26779661016949	1.375	1.39423323057084	0.419850750264493	0.572689178212092	0.332514505723009	0.2882096069869	1	0
"38"	"139"	"{653E753C-29DE-E811-8FB7-74867AD5B714}"	0	1	1	1	12	0	1	3.5	9	2	3.6	10	1	4.4	11	2	3.52759194362303	8.06611666679382	3	7	6	3	2	0	3	2	1	1	2	2	1	1	2	1	0	0	0	0	1	1	0	1	1	1	4	1	1	2	2	8200	1	1	2	1	2	1	4	1	1	2	1	1	2	4	1	1	3	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	0	0	0.857142857142857	1.94444444444444	1.36363636363636	0.85043849967489	0.285714285714286	0	0.227272727272727	0.28347949989163	0.285714285714286	0.277777777777778	0.454545454545455	0.56695899978326	0.66295259146604	0.83147629573302	1	0.50557111280094	0.1	0.2	1	0.12759194362303	0.44	0.44	0.44	0.44	7.95454545454545	8.18181818181818	10	8.01725441732507	1.13142857142857	1.22222222222222	1.1	1.00609463625891	0.428571428571429	0.461038961038961	0.720779220779221	0.437529851825659	0	1
"39"	"145"	"{69766D01-9AD3-E811-8FB7-74867AD5B714}"	0	1	1	6	14	4	3	5.5	13	2	7.3	16	3	6.9	17	3	4.8920643213181	14.8771666646004	4	8	5	6	1	1	2	1	0	0	2	0	1	0	2	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	2	9800	1	3	5	2	2	2	5	2	2	4	2	2	2	3	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0.727272727272727	1.0958904109589	0.72463768115942	1.22647610618157	0	0	0.144927536231884	0	0	0	0.289855072463768	0	0.428571428571429	0.857142857142857	1	0.696738094942914	0.282278243696414	1	0.840506276376981	0.0398734309057547	0.44	0.44	0.44	0.44	12.5	16.5909090909091	15.6818181818182	11.1183280029957	1.04	0.964383561643836	1.08405797101449	1.33807589239964	0.322397270682592	0.623400615164197	0.556510983057174	0.220735785953177	0	1
"40"	"148"	"{6FF3DFAA-2ADE-E811-8FB7-74867AD5B714}"	0	1	1	40	12	0	4	6.2	19	3	6.6	20	3	7.3	18	3	5.80897486184733	25.8637166659037	23	14	13	11	3	2	3	0	1	3	1	5	2	2	2	1	0	0	0	0	0	0	0	0	1	1	6	1	1	2	2	11500	4	5	3	3	2	2	5	3	2	3	2	2	3	3	1	1	1	1	1	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	3.70967741935484	2.12121212121212	1.78082191780822	1.89362155313267	0	0	0	0	0.161290322580645	0.454545454545455	0.136986301369863	0.860737069605761	0.368198115158341	0.460247643947926	0.276148586368756	1	0.308621860445773	0.560032093010946	1	0.0628525581412931	0.44	0.44	0.44	0.44	14.0909090909091	15	16.5909090909091	13.2022155951076	1.34838709677419	1.33333333333333	1.08493150684932	1.95904365290688	0.286124605042253	0.353014237149276	0.470071093336567	0.220735785953177	0	1
"41"	"150"	"{7075AD0F-47CB-E811-914C-74867AD5B714}"	0	1	1	9	15	1	2	7.4	28	3	7.2	30	3	9.2	30	3	8.24730037842145	53.3516166647275	23	24	26	27	4	2	4	2	3	3	1	6	2	2	2	1	1	2	0	1	0	0	1	1	2	2	5	1	1	2	2	17500	4	4	1	4	2	1	3	3	3	1	3	1	4	5	3	1	2	2	2	1	3	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	0	0	1	0	3.10810810810811	3.33333333333333	2.82608695652174	3.27379854753973	0	0.138888888888889	0.108695652173913	0	0.405405405405405	0.416666666666667	0.108695652173913	0.727510788342162	0.105814071750354	0.17635678625059	0.17635678625059	1	0.142857142857143	0.0476190476190475	1	0.546333513534024	0.44	0.44	0.44	0.44	16.8181818181818	16.3636363636364	20.9090909090909	18.7438644964124	1.66486486486486	1.83333333333333	1.43478260869565	2.84635095793288	0.192893401015229	0.16751269035533	0.421319796954315	0.300418829748915	0	1
"42"	"151"	"{707EA9A3-FEEB-E811-8FB7-74867AD5B714}"	0	1	1	1	12	4	3	5.9	20	3	7.1	19	3	5.9	20	3	6.86103242350522	20.5562333345413	19	12	18	14	3	2	2	4	3	2	1	3	2	2	0	2	0	0	0	0	0	0	0	1	1	2	2	1	2	1	2	10800	4	1	4	1	2	1	4	1	1	2	1	1	2	2	1	1	1	2	1	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	3.22033898305085	1.69014084507042	3.05084745762712	2.0405092318231	0	0	0.169491525423729	0	0.508474576271186	0.28169014084507	0.169491525423729	0.437251978247807	0.877918163162445	0.658438622371834	0.877918163162445	1	0.0769230769230767	1	0.0769230769230767	0.816178787311708	0.44	0.44	0.44	0.44	13.4090909090909	16.1363636363636	13.4090909090909	15.5932555079664	1.49152542372881	1.17746478873239	1.49152542372881	1.31827720799158	0.228373702422145	0.43598615916955	0.228373702422145	0.394642287803671	0	1
"43"	"158"	"{7B9D1F2D-6CEE-E811-A484-74867AD5B714}"	0	1	1	20	12	4	4	5	14	2	6.4	17	1	6.1	17	2	5.10842429399663	14.3307333310445	12	14	16	9	1	1	2	0	6	6	6	3	2	2	2	1	0	0	0	0	0	0	0	0	2	1	4	1	1	1	1	9200	4	5	1	2	1	2	2	4	4	4	2	2	2	4	2	2	5	5	5	3	4	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.4	2.1875	2.62295081967213	1.76179570882096	0	0	0	0	1.2	0.9375	0.983606557377049	0.587265236273653	0.5	1	1	0.55512222184075	0.0666666666666664	1	0.799999999999999	0.138949529331086	0.56	0.56	0.56	0.56	8.92857142857143	11.4285714285714	10.8928571428571	9.1221862392797	1.568	1.4875	1.56065573770492	1.57097574585104	0.355932203389831	0.652542372881356	0.588983050847458	0.37890345211793	0	1
"44"	"159"	"{7DC817C9-35E4-E811-8FB7-74867AD5B714}"	0	1	1	0.5	16	0	1	7.4	18	2	7.3	17	2	8	20	3	6.53910558443523	26.0719999988874	15	13	14	15	4	2	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	3	1	1	1	1	12400	2	1	3	2	2	2	5	2	2	3	2	2	3	4	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	2.02702702702703	1.78082191780822	1.75	2.29389169609127	0	0	0.125	0	0	0	0.125	0	0.331345261793295	0.248508946344971	0.497017892689942	1	0.615605005683293	0.551539173297175	1	0.0640658323861177	0.56	0.56	0.56	0.56	13.2142857142857	13.0357142857143	14.2857142857143	11.6769742579201	1.36216216216216	1.3041095890411	1.4	2.23277018712307	0.402040255627337	0.38621747081721	0.496976964488097	0.265822784810127	0	1
"45"	"167"	"{8116154C-40CB-E811-914C-74867AD5B714}"	0	1	1	4	6	1	2	4.2	14	3	4	15	3	4.8	21	3	3.70190928827676	12.9816666682561	9	13	12	13	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	1	2	1	8000	2	2	5	2	2	2	5	2	2	2	2	2	2	5	2	1	2	2	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.14285714285714	3.25	2.5	3.51170139181112	0	0	0	0	0	0	0	0	0.364695204869783	0.455453032745528	1	0.272273483627236	0.499203195443351	0.332270927257801	1	0.0834661340927749	0.56	0.56	0.56	0.56	7.5	7.14285714285714	8.57142857142857	6.61055230049421	1.86666666666667	2.1	2.45	1.96377943599139	0.698105997347192	0.634003433244628	0.890413689654885	0.538461538461538	0	1
"46"	"174"	"{83E52D59-AAD8-E811-8FB7-74867AD5B714}"	0	1	1	30	14	0	3	7.1	24	3	6.2	29	3	7.1	32	3	5.65713060662664	33.6253333330154	12	8	12	11	2	2	5	1	0	4	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	6	1	2	2	2	12500	4	5	2	2	2	1	4	2	1	4	1	1	1	2	1	2	3	3	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1.69014084507042	1.29032258064516	1.69014084507042	1.94444865513885	0.140845070422535	0	0	0	0	0.645161290322581	0.140845070422535	0.353536119116155	0.237617488653148	0.633646636408395	0.871264125061543	1	1	0.416671298383707	1	0.0648143001795879	0.44	0.44	0.44	0.44	16.1363636363636	14.0909090909091	16.1363636363636	12.8571150150605	1.48732394366197	2.05806451612903	1.9830985915493	2.61530936711909	0.478005085358713	0.322295742798159	0.478005085358713	0.228373702422145	1	0
"47"	"178"	"{85E8BE6A-06DD-E811-8FB7-74867AD5B714}"	0	1	1	5	12	4	4	5.2	15	3	5.9	16	3	5.3	15	3	4.63080525204337	16.5272833307584	6	6	9	6	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	4	1	1	1	2	9800	1	2	3	2	2	2	5	2	2	3	2	2	3	3	1	2	3	3	1	1	5	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1.15384615384615	1.01694915254237	1.69811320754717	1.29567098451235	0	0.169491525423729	0	0	0	0	0.188679245283019	0	0.662649050395847	0.883532067194462	0.662649050395847	1	0.488750595162104	1	0.56178622442466	0.0730356292625563	0.44	0.44	0.44	0.44	11.8181818181818	13.4090909090909	12.0454545454545	10.5245573910077	1.26923076923077	1.19322033898305	1.24528301886792	1.57035424072841	0.412487936235072	0.56532636418267	0.434321997370443	0.2882096069869	0	1
"48"	"179"	"{8693C4FD-66D4-E811-8FB7-74867AD5B714}"	0	1	1	17	12	1	2	6.2	17	2	7.2	19	2	7.1	19	1	5.80596658606115	16.2860500017802	23	26	20	23	4	4	3	4	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	2	12800	1	5	4	4	2	4	2	4	2	4	2	2	4	1	4	2	2	1	4	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	3.70967741935484	3.61111111111111	2.8169014084507	3.96144201987279	0.161290322580645	0	0	0.172236609559686	0	0	0	0	0.649979436182832	1	1	0.525030845725752	0.330670926988431	1	0.933067092698843	0.0669329073011566	0.44	0.44	0.44	0.44	14.0909090909091	16.3636363636364	16.1363636363636	13.1953786046844	1.20645161290323	1.16111111111111	1.17746478873239	1.2342237755875	0.291502281282118	0.461570308493002	0.444563505771913	0.224489795918367	0	1
