"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"49"	"159"	"{7DC817C9-35E4-E811-8FB7-74867AD5B714}"	0	1	1	0.5	16	0	1	7.4	18	2	7.3	17	2	8	20	3	6.53910558443523	26.0719999988874	15	13	14	15	4	2	2	2	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	1	1	3	1	1	1	1	12400	2	1	3	2	2	2	5	2	2	3	2	2	3	4	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	0	0	0	2.02702702702703	1.78082191780822	1.75	2.29389169609127	0	0	0.125	0	0	0	0.125	0	0.331345261793295	0.248508946344971	0.497017892689942	1	0.615605005683293	0.551539173297175	1.57659249147506	0.0640658323861177	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	15.8571428571429	15.6428571428571	17.1428571428571	14.0123691095041	1.13513513513514	1.08675799086758	1.16666666666667	1.86064182260256	0	1
"50"	"164"	"{80300F0C-90E2-E811-8FB7-74867AD5B714}"	0	1	1	10	12	4	3	6.9	17	2	6.8	17	2	6.8	18	2	7.11844985127695	18.8272833347321	15	12	18	18	4	3	4	4	4	4	0	2	0	0	2	2	0	0	0	0	0	0	0	0	1	1	6	1	1	1	2	12800	3	4	2	2	2	1	4	1	1	2	1	1	2	2	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0	2.17391304347826	1.76470588235294	2.64705882352941	2.52864041695413	0	0	0	0	0.579710144927536	0.588235294117647	0	0.280960046328236	0.62146756093953	0.62146756093953	0.82862341458604	1	0.477954525230864	0.238977262615431	2.38977262615432	1	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	18.8181818181818	18.5454545454545	18.5454545454545	19.4139541398462	0.903381642512077	0.916666666666667	0.970588235294118	0.969780972959547	0	1
"51"	"167"	"{8116154C-40CB-E811-914C-74867AD5B714}"	0	1	1	4	6	1	2	4.2	14	3	4	15	3	4.8	21	3	3.70190928827676	12.9816666682561	9	13	12	13	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	1	2	1	8000	2	2	5	2	2	2	5	2	2	2	2	2	2	5	2	1	2	2	1	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.14285714285714	3.25	2.5	3.51170139181112	0	0	0	0	0	0	0	0	0.364695204869783	0.455453032745528	1	0.272273483627236	0.499203195443351	0.332270927257801	1.75119520683497	0.0834661340927749	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9	8.57142857142857	10.2857142857143	7.93266276059306	1.55555555555556	1.75	2.04166666666667	1.63648286332616	0	1
"52"	"174"	"{83E52D59-AAD8-E811-8FB7-74867AD5B714}"	0	1	1	30	14	0	3	7.1	24	3	6.2	29	3	7.1	32	3	5.65713060662664	33.6253333330154	12	8	12	11	2	2	5	1	0	4	1	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	6	1	2	2	2	12500	4	5	2	2	2	1	4	2	1	4	1	1	1	2	1	2	3	3	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1.69014084507042	1.29032258064516	1.69014084507042	1.94444865513885	0.140845070422535	0	0	0	0	0.645161290322581	0.140845070422535	0.353536119116155	0.237617488653148	0.633646636408395	0.871264125061543	1	1	0.416671298383707	1.58332870161629	0.0648143001795879	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	19.3636363636364	16.9090909090909	19.3636363636364	15.4285380180727	1.23943661971831	1.71505376344086	1.65258215962441	2.17942447259925	1	0
"53"	"178"	"{85E8BE6A-06DD-E811-8FB7-74867AD5B714}"	0	1	1	5	12	4	4	5.2	15	3	5.9	16	3	5.3	15	3	4.63080525204337	16.5272833307584	6	6	9	6	2	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	4	1	1	1	2	9800	1	2	3	2	2	2	5	2	2	3	2	2	3	3	1	2	3	3	1	1	5	0	0	0	1	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1.15384615384615	1.01694915254237	1.69811320754717	1.29567098451235	0	0.169491525423729	0	0	0	0	0.188679245283019	0	0.662649050395847	0.883532067194462	0.662649050395847	1	0.488750595162104	1	1.21910688778767	0.0730356292625563	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	14.1818181818182	16.0909090909091	14.4545454545455	12.6294688692092	1.05769230769231	0.994350282485876	1.0377358490566	1.30862853394034	0	1
"54"	"179"	"{8693C4FD-66D4-E811-8FB7-74867AD5B714}"	0	1	1	17	12	1	2	6.2	17	2	7.2	19	2	7.1	19	1	5.80596658606115	16.2860500017802	23	26	20	23	4	4	3	4	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	2	12800	1	5	4	4	2	4	2	4	2	4	2	2	4	1	4	2	2	1	4	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	3.70967741935484	3.61111111111111	2.8169014084507	3.96144201987279	0.161290322580645	0	0	0.172236609559686	0	0	0	0	0.649979436182832	1	1	0.525030845725752	0.330670926988431	1	1.53546325840925	0.0669329073011566	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.9090909090909	19.6363636363636	19.3636363636364	15.8344543256213	1.00537634408602	0.967592592592593	0.981220657276995	1.02851981298959	0	1
"55"	"182"	"{880C34B5-7F66-E811-95E4-74867AD5B714}"	0	1	1	0.5	12	2	1	4	19	3	5.4	19	3	4.8	24	3	4.59410471068975	19.1248333334923	22	12	24	23	4	1	1	3	1	0	0	0	2	2	2	2	0	0	0	0	0	0	1	1	0	1	4	1	1	1	1	9400	1	1	1	1	2	1	4	1	1	4	3	1	1	2	2	1	1	2	1	1	2	1	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	0	1	0	0	0	0	5.5	2.22222222222222	5	5.00641614599743	0	0.185185185185185	0.208333333333333	0	0.25	0	0	0	0.375	0.375	1	0.390604166686538	0.0666666666666667	1	1.2	0.462736473793167	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	8.57142857142857	11.5714285714286	10.2857142857143	9.84451009433518	2.21666666666667	1.64197530864198	2.33333333333333	1.94269020502069	1	0
"56"	"184"	"{89405035-CC53-E811-884F-74867AD5B714}"	0	1	1	18	12	1	3	6.9	19	3	6	20	3	5.3	22	3	4.80135417056955	19.633266667525	20	15	14	14	1	3	2	1	3	0	0	5	0	0	0	0	0	1	0	1	0	0	0	0	1	2	5	2	1	2	1	12500	4	5	2	1	1	1	2	1	1	2	2	1	2	1	2	3	3	5	1	2	4	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.89855072463768	2.5	2.64150943396226	2.91584405204153	0	0	0	0	0.434782608695652	0	0	1.04137287572912	0.5	0.666666666666667	1	0.6055444445875	1	0.590657127240388	0.681622210075857	0.0454825414177345	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.7857142857143	12.8571428571429	11.3571428571429	10.2886160797919	1.28502415458937	1.55555555555556	1.93710691823899	1.90825146115493	0	1
"57"	"192"	"{90244FAC-8DE2-E811-8FB7-74867AD5B714}"	0	1	1	8	12	4	2	5.9	14	2	5.8	14	2	5.5	13	3	4.66913890251942	12.368833331267	16	20	11	14	4	3	3	3	1	0	0	1	2	2	2	1	0	0	0	0	0	0	0	0	1	1	4	1	1	1	2	9300	4	3	4	2	2	2	5	2	2	4	2	2	2	2	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	2.71186440677966	3.44827586206897	2	2.99841154702974	0	0	0	0	0.169491525423729	0	0	0.214172253359267	1	1	0.784071688295861	0.647784935112418	1	0.924860678406403	1.37569660796798	0.0751393215935962	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.0909090909091	15.8181818181818	15	12.7340151886893	0.870056497175141	0.885057471264368	0.866666666666667	0.971322332193644	0	1
"58"	"196"	"{93260574-3CCE-E811-914C-74867AD5B714}"	0	1	1	8	12	1	1	3.6	11	3	4	12	3	4.6	13	3	3.69848809924649	12.3528833349546	7	5	9	7	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	0	0	2	1	1	1	1	1	1	8300	1	3	4	1	2	3	4	1	3	3	1	1	2	3	1	1	3	3	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1.94444444444444	1.25	1.95652173913044	1.8926652762317	0.277777777777778	0	0	0.270380753747385	0	0	0	0	0.6	0.8	1	0.87057666699092	0.090909090909091	0.454545454545455	1.81818181818182	0.180443726587718	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	7.71428571428571	8.57142857142857	9.85714285714286	7.92533164124248	1.42592592592593	1.4	1.31884057971015	1.55865822329398	0	1
"59"	"199"	"{96293207-17D7-E811-8FB7-74867AD5B714}"	0	1	1	10	13	1	2	7.2	23	3	8.4	32	3	9	33	3	6.67491892426702	19.2669499993324	10	10	19	10	3	2	2	2	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	2	2	1	2	2	1	2	2	13000	1	4	1	4	2	2	2	1	2	2	1	1	2	4	2	2	2	2	3	2	1	0	1	0	0	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	1.38888888888889	1.19047619047619	2.11111111111111	1.49814553756518	0	0	0.222222222222222	0	0	0	0	0	0.402380319212515	0.940238031921251	1	0.179285904236246	0.257756774397346	0.752585591465782	1.37112161280133	0.0412357347557028	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	19.6363636363636	22.9090909090909	24.5454545454545	18.2043243389101	1.1712962962963	1.3968253968254	1.34444444444444	1.05837215601301	0	1
"60"	"203"	"{9785B1AF-E8C8-E811-914C-74867AD5B714}"	0	1	1	17	12	3	4	5	21	3	5.2	23	3	6.1	26	3	6.00974863439719	38.7713333328565	12	13	15	11	1	1	1	1	2	2	2	2	2	1	2	2	0	0	0	0	0	0	0	0	0	1	5	2	2	2	1	13000	4	5	5	2	2	2	5	2	2	2	2	2	4	5	3	1	2	2	3	1	1	0	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.4	2.5	2.45901639344262	1.8303594158732	0	0	0	0	0.4	0.384615384615385	0.327868852459016	0.332792621067855	0.144429823157021	0.240716371928368	0.385146195085389	1	0.0833333333333331	0.25	1.75	0.924790528664325	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	10.7142857142857	11.1428571428571	13.0714285714286	12.878032787994	1.96	2.06410256410256	1.98907103825137	3.01065651649858	0	1
"61"	"205"	"{97B6A3B9-E3E2-E811-8FB7-74867AD5B714}"	0	1	1	20	12	1	4	3.3	11	2	4.5	15	3	4.4	14	3	3.99237313908985	19.442733335495	7	11	9	8	1	3	1	2	0	1	1	2	0	2	2	1	1	0	0	0	1	1	1	0	1	1	2	1	1	2	2	9000	4	5	2	5	1	2	1	2	2	2	2	2	3	5	2	2	3	3	4	2	1	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	2.12121212121212	2.44444444444444	2.04545454545455	2.00382071547144	0.303030303030303	0.222222222222222	0	0.250477589433931	0	0.222222222222222	0.227272727272727	0.500955178867861	0.262175121279292	0.611741949651682	0.524350242558584	1	0.076923076923077	1	1.61538461538462	0.609517799299885	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	9	12.2727272727273	12	10.888290379336	1.22222222222222	1.22222222222222	1.16666666666667	1.78565529188989	0	1
"62"	"208"	"{99B31F4B-A8E9-E811-8FB7-74867AD5B714}"	0	1	1	12	15	1	4	4.3	14	3	4.2	17	3	4.4	18	3	4.00718270429793	21.2267833312353	8	10	10	10	3	4	4	3	0	0	0	0	2	0	2	2	1	0	0	0	0	0	0	0	1	1	6	3	1	1	1	10300	4	4	3	3	2	2	5	3	2	3	2	3	3	4	4	2	2	2	3	1	1	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1	0	1.86046511627907	2.38095238095238	2.27272727272727	2.49551885649597	0	0	0	0	0	0	0	0	0.29334737060843	0.586694741216861	0.684477198086338	1	0.797085043743158	0.594170087486318	2.82623460631156	0.202914956256841	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.21428571428571	9	9.42857142857143	8.58682008063842	1.51937984496124	1.88888888888889	1.90909090909091	2.47201910973976	0	1
"63"	"213"	"{9DE61FDB-58D1-E811-8FB7-74867AD5B714}"	0	1	1	20	14	4	2	9	18	2	9.1	20	2	9.2	20	2	9.12147634141476	23.7089499990145	7	12	9	12	3	4	3	3	0	0	0	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	3	1	1	1	1	15400	4	5	2	2	2	3	5	2	3	5	2	2	2	2	3	2	1	1	3	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	0.777777777777778	1.31868131868132	0.978260869565218	1.3155765087627	0.111111111111111	0.10989010989011	0.108695652173913	0.109631375730225	0	0	0	0	0.344473214375956	0.574122023959926	0.574122023959926	1	0.333333333333333	0.666666666666667	4.00000000000001	0.738254471382538	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	19.2857142857143	19.5	19.7142857142857	19.5460207316031	0.933333333333333	1.02564102564103	1.01449275362319	1.2129809092385	0	1
"64"	"215"	"{9E88E04A-45E7-E811-8FB7-74867AD5B714}"	0	1	1	18	15	0	2	6.9	15	2	7	19	3	7.1	19	3	6.64791897101758	16.3150000015895	12	26	21	14	5	4	4	3	7	1	1	0	1	2	2	1	1	1	1	1	0	1	1	1	1	1	4	1	1	1	2	12300	4	5	4	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	3	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.73913043478261	3.71428571428571	2.95774647887324	2.10592217820866	0.144927536231884	0.142857142857143	0.140845070422535	0	1.01449275362319	0.142857142857143	0.140845070422535	0	0.428571428571429	1	1	0.616428571655643	0.637734336989203	0.818867168494601	2.63019548354859	0.181132831505399	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	18.8181818181818	19.0909090909091	19.3636363636364	18.1306881027752	0.797101449275362	0.995238095238095	0.981220657276995	0.899855532735804	0	1
"65"	"216"	"{9F160EA4-7A7F-E811-B124-74867AD5B714}"	0	1	1	5	10	0	3	6.6	20	2	7.9	19	2	7.4	22	2	5.03966567506179	18.5812333345413	10	10	17	13	1	1	3	1	1	1	0	0	2	0	2	2	0	0	0	0	1	2	0	0	2	1	3	1	1	1	1	12500	1	2	3	3	2	4	3	4	4	4	3	3	5	1	5	5	5	5	5	5	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1.51515151515152	1.26582278481013	2.2972972972973	2.57953619112653	0.303030303030303	0	0	0.198425860855887	0.151515151515152	0.126582278481013	0	0	0.688413661963661	0.532620492945491	1	0.467379507054509	0.560860410579763	1	1.13511987366777	0.0337799684169412	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.1428571428571	16.9285714285714	15.8571428571429	10.7992835894181	1.41414141414141	1.12236286919831	1.38738738738739	1.72059870274621	0	1
"66"	"223"	"{A3037126-FDCB-E811-914C-74867AD5B714}"	0	1	1	9	10	1	2	6.6	20	3	8	22	2	8.4	24	3	6.88453578225444	20.3467333316803	11	16	14	10	1	3	1	0	0	0	0	1	2	0	0	1	0	0	0	0	0	1	0	2	1	2	2	1	1	2	1	13000	4	4	2	5	1	2	4	5	2	2	2	2	4	5	2	1	2	2	3	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	1	0	0	0	0	1	0	1.66666666666667	2	1.66666666666667	1.45253076115545	0.151515151515152	0	0.238095238095238	0	0	0	0	0.145253076115545	0.428571428571429	0.714285714285714	1	0.478104761668614	0.0526315789473682	0.789473684210526	1.47368421052632	0.202387253818127	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	14.1428571428571	17.1428571428571	18	14.7525766762595	1.41414141414141	1.28333333333333	1.33333333333333	1.37919861582032	0	1
"67"	"228"	"{A5FCB53E-EEDE-E811-8FB7-74867AD5B714}"	0	1	1	10	14	1	3	8.3	23	3	7.8	38	3	8.3	23	0	7.67473188046829	30.5377166668574	9	7	9	8	0	0	999	8	0	0	0	1	2	1	999	2	0	0	0	999	0	1	1	1	1	2	2	1	1	2	2	14200	4	4	1	1	2	1	4	1	1	4	1	1	3	4	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	1.08433734939759	0.897435897435897	1.08433734939759	1.04238169158189	0.120481927710843	0.128205128205128	0.120481927710843	0	0	0	0	0.130297711447736	0.166666666666667	1	0.166666666666667	0.5854287037143	1	0.310599781605126	2.24092039311077	0.137880043678974	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	22.6363636363636	21.2727272727273	22.6363636363636	20.9310869467317	1.01606425702811	1.78632478632479	1.01606425702811	1.45896468466133	0	1
