"...1"	"ViajeId"	"MUESTRA"	"VALIDAR"	"GENERO"	"TIEMPO_PROFESION"	"HORAS_TRABAJO"	"NIVEL_EDUCATIVO"	"EDAD"	"DISTAlt1"	"TIEMPOAlt1"	"CONG_A1"	"DISTAlt2"	"TIEMPOAlt2"	"CONG_A2"	"DISTAlt3"	"TIEMPOAlt3"	"CONG_A3"	"DISTEC"	"TIEMPOEC"	"Semaf_A1"	"Semaf_A2"	"Semaf_A3"	"Semaf_EC"	"CamFD_A1"	"CamFD_A2"	"CamFD_A3"	"CamFD_EC"	"ZER_A1"	"ZER_A2"	"ZER_A3"	"ZER_EC"	"MtrP_A1"	"MtrP_A2"	"MtrP_A3"	"MtrP_EC"	"Acc_EC"	"Acc_A1"	"Acc_A2"	"Acc_A3"	"Paneles_EC"	"Paneles_A1"	"Paneles_A2"	"Paneles_A3"	"INFOTRAFICO"	"CLIMA"	"CONGESTION"	"PAVIMENTO"	"INCIDENTE"	"MERIDIANO"	"HPICOHVALLE"	"COSTO"	"CHOICE"	"Experiencia"	"PasoPeaton"	"UsoPito"	"CinSeg"	"FRbr"	"UsoDirec"	"EnfCond"	"AFrSem"	"CulFr"	"OmLmVel"	"IgPare"	"UsoCel"	"ComVrb"	"Ans"	"ComAfec"	"PrPer"	"AmbTr"	"StrC"	"ConCl"	"DispMob"	"JOVEN30"	"ADULTO40"	"ADULTO60"	"ADULTOMAYOR"	"EDUBASICA"	"EDUSUP"	"EDUNR"	"HPICO"	"HVALLE"	"CSECO"	"CLLUVIA"	"CONG_AB_A1"	"CONG_CD_A1"	"CONG_EF_A1"	"CONG_AB_A2"	"CONG_CD_A2"	"CONG_EF_A2"	"CONG_AB_A3"	"CONG_CD_A3"	"CONG_EF_A3"	"CONG_AB_EC"	"CONG_CD_EC"	"CONG_EF_EC"	"SININFOTRF"	"CONINFOTRF"	"USOCINTURON"	"NOUSOCINTURON"	"USODISPMOB"	"NOUSODISPMOB"	"NO_MTRP_A1"	"NO_MTRP_A2"	"NO_MTRP_A3"	"NO_MTRP_EC"	"SI_MTRP_A1"	"SI_MTRP_A2"	"SI_MTRP_A3"	"SI_MTRP_EC"	"NO_ZER_A1"	"NO_ZER_A2"	"NO_ZER_A3"	"NO_ZER_EC"	"SI_ZER_A1"	"SI_ZER_A2"	"SI_ZER_A3"	"SI_ZER_EC"	"HTRB_1"	"HTRB_2"	"HTRB_3"	"SEMF_A1_1"	"SEMF_A1_2"	"SEMF_A1_3"	"SEMF_A2_1"	"SEMF_A2_2"	"SEMF_A2_3"	"SEMF_A3_1"	"SEMF_A3_2"	"SEMF_A3_3"	"SEMF_EC_1"	"SEMF_EC_2"	"SEMF_EC_3"	"NO_CAMFD_A1"	"SI_CAMFD_A1"	"NO_CAMFD_A2"	"SI_CAMFD_A2"	"NO_CAMFD_A3"	"SI_CAMFD_A3"	"NO_CAMFD_EC"	"SI_CAMFD_EC"	"ACC_A1_0"	"ACC_A1_1"	"ACC_A1_2"	"ACC_A2_0"	"ACC_A2_1"	"ACC_A2_2"	"ACC_A3_0"	"ACC_A3_1"	"ACC_A3_2"	"ACC_EC_0"	"ACC_EC_1"	"ACC_EC_2"	"NO_PANEL_A1"	"SI_PANEL_A1"	"NO_PANEL_A2"	"SI_PANEL_A2"	"NO_PANEL_A3"	"SI_PANEL_A3"	"NO_PANEL_EC"	"SI_PANEL_EC"	"EXP_1"	"EXP_2"	"EXP_3"	"EXP_4"	"EXP_5"	"SEM_A1_km"	"SEM_A2_km"	"SEM_A3_km"	"SEM_EC_km"	"Panel_A1_km"	"Panel_A2_km"	"Panel_A3_km"	"Panel_EC_km"	"ZER_A1_km"	"ZER_A2_km"	"ZER_A3_km"	"ZER_EC_km"	"T_Alt_1"	"T_Alt_2"	"T_Alt_3"	"T_Alt_4"	"D_Alt_1"	"D_Alt_2"	"D_Alt_3"	"D_Alt_4"	"Vel_fl_Alt1"	"Vel_fl_Alt2"	"Vel_fl_Alt3"	"Vel_fl_Alt4"	"T_fl_Alt1"	"T_fl_Alt2"	"T_fl_Alt3"	"T_fl_Alt4"	"CG_Alt_1"	"CG_Alt_2"	"CG_Alt_3"	"CG_Alt_4"	"UsoCel_Poco"	"UsoCel_Frec"
"181"	"256"	"{B687E395-CFDB-E811-8FB7-74867AD5B714}"	1	0	1	5	15	4	3	5.8	17	3	5.8	17	2	5.4	19	3	5.58000488843938	17.2694500009219	15	18	13	15	3	3	2	3	0	0	0	0	1	2	1	1	1	0	0	0	0	0	0	0	1	1	5	3	1	2	2	10800	1	2	4	2	2	2	5	2	2	4	2	2	4	4	1	1	3	3	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	0	2.58620689655172	3.10344827586207	2.40740740740741	2.68816968800097	0	0	0	0	0	0	0	0	0.6	0.6	1	0.65389000018438	1	1	2	0.560009776878759	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	15.8181818181818	15.8181818181818	14.7272727272727	15.2181951502892	1.07471264367816	1.07471264367816	1.29012345679012	1.13478962717821	0	1
"182"	"259"	"{BACC0408-E3C8-E811-914C-74867AD5B714}"	1	0	1	15	14	2	3	3.9	11	3	4.6	14	3	3.6	17	3	2.79680927663283	7.89854999780655	5	8	11	9	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	1	1	2	1	8000	1	5	5	2	2	2	3	2	2	2	2	2	3	5	4	2	1	2	2	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	1.28205128205128	1.73913043478261	3.05555555555556	3.21795271318443	0	0	0	0	0	0	0	0	0.504191646545458	0.752095823272729	1	0.247904176727271	0.632196609932218	1	0.947456658561746	0.0525433414382547	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	8.35714285714286	9.85714285714286	7.71428571428571	5.99316273564178	1.31623931623932	1.42028985507246	2.2037037037037	1.31792683533075	0	1
"183"	"260"	"{BB80EB4F-46DC-E811-8FB7-74867AD5B714}"	1	0	1	7	12	1	3	5.3	13	2	5.9	16	3	7.3	15	2	5.86897318798678	20.1607666651408	14	14	12	10	0	0	2	0	0	0	0	0	2	2	2	1	0	0	0	0	2	0	0	0	1	1	2	2	1	1	2	11600	4	3	4	4	2	2	5	4	2	4	2	2	4	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	0	0	2.64150943396226	2.3728813559322	1.64383561643836	1.70387556386678	0	0	0	0.340775112773356	0	0	0	0	0.295253310982162	0.590506621964324	0.492088851636936	1	0.0476190476190475	0.333333333333333	1.42857142857143	0.318558660946086	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	14.4545454545455	16.0909090909091	19.9090909090909	16.0062905126912	0.89937106918239	0.994350282485876	0.753424657534247	1.25955271455029	0	1
"184"	"263"	"{BD39AFC1-1ADD-E811-8FB7-74867AD5B714}"	1	0	1	11	8	1	2	5.3	15	3	5.2	13	2	6.2	20	3	4.67847657137103	12.9144999980927	13	14	10	13	2	1	1	2	0	0	0	0	2	2	0	2	0	0	0	0	1	1	1	0	2	1	2	1	1	1	1	9900	1	4	4	1	2	1	4	1	1	1	3	1	3	4	2	1	1	2	1	1	5	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	1	0	2.45283018867925	2.69230769230769	1.61290322580645	2.77868229148582	0.188679245283019	0.192307692307692	0	0.213744791652756	0	0	0	0	0.504238758707607	0.305934262190649	1	0.297456744775436	0.444966391413186	0.383295990459096	1.55503360858681	0.0616704009540902	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.3571428571429	11.1428571428571	13.2857142857143	10.0253069386522	1.32075471698113	1.16666666666667	1.50537634408602	1.28818998531619	0	1
"185"	"265"	"{BF2BB12E-3AC0-E811-914C-74867AD5B714}"	1	0	1	20	12	1	2	4.4	15	3	4.7	18	3	5.6	18	3	4.32223843368142	14.5133333325386	10	16	17	10	2	1	2	2	4	3	3	4	1	2	2	1	0	0	0	1	0	0	0	1	1	1	2	1	2	2	1	8700	1	5	1	1	2	2	1	1	1	1	1	1	1	5	1	1	2	4	2	1	1	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	2.27272727272727	3.40425531914894	3.03571428571429	2.31361600093001	0	0	0.178571428571429	0	0.909090909090909	0.638297872340425	0.535714285714286	0.925446400372004	0.537512846922028	1	1	0.462487153077972	0.129022009805052	0.346766507353789	1.65323349264621	0.0725814991829121	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	9.42857142857143	10.0714285714286	12	9.2619395007459	1.59090909090909	1.78723404255319	1.5	1.56698641049964	1	0
"186"	"266"	"{C0E06776-9DE2-E811-8FB7-74867AD5B714}"	1	0	1	1	12	1	4	5.7	16	2	6.7	19	2	7.4	21	3	5.70876401059282	16.6514999985695	15	18	20	15	1	0	2	1	3	3	0	2	2	2	1	2	1	0	0	1	0	0	1	0	1	1	4	1	1	1	1	10400	1	1	4	4	1	2	5	2	2	4	2	2	4	5	1	1	2	1	1	1	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	1	0	1	0	0	0	0	2.63157894736842	2.6865671641791	2.7027027027027	2.62753898605144	0	0.149253731343284	0	0	0.526315789473684	0.447761194029851	0	0.350338531473525	0.375	0.75	1	0.456437499821187	0.0555555555555554	0.611111111111111	1.5	0.0604244503293443	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.2142857142857	14.3571428571429	15.8571428571429	12.2330657369846	1.30994152046784	1.32338308457711	1.32432432432432	1.36118781314372	0	1
"187"	"270"	"{C30AB9AA-F3C7-E811-914C-74867AD5B714}"	1	0	1	2	8	1	2	7.7	20	2	7.2	20	3	8.2	21	3	6.37883285981764	18.1256666660309	13	15	12	17	3	2	1	3	0	0	0	0	1	1	1	2	0	0	1	0	1	1	1	1	1	1	2	2	1	1	1	12000	2	1	5	2	2	2	5	2	2	2	2	2	3	5	2	1	1	1	2	1	3	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	1.68831168831169	2.08333333333333	1.46341463414634	2.66506434226997	0.12987012987013	0.138888888888889	0.121951219512195	0.156768490721763	0	0	0	0	0.829767916945167	0.829767916945167	1	0.510696249164498	0.739741540680038	0.479483081360075	1.46846522677593	0.0520516918639924	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	16.5	15.4285714285714	17.5714285714286	13.6689275567521	1.21212121212121	1.2962962962963	1.19512195121951	1.32604892306107	0	1
"188"	"271"	"{C3684A6C-A2D3-E811-8FB7-74867AD5B714}"	1	0	1	20	8	1	3	4.1	11	2	4.1	11	2	5.2	12	2	4.83158562029117	12.4356166680654	8	8	3	9	1	1	1	0	0	0	0	0	2	1	1	2	0	0	0	0	1	0	0	0	2	1	3	1	1	1	2	9000	4	5	3	1	2	1	4	3	1	3	1	1	2	4	1	2	3	3	1	2	4	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1.95121951219512	1.95121951219512	0.576923076923077	1.86274252539431	0	0	0	0.206971391710479	0	0	0	0	0.676343386839254	0.676343386839254	0.901791182452339	1	0.0833333333333334	0.0833333333333334	1.75	0.692988016909308	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	11.1818181818182	11.1818181818182	14.1818181818182	13.1770516917032	0.983739837398374	0.983739837398374	0.846153846153846	0.943732859141425	0	1
"189"	"272"	"{C36E0B2A-48E7-E811-8FB7-74867AD5B714}"	1	0	1	14	12	0	2	6.4	16	2	5.6	16	2	6.5	20	3	4.86957782410663	15.0399999976158	15	12	15	15	6	3	3	5	5	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	4	1	1	1	2	10300	4	5	3	2	2	2	5	2	2	3	2	2	2	3	1	1	2	1	1	1	4	0	1	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	2.34375	2.14285714285714	2.30769230769231	3.08034916820575	0.15625	0.178571428571429	0.153846153846154	0.205356611213716	0.78125	0	0	0	0.497487437336444	0.497487437336444	1	0.376884421997667	0.942210634264224	0.479895708378012	1.52010429162199	0.0577893657357762	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	17.4545454545455	15.2727272727273	17.7272727272727	13.2806667930181	0.916666666666667	1.04761904761905	1.12820512820513	1.13247325846038	0	1
"190"	"273"	"{C5D4358E-E8E2-E811-8FB7-74867AD5B714}"	1	0	1	32	10	1	4	4.3	17	3	3.7	20	3	4.7	22	3	3.61181830461217	20.8276666641235	9	9	9	9	1	1	1	1	2	2	2	0	1	2	2	2	0	1	0	0	0	0	0	0	2	1	3	1	1	2	2	9200	2	5	5	2	2	2	5	2	2	2	2	2	4	5	4	1	2	2	2	1	1	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	0	0	1	2.09302325581395	2.43243243243243	1.91489361702128	2.49181969882242	0	0	0	0	0.465116279069767	0.54054054054054	0.425531914893617	0	0.375	0.75	1	0.853458333015438	0.663351151130604	0.158377877826511	1.75745990995614	0.084162212217349	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	11.7272727272727	10.0909090909091	12.8181818181818	9.85041355803319	1.44961240310078	1.98198198198198	1.71631205673759	2.11439515116989	0	1
"191"	"274"	"{C631A377-91CC-E811-914C-74867AD5B714}"	1	0	1	13	10	4	3	5.3	13	2	6	16	2	5.2	14	2	4.25420055983641	14.4474499980609	7	9	11	12	2	2	2	0	1	0	2	1	1	1	2	1	0	0	0	0	0	0	1	0	1	2	1	3	1	1	1	9000	4	5	5	2	1	2	5	2	2	2	2	2	2	2	1	1	1	3	1	1	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	1	1.32075471698113	1.5	2.11538461538462	2.82074148390913	0	0.166666666666667	0	0	0.188679245283019	0	0.384615384615385	0.235061790325761	0.5	1	0.666666666666667	0.741241666343483	0.620760530766029	1	1.05417706703342	0.0541770670334242	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.3571428571429	12.8571428571429	11.1428571428571	9.11614405679231	1.14465408805031	1.24444444444444	1.25641025641026	1.58482028235351	0	1
"192"	"275"	"{C9734FD1-1DD2-E811-8FB7-74867AD5B714}"	1	0	1	4	8	2	3	5.7	15	2	6.8	20	3	5.4	22	3	8.15542635918212	26.1476166685422	10	12	14	15	1	2	2	2	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	2	1	3	1	1	1	1	13800	4	2	3	2	2	2	5	2	2	3	2	2	2	2	1	1	3	3	3	2	1	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	0	1	0	1	0	0	0	1.75438596491228	1.76470588235294	2.59259259259259	1.83926619398772	0.175438596491228	0.147058823529412	0	0.122617746265848	0	0	0	0	0.212049850535647	0.565466268095058	0.706832835118823	1	0.140084158960615	0.525315596102308	0.350210397401539	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.2142857142857	14.5714285714286	11.5714285714286	17.4759136268188	1.2280701754386	1.37254901960784	1.90123456790123	1.49620885218931	0	1
"193"	"276"	"{CBEEDE2C-ADD3-E811-8FB7-74867AD5B714}"	1	0	1	20	14	1	3	5.4	14	2	6.6	16	2	6.7	19	3	6.01755832149187	19.6247666637103	10	10	4	15	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	12000	4	5	4	2	2	4	4	4	4	4	2	2	4	5	4	4	2	3	3	2	4	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	0	0	1	0	1	0	1	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	1.85185185185185	1.51515151515152	0.597014925373134	2.49270537959343	0.185185185185185	0.151515151515152	0.149253731343284	0	0	0	0	0	0.347835497118182	0.579725828530304	0.927561325648486	1	0.0714285714285712	0.928571428571428	1.64285714285714	0.512541658208478	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	11.5714285714286	14.1428571428571	14.3571428571429	12.8947678317683	1.20987654320988	1.13131313131313	1.32338308457711	1.52191702245011	0	1
"194"	"277"	"{CC448DFD-F9D5-E811-8FB7-74867AD5B714}"	1	0	1	8	12	2	3	4.4	15	3	4.7	17	3	5.6	17	3	5.0981156565362	20.761566666762	18	19	17	24	2	2	2	2	3	3	3	3	1	2	2	1	0	0	0	0	0	0	0	0	1	1	3	1	1	1	2	10200	4	3	4	1	2	1	4	1	1	2	1	1	1	5	1	1	1	1	1	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	0	4.09090909090909	4.04255319148936	3.03571428571429	4.70762172082739	0	0	0	0	0.681818181818182	0.638297872340425	0.535714285714286	0.588452715103424	0.342404516692299	0.570674194487165	0.570674194487165	1	0.0769230769230767	0.307692307692308	1.69230769230769	0.613935120412461	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	12	12.8181818181818	15.2727272727273	13.9039517905533	1.25	1.32624113475177	1.11309523809524	1.49321336692695	1	0
"195"	"279"	"{CD7427E5-16D7-E811-8FB7-74867AD5B714}"	1	0	1	14	14	4	3	6.2	27	3	6.4	31	3	6.7	35	3	6.47781469590991	35.5462666670481	14	15	13	17	7	7	6	5	3	3	3	3	2	2	2	0	0	0	0	0	0	0	0	1	1	1	6	2	1	2	2	14300	4	5	4	3	2	3	3	1	1	3	1	1	1	3	1	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	2.25806451612903	2.34375	1.94029850746269	2.62434181865897	0	0	0.149253731343284	0	0.483870967741935	0.46875	0.447761194029851	0.46311914446923	0.259824243325481	0.606256567759456	0.952688892193431	1	0.166666666666666	0.5	2.5	0.629691159849849	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	16.9090909090909	17.4545454545455	18.2727272727273	17.6667673524816	1.59677419354839	1.77604166666667	1.91542288557214	2.01204136319003	1	0
"196"	"280"	"{CD9B73BA-4EE7-E811-8FB7-74867AD5B714}"	1	0	1	5	14	1	3	3.9	10	2	3.6	10	2	3.6	11	2	3.65369159917094	12.5985499978065	4	7	7	13	1	1	0	1	0	2	0	0	0	0	0	2	0	0	0	0	0	1	1	0	1	1	2	1	1	1	1	8500	4	2	5	2	2	2	5	2	2	4	2	2	2	5	1	1	1	1	1	1	4	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	1	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	1	0	1	0	0	1	0	0	0	1.02564102564103	1.94444444444444	1.94444444444444	3.55804523921774	0.256410256410256	0.277777777777778	0	0	0	0.555555555555556	0	0	0.535853033584659	0.535853033584659	0.714470711446212	1	1	0.25	2.5	0.384228997927351	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	8.35714285714286	7.71428571428571	7.71428571428571	7.82933914108059	1.1965811965812	1.2962962962963	1.42592592592593	1.60914603018048	0	1
"197"	"282"	"{D2B032E0-F5E4-E811-8FB7-74867AD5B714}"	1	0	1	4	12	1	4	5.8	13	1	6.5	15	2	6.7	15	2	6.0345151840793	17.3694500009219	14	20	15	16	2	4	2	5	0	7	0	1	0	0	0	0	0	0	0	0	1	1	1	1	2	1	1	1	2	1	1	11900	4	2	5	2	2	2	5	2	2	2	2	2	4	5	2	1	2	4	2	1	1	0	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	2.41379310344828	3.07692307692308	2.23880597014925	2.65141432442036	0.172413793103448	0.153846153846154	0.149253731343284	0.165713395276272	0	1.07692307692308	0	0.165713395276272	0.407086010438324	0.678476684063873	0.678476684063873	1	0.0999999999999996	0.8	1.9	0.3345151840793	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	12.4285714285714	13.9285714285714	14.3571428571429	12.9311039658842	1.04597701149425	1.07692307692308	1.04477611940298	1.34323024907597	0	1
"198"	"283"	"{D5B81369-E4DE-E811-8FB7-74867AD5B714}"	1	0	1	30	12	1	3	8.3	27	3	8.3	29	3	8.4	33	3	8.8789053071806	34.2683833320936	12	13	13	18	3	4	3	2	0	1	2	2	2	2	2	2	0	0	0	0	1	1	1	1	1	2	6	1	1	2	1	18500	4	5	2	2	2	1	4	1	1	2	1	1	1	3	1	2	1	1	1	2	4	0	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	1	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1.44578313253012	1.56626506024096	1.54761904761905	2.0272769420621	0.120481927710843	0.120481927710843	0.119047619047619	0.112626496781228	0	0.120481927710843	0.238095238095238	0.225252993562455	0.292158940991574	0.486931568319291	0.876476822974723	1	0.147295946787168	0.147295946787168	1.62025541465886	1	0.466666666666667	0.466666666666667	0.466666666666667	0.466666666666667	17.7857142857143	17.7857142857143	18	19.0262256582441	1.51807228915663	1.63052208835341	1.83333333333333	1.80111305035663	1	0
"199"	"286"	"{D72D0A96-9CD3-E811-8FB7-74867AD5B714}"	1	0	1	0.5	13	0	3	4.8	11	2	5.3	12	2	5.7	18	3	5.00681482457038	17.644716668129	8	8	16	10	3	3	3	2	1	1	1	2	2	2	2	2	0	0	0	0	0	0	0	0	1	1	3	1	1	1	2	9900	4	1	4	1	2	1	4	1	1	1	1	1	1	3	1	1	1	1	1	1	1	0	0	1	0	1	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	1.66666666666667	1.50943396226415	2.80701754385965	1.99727778046157	0	0	0	0	0.208333333333333	0.188679245283019	0.175438596491228	0.399455556092313	0.3	0.4	1	0.9644716668129	0.0999999999999996	0.6	1.9	0.30681482457038	0.366666666666667	0.366666666666667	0.366666666666667	0.366666666666667	13.0909090909091	14.4545454545455	15.5454545454545	13.6549495215556	0.840277777777778	0.830188679245283	1.15789473684211	1.29218468660578	1	0
